en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",What comes after An Inconvenient Truth?,Al Gore,7:44,"alternative energy,climate change,energy,environment,presentation,science,technology,ecology,sustainability,natural resources"
"
											Last year I showed these two slides so that
											demonstrate that the arctic ice cap,
											which for most of the last three million years
											has been the size of the lower 48 states,
											has shrunk by 40 percent.
											But this understates the seriousness of this particular problem
											because it doesn't show the thickness of the ice.
											The arctic ice cap is, in a sense,
											the beating heart of the global climate system.
											It expands in winter and contracts in summer.
											The next slide I show you will be
											a rapid fast-forward of what's happened over the last 25 years.
											The permanent ice is marked in red.
											As you see, it expands to the dark blue —
											that's the annual ice in winter,
											and it contracts in summer.
											The so-called permanent ice, five years old or older,
											you can see is almost like blood,
											spilling out of the body here.
											In 25 years it's gone from this, to this.
									","
											El año pasado proyecté estas dos diapositivas para
											demostrar que la capa de hielo ártico,
											que durante los últimos tres millones de años
											ha sido del tamaño de los 48 estados,
											se ha reducido en un 40 por ciento.
											Pero esto minimiza la seriedad de este problema concreto
											porque no muestra el grosor del hielo.
											La capa de hielo ártico es, en cierta forma,
											el corazón palpitante del sistema climático global.
											Se expande en invierno y se contrae en verano.
											La siguiente diapositiva que mostraré será
											una aceleración de lo que ha sucedido en los últimos 25 años.
											El hielo permanente está marcado en rojo.
											Como ven, se expande hasta el azul oscuro.
											Ese es el hielo anual en invierno.
											Y se contrae en verano.
											El así llamado hielo permanente, de cinco años o más,
											pueden ver que es casi como la sangre,
											derramándose del cuerpo.
											En 25 años ha pasado de esto, a esto.
									","
											Bu iki slaytı, geçen sene
											son 3 milyon yılın büyük çoğunluğunda
											Kuzey Kutbu'nda varlığını sürdüren
											ABD'nin 48 eyaleti büyüklüğündeki bu buzulların
											yüzde 40 azaldığını ortaya koymak için göstermiştim.
											Fakat bu resimler, buz tabakasının kalınlığını göstermediğinden dolayı
											sorunun ciddiyetini yeteri kadar ortaya koyamıyor.
											Kuzey buz örtüsü bir bakıma
											küresel iklim hareketlerinin atan kalbidir.
											Kışları genişleyip yazları küçülürler.
											Size göstereceğim ikinci slayt ise
											son 25 yılda olanların hızlı tekrarıdır.
											Daimi buz sınırı kırmızıyla gösterilmektedir.
											Görüldüğü gibi, koyu mavi ile gösterilen çizgiye kadar genişlemektedir.
											Bu, yıllık kış buzlarıdır.
											Ve yazları küçülürler.
											Son beş yıl ve daha öncesi yağışlardan oluşan daimi buzun
											vücuttan dökülen kan gibi
											aktığını görüyorsunuz.
											25 yılda bu noktaya gelindi.
									","
											L'année dernière, je vous ai présenté ces deux diapositives
											qui montraient que la calotte glacière arctique,
											qui pendant ces 3 derniers millions d'année avait la taille des Etats-Unis sans l'Alaska,
											qui pendant ces 3 derniers millions d'année avait la taille des Etats-Unis sans l'Alaska,
											avait diminué de 40%.
											Mais ceci tend à amoindrir le problème
											parce qu'on ne voit pas l'épaisseur de la glace.
											On peut voir la calotte glacière arctique comme le coeur du système climatique global.
											On peut voir la calotte glacière arctique comme le coeur du système climatique global.
											Elle s'étend en hiver et se contracte en été.
											La prochaine diapositive que je vais vous montrer
											est une vue en accéléré de ce qui s'est passé ces 25 dernières années.
											Les glaces éternelles apparaissent en rouge.
											Comme vous le voyez, elles s'étendent en bleu.
											Ce sont les glaces hivernales. Et elles se contractent en été.
											Ce sont les glaces hivernales. Et elles se contractent en été.
											Les soit-disant glaces éternelles, de cinq ans ou plus,
											ressemblent presque à du sang qui s'écoulerait d'un corps.
											ressemblent presque à du sang qui s'écoulerait d'un corps.
											En 25 ans, on est passé de çà, à çà.
									","
											Letztes Jahr habe ich diese beiden Folien gezeigt, um zu
											veranschaulichen, dass die arktische Eiskappe,
											die für annähernd drei Millionen Jahre
											die Grösse der unteren 48 Staaten hatte,
											um 40 Prozent geschrumpft ist.
											Aber dies drückt nicht stark genug die Ernsthaftigkeit dieses speziellen Problems aus,
											da es nicht die Dicke des Eises zeigt.
											In gewissem Sinne ist die arktische Eiskappe
											das schlagende Herz unseres globalen Klimasystems.
											Sie wächst im Winter und schrumpft im Sommer.
											Die nächste Folie, die ich Ihnen zeige, ist
											eine Zeitrafferaufnahme was in den letzten 25 Jahren passiert ist.
											Das Dauereis ist mit rot markiert.
											Wie Sie sehen, wächst es auf das dunkelblau markierte.
											Dies ist das jährliche Eis im Winter;
											und es schrumpft im Sommer.
											Das sogenannte Dauereis, fünf Jahre alt oder älter,
											ist beinahe wie Blut,
											welches aus dem Körper hier herausfliesst.
											In 25 Jahren wird es von hier nach hier verschwunden sein.
									","
											O ano passado eu mostrei-vos estas duas imagens que
											demonstram a camada de gelo árctico,
											a qual durante grande parte dos últimos três milhões de anos
											foi do tamanho dos Estados Unidos,
											encolheu 40 por cento.
											Mas isso subestima a seriedade desse problema, em especial
											porque não mostra a espessura do gelo.
											A camada de gelo árctico é, de certo modo,
											o coração do sistema climatérico global.
											Esta camada expande-se no Inverno e diminui no Verão.
											Na próxima imagem vou mostrar
											um rápido avanço do que aconteceu nos últimos 25 anos.
											O gelo permanente aparece a vermelho.
											Como vemos, ele expande-se para a área azul escura.
											Este é o gelo anual durante o Inverno.
											E no Verão, ele diminui.
											O gelo conhecido como permanente, isto é, com cinco anos, ou mais, de existência,
											como podemos ver, é quase como sangue,
											a esvair-se de dentro do corpo, aqui.
											Em 25 anos transformou-se disto, nisto.
									",What comes after An Inconvenient Truth?,Al Gore,7:44,"alternative energy,climate change,energy,environment,presentation,science,technology,ecology,sustainability,natural resources"
"
","
","
","
","
","
",What comes after An Inconvenient Truth?,Al Gore,7:44,"alternative energy,climate change,energy,environment,presentation,science,technology,ecology,sustainability,natural resources"
"
											This is a problem because the warming
											heats up the frozen ground around the Arctic Ocean,
											where there is a massive amount of frozen carbon
											which, when it thaws, is turned into methane by microbes.
											Compared to the total amount of global warming pollution in the atmosphere,
											that amount could double if we cross this tipping point.
											Already in some shallow lakes in Alaska,
											methane is actively bubbling up out of the water.
											Professor Katey Walter from the University of Alaska
											went out with another team to another shallow lake last winter.
											Video: Whoa! (Laughter)
											Al Gore: She's okay. The question is whether we will be.
									","
											Este es un problema porque el calentamiento
											afecta al suelo helado en torno al océano ártico
											donde hay una cantidad enorme de carbono helado
											que, al derretirse, es convertido en metano por los microbios.
											Comparado con el total de contaminación del calentamiento global en la atmósfera,
											esa cantidad podría duplicarse si cruzamos este punto inflexión.
											Ahora mismo en algunos lagos de Alaska
											el metano está emergiendo a borbotones del agua.
											El profesor Katey Walter de la Universidad de Alaska
											fue el invierno pasado con otro equipo a otro lago poco profundo.
											Video: ¡Impresionante! (Risas)
											Al Gore: Ella está bien. La pregunta es si lo estaremos nosotros.
									","
											Böyle bir sorun olmasının sebebi ise;
											ısınma sebebiyle Kuzey Buz Denizi etrafındaki
											donmuş arazilerde var olan geniş karbon yataklarının
											çözülmesi ve bu çözeltinin mikroplar tarafından metan gazına dönüştürülmesidir.
											Atmosferde günümüzde var olan sera gazlarının miktarı
											bu noktayı geçmemiz halinde ikiye katlanabilir.
											Alaska'nın bazı sığ gölleri daha şimdiden
											aktif olarak metan gazı kaynamaktadır.
											Alaska Üniversitesi'nden Profesör Katey Walter
											geçen kış bir başka grupla bir başka sığ göle gitti.
											Video: Vaay! (Gülüşmeler)
											Kendisinin durumu iyi. Sorun bizim iyi olup olamayacağımız.
									","
											Cela pose un problème parce que le réchauffement
											affecte le pergisol situé autour de l'océan arctique
											où est stockée une quantité énorme de carbone congelé.
											En se dégelant, il est transformé en méthane par des microbes.
											La quantité totale de pollution à effet de serre présente dans l'atmosphère
											pourrait doubler si l'on en venait à déclencher la diffusion de ce gaz.
											Déjà, dans certains lacs peu profonds d'Alaska,
											le méthane sort de l'eau en bouillonnant.
											La professeur Katey Walter de l'Université d'Alaska
											est allée avec une équipe sur un de ces lacs cet hiver.
											Ouah! (Rires)
											Al Gore : Elle va bien, ce qui n'est peut-être pas notre cas.
									","
											Dies ist ein Problem, da die Erwärmung
											den gefrorenen Grund um den arktischen Ozean auftaut,
											in dem es grosse Mengen an gefrorenem Kohlenstoff gibt,
											welcher, wenn er auftaut, von Mikroben zu Methan umgesetzt wird.
											Verglichen mit dem gesamten Betrag an klimaverändernden Stoffen in der Atmosphäre,
											könnte sich dieser Betrag verdoppeln, wenn wir diesen kritischen Punkt überschreiten.
											Schon heute sprudelt in einigen flachen Seen in Alaska
											Methan von selbst aus dem Wasser.
											Professor Katey Walter der Universität in Alaska
											ist mit einer weiteren Arbeitsgruppe zu einem anderen flachen See letzten Winter gereist.
											Video: Wow! (Gelächter)
											Al Gore: Ihr geht es gut. Die Frage ist, wie wird es uns ergehen.
									","
											Isto é um problema porque o aquecimento
											aquece o solo congelado à volta do oceano árctico
											onde há uma enorme quantidade de carbono congelado
											que, quando derrete, é transformado em metano pelos micróbios.
											Comparado à quantidade total de poluição gerada pelo aquecimento global na atmosfera,
											esse montante pode dobrar se ultrapassarmos este ponto crítico.
											Em alguns lagos rasos do Alaska já se pode ver
											metano activo a borbulhar à superfície da água.
											A Professora Katey Walter da Universidade do Alaska
											foi com outra equipa a outro pequeno lago, no Inverno passado.
											Vídeo: Wow! (Risos)
											Al Gore: Ela está bem. A questão é se nós vamos estar.
									",What comes after An Inconvenient Truth?,Al Gore,7:44,"alternative energy,climate change,energy,environment,presentation,science,technology,ecology,sustainability,natural resources"
"
","
","
","
","
","
",What comes after An Inconvenient Truth?,Al Gore,7:44,"alternative energy,climate change,energy,environment,presentation,science,technology,ecology,sustainability,natural resources"
"
											And one reason is, this enormous heat sink
											heats up Greenland from the north.
											This is an annual melting river.
											But the volumes are much larger than ever.
											This is the Kangerlussuaq River in southwest Greenland.
											If you want to know how sea level rises
											from land-base ice melting
											this is where it reaches the sea.
											These flows are increasing very rapidly.
											At the other end of the planet, Antarctica
											the largest mass of ice on the planet.
											Last month scientists reported the entire continent
											is now in negative ice balance.
											And west Antarctica cropped up on top some under-sea islands,
											is particularly rapid in its melting.
											That's equal to 20 feet of sea level, as is Greenland.
									","
											Y una razón es, que este enorme disipador de calor
											calienta Groenlandia desde el norte.
											Éste es un río de deshielo anual.
											Pero los volúmenes son más grandes que nunca.
											Éste es el río Kangerlussuaq en el suroeste de Groenlandia.
											Si quieren saber cómo se eleva el nivel del mar
											por el derretimiento del hielo terrestre
											esto es donde llega al mar.
											Estas corrientes se incrementan rápidamente.
											Al otro extremo del planeta, la Antártida
											la masa de hielo más grande del planeta.
											El mes pasado los científicos informaron de que el continente
											está ahora en balance negativo de hielo.
											Y la Antártida occidental que se apoya sobre islas submarinas,
											es especialmente rápida en su deshielo.
											Eso equivale a seis metros de nivel marino, como Groenlandia.
									","
											Bunun sebebi ise bu müthiş ısı kaynağının
											Grönland'ı kuzeyinden ısıtmasıdır.
											Bu her yıl eriyen bir nehir.
											Ancak akan suyun miktarı her zamankinden çok daha fazla.
											Bu güneybatı Grönland'daki Kangerlussuaq Nehri.
											Eğer karada eriyen buzulların deniz seviyesini
											nasıl yükselttiğini öğrenmek isterseniz,
											işte burası denize aktığı nokta.
											Bu akan miktar hızla artmaktadır.
											Gezegenimizin öbür ucundaki Antarktika
											dünyanın en büyük buz kütlesine sahiptir.
											Geçen ay, bilim adamları tüm kıtadaki buz oluşum dengesinin
											eksiye döndüğünü bildirmişlerdir.
											Ve özellikle batı Antarktika'da
											erime daha hızlıdır.
											Bu 6 m'lik bir yükselme demektir; Grönland da bir o kadar ediyor.
									","
											Parce que cet énorme radiateur
											réchauffe le Groenland par le nord.
											Ceci est une rivière au dégel.
											Mais les volumes sont beaucoup plus importants que par le passé.
											C'est la rivière Kangerlussuaq au sud-ouest du Groenland.
											Si vous voulez voir comment le niveau de la mer monte
											à cause de la fonte des glaces terrestres
											voilà l'endroit ou la rivière se jette dans la mer.
											Le débit est en augmentation très rapide.
											De l'autre côté de la planète, en Antarctique
											se trouve la plus grande quantité de glace sur Terre.
											Le mois dernier, des scientifiques ont annoncé que le continent perd désormais de la glace.
											Le mois dernier, des scientifiques ont annoncé que le continent perd désormais de la glace.
											La région ouest de l'Antarctique, juchée sur des îles sous-marines, est particulièrement touchée.
											La région ouest de l'Antarctique, juchée sur des îles sous-marines, est particulièrement touchée.
											Le continent représente 6 mètres d'augmentation potentielle du niveau de la mer, comme le Groenland.
									","
											Und ein Grund ist, dieser enorme Wärmespeicher
											erwärmt Grönland aus dem Norden.
											Dies ist ein jährlicher Tauwasserfluss.
											Aber die Volumen sind wesentlich grösser als je zuvor.
											Dies ist der Kangerlussuaq Fluss in Südwest Grönland.
											Wenn Sie wissen möchten, wie der Meeresspiegel durch
											Landeisschmelze steigt
											hier fliesst sie ins Meer.
											Diese Flüsse nehmen rapide zu.
											Am anderen Ende des Planeten, die Antarktis,
											die grösste Eismasse auf dem Planeten.
											Letzten Monat meldeten Forscher, dass der gesamte Kontinent
											nun eine negative Eisbilanz hat.
											Und die Westantarktis, die über ein paar Unterwasserinseln aufgetaucht ist,
											ist besonders stark im Schmelzen.
											Dies entspricht 20 Fuß Meereshöhe, so wie Grönland.
									","
											E uma das razões é que este enorme tanque de calor
											que aquece o norte da Groenlândia.
											Este é um rio formado pelo degelo
											Mas a quantidade derretida é muito maior do que anteriormente.
											Este é o rio Kangerlussauq no sul da Groenlândia.
											Se quiser saber como o nível do mar sobe
											a partir do derretimento de gelo terrestre
											esse é o ponto onde se encontra com o mar.
											Estes fluxos estão a crescer muito rapidamente.
											No outro lado do planeta, está a Antártida,
											a maior massa glaciar do planeta.
											No mês passado os cientistas anunciaram que todo o continente
											está agora com saldo negativo de gelo.
											E na zona oeste da Antárctica algumas ilhas submarinas
											estão a derreter de maneira particularmente rápida.
											Isso equivale a 6 metros do nível do mar, como o é a Gronelândia.
									",What comes after An Inconvenient Truth?,Al Gore,7:44,"alternative energy,climate change,energy,environment,presentation,science,technology,ecology,sustainability,natural resources"
"
","
","
","
","
","
",What comes after An Inconvenient Truth?,Al Gore,7:44,"alternative energy,climate change,energy,environment,presentation,science,technology,ecology,sustainability,natural resources"
"
											In the Himalayas, the third largest mass of ice:
											at the top you see new lakes, which a few years ago were glaciers.
											40 percent of all the people in the world
											get half of their drinking water from that melting flow.
											In the Andes, this glacier is the
											source of drinking water for this city.
											The flows have increased.
											But when they go away, so does much of the drinking water.
											In California there has been a 40 percent
											decline in the Sierra snowpack.
											This is hitting the reservoirs.
											And the predictions, as you've read, are serious.
									","
											En los Himalayas, la tercera masa de hielo más grande,
											desde la cima se ven nuevos lagos, que hace unos años eran glaciares.
											El 40 por ciento de la gente en el mundo
											obtiene la mitad del agua potable de esa corriente de deshielo.
											En los Andes, este glaciar es la
											fuente de agua potable para esta ciudad.
											Las corrientes han aumentado.
											Pero cuando se vayan, también lo hará gran parte del agua.
											En California la nieve en Sierra ha disminuido
											en un 40 por ciento.
											Esto afecta a los embalses.
											Y las predicciones, como han leído, son preocupantes.
									","
											Dünyanın üçüncü buz kütlesi Himalayalar'da
											daha birkaç yıl öncesine kadar buzul olan tepelerde, yeni göller görebilirsiniz.
											Dünya nüfusunun yüzde 40'ı içme sularının yarısını
											bu eriyen buzullardan almaktadır.
											And dağlarında gördüğünüz bu buzul
											şu şehrin içme suyunu sağlamaktadır.
											Akan suların miktarı artmıştır.
											Ancak buzullar gittiğinde, içme suyunun çoğu da gitmiş olacaktır.
											Kaliforniya'da Sierra dağlarındaki kar miktarında
											yüzde 40'lık bir düşme olmuştur.
											Bu tatlı su barajlarına darbe vurmaktadır.
											Okumuşsunuzdur, tahminler çok ciddidir.
									","
											Dans les Himalayas, la 3ème plus grande quantité de glace,
											vous pouvez désormais voir des lacs d'altitude, qui étaient encore des glaciers il y a quelques années.
											40% de la population mondiale tire la moitié de son eau potable de la fonte des glaces.
											40% de la population mondiale tire la moitié de son eau potable de la fonte des glaces.
											Dans les Andes, ce glacier est la source d'eau potable de cette ville.
											Dans les Andes, ce glacier est la source d'eau potable de cette ville.
											Le débit a augmenté.
											C'est autant d'eau potable de perdue.
											En Californie, le manteau neigeux de la Sierra a diminué de 40%.
											En Californie, le manteau neigeux de la Sierra a diminué de 40%.
											Ceci affecte les réservoirs.
											Et les prédictions, comme vous l'avez vu, sont inquiétantes.
									","
											Im Himalaya, der drittgrössten Eismasse,
											sehen Sie oben neue Seen, die vor ein paar Jahren Gletscher waren.
											40 Prozent aller Menschen auf der Welt
											bekommen die Hälfte ihres Trinkwassers aus diesem Schmelzwasser.
											In den Anden ist dieser Gletscher die
											Trinkwasserquelle für diese Stadt.
											Die Wassermengen haben sich vergrössert.
											Aber wenn sie versiegen, wird auch das meiste Trinkwasser wegfallen.
											In Kalifornien wurde eine 40 prozentige
											Verringerung der Schneedecke der Sierra gesehen.
											Dies betrifft die Speicherbecken.
											Und die Vorhersagen, wie sie sie gelesen haben, sind ernst.
									","
											Nos Himalaias, a terceira maior massa de gelo mundial,
											pode-se ver novos lagos a partir do topo que há alguns anos atrás eram blocos de gelo
											40 por cento de todas as pessoas no mundo
											obtém metade de água potável do derretimento desse gelo
											Nos Andes, todo o gelo é a
											principal fonte de água potável para toda cidade.
											Os fluxos aumentaram.
											Mas quando eles se esvaírem, com eles perde-se grande parte da água potável.
											Na Califórnia houve um declínio de 40 por cento
											da massa de gelo da Sierra.
											Isso está a afectar os reservatórios.
											E as previsões, como sabem, são sérias.
									",What comes after An Inconvenient Truth?,Al Gore,7:44,"alternative energy,climate change,energy,environment,presentation,science,technology,ecology,sustainability,natural resources"
"
","
","
","
","
","
",What comes after An Inconvenient Truth?,Al Gore,7:44,"alternative energy,climate change,energy,environment,presentation,science,technology,ecology,sustainability,natural resources"
"
											This drying around the world has lead to
											a dramatic increase in fires.
											And the disasters around the world
											have been increasing at an absolutely extraordinary
											and unprecedented rate.
											Four times as many in the last 30 years
											as in the previous 75.
											This is a completely unsustainable pattern.
											If you look at in the context of history
											you can see what this is doing.
									","
											Esta sequía en el mundo ha llevado a
											un aumento drástico de los incendios.
											Y los desastres en todo el mundo
											se han incrementado a un ritmo totalmente insólito
											y sin precedentes.
											Se ha multiplicado por cuatro en los últimos 30 años
											respecto a los 75 años anteriores.
											Éste es un patrón completamente insostenible.
											Si observan dentro del contexto de la historia
											pueden comprender lo que esto está provocando.
									","
											Dünyanın su kaynaklarının kuruması,
											orman yangınlarında büyük artışa sebep olmuştur.
											Ve dünyada felaketler,
											hiç beklenmedik ve olağan dışı boyutlarda
											artış göstermiştir.
											Geçen 30 yılı ondan önceki 75 yılla karşılaştırdığımızda
											dört kat daha fazladır.
											Bu tam anlamıyla sürdürülemez bir gidişattır.
											Tarihi bağlamda baktığınızda
											bunun nelere yol açtığını görebilirsiniz.
									","
											Cet assèchement global a causé une hausse spectaculaire du nombre d'incendies.
											Cet assèchement global a causé une hausse spectaculaire du nombre d'incendies.
											Au niveau mondial, ces désastres augmentent à un taux absolument incroyable.
											Au niveau mondial, ces désastres augmentent à un taux absolument incroyable.
											On n'a jamais vu ça.
											4 fois plus au cours des 30 dernières années
											que pendant les 75 dernières années.
											Il est absolument impossible de continuer sur cette tendance.
											Si vous la remettez dans son contexte,
											vous pouvez voir à quoi ressemble cette tendance.
									","
											Diese Austrocknung in der ganzen Welt führt zu einer
											dramatischen Steigerung an Feuern.
											Und die Katastrophen überall auf der Welt
											haben in einem wirklich ausserordentlichen
											und vorher nie dagewesenen Ausmass zugenommen.
											Viermal so viele in den letzten 30 Jahren
											wie in den vorhergegangenen 75.
											Dies ist ein vollkommen unhaltbares Entwicklungsmuster.
											Wenn Sie dies im historischen Zusammenhang betrachten,
											können Sie sehen, was es anrichtet.
									","
											Esse processo de seca mundial levou a
											um aumento dramático nos incêndios.
											E os desastres pelo mundo fora
											têm crescido a um ritmo absolutamente extraordinário
											e inigualável.
											Nos últimos 30 anos foram quatro vezes mais
											do que nos 75 anos anteriores.
											Esse ritmo é totalmente insustentável.
											Se vocês olharem no contexto da história
											podem ver o que isto está a causar.
									",What comes after An Inconvenient Truth?,Al Gore,7:44,"alternative energy,climate change,energy,environment,presentation,science,technology,ecology,sustainability,natural resources"
