en,fr,title,speaker,duration,tags
"
","
","To solve mass violence, look to locals",Severine Autesserre,16:01,"government,peace,war"
"
											I want to speak about 
a forgotten conflict.
											It's a conflict that rarely
hits the headlines.
											It happens right here,
in the Democratic Republic of Congo.
									","
											J'ai envie de vous parler
d'un conflit oublié.
											Un conflit qui fait rarement
la une des journaux.
											Ça se passe ici-même,
en République Démocratique du Congo.
									","To solve mass violence, look to locals",Severine Autesserre,16:01,"government,peace,war"
"
","
","To solve mass violence, look to locals",Severine Autesserre,16:01,"government,peace,war"
"
											Now, most people outside of Africa
don't know much about the war in Congo,
											so let me give you a couple of key facts.
											The Congolese conflict is the deadliest 
conflict since World War II.
											It has caused almost four million deaths.
											It has destabilized most of Central Africa
for the past 18 years.
											It is the largest ongoing
humanitarian crisis in the world.
									","
											Mais peu de personnes hors de l'Afrique
connaissent la guerre au Congo,
											alors laissez-moi vous donner quelques 
éléments-clefs.
											Le conflit congolais est le plus mortel
depuis la Seconde Guerre Mondiale
											Il est à l'origine de presque
4 millions de morts.
											Il déstabilise la majeure partie 
d'Afrique Centrale depuis 18 ans.
											C'est la plus importante crise
humanitaire dans le monde.
									","To solve mass violence, look to locals",Severine Autesserre,16:01,"government,peace,war"
"
","
","To solve mass violence, look to locals",Severine Autesserre,16:01,"government,peace,war"
"
											That's why I first went to Congo in 2001.
											I was a young humanitarian aid worker,
and I met this woman who was my age.
											She was called Isabelle.
											Local militias
had attacked Isabelle's village.
											They had killed many men,
raped many women.
											They had looted everything.
											And then they wanted to take Isabelle,
											but her husband stepped in,
											and he said, ""No,
please don't take Isabelle.
											Take me instead.""
											So he had gone to the forest
with the militias,
											and Isabelle had never seen him again.
									","
											C'est pour cela que je suis allée au Congo
en 2001.
											J'étais une jeune envoyée humanitaire,
et j'ai rencontré cette femme de mon âge.
											Elle s'appelait Isabelle.
											Des milices locales ont
attaqué le village d'Isabelle.
											Ils ont tué beaucoup d'hommes,
violé beaucoup de femmes.
											Ils ont tout pris.
											Puis ils ont voulu prendre Isabelle,
											Son mari s'est interposé,
											disant : « Non, s'il vous plaît, 
ne prenez pas Isabelle.
											Prenez-moi à sa place. »
											Il est donc parti dans la forêt
avec les miliciens,
											et Isabelle ne l'a jamais revu.
									","To solve mass violence, look to locals",Severine Autesserre,16:01,"government,peace,war"
"
","
","To solve mass violence, look to locals",Severine Autesserre,16:01,"government,peace,war"
"
											Well, it's because of people
like Isabelle and her husband
											that I have devoted my career
to studying this war
											that we know so little about.
									","
											Eh bien, c'est pour des gens
comme Isabelle et son mari
											que j'ai voué ma carrière 
à étudier ce conflit
											dont nous savons si peu.
									","To solve mass violence, look to locals",Severine Autesserre,16:01,"government,peace,war"
"
","
","To solve mass violence, look to locals",Severine Autesserre,16:01,"government,peace,war"
"
											Although there is one story
about Congo that you may have heard.
											It's a story about minerals and rape.
											Policy statements and media reports
											both usually focus on a primary cause
of violence in Congo —
											the illegal exploitation and trafficking
of natural resources —
											and on a main consequence —
											sexual abuse of women and girls
as a weapon of war.
									","
											Il y a cependant une histoire
que vous avez dû entendre sur le Congo.
											Sur la terre et le viol.
											Les rapports de police et les media
											se concentrent généralement sur 
la première cause de violence au Congo :
											l'exploitation illégale et le trafic 
des ressources naturelles,
											et sur la principale conséquence :
											le viol des femmes et fillettes
comme arme de guerre.
									","To solve mass violence, look to locals",Severine Autesserre,16:01,"government,peace,war"
"
","
","To solve mass violence, look to locals",Severine Autesserre,16:01,"government,peace,war"
