en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",A commodities exchange for Ethiopia,Eleni Gabre-Madhin,20:34,"business,economics,food,global issues,technology,women in business,markets"
"
											You know, there's a small country nestled in the Himalayan Mountains,
											far from these beautiful mountains, where the people
											of the Kingdom of Bhutan have decided to do something different,
											which is to measure their gross national happiness
											rather than their gross national product.
											And why not?
											After all, happiness is not just a privilege for the lucky few,
											but a fundamental human right for all.
											And what is happiness?
											Happiness is the freedom of choice.
											The freedom to chose where to live,
											what to do, what to buy, what to sell,
											from whom, to whom, when and how.
											Where does choice come from?
											And who gets to express it, and how do we express it?
									","
											Hay un pequeño país enclavado en el Himalaya,
											lejos de estas bonitas montañas, donde la gente
											del Reinado de Bután ha decidido hacer algo diferente,
											que consiste en medir la Alegría Nacional Bruta
											en vez del Producto Nacional Bruto.
											Y ¿por qué no?
											A fin de cuentas, la felicidad no es un privilegio de los pocos afortunados,
											sino un derecho humano básico que merecen todos.
											Y ¿qué es la felicidad?
											La felicidad es la libertad de elección.
											La libertad de elegir dónde vivir,
											qué hacer, qué comprar, qué vender
											de quién, a quién dónde y cómo.
											¿De dónde viene la elección?
											Y ¿quién tiene derecho a expresarlo y cómo lo expresamos?
									","
											C'est un petit pays niché dans les montagnes de l'Himalaya,
											loin des magnifiques montagnes d'ici, où les habitants
											du Royaume du Bouthan ont décidé de faire quelque chose de différent :
											mesurer leur Bonheur Intérieur Brut
											plutôt que leur Produit Intérieur Brut.
											Et pourquoi pas ?
											Après tout, le bonheur n’est pas un privilège réservé aux rares chanceux,
											mais un droit fondamental pour tous.
											Et qu'est-ce que le bonheur ?
											Le bonheur, c'est la liberté de choisir.
											La liberté de choisir où vivre,
											de faire, d'acheter, de vendre ce que l'on veut
											à qui l'on veut, quand et où l'on veut.
											D’où vient le choix ?
											Et qui vient à l’exprimer, et comment l’exprimons-nous ?
									","
											Wissen Sie, es gibt da ein kleines Land, angeschmiegt an die Berge des Himalaya,
											fern von dieses schönen Bergen, wo die Leute des Königreichs Bhutan
											beschlossen haben, etwas anderes zu tun
											und zwar ihr Bruttosozialglück zu messen
											anstatt ihres Bruttoinlandsprodukts.
											Und warum auch nicht?
											Schließlich ist Glück nicht das Vorrecht einiger weniger Glücklichen,
											sondern ein grundlegendes Menschenrecht für alle.
											Und was ist Glück?
											Glück ist die Freiheit der Wahl.
											Die Freiheit zu wählen wo man lebt,
											was man tut, was man kauft, was man verkauft,
											von wem, an wen, wann und wie.
											Wo kommt diese Wahl her?
											Wer darf sie treffen und wie können wir sie treffen?
									",A commodities exchange for Ethiopia,Eleni Gabre-Madhin,20:34,"business,economics,food,global issues,technology,women in business,markets"
"
","
","
","
",A commodities exchange for Ethiopia,Eleni Gabre-Madhin,20:34,"business,economics,food,global issues,technology,women in business,markets"
"
											Well, one way to express choice is through the market.
											Well-functioning markets provide choices, and ultimately,
											the ability to express one's pursuit for happiness.
											The great Indian economist, Amartya Sen, was awarded the Nobel prize
											for demonstrating that famine is not so much about
											the availability of food supply, but rather the ability to acquire
											or entitle oneself to that food through the market.
											In 1984, in what can only be considered one of the
											greatest crimes of humanity, nearly one million people died of starvation
											in my country of birth, Ethiopia.
											Not because there was not enough food —
											because there was actually a surplus of food
											in the fertile regions of the south parts of the country —
											but because in the north, people could not access
											or entitle themselves to that food.
											That was a turning point for my life.
									","
											Bueno, una manera de expresar la elección es a través del mercado.
											Los mercados que operan bien ofrecen opciones y al final
											la habilidad que uno tiene de expresar su búsqueda de la felicidad.
											A la gran economista india, Amartya Sen, se le concedió el Premio Nobel
											porque demostró que la hambruna no se trata tanto de
											la disponibilidad de productos alimenticios, sino de la habilidad de adquirir
											o otorgarse el derecho a esa comida a través del mercado.
											En 1984, en lo que sólo se puede considerar uno de los
											crímenes más grandes de la humanidad casi mil millones de personas murieron de hambre
											en el país donde nací, Etiopía.
											No porque no hubiera suficiente comida,
											de hecho había comida excedente
											en las regiones fértiles del sur del país,
											sino porque en el norte, la gente no podía acceder a
											o otorgarse el derecho a esa comida.
											Eso fue un un momento decisivo para mi vida.
									","
											Et bien, une façon d’exprimer ses choix c'est d’utiliser le marché.
											Des marchés qui fonctionnent bien proposent des choix, et à terme,
											la capacité d'exprimer la recherche de son propre bonheur.
											Le célèbre économiste indien, Amartya Sen, s'est vu décerner le prix Nobel
											pour sa démonstration que la famine n’est pas tant
											une question de disponibilité de nourriture, mais plutôt de capacité à acquérir
											ou à se donner le droit d’accéder à cette nourriture via le marché.
											En 1984, à l'occasion de ce qui peut être considéré comme l'un
											des plus grands crimes contre l'humanité, un million d'habitants sont morts de faim
											dans mon pays natal, l'Ethiopie.
											Non par manque de nourriture,
											— car il y avait en fait un excédent de nourriture
											dans les régions fertiles au sud du pays,
											mais parce que les habitants du nord n'avaient pas accès
											ou n'avaient pas droit à cette nourriture.
											Cet événement a marqué un tournant dans ma vie.
									","
											Nun, ein Weg um eine Wahl zu treffen ist durch den Markt.
											Gut funktionierende Märkte bieten Wahlmöglichkeiten an und schließlich
											die Möglichkeit nach Glück zu streben.
											Dem großen indischen Ökonom, Amartya Sen, wurde der Nobelpreis verliehen,
											weil er zeigte, dass Hungersnot nicht so sehr von der Verfügbarkeit
											der Lebensmittelversorgung abhängt, sondern eher von der Fähigkeit diese Lebensmittel durch den Markt
											zu erhalten oder sich ein Recht auf sie zu erlangen.
											1984, in einer Situation, die als eines der größten Verbrechen gegen die Menschlichkeit
											gelten muss, starben in meinem Geburtsland Äthiopien
											beinahe eine Million Menschen an Hunger.
											Nicht weil es nicht genug zu essen gab –
											denn tatsächlich gab es einen Nahrungsmittelüberschuss
											in den fruchtbaren Regionen der südlichen Landesteile –
											sondern weil die Menschen im Norden keinen Zugang
											oder keine Berechtigung zu dieser Nahrung hatten.
											Das war ein Wendepunkt in meinem Leben.
									",A commodities exchange for Ethiopia,Eleni Gabre-Madhin,20:34,"business,economics,food,global issues,technology,women in business,markets"
"
","
","
","
",A commodities exchange for Ethiopia,Eleni Gabre-Madhin,20:34,"business,economics,food,global issues,technology,women in business,markets"
"
											Most Africans today, by far, are farmers.
											And most of Africa's farmers are, by and large,
											small farmers in terms of land that they operate, and very, very small
											farmers in terms of the capital they have at their disposal.
											African agriculture today is among, or is, the most under-capitalized in the world.
											Only seven percent of arable land in Africa is irrigated,
											compared to 40 percent in Asia.
											African farmers only use some 22 kilograms of fertilizer per hectare,
											compared to 144 in Asia.
											Road density is six times greater in Asia than it is in rural Africa.
											There are eight times more tractors in Latin America,
											and three times more tractors in Asia, than in Africa.
											The small farmer in Africa today lives a life without much choice,
											and therefore without much freedom.
											His livelihood is predetermined
											by the conditions of grinding poverty.
											He comes to the market when prices are lowest,
											with the meager fruits of his hard labor, just after the harvest,
											because he has no choice.
											She comes back to the market
											some months later, when prices are highest, in what we call
											the lean season — when food is scarce —
											because she has to feed her family and has no choice.
									","
											La mayoría de africanos, con mucho, son agricultores.
											Y la mayoría de los agricultores de África son, en conjunto,
											pequeños agricultores en cuanto a la tierra que utilizan y
											muy pequeños agricultores en cuanto al capital que tienen a su disposición.
											Hoy día la agricultura africana está entre los sectores menos subvencionados del mundo.
											Sólo el siete por ciento de las tierras de cultivo de África son irrigadas.
											comparado con el 40 por ciento en Asia.
											Los granjeros africanos sólo utilizan aproximadamente 22 kilos de fertilizantes por hectárea,
											comparado con los 144 de Asia.
											La densidad del tráfico es seis veces mayor en Asia que en el África rural.
											Hay ocho veces más tractores en América Latina,
											y tres veces más tractores en Asia que en África.
											El pequeño agricultor en el África de hoy vive con pocas opciones,
											y de ahí con poca libertad.
											Su manera de ganarse la vida está predeterminada
											por las condiciones de extrema pobreza.
											Él viene al mercado cuando los precios están más bajos,
											con los escasos frutos de su duro trabajo, justo después de la cosecha,
											porque no tiene más remedio.
											Ella regresa al mercado
											unos meses después, cuando los precios están más altos, en lo que llamamos
											la estación mala, cuando la comida es escasa,
											porque tiene que alimentar a su familia y no le queda más remedio.
									","
											L’écrasante majorité des africains aujourd’hui est paysanne.
											Et la plupart des paysans sont, dans l’ensemble,
											de petits exploitants en termes de surface cultivée, et de très petits
											exploitants en termes de capital disponible.
											L’agriculture africaine aujourd’hui est parmi, ou est la plus sous-capitalisée du monde.
											Seulement 7% de la terre cultivable en Afrique est irriguée,
											contre 40% en Asie.
											Les cultivateurs africains utilisent 22 kg de fertilisant par hectare,
											contre 144 kg en Asie.
											La densité routière est 6 fois plus importante en Asie qu'en Afrique rurale.
											Il y a 8 fois plus de tracteurs en Amérique Latine
											et 3 fois plus de tracteurs en Asie qu'en Afrique.
											Le petit cultivateur d'Afrique aujourd'hui a peu de choix,
											donc peu de liberté.
											Sa subsistance est prédéterminée
											par les conditions de la misère noire.
											Il vend sur le marché lorsque les prix sont au plus bas,
											avec les maigres fruits d'un dur labeur, après les récoltes,
											parce qu'il n'a pas le choix.
											Elle retourne au marché
											quelques mois plus tard, lorsque les prix sont au plus haut, pendant
											la saison dite maigre - quand la nourriture se fait rare -
											car elle doit nourrir sa famille et n'a pas le choix.
									","
											Die allermeisten Afrikaner heutzutage sind Bauern.
											Und die meisten afrikanischen Bauern sind weitestgehend
											kleine Bauern in Bezug auf das Land, das sie bewirtschaften, und sehr sehr kleine Bauern
											in Bezug auf das Kapital, das ihnen zur Verfügung steht.
											Die afrikanische Landwirtschaft ist heute eine der – oder ist die am meisten unterkapitalisierte der Welt.
											Nur sieben Prozent des bestellbaren Landes wird bewässert,
											im Vergleich zu 40 Prozent in Asien.
											Afrikanische Bauern verwenden nur 22 kg Dünger pro Hektar
											im Vergleich zu 144 in Asien.
											Die Straßendichte ist sechsmal größer in Asien als im ländlichen Afrika.
											Es gibt achtmal so viele Traktoren in Lateinamerika
											und dreimal so viele Traktoren in Asien als in Afrika.
											Der kleine Bauer in Afrika heutzutage lebt ein Leben ohne viel Wahlmöglichkeiten
											und deshalb ohne viel Freiheit.
											Sein Lebensunterhalt wird vorgegeben
											vom Zustand zermürbender Armut.
											Er kommt zum Markt, wenn die Preise am niedrigsten sind,
											mit den mageren Früchten seiner harten Arbeit gleich nach der Ernte,
											weil er keine andere Wahl hat.
											Ein paar Monate später geht sie wieder auf den Markt,
											wenn die Preise am höchsten sind, in der sogenannten
											Magersaison – wenn Essen knapp ist –
											weil sie ihre Familie ernähren muss und keine Wahl hat.
									",A commodities exchange for Ethiopia,Eleni Gabre-Madhin,20:34,"business,economics,food,global issues,technology,women in business,markets"
"
","
","
","
",A commodities exchange for Ethiopia,Eleni Gabre-Madhin,20:34,"business,economics,food,global issues,technology,women in business,markets"
"
											The real question is, how can markets be developed in rural Africa
											to harness the power of innovation and entrepreneurship
											that we know exists?
											Another notable economist, Theodore Schultz,
											in 1974 won the Nobel prize for demonstrating that farmers
											are efficient, but poor.
											Meaning, in fact, that farmers are rational
											and profit-minded just like everybody else.
											Well, we don't need, now,
											any more Nobel prizes to know that farmers want a fair shake
											at the market and want to make money, just like everyone else.
											And one thing is clear, which is at least now we know
											that Africa is open for business.
											And that business is agriculture.
											Over two decades ago, the world insisted to Africa that markets
											must be liberalized, that economies must be structurally adjusted.
											This meant that governments were to remove themselves
											from the business of buying and selling —
											which they did rather inefficiently —
											and let the private market do its magic.
											Well, what happened over the last 25 years?
											Did Africa feed itself?
											Did our farmers turn into highly productive commercial actors?
									","
											La cuestión importante es, ¿cómo se puede desarrollar mercados en la África rural
											para aprovechar el poder de la innovación y el espíritu emprendedor
											que hemos conocido antes?
											Otro economista distinguido, Theodore Schultz,
											ganó el Premio Nobel en 1974 por demostrar que los agricultores
											son eficaces, pero pobres.
											De hecho, quiso decir que los agricultores son seres racionales
											y que les interesan las ganancias tanto como los demás.
											Bueno, ahora no nos hace falta
											más Premios Nobel para saber que los agricultores quieren una oportunidad justa
											en el mercado, y quieren ganar dinero, como todos los demás.
											Y una cosa queda clara, por lo menos ahora sabemos
											que África está abierta a los negocios.
											Y esa empresa es la agricultura.
											Hace más de dos décadas, el mundo le insistió a África que se debía
											liberalizar los mercados, que las economías debían someterse a programas de ajuste estructural.
											Esto significaba que los gobiernos tenían que dejar de participar
											del proceso de comprar y vender,
											lo cual hicieron de manera bastante ineficaz,
											y permitir que el mercado privado hiciera su magia.
											Bueno, ¿qué pasó a lo largo de los últimos 25 años?
											¿África se alimentó?
											¿Nuestros agricultores se hicieron actores comerciales altamente productivos?
									","
											La vraie question est de savoir comment on peut développer les marchés
											pour exploiter le pouvoir d'innovation et l'esprit d'entreprise
											qui existent en Afrique rurale.
											Theodore Schultz, économiste également renommé,
											a reçu en 1974 le prix Nobel après avoir démontré que les agriculteurs
											sont efficaces, mais pauvres.
											Ce qui signifie qu'ils sont rationnels
											et cherchent à s'enrichir comme tout le monde.
											Bien mais, nous n’avons plus besoin
											d'autres Prix Nobel pour savoir que ces agriculteurs veulent une place équitable
											sur le marché et qu'ils veulent gagner de l'argent, comme tout le monde.
											Et il est clair que maintenant, on sait au moins que
											l’Afrique est prête pour faire des affaires.
											Et des affaires fondées sur l’agriculture.
											Il y a plus de vingt ans, le monde insistait pour que les marchés africains
											soient libéralisés, que les économies soient structurellement adaptées.
											Cela signifiait que les gouvernements allaient devoir se retirer
											de la vente et de l'achat,
											ce qu'ils faisaient d'ailleurs de façon assez inefficace,
											et laisser s'opérer la magie du marché privé.
											Que s'est-il passé pendant ces 25 dernières années ?
											L'Afrique s'est-elle nourrie tout seule ?
											Nos agriculteurs sont-ils devenus des acteurs commerciaux hautement productifs ?
									","
											Die Kernfrage ist, wie die Märkte im ländlichen Afrika entwickelt werden können,
											um die Innovationskraft und das Unternehmertum einzufangen,
											von denen wir wissen, dass es sie gibt?
											Ein anderer namhafter Ökonom, Theodore Schultz,
											gewann 1974 den Nobelpreis, weil er zeigte, dass Bauern
											effizient sind, aber arm.
											Das heißt, dass Bauern in der Tat rational
											und auf Profit ausgerichtet sind wie wir alle.
											Was wir jetzt nicht mehr brauchen
											sind weitere Nobelpreise um zu wissen, dass Bauern eine faire Chance
											an den Märkten haben und Geld machen wollen, 
wie alle anderen auch.
											Und eines ist sicher, wir wissen jetzt zumindest,
											dass Afrika für Geschäfte zu haben ist.
											Und dieses Geschäft ist die Landwirtschaft.
											Vor mehr als zwei Jahrzehnten verlangte die Welt von Afrika, dass Märkte
											liberalisiert, dass Wirtschaften strukturell angepasst werden müssen.
											Das hieß, dass Regierungen sich aus dem Geschäft des
											Kaufens und Verkaufens zurückziehen sollten –
											was sie recht unwirtschaftlich taten –
											und die Privatwirtschaft ihre Wunder wirken lassen.
											Nun, was ist in den letzten 25 Jahren passiert?
											Hat sich Afrika selbst ernährt?
											Haben sich unsere Bauern in hoch-produktive, kommerzielle Akteure verwandelt?
									",A commodities exchange for Ethiopia,Eleni Gabre-Madhin,20:34,"business,economics,food,global issues,technology,women in business,markets"
"
","
","
","
",A commodities exchange for Ethiopia,Eleni Gabre-Madhin,20:34,"business,economics,food,global issues,technology,women in business,markets"
"
											I think we're all in this room,
											probably, because we know that, in fact, Africa is the only region
											in the world where hunger and malnutrition are projected to go up
											over the next 10 years,
											where the food import bill is now double
											what it was 20 years ago,
											where food production per capita has
											stagnated, and where fertilizer use has declined rather than increased.
											So why didn't agriculture markets perform to expectations?
											The market reforms prompted by the West —
											and I've spent some 15 years traveling around the continent
											doing research on agricultural markets, and have interviewed
											traders in 10 to 15 countries in this continent, hundreds of traders —
											trying to understand what went wrong with our market reform.
											And it seems to me that the reforms might have
											thrown the baby out with the bath water.
									","
											Pienso que estamos todos aquí
											probablemente, porque sabemos que de hecho, África es la única región
											del mundo en que se pronostica subirán las tasas de hambre y desnutrición
											durante los próximos 10 años.
											Donde la factura por importación de comida es ahora el doble
											de lo que fue hace 20 años.
											Donde la producción de comida per capita
											se ha estancado, y donde el uso de fertilizantes ha disminuido en vez de aumentar.
											¿Por qué no alcanzaron los mercados de agricultura las expectativas de los consumidores?
											Las reformas del mercado que impulsaron el mundo occidental,
											y he pasado unos 15 años viajando por todo el continente
											e investigando sobre los mercados agrícolas y he entrevistado
											a comerciantes de entre 10 y 15 países del continente, cientos de comerciantes,
											intentando comprender qué salió mal con nuestra reforma del mercado.
											Y me parece que es posible que las reformas
											descartaran el grano de la paja.
									","
											Je pense que nous sommes réunis dans cette pièce
											sûrement parce que nous savons qu'en fait, l'Afrique est la seule région
											du monde où la faim et la malnutrition vont s'accroître
											dans les dix prochaines années.
											Où la facture d’importation de nourriture
											a doublé en vingt ans.
											Où la production de nourriture par tête
											a stagné et où l’usage des fertilisants n'a fait que diminuer.
											Alors pourquoi les marchés agricoles n’ont-ils pas été à la hauteur des attentes ?
											Les réformes du marché inspirées par l’Occident
											— et j’ai passé quelque 15 années à voyager sur le continent
											et faire de la recherche sur les marchés agricoles. J'ai interviewé
											des commerçants de 10 à 15 pays - des centaines de commerçants —
											pour comprendre ce qui allait de travers dans notre réforme des marchés.
											Et il m’apparaît que les réformes pourraient bien
											avoir jeté le bébé avec l’eau du bain.
									","
											Ich glaube, wir sind wahrscheinlich
											alle in diesem Saal, weil wir wissen, 
dass Afrika die einzige Region der Welt ist,
											in der in den nächsten 10 Jahren ein Anstieg 
von Hunger und Unterernährung
											prognostiziert wird,
											in der die Nahrungsimporte heute doppelt so viel kosten
											wie noch vor 20 Jahren,
											in der die Nahrungsproduktion pro Kopf stagniert,
											und in der die Verwendung von Dünger abnahm anstatt zuzunehmen.
											Warum also erfüllten die landwirtschaftlichen Märkte nicht die Erwartungen?
											Die vom Westen angetriebenen Marktreformen –
											und ich habe etwa 15 Jahre damit verbracht, den Kontinent zu bereisen,
											Forschung zu landwirtschaftlichen Märkten zu betreiben,
und habe Händler
											in 10 bis 15 Ländern dieses Kontinents interviewt, 
hunderte von Händlern –
											versuchte zu verstehen was daneben ging mit unserer Marktreform.
											Und es scheint mir, dass die Reformen das Kind mit dem Bade
											ausgeschüttet haben.
									",A commodities exchange for Ethiopia,Eleni Gabre-Madhin,20:34,"business,economics,food,global issues,technology,women in business,markets"
