es,tr,en,fr,pt,title,speaker,duration,tags
"
","
","
","
","
",The death of the universe,Renée Hlozek,4:20,"universe,animation,death,TED-Ed,space,energy,dark matter,science"
"
											Al ver el cielo nocturno,
											nos maravillamos 
cómo parece ser infinito.
											Pero ¿cómo se verá el cielo
											dentro de mil millones de años?
											Un tipo particular de científicos,
											llamado cosmólogos,
											pasan su tiempo meditando 
sobre esa pregunta.
											El final del universo 
está íntimamente relacionado
											con lo que contiene el universo.
											Hace 100 años,
											Einstein desarrolló 
la Teoría General de la Relatividad,
											compuesta por ecuaciones que nos ayudan
											a entender la relación
											entre lo que compone al universo
											y su forma.
											Resulta ser que el universo
											podría ser curvo 
como una pelota o una esfera.
											Lo llamamos positivamente curvo o cerrado.
											O podría tener la forma 
de una silla de montar.
											A esto lo llamamos 
negativamente curvo o abierto.
											O podría ser plano.
											Y la forma determina
											cómo es que el universo vivirá y morirá.
											Ahora sabemos que el universo 
es muy cercano a ser plano.
											Sin embargo, los componentes del universo
											pueden afectar su eventual destino.
											Podemos predecir cómo el universo
											cambiará con el tiempo
											si medimos la cantidad
o la densidad de energía
											de los varios componentes 
del universo hoy en día.
											Así que ¿de qué está hecho el universo?
											El universo contiene 
todas las cosas que podemos ver,
											como estrellas, gas y planetas.
											A estas cosas las conocemos 
como materia ordinaria o bariónica.
											A pesar de que lo vemos 
a nuestro alrededor,
											la densidad de energía total 
de estos componentes
											en realidad es muy pequeña,
											alrededor de un 5% de la
energía total del universo.
											Ahora hablemos sobre el otro 95%.
											Justo por debajo del 27%
											del resto de la densidad 
de energía del universo
											está compuesto de lo que 
llamamos materia oscura.
											La materia oscura 
interactúa débilmente con la luz,
											lo que quiere decir 
que no brilla o refleja la luz
											de la manera en que lo hacen 
planetas y estrellas,
											pero, en todo lo demás
											se comporta como materia ordinaria:
											atrae todas las cosas gravitacionalmente.
											De hecho, la única manera en que 
podemos detectar la materia oscura
											es a través de 
una interacción gravitacional,
											cómo es que las cosas 
orbitan a su alrededor
											y cómo es que desvía la luz
											a partir de cómo curva 
el espacio a su alrededor.
											Todavía queda descubrir 
una partícula de materia oscura,
											pero los científicos alrededor 
del mundo están buscando
											esta escurridiza partícula o partículas
											y los efectos de la materia oscura 
en el universo.
											Pero esto en realidad no suma el 100%.
											El 68% restante
											de la densidad de energía del universo
											está compuesta de energía oscura,
											la cual es aún más misteriosa 
que la materia oscura.
											Esta energía oscura no se comporta
											como ninguna otra sustancia que conozcamos
											y se comporta más
como una fuerza anti gravitacional.
											Decimos que tiene 
una presión gravitacional,
											que la materia ordinaria 
y la materia oscura no tienen.
											En vez de unir al universo
											como esperamos que la gravedad lo haga,
											el universo parece estar 
expandiéndose a la periferia
											a una tasa en constante aumento.
											La idea principal de la energía oscura
											es que es una constante cosmológica.
											Eso quiere decir 
que tiene la extraña propiedad
											de expandirse conforme aumenta
el volumen del espacio
											para mantener su densidad 
de energía constante.
											Así que, conforme el universo se expande
											como lo está haciendo 
en este preciso momento,
											habrá más y más energía oscura.
											La materia oscura y la materia bariónica,
											por otro lado,
											no se expanden con el universo
											por lo que se van diluyendo.
											Por esta propiedad
											de la constante cosmológica,
											el universo futuro estará 
cada vez más dominada
											por energía oscura,
											y se volverá más y más frío
											y se expandirá más y más rápido.
											Eventualmente, el universo 
se quedará sin gas
											para formar a las estrellas,
											y las mismas estrellas 
se quedarán sin combustible
											y se extinguirán,
											dejando al universo 
únicamente con hoyos negros.
											Si se le da suficiente tiempo,
											hasta estos hoyos negros se evaporarán,
											dejando un universo 
completamente frío y vacío.
											Eso es lo que llamamos 
la muerte térmica del universo.
											A pesar de que puede sonar deprimente
											el vivir en un universo
											que terminará su periodo de vida frío
											y carente de vida,
											el destino final de nuestro universo
											en realidad tiene una hermosa simetría
											con su fiero y ardiente inicio.
											Llamamos a la aceleración del punto final
											del universo la fase de Sitter,
											nombrada así por el matemático holandés
											Willem de Sitter.
											Sin embargo, también creemos
											que el universo tuvo otra fase
											de la expansión de Sitter
											en los primeros momentos de su vida.
											Llamamos a este primer periodo inflación,
											donde, justo después del Big Bang,
											el universo se expandió 
extremadamente rápido
											por un corto período.
											Así que el universo terminará
											esencialmente en el mismo estado 
en el que se inició,
											en aceleración.
											Vivimos en un momento extraordinario
											en la vida del universo
											donde podemos empezar a entender
											la travesía del universo
											y ver la historia
											que se desenvuelve en el cielo
											para que podamos contemplarlo.
									","
											Gece gökyüzüne bakarken
											uçsuz bucaklığına hayret ederiz.
											Peki, gözyüzü milyarlarca yıl
											sonra nasıl görünecek?
											Kozmolog olarak adlandırılan
											bilim adamları zamanlarını
											işte bu sorunun cevabını düşünmekle geçirir.
											Evrenin sonu içeriği ile yakından
											iliişkilidir.
											Yüzyıldan uzun bir süre önce,
											Einstein evrenin neden oluştuğu ve şekli
											arasındaki ilişkiyi
											anlamamızı sağlayan
											denklemlerden oluşan
											Genel Görecelik Teorisini geliştirdi.
											Evren bir top veya
											küre gibi kavisli olabilirdi.
											Biz buna pozitif kavisli veya kapalı diyoruz.
											Evren bir eyer şeklinde de olabilirdi.
											Biz buna negatif kavisli veya açık diyoruz.
											Ya da evren düz olabilirdi.
											Şekli evrenin nasıl yaşayacağını
											ve sona ereceğini belirliyor.
											Evrenin neredeyse düz olduğunu artık biliyoruz.
											Buna rağmen, evrenin bileşenleri hala
											nihai kaderini etkileyebilir.
											Bugün evrendeki çeşitli
											bileşenlerinin
											enerji yoğunluğunu ölçersek, evrenin zamanla
											nasıl değişeceğini tahmin edebiliriz.
											Peki evren neden oluşmaktadır?
											Evren yıldız, gaz ve gezegenler gibi görebildiğimiz
											şeylerin hepsini içerir.
											Biz bunlara sıradan veya baryonik madde diyoruz.
											Bunları çevremizde görmemize rağmen,
											bu bileşenlerin toplam enerji yoğunluğu aslında
											oldukça azdır. Bu bileşenler
											evrendeki enerjinin yaklaşık olarak %5'ini oluşturular.
											O zaman şimdi diğer %95'i konuşalım.
											Geri kalan enerji
											yoğunluğunun yaklaşık %27'si
											karanlık maddeden oluşur.
											Karanlık maddenin ışık ile etkileşimi çok zayıftır. Yani,
											karanlık madde, yıldız ve gezengenler gibi
											parlamaz veya ışığı yansıtmaz; fakat
											bunun dışında
											sıradan madde gibi davranır —
											cisimleri yerçekimsel olarak kendine çeker.
											Aslında karanlık maddeyi saptamanın tek yolu
											bu yerçekimsel etkileşimdir. Yani cisimlerin
											karanlık madde etrafında
											nasıl döndüğü, karanlık maddenin
											etrafındaki boşluğu döndürürken ışığı nasıl büktüğüdür.
											Karanlık madde parçacıklarını henüz saptayamadık;
											fakat dünyadaki bilim adamları bu bulunması zor
											parça veya parçacıkları ve karanlık
											maddenin evren üzerindeki etkilerini araştırıyor.
											Fakat yine de toplam %100 olmuyor.
											Evrendeki enerji
											yoğunluğunun kalan %68'i karanlık
											maddeden daha da gizemli
											olan karanlık enerjiden oluşur.
											Bu karanlık enerji bildiğimiz diğer
											maddeler gibi davranmaz ve daha çok
											yerçekim karşıtı bir güç olarak davranır.
											Biz buna sıradan madde ve karanlık maddede
											bulunmayan yerçekimsel basınç diyoruz.
											Yerçekiminin yaptığı gibi evreni bir arada
											tutmak yerine, evren her zamankinden
											daha hızlı bir şekilde
											genişliyor.
											Karanlık enerjiye ilişkin ana fikir
											bu enerjinin kozmolojik sabit olduğudur.
											Yani, karanlık enerjinin tuhaf bir özelliği vardır.
											Uzayın hacmi genişledikçe, enerji yoğunluğunu sabit
											tutmak için karanlık enerji de genişler.
											Yani, evren şu anda olduğu
											gibi genişledikçe
											karanlık enerji daha da artacak.
											Buna karşın karanlık madde ve
											baryonik madde
											evrenle birlikte genişlemez
											fakat seyrelir.
											Kozmolojik sabitin bu
											özelliğinden dolayı
											gitgide evrenin geleceğine karanlık enerji
											hakim olacak.
											Evren daha da soğuyacak ve
											daha da hızlı genişleyecek.
											Sonunda, evrendeki yıldızları oluşturmak için
											gerekli gaz bitecek
											ve yıldızların da yakıtı biterek yıldızlar
											sönecek.
											Evrende sadece kara delikler kalacak.
											Zamanla bu kara
											delikler de buharlaşacak ve evren
											tamamen soğuk ve boş bir yer olacak.
											Biz buna evrenini ısısal ölümü diyoruz.
											Varlığını soğuk ve hayattan
											yoksun olarak sonlandıracak
											bir evrende yaşama fikri
											kulağa moral bozucu gelse de
											aslında evrenin nihai kaderi
											sıcak ve kızgın başlangına göre
											güzel bir simetri oluşturur.
											Biz bu hızlanarak devam eden evrenin
											nihai durumuna ''de Sitter evresi'' diyoruz.
											Bu evre adını Hollandalı Willem de Sitter'den
											almaktadır.
											Buna karşın, evren varlığının
											en başlarında bir başka
											''de Sitter genişlemesi'' daha
											yaşadı.
											Biz bu erken döneme eflasyon(şişkinlik) diyoruz.
											Büyük Patlamanın ardından evren
											kısa bir süre içinde oldukça hızlı bir şekilde
											genişledi.
											Bu yüzden evren
											varlığının başlangıcında olduğu gibi
											hızlanarak sona erecek.
											Evrenin yolcuğunu anlamaya
