en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
											I have been a police officer
for a very, very long time.
											And you see these notes in my hand
because I'm also a black preacher.
									","
											He sido oficial de policía
durante mucho tiempo.
											Y me ven con estas notas en la mano
porque también soy un predicador negro.
									","
											Tenho sido agente da polícia
há muito tempo.
											Estão a ver estas notas na minha mão
porque também sou um pastor negro.
									","
											Çok uzun zamandır polis memuru olarak
görev yapmaktayım.
											Elimde bu notları görüyorsunuz, çünkü
ben aynı zamanda siyahi bir vaizim.
									","
											Je suis officier de police
depuis très, très longtemps.
											Et vous voyez ces notes dans ma main
car je suis également un pasteur noir.
									","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
","
","
","
","
","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
","
","
","
","
","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
											And if you know anything
about black preachers,
											we'll close, and then we'll keep
going for another 20 minutes.
									","
											Y si saben algo de predicadores negros
											es que al terminar, seguiremos aquí
todavía otros 20 minutos más, ¿sí?
									","
											Se sabem qualquer coisa
a respeito de pastores negros
											acabamos já e depois continuamos 
por mais 20 minutos. Amém?
									","
											Siyahi vaizler hakkında
bir şey biliyorsanız,
											konuyu kapayacağız ve sonraki 20 dakika
bu konuya devam edeceğiz.
									","
											Et si vous connaissez un peu
les pasteurs noirs,
											n'en parlons pas maintenant,
il nous faudrait vingt minutes de plus.
									","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
","
","
","
","
","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
","
","
","
","
","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
											So I need this to keep
pushing this thing forward.
											I've been a police officer
for a very long time,
											and I mean I predated technology.
											I'm talking about before pagers.
									","
											Por lo tanto, 
necesito seguir sin parar.
											He sido oficial de policía
durante mucho tiempo,
											incluso mucho antes de los 
tiempos de la tecnología.
											Me refiero a los ""pagers"".
									","
											É que preciso disso para continuar.
											Tenho sido agente da polícia
durante muito tempo.
											Venho de antes da tecnologia
											A sério, antes dos ""pagers"",
									","
											Yani buna devam etmek 
için buna ihtiyacım var.
											Çok uzun zamandan beri polis memuruyum
											ve demek istediğim teknolojinin
öncesini gördüm.
											Çağrı cihazlarından öncesini diyorum.
									","
											J'en ai donc besoin pour faire
avancer mon idée.
											Je suis officier de police
depuis très longtemps,
											avant la technologie,
											avant les pagers.
									","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
","
","
","
","
","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
","
","
","
","
","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
											Laugh if you want to,
but I'm telling the truth.
											I predate War on Our Fellow Man —
I mean, War on Drugs.
											I predate all of that.
											I predate so much
											and I've been through ebbs and flows
											and I've been through good and bad times,
											and still I absolutely love
being a police officer.
											I love being a police officer
because it's always been a calling for me
											and never a job.
									","
											Ríanse, si quieren, pero es la verdad.
											Antes de la ""guerra contra el prójimo"",
es decir, la guerra contra las drogas.
											Antes de todo eso.
											Mucho, mucho antes,
											y he pasado muchos altibajos,
											tiempos mejores y peores,
											pero aún así, me encanta ser policía.
											Me encanta ser policía, porque 
ha sido mi gran vocación
											y nunca un trabajo.
									","
											Riam se quiserem, 
estou a dizer a verdade.
											Antecedi a guerra contra os nossos iguais. 
ou seja, a Guerra contra as Drogas.
											Eu antecedi tudo isso.
											Sou muito antigo
											e passei por altos e baixos.
											Passei por tempos bons e maus.
											Apesar disso, continuo a gostar muito
de ser um agente da polícia.
											Gosto de ser polícia, porque,
para mim, foi sempre uma vocação
											nunca foi um emprego.
									","
											İsterseniz gülebilirsiniz
ama doğru söylüyorum.
											Elemanlarımızın savaşı öncesini gördüm
— Uyuşturucu savaşını kastediyorum.
											Bunların hepsinin öncesini gördüm.
											Çok eskileri gördüm
											ve tüm bu metcezirleri yaşadım.
											İyi ve kötü zamanlarda bulundum
											ve polis olmayı hâlâ kesinlikle 
çok seviyorum.
											Polis olmayı çok seviyorum, çünkü
beni her zaman çok cezbetmiştir
											ve asla bir iş olmamıştır.
									","
											Riez si vous voulez,
mais je dis la vérité.
											Je date d'avant la Guerre 
contre notre prochain,
											la guerre contre la drogue.
											Je date d'avant tout ça.
											Je suis si vieux,
											j'ai traversé tant d'aléas,
											j'ai traversé de bons
et de mauvais moments,
											et pourtant je continue d'adorer
mon métier d'officier de police.
											J'adore être un officier de police car
ça a toujours été une vocation pour moi
											et jamais un travail.
									","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
"
","
","
","
","
","I love being a police officer, but we need reform",Melvin Russell,13:07,"TEDx,big problems,community,crime,faith,law,peace,policy,security,society,violence,justice system"
