en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",How germs travel on planes — and how we can stop them,Raymond Wang,6:28,"TEDYouth,aircraft,bacteria,design,illness,engineering,flight,health,innovation,invention,physics,science,transportation"
"
											Can I get a show of hands —
											how many of you in this room
have been on a plane in this past year?
											That's pretty good.
											Well, it turns out that you
share that experience
											with more than three billion
people every year.
											And when we put so many people
in all these metal tubes
											that fly all over the world,
											sometimes, things like this can happen
											and you get a disease epidemic.
									","
											Levanten la mano
											los que viajaron en avión el año pasado.
											¡Bien!
											Bueno, han compartido esa experiencia
											con más de 3000 millones
de personas cada año.
											Y cuando ponemos a tanta gente
dentro de estos tubos de metal
											para volar alrededor del mundo,
											a veces suceden cosas así
											y luego tenemos una epidemia.
									","
											Levante a mão
											quem viajou de avião no ano passado.
											Muito bem!
											Bem, acontece que vocês partilham
essa experiência
											com mais de três mil milhões
de pessoas, todos os anos.
											Quando colocamos tantas pessoas
em todos esses tubos metálicos
											que voam por todo o mundo,
											às vezes, podem acontecer coisas deste tipo
											e causar uma epidemia.
									","
											A main levée,
											combien ont pris l'avion cette année ?
											C'est très bien.
											Apparemment, vous partagez
cette expérience
											avec plus de 3 milliards
de personnes chaque année.
											Quand on met tant de gens
dans ces tubes métalliques
											qui survolent le monde,
											parfois, de telles choses arrivent
											et on a des épidémies.
									",How germs travel on planes — and how we can stop them,Raymond Wang,6:28,"TEDYouth,aircraft,bacteria,design,illness,engineering,flight,health,innovation,invention,physics,science,transportation"
"
","
","
","
",How germs travel on planes — and how we can stop them,Raymond Wang,6:28,"TEDYouth,aircraft,bacteria,design,illness,engineering,flight,health,innovation,invention,physics,science,transportation"
"
											I first actually got into this topic
											when I heard about the Ebola
outbreak last year.
											And it turns out that,
											although Ebola spreads
through these more range-limited,
											large-droplet routes,
											there's all these other sorts of diseases
											that can be spread in the airplane cabin.
											The worst part is, when we take
a look at some of the numbers,
											it's pretty scary.
											So with H1N1,
											there was this guy that decided
to go on the plane
											and in the matter of a single flight
											actually spread the disease
to 17 other people.
											And then there was this
other guy with SARS,
											who managed to go on a three-hour flight
											and spread the disease to 22 other people.
											That's not exactly my idea
of a great superpower.
									","
											Me interesé en el tema
											al enterarme del brote
de Ébola del año pasado.
											Y resulta
											que aunque el Ébola se propaga
											a través de rutas 
de alcance más limitado,
											hay otras enfermedades
											que pueden extenderse en un avión.
											Lo peor es que cuando miramos
las estadísticas,
											es bastante aterrador.
											Por ejemplo, en el caso del H1N1
											hay un individuo que 
decidió viajar en avión
											y durante un solo vuelo,
											transmitió la enfermedad
a otras 17 personas.
											Luego había otro chico con SARS
											que embarcó en un vuelo de tres horas
											y transmitió la enfermedad a 22 personas.
											Esta no es exactamente mi idea
de poseer un súper poder.
									","
											Eu interessei-me por este assunto
											quando soube acerca do surto de ébola
no ano passado.
											Acontece que,
											apesar de o vírus do ébola
											ser transmitido por vias de alcance
mais limitado,
											existem outros tipos de doenças
											que podem ser transmitidas
na cabina do avião.
											O pior é que, quando examinamos
algumas estatísticas,
											é assustador.
											Um exemplo com o vírus H1N1:
											um homem decidiu viajar de avião
											e, num único voo,
transmitiu a doença a 17 pessoas.
											Uma outra pessoa com SARS,
											fez uma viagem de avião de três horas
											e transmitiu a doença a 22 pessoas.
											Não é esta a ideia 
que eu tenho de superpoder.
											Ao observarmos isto, percebemos também
											que é muito difícil fazer uma triagem
destas doenças.
											Quando uma pessoa viaja de avião,
											pode estar doente
e até estar no período de incubação,
											no qual a pessoa já pode ter a doença
											mas não apresenta nenhuns sintomas,
											podendo, assim, transmitir a doença 
a várias pessoas na cabina do avião.
									","
											Je me suis intéressé à ce sujet
											quand j'ai entendu parler d'Ebola
l'an dernier.
											Et il s'est avéré que,
											bien qu'Ebola se propage
dans un rayon limité,
											par de grosses gouttes,
											il existe de nombreuses maladies
											qui se propagent dans les cabines d'avion.
											Le pire est que,
lorsqu'on observe les statistiques,
											c'est effrayant.
											Donc avec le H1N1,
											un homme a décidé de prendre l'avion
											et, en un seul vol,
											il a transmis la maladie
à 17 autres personnes.
											Puis il y a eu cet autre homme
atteint de SRAS,
											qui a pris un vol de 3 heures
											et a transmis la maladie à 22 personnes.
											Ce n'est pas la définition que j'ai
d'un super-pouvoir.
									",How germs travel on planes — and how we can stop them,Raymond Wang,6:28,"TEDYouth,aircraft,bacteria,design,illness,engineering,flight,health,innovation,invention,physics,science,transportation"
"
","
","
","
",How germs travel on planes — and how we can stop them,Raymond Wang,6:28,"TEDYouth,aircraft,bacteria,design,illness,engineering,flight,health,innovation,invention,physics,science,transportation"
"
											When we take a look at this,
what we also find
											is that it's very difficult
to pre-screen for these diseases.
											So when someone actually
goes on a plane,
											they could be sick
											and they could actually
be in this latency period
											in which they could actually
have the disease
											but not exhibit any symptoms,
											and they could, in turn,
spread the disease
											to many other people in the cabin.
									","
											Al verlo, encontramos también
											que es muy difícil controlar esto.
											Porque cuando uno viaja en avión
											puede estar enfermo,
											y la enfermedad sigue latente
											es decir, la persona ya está enferma,
											pero todavía no tiene síntomas
											por lo tanto, puede
transmitir la enfermedad
											a otros pasajeros en la cabina.
									","
											Atualmente, o sistema funciona assim:
											o ar entra pela parte superior
e pela parte lateral da cabina,
											como se pode ver a azul.
											Em seguida, o ar sai por filtros
bastante eficientes
											que eliminam 99,97% dos
agentes patogénicos perto das saídas.
											Mas, na realidade, o resultado
é este padrão de mistura de fluxo de ar.
											Portanto, se alguém espirrar,
											o ar fica a circular várias vezes
											antes de poder sair pelo filtro.
											Então, pensei: ""Isto é um problema grave"".
									","
											Lorsqu'on observe ceci,
on trouve aussi
											qu'il est difficile de détecter
ces maladies en avance.
											Alors lorsque quelqu'un prend l'avion,
											il peut être malade
											et il peut être en période de latence,
											dans laquelle il est porteur de la maladie
											mais n'en montre aucun symptôme,
											mais peut toujours la transmettre
											à d'autres personnes dans l'avion.
									",How germs travel on planes — and how we can stop them,Raymond Wang,6:28,"TEDYouth,aircraft,bacteria,design,illness,engineering,flight,health,innovation,invention,physics,science,transportation"
"
","
","
","
",How germs travel on planes — and how we can stop them,Raymond Wang,6:28,"TEDYouth,aircraft,bacteria,design,illness,engineering,flight,health,innovation,invention,physics,science,transportation"
"
											How that actually works is that right now
											we've got air coming in
from the top of the cabin
											and from the side of the cabin,
as you see in blue.
											And then also, that air goes out
through these very efficient filters
											that eliminate 99.97 percent
of pathogens near the outlets.
											What happens right now, though,
											is that we have this
mixing airflow pattern.
											So if someone were to actually sneeze,
											that air would get swirled
around multiple times
											before it even has a chance
to go out through the filter.
											So I thought: clearly, this
is a pretty serious problem.
									","
											Actualmente, el sistema funciona
											con el aire procedente
de la parte superior
											y del lateral de la cabina,
como se puede ver aquí en azul.
											Este aire pasa por filtros eficientes
											que eliminan en un 99,97 % los patógenos
procedente de las salidas de aire.
											Sin embargo,
											tenemos un patrón de flujo de aire mixto.
											Así que si alguien estornuda,
											el aire puede circular varias veces
											antes de siquiera pasar por el filtro.
											Creo que sin duda
este problema es muy grave.
									","
											Eu não tinha dinheiro para
comprar um avião,
											então decidi construir um computador.
											Com a dinâmica de fluídos computacional,
											conseguimos fazer simulações
com resoluções mais precisas
											do que realizar testes no próprio avião.
											Basicamente, funciona assim:
											pego em projetos em 2D
											— encontrados em artigos técnicos
na Internet.
											Pego no projeto e coloco-o 
num ""software"" de gráficos 3D
											para fazer uma maquete em 3D.
											Em seguida, divido a maquete 
que acabei de construir, em pedacinhos,
											articulando-a para que
o computador entenda a maquete.
											Depois digo ao computador
por onde entra e sai o ar na cabina,
											meto-lhe uma data de física,
											sento-me e espero
que o computador calcule a simulação.
									","
											Comment cela fonctionne-t-il ?
											On a l'air qui arrive du haut de la cabine
											et du coté de la cabine,
comme vous le voyez en bleu.
											Cet air passe par des filtres
très efficaces
											qui éliminent 99,97% des pathogènes
près des sorties.
											Cependant, ce qui arrive,
											c'est qu'on a ces mélanges
de flux d'air.
											Donc, si jamais quelqu'un éternue,
											l'air va tourbillonner plusieurs fois
											avant de pouvoir passer par les filtres.
											Donc j'ai pensé que cela
était un sérieux problème.
									",How germs travel on planes — and how we can stop them,Raymond Wang,6:28,"TEDYouth,aircraft,bacteria,design,illness,engineering,flight,health,innovation,invention,physics,science,transportation"
"
","
","
","
",How germs travel on planes — and how we can stop them,Raymond Wang,6:28,"TEDYouth,aircraft,bacteria,design,illness,engineering,flight,health,innovation,invention,physics,science,transportation"
"
											I didn't have the money
to go out and buy a plane,
											so I decided to build a computer instead.
											It actually turns out that
with computational fluid dynamics,
											what we're able to do
is create these simulations
											that give us higher resolutions
											than actually physically going
in and taking readings in the plane.
											And so how, essentially, this works
is you would start out
											with these 2D drawings —
											these are floating around
in technical papers around the Internet.
											I take that and then I put it
into this 3D-modeling software,
											really building that 3D model.
											And then I divide that model
that I just built into these tiny pieces,
											essentially meshing it so that
the computer can better understand it.
											And then I tell the computer where
the air goes in and out of the cabin,
											throw in a bunch of physics
											and basically sit there and wait until
the computer calculates the simulation.
									","
											Como no tengo dinero
para comprar un avión,
											decidí entonces 
construir una computadora.
											Resulta que con la dinámica
de fluidos computacional
											podemos hacer simulaciones
											que nos dan mayores resoluciones
											que si hiciésemos lecturas
dentro del avión mismo.
											Y básicamente esto empieza
											con estos dibujos en 2D,
											que se pueden encontrar
en documentos técnicos en Internet.
											Los tomo y luego pongo
este software para modelar en 3D
											para obtener un modelo 3D.
											Luego divido este modelo que acabo
de construir en partes muy pequeñas
											a escala, de modo que la computadora
pueda entender mejor.
											Luego informo al equipo por dónde 
entra y sale el aire de la cabina,
											aplico un montón de física
											y luego me siento y espero a que
la computadora calcule la simulación.
									","
											Numa cabina convencional 
o resultado é o seguinte:
											a pessoa sentada no
assento do meio espirra,
											e o ""espirro"" vai direto ao rosto
dos outros passageiros.
											É muito nojento.
											Pela frente, vemos dois passageiros
											sentados ao lado
do passageiro central
											que não estão nada satisfeitos.
											Quando olhamos de lado,
											vemos os agentes patogénicos
espalhando-se pela extensão da cabina.
									","
											Je n'avais pas d'argent
pour acheter un avion,
											j'ai alors décidé de créer un ordinateur.
											Il s'est avéré qu'avec l’informatisation
de la dynamique des fluides,
											nous pouvons créer des simulations
											donnant de plus hautes résolutions
											que si on était physiquement
présents à l’intérieur de l'avion.
											Alors, comment cela fonctionne-t-il ?
											On commence avec
des dessins en 2D
											qu'on retrouve dans des fiches techniques
disponibles sur internet.
											Je les prends et les mets
dans ce logiciel de modélisation 3D
											qui construit un modèle 3D.
											Puis je divise en petits morceaux
ce modèle que je viens de créer,
											je le réduis en mailles que
l'ordinateur assimile mieux.
											Après je montre à l'ordinateur
d'où l'air sort et entre dans la cabine,
											j'y ajoute de la physique.
											puis je m'assois et attends
que l'ordinateur calcule la simulation.
									",How germs travel on planes — and how we can stop them,Raymond Wang,6:28,"TEDYouth,aircraft,bacteria,design,illness,engineering,flight,health,innovation,invention,physics,science,transportation"
