en,es,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","
",Leather and meat without killing animals,Andras Forgacs,9:02,"food,global issues,science,sustainability,fashion,conservation,environment,agriculture,synthetic biology,social change,molecular biology,future,animals,activism,innovation,medical research,materials,bioethics"
"
											When my father and I started a company
											to 3D print human tissues and organs,
											some people initially thought we were a little crazy.
											But since then, much progress has been made,
											both in our lab and other labs around the world.
											And given this, we started getting questions like,
											""If you can grow human body parts,
											can you also grow animal products like meat and leather?""
									","
											Cuando mi padre y yo 
comenzamos una compañía
											para imprimir tejidos 
y órganos humanos en 3D,
											algunas personas inicialmente pensaron 
que estábamos un poco locos.
											Pero desde entonces, 
se ha progresado mucho,
											en nuestro laboratorio y en otros 
laboratorios alrededor del mundo.
											Y así empezamos 
a recibir preguntas como:
											""¿Si pueden desarrollar 
partes del cuerpo humano,
											podrán también hacer productos 
de origen animal como carne y cuero?""
									","
											Quando eu e o meu pai começámos esta empresa
											para imprimir tecidos e orgãos humanos em 3D,
											inicialmente algumas pessoas 
pensaram que estávamos loucos.
											Mas desde então, muito progresso tem sido feito
											tanto no nosso laboratório 
como em laboratórios pelo mundo.
											Tendo isto em conta, 
começámos a receber perguntas como:
											""Se conseguem criar partes humanas,
											""também conseguem criar produtos animais, 
como carne e couro?""
									","
											Babamla birlikte 3 boyutlu bir yazıcıyla organ ve doku
											üretmek için bir şirket kurduğumuzda
											kimileri başlangıçta biraz deli olduğumuzu düşündü.
											Ama o zamandan beri çok ilerleme katedildi,
											hem kendi laboratuvarımızda hem de dünya genelindeki laboratuvarlarda.
											Bunun üzerine şu tür sorular gelmeye başladı,
											""İnsan vücudu parçaları üretmek mümkünse,
											et ve deri gibi hayvansal ürünler de üretilebilir mi?""
									","
											Als mein Vater und ich
eine Firma gründeten,
											die sich auf 3D-Drucken von menschlichem 
Gewebe und Organen spezialisierte,
											dachten manche Leute anfangs,
dass wir ein bisschen verrückt seien.
											Doch seitdem wurden 
große Fortschritte gemacht,
											sowohl in unseren Laboratorien,
als auch auf der ganzen Welt.
											Deshalb wurden uns Fragen gestellt, wie:
											""Wenn ihr menschliche Organe züchten könnt,
											könnt ihr auch tierische Produkte,
wie z.B. Fleisch oder Leder, produzieren?""
									",Leather and meat without killing animals,Andras Forgacs,9:02,"food,global issues,science,sustainability,fashion,conservation,environment,agriculture,synthetic biology,social change,molecular biology,future,animals,activism,innovation,medical research,materials,bioethics"
"
","
","
","
","
",Leather and meat without killing animals,Andras Forgacs,9:02,"food,global issues,science,sustainability,fashion,conservation,environment,agriculture,synthetic biology,social change,molecular biology,future,animals,activism,innovation,medical research,materials,bioethics"
"
											When someone first suggested this to me,
											quite frankly I thought they were a little crazy,
											but what I soon came to realize
											was that this is not so crazy after all.
											What's crazy is what we do today.
											I'm convinced that in 30 years,
											when we look back on today
											and on how we raise and slaughter billions of animals
											to make our hamburgers and our handbags,
											we'll see this as being wasteful
											and indeed crazy.
											Did you know that today we maintain
											a global herd of 60 billion animals
											to provide our meat, dairy, eggs and leather goods?
											And over the next few decades,
											as the world's population expands to 10 billion,
											this will need to nearly double
											to 100 billion animals.
									","
											Cuando alguien me lo sugirió 
por primera vez,
											francamente pensé 
que estaban medio locos,
											pero pronto me di cuenta que
											no era algo tan descabellado, 
después de todo.
											Lo descabellado 
es lo que hacemos hoy en día.
											Estoy convencido que en 30 años,
											cuando miremos atrás 
hacia el día de hoy,
											la forma como criamos y sacrificamos 
miles de millones de animales
											para hacer nuestras 
hamburguesas y carteras,
											veremos esto como un desperdicio,
											una locura.
											¿Sabían que hoy en día se mantiene
											una manada global
de 60 mil millones de animales
											para proveernos de carne, lácteos, 
huevos y productos de cuero?
											Y en las próximas décadas,
											cuando la población mundial alcance
los 10 mil millones de habitantes,
											el número de animales 
casi tendrá que duplicarse
											hasta los 100 mil millones.
									","
											Quando me sugeriram isto pela primeira vez,
											sinceramente achei que estavam meio loucos,
											mas do que me vim a aperceber
											foi que, afinal, isso não era nada louco.
											O que é louco é o que fazemos hoje.
											Estou convencido que daqui a 30 anos,
											quando pensarmos nos dias de hoje
											e em como criamos e abatemos 
milhares de milhões de animais
											para fazer os nossos hambúrgueres e 
as nossas malas,
											consideraremos isto um desperdício
											e verdadeiramente louco.
											Sabiam que hoje em dia temos
											um rebanho global de 
60 mil milhões de animais
											para fornecer a nossa carne, 
laticínios, ovos e artigos em couro?
											E nas próximas décadas,
											quando a população mundial 
aumentar para 10 mil milhões,
											este número terá de dobrar
											para 100 mil milhões de animais.
									","
											Birisi bana bu fikri ilk verdiğinde,
											açıkçası biraz deli olduklarını düşündüm,
											ama kısa süre içinde anladım ki
											bu o kadar da delice bir fikir değildi.
											Deli olan bugün yaptıklarımız.
											Eminim ki 30 yıl içinde,
											geriye dönüp bugüne
											ve hamburgerlerimizi ve el çanlatarımızı üretmek için
											milyarlarca hayvanı nasıl yetiştirip katlettiğimize baktığımızda
											asıl bunların israf ve
											delilik olduğunu göreceğiz.
											Etimizi, süt ürünlerimizi, yumurtalarımızı ve deri mallarımızı
											temin edebilmek için bugün 60 milyar hayvandan oluşan
											bir sürüyü beslediğimizi biliyor muydunuz?
											Ve önümüzdeki birkaç onyıl içerisinde,
											dünya nüfusu 10 milyara ulaştığında,
											bu rakam neredeyse iki katına,
											100 milyar hayvana çıkacak.
									","
											Als mir das jemand 
zum ersten Mal vorschlug,
											dachte ich ehrlich gesagt zunächst, 
derjenige wäre ein bisschen verrückt,
											aber nach einiger Zeit bemerkte ich,
											dass es ganz und gar nicht verrückt war.
											Verrückt ist das, 
was wir heutzutage machen.
											Ich bin mir sicher, 
dass in etwa 30 Jahren,
											wenn wir uns an 
unsere Vergangenheit erinnern,
											wie wir Milliarden von Tieren 
züchten und abschlachten,
											um uns Hamburger 
und Taschen zu machen,
											dieses sicherlich 
als verschwenderisch betrachten,
											und als wirklich wahnsinnig.
											Haben Sie gewusst, dass wir heutzutage
											eine globale Herde 
von 60 Milliarden Tieren halten,
											um uns mit Fleisch, Milchprodukten,
Eiern und Lederware zu versorgen?
											Und innerhalb 
der nächsten paar Jahrzehnte,
											während die Weltbevölkerung
auf 10 Milliarden ansteigt,
											wird sich das fast
											auf 100 Milliarden Tiere verdoppeln.
									",Leather and meat without killing animals,Andras Forgacs,9:02,"food,global issues,science,sustainability,fashion,conservation,environment,agriculture,synthetic biology,social change,molecular biology,future,animals,activism,innovation,medical research,materials,bioethics"
"
","
","
","
","
",Leather and meat without killing animals,Andras Forgacs,9:02,"food,global issues,science,sustainability,fashion,conservation,environment,agriculture,synthetic biology,social change,molecular biology,future,animals,activism,innovation,medical research,materials,bioethics"
"
											But maintaining this herd
											takes a major toll on our planet.
											Animals are not just raw materials.
											They're living beings,
											and already our livestock
											is one of the largest users of land,
											fresh water,
											and one of the biggest producers of greenhouse gases
											which drive climate change.
											On top of this,
											when you get so many animals so close together,
											it creates a breeding ground for disease
											and opportunities for harm and abuse.
											Clearly, we cannot continue on this path
											which puts the environment, public health,
											and food security at risk.
									","
											Mantener esta manada
											implica un enorme costo
para el planeta.
											Los animales no son sólo materias primas.
											Son seres vivos,
											y ya el ganado
											es uno de los mayores usuarios de la tierra
											y del agua dulce,
											uno de los mayores productores 
de gases de efecto invernadero
											que impulsan el cambio climático.
											Además de esto,
											tantos animales hacinados
											son caldos de cultivo
para enfermedades
											y generan oportunidades 
para el daño y los malos tratos.
											Está claro que no podemos 
seguir por este camino
											que pone al medio ambiente, 
la salud pública
											y la seguridad alimentaria, en riesgo.
									","
											Mas sustentar este rebanho
											tem enormes efeitos negativos 
para o nosso planeta.
											Os animais não são 
apenas matérias-primas.
											São seres vivos,
											e o nosso gado já é
											um dos maiores utilizadores de terra,
											água fresca,
											e um dos maiores 
produtores de gases de efeito estufa
											que provocam alterações climáticas.
											Para além disso,
											quando há tantos animais 
tão próximos uns dos outros,
											cria-se um ambiente propício a doenças
											e oportunidades para danos e abusos.
											Claramente, não podemos 
continuar por este caminho
											que põe o ambiente, a saúde pública,
											e a segurança alimentar em risco.
									","
											Fakat bu hayvan sürüsünü beslemek
											gezegenimize büyük zararlar veriyor.
											Hayvanlar sadece hammade değil.
											Onlar aynı zamanda canlı varlıklar,
											ve çiftlik hayvanlarımız şimdiden
											toprağın ve temiz suyun
											en büyük kullanıcıları
											ve iklimsel değişimlerin önde giden sebeplerinden olan
											sera gazlarının en büyük üreticileri.
											Buna ek olarak,
											bu kadar çok hayvanı birbirlerine bu kadar yakın tuttuğunuzda,
											hastalıkların üremesine zemin hazırlamış
											ve zarar ve suistimale olanak sağlamış oluyorsunuz.
											Belli ki çevreyi, halk sağlığını
											ve gıda güvenliğini riske atan
											bu yolda devam edemeyiz.
									","
											Aber diese Herde zu halten,
											wird einen großen Tribut
von unserem Planeten fordern.
											Tiere sind nicht einfach Rohstoffe.
											Sie sind Lebewesen,
											und unsere Viehherden nehmen bereits
											einen Großteil unseres Landes ein,
											und des frischen Wassers.
											Und sie sind einer der größten 
Produzenten von Treibhausgas,
											welches den Klimawandel verursacht.
											Darüber hinaus,
											wenn man so viele Tiere 
so nah zusammenhält,
											ist dies ein Brutherd für Krankheiten
											und bietet Gelegenheit 
für Leid und Missbrauch.
											Wir können eindeutig 
keinen Weg weitergehen,
											welcher die Umwelt, 
die allgemeine Gesundheit
											und die Sicherheit und Qualität 
unserer Nahrung beeinträchtigt.
									",Leather and meat without killing animals,Andras Forgacs,9:02,"food,global issues,science,sustainability,fashion,conservation,environment,agriculture,synthetic biology,social change,molecular biology,future,animals,activism,innovation,medical research,materials,bioethics"
"
","
","
","
","
",Leather and meat without killing animals,Andras Forgacs,9:02,"food,global issues,science,sustainability,fashion,conservation,environment,agriculture,synthetic biology,social change,molecular biology,future,animals,activism,innovation,medical research,materials,bioethics"
"
											There is another way, because essentially,
											animal products are just collections of tissues,
											and right now we breed and raise
											highly complex animals
											only to create products
											that are made of relatively simple tissues.
											What if, instead of starting with a complex
											and sentient animal,
											we started with what the tissues are made of,
											the basic unit of life,
											the cell?
									","
											Existe alternativa porque, en esencia,
											los productos de origen animal 
son sólo colecciones de tejidos.
											En este momento reproducimos y criamos
											animales altamente complejos
											sólo para crear productos
											formados por tejidos 
relativamente simples.
											¿Qué pasa si en lugar 
de comenzar a partir de un animal
											complejo y sensible,
											empezamos con la materia de la 
que están hechos los tejidos,
											la unidad básica de la vida,
											la célula?
									","
											Há uma outra forma, 
porque, na sua essência,
											os produtos animais 
são só conjuntos de tecidos,
											e neste momento criamos
											animais bastante complexos
											só para criar produtos
											que são feitos de tecidos 
relativamente simples.
											E se, em vez de começarmos com um animal
											complexo e senciente,
											começassemos com a matéria 
de que os tecidos são feitos,
											a unidade básica da vida,
											a célula?
									","
											Başka bir yolu var, çünkü aslında,
											hayvansal ürünler yalnızca dokuların bir araya gelmesinden oluşuyor.
											Ve bugün yalnızca nisbeten basit dokulardan oluşmuş
											ürünler yetiştirmek için
											son derece karmaşık hayvanlar
											besliyor ve büyütüyoruz.
											Peki ya karmaşık ve duyuları olan
											hayvanlardan başlamak yerine,
											dokuları oluşturan şeyden,
											hayatın temel biriminden,
											hücreden başlasak?
									","
											Es gibt einen anderen Weg, 
denn eigentlich
											bestehen tierische Produkte 
nur aus verschiedenen Geweben.
											Wir züchten und vermehren gerade
											hochkomplexe Tiere,
											nur um Produkte herzustellen,
											welche aus relativ 
einfachen Geweben bestehen.
											Was, wenn wir statt mit einem komplexen
											und empfindsamen Tier,
											mit dem starten, 
aus dem Gewebe gemacht sind,
											der Basiseinheit des Lebens:
											Der Zelle?
									",Leather and meat without killing animals,Andras Forgacs,9:02,"food,global issues,science,sustainability,fashion,conservation,environment,agriculture,synthetic biology,social change,molecular biology,future,animals,activism,innovation,medical research,materials,bioethics"
"
","
","
","
","
",Leather and meat without killing animals,Andras Forgacs,9:02,"food,global issues,science,sustainability,fashion,conservation,environment,agriculture,synthetic biology,social change,molecular biology,future,animals,activism,innovation,medical research,materials,bioethics"
"
											This is biofabrication, where cells themselves
											can be used to grow biological products
											like tissues and organs.
											Already in medicine,
											biofabrication techniques have been used
											to grow sophisticated body parts,
											like ears, windpipes, skin, blood vessels and bone,
											that have been successfully implanted into patients.
											And beyond medicine, biofabrication can be
											a humane, sustainable and scalable new industry.
									","
											Esta es la biofabricación, donde 
las células mismas se utilizan
											para desarrollar productos biológicos
											como tejidos y órganos.
											Ya en medicina,
											se usan técnicas de biofabricación
											para desarrollar 
partes complejas del cuerpo,
											como orejas, tráqueas, piel, 
vasos sanguíneos y huesos,
											que se implantan 
con éxito en pacientes.
											Y más allá de la medicina, la 
biofabricación puede ser
											una industria nueva que es humanitaria, 
sostenible y escalable.
									","
											Isto é o biofabrico, 
onde as próprias células
											podem ser usadas para 
criar produtos biológicos
											como tecidos e orgãos.
											Na medicina,
											já foram usadas técnicas de biofabrico
											para criar partes do corpo sofisticadas,
											como orelhas, traqueias, 
pele, vasos sanguíneos e osso,
											que foram implantadas 
com sucesso em pacientes.
											E fora da medicina, 
o biofabrico pode ser
											uma nova indústria 
humana, sustentável e equilibrada.
									","
											Hücrelerin, doku ve organ gibi
											biyolojik ürünler üretilmesi için kullanıldığı bu tekniğe
											biyofabrikasyon deniliyor.
											Tıpta şimdiden
											kulak, soluk borusu, deri, damar ve kemik gibi
											karmaşık vücut parçaları yetiştirmek için
											biyofabrikasyon teknikleri kullanılıyor
											ve bunlar hastalara başarılı bir şekilde naklediliyor.
											Tıp alanının ötesinde, biyofabrikasyon aynı zamanda
											insancıl, sürdürülebilir ve ölçeklenebilir bir endüstri olanağı sağlayabilir.
									","
											Dies nennt sich Biofabrikation, 
wobei Zellen benutzt werden,
											um biologische Produkte
											wie Gewebe und Organe herzustellen.
											In der Medizin wurde
											die Biofabrikation bereits benutzt,
											um komplexe Körperteile
											wie Ohren, Luftröhren, Haut, Venen 
und Knochen herzustellen,
											welche erfolgreich in Patienten 
eingepflanzt wurden.
											Und über die Medizin 
hinaus kann Biofabrikation
											eine menschliche, nachhaltige 
und skalierbare neue Industrie sein.
									",Leather and meat without killing animals,Andras Forgacs,9:02,"food,global issues,science,sustainability,fashion,conservation,environment,agriculture,synthetic biology,social change,molecular biology,future,animals,activism,innovation,medical research,materials,bioethics"
