en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",A park underneath the hustle and bustle of New York City,Dan Barasch,6:17,"New York,architecture,cities"
"
											My dream is to build the world's first
											underground park in New York City.
											Now, why would someone want
to build an underground park,
											and why in New York City?
									","
											Benim hayalim New York'ta dünyanın ilk
											yeraltı parkını inşa etmek.
											Peki neden birisi bir yeraltı parkı inşa etmek ister
											ve neden New York'ta?
									","
											Je rêve de créer
le premier parc souterrain
											au monde à New York.
											Mais à quoi ça sert de construire
											un parc souterrain,
et pourquoi à New York ?
									","
											Mein Traum ist es, in New York den ersten
unterirdischen Park der Welt zu schaffen.
											Warum sollte jemand einen 
unterirdischen Park bauen wollen,
											und das ausgerechnet in New York?
									",A park underneath the hustle and bustle of New York City,Dan Barasch,6:17,"New York,architecture,cities"
"
","
","
","
",A park underneath the hustle and bustle of New York City,Dan Barasch,6:17,"New York,architecture,cities"
"
											These three tough little buggers
											are, on the left, my grandmother, age five,
											and then her sister and brother,
											ages 11 and nine.
											This photo was taken just before they left
											from Italy to immigrate to the United States,
											just about a century ago.
											And like many immigrants at the time,
											they arrived on the Lower East Side
											in New York City
											and they encountered a crazy melting pot.
											What was amazing about their generation
											was that they were not only building new lives
											in this new, unfamiliar area,
											but they were also literally building the city.
											I've always been fascinated by those decades
											and by that history,
											and I would often beg my grandmother
											to tell me as many stories as possible
											about the old New York.
											But she would often just shrug it off,
											tell me to eat more meatballs, more pasta,
											and so I very rarely got
											any of the history that I wanted to hear about.
									","
											Bu üç sert küçük serseriden
											soldaki benim büyükannem, beş yaşında
											ve kız ve erkek kardeşi,
											yaşları on bir ve dokuz.
											Bu fotoğraf onlar İtalya'dan Birleşik Devletler'e
											göç etmeden hemen önce çekilmiş,
											yaklaşık bir asır önce.
											Dönemin birçok göçmeni gibi
											New York'taki Aşağı Doğu Yakası'na
											vardılar ve
											delice bir eritme potasıyla karşılaştılar.
											Onların jenerasyonunda şaşırtıcı olan,
											bu yeni ve yabancı yerlerde 
sadece yeni hayatlar
											kurmaları değildi,
											aynı zamanda gerçekten de
şehri inşa etmeleriydi.
											Bu on yıllar ve bu hikâyelerden
											her zaman büyülendim
											ve büyükanneme eski New York hakkında
											mümkün olan en fazla sayıda hikâyeyi
											anlatması için sık sık yalvarırdım.
											Ne var ki o buna hiç aldırış etmezdi,
											bana daha çok köfte, makarna
yememi söylerdi
											ve bunun sonucunda nadiren
											duymak istediğim hikâyelerden 
birini ağzından aldım.
									","
											Ces trois petits casse-pieds sont,
											à gauche, ma grand-mère, à cinq ans,
											avec sa sœur et son frère,
âgés d'onze et neuf ans.
											Cette photo a été prise juste avant
											qu'ils ne quittent l'Italie
											pour immigrer aux États-Unis,
il y a près d'un siècle.
											Comme beaucoup d'immigrants
de cette époque,
											ils sont arrivés au <i>Lower East Side</i>
											à New York, et ils sont tombés
											sur un vrai melting-pot.
											L'extraordinaire de leur génération,
											c'est qu'ils ne construisaient pas
seulement de nouvelles vies,
											dans cette région,
nouvelle et inconnue,
											mais qu'ils étaient aussi
en train de construire la ville.
											J'ai toujours été fasciné
par ces décennies,
											et par cette histoire,
											je suppliais souvent ma grand-mère
											de me raconter pleins d'histoires
											sur l'ancien New York.
											Mais souvent elle m'ignorait, me disait
											de manger plus de viande,
											plus de pâtes,
											donc j'ai rarement pu entendre
											toutes les histoires que je voulais.
									","
											Diese drei kleinen Lümmel
											sind — von links —
meine Großmutter, fünf,
											ihre Schwester, elf, und
ihr Bruder, neun Jahre alt.
											Diese Foto wurde kurz vor
ihrer Auswanderung
											von Italien in die USA 
vor etwa 100 Jahren aufgenommen.
											Und wie viele Einwanderer damals
											kamen sie in der Lower East Side
in New York an,
											wo sie einen verrückten
Schmelztiegel der Kulturen vorfanden.
											Das Besondere an ihrer Generation ist,
											dass sie sich nicht nur ein neues Leben
											in dieser neuen, ungewohnten Umgebung,
											sondern auch buchstäblich
die Stadt errichtet haben.
											Diese Jahrzehnte und ihre Geschichte
											haben mich immer fasziniert
											und ich habe meine
Großmutter oft gebeten,
											mir so viele Geschichten wie möglich
											über das alte New York zu erzählen.
											Aber sie winkte 
meistens nur ab und sagte,
											ich solle mehr
Frikadellen und Nudeln essen,
											und ich bekam nur selten
											etwas über die Geschichte zu hören,
die mich so interessierte.
									",A park underneath the hustle and bustle of New York City,Dan Barasch,6:17,"New York,architecture,cities"
"
","
","
","
",A park underneath the hustle and bustle of New York City,Dan Barasch,6:17,"New York,architecture,cities"
"
											The New York City that I encountered
											felt pretty built up.
											I always knew as a kid that I wanted
											to make a difference, and to somehow
											make the world more beautiful, more interesting
											and more just.
											I just didn't really know how.
											At first, I thought I wanted to go work abroad,
											so I took a job with UNICEF in Kenya.
											But it felt weird to me that I knew more about
											local Kenyan politics than the
politics of my own hometown.
											I took a job with the City of New York,
											but very quickly felt frustrated
											with the slowness of government bureaucracy.
											I even took a job at Google,
											where very fast I drank the Kool-Aid
											and believed almost wholeheartedly
											that technology could solve all social problems.
											But I still didn't feel like I was
making the world a better place.
									","
											Benim karşılaştığım New York
											oldukça gelişmişti.
											Çocukken bir fark yaratmak istediğimi
											hep biliyordum ve bir şekilde
											dünyayı daha güzel, daha 
ilginç ve daha adil
											yapmak istediğimi de.
											Sadece nasıl olacağını bilmiyordum.
											İlk olarak, yurtdışında çalışmak 
istediğimi düşündüm
											ve Kenya'da UNICEF'te işe başladım.
											Ama yerel Kenya siyaseti hakkında
											memleketimin siyasetinden daha fazla 
şey bilmem bana tuhaf geldi.
											New York Belediyesi'nde işe başladım,
											fakat yavaş devlet bürokrasisi
											beni çabucak yıldırdı.
											Çok hızlı Kool-Aid içtiğim
											ve teknolojinin tüm sosyal problemleri
											çözebileceğine candan inandığım
											Google'da bile işe başladım.
											Ne var ki, hâlâ kendimi dünyayı daha iyi bir hâle
getiriyormuş gibi hissetmiyordum.
									","
											Le New York que j'avais connu
											me paraissait très urbanisé.
											J'avais toujours su, enfant,
que je voulais changer les choses,
											je voulais créer un monde plus beau,
plus intéressant, et plus juste.
											Je ne savais juste pas comment faire.
											Au début, je voulais
travailler à l'étranger
											alors j'ai accepté
un travail avec l'UNICEF au Kenya.
											C'était bizarre que je connaisse
plus sur la politique locale du Kenya,
											que sur la politique de ma ville.
											J'ai travaillé avec la ville de New York
											mais je suis rapidement devenu insatisfait
											avec la lenteur de la
bureaucratie gouvernementale.
											J'ai même accepté un travail chez Google,
											et j'ai vite adhéré à leur philosophie,
											et je croyais presque entièrement,
											que la technologie pouvait résoudre
tous les problèmes sociaux.
											Mais je ne pensais toujours pas
être en train de créer un monde meilleur.
									","
											Das New York, das ich vorfand,
											wirkte schon ziehmlich verbaut.
											Als Kind wusste ich immer,
dass ich irgendwas ändern
											und die Welt ein bisschen schöner,
interessanter und gerechter machen wollte.
											Ich wusste nur nicht wirklich wie.
											Zuerst wollte ich ins Ausland 
arbeiten gehen,
											also nahm ich einen Job 
bei UNICEF in Kenia an.
											Aber es kam mir komisch vor,
dass ich mehr über Lokalpolitik
											in Kenia wusste als über die
in meiner Heimatstadt.
											Dann arbeitete ich für 
die Stadtverwaltung von New York,
											aber die Langsamkeit der Bürokratie
frustrierte mich bald sehr.
											Ich nahm sogar
eine Stelle bei Google an,
											wo ich schnell anfing, Kool-Aid zu trinken
											und beinahe von ganzem Herzen glaubte,
											dass Technologie alle sozialen
Probleme lösen könnte.
									",A park underneath the hustle and bustle of New York City,Dan Barasch,6:17,"New York,architecture,cities"
"
","
","
","
",A park underneath the hustle and bustle of New York City,Dan Barasch,6:17,"New York,architecture,cities"
"
											It was in 2009 that my friend
											and now business partner James Ramsey
											alerted me to the location of a pretty spectacular site,
											which is this.
											This is the former trolley terminal
											that was the depot for passengers
											traveling over the Williamsburg Bridge
											from Brooklyn to Manhattan,
											and it was open between 1908 and 1948,
											just around the time when my grandparents were
											living right in the area.
											And we learned also that the site
											was entirely abandoned in 1948.
											Fascinated by this discovery,
											we begged the authorities to draw us into the space,
											and we finally got a tour,
											and this is what we saw.
											Now, this photo doesn't really do it justice.
											It's kind of hard to imagine the unbelievably magical
											feeling that you have when you get in this space.
											It's a football field of unused land
											immediately below a very crowded area of the city,
											and it almost feels like you're Indiana Jones
											on an archaeological dig,
											and all the details are all still there.
											It's really pretty remarkable.
									","
											2009'da arkadaşım ve şu an
											iş ortağım olan James Ramsey,
											oldukça dikkat çekici bir yer
olduğunu bana bildirdi,
											yerimiz bu.
											Burası Williamsburg Köprüsü'nde
											Brooklyn'den Manhattan'a seyahat eden
											yolcular için durak olarak kullanılan
											eski bir tramvay terminaliydi
											ve 1908 ila 1948 arasında faaliyetteydi,
											yaklaşık olarak büyükbabam ve büyükannemin
											tam o bölgede yaşadığı zamanlarda.
											Ayrıca bu yerin 1948'de tamamen
											terk edildiğini de öğrendik.
											Bu keşiften büyülenerek
											yetkililerin bizi oraya 
götürmesi için yalvardık,
											sonunda bir tur elde ettik
											ve bunu gördük.
											Bu fotoğraf tam olarak hakkını vermiyor.
											Bu alana girdiğinizde hissettiğiniz 
inanılmaz büyülü
											duyguyu anlamak zor.
											Şehrin çok kalabalık bir 
bölgesinin hemen altında
											futbol sahası kadar 
kullanılmayan bir alan
											ve sizi neredeyse arkeolojik kazıdaki
											Indiana Jones gibi hissettirir
											ve tüm detaylar hâlâ orada.
											Gerçekten çok dikkat çekici.
									","
											C'était en 2009 que mon ami,
											et maintenant associé, James Ramsey,
											m'a parlé d'un site plutôt inhabituel,
											que vous voyez ici.
											C'est l'ancien terminal du métro,
											la gare pour les passagers
qui passaient par le pont de Williamsburg,
											voyageant de Brooklyn à Manhattan.
											Ce terminal a été ouvert
entre 1908 et 1948,
											à la même époque où
mes grands-parents
											vivaient dans le quartier.
											Nous avons aussi appris que le site
											a été complètement abandonné en 1948.
											Fascinés par cette découverte,
											nous avons supplié les autorités
											de nous faire visiter ce lieu,
											nous avons pu le visiter,
											voici ce que nous avons vu.
											Bon, la photo ne lui rend
pas vraiment justice.
											C'est dur d'imaginer la sensation magique
											que l'on ressent quand on
entre dans ce lieu.
											C'est un terrain de foot
de terres inutilisées
											directement en dessous
											d'un quartier très bondé de la ville,
											et ça donne l'impression
d'être Indiana Jones,
											en mode fouille archéologique,
											et tous les détails sont toujours là.
											C'est vraiment très incroyable.
									","
											Aber ich hatte nicht den Eindruck,
ich würde die Welt verbessern.
											2009 machte mein Freund und 
jetziger Geschäftspartner James Ramsey
											mich auf ein spektakuläres
Gelände aufmerksam:
											Diese ehemalige Straßenbahnhaltestelle
											war der Bahnhof für Fahrgäste,
die über die Williamsburg-Brücke
											von Brooklyn nach Manhatten reisten,
											und von 1908 bis 1948 in Betrieb,
											also um die Zeit, als meine Großeltern
in der Gegend wohnten.
											Man erklärte uns auch, dass das Gelände
1948 komplett aufgegeben wurde.
											Fasziniert von dieser Entdeckung
baten wir die Behörde hartnäckig,
											uns Zugang zu gewähren und letzendlich
gab man uns eine Führung,
											bei der wir Folgendes sahen:
											Dieses Foto wird dem unvorstellbar
magischen Gefühl nicht gerecht,
											das man an diesem Ort hat.
											Das ist ein fußballfeldgroßes,
ungenutztes Stück Land,
											das direkt unter einem
sehr dicht bevölkerten Stadteil liegt
											und man kommt sich fast vor
wie Indiana Jones
											in einer archäologischen
Ausgrabungsstätte,
											und all die Details sind noch immer da.
											Es ist wirklich bemerkenswert.
									",A park underneath the hustle and bustle of New York City,Dan Barasch,6:17,"New York,architecture,cities"
"
","
","
","
",A park underneath the hustle and bustle of New York City,Dan Barasch,6:17,"New York,architecture,cities"
"
											Now, the site itself is located at the very heart
											of the Lower East Side,
											and today it still remains one of the most
											crowded neighborhoods in the city.
											New York City has two thirds the green space
											per resident as other big cities,
											and this neighborhood as one tenth the green space.
											So we immediately started thinking about how we
											could take this site and turn it into something
											that could be used for the public,
											but also could potentially even be green.
											Our plan, in a nutshell,
											is to draw natural sunlight underground
											using a simple system that
harvests sunlight above the street,
											directs it below the city sidewalks,
											and would allow plants and trees to grow
											with the light that's directed underneath.
											With this approach, you could take a site
											that looks like this today
											and transform it into something
											that looks like this.
									","
											Alan Aşağı Doğu Yakası'nın çok merkezi
											bir konumunda bulunuyor
											ve bugün de hâlâ şehrin
											en kalabalık mahallelerinden biridir.
											New York'ta kişi başına düşen yeşil alan

											diğer büyük şehirlerin üçte ikisi kadar
											ve bu mahallede ise onda 
biri kadar yeşil alan var.
											Dolayısıyla biz de derhal bu alanı alıp,
											halkın kullanabileceği, aynı zamanda imkân 

											dahilinde yeşil alan olabilecek 

											bir yere nasıl dönüştürebileceğimizi 
düşünmeye başladık.
											Planımız, özetle,
											cadde üzerindeki güneş ışığını toplayan
											basit bir sistemle doğal güneş 
ışığını yeraltına çekmek,
											onu şehir kaldırımlarının
aşağısına yönlendirmek
											ve yeraltına yönlendirilen ışıkla
											bitkilerin ve ağaçların 
büyümesini sağlamaktı.
											Bu yaklaşımla, bugün böyle görünen
											bir alanı alıp
											bu şekilde görünen bir yere
											dönüştürebilirsiniz.
									","
											Le site est situé au cœur 
du <i>Lower East Side</i>,
											et même aujourd'hui ça reste un des
quartiers les plus bondées de la ville.
											New York City a seulement 2/3
d'espace vert par personne
											comparé aux autres grandes villes,
											et dans ce quartier,
seulement un dixième d'espace vert.
											Immédiatement nous nous sommes demandés
comment nous pourrions prendre ce site
											et le transformer pour le public,
											mais qui pourrait aussi être
un espace vert.
											Notre projet, en bref
											c'est de faire passer la lumière naturelle
sous la terre,
											en utilisant un système qui récolte
la lumière au niveau du sol,
											la dirige sous
les trottoirs de la ville,
											et qui permettrait aux plantes
et aux arbres de pousser,
											avec la lumière dirigée en dessous.
											Avec ce système, on pourrait prendre
											un site qui ressemble à ça aujourd'hui,
											et le transformer en quelque chose
											comme ceci.
									","
											Das Gelände liegt im Herzen
der Lower East Side,
											welches noch heute eines
der überfülltesten Stadtviertel ist.
											New York hat nur zwei Drittel
der Grünflächen pro Einwohner,
											die andere Großstätte haben
											und in diesem Viertel
ist es sogar nur ein Zehntel.
											Deshalb überlegten wir sofort,
											wie wir das Gelände in öffentlichen Raum,
											und wenn möglich in Grünfläche, 
verwandeln kann.
											Unser Plan ist kurz gesagt,
											natürliches Sonnenlicht mit Hilfe
eines einfachen Systems
											von der Straße unter die Erde zu bringen,
											und so das Wachsen von Pflanzen
und Bäumen zu ermöglichen.
											Mit diesem Ansatz
können wir dieses Gelände
											in das hier verwandeln.
									",A park underneath the hustle and bustle of New York City,Dan Barasch,6:17,"New York,architecture,cities"
