en,es,fr,title,speaker,duration,tags
"
","
","
",How to manage for collective creativity,Linda Hill,17:17,"business,collaboration,creativity,leadership"
"
											I have a confession to make.
											I'm a business professor
											whose ambition has been
to help people learn to lead.
											But recently, I've discovered
											that what many of us
think of as great leadership
											does not work when it comes
to leading innovation.
									","
											Les confieso que
											soy una profesora de negocios
											cuya ambición ha sido ayudar a 
la gente a aprender a liderar.
											Pero hace poco he descubierto
											que lo que muchos 
denominamos un gran liderazgo
											no funciona en términos de innovación.
									","
											J'ai une confession à faire.
											Je suis professeur de commerce,
											j'essaye d'aider les gens
à devenir leaders.
											Or, j'ai découvert récemment
											que notre notion d'un 
leadership accompli
											est problématique lorsqu'il s'agit
du leadership en innovation.
									",How to manage for collective creativity,Linda Hill,17:17,"business,collaboration,creativity,leadership"
"
","
","
",How to manage for collective creativity,Linda Hill,17:17,"business,collaboration,creativity,leadership"
"
											I'm an ethnographer.
											I use the methods of anthropology
											to understand the questions
in which I'm interested.
											So along with three co-conspirators,
											I spent nearly a decade observing
up close and personal
											exceptional leaders of innovation.
											We studied 16 men and women,
											located in seven countries
across the globe,
											working in 12 different industries.
											In total, we spent hundreds
of hours on the ground,
											on-site, watching these leaders in action.
											We ended up with pages and pages
and pages of field notes
											that we analyzed and looked
for patterns in what our leaders did.
											The bottom line?
											If we want to build organizations
that can innovate time and again,
											we must unlearn our conventional
notions of leadership.
									","
											Soy etnógrafa.
											Uso los métodos de la antropología
											para entender las preguntas 
que me interesan.
											Y, junto con 3 co-conspiradores,
											pasé casi una década 
observando de cerca
											líderes excepcionales de la innovación.
											Estudiamos 16 hombres y mujeres,
											de 7 países de todo el mundo,
											de 12 industrias diferentes.
											En total, pasamos cientos
de horas en el campo,
											en el lugar, observando 
a estos líderes en acción.
											Terminamos con páginas y páginas
y páginas de notas de campo en las
											que analizamos y buscamos patrones 
en lo que hicieron nuestros líderes.
											¿La conclusión?
											Si queremos construir organizaciones
que innoven una y otra vez,
											debemos desaprender nuestras nociones
convencionales de liderazgo.
									","
											Je suis ethnographe.
											J'ai des démarches 
d'anthropologie
											pour comprendre les enjeux
qui m'intéressent.
											Donc, avec l'aide de trois collaborateurs,
											j'ai passé environ dix ans à
observer attentivement
											des leaders qui pratiquent l'innovation.
											Nous avons étudié 16 hommes et femmes
											dans sept pays
à travers le monde,
											occupant des postes 
dans 12 industries différentes.
											En tout, nous avons dépensé
des centaines d'heures sur place
											à regarder ces leaders en action.
											Suite à des pages et des pages
des observations,
											nous les avons analysés afin
de trouver des traits communs.
											La conclusion ?
											Si nous voulons des organisations
qui peuvent innover sans cesse,
											nous devons d'abord rebâtir notre
notion du leadership.
									",How to manage for collective creativity,Linda Hill,17:17,"business,collaboration,creativity,leadership"
"
","
","
",How to manage for collective creativity,Linda Hill,17:17,"business,collaboration,creativity,leadership"
"
											Leading innovation is not
about creating a vision,
											and inspiring others to execute it.
											But what do we mean by innovation?
											An innovation is anything
that is both new and useful.
											It can be a product or service.
											It can be a process
or a way of organizing.
											It can be incremental,
or it can be breakthrough.
											We have a pretty inclusive definition.
									","
											Liderar la innovación no tiene
que ver con crear una visión
											e inspirar a otros a que la ejecuten.
											Pero ¿qué entendemos por innovación?
											Una innovación es algo nuevo y útil.
											Puede ser un producto o servicio.
											Puede ser un proceso 
o una forma de organizarse.
											Puede ser incremental o disruptiva.
											Tenemos una definición 
bastante inclusiva.
									","
											Un leader en innovation 
ne crée pas un but
											ni encourage les autres à l'atteindre.
											Mais que veut dire le mot innovation ?
											Une innovation, c'est quelque chose
de nouveau et d'utile.
											Il peut être un produit ou
											un service, un moyen ou une façon
d'organiser des choses,
											ou une petite amélioration,
ou une percée phénoménale,
											C'est une définition ouverte.
									",How to manage for collective creativity,Linda Hill,17:17,"business,collaboration,creativity,leadership"
"
","
","
",How to manage for collective creativity,Linda Hill,17:17,"business,collaboration,creativity,leadership"
"
											How many of you recognize this man?
											Put your hands up.
											Keep your hands up,
if you know who this is.
											How about these familiar faces?
											(Laughter)
											From your show of hands,
											it looks like many of you
have seen a Pixar movie,
											but very few of you recognized Ed Catmull,
											the founder and CEO of Pixar —
											one of the companies
I had the privilege of studying.
									","
											¿Cuántos de Uds. reconocen a este hombre?
											Levanten la mano.
											Levanten la mano si lo conocen.
											¿Qué hay de estos rostros familiares?
											(Risas)
											Viendo sus manos
											parece que muchos de Uds. 
han vistos películas de Pixar
											pero pocos reconocen a Ed Catmull,
											el fundador y CEO de Pixar,
											una de las empresas que tuve 
el privilegio de estudiar.
									","
											Combien d'entre vous 
reconnaissez cet homme ?
											Veuillez lever la main.
											Gardez votre main levée si
vous reconnaissez cet homme.
											Qu'en est-il de ces visages ?
											(Rires)
											D'après ce que je vois,
											beaucoup d'entre vous ont vu 
un film de Pixar.
											Mais, peu d'entre vous ont 
reconnu Ed Catmull,
											le fondateur et PDG de Pixar —
											une des compagnies que j'ai
eu le privilège d'étudier.
									",How to manage for collective creativity,Linda Hill,17:17,"business,collaboration,creativity,leadership"
"
","
","
",How to manage for collective creativity,Linda Hill,17:17,"business,collaboration,creativity,leadership"
"
											My first visit to Pixar was in 2005,
											when they were working on ""Ratatouille,""
											that provocative movie about
a rat becoming a master chef.
											Computer-generated movies
are really mainstream today,
											but it took Ed and his
colleagues nearly 20 years
											to create the first
full-length C.G. movie.
											In the 20 years hence,
they've produced 14 movies.
											I was recently at Pixar,
and I'm here to tell you
											that number 15 is sure to be a winner.
									","
											Mi primera visita a Pixar fue en 2005,
											cuando estaban trabajando 
en ""Ratatouille"",
											esa película en la que un ratón
se convierte en maestro de cocina.
											Las películas generadas por computadora
son algo muy común hoy en día,
											pero les llevó a Ed y sus colegas 
cerca de 20 años
											crear el primer largometraje 
generado por computadora.
											En los 20 años, por lo tanto,
produjeron 14 películas.
											Estuve recientemente en Pixar,
y estoy aquí para decirles
											que la número 15 seguro será un éxito.
									","
											Ma première visite chez Pixar
fut en 2005.
											Ils travaillaient
sur « Ratatouille »,
											ce film provocateur d'un rat
devenant un célèbre cuisiner.
											Aujourd'hui, les films générés 
par ordinateur sont très populaires.
											Mais, Ed et ses collègues 
ont pris plus de 20 ans

											pour créer le premier 
long-métrage généré par ordinateur.
											Pendant les 20 ans qui ont suivi, 
ils ont produit 14 films.
											J'ai visité Pixar récemment
et je peux vous dire
											que le quinzième gagnera 
sûrement un prix.
									",How to manage for collective creativity,Linda Hill,17:17,"business,collaboration,creativity,leadership"
