en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
",A census of the ocean,Paul Snelgrove,16:47,"biology,collaboration,fish,oceans,photography,marine biology,global commons"
"
											The oceans cover some 70 percent of our planet.
											And I think Arthur C. Clarke probably had it right
											when he said that perhaps we ought to call our planet
											Planet Ocean.
											And the oceans are hugely productive,
											as you can see by the satellite image
											of photosynthesis, the production of new life.
											In fact, the oceans produce half of the new life every day on Earth
											as well as about half the oxygen that we breathe.
											In addition to that, it harbors a lot of the biodiversity on Earth,
											and much of it we don't know about.
											But I'll tell you some of that today.
											That also doesn't even get into the whole protein extraction
											that we do from the ocean.
											That's about 10 percent of our global needs
											and 100 percent of some island nations.
									","
											Los océanos cubren el 70% del planeta.
											Creo que Arthur C. Clarke tenía razón
											cuando dijo que quizá deberíamos llamar al planeta
											Planeta Océano.
											Los océanos son sumamente productivos,
											como puede verse en la imagen satelital
											de la fotosíntesis, la producción de vida nueva.
											De hecho, los océanos producen a diario la mitad de la vida nueva del planeta
											y casi la mitad del oxígeno que respiramos.
											Además, abriga gran parte de la biodiversidad de la Tierra,
											y en gran medida no lo sabemos.
											Pero hoy les contaré algo de eso.
											Pasando incluso por alto la extracción de proteínas
											procedente del océano
											que cubre el 10% de las necesidades globales
											y el 100% de algunos países insulares.
									","
											Os oceanos cobrem 
cerca de 70% do nosso planeta.
											Eu penso que Arthur C. Clarke 
provavelmente tinha razão
											quando disse que 
devíamos chamar ao nosso planeta
											o Planeta Oceano.
											Os oceanos são imensamente produtivos
											— como podem ver 
pelas imagens de satélite —
											da fotossíntese, a produção de nova vida.
											Os oceanos produzem metade 
da nova vida na Terra, dia após dia,
											assim como cerca de metade 
do oxigénio que respiramos.
											Além disso, abriga uma grande 
quantidade da biodiversidade na Terra,
											de que só conhecemos uma parte.
											Hoje, eu vou revelar-vos uma parte.
											Isto sem contar com toda a proteína
											que extraímos dos oceanos
											São cerca de 10% das nossas 
necessidades globais
											e 100% nalgumas nações insulares.
									","
											Les océans couvrent environ 70 % de notre planète.
											Et je pense que Arthur C. Clarke avait probablement raison
											de dire que nous devrions peut-être appeler notre planète
											Planète Océan.
											Les océans sont extrêmement productifs,
											comme vous pouvez le voir d'après l'image satellite
											de la photosynthèse, la production d'une nouvelle vie.
											En fait, les océans produisent la moitié de la vie nouvelle chaque jour sur Terre
											ainsi que près de la moitié de l'oxygène que nous respirons.
											En outre, ils abritent une grande partie de la biodiversité sur la Terre,
											et nous ignorons tout d'une grande partie de cette biodiversité.
											Mais je vais vous en raconter une partie aujourd'hui.
											Nous effleurerons à peine le sujet de l'extraction de protéines
											provenant de l'océan.
											C'est à peu près 10 % de nos besoins mondiaux
											et 100 % de ceux de certaines nations insulaires.
									","
											Ozeane bedecken etwa 70 Prozent unseres Planeten.
											Und ich würde sagen, Arthur C. Clarke hatte wahrscheinlich recht,
											als er sagte, dass wir unseren Planeten vielleicht
											Planet Ozean nennen sollten.
											Und die Ozeane sind ungeheuer produktiv,
											wie Sie in diesem Satellitenbild
											der Photosynthese, der Produktion neuen Lebens, sehen können.
											Die Ozeane produzieren täglich die Hälfte des neuen Lebens auf der Erde,
											wie auch etwa die Hälfte des Sauerstoffs, den wir atmen.
											Zusätzlich beherbergen sie viel der Biodiversität der Erde,
											und über viel davon wissen wir nichts.
											Aber heute werde ich Ihnen davon ein bisschen erzählen.
											Und dabei kommen wir noch nicht einmal zu all den Proteinen,
											die wir aus den Ozeanen gewinnen.
											Das sind um die 10 Prozent der globalen Bedürfnisse
											und 100 Prozent einiger Inselstaaten.
									",A census of the ocean,Paul Snelgrove,16:47,"biology,collaboration,fish,oceans,photography,marine biology,global commons"
"
","
","
","
","
",A census of the ocean,Paul Snelgrove,16:47,"biology,collaboration,fish,oceans,photography,marine biology,global commons"
"
											If you were to descend
											into the 95 percent of the biosphere that's livable,
											it would quickly become pitch black,
											interrupted only by pinpoints of light
											from bioluminescent organisms.
											And if you turn the lights on,
											you might periodically see spectacular organisms swim by,
											because those are the denizens of the deep,
											the things that live in the deep ocean.
											And eventually, the deep sea floor would come into view.
											This type of habitat covers more of the Earth's surface
											than all other habitats combined.
											And yet, we know more about the surface of the Moon and about Mars
											than we do about this habitat,
											despite the fact that we have yet to extract
											a gram of food, a breath of oxygen or a drop of water
											from those bodies.
									","
											Si descendiéramos
											en el 95% de la biosfera habitable
											pronto se tornaría negra azabache,
											salpicada sólo por pequeños resquicios
											de luz de organismos bioluminiscentes.
											Y si uno encendiera las luces
											vería pasar organismos espectaculares,
											los moradores de las profundidades,
											quienes viven en las profunidades.
											Finalmente veríamos el fondo marino.
											Este tipo de hábitat cubre más superficie del planeta
											que el resto de los hábitats combinados.
											Sin embargo, sabemos más de las superficies lunar y marciana
											que de este hábitat,
											a pesar de que aún no hemos extraído
											ni un gramo de alimento, ni una bocanada de oxígeno, ni una gota de agua,
											de esos cuerpos celestes.
									","
											Se nós formos descendo
											nos 95% da biosfera que é habitável,
											tudo se tornaria rapidamente 
escuro como breu,
											interrompido apenas por pontos luminosos
											de organismos bioluminescentes.
											E se acendêssemos as luzes,
											poderíamos ver espectaculares 
organismos a nadar,
											porque esses são 
os habitantes das profundezas,
											os seres que vivem no oceano profundo.
											E por fim, observaríamos 
o chão oceânico lá no fundo.
											Este tipo de ""habitat"" cobre 
mais da superfície da Terra
											que todos os outros 
""habitats"" combinados.
											Mas sabemos mais sobre 
a superfície da Lua e de Marte
											do que sabemos sobre este ""habitat"",
											apesar do facto de termos 
ainda de extrair desses corpos
											um grama de alimento,
											uma inalação de oxigénio
											ou uma gota de água.
									","
											Si on descendait
											dans les 95 % de la biosphère qui est vivable,
											elle deviendrait d'une obscurité totale,
											interrompue seulement par de petits points de lumière
											venus d'organismes bioluminescents.
											Et si on allumait la lumière,
											on pourrait voir passer des organismes spectaculaires régulièrement,
											parce que ce sont les habitants des profondeurs,
											les créatures qui vivent dans l'océan profond.
											Et finalement, le fond de la mer profonde apparaîtrait.
											Ce type d'habitat couvre plus de surface sur la Terre
											que tous les autres habitats associés.
											Et pourtant, nous en savons plus sur la surface de la Lune et sur Mars
											que sur cet habitat,
											malgré le fait que nous n'avons pas encore extrait
											un gramme de nourriture, une bouffée d'oxygène ou une goutte d'eau
											de ces organismes.
									","
											Würden Sie in die 95 Prozent
											der Biosphäre absteigen, in der Leben möglich ist,
											würde es schnell pechschwarz um Sie werden,
											unterbrochen nur von kleinen Lichtpünktchen
											biolumineszenter Organismen.
											Und wenn Sie das Licht anmachen,
											sehen Sie ab und zu vielleicht spektakuläre Wesen vorbeischwimmen,
											denn dies sind die Bewohner der Tiefe,
											die Dinge, die in der Tiefsee leben.
											Und irgendwann kommt der Boden der Tiefsee in den Blick.
											Dieser Lebensraum bedeckt mehr der Erdoberfläche
											als alle anderen Lebensräume zusammen.
											Und doch wissen wir mehr über die Oberfläche von Mond und Mars,
											als über diesen Lebensraum,
											obwohl es immer noch aussteht, dass wir auch nur
											ein Gramm Nahrung, einen Hauch Sauerstoff, einen Tropfen Wasser
											von einem dieser Himmelskörper gewinnen.
									",A census of the ocean,Paul Snelgrove,16:47,"biology,collaboration,fish,oceans,photography,marine biology,global commons"
"
","
","
","
","
",A census of the ocean,Paul Snelgrove,16:47,"biology,collaboration,fish,oceans,photography,marine biology,global commons"
"
											And so 10 years ago,
											an international program began called the Census of Marine Life,
											which set out to try and improve our understanding
											of life in the global oceans.
											It involved 17 different projects around the world.
											As you can see, these are the footprints of the different projects.
											And I hope you'll appreciate the level of global coverage
											that it managed to achieve.
											It all began when two scientists, Fred Grassle and Jesse Ausubel,
											met in Woods Hole, Massachusetts
											where both were guests at the famed oceanographic institute.
											And Fred was lamenting the state of marine biodiversity
											and the fact that it was in trouble and nothing was being done about it.
											Well, from that discussion grew this program
											that involved 2,700 scientists
											from more than 80 countries around the world
											who engaged in 540 ocean expeditions
											at a combined cost of 650 million dollars
											to study the distribution, diversity and abundance
											of life in the global ocean.
									","
											Por eso hace 10 años
											comenzó un programa internacional denominado Censo de la Vida Marina
											para comprender mejor
											la vida de los océanos del mundo.
											Hubo 17 proyectos de todo el mundo.
											Como pueden ver, estas son las áreas de los distintos proyectos.
											Espero que aprecien el nivel de cobertura mundial
											que ha conseguido.
											Todo empezó cuando dos científicos, Fred Grassle y Jesse Ausubel,
											se conocieron en Woods Hole, Massachusetts,
											como invitados de un instituto oceanográfico de renombre.
											Fred se lamentaba del estado de la biodiversidad marina
											y de que estaba en peligro pero nadie hacía nada para protegerla.
											Bien, ese debate dio lugar a este programa
											en el que participan 2700 científicos
											de más de 80 países del mundo
											que hicieron 540 expediciones oceánicas
											con un costo total de 650 millones de dólares
											para estudiar la distribución, la diversidad y la abundancia
											de la vida en los océanos del mundo.
									","
											Assim, há 10 anos,
											iniciou-se um programa internacional 
chamado Censo da Vida Marinha,
											com o objectivo de melhorar 
a nossa compreensão
											da vida nos oceanos globais.
											Isto envolveu 17 diferentes projectos 
em várias partes do mundo.
											Estas são as pegadas 
dos diferentes projectos.
											Espero que apreciem 
o nível de cobertura global
											que conseguiu alcançar.
											Tudo começou quando dois cientistas, 
Fred Grassle e Jesse Ausubel,
											se encontraram em Woods Hole, 
Massachusetts
											onde ambos eram convidados 
do famoso instituto oceanográfico.
											Fred lamentava-se 
do estado da biodiversidade marinha,
											da sua deterioração e de 
nada estar a ser feito para a proteger.
											Dessa discussão nasceu este programa
											que envolveu 2700 cientistas
											de mais de 80 países diferentes
											que se ocuparam 
de 540 expedições oceânicas
											com um custo combinado 
de 650 milhões de dólares
											para estudar a distribuição, diversidade
											e abundância da vida nos oceanos.
									","
											Et donc, il y a 10 ans,
											un programme international intitulé le Recensement de la Vie Marine a commencé ;
											il visait à tenter d'améliorer notre compréhension
											de la vie dans les océans de la planète.
											Il s'agissait de 17 projets différents dans le monde entier.
											Comme vous pouvez le voir, ce sont les empreintes des différents projets.
											Et j'espère que vous apprécierez le niveau de couverture mondiale
											qu'il a réussi à atteindre.
											Tout a commencé lorsque deux scientifiques, Fred Grassle et Jesse Ausubel,
											se sont rencontrés à Woods Hole, Massachusetts
											où tous les deux étaient invités par un institut océanographique célèbre.
											Fred se lamentait de l'état de la biodiversité marine
											du fait qu'elle était en danger et qu'on ne faisait rien.
											De cette discussion est né ce programme
											qui a réuni 2700 scientifiques
											de plus de 80 pays à travers le monde
											qui se sont lancés dans 540 expéditions océaniques
											pour un coût total de 650 millions de dollars
											afin d'étudier la distribution, la diversité et l'abondance
											de la vie dans l'océan mondial.
									","
											Und so begann vor zehn Jahren
											das internationale Programm ""Die Erfassung marinen Lebens"",
											mit der Absicht, unser Verständnis vom Leben
											in den Weltmeeren zu vergrößern.
											Es umfasste 17 Projekte auf der ganzen Welt.
											Hier können Sie die Spuren der verschiedenen Projekte sehen.
											Und ich hoffe, Sie wissen das Ausmaß der weltweiten Erfassung,
											das es erreicht hat, zu schätzen.
											Alles begann, als sich zwei Wissenschaftler, Fred Grassle und Jesse Ausubel,
											in Woods Hole, Massachusetts, trafen,
											als beide zu Gast im berühmten ozeanographischen Institut weilten.
											Und Fred beschwerte sich über den Zustand mariner Biovielfalt,
											denn um sie stand es nicht gut und nichts wurde dagegen getan.
											Aus dieser Diskussion entwickelte sich das Programm,
											das 2.700 Wissenschaftler
											aus mehr als 80 Ländern beschäftigte,
											die an 540 Meeresexpeditionen teilnahmen,
											um für Gesamtkosten von 650 Millionen Dollar
											die Verbreitung, Vielfalt und den Reichtum
											des Lebens in den Weltmeeren zu untersuchen.
									",A census of the ocean,Paul Snelgrove,16:47,"biology,collaboration,fish,oceans,photography,marine biology,global commons"
"
","
","
","
","
",A census of the ocean,Paul Snelgrove,16:47,"biology,collaboration,fish,oceans,photography,marine biology,global commons"
"
											And so what did we find?
											We found spectacular new species,
											the most beautiful and visually stunning things everywhere we looked —
											from the shoreline to the abyss,
											form microbes all the way up to fish and everything in between.
											And the limiting step here wasn't the unknown diversity of life,
											but rather the taxonomic specialists
											who can identify and catalog these species
											that became the limiting step.
											They, in fact, are an endangered species themselves.
											There are actually four to five new species
											described everyday for the oceans.
											And as I say, it could be a much larger number.
									","
											¿Qué hallamos?
											Hallamos nuevas especies espectaculares,
											criaturas más hermosas y de alto impacto visual por doquier:
											desde la costa hasta las profundidades,
											desde los microbios hasta los peces, y todo lo demás.
											El cuello de botella no era la diversidad biológica desconocida
											sino más bien los especialistas en taxonomía
											que pueden identificar y catalogar estas especies,
											ese fue el cuello de botella.
											De hecho, ellos mismos son especies en peligro de extinción.
											Todos los días se describen 4 o 5
											especies nuevas en los océanos.
											Y, como dije, podría haber muchas más.
									","
											Que descobrimos então?
											Encontrámos espectaculares novas espécies,
											as coisas mais belas e 
visualmente deslumbrantes,
											desde a linha de costa até ao abismo,
											desde os micróbios aos peixes 
e tudo o que se encontra pelo meio.
											A limitação aqui não foi 
a diversidade de vida por descobrir,
											mas foram os especialistas em taxonomia
											que podem identificar 
e catalogar estas espécies.
											Isso tornou-se a limitação.
											Eles também são uma espécie ameaçada.
											Existem actualmente 
entre 4 e 5 novas espécies
											descritas todos os dias para os oceanos.
											Como digo, poderiam ser 
em número muito maior.
									","
											Et qu'avons-nous donc trouvé ?
											Nous avons trouvé de nouvelles espèces spectaculaires ,
											des choses incroyablement belles et magnifiques partout où nous avons regardé —
											de la rive aux abysses,
											et tout des microbes jusqu'aux poissons
											Et l'étape limitante ici n'était pas la diversité inconnue de la vie,
											mais plutôt les spécialistes en taxonomie
											qui peuvent identifier et cataloguer ces espèces
											qui sont devenus l'étape limitante.
											En fait, ils sont une espèce en danger eux-mêmes.
											Il y a en fait quatre à cinq nouvelles espèces
											décrites tous les jours pour les océans.
											Et comme je le dis, il pourrait y en avoir bien plus.
									","
											Also, was fanden wir?
											Wir fanden spektakuläre neue Spezies,
											die schönsten und visuell umwerfendsten Dinge überall,
											von der Küstenlinie bis zum Abgrund,
											von Mikroben bis hin zu Fisch und alles dazwischen.
											Uns schränkte hierbei nicht die unbekannte Vielfalt des Lebens ein,
											sondern die taxonomischen Spezialisten,
											die diese Spezies identifizieren und katalogisieren können,
											wurden zum Engpass.
											Sie sind an sich schon eine bedrohte Art.
											Es gibt vier bis fünf neue Spezies,
											die jeden Tag im Ozean bestimmt werden.
											Und wie gesagt, es könnte eine wesentlich höhere Zahl sein.
									",A census of the ocean,Paul Snelgrove,16:47,"biology,collaboration,fish,oceans,photography,marine biology,global commons"
"
","
","
","
","
",A census of the ocean,Paul Snelgrove,16:47,"biology,collaboration,fish,oceans,photography,marine biology,global commons"
"
											Now, I come from Newfoundland in Canada —
											It's an island off the east coast of that continent —
											where we experienced one of the worst fishing disasters
											in human history.
											And so this photograph shows a small boy next to a codfish.
											It's around 1900.
											Now, when I was a boy of about his age,
											I would go out fishing with my grandfather
											and we would catch fish about half that size.
											And I thought that was the norm,
											because I had never seen fish like this.
											If you were to go out there today, 20 years after this fishery collapsed,
											if you could catch a fish, which would be a bit of a challenge,
											it would be half that size still.
											So what we're experiencing is something called shifting baselines.
											Our expectations of what the oceans can produce
											is something that we don't really appreciate
											because we haven't seen it in our lifetimes.
									","
											Vengo de Canadá; de Terranova,
											una isla frente a la costa este del continente,
											donde ocurrió uno de los peores desastres en la historia
											de la pesca.
											Esta imagen muestra a un niño al lado de un bacalao.
											Estamos en el 1900.
											Cuando yo tenía su edad
											iba a pescar con mi abuelo
											y pescábamos piezas de la mitad de ese tamaño.
											Yo pensaba que eso era normal
											porque nunca había visto peces como este.
											Si fuéramos a pescar hoy, 20 años después del colapso de esa industria,
											si atrapáramos un pez, que no sería poca cosa,
											tendría incluso la mitad de ese tamaño.
											Estamos experimentando el desplazamiento del punto de partida.
											Realmente no apreciamos las expectativas
											de lo que pueden producir los océanos
											porque no lo vemos durante nuestras vidas.
									","
											Eu venho da Terra Nova, no Canadá.
											É uma ilha na costa leste 
desse continente,
											onde vivemos um dos piores 
desastres piscatórios
											da história da Humanidade.
											Esta fotografia mostra 
um rapaz ao pé de um bacalhau.
											Foi tirada por volta de 1900.
											Quando eu era um rapaz desta idade,
											ia pescar com o meu avô
											e apanhávamos peixes 
com metade deste tamanho.
											Eu pensava que era o normal
											porque nunca tinha visto 
um peixe tão grande.
											Se fôssemos lá hoje, 20 anos 
depois de a pesca ter acabado,
											se conseguíssemos apanhar um peixe, 
o que seria um desafio,
											ele teria ainda metade do tamanho do meu.
											Estamos a assistir a uma mudança 
de linhas de base.
											A expectativa do que 
os oceanos podem produzir
											é algo que não apreciamos realmente
											porque não o vimos durante a nossa vida.
									","
											Je viens de Terre-Neuve au Canada -
											C'est une île au large de la côte Est de ce continent -
											nous y avons vécu l'une des pires catastrophes de pêche
											dans l'histoire humaine.
											Et donc cette photo montre un petit garçon à côté d'une morue.
											C'est vers 1900.
											Quand j'étais un petit garçon d'environ son âge,
											j'allais à la pêche avec mon grand-père
											et nous attrapions du poisson de près de la moitié de cette taille.
											Et je pensais que c'était la norme,
											parce que je n'avais jamais vu des poissons de ce genre.
											Si vous deviez aller là-bas aujourd'hui, 20 ans après l'effondrement de cette pêche,
											si vous pouviez attraper un poisson, ce qui serait difficile,
											il serait d'encore la moitié de cette taille.
											Donc, ce que nous vivons est ce qu'on appelle le changement du niveau de référence.
											Nos attentes sur ce que les océans peuvent produire
											sont difficiles à appréhender
											parce que nous ne l'avons pas vu au cours de nos vies.
									","
											Ich komme ja aus Neufundland in Kanada –
											das ist eine Insel vor der Ostküste des Kontinents –
											wo wir eine der schlimmsten Fischereikatastrophen
											der Menschheitsgeschichte durchlebten.
											Dieses Foto zeigt also einen kleinen Jungen neben einem Kabeljau.
											Es wurde um 1900 gemacht.
											Als ich ein Junge in ungefähr seinem Alter war,
											ging ich mit meinem Großvater fischen
											und wir fingen Fische von etwa halb dieser Größe.
											Und ich dachte, das wäre die Norm,
											da ich nie solche Fische gesehen hatte.
											Wenn Sie sich heute aufmachen, einen Fisch zu fangen,
											20 Jahre nach dem Fischereikollaps, wäre das schon an sich schwierig,
											und der Fisch wäre wiederum nur halb so groß.
											Wir erleben hier eine Verschiebung von Referenzpunkten.
											Unsere Erwartungen, was der Ozean produzieren kann,
											können wir nicht wirklich zu schätzen wissen,
											denn wir haben es in unserer Lebenszeit nicht gesehen.
									",A census of the ocean,Paul Snelgrove,16:47,"biology,collaboration,fish,oceans,photography,marine biology,global commons"
