en,fr,tr,title,speaker,duration,tags
"
","
","
",My failed mission to find God — and what I found instead,Anjali Kumar,16:11,"community,faith,God,happiness,health,humanity,personal growth,religion,social change,society,love"
"
											A few years ago,
											I set out on a mission to find God.
											Now, I'm going to tell you
right up front that I failed,
											which, as a lawyer,
											is a really hard thing for me to admit.
											But on that failed journey,
											a lot of what I found was enlightening.
											And one thing in particular
gave me a lot of hope.
											It has to do with the magnitude
and significance of our differences.
									","
											Il y a quelques années,
											je suis partie en mission
pour trouver Dieu.
											Je vais vous dire dès le début
que j'ai échoué,
											ce qui, en tant qu'avocate,
											est une chose très difficile
à admettre pour moi.
											Mais pendant ce périple raté,
											j'ai trouvé beaucoup
de choses éclairantes.
											Une chose en particulier
m'a donné beaucoup d'espoir.
											C'est lié à l'ampleur et à l'importance 
de nos différences.
									","
											Birkaç yıl önce,
											Tanrı'yı bulma göreviyle yola çıktım.
											Hemen şunu söyleyeyim,
başarısız oldum
											ve bir avukat olduğumdan
											başarısızlık benim için
kabullenilmesi çok zor bir şey.
											Ama başarısız olan bu yolculukta
											birçok aydınlatıcı şey buldum.
											Ve özellikle bir şey bana
çok umut verdi.
											Bu şey, farklılıklarımızın
büyüklüğü ve önemi ile ilgili.
									",My failed mission to find God — and what I found instead,Anjali Kumar,16:11,"community,faith,God,happiness,health,humanity,personal growth,religion,social change,society,love"
"
","
","
",My failed mission to find God — and what I found instead,Anjali Kumar,16:11,"community,faith,God,happiness,health,humanity,personal growth,religion,social change,society,love"
"
											So, I was raised in America
by Indian parents — culturally Hindu,
											but practicing a strict and relatively
unknown religion outside of India
											called Jainism.
											To give you an idea
of just how minority that makes me:
											people from India represent
roughly one percent of the US population;
											Hindus, about 0.7 percent;
											Jains, at most .00046 percent.
											To put that in context:
											more people visit the Vermont
Teddy Bear Factory each year
											than are followers
of the Jain religion in America.
											To add to my minority mix,
my parents then decided,
											""What a great idea!
Let's send her to Catholic school"" —
									","
											J'ai été élevée aux États-Unis
par des parents indiens,
											culturellement hindous,
											mais pratiquant une religion stricte
quasi inconnue en dehors de l'Inde
											appelée jaïnisme.
											Pour vous donner une idée
d'à quel point je suis une minorité :
											les gens issus d'Inde représentent
environ 1% de la population américaine ;
											les hindous, environ 0,7% ;
											les jaïns, 0,00046% au maximum.
											Pour situer le contexte :
											chaque année, plus de gens visitent
l'usine d'ours en peluche du Vermont
											qu'il n'y a d'adeptes 
du jaïnisme en Amérique.
											Pour enrichir mon mélange,
mes parents ont alors décidé :
											« Quelle super idée !
Mettons-la dans une école catholique » —
									","
											Amerika'da Hintli bir aile tarafından
büyütüldüm—kültürel olarak Hindular
											fakat Hindistan dışında
pek bilinmeyen katı bir din olan
											Jainizm'e inanıyorlar.
											Ne kadar küçük bir azınlığın
mensubu olduğumu şöyle anlatayım:
											Hintliler, Amerika nüfusunun 
kabaca % 1'ini oluşturur;
											Hindular yaklaşık %0,7'sini
											Jainler ise en fazla 100.000'de 46'sını.
											Diğer bir deyişle;
											her yıl Amerika'daki 
''Vermont Teddy Bear'' fabrikasını
											ziyaret edenlerin sayısı Jain dinine 
mensup olanlardan daha fazla.
											Bu küçük karışıklığa ek olarak,
ailem şu kararı aldı;
											''Onu Katolik okuluna gönderelim. 
Harika olur!''
									",My failed mission to find God — and what I found instead,Anjali Kumar,16:11,"community,faith,God,happiness,health,humanity,personal growth,religion,social change,society,love"
"
","
","
",My failed mission to find God — and what I found instead,Anjali Kumar,16:11,"community,faith,God,happiness,health,humanity,personal growth,religion,social change,society,love"
"
											(Laughter)
									","
											(Rires)
									","
											(Kahkahalar)
									",My failed mission to find God — and what I found instead,Anjali Kumar,16:11,"community,faith,God,happiness,health,humanity,personal growth,religion,social change,society,love"
"
","
","
",My failed mission to find God — and what I found instead,Anjali Kumar,16:11,"community,faith,God,happiness,health,humanity,personal growth,religion,social change,society,love"
"
											where my sister and I
were the only non-white,
											non-Catholic students
in the entire school.
									","
											où ma sœur et moi étions les seuls élèves
											non blancs et non catholiques
de toute l'école.
									","
											Bütün okuldaki
Katolik ve beyaz olmayan
											tek öğrenci kız kardeşimle bendim.
									",My failed mission to find God — and what I found instead,Anjali Kumar,16:11,"community,faith,God,happiness,health,humanity,personal growth,religion,social change,society,love"
"
","
","
",My failed mission to find God — and what I found instead,Anjali Kumar,16:11,"community,faith,God,happiness,health,humanity,personal growth,religion,social change,society,love"
"
											At the Infant Jesus of Prague School
in Flossmoor, Illinois —
											yes, that's really what it was called —
											we were taught to believe
that there is a single Supreme Being
											who is responsible for everything,
											the whole shebang,
											from the creation of the Universe
to moral shepherding to eternal life.
											But at home,
											I was being taught something
entirely different.
											Followers of the Jain religion
											don't believe in a single Supreme Being
											or even a team of Supreme Beings.
											Instead, we're taught that God manifests
											as the perfection of each of us
as individuals,
											and that we're actually
spending our entire lives
											striving to remove the bad karmas
											that stand in the way of us
becoming our own godlike, perfect selves.
											On top of that, one of the core
principles of Jainism
											is something called ""non-absolutism.""
											Non-absolutists believe
that no single person
											can hold ownership or knowledge
of absolute truth,
											even when it comes to religious beliefs.
											Good luck testing that concept out
											on the priests and nuns
in your Catholic school.
									","
											A l'école de l'Enfant Jésus de Prague
à Flossmoor, en Illinois —
											oui, elle était vraiment appelée ainsi —
											on nous a appris à croire
qu'il y a un seul Être suprême
											qui est responsable de tout,
											tout le tralala,
											de la création de l'univers
au fait de nous guider moralement
											en passant par la vie éternelle.
											Mais à la maison,
											on m'apprenait quelque chose
de complètement différent.
											Les adeptes de la religion jaïne
											ne croient pas en un seul Être suprême
											ou même en une équipe d'Êtres suprêmes.
											On nous apprend que 
Dieu se manifeste
											dans la perfection de chaque individu,
											et que nous passons en fait 
toute notre vie
											aspirant à éliminer les mauvais karmas
											nous empêchant de devenir une version
de nous-même presque divine, parfaite.
											En plus de cela, l'un des principes
fondamentaux du jaïnisme
											est ce que l'on appelle
« non absolutisme ».
											Les non absolutistes croient
qu'aucune personne seule
											ne peut détenir ou connaître
la vérité absolue,
											même quand il s'agit
de croyances religieuses.
											Bonne chance pour essayer ce concept
											avec les prêtres et les nonnes
dans votre école catholique.
									","
											Flossmoor,Illinois' daki
Infant Jesus of Prague School'da-
											evet, adı gerçekten ""Prag Bebek İsa Okulu""
											bize ne var ne yok
her şeyden sorumlu olan
											tek bir Yüce Varlığın olduğuna
											iman etmek öğretildi,
											evrenin yaratılışından tutun, 
ebedi hayata giden yolu göstermeye kadar.
											Fakat evde,
											tamamen farklı bir şey öğretiliyordu.
											Jain dinine mensup insanlar
											tek bir Yüce Varlığa
veya Yüce Varlıklardan
											oluşan bir topluluğa bile inanmazlar.
											Daha çok, Tanrı'nın
											biz bireylerin mükemmeliğinde 
tezahür ettiği öğretilir
											ve bütün ömrümüzü Tanrısal,
mükemmel kendimiz olma yolunda
											karşımıza çıkan 
kötü karmaları yok etmek için
											mücadele ederek harcarız.
											Üstelik, Jainism' in en temel
prensiplerinden biri de
											'' mutlakçılık karşıtlığı'' denen şeydir.
											Mutlakçılık karşıtları hiç kimsenin
											mutlak hakikate veya bilgisine
sahip olamayacağına inanır,
											konu dini itikatler olsa bile.
											Bu kavramı Katolik okullarındaki 

											papaz ve rahibelerle 
test edeceklere iyi şanslar.
									",My failed mission to find God — and what I found instead,Anjali Kumar,16:11,"community,faith,God,happiness,health,humanity,personal growth,religion,social change,society,love"
