en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",This is what LGBT life is like around the world,Jenni Chang and Lisa Dazols,11:50,"LGBT,film,global issues,society,relationships,social change,travel,love,gender equality,Transgender"
"
											Jenni Chang: When I told
my parents I was gay,
											the first thing they said to me was,
											""We're bringing you back to Taiwan.""
									","
											Jenni Chang: Quando eu disse 
aos meus pais que era ""gay""
											a primeira coisa que eles disseram foi:
											""Vamos levar-te para Taiwan"".
									","
											Jenni: Aileme eşcinsel 
olduğumu anlattığımda,
											bana söyledikleri ilk şey
											""Seni Tayvan'a geri getiriyoruz"" olmuştu.
									","
											Jenni Chang :
Quand j'ai fait mon coming-out,
											la première réaction
de mes parents a été :
											« On te ramène à Taïwan. »
									","
											Jenni Chang: Als ich mich
meinen Eltern gegenüber outete,
											war das Erste, was sie mir sagten:
											""Wir bringen dich zurück nach Taiwan.""
									",This is what LGBT life is like around the world,Jenni Chang and Lisa Dazols,11:50,"LGBT,film,global issues,society,relationships,social change,travel,love,gender equality,Transgender"
"
","
","
","
","
",This is what LGBT life is like around the world,Jenni Chang and Lisa Dazols,11:50,"LGBT,film,global issues,society,relationships,social change,travel,love,gender equality,Transgender"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşler)
									","
											(Rires)
									","
											(Gelächter)
									",This is what LGBT life is like around the world,Jenni Chang and Lisa Dazols,11:50,"LGBT,film,global issues,society,relationships,social change,travel,love,gender equality,Transgender"
"
","
","
","
","
",This is what LGBT life is like around the world,Jenni Chang and Lisa Dazols,11:50,"LGBT,film,global issues,society,relationships,social change,travel,love,gender equality,Transgender"
"
											In their minds, my sexual orientation
was America's fault.
											The West had corrupted me
with divergent ideas,
											and if only my parents
had never left Taiwan,
											this would not have happened
to their only daughter.
											In truth, I wondered if they were right.
									","
											Na cabeça deles, a América era a culpada
da minha orientação sexual.
											O Ocidente tinha-me corrompido
com ideias divergentes
											e, se os meus pais
não tivessem saído de Taiwan,
											isso nunca teria acontecido 
com a sua única filha.
											Na verdade, fiquei a pensar
se eles não teriam razão.
									","
											Onlara göre, cinsel tercihim 
Amerika'nın hatasıydı.
											Batı, beni farklı fikirleriyle 
olumsuz etkilemişti,
											ve ailem Tayvan'ı terketmemiş olsaydı
											bu olay biricik kızlarının 
başına gelmeyecekti.
											Aslında, haklı olabilirler mi 
diye merak etmedim değil..
									","
											Pour eux, l'Amérique était responsable
de mon orientation sexuelle.
											L'Occident m'avait corrompue
avec ses idées différentes.
											Et si seulement mes parents
n'avaient jamais quitté Taïwan,
											leur fille unique aurait été épargnée.
											Pour tout dire, je me suis demandé
s'ils avaient raison.
									","
											In ihren Köpfen war Amerika schuld
an meiner sexuellen Orientierung.
											Der Westen hatte mich mit
abweichenden Ideen verdorben,
											und hätten meine Eltern
Taiwan bloß nie verlassen,
											wäre das ihrer einzigen Tochter
niemals passiert.
											Um ehrlich zu sein, fragte ich mich,
ob sie recht hatten.
									",This is what LGBT life is like around the world,Jenni Chang and Lisa Dazols,11:50,"LGBT,film,global issues,society,relationships,social change,travel,love,gender equality,Transgender"
"
","
","
","
","
",This is what LGBT life is like around the world,Jenni Chang and Lisa Dazols,11:50,"LGBT,film,global issues,society,relationships,social change,travel,love,gender equality,Transgender"
"
											Of course, there are gay people in Asia,
											just as there are gay people
in every part of the world.
											But is the idea of living an ""out"" life,
											in the ""I'm gay, this is my spouse,
and we're proud of our lives together""
											kind of way just a Western idea?
									","
											Claro que há ""gays"" na Ásia,
											tal como há ""gays"" pelo mundo inteiro.
											Mas será que a ideia
de viver uma vida exposta,
											de ""Sou 'gay', esta é a minha mulher,
temos orgulho em vivermos juntas"",
											é uma ideia apenas ocidental?
									","
											Tabii ki, Asya'da eşcinsel insanlar var,
											dünyanın her yerinde olduğu gibi.
											Fakat, bunu ""açık"" olarak yaşama fikri,
""Ben bir eşcinselim,
											bu da hayat arkadaşım ve 
beraber olmaktan dolayı çok gururluyuz""
											sadece batılı bir düşünce tarzı mıdır?
									","
											Bien sûr, il y a des gens gays en Asie,
											comme il y en a partout ailleurs.
											Mais cette idée de vivre
en l'assumant, du type :
											« Je suis gay, voilà ma partenaire,
et on est fières de notre vie ensemble. »
											Est-ce juste une idée occidentale ?
									","
											Klar gibt es Homosexuelle in Asien,
											genauso wie überall sonst auf der Welt.
											Aber ist die Vorstellung,
ein ""geoutetes"" Leben zu leben,
											im Sinne von ""Ich bin lesbisch,
das ist meine Partnerin
											und wir sind beide stolz auf unser Leben"",
											nur eine westliche Vorstellung?
									",This is what LGBT life is like around the world,Jenni Chang and Lisa Dazols,11:50,"LGBT,film,global issues,society,relationships,social change,travel,love,gender equality,Transgender"
"
","
","
","
","
",This is what LGBT life is like around the world,Jenni Chang and Lisa Dazols,11:50,"LGBT,film,global issues,society,relationships,social change,travel,love,gender equality,Transgender"
"
											If I had grown up in Taiwan,
or any place outside of the West,
											would I have found models
of happy, thriving LGBT people?
									","
											Se eu tivesse crescido em Taiwan,
ou em qualquer local que não o Ocidente.
											teria encontrado modelos
de pessoas LGBT felizes, dinâmicas?
									","
											Ben eğer Tayvan'da veya batı dışında 
herhangi bir yerde büyümüş olsaydım,
											mutlu, başarılı LGBT 
kişileri bulabilir miydim?
									","
											Si j'avais grandi à Taïwan,
ou ailleurs qu'en Occident,
											est-ce que j'aurais trouvé des modèles
de gens LGBT heureux et accomplis ?
									","
											Wäre ich in Taiwan aufgewachsen,
											oder irgendwo außerhalb des Westens,
											hätte ich dort glückliche,
aufblühende LGBT-Individuen gesehen?
									",This is what LGBT life is like around the world,Jenni Chang and Lisa Dazols,11:50,"LGBT,film,global issues,society,relationships,social change,travel,love,gender equality,Transgender"
