en,es,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","
",The case for collaborative consumption,Rachel Botsman,16:34,"TEDx,business,cities,collaboration,communication,consumerism,culture,technology,trust"
"
											So today I'm going to talk to you
											about the rise of collaborative consumption.
											I'm going to explain what it is
											and try and convince you — in just 15 minutes —
											that this isn't a flimsy idea,
											or a short-term trend,
											but a powerful cultural and economic force
											reinventing not just what we consume,
											but how we consume.
									","
											Hoy les voy a hablar
											del crecimiento del consumo colaborativo.
											Voy a explicarles qué es
											y a tratar de convencerles, en sólo 15 minutos,
											de que no es una idea endeble
											ni una tendencia a corto plazo,
											sino una fuerza cultural y económica
											que reinventa no sólo lo que consumimos
											sino la forma en que consumimos.
									","
											Hoje vou falar-vos sobre o aparecimento
do consumo colaborativo.
											Vou explicar o que é
e tentar convencer-vos
											— apenas em 15 minutos —
											que isto não é uma ideia insensata,
											nem uma tendência de curta duração,
											mas uma poderosa força
económica e cultural,
											que reinventa, não só o que consumimos,
											mas como consumimos.
									","
											Bugün sizlerle işbirliğine dayalı
											tüketim hakkında konuşacağım.
											Bunun ne olduğunu anlatmaya
											ve sizleri ikna etmeye çalışacağım: — sadece 15 dakikada —
											bunun ucuz bir fikir veya
											kısa dönemli bir eğilim olmayıp,
											sadece ne tükettiğimizi değil, aynı zamanda
											nasıl tükettiğimizi yeniden tanımlayan
											güçlü bir kültürel ve ekonomik güç olduğuna.
									","
											Heute spreche ich also zu Ihnen
											über den Aufstieg des gemeinschaftlichen Konsums.
											Ich werde erklären, worum es sich dabei handelt
											und versuchen, Sie davon zu überzeugen — in nur 15 Minuten —
											dass das keine fadenscheinige Idee ist,
											oder ein kurzzeitiger Trend,
											sondern eine mächtige kulturelle und ökonimische Kraft,
											die nicht nur was wir konsumieren neu erfindet,
											sondern auch wie wir konsumieren.
									",The case for collaborative consumption,Rachel Botsman,16:34,"TEDx,business,cities,collaboration,communication,consumerism,culture,technology,trust"
"
","
","
","
","
",The case for collaborative consumption,Rachel Botsman,16:34,"TEDx,business,cities,collaboration,communication,consumerism,culture,technology,trust"
"
											Now I'm going to start with a deceptively simple example.
											Hands up — how many of you
											have books, CDs, DVDs, or videos
											lying around your house
											that you probably won't use again,
											but you can't quite bring yourself to throw away?
											Can't see all the hands,
											but it looks like all of you, right?
											On our shelves at home,
											we have a box set of the DVD series ""24,""
											season six to be precise.
											I think it was bought for us around three years ago for a Christmas present.
											Now my husband, Chris, and I
											love this show.
											But let's face it, when you've watched it once maybe, or twice,
											you don't really want to watch it again,
											because you know how Jack Bauer is going to defeat the terrorists.
											So there it sits on our shelves
											obsolete to us,
											but with immediate latent value to someone else.
											Now before we go on, I have a confession to make.
											I lived in New York for 10 years,
											and I am a big fan of ""Sex and the City.""
											Now I'd love to watch the first movie again
											as sort of a warm-up to the sequel coming out next week.
											So how easily could I swap
											our unwanted copy of ""24""
											for a wanted copy of ""Sex and the City?""
											Now you may have noticed
											there's a new sector emerging called swap-trading.
											Now the easiest analogy for swap-trading
											is like an online dating service
											for all your unwanted media.
											What it does is use the Internet
											to create an infinite marketplace
											to match person A's ""haves""
											with person C's ""wants,""
											whatever they may be.
									","
											Voy a empezar con un ejemplo de simplicidad engañosa.
											Levanten la mano los que
											tienen libros, CD, DVD o videos
											dando vueltas por la casa
											que quizá ya no vuelvan a usar más
											pero de los que se sienten incapaces de desprenderse.
											No puedo ver bien las manos,
											pero parece que a todos les pasa.
											En las repisas en casa,
											tenemos una caja de DVD de la serie ""24"";
											la temporada 6 para más detalles.
											Creo que fue un regalo navideño de hace unos 3 años.
											Ahora a mi marido Chris y a mí
											nos encanta el programa.
											Pero, seamos sinceros, después de verlo 1 o quizá 2 veces
											ya no queremos volverlos a ver
											porque ya sabemos cómo Jack Bauer va a derrotar a los terroristas.
											Entonces, allí quedan en las repisas,
											inútiles para nosotros,
											pero con un valor latente para alguien más.
											Y antes de continuar, tengo que confesarles algo.
											Viví en Nueva York durante 10 años,
											y soy una gran fan de ""Sexo en Nueva York"".
											Ahora me encantaría ver la primera película de nuevo
											como precalentamiento para la secuela que sale la semana que viene.
											Entonces, ¿cómo intercambiar
											una copia que no me interesa de ""24""
											por una que sí de ""Sexo en Nueva York""?
											Se habrán dado cuenta de que
											está emergiendo una nueva modalidad llamada trueque.
											La analogía más directa del trueque
											es un servicio de citas web
											para los artículos que ya no queremos.
											Consiste en usar internet
											para crear un mercado infinito
											donde confluye lo que tiene A
											con lo que quiere C,
											sea lo que fuere.
									","
											Vou começar com um exemplo
enganadoramente simples.
											Mãos no ar!
											Quem tem livros, CDs, DVDs
ou livros, lá em casa,
											que provavelmente
não vão utilizar outra vez,
											mas que não são capazes de deitar fora?
											Não consigo ver todas as mãos,
mas parece-me que são todos.
											Nas nossas prateleiras de casa,
											temos um conjunto de DVDs da série ""24""
											temporada seis, para ser precisa.
											Penso que no-la deram há uns três anos,
como prenda de Natal.
											O meu marido, Chris, e eu
adoramos esta série.
											Mas honestamente, depois de a vermos
uma vez ou duas
											não queremos vê-la outra vez,
											porque já sabemos como é que
Jack Bauer vai derrotar os terroristas.
											Por isso ali fica nas nossas prateleiras,
obsoleta para nós,
											mas com valor imediato latente
para outra pessoa.
											Antes de continuarmos,
tenho uma confissão a fazer.
											Eu vivi em Nova Iorque durante 10 anos,
											e sou uma grande fã
de ""O Sexo e a Cidade"".
											Eu adoraria ver
o primeiro filme outra vez,
											uma espécie de aquecimento
para a sequela que vem aí.
											Portanto seria fácil eu trocar
a nossa cópia desnecessária de ""24""
											por uma cópia de ""O Sexo e a Cidade""?
											Já devem ter reparado
que há um novo setor emergente
											chamado ""permuta"".
											A analogia mais fácil para a permuta
											é como um serviço de encontros online
para todos os nossos ""media"".
											Usamos a Internet
para criar um mercado infinito
											para combinar os ""teres"" da pessoa A
											com os ""quereres"" da pessoa C,
											sejam eles quais forem.
									","
											Şimdi aldatıcı bir şekilde kolay bir örnekle başlayacağım.
											Eller havaya - Kaç kişinin evinde
											ortalıkta dolaşan muhtemelen bir daha
											kullanmayacağınız ama
											atmaya da bir türlü kıyamadığınız
											kitaplar, CD'ler, DVD'ler veya kasetler var?
											Bütün elleri göremiyorum,
											ama herkes kaldırmış gibi gözüküyor.
											Bizim evde, raflarda
											""24"" dizisinin DVD'leri var —
											sezon 6'nın açık konuşmak gerekirse.
											Sanırsam üç yıl önce bize Noel hediyesi olarak verilmişti.
											Kocam Chris ve ben bu diziye
											bayılıyoruz.
											Ama kabul edelim, bir kere izlediğinizde — veya iki kere olabilir —
											bir daha seyretmeyi hakikaten istemiyorsunuz,
											çünkü Jack Bauer'in teröristleri nasıl alt edeceğini biliyorsunuz.
											Böylece raflarda duruyor
											bizim için eskimiş,
											ama bir başkası için anında değeri olan bir şey.
											Devam etmeden önce bir itirafta bulunmam gerek.
											New York'ta 10 yıl yaşadım,
											ve ""Sex and the City""nin büyük bir hayranıyım.
											Bunun ilk filmini haftaya gelecek olan bölüme
											ısınma amacıyla tekrar izlemeyi çok isterdim.
											Yani bizim istenmeyen ""24""
											kopyasını nasıl en kolay bir şekilde
											istenen ""Sex and the City"" kopyasıyla takas edebilirim?
											Sizin de fark edeceğiniz gibi
											takas ticareti denen yeni bir sektör var.
											Takas ticareti için en kolay benzetme
											istenmeyen bütün medyanız için
											online arkadaş bulma servisi gibidir.
											Yaptığı şey interneti kullanarak
											sınırsız bir pazar oluşturmak
											ve A kişisinin sahip oldukları ile
											C kişisinin istediklerini,
											bunlar ne olursa olsun eşleştirmektir.
									","
											Ich fange jetzt mit einem trügerisch einfachen Beispiel an.
											Hände hoch — wie viele von Ihnen
											haben Bücher, CDs, DVDs oder Videos,
											die in Ihren Häusern herumliegen,
											die Sie vermutlich nie wieder verwenden werden,
											aber Sie könnten es einfach nicht übers Herz bringen, sie wegzuwerfen?
											Ich kann nicht alle Hände sehen,
											aber sieht so aus, als wären das alle unter Ihnen.
											In unserem Regal zu Hause
											haben wir eine Sammelbox der Serie ""24"" auf DVD —
											Staffel sechs, um genau zu sein.
											Ich denke, die wurde für uns vor ungefähr drei Jahren als Weihnachtsgeschenk gekauft.
											Nun, mein Mann Chris und ich,
											wir liebe diese Serie.
											Aber seien wir ehrlich, wenn man sie einmal gesehen hat — oder vielleicht zweimal —
											dann will man sie nicht wirklich noch einmal sehen,
											weil man weiß, wie Jack Bauer die Terroristen besiegen wird.
											Da steht sie also in unserem Regal,
											überflüssig für uns,
											aber mit sofortigem, latentem Wert für jemand anderen.
											Nun, bevor wir weitermachen, muss ich ein Geständnis ablegen.
											Ich habe 10 Jahre lang in New York gelebt
											und ich bin ein großer Fan von ""Sex and the City"".
											Jetzt würde ich den ersten Film gerne noch einmal ansehen,
											ein bisschen wie zum Aufwärmen für die Fortsetzung, die nächste Woche herauskommt.
											Wie einfach könnte ich das also eintauschen,
											unsere ungewollte Ausgabe von ""24""
											gegen die ersehnte Ausgabe von ""Sex and the City""?
											Sie haben vielleicht bemerkt,
											dass sich ein neuer Bereich entwickelt, der Swap-Tauschhandel genannt wird.
											Der einfachste Vergleich für den Swap-Tauschhandel
											ist, dass es wie ein Online Dating-Service ist
											für all Ihre unerwünschten Medien.
											Und zwar indem es das Internet verwendet,
											um einen unendlich großen Marktplatz zu generieren,
											um eine Übereinstimmung der Güter von Person A zu erzielen
											mit den Wünschen von Person C,
											was auch immer das sein mag.
									",The case for collaborative consumption,Rachel Botsman,16:34,"TEDx,business,cities,collaboration,communication,consumerism,culture,technology,trust"
"
","
","
","
","
",The case for collaborative consumption,Rachel Botsman,16:34,"TEDx,business,cities,collaboration,communication,consumerism,culture,technology,trust"
"
											The other week, I went on one of these sites,
											appropriately called Swaptree,
											and there were over 59,300 items
											that I could instantly swap
											for my copy of ""24.""
											Lo and behold,
											there in Reseda, CA was Rondoron
											who wanted swap his or her
											""like new"" copy of ""Sex and the City""
											for my copy of ""24.""
											So in other words, what's happening here
											is that Swaptree
											solves my carrying company's sugar rush problem,
											a problem the economists call ""the coincidence of wants,""
											in approximately 60 seconds.
											What's even more amazing is it will print out a postage label on the spot,
											because it knows the way of the item.
											Now there are layers of technical wonder
											behind sites such as Swaptree,
											but that's not my interest,
											and nor is swap trading, per se.
									","
											La otra semana en una de esas webs
											bien llamada Swaptree (árbol de trueque, NT)
											Había más de 59.300 artículos
											para intercambiar al instante
											por mi copia de ""24"".
											He aquí que
											en Reseda (California), estaba rondoron
											con ganas de cambiar su
											copia ""como nueva"" de ""Sexo en Nueva York""
											por mi copia de ""24"".
											En otras palabras, lo que sucede aquí
											es que Swaptree
											resuelve la sobrecarga de mi empresa de transporte,
											problema que los economistas llaman ""coincidencia de deseos"",
											en aproximadamente 60 segundos.
											Aún más asombroso es que imprimirá una etiqueta del producto en el acto,
											porque conoce el peso del artículo.
											Hay todo un repertorio de maravillas técnicas
											detrás de sitios webs como Swaptree,
											pero eso no es lo que me incumbe
											ni tampoco lo es el trueque en sí.
									","
											Na semana passada, fui a um desses sites,
											adequadamente chamado Swaptree.
											Tinha mais de 59 300 artigos
											que eu podia trocar instantaneamente
pela minha cópia de ""24"".
											Maravilha das maravilhas!

											Em Reseda, Califórnia,
havia um tal Rondoron
											que queria trocar uma cópia
""como nova"" de ""O Sexo e a Cidade""
											pela minha cópia de ""24"".
											Por outras palavras, o que se passa aqui
											é que o Swaptree resolve o problema
											do pagamento de transporte,
											um problema a que os economistas chamam
""coincidência de quereres"",
											em aproximadamente 60 segundos.
											O mais espantoso é que vai imprimir
uma etiqueta de franquia no local,
											porque sabe qual é o peso do item.
											Há montes de maravilhas tecnológicas
por detrás de sites como o Swaptree,
											mas isso não me interessa,
											nem tão pouco o comércio
de permuta em si mesmo.
									","
											Geçen hafta, bu sitelerden birisine girdim,
											uygun bir şekilde Swaptree(Takasağacı) denmişti.
											Ve orada 59,300'den fazla şeyi
											anında benim ""24"" kopyam
											ile takas edebiliyordum.
											Şansa bak ki,
											Reseda, CA(California)'da rondoron(kullanıcı adı,rumuz)
											kendisinin ""yeni gibi"" ""Sex and the City""
											kopyasını benim ""24"" kopyam ile
											takas etmek istiyordu.
											Başka bir deyişle, burada olan şey
											Swaptree'nin
											taşıyıcı firmamın şeker sarhoşluğu problemini,
											ekonomistlerin deyimiyle ""isteklerin tesadüfü"" problemini
											aşağı yukarı 60 saniyede çözmüş olmasıdır.
											Daha da hayret verici olan ise satın alma etiketinin o dakikada basılacak olması
											çünkü sistem (Swaptree) o şeyin ağırlını biliyor.
											Şimdi Swaptree gibi sitelerin ardında
											teknik harikalık katmanları var,
											ama benim ilgimi çeken bu değil,
											ve takas ticareti de değil tek başına.
									","
											Vor ein paar Wochen habe ich eine dieser Seiten besucht,
											die erwartungsgemäß Swaptree heißt.
											Und dort gab es über 59.300 Gegenstände,
											die ich sofort eintauschen konnte
											gegen meine Ausgabe von ""24"".
											Wer hätte das gedacht,
											dort in Reseda, CA, war rondoron,
											der zum Tausch bereit war; seine oder ihre
											""wie neue"" Ausgabe von ""Sex and the City""
											gegen mein Ausgabe von ""24"".
											In anderen Worten also, was dort geschieht,
											ist dass Swaptree in ungefähr 60 Sekunden
											das Zuckerschock-Problem meines Fuhrunternehmens löst,
											ein Problem, das Ökonomen ""das Zusammenfallen
											von Bedürfnissen"" nennen.
											Sogar noch verblüffender ist, dass umghend ein Kaufetikett ausgedruckt wrid,
											weil das Gewicht des Gegenstandes bekannt ist.
											Es liegen Schichten an technischen Wundern
											hinter Seiten wie Swaptree,
											aber das interessiert mich ebensowenig
											wie der Swap-Tauschhandel an sich.
									",The case for collaborative consumption,Rachel Botsman,16:34,"TEDx,business,cities,collaboration,communication,consumerism,culture,technology,trust"
"
","
","
","
","
",The case for collaborative consumption,Rachel Botsman,16:34,"TEDx,business,cities,collaboration,communication,consumerism,culture,technology,trust"
"
											My passion, and what I've spent the last few years
											dedicated to researching,
											is the collaborative behaviors and trust-mechanics
											inherent in these systems.
											When you think about it,
											it would have seemed like a crazy idea, even a few years ago,
											that I would swap my stuff with a total stranger
											whose real name I didn't know
											and without any money changing hands.
											Yet 99 percent of trades on Swaptree
											happen successfully,
											and the one percent that receive a negative rating,
											it's for relatively minor reasons,
											like the item didn't arrive on time.
									","
											Mi pasión y el motivo de mi investigación
											de los últimos años
											son los comportamientos colaborativos y el mecanismo de confianza
											inherentes a estos sistemas.
											Si lo pensamos un poco
											habría parecido una locura, incluso hace unos años,
											intercambiar cosas con un total desconocido
											cuyo nombre real desconocía
											y sin intercambio de dinero tangible.
											Aún así el 99% de los intercambios en Swaptree
											terminan con éxito.
											Y el 1% que recibe una calificación negativa
											se debe a razones relativamente menores
											como que el artículo no llegó a tiempo.
									","
											A minha paixão aquilo a que dediquei
a minha investigação nos últimos anos,
											são os comportamentos colaborativos
e a mecânica de confiança
											inerente nestes sistemas.
											Quando pensamos nisto,
											deve ter parecido um ideia louca,
ainda há poucos anos,
											ser possível eu poder trocar
as minhas coisas com um desconhecido
											cujo nome verdadeiro eu não sabia
											e sem trocar nenhum dinheiro.
											Apesar disso, 99 % das trocas
no Swaptree são bem sucedidas.
											O 1% que recebe uma classificação negativa
											é por razões relativamente menores,
											tal como o artigo não ter chegado a tempo.
									","
											Benim tutkum ve son birkaç yılı araştırmaya
											adadığım şey,
											işbirlikçi davranışlar ve bu sistemler içerisindeki
											güven mekanizmaları.
											Düşündüğünüzde,
											çılgınca bir fikir gibi gelebilir, hatta birkaç yıl öncesine kadar,
											gerçek ismini bilmediğim tamamen yabancı biriyle
											herhangi bir para değiş tokuşu olmadan
											eşyalarımı takas edeceğim fikri.
											Swaptree'deki ticaretin yüzde 99'u
											başarıyla gerçekleşiyor.
											Ve olumsuz derecelendirilen yüzde birlik kısım,
											görece ufak nedenlerden dolayı,
											ürünün zamanında ulaşmaması gibi.
									","
											Meine Leidenschaft und die Dinge, denen ich die letzten paar Jahre
											gewidmet habe, um sie zu erforschen,
											sind die gemeinschaftlichen Verhaltensmuster und Vertrauensmechanismen,
											die diesen Systemen innewohnen.
											Wenn Sie darüber nachdenken,
											dann wäre es wie eine verrückte Idee erschienen, sogar noch vor ein paar Jahren,
											dass ich meine Güter mit einem absolut Fremden tauschen würde,
											dessen wirklichen Namen ich nicht kenne
											und ohne dass irgendwelches Geld den Besitzer wechselt.
											Dennnoch werden 99 Prozent der Tauschgeschäfte auf Swaptree
											erfolgreich abgeschlossen.
											Und bei dem einen Prozent, das eine negative Bewertung erhält,
											geschieht dies aus relativ unbedeutenden Gründen,
											zum Beispiel dass der Gegenstand nicht rechtzeitig angekommen ist.
									",The case for collaborative consumption,Rachel Botsman,16:34,"TEDx,business,cities,collaboration,communication,consumerism,culture,technology,trust"
"
","
","
","
","
",The case for collaborative consumption,Rachel Botsman,16:34,"TEDx,business,cities,collaboration,communication,consumerism,culture,technology,trust"
"
											So what's happening here?
											An extremely powerful dynamic
											that has huge commercial and cultural implications
											is at play.
											Namely, that technology
											is enabling
											trust between strangers.
											We now live in a global village
											where we can mimic the ties
											that used to happen face to face,
											but on a scale and in ways
											that have never been possible before.
											So what's actually happening
											is that social networks and real-time technologies
											are taking us back.
											We're bartering, trading,
											swapping, sharing,
											but they're being reinvented
											into dynamic and appealing forms.
											What I find fascinating
											is that we've actually wired our world to share,
											whether that's our neighborhood, our school,
											our office, or our Facebook network,
											and that's creating an economy
											of ""what's mine is yours.""
											From the mighty eBay,
											the grandfather of exchange marketplaces,
											to car-sharing companies such as GoGet,
											where you pay a monthly fee to rent cars by the hour,
											to social lending platforms such as Zopa,
											that will take anyone in this audience
											with 100 dollars to lend,
											and match them with a borrower anywhere in the world,
											we're sharing and collaborating again
											in ways that I believe
											are more hip than hippie.
											I call this ""groundswell collaborative consumption.""
									","
											¿Qué está pasando aquí?
											Está en juego una dinámica extremadamente
											poderosa que tiene enorme impacto comercial
											y cultural.
											Es decir, la tecnología
											posibilita
											la confianza entre extraños.
											Ahora vivimos en una aldea global
											donde se pueden imitar los relaciones
											que tenían lugar cara a cara,
											pero a una escala y de forma
											que nunca antes había sido posible.
											Lo que sucede, en realidad,
											es que las redes sociales y las tecnologías de tiempo real
											nos están llevando al pasado.
											Hacer trueque, comerciar,
											intercambiar, compartir,
											pero reinventados
											en formas dinámicas y atractivas.
											Lo que me parece fascinante
											es que hemos cableado al mundo para compartir
											ya sea nuestro barrio, la escuela,
											la oficina, o nuestra red de Facebook.
											Y eso está creando una economía
											donde lo mío es tuyo.
											Desde el poderoso eBay,
											el abuelo de los mercados de cambio,
											hasta empresas para compartir coches como GoGet,
											en las que pagas mensualmente para alquilar coches por hora,
											y plataformas de préstamos sociales como Zopa,
											que hará que todo el público de aquí
											preste 100 dólares
											y quede conectado con un prestatario de cualquier lugar del mundo.
											Estamos compartiendo y colaborando otra vez
											de un modo que, creo,
											es más hip que hippie.
											Yo lo llamo consumo colaborativo de fondo.
									","
											Então o que é que se passa aqui?
											Está aqui em jogo uma dinâmica
extremamente poderosa
											que tem enormes implicações
comerciais e culturais.
											Nomeadamente, que a tecnologia
											está a permitir a confiança
entre estranhos.
											Vivemos agora numa aldeia global
											onde podemos imitar os laços
que costumavam ocorrer cara-a-cara,
											mas a uma escala e de uma maneira
que nunca tinha sido possível.
											Portanto, o que acontece, de facto,
											é que as redes sociais
e as tecnologias em tempo real
											estão a fazer-nos andar para trás.
											Estamos a regatear, a negociar,
a trocar, a partilhar,
											mas está tudo a ser reinventado
de forma dinâmica e apelativa.
											Aquilo que eu acho fascinante
											é que ligámos de facto
o nosso mundo para partilhar,
											quer seja com o nosso vizinho,
com a nossa escola,
											com o nosso escritório
ou com a nossa rede de Facebook.
											Isso está a criar uma economia
de ""o que é meu é nosso"".
											Desde o poderoso eBay
— o avô dos mercados de troca —
											às companhias de partilha de carros,
tal como o GoGet,
											em que pagamos uma prestação mensal
para alugar um carros à hora,
											às plataformas sociais
de empréstimos, como a Zopa,
											que agarra em qualquer um desta plateia
											que tenha 100 dólares para emprestar,
											e combina-o com um mutuário
em qualquer sítio do mundo,
											estamos a partilhar e colaborar de novo
											de maneiras que, acho eu,
são mais sofisticadas.
											Chamo a isto ""a vaga 
do consumo colaborativo"".
									","
											Peki burada ne oluyor?
											Muazzam ticari ve kültürel çıkarımlara
											sahip inanılmaz derecede güçlü bir dinamik
											oyunda.
											Şöyle ki, teknoloji
											yabancılar
											arasında güveni sağlıyor.
											Artık global bir köyde yaşıyoruz,
											eskiden yüz yüze olagelen
											bağları taklit ettiğimiz bir yerde
											ama daha önce asla
											mümkün olmayan bir düzeyde ve şekilde.
											Yani aslında gerçekten olan şey,
											sosyal ağlar ve gerçekte zamanlı teknolojiler
											bizi geçmişe götürüyor.
											Değiş tokuş ediyoruz, ticaret yapıyoruz,
											takas ediyoruz, paylaşıyoruz
											ama bunlar dinamik ve
											çekici şekillerde yeniden keşfediliyor.
											Büyüleyici bulduğum şey,
											aslında dünyamızı paylaşma üzerine kurguluyoruz,
											mahallemiz ya da okulumuz olsun,
											ofisimiz ya da Facebook ağımız olsun.
											Ve bu da benim olan senindir
											ekonomisini doğuruyor.
											Değiş tokuş pazarının
											büyükbabası olan büyük eBay'den
											GoGet gibi saat başı kiraladığınız arabaya
											aylık ödeme yaptığınız araba paylaşım şirketlerine,
											Zopa gibi izleyiciler arasında herhangi birinin
											borç vereceği 100 dolarla dünyanın
											herhangi bir yerindeki
											borç alacak kişiyi karşılaştıran sosyal borç verme sitelerine,
											yeniden paylaşıyor ve hippiden daha
											hip (popüler) olduğuna inandığım
											bir şekilde işbirliği yapıyoruz.
											Bunu yayılan işbirlikçi tüketim olarak adlandırıyorum.
									","
											Was passiert hier also?
											Eine extrem mächtige Dynamik,
											die immense kommerzielle und kulturelle Auswirkungen hat
											ist am Werk.
											Um genau zu sein, diese Technologie
											ermöglicht
											Vertrauen zwischen Fremden.
											Wir leben heute in einem globalen Dorf,
											in dem wir die Verbindungen nachahmen können,
											die sonst von Angesicht zu Angesicht geschahen,
											aber in einer Größenordnung und auf eine Weise,
											die nie zuvor möglich gewesen sind.
											Was also derzeit passiert,
											ist dass soziale Netzwerke und Echtzeit-Technologien
											uns mit zurücknehmen.
											Wir geben etwas in Tausch, handeln
											wechseln aus, teilen,
											aber all das neu erfunden
											in dynamischen und ansprechenden Formen.
											Was ich faszinierend finde,
											ist dass wir tatsächlich unsere Welt verkabelt haben, um zu teilen,
											ob es unsere Nachbarscharft ist, unsere Schule,
											unser Büro, unser Facebook-Netzwerk.
											Und das erzeugt eine Ökonomie,
											in der was meins ist auch deins ist.
											Vom mächtigen eBay,
											dem Großvater der Austausch-Marktplätze,
											bis hin zu Fahrgemeinschafts-Firmen, so wie GoGet,
											bei der Sie eine monatliche Gebühr zahlen, um Autos stundenweise zu mieten,
											bis hin zu sozialen Ausleih-Plattformen, so wie Zopa,
											das jeden hier im Publikum nimmt,
											der 100 $ zu verleihen hat
											und ihn mit einem Anleihnehmer überall auf der Welt in Verbindung bringt,
											wir teilen und arbeiten wieder zusammen
											auf Arten und Weisen, die meiner Meinung nach
											mehr hip als Hippie sind.
											Ich nenne dieses plötzliche Anschwellen kollaborativen Konsum.
									",The case for collaborative consumption,Rachel Botsman,16:34,"TEDx,business,cities,collaboration,communication,consumerism,culture,technology,trust"
