en,fr,title,speaker,duration,tags
"
","
",A personal health coach for those living with chronic diseases,Priscilla Pemu,7:49,"health,disease,self,community,human body,culture,diversity,humanity,illness,life,inequality,medicine,technology,vulnerability,health care"
"
											When I first became a doctor
											in Benin City, Nigeria,
											some 30-odd years ago,
											I was drawn to help
people live full lives.
											But often, I found myself
feeling impotent.
											Here I was, a brand-new doctor
with all these skills,
											but I couldn't cure my patients
who had chronic diseases —
											illnesses like heart disease,
asthma, diabetes —
											and needed more than just
handing them a prescription
											or providing grief counseling
in the office to get the job done.
											Fast-forward 15 years later:
											I'm in Atlanta, Georgia;
											it's a different world,
											but it was déjà vu all over again.
									","
											Quand je suis devenue médecin
											à Benin City, au Nigeria,
											il y a un peu plus de 30 ans,
											j'étais attirée par l'idée d'aider
les gens à vivre pleinement leur vie.
											Mais souvent, je me retrouvais
à me sentir impuissante.
											J'étais là, nouvellement médecin
et avec toutes ces compétences,
											mais je ne pouvais pas guérir mes patients
atteints de maladies chroniques —
											des maladies comme des maladies
cardiaques, de l'asthme, du diabète —
											et j'avais besoin de faire plus
que de leur donner une ordonnance
											ou leur offrir un suivi psychologique
au cabinet pour accomplir ma tâche.
											Faisons un bond de 15 ans :
											je suis à Atlanta, en Géorgie,
											c'est un monde différent,
											mais j'ai une impression de déjà-vu.
									",A personal health coach for those living with chronic diseases,Priscilla Pemu,7:49,"health,disease,self,community,human body,culture,diversity,humanity,illness,life,inequality,medicine,technology,vulnerability,health care"
"
","
",A personal health coach for those living with chronic diseases,Priscilla Pemu,7:49,"health,disease,self,community,human body,culture,diversity,humanity,illness,life,inequality,medicine,technology,vulnerability,health care"
"
											As doctors, we see our patients
who have chronic illnesses
											in an episodic way.
											In between,
											the patients have to learn how to make
a lot of decisions for themselves.
											I'll give you examples.
											If you have medications
you're supposed to take every day,
											what do you do when you're sick?
											Are you still supposed to take it?
											How do you recognize
a complication when it happens?
											How do you recognize
a side effect when it happens?
											What do you do with it?
									","
											En tant que médecins,
											nous voyons nos patients
atteints de maladies chroniques
											de façon épisodique.
											Entretemps,
											les patients doivent apprendre à prendre
beaucoup de décisions par eux-mêmes.
											Je vais vous donner des exemples.
											Si vous avez des médicaments
que vous êtes censé prendre chaque jour,
											que faire quand vous êtes malade ?
											Êtes-vous censé les prendre ?
											Comment reconnaître une complication ?
											Comment reconnaître un effet secondaire ?
											Que faire ensuite ?
									",A personal health coach for those living with chronic diseases,Priscilla Pemu,7:49,"health,disease,self,community,human body,culture,diversity,humanity,illness,life,inequality,medicine,technology,vulnerability,health care"
"
","
",A personal health coach for those living with chronic diseases,Priscilla Pemu,7:49,"health,disease,self,community,human body,culture,diversity,humanity,illness,life,inequality,medicine,technology,vulnerability,health care"
"
											In addition to all of this,
											they're dealing with the inevitable
loneliness, isolation and anxiety
											that people who have
chronic illnesses deal with.
											In the US alone, six in 10 adults
have a chronic illness.
											That's 125 million people.
											A recent report from
the Robert Wood Johnson Foundation
											showed that health habits
account for 50 percent
											of the health outcomes
that people experience,
											while medical care
only accounts for 20 percent.
											In fact, the Centers for Disease Control
											says that if we could eliminate smoking,
											physical inactivity and poor nutrition,
											that we can prevent
80 percent of heart disease,
											80 percent of type 2 diabetes
											and 40 percent of cancer.
									","
											En plus de tout cela,
											ils font face à la solitude,
l'isolement et l'anxiété inévitables
											auxquelles font face
les gens atteints de maladies chroniques.
											Aux États-Unis uniquement,
											six adultes sur 10
ont une maladie chronique.
											Ce sont 125 millions de personnes.
											Un rapport récent de la fondation
Robert Wood Johnson
											a montré que les habitudes
en matière de santé
											représentaient 50%
du bilan médical des gens
											alors que les soins médicaux
ne représentent que 20%.
											Les Centres pour le contrôle
et la prévention des maladies
											dit que si nous pouvions
éradiquer le tabagisme,
											l'inactivité physique
et mauvaise alimentation,
											nous pourrions prévenir
80% des maladies cardiaques,
											80% des diabètes de type 2
											et 40% des cancers.
									",A personal health coach for those living with chronic diseases,Priscilla Pemu,7:49,"health,disease,self,community,human body,culture,diversity,humanity,illness,life,inequality,medicine,technology,vulnerability,health care"
"
","
",A personal health coach for those living with chronic diseases,Priscilla Pemu,7:49,"health,disease,self,community,human body,culture,diversity,humanity,illness,life,inequality,medicine,technology,vulnerability,health care"
"
											But we also know
											that changing health behaviors
is very difficult.
											So we asked the question:
											What if we could create a resource
											that could motivate people
to change health behavior?
											The truth is, there are a lot
of these resources out there
											that help people acquire
these so-called self-management skills.
											But many a time, they're not
easily accessible or relatable,
											particularly to individuals within
minority and underserved communities,
											who face bias in addition to barriers
like language and culture
											and inadequate health insurance coverage.
									","
											Mais nous savons également
											que changer les comportements
en matière de santé est très difficile.
											Nous avons posé la question :
											et si nous pouvions créer une ressource
											qui pourrait motiver les gens à changer
leur comportement en matière de santé ?
											En vérité, il existe
de nombreuses ressources
											qui aident les gens à développer
ces compétences d'autogestion.
											Mais bien souvent, elles ne sont pas
facilement accessibles ou pertinentes,
											en particulier pour des individus
											au sein de communautés
minoritaires ou mal desservies
											qui sont confrontés aux préjugés
											en plus des barrières
de la langue et de la culture
											et d'une couverture
d'assurance maladie insuffisante.
									",A personal health coach for those living with chronic diseases,Priscilla Pemu,7:49,"health,disease,self,community,human body,culture,diversity,humanity,illness,life,inequality,medicine,technology,vulnerability,health care"
"
","
",A personal health coach for those living with chronic diseases,Priscilla Pemu,7:49,"health,disease,self,community,human body,culture,diversity,humanity,illness,life,inequality,medicine,technology,vulnerability,health care"
"
											And so in the last 12 years,
											my colleagues and I
at Morehouse School of Medicine
											have created a
technology-based application
											to assist with chronic illness care.
											It's freely available on the web
											and as an app.
											And what we do is get people
to track variables —
											blood pressure, blood sugar —
											and then report it back to them
in a color-coded format.
											So green would indicate a healthy range,
											and red would indicate a problem
that needs something done about it.
											We link these stats to a curriculum.
											The curriculum helps the individual
learn about their health condition,
											whatever the chronic illness is.
											They also work with a health coach
											to learn self-management skills,
											skills that'll help them prevent
complications of their illness.
									","
											Les 12 dernières années,
											mes collègues et moi
de l'école de médecine de Morehouse
											avons créé une application
reposant sur la technologie
											assister dans les soins
des maladies chroniques.
											Elle est disponible gratuitement en ligne
											et sous forme d'appli.
											Nous demandons aux gens
de suivre des variables —
											la pression sanguine, la glycémie —
											et nous les leur présentons
avec un code couleur.
											Le vert indique une fourchette saine
											et le rouge indique un problème
sur lequel il faut agir.
											Nous lions cela à un programme.
											Ce programme aide l'individu
à en apprendre plus sur son état de santé,
											quelle que soit sa maladie chronique.
											Il travaille également
avec un coach de santé
											pour apprendre
des compétences d'autogestion,
											des compétences l'aidant à éviter
des complications liées à sa maladie.
									",A personal health coach for those living with chronic diseases,Priscilla Pemu,7:49,"health,disease,self,community,human body,culture,diversity,humanity,illness,life,inequality,medicine,technology,vulnerability,health care"
