en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",A warrior’s cry against child marriage,Memory Banda,12:38,"children,global issues,violence,women"
"
											I'll begin today
											by sharing a poem
											written by my friend from Malawi,
											Eileen Piri.
											Eileen is only 13 years old,
											but when we were going through
the collection of poetry that we wrote,
											I found her poem so interesting,
											so motivating.
											So I'll read it to you.
											She entitled her poem
""I'll Marry When I Want.""
											(Laughter)
									","
											Empezaré compartiendo un poema
											escrito por mi amiga de Malaui,
											Eileen Piri.
											Eileen solo tiene 13 años
											pero al ojear la colección
de poesía que escribimos,
											encontré su poema muy interesante,
											muy motivador,
											que se los leeré.
											Su poema se titula ""Me casaré
cuando me plazca"".
											(Risas)
									","
											Começarei hoje
											por partilhar convosco um poema
											escrito por uma amiga 
minha do Malawi,
											Eileen Piri.
											A Eileen tem apenas 13 anos
											mas, quando relíamos a
coleção de poesia que escrevêramos,
											achei o poema dela 
muito interessante,
											muito motivante.
											Como tal, vou lê-lo para vós.
											O poema é intitulado
""Casarei Quando Eu Quiser""
											(Risos)
									","
											Bugün konuşmama
											bir şiiri paylaşarak başlayacağım,
											Malavili arkadaşım
											Eileen Piri yazdı.
											Eileen yalnızca 13 yaşında,
											ama yazdığımız şiirleri gözden geçirirken,
											onun şiirini çok ilginç buldum,
											çok harekete geçirici.
											Bu yüzden size okuyacağım.
											""Ne Zaman İstersem O Zaman Evlenirim""
başlığını koymuş şiirine.
											(Gülüşmeler)
									","
											Aujourd'hui, pour commencer,
											je partage avec vous un poème
											écrit par mon amie de Malawi,
											qui s'appelle Eileen Piri.
											Eileen n'a que 13 ans,
											mais en parcourant
le recueil de poésie qu'on a écrit,
											j'ai trouvé son poème très intéressant,
											très motivant.
											Je vais donc vous le lire.
											Elle a appelé son poème :
« Je me marie quand je veux »
											(Rires)
									",A warrior’s cry against child marriage,Memory Banda,12:38,"children,global issues,violence,women"
"
","
","
","
","
",A warrior’s cry against child marriage,Memory Banda,12:38,"children,global issues,violence,women"
"
											""I'll marry when I want.
											My mother can't force me to marry.
											My father cannot force me to marry.
											My uncle, my aunt,
											my brother or sister,
											cannot force me to marry.
											No one in the world
											can force me to marry.
											I'll marry when I want.
											Even if you beat me,
											even if you chase me away,
											even if you do anything bad to me,
											I'll marry when I want.
									","
											""Me casaré cuando me plazca.
											Mi madre no puede obligarme
a que me case.
											Mi padre no puede obligarme
a que me case.
											Mi tío, mi tía,
											mi hermano o mi hermana,
											no pueden obligarme a que me case.
											Nadie en el mundo
											puede obligarme a que me case.
											Me casaré cuando me plazca.
											Si me pegan
											me echan de casa,
											incluso si me hacen daño,
											me casaré cuando me plazca.
									","
											""Casarei quando eu quiser.
											""A minha mãe não me pode forçar a casar.
											""O meu pai não me pode forçar a casar.
											""O meu tio, a minha tia,
											o meu irmão ou a minha irmã,
											não me podem forçar a casar.
											""Ninguém no mundo me pode forçar a casar.
											""Casarei quando eu quiser.
											""Ainda que me batas,
											""ainda que me expulses,
											""ainda que me faças algo de mal,
											""casarei quando eu quiser.
									","
											""Ne zaman istersem o zaman evlenirim.
											Annem beni zorla evlendiremez.
											Babam beni zorla evlendiremez.
											Amcam, teyzem,
											erkek ya da kız kardeşim
											beni zorla evlendiremez.
											Dünyadaki hiç kimse
											beni zorla evlendiremez.
											Ne zaman istersem o zaman evlenirim.
											Beni dövseniz bile,
											kovsanız bile,
											bana kötü şeyler yapsanız bile,
											ne zaman istersem o zaman evlenirim.
									","
											Je me marie quand je veux.
											Ma mère ne peut pas
me forcer à me marier.
											Mon père ne peut pas
me forcer à me marier.
											Mon oncle, ma tante,
											mon frère ou ma sœur,
											ne peuvent pas me forcer à me marier.
											Personne dans le monde
											ne peut me forcer à me marier.
											Je me marie quand je veux.
											Même si on me frappe,
											même si on me chasse,
											même si on me fait du mal,
											je me marie quand je veux.
									",A warrior’s cry against child marriage,Memory Banda,12:38,"children,global issues,violence,women"
"
","
","
","
","
",A warrior’s cry against child marriage,Memory Banda,12:38,"children,global issues,violence,women"
"
											I'll marry when I want,
											but not before I am well educated,
											and not before I am all grown up.
									","
											Me casaré cuando me plazca,
											no antes de terminar la escuela,
											y no antes de ser mayor.
									","
											""Casarei quando eu quiser,
											""mas não antes de ter uma boa educação,
											""nem antes de ser crescida.
									","
											Ne zaman istersem o zaman evlenirim,
											iyi bir eğitim almadan
											ve yetişkin olmadan değil.
									","
											Je me marie quand je veux,
											mais pas avant d'être bien instruite,
											et pas avant que j'aie grandi.
									",A warrior’s cry against child marriage,Memory Banda,12:38,"children,global issues,violence,women"
"
","
","
","
","
",A warrior’s cry against child marriage,Memory Banda,12:38,"children,global issues,violence,women"
"
											I'll marry when I want.""
									","
											Me casaré cuando me plazca"".
									","
											""Casarei quando eu quiser.""
									","
											Ne zaman istersem o zaman evlenirim.""
									","
											Je me marie quand je veux.
									",A warrior’s cry against child marriage,Memory Banda,12:38,"children,global issues,violence,women"
"
","
","
","
","
",A warrior’s cry against child marriage,Memory Banda,12:38,"children,global issues,violence,women"
"
											This poem might seem odd,
											written by a 13-year-old girl,
											but where I and Eileen come from,
											this poem, which I have just read to you,
											is a warrior's cry.
									","
											Este poema puede parecerles extraño,
											y escrito por una niña de 13 años,
											pero de donde venimos Eileen y yo,
											este poema que acabo de leerles
											es un el grito de guerra.
									","
											Este poema pode parecer estranho,
											tendo sido escrito por uma
menina de 13 anos,
											mas de onde eu e a Eileen vimos,
											este poema, que acabei de vos ler,
											é o grito de uma guerreira.
									","
											Bu şiir tuhaf gelebilir,
											13 yaşında bir kızın yazdığı bir şiir,
											fakat Eileen ile benim geldiğim yerde,
											şimdi size okuduğum bu şiir,
											bir savaşçının çığlığıdır.
									","
											Ce poème peut paraître bizarre,
											écrit par une fille de 13 ans,
											mais d'où Eileen et moi venons,
											ce poème, que je viens de vous lire,
											est un cri de guerrier.
									",A warrior’s cry against child marriage,Memory Banda,12:38,"children,global issues,violence,women"
