en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Paper beats plastic? How to rethink environmental folklore,Leyla Acaroglu,18:07,"design,green,sustainability"
"
											So imagine, you're in the supermarket,
											you're buying some groceries,
											and you get given the option
											for a plastic or a paper shopping bag.
											Which one do you choose if you want to do
											the right thing by the environment?
									","
											Düşünün ki, bir süpermarkettesiniz,
											yiyecek alışverişi yapıyorsunuz
											ve size plastik veya
											kâğıt torba kullanma tercihleri sunuluyor.
											Çevre için doğru olanı yapmak istiyorsanız
											hangisini seçerdiniz?
									","
											Imaginez que vous êtes au supermarché :
											vous faites vos courses,
											et on vous donne le choix
											entre un sac plastique 
ou un sac en papier.
											Lequel choisissez-vous si vous voulez
											faire ce qu'il faut pour l'environnement ?
									","
											Stellen Sie sich vor, 
Sie sind im Supermarkt.
											Sie kaufen Lebensmittel ein
											und Sie haben die Wahl,
											zwischen Einkaufstüten 
aus Plastik oder Papier.
											Welche Tüte nehmen Sie,
											wenn Sie umweltbewusst handeln wollen?
									",Paper beats plastic? How to rethink environmental folklore,Leyla Acaroglu,18:07,"design,green,sustainability"
"
","
","
","
",Paper beats plastic? How to rethink environmental folklore,Leyla Acaroglu,18:07,"design,green,sustainability"
"
											Most people do pick the paper.
											Okay, let's think of why.
											It's brown to start with.
											Therefore, it must be good for the environment.
											It's biodegradable. It's reusable.
											In some cases, it's recyclable.
											So when people are looking at the plastic bag,
											it's likely they're thinking of something like this,
											which we all know is absolutely terrible,
											and we should be avoiding at all expenses
											these kinds of environmental damages.
											But people are often not thinking
											of something like this,
											which is the other end of the spectrum.
											When we produce materials,
											we need to extract them from the environment,
											and we need a whole bunch
of environmental impacts.
									","
											Çoğu insan kâğıdı seçer.
											Evet, niye böyle olduğunu düşünelim.
											Öncelikle, kağıt kahverengi renklidir.
											Bu yüzden, çevre için iyi olmalı.
											Biyobozunurdur. Yeniden kullanılabilir.
											Bazı durumlarda, geri dönüştürülebilir.
											İnsanların plastik torbaya baktıklarında,
											şöyle bir şey düşünüyor olmaları muhtemeldir,
											ki bunun kesinlikle berbat olduğunu hepimiz biliyoruz
											ve bu türden çevresel felaketlere
											ne pahasına olursa olsun engel olmalıyız.
											Ancak, insanlar genellikle böyle
											bir şey düşünmüyorlar,
											bu da işin diğer yüzü.
											Materyalleri üretirken,
											onları çevreden elde etmek
											ve bir sürü çevresel etki bırakmak zorundayız.
									","
											La plupart choisit le papier.
											Mais pourquoi ?
											Déjà, c'est marron.
											Donc, il doit être bon pour la nature.
											C'est biodégradable, réutilisable,
											et dans certains cas, recyclable.
											En voyant le sac plastique,
il y a de bonnes chances
											que les gens pensent 
à quelque chose comme ça :
											nous savons tous
que c'est une chose atroce
											et que nous devons éviter à tout prix
											ce genre de dégradation 
de l'environnement.
											Mais les gens pensent rarement
											à ce genre de choses,
											à savoir, l'autre extrémité du problème.
											Lorsque nous produisons des matériaux,
											nous les tirons
de l'environnement,
											ce qui engendre forcément
tout un tas d'effets sur l'environnement.
									","
											Die meisten Leute nehmen die Papiertüte.
											Okay, warum ist das so?
											Zuerst einmal ist sie braun.
											Also muss sie gut für die Umwelt sein.
											Sie ist biologisch abbaubar. 
Sie ist wiederverwendbar.
											In manchen Fällen kann man sie recyceln.
											Wenn Menschen die Plastiktüte anschauen,
											denken sie wahrscheinlich an so etwas,
											was wirklich furchtbar ist,
wie wir alle wissen,
											und wir sollten solche von Umweltschäden
											um jeden Preis vermeiden.
											Aber die Menschen denken oft nicht
											an so etwas,
											was das andere Ende des Spektrums ist.
											Wenn wir Materialien produzieren,
											müssen wir sie aus der Umwelt gewinnen,
											und das hat eine ganze Menge 
an Umweltauswirkungen.
									",Paper beats plastic? How to rethink environmental folklore,Leyla Acaroglu,18:07,"design,green,sustainability"
"
","
","
","
",Paper beats plastic? How to rethink environmental folklore,Leyla Acaroglu,18:07,"design,green,sustainability"
"
											You see, what happens is, when we need
											to make complex choices,
											us humans like really simple solutions,
											and so we often ask for simple solutions.
											And I work in design.
											I advise designers
											and innovators around sustainability,
											and everyone always says to me, ""Oh Leyla,
											I just want the eco-materials.""
									","
											Yani olan şudur, karmaşık seçimler
											yapmaya mecbur kaldığımızda,
											biz insanlar gerçekten basit çözümleri severiz
											ve genellikle basit çözümler ararız.
											Ben tasarımda çalışıyorum.
											Tasarımcılara ve yenilikçilere
											sürdürülebilirlikle ilgili tavsiyelerde bulunuyorum
											ve herkes bana hep şöyle diyor, ""Leyla,
											sadece çevreye zarar vermeyen 
malzemeleri istiyorum.""
									","
											Ce qui se passe lorsque nous devons faire
											face à des choix complexes,
											nous, les humains apprécions
les solutions simples,
											et donc nous demandons à avoir
des solutions simples.
											Je travaille dans le design.
											Je donne mon avis aux designers
											et aux innovateurs 
sur la durabilité,
											et tout le monde me dit :
											« Je veux 
des matériaux écologiques. »
									","
											Wenn wir Menschen
											komplexe Entscheidungen treffen müssen,
											bevorzugen wir ganz einfache Lösungen,
											und daher möchten wir einfache Lösungen.
											Ich arbeite im Bereich Design.
											Ich berate Designer
											und Innovatoren zum Thema Nachhaltigkeit,
											und alle sagen immer zu mir: ""Oh Leyla,
											ich will einfach nur Öko-Materialien.""
									",Paper beats plastic? How to rethink environmental folklore,Leyla Acaroglu,18:07,"design,green,sustainability"
"
","
","
","
",Paper beats plastic? How to rethink environmental folklore,Leyla Acaroglu,18:07,"design,green,sustainability"
"
											And I say, ""Well, that's very complex,
											and we'll have to spend four hours talking about
											what exactly an eco-material means,
											because everything at some point
											comes from nature,
											and it's how you use the material
											that dictates the environmental impact.
											So what happens is, we have to rely
											on some sort of intuitive framework
											when we make decisions.
											So I like to call that intuitive framework
											our environmental folklore.
											It's either the little voice
at the back of your head,
											or it's that gut feeling you get
											when you've done the right thing,
											so when you've picked the paper bag
											or when you've bought a fuel-efficient car.
											And environmental folklore is a really important thing
											because we're trying to do the right thing.
											But how do we know if we're actually
											reducing the net environmental impacts
											that our actions as individuals and as professionals
											and as a society are actually having
											on the natural environment?
									","
											Ve ben de şöyle diyorum, ""Peki, ama bu çok karmaşık
											ve çevreye zarar vermeyen malzemenin 
tam olarak ne demek olduğu
											hakkında konuşmak için dört 
saat harcamak zorundayız,
											çünkü bir noktada her şey
											doğadan geliyor
											ve çevresel etkiyi belirleyen şey
											malzemeyi nasıl kullandığındır ""
											Yani olan şu ki, karar verirken
											bir tür sezgisel çerçeveye
											güvenmek zorundayız.
											İşte bu sezgisel çerçeveyi,
											çevresel inançlarımız olarak adlandırmak istiyorum.
											Ya kafanızın içindeki küçük sestir bu
											veya doğru olanı yaptığınız zaman sahip olduğunuz
											içgüdüsel histir,
											yani kâğıt torbayı seçtiğinizde
											veya benzin tasarruflu arabayı aldığınızda.
											Ve çevresel inançlar gerçekten çok önemlidir,
											çünkü doğru olanı yapmaya çalışıyoruz.
											Ancak, kişisel olarak, profesyonel olarak
											ve toplum olarak eylemlerimizin
											aslında doğal çevre üzerinde olan
											net çevresel etkisini
											gerçekten azalttığımızı nereden biliyoruz?
									","
											je réponds :
« Eh bien, c'est très complexe,
											et il va falloir passer quatre heures
											à définir le concept 
d'éco-materiaux
											car tout, à un moment 
ou à un autre,
											vient de la nature,
											et c'est la façon dont 
on se sert du matérial
											qui détermine son impact 
sur l'environnement. »
											Dans les faits, on s'en remet
											à une forme de cadre intuitif
											quand on prend nos décisions.
											Ce cadre intuitif, je l'appelle
											notre folklore écologique.
											Ça peut être soit
la petite voix qu'on a dans la tête,
											soit ce qu'on ressent 
au fond de nous-même
											en faisant le bon choix.
											En choisissant le sac en papier
											ou en achetant une voiture 
qui consomme peu.
											Le folklore écologique
est un facteur essentiel
											car nous essayons 
de faire ce qui est bien.
											Mais comment savoir 
si on réduit véritablement
											l'impact net sur l'environnement
et sur la nature
											de nos actions, 
en tant qu'individus,
											dans nos activités professionnelles
											et en tant que société ?
									","
											Und ich sage: ""Gut, das ist sehr komplex,
											und wir werden uns vier Stunden 
lang darüber unterhalten müssen,
											was genau Öko-Material bedeutet,
											weil alles an einem bestimmten Punkt
											aus der Natur stammt,
											und erst die Art,
wie wir das Material nutzen,
											bestimmt die Auswirkung auf die Umwelt.
											Wir müssen uns also
											auf eine Art intuitiven Rahmen verlassen,
											wenn wir Entscheidungen treffen.
											Ich nenne diesen intuitiven Rahmen gern
											unsere ""Umweltfolklore"".
											Es ist entweder die leise Stimme
in unserem Hinterkopf,
											oder dieses Bachgefühl,
das man bekommt,
											wenn man das Richtige getan hat.
											Wenn man also die Papiertüte genommen
											oder ein Kraftstoff sparendes Auto 
gekauft hat.
											Umweltfolklore ist sehr wichtig,
											weil wir versuchen, das Richtige zu tun.
											Aber woher wissen wir, 
ob wir wirklich
											die realen Auswirkungen 
auf die Umwelt reduzieren,
											die unsere Handlungen
als Individuen, Berufstätige
											und als Gesellschaft tatsächlich
											auf die Natur haben?
									",Paper beats plastic? How to rethink environmental folklore,Leyla Acaroglu,18:07,"design,green,sustainability"
"
","
","
","
",Paper beats plastic? How to rethink environmental folklore,Leyla Acaroglu,18:07,"design,green,sustainability"
"
											So the thing about environmental folklore is
											it tends to be based on our experiences,
											the things we've heard from other people.
											It doesn't tend to be based
on any scientific framework.
											And this is really hard, because we live
											in incredibly complex systems.
											We have the human systems
											of how we communicate and interrelate
											and have our whole constructed society,
											We have the industrial systems,
which is essentially the entire economy,
											and then all of that has to operate
											within the biggest system,
											and, I would argue, the most important,
											the ecosystem.
											And you see, the choices that we make
											as an individual,
											but the choices that we make
											in every single job that we have,
											no matter how high or low
you are in the pecking order,
											has an impact on all of these systems.
											And the thing is that we have to find ways
											if we're actually going to address sustainability
											of interlocking those complex systems
											and making better choices that result
											in net environmental gains.
											What we need to do is we need to learn
											to do more with less.
											We have an increasing population,
											and everybody likes their mobile phones,
											especially in this situation here.
											So we need to find innovative ways of solving
some of these problems that we face.
									","
											İşte çevresel inançlar,
											genelde deneyimlerimize dayalıdır,
											diğer insanlardan duyduğumuz şeylerdir.
											Genellikle herhangi bir bilimsel 
çerçeveye dayalı değildir.
											Ve bu çok zordur, çünkü
											inanılmaz karmaşık sistemler içerisinde yaşıyoruz.
											Nasıl iletişim ve ilişki kurulacağına
											dair beşeri kurallarımız
											ve bütünüyle kurgulanmış toplumlarımız var.
											Aslında ekonominin bütünü olan 
endüstriyel sistemlerimiz var
											ve bunların hepsi en büyük,
											ve bence en önemli olan sistemin
											içinde çalışmak zorunda,
											ekosistemin.
											Ve gördüğünüz gibi, birey olarak
											yaptığımız bütün seçimlerin,
											sahip olduğumuz her işte
											yaptığımız seçimlerin,
											hiyerarşi içinde ne denli yukarıda 
ya da aşağıda olursanız olun,
											bu sistemler üzerinde etkisi vardır.
											Ve eğer gerçekten sürekliliği ele alacaksak,
											çareler bulmak zorundayız,
											bu karmaşık sistemleri birbirine bağlamak
											ve net çevresel kazanımlar sağlayacak
											daha iyi seçimler yapmak üzere.
											Yapmamız gereken şey, daha azla
											daha fazla şey yapmayı öğrenmek.
											Artan bir nüfusumuz var
											ve herkes cep telefonunu seviyor,
											özellikle burada bu durumda.
											Bu sebeple karşı karşıya olduğumuz bu sorunların bazılarını çözmek için yenilikçi yollar bulmak zorundayız.
									","
											Ce qu'il faut voir 
de ce folklore,
											c'est qu'il se base
sur nos expériences,
											sur ce qu'on a entendu dire.
											C'est rarement fondé scientifiquement.
											Chose difficile, car nous vivons
											dans des systèmes très complexes.
											On a les systèmes humains
											de communication et d’interrelations
											et l'ensemble 
de notre construction sociale.
											On a les systèmes industriels,
c'est-à-dire l'économie toute entière.
											Et tout ça opère
											dans le plus grand système
											qui, selon moi, est le plus important,
											l'écosystème.
											Vous voyez, les choix que l'on fait
											en tant qu'individus,
											et les choix que l'on fait
											dans nos activités professionnelles,
											quelle que soit 
notre position hiérarchique,
											ont un impact sur tous ces systèmes.
											Et si on veut faire 
du développement durable,
											on doit trouver des moyens
											de combiner ces différents systèmes
											et de faire des choix plus efficaces
											en terme de bénéfices nets
pour l'environnement.
											Il faut que l'on apprenne
											à faire plus en utilisant moins.
											La population augmente,
											et nous aimons nos téléphones 
portables, surtout ici.
											Donc, il faut trouver des solutions 
novatrices à ces problèmes.
									","
											Mit der Umweltfolklore verhält es sich so,
											dass sie oft auf Erfahrungen
											oder auf Dingen basiert, die wir 
von anderen Leuten gehört haben.
											Normalerweise beruht sie nicht 
auf einer wissenschaftlichen Grundlage.
											Das ist wirklich schwierig,
											weil wir in unglaublich 
komplexen Systemen leben.
											Wir haben die menschlichen Systeme
											unserer Kommunikation und Beziehungen
											und wir haben unsere ganze 
konstruierte Gesellschaft.
											Wir haben industrielle Systeme, 
das ist praktisch die ganze Wirtschaft,
											und das alles muss dann
											innerhalb des größten Systems funktionieren,
											das wie ich meine auch das wichtigste ist,
											nämlich das Ökosystem.
											Die Entscheidungen, die wir treffen,
											als Einzelpersonen,
											die Entscheidungen,
											die wir in jedem einzelnen 
unserer Jobs treffen,
											egal wie weit oben oder unten
wir in in der Rangordnung stehen,
											haben Auswirkungen auf all diese Systeme.
											Wir müssen also Mittel finden —
											wenn wir uns tatsächlich 
mit Nachhaltigkeit befassen wollen —
											um diese komplexen Systeme zu verknüpfen

											und bessere Entscheidungen zu treffen,
											die reale Gewinne für die Umwelt 
zur Folge haben.
											Wir müssen lernen,
											mit weniger mehr zu erreichen.
											Wir haben eine wachsende Bevölkerung,
											und wir alle mögen unsere Mobiltelefone,
											speziell in dieser Situation hier.
											Also müssen wir innovative Methoden finden,
um einige dieser Probleme zu lösen.
									",Paper beats plastic? How to rethink environmental folklore,Leyla Acaroglu,18:07,"design,green,sustainability"
