en,es,tr,title,speaker,duration,tags
"
","
","
",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
											It's really, really great to be here.
											You have the power to change the world.
											I’m not saying that to be cliché,
											you really have the power
to change the world.
											Deep inside of you,
every single one of you
											has the most powerful device known to man.
											And that's an idea.
									","
											Es realmente genial estar aquí.
											Uds. tienen el poder de cambiar el mundo.
											No lo digo como cliché,
											Uds. realmente tienen 
el poder de cambiar el mundo.
											Muy dentro de Uds., cada uno de Uds.
											tiene el dispositivo más poderoso 
conocido por el humano.
											Y esto es una idea.
									","
											Burada bulunmak gerçekten çok güzel.
											Dünyayı değiştirecek güce sahipsiniz.
											Laf olsun diye söylemiyorum,
											gerçekten dünyayı değiştirecek
güce sahipsiniz.
											Her birinizin içinde bir yerde
											insanoğlunun şimdiye kadar
gördüğü en güçlü araç var.
											Bu bir fikir.
									",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
","
","
",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
											So a single idea, from the human mind,
											it could start a groundswell,
											it could be a flash point for a movement
											and it can actually rewrite our future.
									","
											Entonces, una sola idea, 
desde la mente humana,
											podría comenzar una oleada,
											un punto de inflexión para un movimiento
											y realmente puede reescribir 
nuestro futuro.
									","
											İnsan aklından gelen her bir fikir,
											duygu patlaması yaratır.
											Bir hareketin kıvılcımı olabilir,
											gerçekten geleceğimizi yeniden yazabilir.
									",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
","
","
",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
											But an idea is powerless
											if it stays inside of you.
											If you never pull that idea out
for others to contend with,
											it will die with you.
											Now, maybe some of you guys
have tried to convey your idea
											and it wasn't adopted, it was rejected,
											and some other mediocre
or average idea was adopted.
											And the only difference between those two
is in the way it was communicated.
											Because if you communicate an idea
in a way that resonates,
											change will happen,
and you can change the world.
									","
											Pero una idea es impotente
											si se queda dentro de uno.
											Si uno nunca saca esa idea 
para que otros la controlen,
											morirá con uno.
											Ahora, tal vez algunos 
han intentado transmitir su idea
											y no fue adoptada, fue rechazada,
											y se adoptó otra idea mediocre o pobre.
											Y la única diferencia entre ambas 
es la forma en que se comunicó.
											Porque si se comunica una idea con efecto,
											el cambio sucederá 
y uno puede cambiar el mundo.
									","
											Ancak, fikir içinizde kaldığı sürece
											güçsüzdür.
											Bu fikri başkalarıyla mücadele etmek
için dışarı çıkarmazsanız,
											sizinle ölecektir.
											Belki bazılarınızın paylaştığı fikirler,
											kabul görmedi ya da reddedildi.
											Yerine ortalama fikirler kabul gördü.
											Bu ikisi arasındaki tek fark
nasıl anlatıldığı nasıl iletildiğidir.
											Bir fikri, yankılanacak şekilde iletirsen,
											değişim olur ve dünyayı değiştirebilirsin.
									",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
","
","
",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
											In my family, we collect
these vintage European posters.
											Every time we go to Maui,
we go to the dealer there,
											and he turns these great big posters.
											I love them. They all have one idea
											and one really clear visual
that conveys the idea.
											They are about the size of a mattress.
They're really big.
											They're not as thick as a mattress,
but they're big.
											And the guy will tell the story
as he turns the pages.
											And this one time
I was flanked by my two kids
											and he turns the page
and this poster is underneath,
											and right when I lean forward and say,
											""Oh my God, I love this poster,""
											both of my kids jumped back
and they are like,
											""Oh my God, mom, it's you.""
											And this is the poster.
									","
											En mi familia coleccionamos 
estos carteles europeos vintage.
											Cada vez que vamos a Maui, 
vamos al distribuidor allí,
											y él los convierte en grandes carteles.
											Me encantan. Todos tienen una idea
											y una visión muy clara 
que transmite la idea.
											Son del tamaño de un colchón. 
Son realmente grandes.
											No son tan gruesos como 
un colchón, pero grandes.
											Y la persona contará la historia 
mientras pasa las páginas.
											Y esta vez estaba flanqueada 
por mis dos hijos
											y uno de ellos al pasar la página 
y ver este cartel debajo,
											y justo cuando me inclino 
hacia adelante dije:
											""Dios mío, me encanta este cartel""
											mis dos hijos saltaron y dijeron,
											""Dios mío, mamá, eres tú"".
											Y este es el cartel.
									","
											Ailemde, eski Avrupa 
posterlerini topluyoruz.
											Her Maui'ye gidişimizde,
bir satıcıya gidiyoruz.
											Bize bu büyük posterleri veriyor.
											Onları seviyorum. 
Hepsi birer mesaj
											taşıyor ve fikri anlatan net görseller.
											Yatak boyutundalar.
Gerçekten büyükler.
											Yatak kadar kalın değiller ama büyükler.
											Satıcı sayfaları çevirirken, 
bize hikâyelerini anlatır.
											İki çocuğumla gittiğimde, sayfayı çevirdi
											ve bu poster alttaydı.
											Üzerine eğildim ve
											""Aman Tanrım, buna bayıldım"" dedim.
											Çocuklarım geriye doğru sıçradı ve
											""Anne bu sensin"" dediler.
											Bu poster o.
									",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
","
","
",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
","
","
",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
											See, I'm like ""Fire it up!""
									","
											Estoy como diciendo ""¡Enciéndelo!""
									","
											Yani, ""Ateşleyin"" der gibiyim.
									",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
","
","
",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
											The thing I loved
about this poster was the irony.
											Here's this chick all fired up,
headed into battle —
											as the standard bearer —
											and she's holding these
little Suavitos baking spices,
											like something so seemingly insignificant,
											though she's willing to risk, you know,
life and limb to promote this thing.
									","
											Lo que me encanta de 
este cartel es la ironía.
											Aquí está esta chica toda encendida, 
dirigiéndose a la batalla,
											como portadora estándar,
											sosteniendo pequeñas especias 
para hornear,
											con algo aparentemente insignificante,
											dispuesta a arriesgar, ya saben, la vida 
y la integridad física para promover eso.
									","
											Bu posterlerin ironik olmasını seviyorum.
											İşte bu kadın, coşkulu, öncü
											olarak savaşa giriyor—
											ve elinde küçük Suavitos 
pişirme baharatlarını tutuyor,
											önemsiz bir şey gibi 
görünüyor olsa da
											sanki bu şeyi korumak için ölümü 
göze alıyormuş gibi.
									",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
","
","
",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
											So if you are to swap out
those little Suavitos baking spices
											with a presentation —
											Yeah, it's me, pretty fired up.
											I was fired up about presentations
											back when it wasn't cool
to be fired up about presentations.
											I really think they have the power
to change the world
											when you communicate
effectively through them.
											And changing the world is hard.
											It won't happen with just one person
with one single idea.
											That idea has got to spread,
or it won't be effective.
											So it has to come out of you
											and out into the open for people to see.
											And the way that ideas are conveyed
the most effectively is through story.
									","
											Si se sustituyen esas especias 
para hornear
											por una presentación...
											Sí, estoy muy entusiasmada.
											Apasionada por presentaciones
											cuando no era genial estar encantada 
con presentaciones.
											Pero realmente creo que tienen 
el poder de cambiar el mundo
											si uno se comunica efectivamente 
a través de ellas.
											Y cambiar el mundo es difícil.
											No sucederá con una sola persona 
con una sola idea.
											Esa idea debe difundirse
o no tendrá efecto.
											Entonces tiene que salir de uno
											y salir a la luz para que la gente lo vea.
											Y la forma más efectiva de transmitir
las ideas es a través de las historias.
									","
											Bu Suavitos pişirme baharatlarının yerine
											sunumu koyacak olursanız.
											Evet, işte bu benim, oldukça coşkulu.
											Sunumlar beni hep heyecanlandırmıştır
											sunumlardan etkilenmenin havalı bir şey
olmadığı eski zamanlarda bile.
											Onlar aracılığıyla etkin iletişim
kurduğunuzda,
											dünyayı değiştirebilecek güce 
sahip olduklarına inanıyorum.
											Dünyayı değiştirmek zordur.
											Bir kişi ve bir fikirle olmaz.
											O fikir yayılmak zorundadır
yayılmazsa etkin olmaz.
											İçinizden gelenin, insanların
											görmesi için dışarı çıkması gerekir.
											Fikirleri paylaşmanın 
en etkin yöntemi de hikâyedir.
									",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
","
","
",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
											You know, for thousands of years,
											illiterate generations would pass on
their values and their culture
											from generation to generation,
											and they would stay intact.
											So there's something kind of magical
about a story structure
											that makes it so that when it's assembled,
											it can be ingested and then recalled
											by the person who's receiving it.
									","
											Durante miles de años
las generaciones analfabetas
											mediante historias
transmitían sus valores y su cultura
											de generación en generación,
											y se mantenían intactas.
											Hay algo mágico 
en la estructura de una historia
											lo que hace que 
cuando está ensamblada,
											la persona que la escucha
											la pueda digerir y luego difundir.
									","
											Yüzyıllar boyunca,
											okuma yazma bilmeyen 
kuşaklar, değer ve kültürlerini
											nesilden nesile aktarabilmiş
											ve bunlar bozulmadan kalmışlar.
											Hikâye kurgusunda büyüleyici
											bir şeyler var ki biraraya
											getirildiğinde, onu duyan kişi tarafından
											özümsenebilir ve yeniden hatırlanabilir.
									",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
","
","
",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
											So basically a story,
you get a physical reaction;
											your heart can race, your eyes can dilate,
											you could talk about,
""Oh, I got a chill down my spine""
											or, ""I could feel it
in the pit of my stomach.""
											We actually physically react
when someone is telling us a story.
											So even though the stage is the same,
a story can be told,
											but once a presentation is told,
it completely flatlines.
											And I wanted to figure out why.
									","
											Así, básicamente, con una historia, 
se obtiene una reacción física;
											el corazón puede acelerarse
y los ojos dilatarse.
											Se puede decir, ""Tengo 
un escalofrío en la columna""
											o, ""puedo sentirla 
en la boca del estómago"".
											En realidad, reaccionamos físicamente 
cuando alguien nos cuenta una historia.
											Y, aunque el escenario sea el mismo, 
se puede contar una historia,
											pero una vez expuesta como presentación, 
se vuelve completamente plana.
											Y quería averiguar por qué.
									","
											Temelde hikâyeden, fiziksel tepki alırsın
											kalbin hızlanabilir, gözlerin açılabilir,
											onun hakkında konuşabilirsin,
""Buz kestim""
											ya da ""Midemin dibinde hissedebiliyorum""
											Birisi hikâye anlattığında 
fiziksel reaksiyon gösteririz.
											Anlatıldıkları sahne aynı olsa da, 
hikâye canlı kalıyor,
											ancak sunum anlatıldığında, 
tamamen ölüyor.
											Neden olduğunu bulmak istedim.
									",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
","
","
",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
											Why is it that we physically sit
with rapt attention during a story,
											but it just dies for a presentation.
											So I wanted to figure out, how do you
incorporate story into presentations.
											So we've had thousands of presentations
back at the shop —
											hundreds of thousands
of presentations, actually,
											so I knew the context
of a really bad presentation.
											I decided to study cinema and literature,
											and really dig in
and figure out what was going on
											and why it was broken.
									","
											¿Por qué nos sentimos físicamente 
embelesados con una historia,
											pero muere durante una presentación?
											Por eso quería saber cómo incorporar 
una historia en las presentaciones.
											Hemos tenido miles 
de presentaciones en la tienda:
											cientos de miles de 
presentaciones, en realidad,
											así que sabía el contexto de 
una presentación realmente mala.
											Decidí estudiar cine y literatura,
											y realmente profundizar 
y descubrir qué pasaba
											y por qué se rompían.
									","
											Hikâye sırasında yerimize çivilenirken,
											neden sunumda dikkatimiz ölüyor?
											Böylece, hikâyeyi nasıl sunuma dahil 
edebileceğimizi bulmaya çalıştım.
											Geçmişten bu yana binlerce
aslında yüz binlerce sunum var.
											Bu nedenle, gerçekten
											kötü bir sunumun kontekstinin
nasıl olduğunu biliyorum.
											Sinema ve edebiyat okumaya karar verdim.
											İçine daldım ve ne olduğunu
											ve neyin hatalı olduğunu anladım.
									",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
"
","
","
",The secret structure of great talks,Nancy Duarte,18:10,"TEDx,communication,presentation,storytelling"
