en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",Why elephants never forget,Alex Gendler,5:22,TED-Ed
"
											It's a common saying
that elephants never forget,
											but these magnificent animals are more
than giant walking hard drives.
											The more we learn about elephants,
											the more it appears
that their impressive memory
											is only one aspect
of an incredible intelligence
											that makes them
some of the most social, creative,
											and benevolent creatures on Earth.
									","
											Es un dicho común
que los elefantes nunca olvidan,
											pero estos maravillosos animales
											son más que unos gigantes 
discos duros caminando.
											Mientras más aprendemos de los elefantes,
más parece que su impresionante memoria
											es sólo un aspecto
de su increíble inteligencia
											que los hace una de las más sociales,
											creativas y amables criaturas 
de la Tierra.
									","
											Filler hiçbir şeyi unutmazlar 
sözünü duymuşsunuzdur.
											Ama bu harika hayvanlar,
											yürüyen dev harici
belleklerden çok daha fazlası.
											Filler hakkında daha fazla öğrendikçe,
											harika hafızalarının
											onları dünyadaki en zeki, en yaratıcı
											ve en sosyal hayvanlardan biri yapan
											özelliklerden sadece biri
olduğunu görüyoruz.
									","
											Il est courant de dire qu'un
éléphant n'oublie jamais,
											mais ces magnifiques animaux 
sont plus que des disques durs ambulants.
											Plus on en apprend à
propos des éléphants,
											et plus on découvre que leur 
impressionnante mémoire
											n'est qu'un aspect 
d'une incroyable intelligence
											qui fait d'eux parmi les 
êtres les plus sociables, créatifs
											et bienveillants sur Terre.
									",Why elephants never forget,Alex Gendler,5:22,TED-Ed
"
","
","
","
",Why elephants never forget,Alex Gendler,5:22,TED-Ed
"
											Unlike many proverbs,
the one about elephant memory
											is scientifically accurate.
											Elephants know every member
in their herd,
											able to recognize as many as 30
companions by sight or smell.
											This is a great help when migrating
											or encountering
other potentially hostile elephants.
											They also remember and distinguish
particular cues that signal danger
											and can recall important locations long
after their last visit.
									","
											A diferencia de muchos proverbios, 
el de memoria de elefante
											es científicamente correcto.
											Los elefantes conocen
cada miembro de su manada,
											son capaces de reconocer
hasta 30 compañeros
											por la vista o el olor.
											Esto es de gran ayuda mientras migran
o se encuentran con elefantes hostiles.
											Ellos también recuerdan y distinguen
señales particulares que indican peligro
											y pueden recordar lugares importantes
mucho después de su última visita.
									","
											Deyişlerin birçoğundan farklı olarak,
filler ile ilgili bu
											söz bilimsel olarak doğru.
											Filler sürülerinin 
her üyesini tanıyorlar.
											30’a kadar farklı fili görerek 
ya da koklayarak tanıyabiliyorlar.
											Bu göç zamanlarında 
ya da düşman olma potansiyeli olan
											başka fillerle karşılaşıldığında 
çok faydalı olmakta.
											Ayrıca tehlikenin geldiğine dair
ipuçlarını hatırlayıp ayırt edebiliyorlar.
											Ve ziyaretlerinden çok uzun bir süre
sonra bile mekânları hatırlayabiliyorlar.
									","
											Contrairement à beaucoup de proverbes,
celui à propos
											de la mémoire des éléphants 
est scientifiquement prouvé.
											Les éléphants connaissent 
tous les membres de leur troupeau,
											ils ont la capacité de reconnaître 
jusqu'à 30 congénères
											par la vue ou l'odorat,
											ce qui les aide beaucoup lors de
leur migration ou de mauvaises rencontres
											avec des éléphants hostiles.
											Ils se souviennent et
distinguent également
											les signes d'un danger particulier
											et peuvent se rappeler d'un lieu important
même longtemps après leur passage.
									",Why elephants never forget,Alex Gendler,5:22,TED-Ed
"
","
","
","
",Why elephants never forget,Alex Gendler,5:22,TED-Ed
"
											But it's the memories unrelated
to survival that are the most fascinating.
											Elephants remember
not only their herd companions
											but other creatures who have made
a strong impression on them.
											In one case, two circus elephants
that had briefly performed together
											rejoiced when crossing paths
23 years later.
											This recognition isn't limited to others
of their species.
											Elephants have also recognized humans
they've bonded with after decades apart.
									","
											Pero los recuerdos sin relación 
con supervivencia son los más fascinantes.
											Los elefantes no sólo recuerdan 
a sus compañeros de camada,
											sino a otras criaturas que 
les han causado una gran impresión.
											En una ocasión, dos elefantes de circo
que habían actuado juntos brevemente
											se regocijaron 23 años después 
cuando sus caminos se cruzaron.
											Este reconocimiento no se limita 
sólo a los de su especie.
											Los elefantes también han reconocido 
a humanos con los que intimaron
											después de décadas de estar separados.
									","
											Ama en inanılmazı ise 
hayatta kalmayla alakası
											olmayan anıları hatırlamaları.
											Filler sadece kendi sürüsündeki 
üyeleri hatırlamakla kalmıyor
											aynı zamanda
onlarda güçlü bir izlenim bırakan
											diğer canlıları da hatırlıyorlar.
											Örneğin, beraber sirkte 
kısa süre gösteri yapmış iki fil,
											23 yıl sonra yolda 
karşılaştıklarında seviniyorlar.
											Kendi türlerinin dışında da
canlıları tanıyabiliyorlar.
											Filler arkadaş oldukları insanları da 

											seneler sonrasında
hatırlayıp tanıyabiliyorlar.
									","
											Mais ce sont les souvenirs sans rapport
à la survie qui sont les plus fascinants.
											Les éléphants se souviennent
non seulement de leurs compagnons
											mais aussi des créatures 
qui les ont fortement marqués.
											Une fois, 2 éléphants d'un cirque qui
avaient brièvement travaillé ensemble
											se sont réjouis lorsqu'ils se sont 
revus 23 ans plus tard.
											La reconnaissance ne se limite
pas à leurs congénères.
											Des éléphants ont même
reconnu des humains,
											avec lesquels ils avaient créé des liens,
des décennies après.
									",Why elephants never forget,Alex Gendler,5:22,TED-Ed
"
","
","
","
",Why elephants never forget,Alex Gendler,5:22,TED-Ed
"
											All of this shows that elephant memory
goes beyond responses to stimuli.
											Looking inside their heads,
we can see why.
											The elephant boasts the largest brain
of any land mammal,
											as well as an impressive
encephalization quotient.
											This is the size of the brain
relative to what we'd expect
											for an animal's body size,
											and the elephant's EQ is nearly as high
as a chimpanzee's.
											And despite the distant relation,
											convergent evolution has made it
remarkably similar to the human brain,
											with as many neurons and synapses
											and a highly developed hippocampus
and cerebral cortex.
									","
											Todo esto indica 
que la memoria de los elefantes
											va más allá
que la respuesta a un estímulo.
											Mirando dentro de sus cabezas,
podemos explicarnos el por qué.
											Los elefantes tienen el cerebro más grande
que cualquier mamífero terrestre,
											así como un impresionante
cociente de encefalización (CE).
											Esto es el tamaño del cerebro esperado
en relación al tamaño corporal
											y el CE de los elefantes es casi tan alto
como el de los chimpancés.
											Y a pesar de la lejana relación,
la evolución convergente
											la ha hecho notablemente similar
al cerebro humano,
											el cual tiene muchas neuronas y sinapsis

											y un hipocampo y corteza cerebral
muy desarrollados.
									","
											Bu da fillerin hafızalarının
uyarıcılara cevap vermekten
											daha fazlasını yapabildiğini gösteriyor.
											Kafalarının içine bakınca
bunun nedenini görebiliyoruz.
											Fillerin beyni kara hayvanları 
arasında en büyük olanı.
											Aynı zamanda etkileyici bir
											ensefalizasyon (beyin büyümesi)
katsayısına da sahipler.
											Bu bir hayvanın vücuduna oranla olmasını
											beklediğimiz beyin büyüklüğüdür.
											Ayrıca fillerin EQ’su yani 
duygusal zekası
											neredeyse şempanzelerinki kadar yüksek.
											Uzak ilişkiye rağmen, 
yakınsak evrim sayesinde
											fillerin beyni insanların beyni kadar
											nörona ve sinapse sahip.
											Ayrıca çok gelişmiş bir
hipokampus ve serebral korteks’e sahipler.
									","
											Ceci montre que la mémoire des éléphants
va au delà de la réponse à des stimuli.
											En analysant leur cerveau, 
nous comprenons pourquoi.
											L’éléphant peut se vanter d'avoir
											le plus large cerveau
du monde des mammifères,
											ainsi qu'un impressionnant 
quotient encéphalique (QE).
											C'est la taille du cerveau relativement 
à ce qui est attendu
											pour un animal de cette taille.
											Et le QE de l’éléphant est quasiment 
aussi élevé que celui du chimpanzé.
											Et malgré un cousinage lointain,
											la convergence évolutive l'a rendu 
très proche du cerveau humain
											avec autant de neurones et de synapses,
											et un hippocampe et un cortex cérébral
fortement développés.
									",Why elephants never forget,Alex Gendler,5:22,TED-Ed
"
","
","
","
",Why elephants never forget,Alex Gendler,5:22,TED-Ed
"
											It is the hippocampus, strongly associated
with emotion, that aids recollection
											by encoding important experiences
into long-term memories.
											The ability to distinguish this importance
makes elephant memory
											a complex and adaptable faculty
beyond rote memorization.
											It's what allows elephants who survived
a drought in their youth
											to recognize its warning signs
in adulthood,
											which is why clans with older matriarchs
have higher survival rates.
											Unfortunately, it's also what makes
elephants one of the few non-human animals
											to suffer from post-traumatic
stress disorder.
									","
											El hipocampo está fuertemente asociado 
con las emociones que ayudan el recuerdo
											codificando experiencias importantes 
en recuerdos a largo plazo.
											La capacidad de distinguir esta relevancia
hace que la memoria de los elefantes
											sea una habilidad compleja y adaptable
más allá de la memoria por repetición.
											Es lo que permite a los elefantes
											que sobrevivieron una sequía
en su juventud,
											reconozcan las señales de advertencia
en la edad adulta,
											por lo que los clanes
con matriarcas mayores
											tienen mayores tasas de supervivencia.
											Desafortunadamente, 
esto también hace que los elefantes
											sean uno de los pocos animales no humanos
en sufrir trastorno posttraumático.
									","
											Hipokampus duygularla ilişkilendirilir.
											Uzun dönemli hafızaya
önemli deneyimleri geçirerek,
											hatırlamaya ve 
anı oluşumuna yardımcı olur.
											İşte bu önemi ayırt edebilme fillerin
hafızasını yineleme ile öğrenmenin
											ötesinde karmaşık ve 
uyum sağlamaya açık yapıyor.
											Bu sayede gençliklerinde
kuraklığı atlatmış olan filler
											ileriki yaşlarında
belirtileri tanıyabiliyor.
											Böylelikle de yaşlı üyeleri olan sürülerin
hayatta kalma oranı daha yüksek.
											Maalesef bu, filleri insan dışında
											travma sonrası
stres bozukluğu yaşayan
											nadir hayvanlardan 
biri de yapıyor.
									","
											C'est l'hippocampe, fortement associé 
aux émotions, qui aide à la mémorisation
											en codant les expériences importantes
en souvenirs à long terme.
											Cette capacité à faire la différence
fait de la mémoire de l’éléphant
											une faculté complexe et adaptable 
au-delà de l'apprentissage mécanique.
											Cela permet aux éléphants 
qui ont survécu à une sécheresse
											dans leur jeunesse,
											d'en reconnaître les signes
avant-coureurs à l'âge adulte.
											Ainsi, les clans avec de vieilles 
matriarches ont plus de chances de survie.
											Malheureusement, c'est aussi ce qui fait
que l’éléphant est l'un des rares animaux
											à souffrir de stress post-traumatique.
									",Why elephants never forget,Alex Gendler,5:22,TED-Ed
"
","
","
","
",Why elephants never forget,Alex Gendler,5:22,TED-Ed
