en,es,tr,title,speaker,duration,tags
"
","
","
",How your pictures can help reclaim lost history,Chance Coughenour,11:57,"ancient world,archaeology,conservation,history,culture,museums,technology,TEDx,war,terrorism,photography"
"
											Why do people deliberately
destroy cultural heritage?
											By doing so,
											do they believe
they're erasing our history?
											Our cultural memory?
											It's true that we are losing
cultural heritage to erosion
											and natural disasters,
											but this is something
that is simply difficult to avoid.
											I'm here to show you today
how we can use pictures —
											your pictures —
											to reclaim the history that is being lost
											using innovative technology
											and the effort of volunteers.
									","
											¿Por qué destruye la gente el patrimonio
cultural deliberadamente?
											¿Creen que
											haciéndolo pueden borrar nuestra historia?
											¿Nuestra memoria cultural?
											Es cierto que se pierde patrimonio
cultural a causa de la erosión
											y los desastres naturales,
											pero, sencillamente, esto es
difícil de evitar.
											He venido hoy aquí para mostrarles
cómo podemos usar fotos
											—sus fotos—
											para recuperar la historia
que se está perdiendo
											gracias al uso de tecnologías innovadoras
											y al esfuerzo de voluntarios.
									","
											İnsanlar neden kasıtlı olarak 
kültürel mirasları yok eder?
											Böyle yaparak,
											tarihimizi sildiklerine mi inanıyorlar?
											Ya da kültürel belleğimizi?
											Kültürel mirasları, erozyon ve
doğal afetler sebebiyle
											kaybettiğimiz doğru,
											fakat bu kaçınılması zor bir durum.
											Bugün size fotoğraflardan yararlanarak,
											- sizin fotoğraflarınızdan -
											kaybolmakta olan tarihin,
											inovatif teknoloji ve
gönüllülerin çabalarıyla
											nasıl kurtarılabileceğini göstereceğim.
									",How your pictures can help reclaim lost history,Chance Coughenour,11:57,"ancient world,archaeology,conservation,history,culture,museums,technology,TEDx,war,terrorism,photography"
"
","
","
",How your pictures can help reclaim lost history,Chance Coughenour,11:57,"ancient world,archaeology,conservation,history,culture,museums,technology,TEDx,war,terrorism,photography"
"
											In the early 20th century,
											archaeologists discovered
hundreds of statues and artifacts
											at the ancient city of Hatra,
											in northern Iraq.
											Statues like this one
were found in fragments,
											some of them missing their heads or arms,
											yet the clothing that they are wearing
											and their pose
											can still tell us their story.
											For example,
											we believe that by wearing
a knee-length tunic
											and open bare feet,
											this was representative of a priest.
											However, with a closer look
at this particular piece,
											we can see that this tunic being worn
was elaborately decorated,
											which has led many researchers to believe
											this was actually a statue of a king
performing his religious functions.
									","
											A principios del siglo XX,
											los arqueólogos encontraron
cientos de estatuas y artefactos
											en la antigua ciudad de Hatra,
											en el norte de Irak.
											Estatuas como estas fueron
encontradas en fragmentos,
											algunas sin cabeza o sin brazos.
											sin embargo, las ropas que llevan
											y su pose
											aún nos pueden revelar su historia.
											Por ejemplo,
											se cree que las túnicas a
la altura de la rodilla
											y los pies descalzos
											eran aspectos representativos
de los sacerdotes.
											Aunque, si observamos esta pieza
en particular más de cerca,
											vemos que esta túnica estaba
decorada con mucho detalle,
											algo que ha llevado a muchos
investigadores a creer
											que esta estatua representa a un rey
durante sus funciones religiosas.
									","
											20. yüzyılın başlarında,
											arkeologlar Irak'ın kuzeyinde yer alan
Hatra antik kentinde
											yüzlerce heykel ve arkeolojik eser
											keşfetti.
											Bu gibi heykeller parçalar halinde bulundu
											bazılarının kafaları veya kolları eksikti,
											yine de üzerilerinde bulunan kıyafetler
											ve pozları
											bize hikayelerini anlatabilir.
											Örneğin,
											diz boylarında bir tunik
											ve çıplak ayakların
											rahipleri temsil ettiğini düşünüyoruz.
											Lakin, bu parçaya
biraz daha dikkatli baktığımızda
											tuniğin detaylı bir şekilde
süslendiği görülmekte.
											Bu da birçok araştırmacıya
bu heykelin
											dini işlevlerini yerine getiren bir kralı
temsil ettiğini düşündürtüyor.
											1952 yılında, Kuzey Irak'ta
Musul Müzesi açıldığında
											bu ve diğer heykeller,
									",How your pictures can help reclaim lost history,Chance Coughenour,11:57,"ancient world,archaeology,conservation,history,culture,museums,technology,TEDx,war,terrorism,photography"
"
","
","
",How your pictures can help reclaim lost history,Chance Coughenour,11:57,"ancient world,archaeology,conservation,history,culture,museums,technology,TEDx,war,terrorism,photography"
"
											When the Mosul Cultural Museum
opened in 1952 in northern Iraq,
											this statue, as well as others,
											were placed there to preserve them
for future generations.
											Following the US-led invasion
of Iraq in 2003,
											a few statues and artifacts
were relocated to Baghdad,
											but this statue remained.
											Then in February of last year,
a video was released,
											and it instantly went viral.
											Maybe some of you remember seeing it.
											Here's a short clip.
									","
											Cuando el Museo de Mosul abrió sus puertas
en 1952 en el norte de Irak,
											esta y otras estatuas
											se colocaron allí para preservarlas
para las generaciones futuras.
											Tras la invasión de Irak en el 2003
a manos de Estados Unidos,
											una parte de las estatuas y los artefactos
fueron trasladados a Bagdad,
											pero esta estatua quedó en Mosul.
											Después, en febrero del año pasado,
se publicó un vídeo
											que se hizo viral inmediatamente.
											Quizás algunos de ustedes lo recuerden.
											Aquí tienen un fragmento.
									","
											onları gelecek nesiller için
korumak adına müzeye yerleştirildi.
											2003 yılında ABD 
öncülüğünde gerçekleştirilen
											Irak işgalini takiben bazı heykel
ve eserler Bağdat'a geri taşındı,
											fakat bu heykel geride kaldı.
											Ve sonra, geçen sene
Şubat ayında bir video yayınlandı
											ve anında viral oldu.
											Belki bazılarınız hatırlar.
											Videodan ufak bir klip.
											(Video) (Arapça şarkı söyleniyor)
									",How your pictures can help reclaim lost history,Chance Coughenour,11:57,"ancient world,archaeology,conservation,history,culture,museums,technology,TEDx,war,terrorism,photography"
"
","
","
",How your pictures can help reclaim lost history,Chance Coughenour,11:57,"ancient world,archaeology,conservation,history,culture,museums,technology,TEDx,war,terrorism,photography"
"
											(Video) (Singing in Arabic)
									","
											(Vídeo) (Cantos en árabe)
									","
											(Şarkı bitiyor)
									",How your pictures can help reclaim lost history,Chance Coughenour,11:57,"ancient world,archaeology,conservation,history,culture,museums,technology,TEDx,war,terrorism,photography"
"
","
","
",How your pictures can help reclaim lost history,Chance Coughenour,11:57,"ancient world,archaeology,conservation,history,culture,museums,technology,TEDx,war,terrorism,photography"
"
											(Singing ends)
									","
											(Terminan los cantos)
									","
											Pek de hoş bir görüntü değil, değil mi?
									",How your pictures can help reclaim lost history,Chance Coughenour,11:57,"ancient world,archaeology,conservation,history,culture,museums,technology,TEDx,war,terrorism,photography"
