en,es,title,speaker,duration,tags
"
","
",How digital DNA could help you make better health choices,Jun Wang,14:54,"biology,data,DNA,genetics,entrepreneur,health,health care,humanity,human body,medical research,illness,medicine,science"
"
											Today I'm here, actually,
to pose you a question.
											What is life?
											It has been really puzzling me
for more than 25 years,
											and will probably continue doing so
for the next 25 years.
											This is the thesis I did
when I was still in undergraduate school.
											While my colleagues still treated
computers as big calculators,
											I started to teach computers to learn.
											I built digital lady beetles
											and tried to learn from real lady beetles,
just to do one thing:
											search for food.
											And after very simple neural network —
											genetic algorithms and so on —
											look at the pattern.
											They're almost identical to real life.
											A very striking learning experience
for a twenty-year-old.
									","
											Hoy estoy aquí 
para plantearles una pregunta
											¿Qué es la vida?
											Me ha estado desconcertando 
más de 25 años
											Y probablemente lo siga haciendo 
los siguientes 25.
											Esta es la tesis que hice cuando aún 
estaba en la escuela de pregrado.
											Mientras mis colegas seguían tratando las 
computadoras como grandes calculadoras,
											yo empecé a enseñarles 
a las computadoras a aprender.
											Contruí una mariquita digital
											y traté de aprender de una mariquita real,
sólo para hacer una cosa:
											buscar comida.
											Y después de una simple red neural,
											algoritmos geneticos y demás,
											miren el patrón.
											Son casi idénticos al de la vida real.
											Una sorprendente experiencia 
de aprendizaje para un chico de 20 años.
									",How digital DNA could help you make better health choices,Jun Wang,14:54,"biology,data,DNA,genetics,entrepreneur,health,health care,humanity,human body,medical research,illness,medicine,science"
"
","
",How digital DNA could help you make better health choices,Jun Wang,14:54,"biology,data,DNA,genetics,entrepreneur,health,health care,humanity,human body,medical research,illness,medicine,science"
"
											Life is a learning program.
											When you look
at all of this wonderful world,
											every species has
its own learning program.
											The learning program is genome,
											and the code of that program is DNA.
											The different genomes of each species
represent different survival strategies.
											They represent hundreds of millions
of years of evolution.
											The interaction between
every species' ancestor
											and the environment.
									","
											La vida es un programa de aprendizaje.
											Cuando observamos todo 
este maravilloso mundo,
											todas las especies tienen su propio
programa de aprendizaje.
											El programa de aprendizaje es el genoma,
											y el código de ese programa es el ADN.
											Los genomas de cada especie representan 
diferentes estrategias de supervivencia
											Representan cientos de millones 
de años de evolución.
											La interacción entre los antepasados 
de todas las especies
											y del medio ambiente.
									",How digital DNA could help you make better health choices,Jun Wang,14:54,"biology,data,DNA,genetics,entrepreneur,health,health care,humanity,human body,medical research,illness,medicine,science"
"
","
",How digital DNA could help you make better health choices,Jun Wang,14:54,"biology,data,DNA,genetics,entrepreneur,health,health care,humanity,human body,medical research,illness,medicine,science"
"
											I was really fascinated about the world,
											about the DNA,
											about, you know, the language of life,
											the program of learning.
											So I decided to co-found
the institute to read them.
											I read many of them.
											We probably read more than half
of the prior animal genomes in the world.
											I mean, up to date.
									","
											Yo estuve muy fascinado por el mundo,
											por el ADN,
											por, ya saben, el lenguaje de la vida,
											el programa de aprendizaje.
											Entonces decidí cofundar 
el instituto para leerlos.
											Leí muchos de ellos.
											quizá secuenciamos más de la mitad 
de los genomas animales del mundo.
											Quiero decir, hasta el momento.
									",How digital DNA could help you make better health choices,Jun Wang,14:54,"biology,data,DNA,genetics,entrepreneur,health,health care,humanity,human body,medical research,illness,medicine,science"
"
","
",How digital DNA could help you make better health choices,Jun Wang,14:54,"biology,data,DNA,genetics,entrepreneur,health,health care,humanity,human body,medical research,illness,medicine,science"
"
											We did learn a lot.
											We did sequence, also,
one species many, many times ...
											human genome.
											We sequenced the first Asian.
											I sequenced it myself many, many times,
											just to take advantage of that platform.
											Look at all those repeating base pairs:
											ATCG.
											You don't understand anything there.
											But look at that one base pair.
											Those five letters, the AGGAA.
											These five SNPs represent
a very specific haplotype
											in the Tibetan population
											around the gene called EPAS1.
											That gene has been proved —
											it's highly selective —
											it's the most significant signature
of positive selection of Tibetans
											for the higher altitude adaptation.
											You know what?
											These five SNPs were the result
of integration of Denisovans,
											or Denisovan-like individuals into humans.
									","
											Aprendimos mucho.
											También secuenciamos 
una especie muchas veces...
											el genoma humano.
											Secuenciamos el primer asiático.
											Lo secuencié yo mismo muchas veces,
											solo para aprovechar la plataforma.
											Miren todos esos pares de base que se 
repiten:
											ATCG.
											Uno no entiende nada de eso.
											Pero miren a ese par base.
											Esas cinco letras, las AGGAA.
											Estos cinco SNP representan 
un haplotipo muy específico
											en la población tibetana
											alrededor del gene llamado EPAS1.
											Ese gene ha probado
											ser altamente selectivo,
											lo que es la marca más significativa de 
selección positiva de los tibetanos
											para la adaptación a mayor altitud.
											¿Saben qué?
											Estos cinco SNPs fueron el resultado de
la integración de los denisovans
											o de individuos como 
los denisovans en humanos.
									",How digital DNA could help you make better health choices,Jun Wang,14:54,"biology,data,DNA,genetics,entrepreneur,health,health care,humanity,human body,medical research,illness,medicine,science"
"
","
",How digital DNA could help you make better health choices,Jun Wang,14:54,"biology,data,DNA,genetics,entrepreneur,health,health care,humanity,human body,medical research,illness,medicine,science"
"
											This is the reason
why we need to read those genomes.
											To understand history,
											to understand what kind
of learning process
											the genome has been through
for the millions of years.
											By reading a genome,
it can give you a lot of information —
											tells you the bugs in the genome —
											I mean, birth defects,
monogenetic disorders.
											Reading a drop of blood
											could tell you why you got a fever,
											or it tells you which medicine
and dosage needs to be used
											when you're sick, especially for cancer.
									","
											Esa es la razón 
para descifrar esos genomas.
											Para entender la historia,
											para entender el tipo de proceso de 
aprendizaje
											por el que el genoma ha pasado en
millones de años.
											Al leer un genoma, se puede 
obtener mucha información,
											los errores en el genoma.
											Me refiero a los defectos de nacimiento, 
desórdenes monogenéticos.
											Al leer una gota de sangre,
											se puede decir por qué tienes fiebre,
											o qué medicina y dosis hay que usar
											al estar enfermo, especialmente de cáncer.
									",How digital DNA could help you make better health choices,Jun Wang,14:54,"biology,data,DNA,genetics,entrepreneur,health,health care,humanity,human body,medical research,illness,medicine,science"
