en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The tiny creature that secretly powers the planet,Penny Chisholm,16:37,"microbes,oceans,climate change,biology,bacteria,biodiversity,microbiology,ecology,nature,natural resources,science"
"
											I'd like to introduce you
to a tiny microorganism
											that you've probably never heard of:
											its name is Prochlorococcus,
											and it's really an amazing little being.
									","
											Queria apresentar-vos
um micro-organismo minúsculo
											de que, provavelmente,
nunca ouviram falar.
											Chama-se ""Prochlorococcus""
											e é realmente um pequeno
ser extraordinário.
									","
											Muhtemelen daha önce hiç duymadığınız
											çok küçük bir mikro organizmayla tanışın:
											Proklororokus.
											Gerçekten inanılmaz bir varlık.
									","
											J'aimerais vous présenter
un minuscule micro-organisme
											que vous ne connaissez sûrement pas :
											son nom est Prochlorococcus
											et c'est vraiment
un petit être extraordinaire.
									","
											Ich möchte Ihnen einen winzigen
Mikroorganismus vorstellen,
											von dem Sie vermutlich
noch nie gehört haben:
											Er heißt Prochlorococcus,
											und er ist wirklich
ein erstaunliches kleines Wesen.
									",The tiny creature that secretly powers the planet,Penny Chisholm,16:37,"microbes,oceans,climate change,biology,bacteria,biodiversity,microbiology,ecology,nature,natural resources,science"
"
","
","
","
","
",The tiny creature that secretly powers the planet,Penny Chisholm,16:37,"microbes,oceans,climate change,biology,bacteria,biodiversity,microbiology,ecology,nature,natural resources,science"
"
											For one thing, its ancestors
											changed the earth in ways
that made it possible for us to evolve,
											and hidden in its genetic code
											is a blueprint
											that may inspire ways to reduce
our dependency on fossil fuel.
											But the most amazing thing
											is that there are
three billion billion billion
											of these tiny cells on the planet,
											and we didn't know they existed
until 35 years ago.
									","
											Por uma razão: os seus antepassados
											alteraram a Terra de uma forma
que permitiu a nossa evolução.
											Escondido no seu código
genético há um plano
											que pode inspirar formas de reduzir
											a nossa dependência
dos combustíveis fósseis.
											Mas o mais extraordinário
											é que há três mil milhões de triliões
											destas minúsculas células
no nosso planeta
											e só há 35 anos descobrimos
que elas existiam.
									","
											Öncelikle ataları Dünya'yı
öylesine değiştirdi ki
											evrim geçirmemizi mümkün kıldı,
											ayrıca genetik kodunda
											genetik bir harita gizli;
											fosil yakıtlarına olan bağlılığımızı
azaltma konusunda yollar gösterebilir.
											Ama en inanılmaz olanı,
											gezegende bu küçük hücrelerden
											üç milyar küp kadar olması
											ve 35 yıl öncesine kadar
var olduklarını bile bilmiyorduk.
									","
											D'abord, ses ancêtres
											ont façonné la Terre
de manière à ce que l'on puisse évoluer
											et caché dans son code génétique,
											il y a un plan qui pourrait nous inspirer
											pour réduire notre dépendance 
aux énergies fossiles.
											Mais la chose la plus incroyable
											est qu'il y a des milliards de milliards
											de ces minuscules cellules
											et que l'on ne savait pas 
qu'elles existaient il y a encore 35 ans.
									","
											Zum einen haben seine Vorfahren
											die Erde in einer Weise verändert,
die unsere Evolution ermöglichte,
											und in seinem genetischen Code
											versteckt sich ein Bauplan,
der uns Wege aufzeigen könnte,
											unsere Abhängigkeit von
fossilen Brennstoffen zu verringern.
											Aber das erstaunlichste ist,
											dass es drei Milliarden
Milliarden Milliarden
											dieser kleinen Zellen
auf diesem Planeten gibt
											und wir bis vor 35 Jahren
nicht von ihrer Existenz wussten.
									",The tiny creature that secretly powers the planet,Penny Chisholm,16:37,"microbes,oceans,climate change,biology,bacteria,biodiversity,microbiology,ecology,nature,natural resources,science"
"
","
","
","
","
",The tiny creature that secretly powers the planet,Penny Chisholm,16:37,"microbes,oceans,climate change,biology,bacteria,biodiversity,microbiology,ecology,nature,natural resources,science"
"
											So to tell you their story,
											I need to first take you way back,
											four billion years ago, when the earth
might have looked something like this.
											There was no life on the planet,
											there was no oxygen in the atmosphere.
											So what happened to change that planet
into the one we enjoy today,
											teeming with life,
											teeming with plants and animals?
									","
											Vou contar-vos a sua história.
											Primeiro temos que recuar no tempo,
											há 4000 milhões de anos, quando a Terra
talvez tivesse este aspeto.
											Não havia vida no planeta,
											não havia oxigénio na atmosfera.
											Que terá acontecido para mudar
este planeta naquele que desfrutamos hoje,
											transbordante de vida,
											repleto de plantas e de animais?
									","
											Hikâyelerini anlatabilmek için
											öncelikle sizi geçmişe götürmem lazım,
											Dünya'nın böyle göründüğü
dört milyar yıl öncesine.
											Gezegende hiç hayat yoktu,
											atmosferde hiç oksijen yoktu.
											Gezegeni bugün dolu dolu
yaşadığımız hâle getiren şey ne oldu?
											Hayatla dolup taşan,
											bitki ve hayvanları mümkün kılan şey?
									","
											Alors pour tout vous raconter,
											je dois d'abord vous ramener
											4 milliards d'années en arrière, quand
la Terre ressemblait à peu près à ça.
											Il n'y avait pas de vie sur la planète,
											il n'y avait pas d'oxygène
dans l'atmosphère.
											Alors qu'est-ce qui a changé cette planète
en celle dont nous jouissons aujourd'hui,
											grouillante de vie,
											grouillante de plantes et d'animaux ?
									","
											Um ihre Geschichte zu erzählen,
											muss ich Sie zunächst
weit zurückversetzen,
											vor vier Milliarden Jahre, als die Erde
etwa so ausgesehen haben könnte.
											Weder gab es Leben auf der Erde,
											noch Sauerstoff in der Atmosphäre.
											Was musste passieren, um diesen Planeten
in den heutigen zu verwandeln
											den wir genießen
und auf dem es nur so wimmelt
											von Leben, Pflanzen und Tieren?
									",The tiny creature that secretly powers the planet,Penny Chisholm,16:37,"microbes,oceans,climate change,biology,bacteria,biodiversity,microbiology,ecology,nature,natural resources,science"
"
","
","
","
","
",The tiny creature that secretly powers the planet,Penny Chisholm,16:37,"microbes,oceans,climate change,biology,bacteria,biodiversity,microbiology,ecology,nature,natural resources,science"
"
											Well, in a word, photosynthesis.
											About two and a half billion years ago,
											some of these ancient ancestors
of Prochlorococcus evolved
											so that they could use solar energy
											and absorb it
											and split water into its component parts
of oxygen and hydrogen.
											And they used the chemical energy produced
											to draw CO2, carbon dioxide,
out of the atmosphere
											and use it to build sugars
and proteins and amino acids,
											all the things that life is made of.
											And as they evolved and grew more and more
											over millions and millions of years,
											that oxygen accumulated in the atmosphere.
											Until about 500 million years ago,
											there was enough in the atmosphere
that larger organisms could evolve.
											There was an explosion of life-forms,
											and, ultimately, we appeared on the scene.
											While that was going on,
											some of those ancient
photosynthesizers died
											and were compressed and buried,
											and became fossil fuel
											with sunlight buried
in their carbon bonds.
											They're basically buried sunlight
in the form of coal and oil.
											Today's photosynthesizers,
											their engines are descended
from those ancient microbes,
											and they feed basically
all of life on earth.
											Your heart is beating
using the solar energy
											that some plant processed for you,
											and the stuff your body is made out of
											is made out of CO2
											that some plant processed for you.
											Basically, we're all made
out of sunlight and carbon dioxide.
											Fundamentally, we're just hot air.
									","
											Numa palavra, a fotossíntese.
											Há cerca de 2500 milhões de anos,
											alguns destes antigos antepassados
do ""Prochlorococcus""
											evoluíram de forma a poderem
usar a energia solar, absorvê-la
											e decompor a água nos seus componentes
de oxigénio e hidrogénio.
											Usaram a energia química produzida
											para captar o CO2,
o dióxido de carbono da atmosfera
											e usá-lo para criar açúcares,
proteínas e aminoácidos,
											todas as coisas de que é feita a vida.
											À medida que evoluíam
e aumentavam em número
											ao longo de milhões e milhões de anos,
											esse oxigénio acumulou-se na atmosfera.
											Até há cerca de 500 milhões de anos,
											havia o suficiente na atmosfera
para poderem evoluir organismos maiores.
											Houve uma explosão de formas de vida
											e, por fim, aparecemos nós em cena.
											Enquanto tudo isto se passava,
											alguns desses antigos
fotossintetizadores morreram,
											foram comprimidos e sepultados
											e transformaram-se
em combustível fóssil,
											com a luz solar sepultada
nas suas ligações de carbono.
											Na prática, sepultaram a luz solar
sob a forma de carvão e petróleo.
											Os fotossintetizadores atuais
											são descendentes desses antigos micróbios
											e alimentam toda a vida na Terra.
											O nosso coração bate
usando a energia solar
											que algumas plantas
transformaram para nós.
											O material de que é feito o nosso corpo
											é feito de CO2
											que algumas plantas
transformaram para nós.
											Basicamente, somos todos feitos
de luz solar e dióxido de carbono.
											Em última análise,
não passamos de ar quente.
									","
											Tek kelime: fotosentez.
											Bundan iki milyar yıl önce,
											Proklorokokus'un bazı ataları
evrim geçirerek
											güneş enerjisini kullanmayı,
											onu absorbe etmeyi başardı,
											ve suyu oksijen ve hidrojen
bileşenlerine ayırdı.
											Sonra da atmosferden
karbon dioksit çekmek için üretilen
											kimyasal enerjiyi kullandılar
											ve bunu şekerler, protenler
ve aminoasitleri yapmak için kullandılar,
											yani yaşamı oluşturan her şeyi.
											Milyonlarca ve milyonlarca yıl boyunca
											evrim geçirerek daha da geliştikçe
											atmosferdeki oksijen miktarı arttı.
											500 milyon yıl önce,
											daha büyük organizmaların
evrilebilmesi için yeterli oksijen oldu.
											Yaşam türlerinde bir patlama oldu
											ve sonuç olarak biz var olduk.
											Tüm bunlar olurken
											o eski fotosentez canlıları yok oldu,
											bastırılıp gömülü kaldılar
											ve fosil yakıtlarına dönüştüler,
											karbon bağlarında güneş ışığı vardı.
											Yani düşündüğünüzde bunlar kömür
ve petrol şeklinde gömülü güneş ışığı.
											Bugünkü fotosentez canlıları ise,
											sistemleri o önceki
mikroplardan bugüne geldi
											ve Düya üzerindeki tüm yaşamı besliyorlar.
											Kalbinizin atmasının sebebi,
											bazı bitkilerin sizin için işlediği
güneş enerjisini kullanması.
											Vücudunuz ise tamamen
											bir takım bitkilerin sizin için işlediği
											karbon dioksitten meydana geliyor.
											Aslında hepimiz güneş ışığı
ve karbon dioksitten meydana geliyoruz.
											Temel olarak sadece sıcak havayız.
									","
											Bien, en un mot, la photosynthèse.
											Il y a environ 2 milliards
et demi d'années,
											certains ancêtres 
du Prochlorococcus ont évolué
											afin de pouvoir utiliser
l'énergie solaire,
											de l'absorber
											et d'instiller de l'eau dans ses parties
composées d'oxygène et d'hydrogène.
											Puis ils ont utilisé l'énergie 
chimique produite
											pour attirer le CO2, le dioxyde
de carbone, hors de l'atmosphère
											et l'utiliser pour constituer des sucres,
des protéines et des acides aminés,
											toutes les choses qui constituent la vie.
											Et, au fil de leur évolution,
de leur croissance,
											durant des millions
et des millions d'années,
											cet oxygène s'est accumulé
dans l'atmosphère.
											Jusqu'à il y a environ
500 millions d'années,
											il y en avait assez dans l'atmosphère
pour que de plus gros organismes évoluent.
											Il y a eu une explosion des formes de vie
											et nous sommes finalement apparus.
											Pendant ce temps,
											certains de ces anciens 
photosynthétiseurs sont morts,
											ont été compressés et enterrés
											puis se sont transformés
en énergie fossile
											avec des rayons de soleil emprisonnés 
dans leurs liens de carbone.
											Ils ont enterré des rayons de soleil 
sous forme de pétrole et de charbon.
											Les photosynthétiseurs actuels
											ont des moteurs qui proviennent
de ces anciens microbes
											et ils nourrissent
toutes les formes de vie sur Terre.
											Votre cœur bat grâce à l'énergie solaire
											qu'une plante a traitée pour vous
											et les matières qui composent votre corps
											se composent du CO2
											qu'une plante a traité pour vous.
											Nous sommes tous faits de rayons de soleil
et de dioxyde de carbone.
											De fait, nous sommes de l'air chaud.
									","
											In einem Wort: Photosynthese.
											Vor etwa zweieinhalb Milliarden Jahren
											entwickelten sich die urzeitlichen
Vorfahren des Prochlorococcus,
											die Sonnenenergie verwerten und aufnehmen,
											sowie Wasser in seine Bestandteile
											Sauerstoff und Wasserstoff
zerlegen konnten.
											Sie verwendeten die erzeugte
chemische Energie,
											um der Atmosphäre CO2,
Kohlendioxid, zu entziehen,
											und dieses zum Aufbau von Zuckern,
Proteinen und Aminosäuren zu nutzen,
											all das, woraus das Leben besteht.
											Als sie sich entwickelten
und weiter wuchsen,
											über Millionen und Millionen von Jahren,
											reicherte sich dieser Sauerstoff
in der Atmosphäre an.
											Vor etwa 500 Millionen Jahren
war dann genug davon in der Atmosphäre,
											so dass sich größere Organismen
entwickeln konnten.
											Es gab eine Explosion der Lebensformen
											und schließlich traten wir in Erscheinung.
											Während dies vonstatten ging,
											starben einige dieser urzeitlichen
Photosynthese betreibenden Organismen.
											Zusammengedrückt und begraben
											wurden sie zu fossilen Brennstoffen,
											mit gespeichtertem Sonnenlicht
in ihren Kohlenstoffbindungen.
											Sie sind buchstäblich begrabene
Sonnenenergie in Form von Kohle und Öl.
											Die Triebwerke heutiger
Betreiber der Photosynthese
											stammen von diesen urzeitlichen Mikroben,
											und sie ernähren buchstäblich
alles Leben auf der Erde.
											Ihr Herzschlag verbraucht Sonnenenergie,
											welche eine Pflanze
für Sie aufbereitet hat,
											die Materie, aus der Ihr Körper besteht,
											setzt sich aus Kohlendioxid zusammen,
											welches eine Pflanze
für Sie aufbereitet hat.
											Im Wesentlichen bestehen wir alle aus
Sonnenlicht und Kohlendioxid.
											Im Grunde sind wir nur heiße Luft.
									",The tiny creature that secretly powers the planet,Penny Chisholm,16:37,"microbes,oceans,climate change,biology,bacteria,biodiversity,microbiology,ecology,nature,natural resources,science"
"
","
","
","
","
",The tiny creature that secretly powers the planet,Penny Chisholm,16:37,"microbes,oceans,climate change,biology,bacteria,biodiversity,microbiology,ecology,nature,natural resources,science"
"
											(Laughter)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",The tiny creature that secretly powers the planet,Penny Chisholm,16:37,"microbes,oceans,climate change,biology,bacteria,biodiversity,microbiology,ecology,nature,natural resources,science"
