en,es,fr,title,speaker,duration,tags
"
","
","
",All your devices can be hacked,Avi Rubin,16:56,"Internet,TEDx,computers,hack,security,technology,encryption"
"
											I'm a computer science professor,
											and my area of expertise is
											computer and information security.
											When I was in graduate school,
											I had the opportunity to overhear my grandmother
											describing to one of her fellow senior citizens
											what I did for a living.
											Apparently, I was in charge of making sure that
											no one stole the computers from the university. (Laughter)
											And, you know, that's a perfectly reasonable thing
											for her to think, because I told her I was working
											in computer security,
											and it was interesting to get her perspective.
									","
											Soy profesor de informática,
											y mi área de especialización es
											informática y seguridad de la información.
											Cuando estaba en la universidad
											tuve la oportunidad de escuchar a mi abuela
											describiéndole a uno de sus 
compañeros de edad avanzada
											lo que yo hacía para vivir.
											Aparentemente yo era el encargado de
											que nadie robara las computadoras 
de la universidad. (Risas)
											Y, saben, es perfectamente comprensible
											que ella pensara eso, 
porque le dije que trabajaba
											en seguridad informática,
											así que su perspectiva 
resultaba bastante interesante.
									","
											Je suis enseignant en informatique,
											mon domaine d'expertise est
											la sécurité des systèmes d'information.
											Quand j'étais à l'Université,
											j'ai eu l'occasion d'entendre ma grand-mère
											décrire à l'un des pensionnaires
de sa maison de retraite
											ce que je faisais comme travail.
											Apparemment, j'étais chargé de m'assurer
											que personne ne volait
les ordinateurs de l'université. (Rires)
											C'est une hypothèse raisonnable de sa part
											puisque je lui avais expliqué que je travaillais
											dans la sécurité informatique,
											et ça a été intéressant d'avoir son point de vue.
									",All your devices can be hacked,Avi Rubin,16:56,"Internet,TEDx,computers,hack,security,technology,encryption"
"
","
","
",All your devices can be hacked,Avi Rubin,16:56,"Internet,TEDx,computers,hack,security,technology,encryption"
"
											But that's not the most ridiculous thing I've ever heard
											anyone say about my work.
											The most ridiculous thing I ever heard is,
											I was at a dinner party, and a woman heard
											that I work in computer security,
											and she asked me if — she said her computer had been
											infected by a virus, and she was very concerned that she
											might get sick from it, that she could get this virus. (Laughter)
											And I'm not a doctor, but I reassured her
											that it was very, very unlikely that this would happen,
											but if she felt more comfortable, she could be free to use
											latex gloves when she was on the computer,
											and there would be no harm whatsoever in that.
									","
											Pero eso no es lo más 
absurdo que he escuchado
											sobre mi trabajo.
											Lo más absurdo que he oído fue
											cuando estaba en una 
cena y una mujer escuchó
											que trabajaba en seguridad informática,
											y me preguntó si... dijo 
que su computadora tenía
											un virus y estaba muy preocupada de que ella
											pudiera infectarse y caer enferma. (Risas)
											Y yo no soy médico pero le aseguré que
											era muy, pero muy poco probable, 
que algo así sucediera,
											pero que si se sentía 
más tranquila, podía ponerse
											guantes de látex cuando usara su computadora
											ya que esto no le haría daño alguno.
									","
											Mais ce n'est pas la chose la plus ridicule
que j'ai entendue
											au sujet de mon travail.
											C'est plutôt ceci :
											j'étais à un dîner, et une femme a entendu
											que je travaillais dans la sécurité informatique.
											Elle me demande si son ordinateur,
											infecté par un virus — elle était très angoissée —
											pouvait le lui transmettre et la rendre malade. 
(Rires)
											Je ne suis pas médecin, mais je l'ai rassurée
											en affirmant que c'était très peu probable,
											mais que si cela la rassurait, elle pouvait utiliser
											son ordinateur avec des gants en latex,
											que cela ne lui ferait pas de mal.
									",All your devices can be hacked,Avi Rubin,16:56,"Internet,TEDx,computers,hack,security,technology,encryption"
"
","
","
",All your devices can be hacked,Avi Rubin,16:56,"Internet,TEDx,computers,hack,security,technology,encryption"
"
											I'm going to get back to this notion of being able to get
											a virus from your computer, in a serious way.
											What I'm going to talk to you about today
											are some hacks, some real world cyberattacks that people
											in my community, the academic research community,
											have performed, which I don't think
											most people know about,
											and I think they're very interesting and scary,
											and this talk is kind of a greatest hits
											of the academic security community's hacks.
											None of the work is my work. It's all work
											that my colleagues have done, and I actually asked them
											for their slides and incorporated them into this talk.
									","
											Más adelante voy a retomar 
esta idea de ser infectado por
											un virus de su computadora, 
de una manera seria.
											De lo que voy a hablar hoy
											es de algunos 'hacks', ciberataques 
en el mundo real, que personas
											de mi comunidad, 
la académico-investigativa,
											han realizado, y que creo
											que la mayoría de la gente desconoce,
											y que considero que son muy 
interesantes y atemorizantes,
											así es que esta charla 
es como los grandes éxitos
											en los hacks de la comunidad de 
académicos de seguridad informática.
											Nada de este trabajo es mío. Todo
											ha sido realizado por mis 
colegas y en realidad les pedí
											sus diapositivas y las 
incluí en esta charla.
									","
											Je vais revenir sur cette idée d'infection virale
											par l'ordinateur, un peu plus sérieusement.
											Ce dont je vais vous parler aujourd'hui
											c'est de piratage,
de cyber-attaques réelles que les gens
											de ma communauté
— celle de la recherche universitaire —
											ont réalisées. Je pense que
											peu de personnes sont au courant
											alors que c'est à la fois intéressant et effrayant.
											Cet exposé est une sorte de ""best of""
											des attaques de la communauté universitaire
de sécurité informatique.
											Aucun de ces résultats n'est le mien. C'est le fruit
											des travaux de mes collègues, et je leur ai demandé
											si je pouvais utiliser leurs diapositives
dans cet exposé.
									",All your devices can be hacked,Avi Rubin,16:56,"Internet,TEDx,computers,hack,security,technology,encryption"
"
","
","
",All your devices can be hacked,Avi Rubin,16:56,"Internet,TEDx,computers,hack,security,technology,encryption"
"
											So the first one I'm going to talk about
											are implanted medical devices.
											Now medical devices have come a long way technologically.
											You can see in 1926 the first pacemaker was invented.
											1960, the first internal pacemaker was implanted,
											hopefully a little smaller than that one that you see there,
											and the technology has continued to move forward.
											In 2006, we hit an important milestone from the perspective
											of computer security.
											And why do I say that?
											Because that's when implanted devices inside of people
											started to have networking capabilities.
											One thing that brings us close to home is we look
											at Dick Cheney's device, he had a device that
											pumped blood from an aorta to another part of the heart,
											and as you can see at the bottom there,
											it was controlled by a computer controller,
											and if you ever thought that software liability
											was very important, get one of these inside of you.
									","
											Así que de lo primero que voy a hablar
											es de los dispositivos médicos implantados.
											Hoy en día los dispositivos médicos 
son tecnológicamente muy avanzados.
											En 1926 se inventó 
el primer marcapasos.
											En 1960 fue implantado 
el primer marcapasos,
											afortunadamente, un poco más pequeño 
que el que se puede ver aquí
											y la tecnología ha seguido avanzando.
											En 2006 alcanzamos un hito 
importante desde la perspectiva
											de la seguridad informática.
											¿Y por qué digo esto?
											Porque fue entonces cuando los 
dispositivos implantados en personas
											comenzaron a tener capacidad 
de conexión en red.
											Si echamos un vistazo
											al dispositivo de Dick Cheney, que
											bombeaba sangre desde la 
aorta a otra parte del corazón
											y, como pueden ver aquí abajo,
											estaba controlado por un ordenador,
											y si alguna vez han pensado 
que la confiabilidad de un software
											era muy importante, pónganse 
uno de éstos dentro de Uds.
									","
											La première attaque que je vais aborder
											concerne les dispositifs médicaux
implantés dans l'organisme.
											Ces dispositifs ont déjà
un long parcours technologique.
											Le premier pacemaker a été inventé en 1926,
											et en 1960, le premier pacemaker interne
a été implanté.
											J'espère qu'il était un peu plus petit
que celui que vous pouvez voir ici.
											Depuis, la technologie n'a cessé de progresser.
											En 2006, on a atteint
une étape importante dans le domaine
											de la sécurité informatique.
											Pourquoi est-ce que je dis cela ?
											Parce que c'est à cette époque
que les appareils implantés dans l'organisme
											ont commencé à pouvoir communiquer en réseau.
											Parmi les choses qui nous font
prendre conscience de cela,
											le dispositif de Dick Cheney : un appareil
											chargé de pomper le sang depuis une artère
pour l'envoyer dans une autre partie du cœur.
											Comme vous pouvez le voir en bas,
											cet appareil était contrôlé par un ordinateur ;
											Si vous n'avez jamais pensé
que la fiabilité d'un logiciel
											puisse être importante, faites-vous donc implanter
l'un de ces appareils dans votre organisme.
									",All your devices can be hacked,Avi Rubin,16:56,"Internet,TEDx,computers,hack,security,technology,encryption"
"
","
","
",All your devices can be hacked,Avi Rubin,16:56,"Internet,TEDx,computers,hack,security,technology,encryption"
"
											Now what a research team did was they got their hands
											on what's called an ICD.
											This is a defibrillator, and this is a device
											that goes into a person to control their heart rhythm,
											and these have saved many lives.
											Well, in order to not have to open up the person
											every time you want to reprogram their device
											or do some diagnostics on it, they made the thing be able
											to communicate wirelessly, and what this research team did
											is they reverse engineered the wireless protocol,
											and they built the device you see pictured here,
											with a little antenna, that could talk the protocol
											to the device, and thus control it.
											In order to make their experience real — they were unable
											to find any volunteers, and so they went
											and they got some ground beef and some bacon
											and they wrapped it all up to about the size
											of a human being's area where the device would go,
											and they stuck the device inside it
											to perform their experiment somewhat realistically.
											They launched many, many successful attacks.
											One that I'll highlight here is changing the patient's name.
											I don't know why you would want to do that,
											but I sure wouldn't want that done to me.
											And they were able to change therapies,
											including disabling the device — and this is with a real,
											commercial, off-the-shelf device —
											simply by performing reverse engineering and sending
											wireless signals to it.
									","
											Lo que hizo un equipo de investigadores
											fue tomar lo que se llama un DAI.
											Esto es un desfibrilador y es un aparato
											que va implantado dentro de una 
persona para controlar su ritmo cardíaco
											y éstos han salvado muchas vidas.
											Bueno, para no tener 
que abrir a la persona
											cada vez que se quiere 
reprogramar el dispositivo
											o que hay que hacer un diagnóstico 
del mismo, lo que hacen es que el aparato
											se puede comunicar vía inalámbrica, 
y lo que este equipo de investigación hizo
											fue utilizar ingeniería inversa 
al protocolo inalámbrico,
											y construyeron el dispositivo 
que ven en la fotografía,
											con una pequeña antena 
que podía transmitir el protocolo
											al dispositivo y de esta manera controlarlo.
											Para poder hacer un experimento 
real —fueron incapaces
											de encontrar voluntarios— así que
											tomaron carne molida y tocino
											y lo envolvieron todo 
hasta lograr el tamaño
											de la zona de una persona 
donde el dispositivo iría ubicado,
											y pusieron el dispositivo dentro
											para realizar un experimento que 
fuera más o menos realista.
											Realizaron muchos, 
muchos ataques exitosos.
											Uno que me gustaría destacar aquí 
es cambiar el nombre del paciente.
											No sé por qué alguien querría hacer eso,
											pero estoy seguro de que 
no quisiera que me lo hicieran a mí.
											Y fueron capaces de cambiar terapias,
											incluyendo la deshabilitación 
del dispositivo —y esto con
											un dispositivo comercial, 
de venta al público—
											simplemente realizando 
ingeniería inversa y enviando
											señales inalámbricas al mismo.
									","
											L'une des équipes de recherche a mis la main
											sur ce qu'on appelle un DAI.
											C'est un défibrillateur : un appareil
											qu'on implante pour contrôler
le rythme cardiaque.
											Ces appareils ont déjà sauvé de nombreuses vies.
											Pour éviter d'avoir à opérer le patient,
											chaque fois que vous voulez reprogrammer l'appareil
											ou le vérifier, ils ont fait en sorte que
											le dispositif puisse communiquer sans fil.
L'équipe de recherche a fait
											de la rétro-ingénierie
sur le protocole de communication sans fil,
											puis a créé la machine que vous voyez ici,
											qui pouvait, grâce à une petite antenne,
communiquer
											avec l'appareil, et donc le contrôler.
											Pour rendre leur expérience plus réelle
											— ils n'ont pas trouvé de volontaires —
											ils ont pris du steak haché et du bacon
											ont emballé tout ça pour que cela ait la taille
											de la partie du corps humain
où l'appareil devrait se loger,
											puis ils ont installé le dispositif à l'intérieur
											afin de réaliser leur expérience
en conditions quasi réelles.
											Ils ont réussi beaucoup d'attaques,
											comme changer le nom du patient.
											Je ne sais pas pourquoi vous voudriez faire ça,
											mais je suis sûr que je ne voudrais pas
qu'on me le fasse.
											Ils ont également réussi à changer le traitement,
											notamment en désactivant l'appareil
											— un appareil standard du commerce —
											simplement par rétro-ingénierie du protocole,
puis par envoi sans fil
											de signaux à l'appareil.
									",All your devices can be hacked,Avi Rubin,16:56,"Internet,TEDx,computers,hack,security,technology,encryption"
