en,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",A new vision for rebuilding Detroit,Toni Griffin,11:48,"business,cities,culture,infrastructure"
"
											By 2010, Detroit had become the poster child
											for an American city in crisis.
											There was a housing collapse,
											an auto industry collapse,
											and the population had plummeted by 25 percent
											between 2000 and 2010,
											and many people were beginning to write it off,
											as it had topped the list of American shrinking cities.
											By 2010, I had also been asked by
											the Kresge Foundation and the city of Detroit
											to join them in leading a citywide planning process
											for the city to create a shared vision for its future.
											I come to this work
											as an architect and an urban planner,
											and I've spent my career working
in other contested cities,
											like Chicago, my hometown;
											Harlem, which is my current home;
											Washington, D.C.; and Newark, New Jersey.
											All of these cities, to me, still had a number
											of unresolved issues related to urban justice,
											issues of equity, inclusion and access.
									","
											Em 2010, Detroit era o exemplo
											de uma cidade americana em crise.
											Houve um colapso imobiliário,
											um colapso da indústria automóvel
											e a população diminuiu
cerca de 25% entre 2000 e 2010.
											Muita gente foi abandonando a cidade
											e esta passou a ser a cidade
com maior redução da população.
											Em 2010, a Fundação Kresge
e a cidade de Detroit
											pediram para me juntar a eles
											num processo de planeamento geral
											para a cidade criar uma visão 
conjunta do seu futuro.
											Eu entrei neste projeto
como arquiteta e urbanista.
											Eu passara a minha carreira 
a trabalhar noutras cidades problemáticas,
											como Chicago, a minha cidade natal,
											Harlem, a minha cidade atual,
											Washington, D.C. 
e Newark, New Jersey.
											Na minha opinião, todas estas cidades
											ainda têm inúmeros problemas,
relacionados com a justiça urbana,
											questões de igualdade, 
inclusão e acessibilidade.
									","
											En 2010, Détroit est devenue l'emblème
											de la ville américaine en crise.
											Il y a eu un effondrement immobilier,
											un autre dans l'industrie automobile,
											et la population a diminué de 25 %
											entre 2000 et 2010.
											Beaucoup de gens
ont commencé à abandonner la ville
											au moment où elle subissait 
la plus forte récession en Amérique.
											En 2010, la Fondation Kresge 
et la ville de Détroit
											m'ont invitée à les accompagner
											dans leur processus d'aménagement urbain,
											destiné à créer une vision d'avenir 
pour la ville.
											J'ai participé à ce travail
											en tant qu'architecte et urbaniste.
											J'ai déjà travaillé 
dans d'autres villes en crise,
											comme Chicago, ma ville natale ;
											Harlem, où je réside actuellement ;
											Washington, et Newark, dans le New Jersey.
											Toutes ces villes ont encore, selon moi,
											des problèmes non résolus 
concernant la justice urbaine,
											l'équité, l'inclusion et l'accès.
									","
											2010 wurde Detroit das Vorzeigekind
											einer amerikanischen Stadt in der Krise.
											Der Immobilienmarkt 
war zusammengebrochen,
											die Autoindustrie 
war zusammengebrochen
											und die Bevölkerung war 
um 25 % gesunken,
											und alles zwischen 2000 und 2010.
											Viele Leute hatten 
die Stadt abgeschrieben,
											Detroit führte die Liste der 
schrumpfenden Städte in Amerika an.
											Gleichfalls 2010 baten mich
											die Kresge-Stiftung und die Stadt Detroit,
											mich an einem städteweiten 
Planungsprozess zu beteiligen,
											um gemeinsam eine Vision 
für die Zukunft der Stadt zu schaffen.
											Ich bringe mich in diese Arbeit
											als Architektin und Stadtplanerin ein.
											Schon mein gesamtes Berufsleben 
arbeite ich mit problematischen Städten,
											wie meiner Heimatstadt, Chicago,
											Harlem, wo ich momentan lebe;
											Washington, D.C., 
und Newark, New Jersey.
											Für mich hatten all diese Städte 
eine Vielzahl
											ungelöster Probleme, die 
städtebauliche Gerechtigkeit betreffen,
											Aspekte von Fairness, 
Einbeziehung und Zugänglichkeit.
									",A new vision for rebuilding Detroit,Toni Griffin,11:48,"business,cities,culture,infrastructure"
"
","
","
","
",A new vision for rebuilding Detroit,Toni Griffin,11:48,"business,cities,culture,infrastructure"
"
											Now by 2010, as well,
											popular design magazines were also beginning
											to take a closer look at cities like Detroit,
											and devoting whole issues to ""fixing the city.""
											I was asked by a good friend, Fred Bernstein,
											to do an interview for the October issue
											of Architect magazine,
											and he and I kind of had a good chuckle
											when we saw the magazine released with the title,
											""Can This Planner Save Detroit?""
											So I'm smiling with a little bit
of embarrassment right now,
											because obviously, it's completely absurd
											that a single person, let alone a planner,
											could save a city.
											But I'm also smiling because I thought it represented
											a sense of hopefulness that our profession
											could play a role in helping the city to think about
											how it would recover from its severe crisis.
											So I'd like to spend a little bit of time this afternoon
											and tell you a little bit about our process
											for fixing the city, a little bit about Detroit,
											and I want to do that through
the voices of Detroiters.
									","
											Também em 2010,
											as revistas mais populares de ""design""
											estavam mais atentas 
a cidades como Detroit
											e dedicavam números inteiros
à ""reparação da cidade.""
											Um velho amigo, Fred Bernstein,
											pediu-me para dar uma entrevista 
para o número de outubro
											da revista Architect.
											Demos umas boas gargalhadas
											quando vimos que a revista 
tinha saído com o título,
											""Pode esta urbanista salvar Detroit?""
											Agora sorrio um pouco embaraçada,
											porque obviamente, é absurdo achar
											que uma única pessoa,
ainda por cima uma urbanista,
											consegue salvar uma cidade.
											Mas sorrio também 
porque achei que representava
											um sentimento de esperança 
de que a nossa profissão
											podia desempenhar um papel,
ajudando a cidade
											a pensar como iria recuperar 
da grave crise.
											Por isso, gostaria de dedicar
algum tempo esta tarde
											a falar-vos um pouco do nosso processo
											para reparar a cidade, 
falar um pouco sobre Detroit
											e quero fazer isso através
das pessoas de Detroit.
									","
											Et donc, en 2010,
											des magazines d'urbanisme
ont entrepris
											de se concentrer 
sur des villes comme Détroit
											en consacrant des numéros entiers 
à « trouver des solutions pour la ville ».
											Un ami à moi, Fred Bernstein,
m'a demandé de donner une entrevue
											pour le numéro d'octobre 
du magazine Architecte.
											Cela nous a fait beaucoup rire
											de voir la couverture avec le titre :
											« Cette urbaniste 
peut-elle sauver Détroit ? »
											Je souris, un peu gênée
											parce que c'est complètement absurde,
											qu'une seule personne,
surtout un urbaniste,
											puisse sauver une ville.
											Mais je souris aussi en pensant 
à l'espoir que ce titre insufflait
											en affirmant que notre profession
											puisse vraiment aider la ville à réfléchir
											à son rétablissement 
après cette crise si dure.
											Je voudrais donc aujourd'hui
											vous parler un peu de ce processus
											pour sortir la ville de sa récession, 
un peu de Détroit,
											et je voudrais le faire via
la voix des habitants de Détroit.
									","
											Im Jahr 2010 warfen auch
											die populären Design-Magazine
											einen Blick auf Städte wie Detroit.
											Sie widmeten ganze Ausgaben 
dem Thema ""Rettet die Stadt"".
											Ein guter Freund, Fred Bernstein, bat mich,
											ein Interview in der Oktoberausgabe
											des ""Architect Magazine"" zu geben,
											und wir mussten beide lachen,
											als das Magazin mit dem Titel rauskam:
											""Kann diese Stadtplanerin Detroit retten?""
											Ich lächele, aber es ist mir
auch etwas peinlich,
											denn offensichtlich ist es absolut absurd,
											dass eine einzelne Person, 
geschweige denn eine Planerin,
											eine Stadt retten könnte.
											Aber ich lächle auch, 
weil ich dachte, dass sich darin auch
											eine gewisse Hoffnung widerspiegelt, 
dass unsere Berufsgruppe
											eine Rolle darin spielen könnte, 
der Stadt zu helfen,
											sich von dieser schweren Krise zu erholen.
											Ich möchte heute Nachmittag 
ein bisschen Zeit damit verbringen,
											Ihnen etwas über unseren Prozess
											zur Rettung der Stadt zu erzählen, 
ein bisschen über Detroit,
											Und ich möchte dies durch 
die Stimmen von Detroitern machen.
									",A new vision for rebuilding Detroit,Toni Griffin,11:48,"business,cities,culture,infrastructure"
"
","
","
","
",A new vision for rebuilding Detroit,Toni Griffin,11:48,"business,cities,culture,infrastructure"
"
											So we began our process in September of 2010.
											It's just after a special mayoral election,
											and word has gotten out that there is going to be
											this citywide planning process,
											which brings a lot of anxiety and fears
											among Detroiters.
											We had planned to hold a number
of community meetings in rooms like this
											to introduce the planning process,
											and people came out from all over the city,
											including areas that were stable neighborhoods,
											as well as areas that were beginning to see
											a lot of vacancy.
											And most of our audience was representative
											of the 82 percent African-American population
											in the city at that time.
											So obviously, we have a Q&amp;A portion of our program,
											and people line up to mics to ask questions.
											Many of them step very firmly to the mic,
											put their hands across their chest, and go,
											""I know you people are trying to
move me out of my house, right?""
									","
											Começámos o nosso processo
em setembro de 2010.
											Foi logo depois de uma eleição municipal,
											e espalhou-se a ideia de que ia haver
											um processo de planeamento
de toda a cidade,
											o que provocou muita ansiedade e receio
											entre os habitantes de Detroit.
											Tínhamos planeado reuniões
com a comunidade,
											para apresentar o processo de planeamento
											e as pessoas vieram 
de todas as zonas da cidade,
											tanto de áreas que eram bairros estáveis,
											como de áreas que estavam 
a começar a ver muita desocupação.
											A maior parte da nossa audiência
											representava os 82% 
da população afro-americana
											da cidade naquela altura.
											Tínhamos uma secção de perguntas
e respostas no nosso programa
											e as pessoas alinhavam-se nos microfones
para fazerem perguntas.
											Muitas delas chegavam decididas ao micro,
											cruzavam as mãos
à frente do peito e diziam:
											""Eu sei que vocês estão a tentar 
tirar-me da minha casa, não é?""
									","
											Nous avons commencé ce processus 
en septembre 2010,
											directement après une élection municipale.
											La nouvelle de ce plan 
d'aménagement urbain
											s'est répandue très vite,
											inquiétant et faisant même peur
											aux habitants de Détroit.
											Nous avions planifié 
des réunions avec la communauté
											pour présenter ce plan d'aménagement.
											Les gens sont venus de toute la ville,
											des quartiers stables,
											et des quartiers de plus en plus abandonnés.
											Notre public était représentatif
											des 82 % de la population afro-américaine
											de la ville à ce moment-là.
											On a évidemment mis au programme 
une session de questions-réponses,
											et les gens faisaient la file
au micro pour poser des questions.
											Beaucoup d'entre eux arrivaient résolus,
											croisaient leurs bras et disaient :
											« Vous essayez de m’expulser 
de chez moi, n'est-ce pas ? »
									","
											Wir begannen den Prozess 2010.
											Es war kurz nach einer Bürgermeisterwahl
											und Gerüchte florierten, es gebe
											einen städteweiten Planungsprozess,
											der viele Detroiter verängstigte
											und Befürchtungen aufkommen ließ.
											Wir planten ein paar Versammlungen 
in Räumen wie diesen
											und wollten so 
den Planungsprozess vorstellen.
											Die Leute kamen aus der ganzen Stadt,
											sowohl aus stabilen Stadtbezirken
											als auch aus Bezirken, die bereits
											viel Leerstand hatten.
											Der größte Teil der Teilnehmer waren Vertreter
											der 82 % afro-amerikanischen Bevölkerung
											in der Stadt zum damaligen Zeitpunkt.
											Natürlich gaben wir die Möglichkeit,
Fragen zum Projekt zu stellen,
											und die Leute standen Schlange 
an den Mikros.
											Viele schritten 
sehr selbstbewusst zum Mikro,
											kreuzten ihre Arme vor der Brust und sagten:
											""Ich weiß, dass ihr mich aus 
meinem Haus schmeißen wollt, oder?""
									",A new vision for rebuilding Detroit,Toni Griffin,11:48,"business,cities,culture,infrastructure"
"
","
","
","
",A new vision for rebuilding Detroit,Toni Griffin,11:48,"business,cities,culture,infrastructure"
"
											So that question is really powerful,
											and it was certainly powerful to us in the moment,
											when you connect it to the stories
											that some Detroiters had,
											and actually a lot of African-Americans'
											families have had
											that are living in Midwestern cities like Detroit.
											Many of them told us the stories about
											how they came to own their home
											through their grandparents or great-grandparents,
											who were one of 1.6 million people who migrated
											from the rural South to the industrial North,
											as depicted in this painting by Jacob Lawrence,
											""The Great Migration.""
											They came to Detroit for a better way of life.
											Many found work in the automobile industry,
											the Ford Motor Company, as depicted in this mural
											by Diego Rivera in the Detroit Institute of Art.
											The fruits of their labors would afford them a home,
											for many the first piece of property
that they would ever know,
											and a community with other first-time
											African-American home buyers.
											The first couple of decades of their life in the North
											is quite well, up until about 1950,
											which coincides with the city's peak population
											at 1.8 million people.
											Now it's at this time that Detroit begins to see
											a second kind of migration,
											a migration to the suburbs.
											Between 1950 and 2000,
											the region grows by 30 percent.
											But this time, the migration leaves
											African-Americans in place,
											as families and businesses flee the city,
											leaving the city pretty desolate of people
											as well as jobs.
											During that same period, between
1950 and 2000, 2010,
											the city loses 60 percent of its population,
											and today it hovers at above 700,000.
									","
											Essa questão é muito poderosa,
											e foi muito poderosa para nós no momento,
											quando nos relacionámos com as histórias
											que alguns habitantes de Detroit tinham,
											e, que também tinham tido 
muitas famílias afro-americanas
											que vivem em cidades 
no centro-oeste, como Detroit.
											Muitas delas contaram-nos histórias
											sobre como chegaram a ter casa própria,
											através dos avós ou bisavós,
											que foram um dos 1,6 milhões 
de pessoas que migraram
											do sul rural para o norte industrial,
											como representado 
neste quadro de Jacob Lawrence,
											""A Grande Migração.""
											Vieram para Detroit à 
procura de uma vida melhor.
											Muitos encontraram trabalho
na indústria automóvel,
											a Ford Motor Company,
como mostra este mural
											de Diego Rivera,
no Instituto de Arte de Detroit.
											Os frutos do seu trabalho
permitia-lhes ter uma casa
											— para muitos a primeira propriedade
que conheceram —
											e uma comunidade com outros
primeiros proprietários afro-americanos.
											As primeiras décadas da sua vida no norte
											foram muito boas, até cerca de 1950,
											o que coincide com o pico
da população da cidade
											de 1,8 milhões de pessoas.
											É nessa altura que Detroit começa a ver
											um segundo tipo de migração,
											a migração para os subúrbios.
											Entre 1950 e 2000,
											a região cresce cerca de 30%.
											Mas nessa altura a migração deixa
											os afro-americanos no mesmo sítio
											à medida que as famílias 
e as empresas fogem da cidade,
											deixando a cidade
bastante deserta de pessoas
											bem como de empregos.
											Durante o mesmo período, 
entre 1950 e 2000-2010,
											a cidade perde 60% da sua população
											e hoje mantém-se à roda dos 700 000.
									","
											C'est une question vraiment percutante.
											Ça l'était en tout cas 
pour nous à ce moment-là,
											car nous l'associons
à ces histoires vécues
											par certains habitants de Détroit,
											et par beaucoup 
de familles afro-américaines
											habitant dans des villes 
du Midwest, Détroit par exemple.
											Ces gens nous ont raconté leur histoire,
											comment ils sont entrés 
en possession de leur maison
											héritée par exemple 
de leurs grands-parents,
											qui, comme 1,6 millions de personnes,
											migrèrent du Sud rural 
vers le Nord industriel.
											« La Grande Migration », 
cette peinture de Jacob Lawrence,
											illustre très bien ça.
											Ils venaient à Détroit 
pour avoir une meilleure vie.
											Beaucoup ont trouvé du travail
											dans l'industrie automobile, chez Ford,
											immortalisée dans la fresque de Diego 
Rivera, à l'Institut d'Art de Detroit.
											Le fruit de leur travail
leur a permis d'acheter une maison.
											Pour beaucoup,
ce fut leur première propriété.
											Ils ont ainsi contribué à bâtir
											une communauté d'Afro-Américains 
propriétaires de leur maison.
											Les premières décennies 
de leur vie dans le Nord
											se sont relativement bien passées,
jusqu'aux années 50,
											où la ville a connu un pic démographique
											de 1,8 million d'habitants.
											C'est à ce moment que Détroit connaît
											un deuxième type de migration :
											une migration vers les banlieues.
											Entre 1950 et 2000,
											la région grandit de 30%.
											Mais cette fois, la migration abandonne
											les Afro-Américains sur place,
											alors que les familles 
et les commerces quittent la ville,
											la vidant de sa population,
											précarisant ses emplois.
											Pendant cette même période, 
entre 1950 et 2000 -2010,
											la ville perd 60% de sa population.
											Aujourd'hui, elle compte
environ 700 000 habitants.
									","
											Dies Frage ist wirklich kraftvoll,
											und in diesem Moment 
traf sie uns auf jeden Fall,
											wenn man sie mit den Geschichten verbindet,
											die einige Detroiter teilten.
											Und vor allem viele
											afroamerikanische Familien,
											die in Städten im Mittleren Westen 
wie Detroit leben.
											Viele von Ihnen haben uns erzählt,
											wie sie zu ihren Häusern kamen,
											sie erbten sie von ihren 
Großeltern oder Urgroßeltern,
											die zu den 1,6 Millionen 
Menschen gehörten,
											die aus dem landwirtschaftlich geprägten Süden 
in den industriellen Norden emigrierten.
											So wie es das Bild von Jacob Lawrence zeigt:
											""The Great Migration"".
											Sie kamen nach Detroit auf der Suche 
nach einem besseren Leben.
											Viele fanden Arbeit 
in der Automobilindustrie,
											bei Ford, wie es in dem Wandgemälde
											von Diego Rivera im 
""Detroit Institute of Art"" abgebildet ist,
											Die Früchte ihrer Arbeit waren diese Häuser,
											für viele der erste Grundbesitz überhaupt.
											Und in einer Gemeinde mit anderen
											afroamerikanischen 
Haus-Ersteigentümern.
											Die ersten Jahrzehnte 
war ihr Leben im Norden
											ganz gut, ungefähr bis 1950,
											was mit dem höchsten 
Bevölkerungsstand
											von etwa 1,8 Millionen 
zusammenfällt.
											Zu dieser Zeit erfährt Detroit
											eine zweite Art von Migration,
											ein Abwandern in die Außenbezirke.
											Zwischen 1950 und 2000
											wuchs die Region um 30 %.
											Aber dieses Mal lässt die Migration
											die Afroamerikaner an Ort und Stelle.
											Familien und Geschäfte 
flüchten aus der Stadt
											und lassen die Stadt so ziemlich
											ohne Menschen und Jobs zurück.
											Im selben Zeitraum, 
zwischen 1950 und 2000 bis 2010,
											verliert die Stadt 60 % ihrer Bevölkerung.
											Heute wohnen noch etwa 700.000 dort.
									",A new vision for rebuilding Detroit,Toni Griffin,11:48,"business,cities,culture,infrastructure"
"
","
","
","
",A new vision for rebuilding Detroit,Toni Griffin,11:48,"business,cities,culture,infrastructure"
"
											The audience members who come
and talk to us that night
											tell us the stories of what it's like to live in a city
											with such depleted population.
											Many tell us that they're one of only a few homes
											on their block that are occupied,
											and that they can see several abandoned homes
											from where they sit on their porches.
											Citywide, there are 80,000 vacant homes.
											They can also see vacant property.
											They're beginning to see illegal activities
											on these properties, like illegal dumping,
											and they know that because the city
has lost so much population,
											their costs for water, electricity, gas are rising,
											because there are not enough people
to pay property taxes
											to help support the services that they need.
											Citywide, there are about 100,000 vacant parcels.
									","
											Os membros da audiência
que falaram connosco nessa noite
											contaram-nos histórias 
do que é viver numa cidade
											com uma população tão diminuta.
											Muitos contaram que eram dos poucos
											cujas casas estavam ocupadas
no seu quarteirão
											e que viam várias casas abandonadas
											quando se sentavam nos alpendres.
											Por toda a cidade, há 80 000 casas vagas.
											Também viam propriedades vagas.
											Começam a ver atividades ilegais
											nessas propriedades, como despejos ilegais,
											e sabem que, como a cidade
perdeu muita população,
											os custos de água, eletricidade 
e gás estão a aumentar,
											porque não há pessoas suficientes 
para pagar o imposto predial
											para ajudar a suportar
os serviços necessários.
											Em toda a cidade existem 
cerca de 100 000 lotes vazios.
									","
											Les gens qui sont venus 
nous parler ce soir-là
											nous racontent 
la difficulté de vivre dans une ville
											avec une population si réduite.
											Beaucoup nous disent
qu'ils sont parmi les seuls
											à occuper une maison dans leur rue,
											et qu'ils voient 
plusieurs maisons abandonnées
											depuis le porche de leur maison.
											Dans toute la ville, 
il y a 80 000 maisons inhabitées.
											Ils voient aussi 
des propriétés abandonnées.
											Celles-ci commencent 
à abriter des activités illégales,
											comme des dépôts sauvages de déchets.
											Ils savent que, parce que la ville 
a perdu tant d'habitants,
											le prix de l'eau, de l'électricité 
et de l'essence augmente.
											Il n'y a en effet plus assez de gens 
pour payer les taxes foncières
											et contribuer au financement 
des services dont ils ont besoin.
											Dans toute la ville, il y a 
environ 100 000 terrains vagues.
									","
											Diejenigen unter den Zuschauern, 
die heute Nacht zu uns sprechen,
											erzählen uns davon, 
wie das Leben in einer Stadt ist,
											deren Bevölkerung derart dezimiert ist.
											Viele erzählen uns, 
dass nur einige Häuser
											in ihren Blöcken bewohnt sind
											und sie sehen etliche verlassene Häuser
											von ihren Terassen aus.
											Stadtweit gibt es 
80 000 leerstehende Häuser.
											Sie sehen auch verlassene Grundstücke.
											Sie sehen erste Anzeichen 
von illegalen Aktivitäten
											auf diesen Grundstücken, 
wie illegale Müllentsorgung,
											und sie wissen, dass aufgrund
des Verlusts so vieler Einwohner
											die Kosten für Wasser, 
Strom und Gas steigen,
											weil es nicht genug Menschen gibt, 
die die Grundsteuern zahlen,
											um die notwendigen Einrichtungen 
zu unterstützen.
											Es gibt stadtweit 
100 000 leerstehende Grundstücke.
									",A new vision for rebuilding Detroit,Toni Griffin,11:48,"business,cities,culture,infrastructure"
