fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
","A tour of Nollywood, Nigeria's booming film industry",Franco Sacchi,17:34,"Africa,creativity,culture,entertainment,film,global issues,media,technology,movies"
"
											J'ai une histoire, une histoire que je voudrais partager avec vous
											C'est une histoire africaine.
											C'est une histoire d'espoir, de détermination et de glamour.
									","
											I have a story, a story that I would like to share with you.
											And it's an African story.
											It is a story of hope, resilience and glamour.
									","
											Bir hikayem var, sizinle paylaşmak istediğim bir hikaye.
											Bir Afrika hikayesi.
											Umut, direnç ve cazibenin hikayesi bu.
									","
											Ich habe eine Geschichte, die ich gerne mit Ihnen teilen würde.
											Und es ist eine afrikanische Geschichte.
											Eine Geschichte von Hoffnung, Durchhaltevermögen und Glamour.
									","
											Les tengo una historia, una historia que quisiera compartir con ustedes
											Es una historia africana.
											Es una historia de esperanza, perseverancia y glamour.
									","A tour of Nollywood, Nigeria's booming film industry",Franco Sacchi,17:34,"Africa,creativity,culture,entertainment,film,global issues,media,technology,movies"
"
","
","
","
","
","A tour of Nollywood, Nigeria's booming film industry",Franco Sacchi,17:34,"Africa,creativity,culture,entertainment,film,global issues,media,technology,movies"
"
											Il était une fois Hollywood.
											Puis vint Bollywood.
											Aujourd'hui c'est Nollywood, la troisième industrie cinématographique du monde.
											Pour la seule année 2006, presque 2 000 films ont été tournés au Nigéria.
											Maintenant, essayez de vous imaginer 40, 50 films, emballés et distribués chaque semaine.
											dans les rues de Lagos, au Nigéria, en Afrique de l'Ouest.
											Des estimations placent les revenus de cette industrie à 250 million de dollars.
											Elle a géneré des milliers, voire des dizaines de milliers d'emplois
											Et elle est en pleine croissance.
											Mais gardez à l'esprit que c'est un mouvement populaire.
											C'est arrivé sans aucun investissement étranger,
											sans aide gouvernementale, en fait c'est arrivé contre toute attente.
											pendant l'une des périodes les plus difficiles de l'économie nigériane.
											Cette industrie a 15 ans.
									","
											There was Hollywood.
											Then came Bollywood.
											Today we have Nollywood, the third-largest film industry in the world.
											In 2006 alone, almost 2,000 films were made in Nigeria.
											Now, try to imagine 40, 50 films wrapped, distributed, every week
											in the streets of Lagos, Nigeria and West Africa.
											Some estimates put the value of this industry at 250 million dollars.
											It has created thousands, if not tens of thousands of jobs.
											And it's expanding.
											But keep in mind that this was a grassroots movement.
											This is something that happened without foreign investment,
											without government aid, and actually, it happened against all odds,
											in one of the most difficult moments in Nigerian economy.
											The industry is 15 years old.
									","
											Önce Hollywood vardı.
											Sonra Bollywood çıktı.
											Şimdi de Nollywood'umuz var, dünyadaki üçüncü büyük film endüstrisi.
											Sadece 2006 yılında, Nijerya'da 2,000 film yapılmış.
											Şimdi, hayal etmeye çalışın, Lagos, Nijerya ve Batı Afrika'nın caddelerinde
											her hafta 40,50 filmin paketlenip dağıtıldığını.
											Bazı tahminlere göre bu endüstrinin değeri 250 milyon dolardır.
											Onbinlerce olmasa da binlerce istihdam yaratmaktadır.
											Ve bu gittikçe gelişiyor.
											Fakat bunun halkın içinden kopup gelen bir hareket olduğunu unutmayın.
											Yabancı yatırım, hükümet yardımı olmadan gerçekleşen bir şey bu,
											ve aslında, bütün engellere rağmen, Nijerya ekonomisinin
											en zor anlarından birinde gerçekleşti.
											Bu endüstri 15 yaşında.
									","
											Es gab Hollywood.
											Dann kam Bollywood.
											Heute haben wir Nollywood, die drittgrösste Filmindustrie in der Welt.
											Allein in 2006 wurden fast 2000 Filme in Nigeria gedreht.
											Nun versuchen Sie, sich 40, 50 Filme vorzustellen, die jede Woche verpackt und
											in den Strassen von Lagos, Nigeria und Westafrika vertrieben werden.
											Einige Schätzungen stufen den Wert dieser Industrie auf 250 Millionen Dollar ein.
											Sie hat Tausende, wenn nicht Zehntausende von Jobs geschaffen.
											Und sie expandiert.
											Aber bedenken Sie, dass dies eine Graswurzelbewegung war.
											Es geschah ohne Auslandsinvestitionen,
											ohne staatliche Unterstützung und eigentlich entgegen allen Erwartungen,
											in einem der schwierigsten Momente in der nigerianischen Wirtschaft.
											Die Industrie ist 15 Jahre alt.
									","
											Primero fue Hollywood.
											Luego vino Bollywood.
											Hoy tenemos Nollywood, la tercera industria cinematográfica del mundo en tamaño.
											Sólo en el 2006, se hicieron casi 2000 películas en Nigeria.
											Ahora, traten de imaginarse 40 ó 50 películas empacadas y distribuidas cada semana
											en las calles de Lagos, Nigeria, y África occidental.
											Según algunos estimados el valor de esta industria es de 250 millones de dólares.
											Ha creado miles, tal vez decenas de miles, de empleos.
											Y sigue creciendo.
											Pero tengan en cuenta que este movimiento ha sido desde abajo.
											Esto es algo que ocurrió sin inversión extranjera,
											sin ayuda estatal; e incluso, ocurrió a pesar de todo tipo de obstáculos,
											en uno de los momentos más difíciles para la economía nigeriana.
											La industria tiene 15 años.
									","A tour of Nollywood, Nigeria's booming film industry",Franco Sacchi,17:34,"Africa,creativity,culture,entertainment,film,global issues,media,technology,movies"
"
","
","
","
","
","A tour of Nollywood, Nigeria's booming film industry",Franco Sacchi,17:34,"Africa,creativity,culture,entertainment,film,global issues,media,technology,movies"
"
											Donc peut-être êtes-vous en train de vous demander
											qu'est-ce qu'un réalisateur italien basé à Boston
											trouve de si intéressant à cette histoire ?
											Aussi je crois qu'il est temps de vous raconter
											quelques petits détails de ma vie personnelle,
											parce que je crois qu'il y a un rapport.
											Mon grand père a vécu la plupart de sa vie en Zambie, et y est enterré .
											Mon père a aussi vécu la plupart de sa vie d'adulte en Afrique Orientale.
											Et je suis né en Zambie.
											Quoique j'en sois parti à l'âge de trois ans seulement,
											j'ai toujours senti que l'Afrique était une grande part de ma vie.
											En effet, c'est là que j'ai appris à marcher
											Je crois même que j'y ai dit mes premiers mots
											et ma famille y a acheté notre première maison.
											Alors quand on est rentré en Italie,
											l'une des choses dont je me rappelle le plus
											est que c'était difficile pour ma famille de raconter nos histoires.
											Il semblait que pour nos voisins et amis,
											l'Afrique était soit ce pays exotique, cette terre imaginaire
											qui n'existe probablement que dans leur imagination,
											soit cet endroit d'horreur, de famine.
											On était donc toujours limités a ces stéréotypes.
											Mais je me rappelle que j'avais très envie de parler de l'Afrique
											comme d'un endroit où nous avions vécu, et où des gens vivent et font leur vie,
											et ont des rêves comme tout le monde.
											Alors quand j'ai lu dans les pages business d'un journal
											l'histoire de Nollywood,
											j'ai vraiment senti c'était une occasion incroyable de raconter une histoire
											qui va contre toutes ces idées reçues.
									","
											And so maybe you're thinking now,
											why, how, an Italian filmmaker based in Boston
											is so interested in this story?
											And so I think I have to tell you just a few words,
											a few things about my personal life,
											because I think there is a connection.
											My grandfather lived most of his life and is buried in Zambia.
											My father also lived most of his adult life in East Africa.
											And I was born in Zambia.
											Even though I left when I was only three years old,
											I really felt that Africa was this big part of my life.
											And it really was a place where I learned to walk.
											I think I uttered the first words,
											and my family bought their first home.
											So when we came back to Italy,
											and one of the things that I remember the most
											is my family having this hard time to share stories.
											It seemed that for our neighbors and friends,
											Africa was either this exotic place, this imaginary land
											that probably exists only in their imagination,
											or the place of horror, famine.
											And so we were always caught in this stereotype.
											And I remember really this desire to talk about Africa
											as a place where we lived and people live and go about their lives,
											and have dreams like we all have.
											So when I read in a newspaper in the business page
											the story of Nollywood,
											I really felt this is an incredible opportunity to tell a story
											that goes against all these preconceived notions.
									","
											Ve belki de Boston'da yaşamakta olan
											bir İtalyan film yapımcısının bu hikaye ile neden, nasıl
											bu kadar ilgilendiğini düşünmektesiniz.
											Ve bu yüzden birkaç kelime ile nedenini anlatmalıyım,
											özel hayatım hakkında birkaç şey,
											çünkü sanırım burada bir bağlantı var.
											Dedem hayatının büyük bir kısmını Zambiya'da geçirdi ve oraya gömüldü.
											Babam da yetişkinliğinin büyük bir kısmını Doğu Afrika'da geçirdi.
											Ve ben Zambiya'da doğdum.
											Sadece üç yaşındayken oradan ayrılmamıza rağmen,
											Afrika'nın hayatımın büyük bir parçası olduğunu hissettim.
											Gerçekten de yürümeyi öğrendiğim yer orasıydı.
											Sanırım ilk sözcüklerimi dile getirdim,
											ve ailem ilk evlerini oradan aldı.
											İtalya'ya geri döndüğümüzde,
											en çok hatırladığım şeylerden biri de
											ailemin hikayelerini paylaşırken çektiği zorluktur.
											Öyle görünüyordu ki, komşularımız ve arkadaşlarımız için
											Afrika, muhtlemelen sadece kendi hayallerindeki
											ya egzotik bir yer, hayali bir diyar
											ya da korku, açlık mekanıydı.
											Ve böylelikle her zaman bu klişenin tuzağına düşerdik.
											Ve Afrika hakkında gerçekten bu konuşma arzusunu hatırlıyorum
											yaşadığımız ve insanların yaşadıkları ve hayatlarını sürdürdükleri,
											hepimiz gibi insanların rüyalarının olduğu bir yer olarak.
											Dolayısıyla bir gazetenin ekonomi sayfasında Nollywood
											hakkındaki hikayeyi okuyunca,
											bütün bu peşin hükümlü fikirlere karşı bir hikaye anlatmanın
											gerçekten inanılmaz bir fırsat olduğunu hissettim.
									","
											Und vielleicht denken Sie jetzt,
											warum und wodurch ein italienischer Filmemacher, in Boston ansässig,
											so an dieser Geschichte interessiert ist?
											Und so bin ich der Meinung, dass ich Ihnen einige Worte,
											einige Dinge über mein Privatleben erzählen muss,
											weil ich denke, dass ein Zusammenhang besteht.
											Mein Grossvater verbrachte die meiste Zeit seines Lebens in Sambia und ist auch dort beerdigt worden.
											Auch mein Vater wohnte die meiste Zeit seines Erwachsenenlebens in Ostafrika.
											Und ich wurde in Sambia geboren.
											Auch wenn ich fortging, als ich nur drei Jahre alt war,
											fühlte ich wirklich, dass Afrika einen grossen Teil meines Lebens bildete.
											Und es war tatsächlich ein Ort, an dem ich laufen lernte.
											Ich denke ich habe dort die ersten Worte ausgesprochen,
											und meine Familie kaufte ihr erstes Haus.
											Als wir dann nach Italien zurückkehrten,
											und eines woran ich mich am meisten erinnere
											war, dass meine Familie grosse Schwierigkeiten hatte, Geschichten zu teilen.
											Es schien, dass für unsere Nachbarn und Freunde
											Afrika entweder dieser exotische Ort, dieses imaginäre Land war,
											das wahrscheinlich nur in ihrer Phantasie existierte,
											oder ein Ort des Grauens und der Hungersnot.
											Also waren wir stets in dieser Klischeevorstellung gefangen.
											Und ich erinnere mich wirklich an diesen Wunsch über Afrika zu sprechen,
											als einen Ort, an dem wir lebten und an dem Menschen wohnen und ihr Leben führen,
											und Träume wie wir alle haben.
											Als ich dann in einer Zeitung auf den Business-Seiten
											die Geschichte Nollywoods gelesen habe,
											fühlte ich tatsächlich, dass es eine unglaubliche Gelegenheit sei, eine Geschichte zu erzählen,
											die sich über all diese vorgefassten Meinungen hinwegsetzt.
									","
											Y, a lo mejor se pregunten ahora,
											¿Por qué? ¿Cómo es que un cineasta italiano radicado en Boston
											se interesa tanto en esta historia?
											Entonces, creo que tengo que contarles
											algunas cosas sobre mi vida personal
											porque creo que hay una conexión.
											Mi abuelo vivió la mayor parte de su vida en Zambia y allá está enterrado.
											Mi padre también vivió la mayor parte de su vida adulta en África oriental.
											Y yo nací en Zambia.
											Aunque me fui cuando apenas tenía tres años,
											sentía realmente que África era una parte importante de mi vida.
											Y era realmente el lugar donde aprendí a caminar.
											Creo que pronuncié mis primeras palabras,
											y mi familia compró su primera casa.
											Entonces, cuando volvimos a Italia,
											y una de las cosas que más recuerdo,
											es lo difícil que fue para mi familia poder compartir sus historias.
											Parecía como si para nuestros vecinos y amigos,
											África era o un lugar exótico, una tierra imaginaria
											que seguramente existía sólo en su imaginación,
											o el lugar de horror, hambruna.
											Entonces, siempre estábamos atrapados en este estereotipo.
											Y yo recuerdo este deseo de hablar de África
											como un lugar donde vivíamos y donde hay gente que vive y hace su vida,
											y tiene sueños como todos nosotros.
											Entonces, cuando leí en un periódico en la página de negocios
											la historia de Nollywood,
											sentí de verdad que esta era una oportunidad increíble para contar esta historia
											que contrarrestaba todas estas nociones preconcebidas.
									","A tour of Nollywood, Nigeria's booming film industry",Franco Sacchi,17:34,"Africa,creativity,culture,entertainment,film,global issues,media,technology,movies"
"
","
","
","
","
","A tour of Nollywood, Nigeria's booming film industry",Franco Sacchi,17:34,"Africa,creativity,culture,entertainment,film,global issues,media,technology,movies"
"
											Là je pouvais vous raconter une histoire d'africains qui font des films comme moi,
											et j'ai vraiment senti que ce serait une source d'inspiration pour moi.
											J'ai la chance d'être un réalisateur en résidence♫
											au Centre d'Arts et Images Numériques à l'Université de Boston.
											On y étudie la façon dont la technologie numérique évolue,
											et comment de jeunes réalisateurs indépendants
											peuvent faire des films pour une fraction du prix normal.
											Donc quand je leur ai proposé l'histoire,
											j'ai eu tout le soutien nécessaire pour faire ce film.
											Et non seulement le soutien,
											mais j'ai aussi trouvé deux compagnons d'aventures merveilleux.
											Aimée Corrigan, une jeune photographe très douée,
											et Robert Caputo, un ami et un mentor,
											qui est un vétéran de National Geographic,
											et qui m'a dit ¨Tu sais, Franco, après avoir couvert l'Afrique pendant 25 ans,
											je ne crois pas avoir entendu une histoire
											aussi pleine d'espoir et aussi amusante.¨
									","
											Here I can tell a story of Africans making movies like I do,
											and actually I felt this was an inspiration for me.
											I have the good fortune of being a filmmaker-in-residence
											at the Center of Digital Imaging Arts at Boston University.
											And we really look how digital technology is changing,
											and how young, independent filmmakers
											can make movies at a fraction of the cost.
											So when I proposed the story,
											I really had all the support to make this film.
											And not only had the support,
											I found two wonderful partners in crime in this adventure.
											Aimee Corrigan, a very talented and young photographer,
											and Robert Caputo, a friend and a mentor,
											who is a veteran of National Geographic,
											and told me, ""You know, Franco, in 25 years of covering Africa,
											I don't know if I have come across a story
											that is so full of hope and so fun.""
									","
											Burada Afrikalıların tıpkı benim yaptığım gibi sinema filmi çektiklerini
											anlatabilirim ve sahiden bunun bana ilham verdiğini hissetmiştim.
											Şansa bakın ki, Boston Üniversitesi Dijital Görüntüleme Sanatları
											Merkezi'nde ikamet eden bir film yapımcısıyım.
											Ve biz hakikaten dijital teknolojinin nasıl değiştiğini,
											ve genç, bağımsız film yapımcılarının nasıl
											cüzi bir maliyet ile film çekebildiklerini izliyoruz.
											Böylece bu hikayeyi teklif ettiğimde,
											bu filmi yapmak için gerekli tüm desteği aldım.
											Sadece destek görmekle kalmadım,
											bu macerada bana eşlik eden iki tane harika suç ortağı da buldum.
											Aimee Corrigan, çok yetenekli ve genç bir fotoğrafçı,
											ve Robert Caputo, bir dost ve akıl hocası,
											aynı zamanda National Geographic'in emektar bir çalışanı,
											bana dedi ki, ""Yani Franco, Afrika'yı yazdığım şu 25 yıl boyunca
											bu kadar eğlenceli ve umut dolu bir hikayeye daha
											denk geldim mi bilmiyorum.""
									","
											Hier kann ich eine Geschichte über Afrikaner erzählen, die wie ich Filme machen,
											und tatsächlich empfand ich dies als eine Inspiration für mich.
											Ich habe das Glück, Filmemacher am
											Center of Digital Imaging Arts an der Boston University zu sein.
											Und wir sehen wirklich, wie Digitaltechnik sich verändert
											und wie junge, unabhängige Filmemacher
											Filme zu einem Bruchteil der Kosten machen können.
											Als ich also die Geschichte vorschlug,
											hatte ich in der Tat all den Beistand, um diesen Film zu machen.
											Und ich hatte nicht nur die Unterstützung,
											ich fand auch zwei wundervolle Komplizen für dieses Abenteuer.
											Aimee Corrigan, eine sehr talentierte junge Fotografin
											und Robert Caputo, ein Freund und Mentor,
											der ein Veteran bei National Geographic ist,
											und mir sagte, ""Weisst Du, Franco, in den 25 Jahren, in denen ich über Afrika berichtete,
											weiss ich nicht, ob ich auf eine Geschichte gestossen bin,
											die so voller Hoffnung und so unterhaltsam ist.""
									","
											Aquí puedo contar una historia de africanos que hacen películas, como yo,
											y sentí de verdad que esta era una inspiración para mí.
											Tengo la fortuna de ser un cineasta con residencia
											en el Centro de Artes de Procesamiento de Imágenes Digitales de la Universidad de Boston.
											Y nosotros observamos cómo la tecnología digital está cambiando,
											y cómo los cineastas jóvenes, independientes
											pueden hacer películas a bajo costo.
											Entonces, cuando propuse esta historia,
											de verdad contaba con todo el apoyo para hacer esta película.
											Y no sólo tuve el apoyo,
											sino que contaba con dos maravillosos compañeros de lucha en esta aventura.
											Aimee Corrigan, una fotógrafa joven y muy talentosa
											y Robert Caputo, un amigo y mentor,
											quien es veterano de la National Geographic,
											y me dijo: ""Sabes, Franco, en los 25 años que llevo cubriendo historias en África,
											dudo que haya encontrado una historia
											tan llena de esperanza y tan divertida"".
									","A tour of Nollywood, Nigeria's booming film industry",Franco Sacchi,17:34,"Africa,creativity,culture,entertainment,film,global issues,media,technology,movies"
"
","
","
","
","
","A tour of Nollywood, Nigeria's booming film industry",Franco Sacchi,17:34,"Africa,creativity,culture,entertainment,film,global issues,media,technology,movies"
"
											On est donc allé à Lagos en Octobre 2005.
											On est allé à Lagos pour rencontrer Bond Emeruwa,
											un magnifique et talentueux réalisateur qui est ici avec nous ce soir.
											Le plan était de vous dresser un portrait de Nollywood,
											de cette incroyable industrie cinématographique,
											en suivant Bond dans sa quête pour réaliser un film d'action
											qui traite du problème de la corruption,
											intitulé ""Checkpoint"".
											De la corruption policière.
											Et il avait neuf jours pour le tourner.
											Nous avons pensé que c'était une bonne histoire.
									","
											So we went to Lagos in October 2005.
											And we went to Lagos to meet Bond Emeruwa,
											a wonderful, talented film director who is with us tonight.
											The plan was to give you a portrait of Nollywood,
											of this incredible film industry,
											following Bond in his quest to make an action movie
											that deals with the issue of corruption,
											called ""Checkpoint.""
											Police corruption.
											And he had nine days to make it.
											We thought this was a good story.
									","
											Böylelikle 2005'in Ekim'inde Lagos'a gittik.
											Ve Lagos'a, bu gece bizimle beraber olan harika,
											yetenekli film yönetmeni Bond Emeruwa ile tanışmaya gittik.
											Planımız, yozlaşma meselesini ele alan
											""Kontrol Noktası"" adlı bir aksiyon filmi
											çekme arayışındaki Bond'u takip ederek Nollywood'un,
											bu inanılmaz film endüstrisinin bir çerçevesini
											size çizmekti.
											Polisin yozlaşması.
											Ve bunu yapmak için dokuz günü vardı.
											Bunun iyi bir hikaye olduğunu düşündük.
									","
											Also fuhren wir Oktober 2005 nach Lagos.
											Und wir fuhren dorthin, um Bond Emeruwa zu treffen,
											einen wundervollen, talentierten Filmregisseur, der heute Abend bei uns ist.
											Der Plan war, Ihnen ein Bild von Nollywood zu vermitteln,™
											von dieser unglaublichen Filmindustrie,
											indem wir Bond in seinem Streben beobachteten,
											einen Actionfilm namens ""Checkpoint"" zu drehen,
											der sich mit dem Problem von Korruption auseinandersetzt.
											Polizeikorruption.
											Und er hatte neun Tage Zeit, um ihn zu drehen.
											Wir dachten, es sei eine gute Geschichte.
									","
											Entonces, fuimos a Lagos en octubre de 2005.
											Y fuimos a Lagos a reunirnos con Bond Emeruwa,
											un maravilloso, talentoso director de cine que nos acompaña esta noche.
											El objetivo era traerles un retrato de Nollywood,
											de esta increíble industria cinematográfica,
											siguiendo a Bond en su misión de hacer una película de acción
											que trata temas de corrupción,
											llamada ""Checkpoint"".
											Corrupción policial.
											Y tuvo noventa días para hacerla.
											Pensamos que esta era una buena historia.
									","A tour of Nollywood, Nigeria's booming film industry",Franco Sacchi,17:34,"Africa,creativity,culture,entertainment,film,global issues,media,technology,movies"
