en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",Behind the Great Firewall of China,Michael Anti,18:51,"Asia,china,global issues,journalism,social media,technology"
"
											In the past several days, I heard people talking about China.
											And also, I talked to friends about China and Chinese Internet.
											Something is very challenging to me.
											I want to make my friends understand:
											China is complicated.
											So I always want to tell the story, like,
											one hand it is that, the other hand is that.
											You can't just tell a one sided story.
											I'll give an example. China is a BRIC country.
											BRIC country means Brazil, Russia, India and China.
											This emerging economy really is helping the revival of the world economy.
											But at the same time, on the other hand,
											China is a SICK country,
											the terminology coined by Facebook IPO papers — file.
											He said the SICK country means Syria, Iran, China and North Korea.
											The four countries have no access to Facebook.
											So basically, China is a SICK BRIC country.
									","
											En los últimos días, he oído hablar de China
											y también he hablado con amigos acerca de China y del internet en China.
											Hay algo que es muy difícil para mí.
											Quiero hacerles entender a mis amigos
											que China es complicada.
											Por ello, quiero mostrar las dos caras de la historia,
											esta es una cara y esta es la otra.
											No se puede mostrar una sola cara de la historia.
											Les doy un ejemplo. China es un país BRIC [ladrillo].
											Los países que forman el grupo de los BRIC son Brasil, Rusia, India y China.
											Estas economías emergentes realmente están ayudando
a la reactivación de la economía mundial.
											Pero al mismo tiempo, por otra parte,
											China es un país SICK [enfermo],
											terminología acuñada en el expediente de la salida a bolsa de Facebook.
											Según ese documento, los países SICK eran
Siria, Irán, China y Corea del Norte.
											Los cuatro países que no tienen acceso a Facebook.
											Así que, básicamente, China es un país SICK BRIC [un ladrillo enfermo].
									","
											Ces derniers jours, j'ai entendu des gens parler de la Chine.
											J'ai aussi parlé à mes amis de la Chine et de l'Internet chinois.
											Voici mon grand défi.
											Je veux que mes amis comprennent :
											la Chine est complexe.
											Je veux toujours raconter cela de la manière suivante :
											d'un côté on a ça, de l'autre on a ça.
											On ne peut pas se limiter à une seul point de vue
											Je vais vous donner un exemple. La Chine est un membre des BRIC.
											Ces pays sont le Brésil, la Russie, l'Inde et la Chine.
											Ces pays émergents sont vraiment en train d'aider à la reprise de l'économie mondiale.
											Mais en même temps, d'un autre côté,
											la Chine est un pays SICK [malade],
											terminologie popularisée lors de l'introduction en bourse de Facebook.
											Les pays SICK sont la Syrie, l'Iran, la Chine et la Corée du Nord.
											Ces quatre pays n'ont pas d'accès à Facebook.
											Donc, la Chine est un SICK BRIC.
									","
											In den letzten Tagen habe ich Leute 
über China sprechen hören.
											Ich habe auch mit meinen Freunden über China 
und das chinesische Internet gesprochen.
											Dabei fällt mir eins schwer.
											Ich möchte, dass meine Freunde verstehen:
											China is kompliziert.
											Deshalb will ich immer sagen:
											Einerseits ist es so ..., 
andererseits so ...
											Man kann sich nicht auf eine Seite beschränken.
											Ich gebe Ihnen ein Beispiel. 
China ist ein BRIC-Land.
											BRIC steht für Brasilien, Russland, Indien und China.
											Seine erstarkende Wirtschaftskraft hilft, 
die Weltwirtschaft wiederzubeleben.
											Jedoch, auf der anderen Seite,
											China ist ein SICK-Land.
											Ein Begriff aus Facebooks Börsengang.
											SICK steht für Syrien, Iran, China und Nordkorea.
											Diese vier Länder haben keinen Facebook-Zugang.
											China ist also ein SICK-BRIC-Land. 
[klingt wie ""kranker Ziegel""]
									",Behind the Great Firewall of China,Michael Anti,18:51,"Asia,china,global issues,journalism,social media,technology"
"
","
","
","
",Behind the Great Firewall of China,Michael Anti,18:51,"Asia,china,global issues,journalism,social media,technology"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",Behind the Great Firewall of China,Michael Anti,18:51,"Asia,china,global issues,journalism,social media,technology"
"
","
","
","
",Behind the Great Firewall of China,Michael Anti,18:51,"Asia,china,global issues,journalism,social media,technology"
"
											Another project was built up
											to watch China and Chinese Internet.
											And now, today I want to tell you my personal
											observation in the past several years, from that wall.
											So, if you are a fan of the Game of Thrones,
											you definitely know how important a big wall is for an old kingdom.
											It prevents weird things from the north.
									","
											Se ejecutó otro proyecto
											para analizar a China y al internet chino.
											Y hoy quiero hablarles de mi observación
											personal desde esa muralla en los últimos años.
											Así que, si son aficionados a «Juego de tronos»,
											definitivamente, sabrán lo importante que es
una gran muralla para un antiguo reino.
											Evita cosas extrañas desde el norte.
									","
											Un autre projet a été construit
											pour surveiller la Chine et l'Internet chinois.
											Aujourd'hui, je veux vous raconter mon observation
											personnelle des dernières années, depuis ce mur.
											Si vous être un fan de Game of Thrones
											vous savez sûrement combien un grand mur est important pour un vieux royaume.
											Ça protège des choses bizarres qui viennent du Nord.
									","
											Es gibt weitere Unternehmungen,
											China und sein Internet zu überwachen.
											Also möchte ich Ihnen heute meine persönliche Sicht
											auf diese Zensur in den letzten Jahren geben.
											Wenn Sie Fan von ""Game of Thrones"" sind,
											wissen Sie sicher, wie wichtig eine große 
Mauer für ein altes Königreich ist.
											Sie hält komische Dinge aus dem Norden ab.
									",Behind the Great Firewall of China,Michael Anti,18:51,"Asia,china,global issues,journalism,social media,technology"
"
","
","
","
",Behind the Great Firewall of China,Michael Anti,18:51,"Asia,china,global issues,journalism,social media,technology"
"
											Same was true for China.
											In the north, there was a great wall, Chang Cheng.
											It protected China from invaders for 2,000 years.
											But China also has a great firewall.
											That's the biggest digital boundary in the whole world.
											It's not only to defend the Chinese regime from overseas,
											from the universal values, but also to prevent
											China's own citizens to access the global free Internet,
											and even separate themselves into blocks, not united.
									","
											Igual que en el caso de China.
											En el norte, hubo una gran muralla, Chang Cheng.
											Protegió a China de los invasores hace 2000 años.
											Pero China también tiene una gran muralla de fuego.
											Es el mayor sistema de censura digital de todo el mundo.
											No es solo para defender al régimen chino del extranjero,
											de los valores universales, sino también para evitar
											que los ciudadanos chinos tengan acceso a un internet libre y mundial,
											y también para separarlos en bloques, desunidos.
									","
											C'était vrai aussi pour la Chine.
											Au Nord, il y avait une grande muraille, Chang Cheng.
											Elle a protégé la Chine des envahisseurs pendant 2000 ans.
											Mais la Chine a aussi un grand pare-feu.
											C'est la plus grande frontière numérique au monde.
											Ce n'est pas seulement pour défendre le régime chinois du monde extérieur,
											des valeurs universelles, mais aussi pour éviter
											que ses propres citoyens aient accès à l'Internet libre mondial,
											et même pour les diviser en groupes, et non les unir.
									","
											Dasselbe galt für China.
											Im Norden gab es die Chinesische Mauer,
											die China 2000 Jahre lang vor Invasion schützte.
											Aber China hat auch eine große Firewall.
											Die größte digitale Mauer der Welt.
											Nicht nur, um das chinesische Regime 
vor dem Westen zu schützen,
											vor universellen Werten, sondern auch,
											um den Chinesen selbst den Weg 
ins weltweite freie Internet zu versperren
											und sie in separate Blöcke zu teilen, nicht vereint.
									",Behind the Great Firewall of China,Michael Anti,18:51,"Asia,china,global issues,journalism,social media,technology"
"
","
","
","
",Behind the Great Firewall of China,Michael Anti,18:51,"Asia,china,global issues,journalism,social media,technology"
"
											So, basically the ""Internet"" has two Internets.
											One is the Internet, the other is the Chinanet.
											But if you think the Chinanet is something
											like a deadland, wasteland, I think it's wrong.
											But we also use a very simple metaphor, the cat and the mouse game,
											to describe in the past 15 years
											the continuing fight between Chinese
											censorship, government censorship, the cat,
											and the Chinese Internet users. That means us, the mouse.
											But sometimes this kind of a metaphor is too simple.
									","
											Por lo tanto, básicamente el «internet» tiene dos «internets».
											Uno es el internet y el otro es el «Chinanet».
											Pero si creen que el Chinanet es algo
											como un lugar desierto o un terreno baldío, están equivocados.
											Usamos una metáfora muy simple, el juego del gato y el ratón,
											para describir los últimos 15 años
											de lucha continua entre la censura china,
											la censura del Gobierno, el gato,
											y los usuarios de internet chinos. Es decir, nosotros, el ratón.
											Pero a veces este tipo de metáforas son demasiado simples.
									","
											En gros, l'""Internet"" contient donc deux Internets.
											L'un est L'Internet, l'autre est le Chinanet.
											Mais si vous pensez que Chinanet ressemble
											à un terrain vague, abandonné, je pense que vous avez tort.
											Nous utilisons une métaphore très simple, le jeu du chat et de la souris,
											pour décrire, sur les 15 dernières années,
											le combat continu entre
											la censure chinoise, la censure gouvernementale, le chat,
											et les utilisateurs chinois d'Internet. C'est-à-dire nous, la souris.
											Mais parfois ce type de métaphore est trop simpliste.
									","
											Das Internet besteht also praktisch aus zwei Internets.
											Das eine ist DAS Internet, das andere das Chinanet.
											Aber wenn Sie glauben, Chinanet sei
											ein Ödland, leblos, da widerspreche ich.
											Aber wir benutzen eine einfache Metapher, 
das Katz-und-Maus-Spiel,
											um die letzten 15 Jahre zu beschreiben,
											den ständigen Kampf zwischen der Zensur
											durch die Regierung – der Katze –
											und den chinesichen Internetusern. 
Das sind wir, die Maus.
											Doch manchmal ist diese Art Metapher zu simpel.
									",Behind the Great Firewall of China,Michael Anti,18:51,"Asia,china,global issues,journalism,social media,technology"
