en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",Physical therapy is boring — play a game instead,Cosmin Mihaiu,5:57,"TED Fellows,demo,gaming,health,software,exercise"
"
											When I was growing up, I really 
liked playing hide-and-seek a lot.
											One time, though, I thought climbing
a tree would lead to a great hiding spot,
											but I fell and broke my arm.
											I actually started first grade
with a big cast all over my torso.
											It was taken off six weeks later,
but even then, I couldn't extend my elbow,
											and I had to do physical therapy
to flex and extend it,
											100 times per day, seven days per week.
											I barely did it, because
I found it boring and painful,
											and as a result, it took me
another six weeks to get better.
									","
											Quando eu era criança, 
adorava brincar às escondidas.
											Uma vez pensei que, 
se trepasse a uma árvore,
											iria arranjar um esconderijo incrível
											mas caí e parti um braço.
											Comecei o primeiro ano na escola
com gesso por todo o peito.
											Passaram-se seis semanas, mas 
eu continuava a não esticar o cotovelo.
											Tive que fazer fisioterapia
para o dobrar e estender,
											cem vezes por dia, sete dias por semana.
											Não fazia nada disso, porque
era chato e doloroso.
											Em resultado, levei
mais seis meses para ficar bom.
									","
											Küçükken saklambaç oynamayı 
gerçekten çok severdim.
											Bir keresinde ağaca tırmanmanın 
iyi bir saklanma yeri olacağını düşündüm
											fakat düşüp kolumu kırdım.
											Birinci sınıfa gövdemi kaplayan 
bir alçı ile başladım.
											Altı hafta sonra çıkarılmasına rağmen 
dirseğimi uzatamıyordum.
											Esnetip uzatabilmem için
günde 100 kere ve haftada 7 gün
											fizyoterapi egzersizleri yapmak
zorunda kaldım.
											Sıkıcı ve acı verici bulduğumdan
bunu nadiren yaptım.
											Bu yüzden iyileşmem 
bir altı hafta daha uzadı.
									","
											En grandissant, j'aimais
beaucoup jouer à cache-cache.
											Beaucoup.
											Une fois, je pensais qu'escalader 
un arbre conduirait
											à une super cachette,
											mais, je suis tombé
et me suis cassé le bras.
											En fait, j'ai commencé l'école
avec un gros plâtre sur tout le buste.
											Ça a duré six semaines, mais même alors, 
je ne pouvais pas déplier mon bras,
											et je devais faire de la kiné
											100 fois par jour, sept jours par semaine.
											Je l'ai à peine fait, parce que je l'ai 
trouvé ennuyeux et douloureux,
											et par conséquent, il me fallut
six semaines de plus pour me remettre.
									",Physical therapy is boring — play a game instead,Cosmin Mihaiu,5:57,"TED Fellows,demo,gaming,health,software,exercise"
"
","
","
","
",Physical therapy is boring — play a game instead,Cosmin Mihaiu,5:57,"TED Fellows,demo,gaming,health,software,exercise"
"
											Many years later, my mom
developed frozen shoulder,
											which leads to pain
and stiffness in the shoulder.
											The person I believed for half of my life
to have superpowers
											suddenly needed help
to get dressed or to cut food.
											She went each week to physical therapy,
but just like me,
											she barely followed the home treatment,
											and it took her
over five months to feel better.
									","
											Muitos anos depois, a minha mãe
desenvolveu um ombro doloroso,
											uma coisa que causa 
dor e rigidez no ombro.
											A pessoa que, durante metade da vida,
eu julgara ter super poderes,
											de repente precisava de ajuda
para se vestir ou cortar a comida.
											Ela ia todas as semanas à fisioterapia
mas, tal como eu,
											em casa pouco tratamento fazia
											e levou mais de cinco meses 
para recuperar.
									","
											Yıllar sonra annemde 
omuzda acı ve sertliğe yol açan
											donmuş omuz hastalığı ortaya çıktı.
											Hayatımın yarısı boyunca 
süpergüçleri olduğuna inandığım insan
											birden giyinirken ve yemek yerken
benden yardım istemeye başladı.
											Her hafta fizik tedaviye gitti,
fakat o da benim gibi
											ev tedavilerini aksattı
											ve iyileşmesi 5 aydan uzun sürdü.
									","
											Plusieurs années plus tard,
ma mère s'est bloquée l'épaule
											ce qui conduit à des douleurs
et une raideur dans l'épaule.
											La personne que, la moitié de ma vie,
j'avais cru dotée de super pouvoirs
											eut besoin d'aide pour s'habiller 
ou pour couper les aliments.
											Chaque semaine, elle se rendait chez le
kiné, mais tout comme moi,
											elle suivit à peine
le traitement à domicile
											et il lui a fallu plus de cinq mois 
pour se sentir mieux.
									",Physical therapy is boring — play a game instead,Cosmin Mihaiu,5:57,"TED Fellows,demo,gaming,health,software,exercise"
"
","
","
","
",Physical therapy is boring — play a game instead,Cosmin Mihaiu,5:57,"TED Fellows,demo,gaming,health,software,exercise"
"
											Both my mom and I
required physical therapy,
											a process of doing a suite
of repetitive exercises
											in order to regain the range of movement
lost due to an accident or injury.
											At first, a physical therapist
works with patients,
											but then it's up to the patients
to do their exercises at home.
											But patients find physical therapy
boring, frustrating, confusing
											and lengthy before seeing results.
											Sadly, patient noncompliance
can be as high as 70 percent.
											This means the majority of patients
don't do their exercises
											and therefore take
a lot longer to get better.
											All physical therapists agree
that special exercises
											reduce the time needed for recovery,
											but patients lack
the motivation to do them.
									","
											A minha mãe e eu
precisávamos de fisioterapia,
											um processo de fazer uma série
de exercícios repetitivos,
											para recuperar os movimentos
prejudicados por um acidente ou uma lesão.
											No início, o fisioterapeuta
trabalha com os doentes
											mas depois eles precisam
de fazer os exercícios em casa.
											Mas os doentes acham a fisioterapia
chata, frustrante, confusa
											e demorada até verem os resultados.
											Infelizmente, a negligência dos doentes
pode alcançar os 70%.
											Isto significa que a maioria dos doentes
não faz os exercícios
											e, portanto, levam mais tempo a recuperar.
											Todos os fisioterapeutas concordam
que os exercícios especiais
											reduzem o tempo da recuperação,
											mas os doentes não se sentem 
motivados para fazê-los.
									","
											Annem ve benim,
											bir kaza veya yaralanma nedeniyle kaybolan
hareket kabiliyetini geri kazanmak için
											tekrarlı olarak belirli hareketleri yapma
işlemi olan fizik tedavi olmamız gerekiyordu.
											Başta fizyoterapist hastalarla çalışır
											fakat sonra ev egzersizleri yapmak 
hastalara kalmıştır.
											Fakat hastalar sonuçları görmeden
tedaviyi sıkıcı, gereksiz, karmaşık
											ve uzun buluyor.
											Ne yazık ki, hasta katılımsızlığı
%70 kadar yüksek olabiliyor.
											Bu, çoğu hastanın egzersizlerini yapmadığı
anlamına geliyor.
											Bu yüzden iyileşmeleri daha uzun sürüyor.

											Fizyoterapistler özel egzersizlerin
											iyileşme sürecini kısalttığına hemfikirler
											fakat hastalarda bunları yapmak için
motivasyon yok.
									","
											Ma mère et moi avons
eu besoin de kiné,
											qui consiste en une série
d'exercices répétitifs
											afin de regagner l'amplitude de mouvement
perdue à cause d'accident ou blessure.
											Au début, un kiné
travaille avec les patients,
											mais après c'est aux patients
de faire leurs exercices à la maison.
											Mais ils trouvent ça ennuyeux,
frustrant, déroutant
											et trop long avant de voir les résultats.
											Malheureusement, jusqu'à 70% des patients
rechignent à faire ces exercices.
											Cela signifie que
la majorité ne les fait pas,
											il faut donc beaucoup plus
de temps pour aller mieux.
											Tous les kinés s'accordent à dire
que les exercices spéciaux
											réduisent le temps nécessaire
à la récupération,
											mais les patients manquent
de motivation pour les faire.
									",Physical therapy is boring — play a game instead,Cosmin Mihaiu,5:57,"TED Fellows,demo,gaming,health,software,exercise"
"
","
","
","
",Physical therapy is boring — play a game instead,Cosmin Mihaiu,5:57,"TED Fellows,demo,gaming,health,software,exercise"
"
											So together with three friends,
all of us software geeks,
											we asked ourselves,
											wouldn't it be interesting if patients
could play their way to recovery?
											We started building MIRA,
A P.C. software platform
											that uses this Kinect device,
a motion capture camera,
											to transform traditional exercises
into video games.
									","
											Então, juntamente com três amigos,
todos nós sabichões em ""software"",
											pensámos:
											""Não seria interessante se os doentes 
pudessem brincar com a sua recuperação?""
											Começámos a criar o MIRA.
uma plataforma de ""software"" para PC
											que usa o sensor Kinect,
uma câmara de captação de movimento,
											para transformar exercícios 
tradicionais em videojogos.
									","
											Böylece, beraber 3 yazılım tutkunu arkadaş
											kendimize şunu sorduk;
											""Hastalar iyileşirken oynasalar
ilginç olmaz mıydı?""
											Hareketleri oyunlara çevirmek için
											Kinect cihazı ve hareket yakalayan
kamera kullanan
											bilgisayar yazılım platformu MIRA'yı 
kurmaya karar verdik.
									","
											Alors, avec trois amis,
tous férus de logiciels
											nous nous sommes demandé :
											ne serait-ce pas intéressant si
les patients pouvaient guérir en jouant ?
											Nous avons commencé
à concevoir MIRA,
											une plate-forme logicielle pour PC,
											qui utilise le dispositif Kinect,
une caméra de capture de mouvement,
											pour faire des exercices traditionnels
des jeux vidéo.
									",Physical therapy is boring — play a game instead,Cosmin Mihaiu,5:57,"TED Fellows,demo,gaming,health,software,exercise"
"
","
","
","
",Physical therapy is boring — play a game instead,Cosmin Mihaiu,5:57,"TED Fellows,demo,gaming,health,software,exercise"
"
											My physical therapist has already set up
a schedule for my particular therapy.
											Let's see how this looks.
											The first game asks me
to fly a bee up and down
											to gather pollen to deposit in beehives,
											all while avoiding the other bugs.
											I control the bee by doing
elbow extension and flexion,
											just like when I was seven years old
after the cast was taken off.
									","
											A minha fisioterapeuta já fez 
um programa para a minha terapia.
											Vamos ver como é.
											No primeiro jogo a abelha tem
que voar para cima e para baixo,
											para carregar o pólen
a depositar nas colmeias,
											enquanto foge de outros insetos.
											Eu controlo a abelha
fazendo extensões e flexões do cotovelo,
											tal como quando tinha sete anos,
depois de retirado o gesso.
									","
											Fizyoterapistim benim özel terapim için 
çoktan bir program hazırladı.
											Hadi nasıl göründüğüne bakalım.
											İlk oyun benden diğer böceklerden kaçarken
											kovanlarda biriktirmem için polen toplamak

											amacıyla arıyı yukarı aşağı 
uçurmamı istiyor.
											Arıyı kolumu tıpkı yedi yaşında alçı
çıkarıldıktan sonraki gibi
											dirsek uzatması ve esnetmesi 
yaparak kontrol ediyorum.
									","
											Mon kiné a déjà mis en place
un calendrier pour ma thérapie.
											Voyons à quoi cela ressemble.
											Le premier jeu est de faire voler
une abeille de haut en bas
											pour recueillir le pollen
pour les ruches,
											tout en évitant les autres insectes.
											Je contrôle l'abeille en faisant
extension et flexion du coude,
											comme quand j'avais sept ans,
quand on m'a retiré le plâtre.
									",Physical therapy is boring — play a game instead,Cosmin Mihaiu,5:57,"TED Fellows,demo,gaming,health,software,exercise"
