en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",My radical plan for small nuclear fission reactors,Taylor Wilson,12:53,"innovation,nuclear energy,physics,science,technology,youth,alternative energy,chemistry,invention,energy,engineering,sustainability,future,space,electricity"
"
											Well, I have a big announcement to make today,
											and I'm really excited about this.
											And this may be a little bit of a surprise
											to many of you who know my research
											and what I've done well.
											I've really tried to solve some big problems:
											counterterrorism, nuclear terrorism,
											and health care and diagnosing and treating cancer,
											but I started thinking about all these problems,
											and I realized that the really biggest problem we face,
											what all these other problems come down to,
											is energy, is electricity, the flow of electrons.
											And I decided that I was going to set out
											to try to solve this problem.
									","
											Hoy tengo un gran anuncio que hacer
											que me emociona bastante
											Esto puede sorprender un poco
											a quienes conocen mi investigación
											y lo que he hecho.
											He tratado de resolver grandes problemas:
											antiterrorismo, terrorismo nuclear,
											atención médica, diagnóstico y tratamiento del cáncer.
											Empecé a meditar sobre todo esto
											y descubrí que el mayor problema que enfrentamos,
											al que se reducen estos otros,
											es la energía, la electricidad, el flujo de electrones.
											Y decidí proponerme
											a tratar de resolver este problema.
									","
											Eh bien, j'ai une grande nouvelle à vous annoncer aujourd'hui,
											et je suis vraiment heureux.
											Et c'est peut-être un peu une surprise
											pour beaucoup d'entre vous qui connaissent ma recherche
											et ce que j'ai bien fait.
											J'ai vraiment essayé de résoudre certains grands problèmes :
											la lutte contre le terrorisme, le terrorisme nucléaire,
											les soins de santé et le diagnostic et le traitement du cancer,
											mais j'ai commencé à penser à tous ces problèmes,
											et j'ai réalisé que le plus gros problème auquel nous sommes confrontés,
											tous ces problèmes se résument à
											l'énergie, l'électricité, le flux d'électrons.
											Et j'ai décidé que j'allais essayer
											de résoudre ce problème.
									","
											Ich hab eine große Ankündigung zu machen,
											und freu mich richtig darauf.
											Dies ist bestimmt eine Überraschung,
											für die, die meine Forschung
											und was ich gut gemacht habe, kennen.
											Ich habe nämlich versucht, 
ein paar große Probleme zu lösen:
											Terrorismusbekämpfung, 
nuklearer Terrorismus,
											Gesundheitspflege, 
Krebsdiagnostik-und bekämpfung,
											aber dann begann ich, über
all diese Probleme nachzudenken
											und erkannte, dass
das allergrößte Problem,
											das all diesen Problemen unterliegt,
											die Energie ist, die Elektrizität,
der Fluss der Elektronen.
											Und deshalb beschloss ich zu versuchen,
											dieses Problem zu lösen.
									",My radical plan for small nuclear fission reactors,Taylor Wilson,12:53,"innovation,nuclear energy,physics,science,technology,youth,alternative energy,chemistry,invention,energy,engineering,sustainability,future,space,electricity"
"
","
","
","
",My radical plan for small nuclear fission reactors,Taylor Wilson,12:53,"innovation,nuclear energy,physics,science,technology,youth,alternative energy,chemistry,invention,energy,engineering,sustainability,future,space,electricity"
"
											And this probably is not what you're expecting.
											You're probably expecting me to come up here
											and talk about fusion,
											because that's what I've done most of my life.
											But this is actually a talk about, okay —
											(Laughter) —
											but this is actually a talk about fission.
											It's about perfecting something old,
											and bringing something old into the 21st century.
									","
											Probablemente no sea eso lo que Uds. esperan.
											Quizá esperan que venga aquí
											y les hable de fusión,
											ya que es lo que he hecho gran parte de mi vida.
											Pero esta es una charla sobre, bueno...
											(Risas)
											esta es una charla sobre fisión.
											Se trata de perfeccionar algo viejo,
											y traerlo al siglo XXI.
									","
											Et ce n'est probablement pas ce que vous vous attendez.
											Vous vous attendez probablement que je vienne ici
											et je parle de fusion,
											parce que c'est ce que j'ai fait toute ma vie.
											Mais en fait c'est une intervention sur, d'accord -
											(Rires) —
											mais c'est en fait une intervention sur la fission.
											Il s'agit de perfectionner quelque chose de vieux,
											et apporter quelque chose de vieux dans le 21ème siècle.
									","
											Und das ist wahrscheinlich nicht, 
was ihr erwartet.
											Ihr erwartet vermutlich, 
dass ich hierher komme,
											um über Kernfusion zu reden,
											weil ich das schon immer gemacht habe.
											Doch dies ist tatsächlich
ein Vortrag über, okay –
											(Lachen)
											Dies ist ein Vortrag über Kernspaltung.
											Es geht darum,
etwas Altes zu perfektionieren
											und etwas Altes
ins 21. Jahrhundert zu führen.
									",My radical plan for small nuclear fission reactors,Taylor Wilson,12:53,"innovation,nuclear energy,physics,science,technology,youth,alternative energy,chemistry,invention,energy,engineering,sustainability,future,space,electricity"
"
","
","
","
",My radical plan for small nuclear fission reactors,Taylor Wilson,12:53,"innovation,nuclear energy,physics,science,technology,youth,alternative energy,chemistry,invention,energy,engineering,sustainability,future,space,electricity"
"
											Let's talk a little bit about how nuclear fission works.
											In a nuclear power plant, you have
											a big pot of water that's under high pressure,
											and you have some fuel rods,
											and these fuel rods are encased in zirconium,
											and they're little pellets of uranium dioxide fuel,
											and a fission reaction is controlled and maintained at a proper level,
											and that reaction heats up water,
											the water turns to steam, steam turns the turbine,
											and you produce electricity from it.
											This is the same way we've been producing electricity,
											the steam turbine idea, for 100 years,
											and nuclear was a really big advancement
											in a way to heat the water,
											but you still boil water and that turns to steam and turns the turbine.
									","
											Hablemos del funcionamiento de la fisión nuclear.
											En una planta de energía nuclear tenemos
											una gran caldera a alta presión
											con unas varillas de combustible
											cubiertas de circonio.
											Son pastillitas de combustible de de dióxido de uranio,
											Se controla la reacción de fisión y se mantiene a un nivel adecuado.
											Esa reacción calienta el agua,
											el agua se convierte en vapor, el vapor hace girar la turbina
											y con eso se produce electricidad.
											Esta es la misma forma en que hemos estado produciendo electricidad,
											con turbinas de vapor, desde hace 100 años.
											La energía nuclear fue realmente un gran avance
											para calentar el agua,
											pero todavía hervimos agua, que se convierte en vapor y hace girar las turbinas.
									","
											Parlons un peu du fonctionnement de la fission nucléaire.
											Dans une centrale nucléaire, vous avez
											une grande casserole d'eau sous haute pression,
											et vous avez des barres de combustible,
											et ces barres de combustible sont revêtues de zirconium,
											ce sont des petites boulettes de combustible au dioxyde d'uranium,
											et une réaction de fission est contrôlée et maintenue à un niveau approprié,
											cette réaction réchauffe l'eau,
											l'eau se transforme en vapeur, la vapeur fait tourner la turbine,
											et vous produisez de l'électricité.
											C'est de cette façon que nous avons produit l'électricité
											pendant 100 ans, l'idée de la turbine à vapeur,
											et le nucléaire était vraiment une grande innovation
											comme système de réchauffement de l'eau,
											mais il s'agit toujours de faire bouillir de l'eau qui se transforme en vapeur et fait tourner la turbine.
									","
											Lasst uns kurz darüber reden, 
wie Kernspaltung funktioniert.
											In einem Atomkraftwerk erzeugt man
											in einem großen Wasserbehälter
einen hohen Druck
											und mit ein paar Brennstäben,
											die mit Zirkon verkleidet sind,
											gibt es kleine Pellets
aus einem Brennstoff aus Urandioxid.
											und eine kontrollierte Kernspaltung, 
deren Werte kontrolliert werden und die
											das Wasser erhitzen,
											das dann zu Dampf wird, 
eine Turbine beschleunigt
											und somit Elektrizität erzeugt.
											Das ist das gleiche Prinzip
wie vor 100 Jahren,
											die Dampfturbinenidee,
zur Erzeugung von Strom,
											und Kernenergie war 
ein wirklich großer Fortschritt,
											das Wasser wurde
auf neue Weise erhitzt,
											aber es wird immer noch zu Dampf erhitzt 
und dies treibt immer noch eine Turbine an.
									",My radical plan for small nuclear fission reactors,Taylor Wilson,12:53,"innovation,nuclear energy,physics,science,technology,youth,alternative energy,chemistry,invention,energy,engineering,sustainability,future,space,electricity"
"
","
","
","
",My radical plan for small nuclear fission reactors,Taylor Wilson,12:53,"innovation,nuclear energy,physics,science,technology,youth,alternative energy,chemistry,invention,energy,engineering,sustainability,future,space,electricity"
"
											And I thought, you know, is this the best way to do it?
											Is fission kind of played out,
											or is there something left to innovate here?
											And I realized that I had hit upon something
											that I think has this huge potential to change the world.
											And this is what it is.
									","
											Y pensaba, saben, ¿es esta la mejor forma de hacerlo?
											¿Se agotó el tema
											o aún queda algo por innovar?
											Me di cuenta de que había dado con algo:
											creo que hay un potencial enorme para cambiar el mundo.
											Y es esto.
									","
											J'ai pensé, est-ce la meilleure façon de le faire ?
											La fission est-elle morte
											ou est-il encore possible d'innover ?
											Et j'ai réalisé que j'avais touché à quelque chose
											qui je pense à un énorme potentiel pour changer le monde.
											Et voici ce que je veux dire.
									","
											Da dachte ich mir,
ist das wirklich die beste Weise?
											Hat die Kernenergie
bereits ausgedient,
											oder gibt es da 
noch etwas zu verbessern?
											Da wurde mir klar, 
dass ich auf etwas gestoßen war,
											was riesiges Potential barg, 
die Welt zu verändern.
											Und das hier ist es.
									",My radical plan for small nuclear fission reactors,Taylor Wilson,12:53,"innovation,nuclear energy,physics,science,technology,youth,alternative energy,chemistry,invention,energy,engineering,sustainability,future,space,electricity"
"
","
","
","
",My radical plan for small nuclear fission reactors,Taylor Wilson,12:53,"innovation,nuclear energy,physics,science,technology,youth,alternative energy,chemistry,invention,energy,engineering,sustainability,future,space,electricity"
"
											This is a small modular reactor.
											So it's not as big as the reactor you see in the diagram here.
											This is between 50 and 100 megawatts.
											But that's a ton of power.
											That's between, say at an average use,
											that's maybe 25,000 to 100,000 homes could run off that.
											Now the really interesting thing about these reactors
											is they're built in a factory.
											So they're modular reactors that are built
											essentially on an assembly line,
											and they're trucked anywhere in the world,
											you plop them down, and they produce electricity.
											This region right here is the reactor.
									","
											Es un pequeño reactor modular.
											No es tan grande como el reactor que se ve en este diagrama.
											Es de entre 50 y 100 megavatios.
											Pero eso es un montón de energía.
											Con esto, con consumo promedio,
											podrían abastecerse 25 000 a 100 000 hogares.
											Pero lo realmente interesante de estos reactores
											es que se construyen en fábricas.
											Son reactores modulares construidos
											esencialmente en una línea de montaje.
											Se transportan a cualquier parte del mundo,
											se instalan y pueden producir electricidad.
											Esta parte es el reactor.
									","
											Voici un petit réacteur modulaire.
											Il n'est pas aussi grand que le réacteur que vous voyez sur le schéma ici.
											Il fait entre 50 et 100 mégawatts.
											Mais c'est une tonne de puissance.
											Par exemple lors d'une utilisation normale,
											ça pourrait alimenter 25 000 à 100 000 maisons.
											La chose vraiment intéressante de ces réacteurs
											c'est qu'ils sont construits dans une usine.
											Ce sont donc des réacteurs modulaires qui sont construits
											essentiellement sur ​​une chaine de montage,
											et ils sont transportés par camion partout dans le monde,
											vous les déchargez, et ils produisent de l'électricité.
											Cette zone-là c'est le réacteur.
									","
											Das ist ein kleiner 
Hochtemperaturreaktor (HT-Reaktor).
											Er ist nicht ganz so groß, 
wie der dort abgebildete Reaktor.
											Er erzeugt zwischen
50 und 100 Megawatt.
											Das ist ein Haufen Strom.
											Durchschnittlich könnte man damit etwa
											25.000 bis 100.000 Häuser versorgen.
											Das wirklich Spannende
an diesen Reaktoren ist,
											dass sie in einer Fabrik hergestellt werden.
											Das sind also HT-Reaktoren,
											die am Fließband gebaut werden,
											und dann in die ganze Welt
transportiert werden.
											Man stellt sie auf 
und sie produzieren Strom.
											Dieser Bereich hier ist der Reaktor.
									",My radical plan for small nuclear fission reactors,Taylor Wilson,12:53,"innovation,nuclear energy,physics,science,technology,youth,alternative energy,chemistry,invention,energy,engineering,sustainability,future,space,electricity"
