en,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","A forensic anthropologist who brings closure for the ""disappeared""",Fredy Peccerelli,8:40,"TEDYouth,anthropology,global issues,war,forensics"
"
											Guatemala is recovering from
a 36-year armed conflict.
											A conflict that was fought
during the Cold War.
											It was really just 
a small leftist insurgency
											and a devastating response by the state.
											What we have as a result
is 200,000 civilian victims,
											160,000 of those
killed in the communities:
											small children, men, women, 
the elderly even.
											And then we have 
about 40,000 others, the missing,
											the ones we're still looking for today.
											We call them the Desaparecidos.
									","
											A Guatemala está a recuperar
de um conflito armado de 36 anos.
											Um conflito que ocorreu
durante a Guerra Fria.
											Foi somente uma
pequena rebelião de esquerda
											e teve uma resposta devastadora do Estado.
											O resultado foram 200 000 vítimas civis,
											das quais 160 000 mortas nas comunidades:
											crianças pequenas, homens, 
mulheres e até os idosos.
											Temos ainda cerca de mais 40 000,
os desaparecidos,
											que ainda hoje estamos a procurar.
											Nós chamamos-lhes os Desaparecidos.
									","
											Guatemala 36 yıl süren silahlı bir
çatışmanın yaralarını sarıyor.
											Çatışma Soğuk Savaş döneminde yaşandı. 

											Aslında küçük sol bir ayaklanmaya karşı
											devlet tarafından verilen dehşetli
bir karşılıktı.
											Elde ettiğimiz sonuç, 200.000 sivil kurban
											bunların 160.000’i toplu şekilde öldürüldü.
											Küçük çocuklar, erkekler, kadınlar
ve hatta yaşlılar.
											Ayrıca, bugün hâlâ aradığımız
											kaybolan 40.000 kişi.
											Bu kayıpları Desaparecidos olarak 
isimlendirdik.
									","
											Guatemala erholt sich von einem 
36-jährigen bewaffneten Konflikt.
											Dieser Kampf in der Ära des kalten Krieges
											begann mit einem kleinen 
linksgerichteten Aufstand,
											der vom Staat brutal
niedergeschlagen wurde.
											Am Ende waren es 200 000 zivile Opfer.
											160 000 Menschen wurden 
in den Städten und Dörfern getötet —
											kleine Kinder, Männer, Frauen, Alte.
											Und weitere 40 000 sind verschwunden. 

											Das sind die Menschen,
nach denen wir heute noch suchen:
											die Desaparecidos [Verschwundenen].
									","A forensic anthropologist who brings closure for the ""disappeared""",Fredy Peccerelli,8:40,"TEDYouth,anthropology,global issues,war,forensics"
"
","
","
","
","A forensic anthropologist who brings closure for the ""disappeared""",Fredy Peccerelli,8:40,"TEDYouth,anthropology,global issues,war,forensics"
"
											Now, 83 percent of the victims 
are Mayan victims,
											victims that are the descendants
											of the original inhabitants of 
Central America.
											And only about 17 percent are of 
European descent.
											But the most important thing here is that
											the very people who are supposed to 
defend us, the police, the military,
											are the ones that committed
most of the crimes.
									","
											Ora bem, 83% das vítimas 
são vítimas maias,
											vítimas que são descendentes
											dos habitantes nativos da
América Central.
											E somente cerca de 17% 
são descendentes de europeus.
											Mas o mais importante aqui é que
											as pessoas que nos deviam defender,
											a polícia, os militares,
											são os que praticaram
a maior parte dos crimes.
									","
											Kurbanların % 83’ü Mayalar
											Orta Amerika’nın asıl sakinlerinin
											torunları olan Mayalar.

											Sadece % 17’si Avrupalıların
soyundan geliyor.

											Fakat buradaki en önemli şey
											bizi koruması beklenen kişilerin, 
polis, asker gibi
											bu suçların önemli bir kısmını
işlemiş olması.
									","
											83 % der Opfer sind Maya.
											Diese Opfer sind die Nachkommen
											der Ureinwohner Mittelamerikas.
											Nur 17 % der Toten haben 
europäische Vorfahren.
											Auffällig ist auch Folgendes:
											Ausgerechnet diejenigen, die uns
schützen sollten — Polizei und Militär —
											begingen den Großteil der Verbrechen.
									","A forensic anthropologist who brings closure for the ""disappeared""",Fredy Peccerelli,8:40,"TEDYouth,anthropology,global issues,war,forensics"
"
","
","
","
","A forensic anthropologist who brings closure for the ""disappeared""",Fredy Peccerelli,8:40,"TEDYouth,anthropology,global issues,war,forensics"
"
											Now the families,
they want information.
											They want to know what happened.
											They want the bodies of their loved ones.
											But most of all,
what they want is they want you,
											they want everyone to know
that their loved ones did nothing wrong.
									","
											Agora as famílias querem informações.
											Querem saber o que aconteceu.
											Querem os corpos dos seus entes queridos.
											Mas, acima de tudo,
o que elas querem é que nós,
											querem que todos nós saibamos 
que os seus entes queridos
											não fizeram nada de errado.
									","
											Aileler bilgi talep ediyor,
											ne olduğunu öğrenmek istiyorlar.
											Sevdiklerinin cesetlerini istiyorlar.
											Ancak, bundan daha da önemlisi
sizin ve herkesin
											sevdikleri bu kişilerin hiçbir yanlış şey 
yapmadıklarını bilmesini istiyorlar.
									","
											Die Familien fordern Aufklärung.
											Sie wollen wissen, was passiert ist,
											wollen die sterblichen Überreste 
ihrer Toten.
											Aber vor allem wollen sie eins: 
Sie und mit Ihnen die ganze Welt
											sollen wissen, dass ihre Angehörigen
unschuldig starben.
									","A forensic anthropologist who brings closure for the ""disappeared""",Fredy Peccerelli,8:40,"TEDYouth,anthropology,global issues,war,forensics"
"
","
","
","
","A forensic anthropologist who brings closure for the ""disappeared""",Fredy Peccerelli,8:40,"TEDYouth,anthropology,global issues,war,forensics"
"
											Now, my case was that my father
received death threats in 1980.
											And we left.
											We left Guatemala and we came here.
											So I grew up in New York,
											I grew up in Brooklyn as a matter of fact,
and I went to New Utrecht High School
											and I graduated from Brooklyn College.
											The only thing was that
											I really didn't know what 
was happening in Guatemala.
											I didn't care for it; it was too painful.
											But it wasn't till 1995 that I decided
to do something about it.
											So I went back.
											I went back to Guatemala, 
to look for the bodies,
											to understand what happened
and to look for part of myself as well.
									","
											No meu caso, foi que o meu pai
recebeu ameaças de morte em 1980.
											E nós fomo-nos embora.
											Saímos da Guatemala e viemos para cá.
											Portanto, eu cresci em Nova Iorque.
											Cresci em Brooklyn, frequentei 
a escola New Utrecht
											e formei-me na Faculdade de Brooklyn.
											Eu não fazia a mínima ideia do que 
estava a acontecer na Guatemala.
											Não me preocupava com isso;
era muito doloroso.
											Só em 1995 é que decidi
fazer qualquer coisa a esse respeito.
											Portanto voltei.
											Voltei para a Guatemala,
para procurar os corpos,
											para perceber o que acontecera e também
para procurar uma parte de mim mesmo.
									","
											Benim durumuma gelince, babam
1980 de ölüm tehditleri aldı.

											Biz ayrıldık.
											Guetamala’yı terk edip buraya geldik.
											Ben, New York’ta büyüdüm.
											Aslında Brooklyn’da büyüdüm ve
New Utrecth Lisesine gittim.
											Brokklyn ünversitesinden mezun oldum.

											Bir şey vardı,
											Guatemala’da neler olup bittiğinden 
habersizdim.
											Çok acı ama, olanları umursamadım.
											1995 yılında bir şeyler yapmaya 
karar verdim
											ve geri döndüm.
											Guatemala’ya cesetleri aramaya ve
											olup bitenleri anlamaya, kendimden de
parçalar bulmaya gittim.
									","
											Mein eigener Vater erhielt
im Jahr 1980 Todesdrohungen.
											Darum flohen wir aus Guatemala.
											Und so wuchs ich in New York
in Brooklyn auf.
											Ich besuchte die 
New Utrecht High School
											und studierte am Brooklyn College.
											Damals wusste ich nicht,
											was in Guatemala vorging.
											Ich wollte es nicht wissen. Es tat zu weh.
											Erst 1995 entschloss ich mich, 
der Sache nachzugehen.
											Darum kehrte ich zurück
											nach Guatemala — 
um die Leichen zu suchen,
											um das Geschehene zu verstehen und auch, 
um meine eigenen Wurzeln zu finden.
									","A forensic anthropologist who brings closure for the ""disappeared""",Fredy Peccerelli,8:40,"TEDYouth,anthropology,global issues,war,forensics"
"
","
","
","
","A forensic anthropologist who brings closure for the ""disappeared""",Fredy Peccerelli,8:40,"TEDYouth,anthropology,global issues,war,forensics"
"
											The way we work is that
we give people information.
											We talk to the family members
and we let them choose.
											We let them decide to tell
us the stories,
											to tell us what they saw,
											to tell us about their loved ones.
											And even more important,
											we let them choose to
give us a piece of themselves.
											A piece, an essence, of who they are.
											And that DNA is what we're 
going to compare
											to the DNA that comes
from the skeletons.
									","
											A forma como trabalhamos
é dando informações às pessoas.
											Falamos com os membros das famílias
e deixamos que eles escolham.
											Deixamos que eles decidam
contar-nos as histórias,
											contar-nos o que viram,
											falar-nos dos seus entes queridos.
											E ainda mais importante,
											deixamos que eles escolham
dar-nos uma parte deles mesmos.
											Uma parte, uma essência, de quem são.
											E esse ADN é o que vamos comparar
											com o ADN dos esqueletos.
									","
											Çalışma yöntemimiz insanlara
bilgi vermek şeklindeydi.

											Aile üyeleriyle görüşüp, onların 
seçim yapmasını sağladık.

											Bize hikayeleri, gördüklerini
											ve sevdiklerini anlatmaya
											karar vermelerini sağladık.
											Daha da önemlisi
											kendilerinden bir parçayı bize 
vermelerini sağladık.
											Kim olduklarına dair bir parça, bir öz.
											Ve bu DNA ile iskeletlerden gelen
											DNA'yı karşılaştıracağız.
									","
											Unsere Arbeit besteht darin, 
die Menschen zu informieren.
											Wir sprechen mit den Angehörigen
und sie entscheiden selbst.
											Wenn sie wollen, 
erzählen sie uns ihre Geschichte,
											das, was sie gesehen haben,
											sie erzählen uns über ihre Angehörigen.
											Und — noch wichtiger:
											Sie können uns etwas von sich
zur Verfügung stellen,
											ein wesentliches Stück ihrer selbst.
											Mit dieser DNA vergleichen wir dann
											die DNA von den Skeletten.
									","A forensic anthropologist who brings closure for the ""disappeared""",Fredy Peccerelli,8:40,"TEDYouth,anthropology,global issues,war,forensics"
