en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
","How art, technology and design inform creative leaders",John Maeda,16:41,"Internet,art,computers,creativity,design,humor,leadership,technology"
"
											I have to say that I'm very glad to be here.
											I understand we have over 80 countries here,
											so that's a whole new paradigm for me to speak
											to all of these countries.
									","
											Debo decir que estoy muy contento 
de estar aquí.
											Creo que hay más de 80 
países aquí,
											y para mí esta es 
una experiencia nueva,
											hablar para todos estos países.
									","
											Devo dizer que estou muito 
contente por estar aqui.
											Sei que temos, aqui, mais de 80 países
											e, é uma novidade, para mim,
falar para todos estes países.
									","
											Burada bulunmaktan çok memnunum.
											Görülüyor ki burada 80'in üzerinde ülke var;
											bu ülkelerin tümüne konuşma yapmak, benim için
											bütünüyle yeni bir unsur.
									","
											Je dois dire que je suis très heureux d'être ici.
											On m'a dit qu'il y a plus de 80 pays présents,
											c'est donc un paradigme totalement nouveau
pour moi
											de parler à tous ces pays.
									","How art, technology and design inform creative leaders",John Maeda,16:41,"Internet,art,computers,creativity,design,humor,leadership,technology"
"
","
","
","
","
","How art, technology and design inform creative leaders",John Maeda,16:41,"Internet,art,computers,creativity,design,humor,leadership,technology"
"
											In each country, I'm sure you have this thing called
											the parent-teacher conference.
											Do you know about the parent-teacher conference?
											Not the ones for your kids, but the one you had as a child,
											where your parents come to school and your teacher
											talks to your parents, and it's a little bit awkward.
											Well, I remember in third grade, I had this moment
											where my father, who never takes off from work,
											he's a classical blue collar, a working-class immigrant person,
											going to school to see his son, how he's doing,
											and the teacher said to him, he said, ""You know,
											John is good at math and art.""
											And he kind of nodded, you know?
											The next day I saw him talking to a customer at our
											tofu store, and he said, ""You know, John's good at math.""
											(Laughter)
									","
											Estoy seguro de que tienen 
en cada país lo que llamamos
											la reunión de padres y profesores.
											¿Conocen las reuniones de padres y profesores?
											No las de sus hijos, sino las que tenían 
cuando Uds. eran niños,
											esas en las que sus padres 
van a la escuela y el profesor
											habla con ellos,
y es un poco raro.
											Bueno, recuerdo que en el tercer curso, 
un día
											mi padre, que nunca 
deja su trabajo,
											un clásico obrero, inmigrante 
de clase trabajadora,
											fue a la escuela de su hijo, 
para ver cómo le iban las cosas,
											y el maestro le dijo: 
""¿Sabe?,
											John es bueno 
en matemáticas y en arte"".
											Y él más o menos asintió, 
¿saben?
											Al día siguiente lo vi hablando 
con un cliente en nuestra tienda
											de tofu, y mi padre le dijo, 
""John es bueno en matemáticas"".
											(Risas)
									","
											De certeza que, em cada país,
há uma coisa chamada
											reuniões entre pais e professores.
											Conhecem as reuniões de pais?
											Não as dos vossos filhos, mas aquelas
a que os vossos pais iam à escola,
											quando vocês eram crianças,
											o vosso professor conversava com eles
e era tudo um pouco estranho.
											Eu recordo-me de um momento,
no meu terceiro ano,
											em que o meu pai,
que nunca faltava ao serviço,
											era um típico trabalhador de fato-macaco, 
um imigrante da classe operária,
											foi à escola ver como é
que andava o filho,
											e o professor disse-lhe:
											""O John é bom em Matemática
e em Arte"".
											Ele concordou, abanando a cabeça.
											No dia seguinte, ouvi-o falar 
com um cliente, na nossa loja de tofu:
											""Sabe, o John é bom em Matemática.""
											(Risos)
									","
											Eminin her ülkede söyleyeceğim olgu mevcuttur:
											veli toplantısı.
											Veli toplantısı nedir bilir misiniz?
											Çocuklarınızı götürdüğünüz değil, sizin çocukken gittiğinizden bahsediyorum;
											aileleriniz okula gelip öğretmenin onlarla görüşme
											yaptığı yere denir, biraz da ürkütücüdür.
											Üçüncü sınıftayken, hatırlıyorum da, şöyle bir anım vardı.
											Babam, işinden hiç izin almazdı,
											klasik bir fabrika çalışanı ve işçi sınıfından bir göçmendi.
											Bir gün, beni ve ne durumda olduğumu görmek için okula geldi.
											Öğretmenim şöyle demiş: ""Aslına bakarsanız,
											John matematikte ve sanatta yetenekli.""
											Başını onaylar gibi salladı.
											Ertesi gün, babam tofu (soya loru) dükkanımızda bir müşteriyle
											konuşuyordu ve şöyle dedi: ""John matematikte yetenekliymiş.""
											(Gülüşmeler)
									","
											Dans chaque pays, je suis sûr que vous avez
ce qu'on appelle
											la réunion parents-professeurs.
											Vous connaissez la réunion
parents-professeurs ?
											Pas celles pour vos enfants, mais celle
que vous avez eue quand vous étiez enfant,
											lorsque vos parents viennent à l'école,
											et votre professeur parle à vos parents,
et c'est un peu délicat.
											Eh bien, je me souviens qu'en CE 2,
j'ai vécu ce moment,
											où mon père, qui ne quittait jamais son travail,
											c'était un col bleu classique,
un immigré de la classe ouvrière,
											est allé à l'école pour voir son fils,
comment il se débrouille,
											et le professeur s'est adressé à lui, 
il a dit, ""Vous savez,
											John est bon en maths et en dessin.""
											Et il a semblé approuver, vous voyez ?
											Le jour suivant, je l'ai vu parler à un client
dans notre magasin de tofu,
											et il a dit, ""Vous savez, John est bon en maths.""
											(Rires)
									","How art, technology and design inform creative leaders",John Maeda,16:41,"Internet,art,computers,creativity,design,humor,leadership,technology"
"
","
","
","
","
","How art, technology and design inform creative leaders",John Maeda,16:41,"Internet,art,computers,creativity,design,humor,leadership,technology"
"
											And that always stuck with me all my life.
											Why didn't Dad say art? Why wasn't it okay?
											Why? It became a question my entire life, and
											that's all right, because being good at math meant
											he bought me a computer, and some of you remember
											this computer, this was my first computer.
											Who had an Apple II? Apple II users, very cool. (Applause)
											As you remember, the Apple II did nothing at all. (Laughter)
											You'd plug it in, you'd type in it and green text would come out.
											It would say you're wrong most of the time.
											That was the computer we knew.
											That computer is a computer that I learned about
											going to MIT, my father's dream. And at MIT, however,
											I learned about the computer at all levels,
											and after, I went to art school to get away from computers,
											and I began to think about the computer as more of
											a spiritual space of thinking.
											And I was influenced by performance art —
											so this is 20 years ago. I made a computer out of people.
											It was called the Human Powered Computer Experiment.
											I have a power manager, mouse driver, memory, etc.,
											and I built this in Kyoto, the old capital of Japan.
											It's a room broken in two halves.
											I've turned the computer on,
											and these assistants are placing a giant floppy disk
											built out of cardboard, and it's put into the computer.
											And the floppy disk drive person wears it. (Laughter)
											She finds the first sector on the disk, and
											takes data off the disk and passes it off to, of course, the bus.
											So the bus diligently carries the data into the computer
											to the memory, to the CPU, the VRAM, etc.,
											and it's an actual working computer. That's a bus, really. (Laughter)
											And it looks kind of fast. That's a mouse driver,
											where it's XY. (Laughter)
											It looks like it's happening kind of quickly, but it's actually
											a very slow computer, and when I realized how slow
											this computer was compared to how fast a computer is,
											it made me wonder about computers and technology in general.
									","
											Siempre me he acordado de aquello.
											¿Por qué no dijo arte? 
¿Por qué no le parecía bien?
											¿Por qué? Se convirtió en una pregunta 
para el resto de mi vida,
											y no importa, porque por ser bueno 
en matemáticas,
											me compró una computadora, 
y algunos recordarán,
											esta computadora, esta fue mi primera computadora.
											¿Quién tuvo un Apple II? Usuarios de Apple II,
genial. (Aplausos)
											Como recordarán, el Apple II 
no hacía nada de nada. (Risas)
											Lo conectabas, escribías 
y salía un texto verde.
											La mayoría de las veces te decía que te habías equivocado.
											Esa era la computadora que conocíamos.
											La computadora a través de la que 
me enteré sobre cómo ir
											al MIT, el sueño de mi padre.
Y en el MIT, sin embargo,
											aprendí sobre computadoras a todos los niveles,
											y después, hice Bellas Artes 
para alejarme de las computadoras,
											y empecé a pensar más en la computadora como
											un espacio espiritual 
para el pensamiento.
											Y las artes escénicas me influyeron...
											esto pasó hace 20 años. 
Creé una computadora de personas
											llamado el 
""Human Powered Computer Experiment"".
											Tenía una fuente de alimentación, 
ratón, disco, memoria, etc.,
											y lo construí en Kyoto, 
la antigua capital de Japón.
											Es una habitación dividida en dos.
											He encendido la computadora,
											y estos asistentes están colocando 
un disquete gigante de cartón,
											que se mete en la computadora.
											y la persona que hace 
de disquete se lo pone. (Risas)
											Encuentra el primer sector del disco,
											y extrae datos del disco y se los pasa 
a, por supuesto, el bus de datos.
											El bus distribuye diligentemente 
los datos por la computadora
											a la memoria, la CPU, la VRAM, etc.,
											y es una computadora que funciona de verdad. 
Bueno, realmente es un bus. (Risas)
											Y parece bastante rápido.
Eso es un controlador de ratón,
											donde es XY. (Risas)
											Parece que va rápido, pero en realidad
											es una computadora muy lenta, 
y cuando me di cuenta
											lo comparé con la velocidad de
una computadora de verdad,
											y me hizo pensar sobre las computadoras 
y la tecnología en general.
									","
											Isso acompanhou-me sempre,
ao longo da vida.
											Porque é que o meu pai não falou na arte? 
Porque é que não era bom?
											Porquê? Foi uma incógnita, 
ao longo da minha vida
											mas, tudo bem, porque 
ser bom em Matemática
											levou-o a comprar-me um computador.
											Devem lembrar-se deste computador, 
foi o meu primeiro computador.
											Quem tinha um Apple II?
Utilizadores de Apple II, fixe.
											Conforme se recordam, 
o Apple II não fazia absolutamente nada.
											Ligava-se, teclava-se nele
e aparecia um texto verde
											que nos dizia, quase sempre, 
""Está errado"".
											Era o computador que conhecíamos.
											Foi o computador que estudei,
											quando fui para o MIT
— o sonho do meu pai.
											No MIT, estudei esse computador,
a todos os níveis
											e, depois, fui para as Belas Artes, 
para fugir dos computadores
											e comecei a pensar no computador
											mais como um espaço
espiritual de pensamento.
											Fui influenciado pela representação
artística — isto foi há 20 anos.
											Fiz um computador a partir de pessoas.
											Chamava-se Experiência Computacional 
Alimentada a Energia Humana.
											Com gestor de energia,
rato, memória, etc.,
											construí-o, em Quioto,
a antiga capital do Japão.
											Era uma sala dividida em duas metades.
											Liguei o computador
											e as assistentes estão a colocar 
uma disquete gigante
											feita em cartão
e a introduzi-la no computador.
											A pessoa da disquete veste-a. (Risos)
											Ela encontra o primeiro setor da disquete
											e retira-lhe os dados, que passa, 
obviamente, para o barramento.
											Assim, o barramento transfere, 
diligentemente, os dados para o computador,
											para a memória, para a CPU,
para a VRAM, etc.
											e é um computador que funciona mesmo.
Aquilo é um barramento, a sério.
											E parece ser rápido.
											Aquilo é um controlador do rato,
onde está XY.
											Parece que está a acontecer rapidamente,
mas é um computador muito lento.
											Quando me apercebi do quão lento
este computador era
											em comparação com o quão rápido
é um computador,
											fiquei a pensar nos computadores
e na tecnologia, de modo geral.
									","
											Bu hayatım boyunca aklıma takılıp durmuştur.
											Babam neden sanatı da söylemedi? Bunda ne vardı?
											Neden? Tüm hayatım boyunca bu soru kafamı kurcaladı.
											Pek de bir önemi yoktu; çünkü matematikte iyi olduğum için
											bana bilgisayar almıştı; bazılarınız bu bilgisayarı
											hatırlayacaktır, ilk bilgisayarım buydu.
											Kimin Apple II'si var? Apple II kullanıcıları, çok güzel. (Alkış)
											Hatırlıyorsunuzdur, Apple II'nin hiçbir özelliği yoktu. (Gülüşmeler)
											Fişe takardınız, bir iki şey yazardınız ve yeşil bir metin belirirdi.
											Çoğu zaman bir şeylerin yanlış olduğunu söylerdi.
											Bu bildiğimiz bir bilgisayardı.
											Bu bilgisayar ise babamın hayali olan
											MIT'ye gidişi hayalini öğrendiğim bilgisayardı,
											MIT’de bilgisayarları tüm seviyede kullanmayı öğrendim.
											Sonrasında bilgisayarlardan kurtulmak için
											sanat okuluna gittim ve bilgisayarların düşünmede
											daha yararlı olduğunu anlamaya başladım.
											Sonrasında sanattan etkilenmeye başladım
											tabi bu 20 yıl önceydi. İnsanlardan bir bilgisayar yaptım.
											Buna Gücünü İnsandan Alan Bilgisayar Deneyi diyordum.
											Elimde güç yönetimi, mouse sürücü yazılımı, hafıza gibi bilgisayar parçaları vardı
											ve bunu Japonya’nın en eski başkenti Kyoto’da yaptım.
											Burası ikiye bölünmüş bir oda.
											Bilgisayarı açtım ve buradaki asistanlar,
											ellerindeki mukavvadan yapılmış dev disketi
											bilgisayara takıyorlar.
											Ve tabi ki disket sürücüsü onu giyen kişi. (Gülüşmeler)
											İlk başta diskin birinci bölgesini buluyor
											ve verileri diskten çıkarıp gönderiyor, elbette ki otobüse.
											Böylece otobüs veriyi özenle bilgisayarın hafızasına,
											oradan işlemciye, oradan da VRAM’e taşır. Bir bilgisayar bu şekilde çalışmaktadır.
											Ayrıca söyleyeyim, o gerçekten bir otobüs. (Gülüşmeler)
											Biraz hızlı görünüyor.
											Bu bir mouse sürücüsü.
											Her ne kadar hızlıymış gibi görünse de aslında çok yavaş bir bilgisayar
											ve bu yavaş bilgisayarın, nasıl olur da hızlı bir bilgisayarla karşılaştırıldığını
											düşünmeye başlayınca, bu durum beni genelde
											bilgisayarlarla ve teknolojiyle ilgilenmeye kadar götürdü.
									","
											Et ça m'est toujours resté, toute ma vie.
											Pourquoi Papa n'a pas dit ""Dessin"" ?
Pourquoi n'était-ce pas bien ?
											Pourquoi ? Je me suis posé cette question
tout le reste de ma vie,
											et c'est bien ainsi,
parce qu'être bon en maths
											l'a conduit à m'acheter un ordinateur,
et certains d'entre vous
											se souviennent de cet ordinateur,
c'était mon tout premier.
											Qui a eu un Apple II ?
Les utilisateurs d'Apple II, super. (Applaudissements)
											Comme vous le savez, l'Apple II
ne faisait strictement rien. (Rires)
											On le branchait, on frappait le clavier,
et un texte apparaissait en vert.
											La plupart du temps,
il vous disait que vous vous étiez trompé.
											C'était l'ordinateur tel qu'on le connaissait alors.
											C'est un ordinateur que j'ai étudié,
quand je suis allé au MIT,
											le rêve de mon père.
Et pourtant, au MIT,
											j'ai étudié les ordinateurs à tous les niveaux,
											et ensuite je suis allé à l'école des beaux-arts
pour m'éloigner des ordinateurs,
											et j'ai commencé à les voir plutôt
											comme des lieux spirituels de réflexion.
											J'étais influencé par les performances artistiques -
c'était il y a 20 ans.
											J'ai fabriqué un ordinateur fait de gens.
											Ça s'appelait le Projet d'Ordinateur Humain.
											J'avais un gestionnaire de l'alimentation, un gestionnaire de la souris, de la mémoire, etc,
											et j'ai réalisé ça à Kyoto,
l'ancienne capitale du Japon.
											C'est une pièce divisée en deux parties.
											J'ai allumé l'ordinateur,
											et ces assistants mettent une disquette géante,
											faite en carton,
elle est introduite dans l'ordinateur.
											Et la personne gestionnaire de disquettes l'enfile.
(Rires)
											Elle trouve le premier secteur sur la disquette,
											elle prends des données sur la disquette,
et les transmets évidemment au bus.
											Le bus s'emploie à apporter les données
à la mémoire de l’ordinateur,
											à l'UC, la VRAM, etc,
											et ça fait un vrai ordinateur qui marche.
C'est un bus, vraiment. (Rires)
											Ça a l'air assez rapide.
Voici un gestionnaire de souris,
											qui est en XY. (Rires)
											Ça a l'air d'aller assez vite,
mais en réalité,
											c'est un ordinateur très lent,
et quand j'ai réalisé à quel point il était lent,
											comparé à la rapidité habituelle d'un ordinateur,
											cela m'a fait réfléchir sur les ordinateurs,
et la technologie en général.
									","How art, technology and design inform creative leaders",John Maeda,16:41,"Internet,art,computers,creativity,design,humor,leadership,technology"
"
","
","
","
","
","How art, technology and design inform creative leaders",John Maeda,16:41,"Internet,art,computers,creativity,design,humor,leadership,technology"
"
											And so I'm going to talk today about four things, really.
											The first three things are about how I've been curious
											about technology, design and art, and how they intersect,
											how they overlap, and also a topic that I've taken on
											since four years ago I became the President
											of Rhode Island School of Design: leadership.
											And I'll talk about how I've looked to combine
											these four areas into a kind of a synthesis, a kind of experiment.
									","
											Así que hoy hablaré 
de cuatro cosas.
											Las tres primeras son acerca 
de mi curiosidad por
											la tecnología, el diseño y el arte,
y cómo se relacionan entre sí,
											cómo se superponen, 
y también un tema que he tratado
											desde hace cuatro años 
cuando me convertí en el Presidente
											de la Escuela de Diseño de Rhode Island: el liderazgo.
											Y voy a hablar de cómo he intentado combinar
											estas cuatro áreas en una especie de síntesis, 
de experimento.
									","
											Por isso, hoje, vou falar
de quatro coisas.
											As primeiras três coisas têm a ver 
com o modo como tenho andado curioso
											sobre a tecnologia, o design 
e a arte e como se intercetam entre si,
											como se sobrepõem
											e também com um tema
que assumi há quatro anos,
											quando passei a diretor da Escola de Design
de Rhode Island: a liderança.
											Vou falar de como procurei
combinar estas quatro áreas
											numa espécie de síntese,
numa espécie de experiência.
									","
											Ve bugün size dört şeyden bahsedeceğim.
											Bahsedeceğim ilk üç şey, teknolojiye,
											tasrıma ve sanata nasıl ilgi duymaya başladığım
											ve bunların nasıl kesiştiği, nasıl üst üste geldiği hakkında.
											Ayrıca konu, dört yıldan bu yana dersini aldığım,
											Rhode Island Tasarım Okulunun başkanı olmamı sağlayan şey: liderlik.
											Ayrıca sizlere bu dört ayrı alanı nasıl bir sentez ve
											bir çeşit deney haline getirdiğimden de bahsedeceğim.
									","
											Je vais vous parler aujourd'hui de quatre choses,
en définitive.
											Les trois premières parlent de ma curiosité
											pour de la technologie, le design et l'art,
et comment ils se croisent,
											comment ils se rencontrent ;
et la dernière parle d'un sujet auquel je m'intéresse
											depuis que je suis devenu le Président
de l'Ecole du Design de Rhode Island :
											la direction.
											Je vais vous raconter comment j'ai cherché
à combiner ces quatre domaines
											dans une sorte de synthèse,
une sorte d'expérience.
									","How art, technology and design inform creative leaders",John Maeda,16:41,"Internet,art,computers,creativity,design,humor,leadership,technology"
"
","
","
","
","
","How art, technology and design inform creative leaders",John Maeda,16:41,"Internet,art,computers,creativity,design,humor,leadership,technology"
"
											So starting from technology,
											technology is a wonderful thing.
											When that Apple II came out, it really could do nothing.
											It could show text and
											after we waited a bit, we had these things called images.
											Remember when images were first possible with a computer,
											those gorgeous, full-color images?
											And then after a few years, we got CD-quality sound.
											It was incredible. You could listen to sound on the computer.
											And then movies, via CD-ROM. It was amazing.
											Remember that excitement?
											And then the browser appeared. The browser was great,
											but the browser was very primitive, very narrow bandwidth.
											Text first, then images, we waited,
											CD-quality sound over the Net,
											then movies over the Internet. Kind of incredible.
											And then the mobile phone occurred,
											text, images, audio, video. And now we have iPhone,
											iPad, Android, with text, video, audio, etc.
											You see this little pattern here?
											We're kind of stuck in a loop, perhaps, and this sense
											of possibility from computing is something I've been
											questioning for the last 10 or so years,
											and have looked to design, as we understand most things,
											and to understand design with our technology has been a passion of mine.
											And I have a small experiment to give you a quick design lesson.
									","
											Así que empecemos por la tecnología,
											la tecnología es maravillosa.
											Cuando salió el Apple II, realmente no podía hacer nada.
											Mostraba texto, y después de esperar
											un poco, llegaron esas cosas llamadas imágenes.
											¿Recuerdan la primera vez que 
aparecieron en una computadora
											esas bonitas imágenes a todo color?
											Y, tras unos años, llegó 
el sonido de calidad de CD.
											Fue increíble. Podías escucharlo en la computadora.
											Y, a continuación, películas, a través de CD-ROM. Realmente increíble.
											¿Se acuerdan de la emoción?
											Y después apareció el navegador. Fue algo grande,
											pero era muy primitivo,
el ancho de banda muy estrecho.
											El texto primero, luego las imágenes, esperamos,
											sonido de calidad CD en internet,
											luego las películas por internet. Algo increíble.
											Y entonces llegó el teléfono móvil,
											texto, imágenes, audio, vídeo. Y ahora tenemos iPhone,
											iPad, Android, con texto, vídeo, audio, etc.
											¿Ven el patrón?
											Tal vez estamos atrapados en un bucle, 
y esta sensación de posibilidad de la informática
											es lo que me he estado preguntado
											durante los últimos 10 años,
											y he mirado el diseño, tal como lo entendemos la mayoría de las cosas,
											y entender el diseño con nuestra tecnología 
ha sido una de mis pasiones.
											Tengo un pequeño experimento para darles
una lección de diseño rápida.
									","
											Assim, começando pela tecnologia...
											A tecnologia é uma coisa maravilhosa.
											Quando aquele Apple II apareceu, 
não podia, de facto, fazer nada.
											Podia exibir texto e,
depois de esperarmos um pouco,
											apareciam umas coisas chamadas imagens.
											Lembram-se de quando começaram
a aparecer nos computadores,
											aquelas imagens a cores, lindíssimas?
											Alguns anos depois, começámos 
a ter som com qualidade de CD.
											Foi incrível. Podíamos ouvir o som, 
no computador.
											Depois, os filmes, através do CD-ROM. 
Foi espantoso!
											Recordam-se desse entusiasmo?
											Depois, apareceu o navegador. 
O navegador era ótimo,
											mas era muito primitivo,
a largura da banda era demasiado estreita.
											Primeiro o texto, depois, 
as imagens, esperávamos,
											o som com qualidade de CD, na Internet.
											Depois, os filmes pela Internet. 
Mais ou menos incrível.
											Depois, apareceu o telemóvel,
											o texto, as imagens, o áudio, o vídeo.
											E, agora, temos o iPhone, o iPad,
o Android, com texto, vídeo, áudio, etc.
											Estão a ver o pequeno padrão
que aqui temos?
											Parece que estamos presos
numa espécie de círculo
											e este sentido da possibilidade
da informática
											é algo que tenho vindo a questionar,
nos últimos 10 anos.
											Tenho olhado para o design, 
já que entendemos a maioria das coisas.
											Entender o design juntamente com a
tecnologia tem sido uma paixão, para mim.
											Tenho uma pequena experiência 
para vos dar uma breve lição de design.
									","
											Öyleyse teknoloji ile başlayalım,
											teknoloji muhteşem bir şeydir.
											Apple II ilk çıktığında hiçbir şey yapamamıştı.
											Yazılar gösterirdi
											ve sonra biraz bekledik ve resimleri görüntüleyebilme ortaya çıktı.
											Bilgisayarlarda resim görüntüleyebilme zamanlarını hatırlayın,
											o muhteşem, tam renk fotoğraflar...
											Birkaç yıl sonra, CD kalitesinde ses ortaya çıktı.
											Kesinlikle inanılmazdı. Bilgisayarda sesleri dinleyebiliyorduk.
											Sonrasında CD-ROM aracılığıyla filmler izlenmeye başladı, harikaydı.
											Bu heyecanı hatırlıyor musunuz?
											Ardından internet tarayıcısı ortaya çıktı. Tarayıcı güzeldi,
											ancak biraz ilkeldi ve çok dar bir bant genişliğine sahipti.
											Önce yazılar, sonra resimler, biraz bekledik,
											üzerinden CD kalitesinde sesler,
											ardından internetten izlenen filmler. Bir anlamda inanılmaz.
											Daha sonralarda cep telefonları ortaya çıktı.
											Mesajlaşma, resimler, ses ve video vs. Şu anda ise mesajlaşma,
											video ve sesler ile birlikte iPhone, iPad, Android işletim sistemi var.
											Örnek alma şeklini görebiliyor musunuz?
											Bir anlamda döngüde kalmış gibiyiz, elbette ki bu programlamadan gelen imkan hissi
											bu programlamadan gelen imkan hissi
											benim de yaklaşık on yıldır cevaplamaya çalıştığım
											bir soruydu ve tasarıma baktığımızda, teknolojiyle uyumu
											en büyük zevklerimden biriydi.
											Şimdi size hızlı bir tasarım dersi vererek bir deney yapmak istiyorum.
									","
											Pour commencer par la technologie,
											la technologie est une chose merveilleuse.
											Quand cet Apple II est sorti,
il ne pouvait vraiment rien faire.
											Il pouvait afficher du texte,
											après avoir attendu un peu,
on a eu ces chose appelées des images.
											Vous vous rappelez, quand on a pu enfin
avoir des images sur un ordinateur,
											ces magnifiques images pleines de couleurs ?
											Puis, après quelques années, on a eu du son
de qualité CD.
											C'était incroyable.
On pouvait écouter du son sur un ordinateur.
											Puis des films, par les CD-ROM.
C'était époustouflant.
											Vous vous rappelez de cet enthousiasme ?
											Puis le navigateur est apparu.
Le navigateur était bien,
											mais il était très primitif,
avec une bande passante très étroite.
											D'abord du texte, puis des images,
on a attendu,
											puis du son de qualité CD sur Internet,
											puis des films sur Internet.
Plutôt incroyable.
											Et puis le téléphone mobile est apparu,
											textes, images, audio, vidéo.
Et maintenant, nous avons l'iPhone,
											l'iPad, Android, avec du texte, de la vidéo, de l'audio, etc.
											Vous voyez le schéma, là ?
											Nous tournons en rond, peut-être,
											et la question de ce qu'il est possible de faire
avec un ordinateur
											est quelque chose que j'explore
depuis une dizaine d'années,
											et je me suis intéressé au design,
puisque nous comprenons tant de choses,
											comprendre le design au travers de notre technologie a été l'une de mes passions.
											J'ai une petite expérience pour vous donner
une rapide leçon de design.
									","How art, technology and design inform creative leaders",John Maeda,16:41,"Internet,art,computers,creativity,design,humor,leadership,technology"
