en,tr,fr,title,speaker,duration,tags
"
","
","
",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
"
											OK, so, confession:
											I've always been weirdly
obsessed with advertising.
											I remember watching
Saturday morning cartoons,
											paying more attention to the commercials
											than to the shows,
											trying to figure out how they were trying
to get inside my head.
											Ultimately, that led me to my dream job.
											I became a partner
at a big New York ad agency.
									","
											Tamam, evet, itiraf ediyorum:
											Her zaman garip bir şekilde
reklamlara takıntılı oldum.
											Cumartesi sabahı çizgi film izlerken
reklamlara şovlardan daha
											fazla dikkat ettiğimi ve
aklıma ne sokmaya
											çalıştıklarını çözmeye

											uğraştığımı hatırlıyorum.
											En sonunda, bu beni hayalimdeki
işe götürdü.
											Büyük bir New York reklam şirketinin
ortağı oldum.
									","
											Je confesse :
											j'ai toujours été étrangement
obsédé par la publicité.
											Je me souviens d'avoir regardé
les dessins animés du samedi matin
											et d'avoir été plus attentif
à la publicité
											qu'aux émissions,
											essayant de découvrir ce qu'ils essayaient
de me rentrer dans la tête.
											Cela m'a mené
au travail de mes rêves.
											Je suis devenu partenaire
dans une grosse agence de pub de New York.
									",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
"
","
","
",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
"
											But then, all of that suddenly changed
on February 23, 1997,
											when my little brother Matt
was shot in the head
											in a shooting that happened
on the observation deck
											of the Empire State Building.
											Suddenly, my family was thrown
into the middle of a nightmare,
											being told that my brother
was going to die,
											actually being given the opportunity
to say goodbye to him,
											then several emergency brain surgeries
											and now what's amounted, for Matt,
											to a lifetime spent courageously
recovering from a traumatic brain injury.
											He is definitely my hero.
									","
											Fakat sonra, 23 Şubat 1997'de,
küçük kardeşim Matt,
											Empire State binasının gözlem katında
gerçekleşen bir cinayette
											başından vurulduğunda
											tüm bunlar aniden değişti.
											Aniden, kardeşimin öleceği
söylenerek, aslında ona veda etme
											şansı verilerek, ailem bir kabusun
ortasına atıldı,
											ve sonra birkaç acil beyin ameliyatı, ve

											Matt'a reva görülen şey, travmatik
											bir beyin hasarından cesurca
kurtulmaya harcanan
											bir hayattı.
											O kesinlikle benim kahramanım.
									","
											Puis, tout a soudainement changé
le 23 février 1997,
											quand mon petit frère Matt
s'est fait tirer dans la tête
											lors d'une fusillade sur la terrasse
											de l'Empire State Building.
											Soudainement, ma famille s'est retrouvée
au milieu d'un cauchemar.
											On nous a dit
que mon frère allait mourir,
											que nous avions l'opportunité
de lui dire au revoir,
											ont suivi plusieurs opérations
du cerveau en urgence,
											et ce qui correspond, pour Matt,
											à une vie entière passée à courageusement
se remettre de sa blessure.
											Il est vraiment mon héros.
									",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
"
","
","
",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
"
											But as much as (Applause) —
yeah, deserves it —
									","
											Ama her ne kadar (Alkış)
evet, o bunu hak ediyor.
									","
											Mais bien que — (Applaudissements)
oui, il le mérite —
									",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
"
","
","
",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
"
											(Applause)
									","
											(Alkış)
									","
											(Applaudissements)
									",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
"
","
","
",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
"
											But as much as this tragedy
was a nightmare for my family,
											I often think about how much worse
it could have been;
											in fact, how much worse
it is for the 90 families every day
											who aren't as fortunate,
											who lose loved ones — brothers,
sisters, sons, daughters, parents.
											They don't all make national headlines.
											In fact, most of them don't.
											They go largely unnoticed,
											in a nation that's kind of come to accept
a disgraceful national epidemic
											as some kind of new normal.
									","
											Ama her ne kadar bu trajedi
ailem için bir kabus olsa da
											sık sık, ne kadar daha kötü
olabileceğini, aslında
											böyle şanslı olmayan, sevdiklerini
erkek kardeşlerini, kız kardeşlerini,
											kızlarını, oğullarını, anne babalarını
											kaybeden, her gün 90 aile için
ne kadar kötü olabileceğini düşünüyorum.
											Bütün hepsi ulusal manşet olmuyorlar.
											Aslında, çoğu olmuyor.
											Utanç verici bir ulusal salgını,
bir çeşit
											normallik olarak kabul etme noktasına
gelen bir milletin içinde büyük ölçüde
											görmezden geliniyorlar.
									","
											Mais bien que cette tragédie ait été
un cauchemar pour ma famille,
											je pense souvent 
à comment cela aurait pu être pire ;
											à quel point cela est pire chaque jour
pour les 90 familles
											qui n'ont pas eu autant de chance,
											qui ont perdu des êtres aimés —
frères, sœurs, fils, filles, parents.
											Ils ne font pas tous
la une des journaux nationaux.
											Pas la majorité d'entre eux.
											Ils passent inaperçus,
											dans une nation qui a accepté
cette honteuse épidémie nationale
											comme la nouvelle normalité.
									",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
"
","
","
",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
"
											So I quit my job in advertising
											to try and do something about
this disgraceful national epidemic,
											because I came to realize
											that the challenges
to preventing gun violence
											are actually the same ones
that made me love advertising,
											which is to try to figure out
how to engage people.
											Only instead of doing it to sell products,
											doing it to save lives.
											And that comes down to
finding common ground,
											where what I want overlaps
with what you want.
											And you might be surprised to learn,
when it comes to gun violence,
											just how much common ground there is.
									","
											Bu yüzden, bu utanç verici ulusal
salgınla alakalı
											bir şey denemek ve yapmak için
reklamcılık işimi bıraktım.
											Çünkü anladım ki,
											silah terörünü önlemedeki zorluklar
aslında
											bana reklamcılığı sevdirenlerle,
insanları nasıl bağlayabileceğini
											anlamaya çalışmakla aynıydı.
											Bunu sadece ürün satmak için değil,
											hayat kurtarmak için yapmak.
											Ve bu ortak bir zemin bulmakla sonuçlanır,
											benim ne istediğimle senin ne istediğinin
çakıştığı yer.
											Konu silah terörü olduğunda, ne kadar çok
ortak zemin olduğunu
											öğrendiğinize şaşırabilirsiniz.
									","
											J'ai quitté mon travail
dans la publicité
											pour essayer de faire
quelque chose contre ça,
											car j'ai réalisé
											que les défis
pour empêcher la violence armée
											sont les mêmes que ceux
qui m'ont fait aimer la publicité :
											essayer de découvrir
comment atteindre les gens.
											Mais, au lieu de le faire
pour vendre des produits,
											on le fait pour sauver des vies.
											Cela revient à trouver un terrain commun
											où ce que je veux
rejoint ce que vous voulez.
											Vous serez peut-être surpris d'apprendre
l'étendue du terrain commun
											en termes de violence armée.
									",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
"
","
","
",Why gun violence can't be our new normal,Dan Gross,13:38,"activism,big problems,children,choice,community,Debate,future,government,goal-setting,parenting,law,social change,marketing,policy,guns,violence"
