fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
											Dan Holzman : Merci d'envoyer les fauteuils poires. Voilà.
									","
											Dan Holzman: Please throw out the beanbag chairs. Here we go.
									","
											Dan Holzman: Lütfen puf minderleri atar mısınız. İşte başlıyoruz.
									","
											Dan Holzman: Bitte werfen Sie uns die Sitzsäcke raus. Auf geht's.
									","
											Dan Holzman: Por favor, arroja los puffs. Aquí vamos.
									",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
","
","
","
","
",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
											Barry Friedman : Nous avons ici aujourd'hui toutes sortes de chaises high-tech,
											mais celle-ci est vraiment, je pense, le summum
											en ergonomie, en confort, en design, en flexibilité —
									","
											Barry Friedman: There are all kinds of high-tech chairs here today,
											but this is really, I think, when it reached its peak
											as far as ergonomics, comfort, design, flexibility ...
									","
											Barry Friedman: Bugün burada her tür yüksek teknoloji sandalye mevcut,
											ama sanırım ergonomi, rahatlık, dizayn,
											esnekliği düşündüğümüzde bunlar en iyileri —
									","
											Barry Friedman: Heutzutage gibt es viele Arten moderner Sitzgelegenheiten
											aber ich denke, das hier ist wirklich die Krönung.
											was Ergonomik, Komfort, Design und Flexibilität angeht.
									","
											Barry Friedman: Hoy hay todo tipo de asientos de alta tecnología
											pero creo que esto es realmente lo máximo
											en términos de ergonomía, comodidad, diseño, flexibilidad.
									",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
","
","
","
","
",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
											DH : Clairement, ce n'est pas ce que nous faisons d'ordinaire dans nos spectacles.
											Nous venons juste de nous entraîner avec.
											Mais nous allons essayer. Pourrions-nous avoir une musique inspiratrice pour ces fauteuils poires?
									","
											DH: Now obviously, this is not something we do on our regular show;
											it's something we just kind of learned for this,
											so we're going to try. But can we have some inspirational music for the beanbag chairs?
									","
											DH: Açıkçası, bu normal şovumuzda yaptığımız bir şey değil.
											Bu, buradaki şovumuz için öğrendiğimiz bir numara.
											Şimdi deneyeceğiz. Puf minderler için ilham verici bir müzik alabilir miyiz?
									","
											DH: Nun, so etwas machen wir normaler Weise nicht in unserer Show.
											Das haben wir extra hierfür gelernt.
											Wir werden es also versuchen. Könnten wir etwas inspirierende Musik bekommen?
									","
											DH: Obviamente esto no es algo que hagamos habitualmente en nuestro espectáculo.
											Es algo que preparamos para hoy.
											Así que vamos a intentar. Pero, ¿hay algo de música para inspirarnos?
									",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
","
","
","
","
",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
											BF : Très bon spectacle, Daniel, vraiment. Tu es très fort.
											Super. Vraiment, c'était super.
											DH : Merci.
											BF : Parfois quand les gens font cela, ils vont jusqu'en bas.
											Tu as juste fait ça.
											C'est ce type d'effort supplémentaire qui nous a menés là où nous sommes.
									","
											BF: Nice show, Daniel, nice show. You are the man!
											Nice show. Man, that was good!
											DH: Thank you.
											BF: You know, sometimes when people do those, they go all the way down.
											You actually just did that. (Laughter)
											That's the kind of extra effort that's gotten us where we are today ...
									","
											BF: Güzel gösteri, Daniel, güzel gösteri. En iyisi sensin.
											Güzel gösteriydi gerçekten.
											DH: Teşekkürler.
											BF: Bazıları şınav çekerken yere kadar eğiliyorlar.
											Ama sen sadece bu kadar yaptın.
											Bu fazladan bir efor gerektirir, bizim bugün buraya gelmemizi sağlayan da bu.
									","
											BF: Tolle Show, Daniel! Du hast es drauf!
											Tolle Show. Mann, das war gut!
											DH: Dankeschön.
											BF: Weisst du, normalerweise geht man bei den Liegestützen ganz runter.
											Du hast eigentlich nur so gemacht (Lachen)
											Das ist das Quäntchen Extra-Aufwand, der uns soweit gebracht hat....
									","
											BF: Buen número, Daniel, buen número. Eres un genio.
											Buen espectáculo, estuvo bueno.
											DH: Gracias.
											BF: A veces cuando la gente hace eso, lo hacen hasta abajo.
											En realidad hiciste así.
											Ese es el tipo de esfuerzo extra que nos puso donde estamos hoy.
									",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
","
","
","
","
",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
											DH: Ok, montrons-leur quelque chose de spécial.
									","
											DH: All right, let's show them something special.
									","
											DH: Tamam, biraz özel bir şeyler sergileyelim şimdi.
									","
											DH: Ok, lass uns etwas Spezielles vorführen.
									","
											DH: Correcto, mostrémosles algo especial.
									",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
","
","
","
","
",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
											BF: Sans bourse MacArthur.
											Regardez cela. Toutes sortes de différentes —
											TED parle d'invention, soyons francs. DH : Oui, c'est vrai.
									","
											BF: ... without a MacArthur grant.
											Yeah, look at this. You know, all kinds of different ...
											TED is about invention, let's be honest. Right? DH: Yeah, it is.
									","
											BF: MacArthur ödülü olmadan.
											Evet, şunlara bak. Bu farklı aletlere aşinasınız —
											dürüst olmak gerekirse TED icatlar ile ilgili. DH: Evet, öyle.
									","
											BF: ...ganz ohne ein MacArthur Stipendium.
											Es ist so: Sie kennen alle möglichen Arten an...
											Bei TED geht es eigentlich um Erfindungen, richtig? DH: Ja, das stimmt.
									","
											BF: Sin una beca MacArthur.
											Si, miren eso. Ya saben, tenemos diferentes...
											TED es invención, seamos honestos. DH: Sí, lo es.
									",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
","
","
","
","
",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
											BF : Hier soir, Michael Moschen a montré des accessoires de jonglage
											qu'il a inventés et travaillés.
											Tout de suite, Dan va montrer quelque chose qu'il a vraiment inventé.
									","
											BF: Last night, Michael Moschen showed some juggling props
											he has invented and working on.
											Right now, Dan's going to show something he actually invented.
									","
											BF: Dün akşam, Michael Moschen kendi icat ettiği ve üzerinde
											çalıştığı bazı hokkabazlık eşyalarını tanıttı.
											Şimdi, Dan de kendi icat ettiği bir şeyi gösterecek.
									","
											BF: Gestern Abend hat Michael Moschen einige Jonglier-Requisiten
											vorgestellt, die er erfunden hat.
											Jetzt wird Dan etwas zeigen, was er wirklich erfunden hat.
									","
											BF: Anoche, Michael Moschen mostró algunos accesorios de malabarismo
											que ha inventado y en los que trabaja.
											Ahora Dan les va a mostrar algo que inventó.
									",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
"
","
","
","
","
",Juggle and jest,Raspyni Brothers,15:27,"collaboration,entertainment,humor,physics"
