en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",Photographing the hidden story,Ryan Lobo,11:20,"Asia,art,humanity,photography,storytelling,war,india"
"
											My name is Ryan Lobo,
											and I've been involved in the documentary
											filmmaking business all over the world for the last 10 years.
											During the process of making these films
											I found myself taking photographs,
											often much to the annoyance of the video cameramen.
									","
											Mi nombre es Ryan Lobo,
											y he trabajado en el negocio de documentales
											y cine en todo el mundo durante los últimos 10 años.
											Mientras hacía estas películas
											me encontré tomando fotografías,
											que a menudo molestaban al camarógrafo.
									","
											Adım Ryan Lobo
											ve tüm dünyada belgesel film çekimi işini
											yaklaşık 10 yıldır yapıyorum.
											Bu filmleri yapma sürecinde
											çoğu zaman kameremı sinirdendirme pahasına
											kendimi fotoğraf çekerken buluyorum.
									","
											Mon nom est Ryan Lobo,
											je travaille dans la production de
											documentaires dans le monde entier depuis 10 ans.
											Pendant la réalisation de ces films,
											je me suis retrouvé à prendre des photos,
											souvent en embêtant les cameramen.
									","
											Ich heiße Ryan Lobo,
											und ich bin seit nunmehr 10 Jahren
											im Dokumentarfilmgeschäft überall auf der Welt tätig.
											Während der Dreharbeiten zu diesen Filmen
											habe ich viele Fotos gemacht,
											oft zum Ärger der Kameramänner.
									","
											Chamo-me Ryan Lobo
											e tenho trabalhado
na produção de documentários
											no mundo inteiro, nos últimos 10 anos.
											Durante a realização destes filmes,
											dei por mim a tirar fotografias,
											com grande aborrecimento
dos operadores de imagem.
									",Photographing the hidden story,Ryan Lobo,11:20,"Asia,art,humanity,photography,storytelling,war,india"
"
","
","
","
","
","
",Photographing the hidden story,Ryan Lobo,11:20,"Asia,art,humanity,photography,storytelling,war,india"
"
											I found this photography of mine almost compulsive.
											And at the end of a shoot, I would sometimes feel that
											I had photographs that told a better story
											than a sometimes-sensational documentary.
											I felt, when I had my photographs,
											that I was holding on to something true,
											regardless of agendas or politics.
											In 2007, I traveled to three war zones.
											I traveled to Iraq, Afghanistan and Liberia.
											And over there I experienced
											other people's suffering, up close and personal,
											immersed myself in some rather intense and emotional stories,
											and at times I experienced great fear for my own life.
									","
											Descubrí que mi fotografía era casi compulsiva.
											Y que al concluir una filmación, a veces sentía que
											había tomado fotos que contaban una mejor historia
											que un documental a veces sensacional.
											Pensé, cuando tenía mis fotografías,
											que me aferraba a algo verdadero,
											sin importar las agendas o la política.
											En el 2007 viajé a tres zonas de guerra.
											Viajé a Irak, Afganistán y Liberia.
											Y allí experimenté
											el sufrimiento ajeno de forma cercana y personal,
											me sumergí en algunas historias muy intensas y emotivas,
											y a veces temí por mi propia vida.
									","
											Bu fotoğrafımı neredeyse zorlayıcı buluyorum.
											Bazen çekimlerin sonunda
											bazı fotoğrafların tüm hikayeyi belgeselden
											daha iyi anlattığı hissine kapılıyorum.
											Her türlü politika ve amaca rağmen
											eğer fotoğrafım varsa
											elimde gerçeğin olduğunu hissediyorum.
											2007'de üç tane savaş bölgesine gezi yaptım.
											Irak, Afganistan ve Liberya'ya.
											Orada başka insanların ızdıraplarına şahit oldum
											bazı yoğun ve
											duygusal hikayelere şahit oldum
											ve bazı zamanlarda kendi hayatımdan endişelendim.
									","
											Je trouve cette photographie que j'ai prise presque compulsive.
											A la fin d'une séance, j'ai quelquefois l'impression que
											j'ai pris des photos qui racontent une meilleure histoire
											qu'un documentaire quelquefois sensationnel.
											J'ai eu l'impression, avec mes photos,
											que je m'en suis tenu à quelque chose de vrai,
											indépendamment du programme ou de la politique.
											En 2007, j'ai voyagé dans trois zones de guerre.
											L'Irak, l'Afghanistan et le Liberia.
											Là-bas j'ai pu vivre
											la souffrance des autres, de très près,
											m'immerger dans quelques histoires très intenses émotionnellement,
											et parfois craindre énormément pour ma vie.
									","
											Ich habe mich fast dazu verpflichtet gefühlt zu fotografieren.
											Am Ende der Dreharbeiten hatte ich manchmal das Gefühl,
											dass ich Fotos hatte, die eine bessere Geschichte erzählten
											als ein zum Teil effekthascherischer Dokumentarfilm.
											Ich hatte das Gefühl, wenn ich meine Fotos hatte,
											dass ich damit an etwas Wahrem festhalte,
											unabhängig von Agendas und Politik.
											2007 habe ich 3 Kriegsgebiete bereist.
											Ich war im Irak, in Afghanistan und in Liberia.
											Und dort erlebte ich
											das Leiden anderer Menschen, ganz nah und persönlich,
											ich tauchte ein in einige recht heftige, emotionale Geschichten,
											und einige Male hatte ich auch große Angst um mein eigenes Leben.
									","
											Penso que este gosto pela fotografia
é quase compulsivo.
											No fim de uma filmagem, por vezes sinto
											que eu tenho fotografias
que contam uma história melhor
											do que um documentário,
por vezes sensacional.
											Tenho a impressão de que,
com as minhas fotos,
											capto uma coisa verdadeira,
											independente de programas
ou de políticas.
											Em 2007, viajei a três zonas de guerra.
											Fui ao Iraque, ao Afeganistão
e à Libéria.
											Aí, acompanhei
o sofrimento das pessoas,
											de perto e pessoalmente,
											envolvi-me em histórias
intensas e emotivas
											e, por vezes, senti
grande receio pela minha vida.
									",Photographing the hidden story,Ryan Lobo,11:20,"Asia,art,humanity,photography,storytelling,war,india"
"
","
","
","
","
","
",Photographing the hidden story,Ryan Lobo,11:20,"Asia,art,humanity,photography,storytelling,war,india"
"
											As always, I would return to Bangalore,
											and often to animated discussions at friend's homes,
											where we would discuss various issues
											while they complained bitterly about the new pub timings,
											where a drink often cost more than what they'd paid
											their 14-year-old maid.
											I would feel very isolated during these discussions.
											But at the same time, I questioned myself
											and my own integrity and purpose in storytelling.
											And I decided that I had compromised,
											just like my friends in those discussions,
											where we told stories
											in contexts we made excuses for,
											rather than taking responsibility for.
									","
											Como siempre, yo regresaba a Bangalore,
											y a las animadas charlas en casas de amigos,
											donde discutíamos sobre distintos temas
											mientras ellos se quejaban sobre los horarios de los pubs,
											donde un trago cuesta más de lo que ellos pagaban
											a su mucama de 14 años.
											Yo me sentía muy aislado durante estas discusiones.
											Pero al mismo tiempo me cuestionaba a mi mismo,
											mi propia integridad y propósito al contar historias.
											Y decidí que había transgredido,
											al igual que mis amigos en aquéllas conversaciones,
											donde contábamos historias
											en contextos que tratábamos de justificar,
											en vez de asumir nuestra responsabilidad.
									","
											Her zamanki gibi Bagalore'ye geri döndüm
											ve genelde arkadaşlarımın evindeki
											değişik konulardaki tartışmaları dinledim,
											mesela bazen barın yeni çalışma saatlerinden dem vururlardı
											O barlarda içecek 14 yaşındaki hizmetçilerine
											verdikleri paradan daha pahalı olur.
											Bu tartışmalar sırasında kendimi çok yalnız hissederim.
											Fakat aynı zamanda kendimi
											ve hikaye anlatmadaki amacımı da sorguladım.
											Ve şunu fark ettim ki
											aynı arkadaşlarımın hikayelerinde olduğu gibi
											ben de sorumluluk
											almak yerine
											özürler uyduruyorum.
									","
											Comme toujours, je retourne à Bangalore,
											et me retrouve souvent, chez des amis, dans des discussions animées,
											où nous discutons de sujets variés,
											pendant qu'ils se plaignent amèrement des nouveaux horaires des bars,
											où le verre coûte souvent plus que ce qu'ils paieraient
											leur domestique de 14 ans.
											Je me sens très seul dans ces discussions.
											Mais en même temps, je m'interroge, sur moi-même,
											sur ma propre intégrité, sur mes motifs quand je raconte une histoire.
											J'en ai donc conclu que moi aussi j'avais transigé,
											comme mes amis, dans ces conversations,
											où nous racontions des histoires
											en nous inventant des excuses,
											plutôt qu'en acceptant notre responsabilité.
									","
											Wie immer würde ich nach Bangalore zurückkehren
											und oft zu lebhaften Diskussionen bei meinen Freunden daheim,
											wo wir verschiedene Themen diskutierten,
											während sie sich heftig über neue Kneipenöffnungszeiten beschwerten,
											wo ein Drink oft mehr kostet, als was sie
											ihrem 14 Jahre alten Hausmädchen gezahlt haben.
											Ich habe mich in diesen Diskussionen sehr isoliert gefühlt.
											Aber gleichzeitig habe ich mich selber in Frage gestellt,
											meine eigene Integrität und Absicht hinter dem Geschichtenerzählen.
											Und ich entschied, dass ich diese aufs Spiel gesetzt habe,
											wie meine Freunde in diesen Diskussionen,
											wo wir uns Geschichten erzählten
											in Umständen, für welche wir uns rechtfertigten,
											anstatt Verantwortung für sie zu übernehmen.
									","
											Como sempre, voltava a Bangalore
											e assistia a discussões
em casa de amigos,
											onde se falava de variados assuntos,
											enquanto eles se queixavam
amargamente dos novos horários dos ""pubs"",
											onde uma bebida custa mais
do que eles pagavam
											à sua criadita de 14 anos.
											Eu sentia-me muito isolado
durante essas discussões.
											Mas, ao mesmo tempo,
interrogava-me
											sobre a minha integridade
e o meu objetivo de contar histórias.
											Concluí que eu também estava comprometido,
											tal como os meus amigos
naquelas discussões,
											em que contávamos histórias
											em que inventávamos desculpas
											em vez de assumirmos a responsabilidade.
									",Photographing the hidden story,Ryan Lobo,11:20,"Asia,art,humanity,photography,storytelling,war,india"
"
","
","
","
","
","
",Photographing the hidden story,Ryan Lobo,11:20,"Asia,art,humanity,photography,storytelling,war,india"
"
											I won't go into details about what led to a decision I made,
											but let's just say it involved alcohol, cigarettes,
											other substances and a woman.
											(Laughter)
											I basically decided that it was I,
											not the camera or the network,
											or anything that lay outside myself,
											that was the only instrument in storytelling
											truly worth tuning.
											In my life, when I tried to achieve things
											like success or recognition, they eluded me.
											Paradoxically, when I let go of these objectives,
											and worked from a place of compassion and purpose,
											looking for excellence, rather than the results of it,
											everything arrived on its own, including fulfillment.
									","
											No entraré en detalles sobre lo que me llevó a tomar una decisión,
											pero digamos que tuvo que ver con alcohol, cigarrillos,
											otras sustancias y una mujer.
											(Risas)
											Básicamente decidí que yo mismo,
											y no la cámara o el canal de televisión,
											o cualquier cosa ajena a mí,
											era el único instrumento en la narración
											que valía la pena sintonizar.
											En mi vida, cuando intenté lograr cosas
											como el éxito o el reconocimiento, éstos me rehuían.
											Paradójicamente, cuando renuncié a estas metas,
											y trabajé desde la compasión y el propósito,
											buscando la excelencia, en vez de su resultado,
											todo llegó por su cuenta, incluyendo mi realización.
									","
											Bir kararı niye aldığımın detaylarını söylemeyeceğim ama
											siz onun alkol, sigara, diğer maddeler
											ve bir kadın içerdiğini bilin.
											(Gülüşmeler)
											Şuna karar verdim,
											hikaye anlatmada kamera ve ortam ya da
											benim dışımdaki herhangi bir şey değil,
											önemli olan ve ayarlanması gereken tek araç
											benim kendi şahsım.
											Hayatımda başarı ya da tanınmışlık gibi şeyleri elde
											etmek istediğimde hep benden kaçtılar.
											Ironik bir şekilde bu elemanları hiç düşünmeyip
											hırs ve azim ile çalışıp
											sonuçlar yerine mükemmeliyet için çalıştığımda
											her şey kendi kendine geldi, tatmin olmak dahil.
									","
											Je n'entrerai pas dans les détails sur ce qui m'a mené à une décision,
											mais disons qu'il y a de l'alcool, des cigarettes,
											d'autres substances et une femme.
											(Rires)
											En gros j'ai décidé que j'étais, moi,
											pas l'appareil ou le réseau,
											ou quoi que ce soit d'extérieur,
											le seul instrument de narration
											qui méritait d'être modifié.
											Dans ma vie, quand j'ai essayé d'atteindre des buts précis,
											tel le succès ou la reconnaissance, je les ai manqués.
											Paradoxalement, quand je les oublie,
											et travaille avec compassion et intérêt,
											visant l'excellence, plutôt que sa récompense,
											tout m'est arrivé naturellement, y compris l'épanouissement.
									","
											Ich werde nicht detailliert darauf eingehen, was zu meiner Entscheidung geführt hat,
											sagen wir nur es waren Alkohol, Zigaretten,
											andere Substanzen und eine Frau im Spiel.
											(Gelächter)
											Im Wesentlichen entschied ich, dass ich derjenige war,
											nicht die Kamera oder der Fernsehsender,
											oder irgendetwas außerhalb von mir,
											der das einzige Instrument des Geschichtenerzählens ist,
											was sich wirklich lohnt, geändert zu werden.
											Wenn ich in meinem Leben versucht habe, Dinge wie
											Erfolg oder Anerkennung zu erreichen, habe ich sie verfehlt.
											Paradoxerweise, wenn ich diese Ziele verworfen habe,
											und nur aus Leidenschaft und Bestimmung heraus gearbeitet habe,
											nach hervorragenden Leistungen gesucht habe statt nach dessen Ergebnissen,
											ist alles von selber eingetroffen, inklusive der Erfüllung.
									","
											Não vou entrar em pormenores
sobre o que levou à decisão que tomei
											mas digamos que envolvia álcool, cigarros,
											outras substâncias e uma mulher.
											(Risos)
											Decidi que eu era eu,
											não era o operador de imagens
nem a rede,
											nem nada exterior a mim mesmo,
											que eu era o único instrumento
para contar histórias
											que valia a pena afinar.
											Na minha vida, quando tentava
alcançar coisas,
											como o êxito ou o reconhecimento,
elas fugiam-me.
											Paradoxalmente, quando
abandonava esses objetivos,
											e trabalhava num local
de empatia e objetivo,
											procurando a perfeição,
em vez de resultados,
											tudo acontecia por si mesmo,
incluindo a minha satisfação pessoal.
									",Photographing the hidden story,Ryan Lobo,11:20,"Asia,art,humanity,photography,storytelling,war,india"
"
","
","
","
","
","
",Photographing the hidden story,Ryan Lobo,11:20,"Asia,art,humanity,photography,storytelling,war,india"
"
											Photography transcended culture, including my own.
											And it is, for me, a language which expressed the intangible,
											and gives voice to people and stories without.
											I invite you into three recent stories of mine,
											which are about this way of looking, if you will,
											which I believe exemplify the tenets
											of what I like to call compassion in storytelling.
									","
											La fotografía trascendía la cultura, incluyendo la mía.
											Y es, para mí, un lenguaje que expresaba lo intangible,
											que da voz a personas e historias que no la tienen.
											Les invito a ver tres de mis historias recientes,
											sobre esta forma de mirar, si se quiere,
											que ejemplifican las doctrinas
											de lo que llamo la compasión en la narración.
									","
											Fotoğrafcılık kendiminkini de dahil olmak üzere kültürleri yüceltti.
											Ve o benim için elle tutulamayanı ifade eden ve
											sesi olmayan insan ve hikayelere ses veren bir araç.
											Sizi hikaye anlatmadaki arzu olarak
											adlandırdığım alana örnek
											olabilecek 3 tane
											yeni yaşanmış hikayeye davet ediyorum.
									","
											La photographie transcende la culture, y compris la mienne.
											C'est pour moi un langage qui exprime l'intangible,
											et donne une voix aux gens et aux histoires qui n'en ont pas.
											Je vous invite dans trois histoires récentes,
											qui illustrent cette manière de voir, si vous voulez,
											qui démontrent les principes
											que ce que j'aime appeler la compassion dans la narration.
									","
											Fotografie weist über Kultur hinaus, einschließlich meiner eigenen.
											Und für mich ist es eine Sprache, welche das Ungreifbare ausdrücken kann,
											und gibt Menschen und Geschichten eine Stimme, die davor keine hatten.
											Ich lade Sie zu drei meiner neuesten Geschichten ein,
											welche diesen Blickwinkel veranschaulichen, wenn Sie so wollen,
											die meiner Meinung nach als Beipiel für die Grundsätze dienen
											welche ich gerne das Mitgefühl beim Geschichtenerzählen nenne.
									","
											A fotografia transcendia a cultura,
incluindo a minha.
											É, para mim, uma linguagem
que exprimia o intangível,
											e dá voz às pessoas e às suas histórias.
											Convido-vos a três recentes
histórias minhas,
											que ilustram esta forma de olhar,
se quiserem,
											e que eu penso que exemplificam
os princípios fundamentais
											daquilo a que gosto de chamar
empatia a contar histórias.
									",Photographing the hidden story,Ryan Lobo,11:20,"Asia,art,humanity,photography,storytelling,war,india"
