en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The surprising ingredient that makes businesses work better,Marco Alverà,14:07,"business,decision-making,motivation,work,leadership"
"
											For me, it was not being invited
to a friend's wedding.
											At first, I didn't really mind.
											I thought he was having a small reception.
											But then I kept meeting people
who were going to the same wedding,
											and they weren't as close
to the groom as I was ...
											and I felt left out.
											That really sucked.
											It felt really unfair.
									","
											Para mí fue el no haber sido invitado
a la boda de un amigo.
											Al principio, no me importó.
											Pensé que se trataba
de una pequeña recepción.
											Pero luego empecé a encontrarme
con gente que iba a esa misma boda
											y que no era tan cercana al novio como yo.
											Me sentí excluido.
											Fue horrible.
											Me pareció totalmente injusto.
									","
											Para mim, foi não ser convidado
para o casamento de um amigo.
											No início, eu nem me importei.
											Pensava que ele queria fazer
uma festa pequena.
											Mas depois encontrei muitas pessoas
que iam ao casamento,
											e nem sequer eram tão próximos
do noivo como eu.
											Senti-me posto de parte.
											Isso magoou-me.
											Pareceu-me mesmo injusto.
									","
											Pour moi, c'était de ne pas être invité
au mariage d'un ami.
											D'abord, je n'ai pas fait attention.
											J'ai pensé que c'était
une petite réception.
											Puis je n'ai pas cessé de rencontrer
des gens qui allaient à ce mariage,
											et ils n'étaient pas aussi proches
du marié que moi.
											Je me suis senti mis à l'écart.
											Ça craignait vraiment.
											Ça me semblait tellement injuste.
									","
											Mich traf es, als mein Freund mich
nicht zu seiner Hochzeit einlud.
											Zuerst hat es mich kaum interessiert,
											ich dachte er gibt einen kleinen Empfang.
											Dann traf ich immer wieder Leute, 
die zu dieser Hochzeit gingen,
											aber dem Bräutigam nicht 
so nah standen wie ich.
											Ich fühlte mich ausgeschlossen.
											Das war wirklich ätzend.
											Es war unfair.
									",The surprising ingredient that makes businesses work better,Marco Alverà,14:07,"business,decision-making,motivation,work,leadership"
"
","
","
","
","
",The surprising ingredient that makes businesses work better,Marco Alverà,14:07,"business,decision-making,motivation,work,leadership"
"
											For my daughters, Lipsi
and Greta, it was last week.
											They were taking turns
massaging their mom's back
											with a toy for back rubs,
											and then one of the girls felt
that the other girl had a longer go.
											That's when I walk into the room
											to find Greta in a rage,
shouting, ""That's not fair!""
											and Lipsi in tears,
											and my wife holding a stopwatch
											to make sure that each girl
had precisely one minute on the toy.
									","
											Para mis hijas, Lipsi y Greta,
fue la semana pasada.
											Se turnaban para dar masaje
de espalda a su madre
											con un masajeador de juguete,
											y una de las niñas sintió que 
la otra se había tomado más tiempo.
											Fue en ese momento
cuando entré a la habitación
											y vi a Greta en un ataque de furia,
gritando ""¡No es justo!""
											mientras Lipsi lloraba,
											y mi esposa controlaba con un cronómetro
											que cada niña tuviera
un minuto exacto en cada turno.
									","
											Para as minhas filhas, Lipsi e Greta,
foi na semana passada.
											Elas estavam a fazer massagens
nas costas da mãe, à vez,
											com um brinquedo de massagens dorsais,
											e uma delas achou que a outra
tinha tido mais tempo.
											Eu entro no quarto
											e encontro a Greta muito irritada,
a gritar: ""Isso não é justo!""
											A Lipsi lavada em lágrimas
											e a minha mulher com um cronómetro na mão
											para ter a certeza que cada uma usava
o brinquedo durante exatamente um minuto.
									","
											Pour mes filles, Lipsi et Greta,
c'était la semaine dernière.
											Elles se relayaient pour masser
le dos de leur mère,
											l'une jouant pendant que l'autre massait,
											et puis une des filles a eu l'impression
que l'autre jouait plus longtemps.
											C'est là que je suis arrivé
dans la chambre
											pour trouver Greta en colère,
criant : « C'est pas juste ! »,
											Lipsi en larmes
											et ma femme tenant un chronomètre
											pour vérifier que chacune avait le jouet
exactement une minute.
									","
											Bei meinen Töchtern, Lipsi und Greta,
passierte es letzte Woche.
											Sie wechselten sich ab,
den Rücken ihrer Mutter
											mit einem Spielzeug zu massieren.
											Eines der Mädchen dachte, 
dass das andere länger dran war.
											Als ich den Raum betrat,
											fand ich Greta wütend 
schreien: ""Das ist unfair!""
											und Lipsi weinte
											und meine Frau hielt eine Stoppuhr
											damit jedes Mädchen das Spielzeug
genau eine Minute lang hatte.
									",The surprising ingredient that makes businesses work better,Marco Alverà,14:07,"business,decision-making,motivation,work,leadership"
"
","
","
","
","
",The surprising ingredient that makes businesses work better,Marco Alverà,14:07,"business,decision-making,motivation,work,leadership"
"
											So if you're anything like me or my girls,
											the last thing that upset you
											probably also had to do with unfairness.
											That's because unfairness
triggers us so strongly
											that we can't think straight.
											We become afraid and suspicious.
											Our unfairness antennae stick up.
											We feel pain, and we walk away.
									","
											Si Uds. son como yo o como mis hijas,
											lo último que les disgustó
											posiblemente también haya tenido
que ver con una situación injusta,
											Esto se debe a que 
la sensación de injusticia
											provoca una reacción tan fuerte,
que nos impide pensar con claridad.
											Somos presa del temor y de la sospecha.
											Nuestras antenas detectoras
de injusticias se bloquean.
											Nos sentimos dolidos y nos alejamos.
									","
											Por isso, se forem como eu
ou como as minhas filhas,
											a última coisa que vos incomodou
											provavelmente teve a ver com injustiça.
											Isto porque a injustiça
revolta-nos tanto
											que não conseguimos pensar bem.
											Tornamo-nos receosos e desconfiados.
											As nossas antenas da injustiça levantam-se.
											Sentimos dor e afastamo-nos.
									","
											Donc si vous êtes comme moi
et mes filles,
											la dernière chose qui vous a bouleversé
											a probablement à voir avec l'injustice.
											Parce que l'injustice
provoque une réaction si forte
											qu'elle empêche d'avoir les idées claires.
											On devient craintif et suspicieux.
											Notre détecteur d'injustice se braque.
											On est triste et on s'éloigne.
									","
											Sollten Sie wie ich 
oder wie meine Kinder sein,
											dann hatte das Letzte, 
was Sie wütend gemacht hat,
											wahrscheinlich auch
mit Ungerechtigkeit zu tun.
											Denn Ungerechtigkeit reizt uns so stark,
											dass wir nicht mehr klar denken können.
											Wir werden ängstlich und misstrauisch.
											Unsere Ungerechtigkeitsfühler fahren aus.
											Wir spüren Schmerz und laufen davon.
									",The surprising ingredient that makes businesses work better,Marco Alverà,14:07,"business,decision-making,motivation,work,leadership"
"
","
","
","
","
",The surprising ingredient that makes businesses work better,Marco Alverà,14:07,"business,decision-making,motivation,work,leadership"
"
											Unfairness is one of the defining
issues of our society,
											it's one of the root causes
of polarization,
											and it's bad news for business.
											At work, unfairness makes people
defensive and disengaged.
											A study shows that 70 percent
of workers in the US are disengaged,
											and this is costing the companies
											550 billion dollars a year every year.
											This is, like, half the total
spent on education in the US.
											This is the size of the GDP
of a country like Austria.
									","
											Las situaciones injustas son 
un tema crucial en nuestra sociedad.
											Es una de las principales causas 
de la polarización,
											y es una mala noticia
para el mundo empresarial.
											En el ámbito laboral, 
las situaciones de injusticia
											ponen a las personas a la defensiva
y las aleja del compromiso.
											Un estudio revela
											que el 70 % de los trabajadores
en los EE. UU. se sienten desmotivados,
											lo cual representa para las compañías
											un costo de USD 550 mil millones al año.
											Es decir, la mitad del total del gasto
en educación en los EE. UU.,
											o el monto del PIB de Austria.
									","
											A injustiça é um dos problemas
que define a nossa sociedade,
											é uma das principais causas
da polarização,
											e isso é mau para os negócios.
											No trabalho, a injustiça torna as pessoas
defensivas e desligadas.
											Um estudo mostra que 70% dos trabalhadores
nos EUA estão desligados,
											isto está a causar prejuízos às empresas
											de 550 mil milhões de dólares
por ano, todos os anos.
											Isto é, metade do total 
gasto em educação nos EUA.
											É o valor do PIB de um país
como a Áustria.
									","
											L'injustice est un enjeu
déterminant pour notre société,
											une des causes premières
de la polarisation,
											et c'est une mauvais pour les affaires.
											Au travail, l'injustice place les gens
sur la défensive et les démotive.
											Une étude montre que 70% des salariés
aux États-Unis sont démotivés,
											ça coûte aux entreprises
											550 milliards de dollars par an
chaque année.
											Ça représente la moitié du total
des dépenses d'éducation aux États-Unis,
											ou encore le PIB d'un pays
comme l'Autriche.
									","
											Ungerechtigkeit ist eins der zentralen
Themen unserer Gesellschaft.
											Sie ist eine der Hauptursachen
für Polarisierung
											und schlecht für's Geschäft.
											Am Arbeitsplatz macht sie Menschen
defensiv und unmotiviert.
											Eine Studie zeigt, dass in den USA
70% der Arbeiter innerlich gekündigt haben
											und das kostet die Firmen
											550 Mrd. Dollar pro Jahr, jedes Jahr.
											Das entspricht der Hälfte dessen, was
in den USA für Bildung ausgegeben wird.
											Es entspricht dem BIP
eines Landes wie Österreich.
									",The surprising ingredient that makes businesses work better,Marco Alverà,14:07,"business,decision-making,motivation,work,leadership"
"
","
","
","
","
",The surprising ingredient that makes businesses work better,Marco Alverà,14:07,"business,decision-making,motivation,work,leadership"
"
											So removing unfairness
and promoting fairness
											should be our priority.
											But what does it mean in practice?
											Is it about more rules?
Is it about systems?
											Is it about equality?
											Well, partly, but fairness is more
interesting than rules and equality.
											Fairness works in surprising ways.
									","
											De manera que evitar las situaciones
injustas y promover las justas
											debería ser prioridad.
											Pero ¿qué significa esto en la práctica?
											¿Se trata acaso de imponer más reglas?
¿Son los sistemas?
											¿Es una cuestión de equidad?
											Podría decirse que, en parte, lo es.
											Pero la injusticia es más interesante
que las reglas y la equidad.
											La injusticia se presenta
de maneras sorprendentes.
									","
											Por isso, eliminar a injustiça
e promover a justiça
											deve ser a nossa prioridade.
											O que é que isso significa na prática?
											São precisas mais regras?
O problema está nas estruturas?
											Ou na igualdade?
											Bem, em parte. Mas a justiça é mais 
interessante do que regras e igualdade.
											A justiça funciona
de formas surpreendentes.
									","
											Donc éliminer l'injustice
et promouvoir l'équité
											devrait être notre priorité.
											Mais ça veut dire quoi en pratique ?
											On parle de plus de règles ?
des systèmes ?
											d'égalité ?
											En partie, mais la justice est plus
intéressante que les règles et l'égalité.
											Le sens de la justice peut agir
de façon surprenante.
									","
											Ungerechtigkeit beseitigen
und Gerechtigkeit fördern
											sollte unsere Priorität sein.
											Aber was bedeutet das praktisch?
											Geht es um mehr Regeln?
Geht es um Systeme?
											Geht es um Gleichberechtigung?
											Nun, zum Teil, aber Gerechtigkeit ist 
mehr als nur Regeln und Gleichwertigkeit.
											Gerechtigkeit wirkt
auf überraschende Weise.
									",The surprising ingredient that makes businesses work better,Marco Alverà,14:07,"business,decision-making,motivation,work,leadership"
