en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",A philosophical quest for our biggest problems,Nick Bostrom,16:52,"biotech,culture,future,global issues,happiness,philosophy,technology"
"
											I want to talk today about —
											I've been asked to take the long view, and I'm going to tell you what
											I think are the three biggest problems for humanity
											from this long point of view.
											Some of these have already been touched upon by other speakers,
											which is encouraging.
											It seems that there's not just one person
											who thinks that these problems are important.
									","
											Hoy quiero hablar sobre—
											Me han pedido que mire a lo largo, y voy a decirles lo que
											yo pienso son los 3 más grandes problemas de la humanidad
											desde este largo punto de vista.
											Algunos de estos ya han sido nombrados por otros oradores
											y eso es alentador.
											Parece ser que no es nada más una persona
											la que piensa que estos problemas son importantes.
									","
											Bugün- bu konu hakkında konuşmak istiyorum.
											Ben basireti bağlanmayı sormak istedim, ve size ne olduğunu anlatacağım
											insanlık için üç büyük problemin olduğunu düşünüyorum.
											bu kapsamlı bakış açısından
											Bunlardan bazılarına zaten diğer konuşmacılar tarafından değinildi.
											İçtenlikle
											Sadece tek bir kişi yok gibi gözüküyor.
											Bu sorunların önemli olduğunu düşünen,
									","
											Je veux vous parler aujourd'hui de —
											On m'a demandé de prendre une perspective à long terme, et je vais vous dire ce que
											je considère comme les trois plus grands problèmes pour l'humanité
											dans cette perspective à long terme.
											Certains d'entre eux ont déjà été abordés par d'autres conférenciers,
											ce qui est encourageant.
											Il semble qu'il n'y ait pas qu'une seule personne
											qui pense que ces problèmes sont importants.
									","
											Heute will ich über –
											ich wurde gefragt, einen Ausblick zu geben und ich werde Ihnen erzählen,
											was ich für die drei grössten Probleme der Menschheit halte,
											von diesem langfristigen Standpunkt aus.
											Manche wurden von anderen Vortragenden bereits erwähnt,
											das ist ermutigend.
											Scheinbar gibt es nicht nur eine Person,
											die denkt, dass diese Probleme wichtig sind.
									",A philosophical quest for our biggest problems,Nick Bostrom,16:52,"biotech,culture,future,global issues,happiness,philosophy,technology"
"
","
","
","
","
",A philosophical quest for our biggest problems,Nick Bostrom,16:52,"biotech,culture,future,global issues,happiness,philosophy,technology"
"
											The first is — death is a big problem.
											If you look at the statistics,
											the odds are not very favorable to us.
											So far, most people who have lived have also died.
											Roughly 90 percent of everybody who has been alive has died by now.
											So the annual death rate adds up to 150,000 —
											sorry, the daily death rate — 150,000 people per day,
											which is a huge number by any standard.
											The annual death rate, then, becomes 56 million.
											If we just look at the single, biggest cause of death — aging —
											it accounts for roughly two-thirds of all human people who die.
											That adds up to an annual death toll
											of greater than the population of Canada.
											Sometimes, we don't see a problem
											because either it's too familiar or it's too big.
											Can't see it because it's too big.
											I think death might be both too familiar and too big
											for most people to see it as a problem.
									","
											El primero es — la muerte es un problema.
											Si observamos las estadísticas,
											los números no nos favorecen.
											Hasta ahora, la mayoría de personas que han vivido, también han muerto.
											Aproximadamente el 90 % de todos los que han estado vivos ahora ya han muerto.
											Así que la tasa anual de mortalidad suma unos 150.000 —
											perdón, la tasa diaria de mortalidad — 150.000 personas por dia,
											lo que es un número enorme para cualquier estándar.
											La tasa de mortalidad anual, entonces, se torna en 56 millones.
											Si sólo miramos a la primordial y mayor causa de muerte — envejecimiento —
											representa apenas dos tercios de todos los humanos que mueren.
											Eso suma un total de muertos anuales
											mayor a la población de Canada.
											A veces, no vemos un problema
											ya sea porque es muy familiar, o porque es muy grande.
											No podemos verlo porque es muy grande.
											Yo pienso que la muerte puede que sea ambos, muy familiar y muy grande
											para que la mayoría de la gente la vea como un problema.
									","
											Ilki — Ölüm önemli bir problemdir
											Biz istatistiklere bakacak olursak,
											avantajlar bizden yana değil.
											Bugüne kadar yaşamış olan insanların çoğu öldü.
											Şimdiye kadar yaşayanların kabaca yüzde 90 ‘ı öldü.
											Yani yıllık ölüm oranı 150.000 ilave oluyor-
											pardon, günlük ölüm oranı - günde 150.000 kişi,
											herhangi bir standartdan büyük bir sayıdır.
											Yıllık ölüm oranı, o halde , 56 milyon oluyor.
											Ölümün sadece en büyük nedenine bakacak olursak— Yaşlanma -
											ölen insanların yaklaşık üçte iki nedenidir.
											yıllık ölü sayısına ilave olarak gidiyor.
											Bu Kanada nüfusundan daha fazla
											Çoğu zaman, bir problem olarak görmüyoruz
											Çünkü O ya çok tanıdık ya da çok büyük.
											Onu göremedik. Çünkü çok büyük.
											Sanırım, ölüm hem çok tanıdık hemde çok büyük olabilir
											çoğu insan için O bir problem olarak görülmekte.
									","
											Le premier, c'est — la mort, un sacré problème.
											Si vous regardez les statistiques,
											elles ne nous sont pas très favorables.
											Jusqu'à présent, la plupart des personnes qui ont vécu sont décédées.
											À peu près 90 pour cent de tous ceux qui ont été en vie sont aussi morts à l'heure actuelle.
											Ainsi, le taux de mortalité annuel s'élève à 150 000 —
											pardon, le taux de mortalité quotidien — 150 000 personnes par jour,
											ce qui est indiscutablement un chiffre énorme.
											Le taux de mortalité annuel est alors de 56 millions.
											Si nous considérons la plus importante cause de mortalité — le vieillissement —
											elle concerne environ deux tiers de tous les humains qui meurent.
											Ce qui nous donne par an un nombre de morts
											plus important que la population du Canada.
											Parfois, nous ne voyons pas un problème
											parce qu'il est soit trop familier, soit trop important.
											On ne peut pas le voir parce qu'il est trop gros.
											Je pense que la mort doit être à la fois trop familière et trop importante
											pour que la plupart des gens la perçoive comme un problème.
									","
											Das erste ist – der Tod ist ein grosses Problem.
											Wenn man die Statistiken anschaut,
											stehen die Chancen nicht sehr gut für uns.
											Bisher sind alle Menschen, die einmal gelebt haben, auch gestorben.
											Etwa 90 Prozent von allen Menschen, die je gelebt haben, sind inzwischen tot.
											Die jährliche Zahl macht etwa 150 000 Menschen aus –
											entschuldigung, die tägliche Sterberate – 150 000 Menschen am Tag,
											das ist in jedem Fall eine riesige Zahl.
											Die jährliche Sterberate liegt dann bei 56 Millionen.
											Wenn wir nur die eine, grösste Ursache für den Tod anschauen – altern –
											das betrifft etwa zwei Drittel aller Menschen, die sterben.
											Das führt zu einer jährlichen Anzahl an Verstorbenen,
											welche die Bevölkerung von Kanada übersteigt.
											Manchmal sehen wir ein Problem nicht,
											weil es zu geläufig ist oder zu gross.
											Man kann es nicht sehen, weil es zu gross ist.
											Ich denke, der Tod könnte beides sein: zu geläufig und zu gross
											für die meisten Menschen, um ihn als Problem zu sehen.
									",A philosophical quest for our biggest problems,Nick Bostrom,16:52,"biotech,culture,future,global issues,happiness,philosophy,technology"
"
","
","
","
","
",A philosophical quest for our biggest problems,Nick Bostrom,16:52,"biotech,culture,future,global issues,happiness,philosophy,technology"
"
											Once you think about it, you see this is not statistical points;
											these are — let's see, how far have I talked?
											I've talked for three minutes.
											So that would be, roughly, 324 people have died since I've begun speaking.
											People like — it's roughly the population in this room has just died.
											Now, the human cost of that is obvious,
											once you start to think about it — the suffering, the loss —
											it's also, economically, enormously wasteful.
											I just look at the information, and knowledge, and experience
											that is lost due to natural causes of death in general,
											and aging, in particular.
									","
											Una vez que piensas en eso, ves que esto no es estadística.
											Estos son — a ver, ¿cuánto he hablado?
											He hablado durante 3 minutos.
											Así que eso sería, aproximadametne, 324 personas se han muerto desde que he comenzado a hablar
											Gente como — es decir, la gente en esta aula se ha muerto.
											Ahora, el costo humano de eso es obvio.
											Una vez que comienzas a pensarlo — el sufrimiento, la pérdida —
											es también, económicamente, muy grande.
											Yo solo veo a la información, al conocimiento, y experiencia
											que se pierde por causas naturales de muerte en general,
											y de enjevecimiento, en particular.
									","
											Bir kez onun hakkında düşünün, istatistiksel sayı olarak görmeyin;
											bunlar - bakalım, konuşmaya başlayalı ne kadar zaman oldu?
											üç dakikadır konuşmaktayım
											Böylece konuşmaya başladığım zamandan bu yana kabaca, 324 kişi öldü,
											- kabaca bu odadaki nüfus kadar insan sadece öldü..
											Şimdi, insan maliyeti apacık ortadadır,
											bir kez onu düşünmeye başlayın - acı çekme, kayıp -
											aynı zamanda ekonomik olarak, muazzam israf var.
											Ben sadece haber, bilgi ve deneyime bakıyorum
											genellikle ölüm doğal nedenlerden kaynaklıdır.
											ve özellikle de yaşlanma.
									","
											Quand on y pense, on peut voir que ce n'est pas d'un intérêt statistique.
											Ce qui est — voyons voir, combien de temps ai-je parlé?
											J'ai parlé pendant trois minutes.
											Ce qui signifie qu'environ 324 personnes sont mortes depuis que j'ai commencé à parler.
											Un groupe comme — c'est à peu près le nombre de personnes dans cette salle qui vient juste de mourir.
											Le coût humain de cet événement est évident.
											Une fois qu'on commence à y penser — la souffrance, la perte —
											c'est aussi, économiquement, un énorme gaspillage.
											Je considère juste les informations, la connaissance et l'expérience
											qui sont perdues en raison morts naturelles en général,
											et du vieillissement, en particulier.
									","
											Wenn man mal darüber nachdenkt, sieht man, dass es nicht um statistische Daten geht.
											Das sind – wie lange habe ich schon gesprochen?
											Ich habe drei Minuten lang gesprochen.
											Seit ich begonnen habe zu sprechen, sind ungefähr 324 Menschen gestorben.
											Etwa, als ob die anwesende Menschenmenge in diesem Raum gerade gestorben wäre.
											Nun, die Humankosten davon sind offensichtlich.
											Wenn man darüber nachenkt – das Leiden, der Verlust –
											Es ist auch enorm unwirtschaftlich.
											Ich sehe mir die Information an, das Wissen und die Erfahrung,
											die generell durch natürliche Todesursachen verloren geht,
											und im Speziellen durchs Altern.
									",A philosophical quest for our biggest problems,Nick Bostrom,16:52,"biotech,culture,future,global issues,happiness,philosophy,technology"
"
","
","
","
","
",A philosophical quest for our biggest problems,Nick Bostrom,16:52,"biotech,culture,future,global issues,happiness,philosophy,technology"
"
											Suppose we approximated one person with one book?
											Now, of course, this is an underestimation.
											A person's lifetime of learning and experience
											is a lot more than you could put into a single book.
											But let's suppose we did this.
											52 million people die of natural causes each year
											corresponds, then, to 52 million volumes destroyed.
											Library of Congress holds 18 million volumes.
											We are upset about the burning of the Library of Alexandria.
											It's one of the great cultural tragedies
											that we remember, even today.
											But this is the equivalent of three Libraries of Congress —
											burnt down, forever lost — each year.
									","
											Supongan que una persona signifique un libro.
											Ahora, por supuesto, esto es una subestimación
											Lo que una persona aprende a lo largo de su experiencia de vida
											es mucho más de lo que puedes poner en un solo libro.
											Pero supongamos que hiciéramos esto.
											52 millones de personas mueren de causas naturales cada año
											corresponde, entonces, a 52 millones de libros destruidos.
											La Biblioteca del Congreso tiene 18 millones de libros.
											Estamos indignados con el incendio de la Biblioteca de Alejandría.
											Es una de las más grandes tragedias culturales
											que recordamos hasta hoy.
											Pero esto es el equivalente a 3 Bibliotecas del Congreso —
											quemadas, perdidas para siempre — cada ano.
									","
											Biz bir kitap ile bir kişi yi yaklasık varsayalım?
											Şimdi, tabii, bu değerinin altındadır.
											Bir kişinin ömür boyu öğrenme ve deneyimi
											tek bir kitap içine sığabilmekten çok daha fazladır.
											Ama diyelim ki biz bunu yaptık varsayalım.
											52 milyon insan her yıl doğal nedenlerle ölüyor
											sonuç olarak, 52 milyon kül olmaya karşılık geliyor.
											Kongre Kütüphanesi 18 milyon cilte ulaşır.
											Biz İskenderiye Kütüphanesi'nin yakılmasına üzülüyoruz.
											O büyük kültürel trajedilerinden biri,
											Bugün bile, hatırlıyoruz.
											Ama bu üç Kongre Kütüphanesine eşdeğerdir.
											—Yanmış kül olmuş, sonsuza kadar kayıp - - Her yıl
									","
											Supposez que nous assimilions une personne à un livre —
											Bien entendu, c'est une sous-estimation.
											L'apprentissage et l'expérience acquis au cours de la vie d'une personne
											représentent bien plus que ce qu'on pourrait mettre dans un seul livre.
											Mais supposons qu'on le fasse.
											52 millions de personnes mourant de causes naturelles chaque année
											cela correspond alors à 52 millions de volumes détruits.
											La Bibliothèque du Congrès détient 18 millions de volumes.
											Nous sommes contrariés par l'incendie de la bibliothèque d'Alexandrie.
											C'est l'une des grandes tragédies
											dont nous nous souvenons, encore aujourd'hui.
											Mais c'est l'équivalent de trois Bibliothèques du Congrès —
											complètement brûlées, perdues pour toujours — chaque année.
									","
											Nehmen wir an, eine Person entspräche einem Buch?
											Nun, das ist natürlich eine Unterschätzung.
											Ein Leben voller Lernen und Erfahrung
											ist viel mehr, als man in ein einzelnes Buch schreiben könnte.
											Aber nehmen wir an, wir täten das.
											52 Millionen Menschen sterben jährlich aus natürlichen Gründen,
											das entspäche dann 52 zerstörten Ausgaben.
											Die Kongressbibliothek verfügt über 18 Millionen Ausgaben.
											Wir sind bestürzt darüber, dass die Bibliothek von Alexandria niedergebrannt ist.
											Es ist eine der grossen kulturellen Tragödien,
											an die wir uns auch noch heute erinnern.
											Aber das ist das Äquivalent zu drei Kongressbibliotheken –
											verbrannt, für immer verloren – jedes Jahr.
									",A philosophical quest for our biggest problems,Nick Bostrom,16:52,"biotech,culture,future,global issues,happiness,philosophy,technology"
"
","
","
","
","
",A philosophical quest for our biggest problems,Nick Bostrom,16:52,"biotech,culture,future,global issues,happiness,philosophy,technology"
"
											So that's the first big problem.
											And I wish Godspeed to Aubrey de Grey,
											and other people like him,
											to try to do something about this as soon as possible.
											Existential risk — the second big problem.
											Existential risk is a threat to human survival, or to the long-term potential of our species.
											Now, why do I say that this is a big problem?
											Well, let's first look at the probability —
											and this is very, very difficult to estimate —
											but there have been only four studies on this in recent years,
											which is surprising.
											You would think that it would be of some interest
											to try to find out more about this given that the stakes are so big,
											but it's a very neglected area.
									","
											Así que ese es el primer gran problema.
											Le deseo la velocidad de Dios a Aubrey de Grey
											y a otra gente como él,
											para que traten de hacer algo al respecto lo antes posible.
											Riesgo existencial — el segundo gran problema.
											El riesgo existencial es una amenaza a la supervivencia humana, o al potencial de largo plazo de nuestra especie
											Ahora: ¿por qué digo que este es un gran problema?
											Bueno, primero miremos a la probabilidad —
											y esto es muy difícil de estimar —
											pero sólo ha habido 4 estudios en estos recientes años,
											lo que es sorprendente.
											Pensariíamos que sería interesante
											tratar de investigar más sobre esto ya que las estadísticas son grandes,
											pero es un área muy descuidada.
									","
											Böylece bu ilk büyük sorundu.
											Ve Aubrey de Grey ile Godspeed 'e şans diliyorum,
											ve onlar gibi diğer insanlara,
											en kısa zamanda bu konuda bir şeyler yapmaya çalışmak için
											Varoluşçu riski - İkinci büyük sorun.
											Varoluşçu risk türümüzün uzun vadeli potansiyelne veya insanın hayatta kalma savaşına bir tehdittir.
											Şimdi, bunun neden büyük bir sorun olduğunu söylüyorum?
											Eh, olasılıklara ilk önce bakalım -
											ve bunu tahmin etmek çok çok zordur -
											ama son yıllarda bu konuda sadece dört çalışma yapılmıştır.
											şaşırtıcıdır.
											ilgi çekeceğini düşüneceksiniz..
											varoluşa bağlı şeyler o kadar büyük ki bu konuda daha fazla keşfetmek gerekiyor.
											çok ihmal edilmiş bir alan olması
									","
											Voici donc le premier grand problème.
											Et je souhaite bonne chance à Aubrey de Grey,
											et à d'autres peronnes comme lui,
											pour tenter de faire quelque chose à ce propos dès que possible.
											Le risque existentiel — deuxième grand problème.
											Le risque existentiel est une menace pour la survie humaine, ou pour le potentiel à long terme de notre espèce.
											Alors, pourquoi suis-je en train de dire que c'est un grand problème?
											Eh bien, regardons d'abord les probabilités —
											c'est très très difficile à estimer —
											mais il n'y a eu que quatre études là-dessus ces dernières années,
											ce qui est surprenant.
											On pourrait penser qu'il y a un certain intérêt
											à essayer d'en apprendre plus à ce propos, étant donné l'importance des enjeux,
											mais c'est un domaine qui est véritablement laissé de côté.
									","
											Also, das ist das erste grosse Problem.
											Und ich wünsche Aubrey de Grey viel Erfolg
											und anderen Menschen wie ihm,
											die versuchen, so schnell wie möglich etwas dagegen zu tun.
											Existentielles Risiko – das zweite grosse Problem.
											Existentielles Risiko ist eine Bedrohung fürs menschliche Überleben, für das langfristige Potenzial unserer Art.
											Wieso sage ich also, dass das ein grosses Problem ist?
											Nun, lassen Sie uns erst die Wahrscheinlichkeit betrachten –
											und das ist sehr schwierig einzuschätzen –
											aber es gab in den vergangenen Jahren nur vier Studien darüber,
											was überraschend ist.
											Man würde meinen, es sei von Interesse,
											mehr darüber herauszufinden, wenn die Einsätze so hoch sind,
											aber es ist ein sehr vernachlässigtes Gebiet.
									",A philosophical quest for our biggest problems,Nick Bostrom,16:52,"biotech,culture,future,global issues,happiness,philosophy,technology"
