es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",A clean energy proposal — race to the top!,Jennifer Granholm,12:41,"energy,global issues,work"
"
											Bueno, me presentaron como
											la exgobernadora de Michigan,
											pero en realidad soy científica.
											De acuerdo, una científica política, 
en realidad no cuenta,
											pero mi laboratorio era
el laboratorio de la democracia
											que es Michigan y, como 
cualquier buena científica,
											experimentaba con las políticas
											sobre qué lograría el mayor beneficio
											para la mayor cantidad.
											Pero había tres problemas, tres enigmas
											que no pude resolver,
											y quiero compartir con Uds. esos problemas,
											pero lo más importante,
											creo que encontré una propuesta de solución.
									","
											Michigan eski valisi olarak
											tanıtıldım, fakat aslında ben bir
											bilim insanıyım.
											Tamam, politikacı bilim insanı, aslında sayılmaz,
											fakat benim laboratuvarım, Michigan'daki demokrasi
											laboratuvarı idi ve iyi bilim insanları gibi
											en büyük sayıya ulaşabilmek için
											en iyi neyi başarmak gerekirdi,
											bunu politika ile deneyimliyordum.
											Fakat çözemediğim üç problem,
											üç bilmece vardı
											ve bu problemleri sizlerle paylaşmak istiyorum,
											fakat en önemlisi,
											çözüm için bir öneri bulduğumu düşünüyorum.
									","
											Well, I was introduced as
											the former Governor of Michigan,
											but actually I'm a scientist.
											All right, a political scientist, it doesn't really count,
											but my laboratory was the laboratory of democracy
											that is Michigan, and, like any good scientist,
											I was experimenting with policy
											about what would achieve the greatest good
											for the greatest number.
											But there were three problems, three enigmas
											that I could not solve,
											and I want to share with you those problems,
											but most importantly,
											I think I figured out a proposal for a solution.
									","
											Bon, j'ai été présentée comme
											l'ancien gouverneur de l'état du Michigan,
											mais en fait je suis une scientifique.
											D'accord, plutôt une politologue, mais ça ne compte pas vraiment,
											mon laboratoire était le laboratoire de la démocratie
											qu'est le Michigan et, comme tout scientifique qui se respecte,
											je menais des expériences sur les politiques
											qui permettraient de faire le plus grand bien
											au plus grand nombre.
											Mais il y avait trois problèmes, trois énigmes
											que je ne pouvais résoudre
											et que je veux partager avec vous,
											mais le plus important est
											que je pense avoir trouvé une solution.
									","
											Ich wurde als ehemalige Gouverneurin
											von Michigan vorgestellt,
											aber in Wirklichkeit bin ich Wissenschaftlerin.
											Na ja, Politologin, das zählt eigentlich nicht,
											aber mein Labor war die Demokratie,
											also Michigan, und wie jeder gute Wissenschaftler
											habe ich mit Politik experimentiert,
											die das größtmögliche Wohl
											für so viele wie möglich erreicht.
											Aber es gab drei Probleme, drei Rätsel,
											die ich nicht lösen konnte,
											und darüber möchte ich sprechen,
											aber noch wichtiger:
											ich habe einen Lösungsvorschlag gefunden.
									",A clean energy proposal — race to the top!,Jennifer Granholm,12:41,"energy,global issues,work"
"
","
","
","
","
",A clean energy proposal — race to the top!,Jennifer Granholm,12:41,"energy,global issues,work"
"
											El primer problema
											que no solo es de Michigan, 
sino de todos los estados es:
											¿cómo crear buenos empleos en EE. UU.
											en una economía global?
									","
											İlk problem
											sadece Michigan değildi, aynı zamanda her eyaletin
											yüzleştiği, global ekonomide Amerika'da iyi işleri
											nasıl oluşturabilirsiniz?
									","
											The first problem
											that not just Michigan, but every state, faces is,
											how do you create good jobs in America
											in a global economy?
									","
											Le premier problème auquel
											non seulement le Michigan, mais chaque État, doit faire face est,
											la manière de créer de bons emplois en Amérique
											dans le cadre d'une économie mondiale.
									","
											Das erste Problem,
											nicht nur in Michigan, sondern überall:
											Wie schafft man gute Jobs in Amerika
											in einer globalen Wirtschaft?
									",A clean energy proposal — race to the top!,Jennifer Granholm,12:41,"energy,global issues,work"
"
","
","
","
","
",A clean energy proposal — race to the top!,Jennifer Granholm,12:41,"energy,global issues,work"
"
											Así que permítanme compartir con Ud. 
algunos datos empíricos de mi laboratorio.
											Fui elegida en 2002 y, al final de mi 
primer año en el cargo en 2003,
											recibí una llamada de uno
de mis colaboradores, que me dijo:
											""Gobernadora, tenemos
un gran problema.
											Tenemos una pequeña comunidad 
llamada Greenville, en Michigan,
											una población de 8000 habitantes,
											y están a punto de perder 
su principal empleador,
											que es una fábrica de refrigeradores 
operada por Electrolux"".
									","
											Peki, laboratuvarımdan elde ettiğim bazı deneysel verileri paylaşmama izin verin.
											2002 yılında seçilmiştim ve 2003 yılında ofisteki ilk yılımın sonunda
											Personellerimden birinden bir telefon aldım:
											""Büyük bir sorunumuz var,
											Greenville, Michigan adında küçük bir topluluğumuz var,
											8 bin nüfuslu,
											ev Electrolux tarafından işletilen bir buzdolabı fabrikası
											büyük oranda çalışanını kaybetmek üzere"" diyordu.
									","
											So let me share with you some empirical data from my lab.
											I was elected in 2002 and, at the end of my first year in office in 2003,
											I got a call from one of my staff members, who said,
											""Gov, we have a big problem.
											We have a little tiny community called Greenville, Michigan,
											population 8,000,
											and they are about to lose their major employer,
											which is a refrigerator factory that's operated by Electrolux.""
									","
											Permettez-moi de partager avec vous quelques données empiriques de mon laboratoire.
											J'ai été élue en 2002 et, à la fin de ma première année de mandat en 2003,
											un mes collaborateurs me téléphone et me dit :
											« Gouverneur, nous avons un gros problème.
											Greenville, une petite communauté de 8000 habitants
											dans le Michigan,
											est sur le point de perdre son principal employeur;
											une usine de réfrigérateurs gérée par Electrolux. »
									","
											Hier sind ein paar Erfahrungen aus meinem Labor:
											Ich wurde 2002 gewählt. Ende 2003 bekam ich
											einen Anruf von einem meiner Mitarbeiter:
											""Gouverneurin, wir haben ein großes Problem.
											Ein kleines Dorf namens Greenville, Michigan,
											Bevölkerung 8.000,
											ist dabei, seinen Hauptarbeitgeber zu verlieren,
											eine Kühlschrank-Firma, 
die von Electrolux betrieben wird.""
									",A clean energy proposal — race to the top!,Jennifer Granholm,12:41,"energy,global issues,work"
"
","
","
","
","
",A clean energy proposal — race to the top!,Jennifer Granholm,12:41,"energy,global issues,work"
"
											Y dije, ""bueno, ¿cuántas personas
trabajan en Electrolux?""
									","
											Ve ben de ""Peki Electrolux'te kaç kişi çalışıyor?"" dedim.
									","
											And I said, ""Well, how many people work at Electrolux?""
									","
											Je lui réponds : « Eh bien, combien de personnes travaillent chez Electrolux ? »
									","
											Ich fragte: ""Wie viele Leute 
arbeiten bei Electrolux?""
									",A clean energy proposal — race to the top!,Jennifer Granholm,12:41,"energy,global issues,work"
"
","
","
","
","
",A clean energy proposal — race to the top!,Jennifer Granholm,12:41,"energy,global issues,work"
"
											Me dijo: ""3000 de las 8000
personas de Greenville"".
									","
											&amp;quot;Greenville'deki 8 bin kişinin, 3 bini.&amp;quot; dedi.
									","
											And he said, ""3,000 of the 8,000 people in Greenville.""
									","
											Et il dit : « 3000 des 8000 habitants de Greenville. »
									","
											Und er: ""3.000 der 8.000 Einwohner.""
									",A clean energy proposal — race to the top!,Jennifer Granholm,12:41,"energy,global issues,work"
