en,tr,pt,title,speaker,duration,tags
"
","
","
",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
											So, there's about
seven and a half billion of us.
											The World Health Organization tells us
that 300 million of us are depressed,
											and about 800,000 people
take their lives every year.
											A tiny subset of them choose
a profoundly nihilistic route,
											which is they die in the act of killing
as many people as possible.
											These are some famous recent examples.
											And here's a less famous one.
It happened about nine weeks ago.
											If you don't remember it,
											it's because there's
a lot of this going on.
											Wikipedia just last year
counted 323 mass shootings
											in my home country, the United States.
											Not all of those shooters were suicidal,
											not all of them were maximizing
their death tolls,
											but many, many were.
									","
											Yaklaşık yedi buçuk milyar insanız.
											Dünya Sağlık Örgütü,
300 milyonun insanın depresyonda olduğunu
											ve her yıl 800 bin kişinin
intihar ettiğini söylüyor.
											Bunların küçük bir kısmı
aşırı nihilist bir yol seçiyor,
											alabildikleri kadar can alarak ölüyorlar.
											Son zamanlara dair ünlü örnekler var.
											İşte pek de ünlü olmayan biri.
Dokuz hafta önce gerçekleşti.
											Eğer hatırlamıyorsanız
											sebebi bunun çok fazla yaşanıyor olması.
											Vikipedi geçen yıl
323 kitlesel silahlı saldırı saydı,
											bunlar sadece evim Birleşik Devletler'de.
											Saldırganların hepsi
intihara meyilli değildi,
											hepsi ölüm oranlarını
maksimize etmeye çalışmıyorlardı
											ama pek çoğu öyleydi.
									","
											Somos cerca de sete mil milhões e meio.
											A Organização Mundial de Saúde diz-nos
que 300 milhões de nós têm depressão,
											e que cerca de 800 mil pessoas
tiram a própria vida todos os anos.
											Uma ínfima parte destas pessoas escolhe
um caminho profundamente niilista,
											que é morrer no ato de matar
o maior número de pessoas possível.
											Estes são alguns
dos exemplos mais recentes.
											Este é menos famoso.
Aconteceu há umas nove semanas.
											Se não se lembram,
											é porque isto têm acontecido muito.
											Só no último ano,
a Wikipédia contou 323 massacres
											no meu país de origem,
os Estados Unidos da América.
											Nem todos os atiradores eram suicidas,
											nem todos maximizaram
o número de mortes,
											mas houve muitos que o fizeram.
									",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
","
","
",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
											An important question becomes:
What limits do these people have?
											Take the Vegas shooter.
											He slaughtered 58 people.
											Did he stop there because he'd had enough?
											No, and we know this because
he shot and injured another 422 people
											who he surely would have
preferred to kill.
											We have no reason to think
he would have stopped at 4,200.
											In fact, with somebody this nihilistic,
he may well have gladly killed us all.
											We don't know.
											What we do know is this:
											when suicidal murderers really go all in,
											technology is the force multiplier.
									","
											Burada önemli soru şu:
Bu insanları kısıtlayan şey ne?
											Vegas saldırganını ele alalım.
											Elli sekiz insanın canına kıydı.
											Yeterli olduğunu düşündüğü için mi durdu?
											Hayır, bunun cevabını biliyoruz
çünkü 422 kişiyi de vurarak yaraladı,
											onları öldürmeyi tercih ederdi.
											Bu rakam 4.200 de olsa durmazdı.
											Böylesi nihilist bir kişi
hepimizi bile memnuniyetle öldürebilirdi.
											Bunu bilemeyiz.
											Bildiğimiz bir şey var ki
											o da intihara meyilli katillerin
o kararı verdiklerinde
											teknolojinin bir kuvvet çarpanı olduğu.
									","
											Há uma questão que ganha importância:
Que limites têm estas pessoas?
											Pensem no atirador de Las Vegas.
											Matou 58 pessoas.
											Será que parou porque já estava farto?
											Não, e sabemo-lo porque disparou
e feriu outras 422 pessoas
											que, com certeza,
teria preferido matar.
											Não temos razões para pensar
que teria parado nas 4200.
											Na verdade, com alguém tão niilista,
teria todo o prazer em nos matar a todos.
											Não sabemos.
											O que sabemos é:
											quando assassinos suicidas vão ao limite,
											a tecnologia é o multiplicador de força.
									",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
","
","
",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
											Here's an example.
											Several years back, there was a rash
of 10 mass school attacks in China
											carried out with things
like knives and hammers and cleavers,
											because guns are really hard to get there.
											By macabre coincidence,
this last attack occurred
											just hours before the massacre
in Newtown, Connecticut.
											But that one American attack killed
roughly the same number of victims
											as the 10 Chinese attacks combined.
											So we can fairly say,
knife: terrible; gun: way worse.
											And airplane: massively worse,
											as pilot Andreas Lubitz showed
when he forced 149 people
											to join him in his suicide,
											smashing a plane into the French Alps.
									","
											İşte size bir örnek.
											Birkaç yıl önce Çin'de
10 kitlesel okul katliamı oldu,
											katliamlar bıçak, çekiç
ve satır gibi şeyler kullanılarak yapıldı
											çünkü orada silah erişimi gerçekten zor.
											Korkunç bir tesadüftür ki
bu son saldırı
											Connecticut, Newtown'daki
katliamdan sadece saatler önce oldu.
											Ancak o tek Amerikan saldırısı
											Çin'deki 10 saldırının toplamıyla
yaklaşık aynı can kaybına sebep oldu.
											Yani şunu söyleyebiliriz,
bıçak ne kadar korkunçsa silah daha kötü.
											Bir de uçak var: çok daha kötü.
											Pilot Andreas Lubitz bunu bize
											149 insanı kendisiyle intihara zorlayarak
											uçağı Fransız alplerine
çarptırdığında kanıtladı.
									","
											Vou dar um exemplo.
											Há muitos anos, houve um surto
de ataques em escolas na China
											praticados com coisas
como facas e martelos e cutelos,
											porque lá é muito difícil
arranjar armas de fogo.
											Por coincidência macabra,
este último ataque aconteceu
											horas antes do massacre
em Newtown, Connecticut.
											Mas o ataque nos EUA fez, sozinho,
mais ou menos o mesmo número de vítimas
											que os 10 ataques na China juntos.
											Acho que podemos dizer,
faca: terrível; pistola: muito pior.
											E avião: muitíssimo pior,
											como demonstrou o piloto Andreas Lubitz
quando forçou 149 pessoas
											a acompanhá-lo no seu suicídio,
											ao despenhar um avião nos Alpes franceses.
									",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
","
","
",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
											And there are other examples of this.
											And I'm afraid there are far more deadly
weapons in our near future than airplanes,
											ones not made of metal.
											So let's consider the apocalyptic
dynamics that will ensue
											if suicidal mass murder hitches a ride
on a rapidly advancing field
											that for the most part holds
boundless promise for society.
											Somewhere out there in the world,
there's a tiny group of people
											who would attempt, however ineptly,
											to kill us all if they
could just figure out how.
											The Vegas shooter may or may not
have been one of them,
											but with seven and a half billion of us,
											this is a nonzero population.
											There's plenty of suicidal
nihilists out there.
											We've already seen that.
											There's people with severe mood disorders
that they can't even control.
											There are people who have just suffered
deranging traumas, etc. etc.
											As for the corollary group,
											its size was simply zero forever
until the Cold War,
											when suddenly, the leaders
of two global alliances
											attained the ability to blow up the world.
									","
											Buna dair başka örnekler de var.
											Korkarım yakın gelecekte uçaklardan
çok daha ölümcül silahlar var...
											Metalden olmayan silahlar.
											O bahsettiğim
kıyamet dinamiklerini bir düşünelim,
											intihara meyilli kitlesel cinayetin
hızla gelişen bir alana taşındığını,
											toplum için genellikle
sınırsız vaat sunan bir alana...
											Dünyanın herhangi bir yerinde
başarısız dahi olsalar
											eğer nasıl yapacaklarını anlarlarsa
											hepimizi öldürmeye yeltenecek
küçük bir grup insan var.
											Vegas saldırganı onlardan biri
olabilir de olmayabilir de
											ama 7,5 milyar nüfusumuz düşünülünce
											bu sayı elbette sıfır değil.
											Çok sayıda intihara meyilli nihilist var.
											Buna şahit olduk bile.
											Kontrol edemedikleri şiddetli durum
bozukluğu olan insanlar var.
											Hayattan koparan travmalar
geçirmiş insanlar var ve daha neler neler.
											İnsanların geneli için
											Soğuk Savaş baş gösterene kadar
bu sayı hep sıfır olacaktı
											ancak sonra ansızın
bu iki küresel ittifakın liderleri
											dünyayı mahvetme yeteneği elde etti.
									","
											E há outros exemplos disto.
											E temo que, num futuro próximo,
haja armas bem mais mortíferas
											do que um avião,
											que não serão feitas de metal.
											Se tivermos em conta as dinâmicas
apocalípticas que se seguirão
											se os massacres suicidas apanharem boleia
de um campo em rápido crescimento
											que seja, na sua maioria,
extremamente prometedor para a sociedade.
											Algures no mundo, há
um pequeníssimo grupo de pessoas
											que tentariam, por muito
ineptas que fossem,
											matar-nos a todos
se conseguissem descobrir como.
											O atirador de Las Vegas pode,
ou não, ter sido um deles,
											mas sendo nós
sete mil milhões e meio,
											essa população não é zero.
											Há muitos niilistas suicidas por aí.
											Já vimos que sim.
											Há pessoas com graves transtornos de humor
											que não conseguem sequer controlar.
											Há pessoas que acabaram de sofrer
traumas perturbadores etc., etc.
											Já o grupo corolário,
											o seu tamanho foi zero 
desde sempre, até à Guerra Fria,
											quando, de repente, os líderes
de duas alianças mundiais
											obtiveram a capacidade
de fazer explodir o planeta.
									",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
","
","
",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
											The number of people
with actual doomsday buttons
											has stayed fairly stable since then.
											But I'm afraid it's about to grow,
											and not just to three.
											This is going off the charts.
											I mean, it's going to look
like a tech business plan.
									","
											Kıyameti koparacak
o düğmeye sahip insan sayısı
											o zamandan beri hep dengeliydi.
											Ama korkarım bu sayı büyümek üzere
											ve üçle sınırlı değil.
											Daha önce hiç olmadığı kadar.
											Bu bir teknoloji iş planına
benzeyecek diyebilirim.
									","
											O número de pessoas
com verdadeiros botões apocalípticos
											manteve-se minimamente 
estável desde então.
											Mas temo que esteja prestes a aumentar,
											e não é só para três.
											Nem vão caber no gráfico.
											A sério, vai parecer um plano de negócios.
									",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
","
","
",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
											(Laughter)
									","
											(Gülme sesleri)
									","
											(Risos)
									",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
","
","
",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
											And the reason is,
											we're in the era
of exponential technologies,
											which routinely take
eternal impossibilities
											and make them the actual superpowers
of one or two living geniuses
											and — this is the big part —
											then diffuse those powers
to more or less everybody.
									","
											Bunun sebebi de
											üst düzey teknoloji çağında olmamız,
											bu teknoloji bugüne dek
imkânsız olan şeyleri ele alıp
											bunları yaşayan birkaç dahinin
süper gücü hâline getiriyor
											ve — burası önemli —
											onlar da bu güçleri
herkese karşı kullanıyorlar.
									","
											E a razão por trás disso
											é que estamos na era
das tecnologias exponenciais,
											que todos os dias pegam
em eternos impossíveis
											e fazem deles verdadeiros super-poderes
para um ou dois génios vivos
											e esta é a parte mais importante,
											que depois distribuem estes poderes
por mais ou menos toda a gente.
									",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
","
","
",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
											Now, here's a benign example.
											If you wanted to play checkers
with a computer in 1952,
											you literally had to be that guy,
											then commandeer one of the world's
19 copies of that computer,
											then used your Nobel-adjacent brain
to teach it checkers.
											That was the bar.
											Today, you just need to know someone
who knows someone who owns a telephone,
											because computing
is an exponential technology.
									","
											İşte size iyi niyetli bir örnek.
											1952 yılında bir bilgisayarla
dama oynamak istediğinizde
											gerçekten istiyor olmanız gerekirdi,
											sonra o bilgisayarın dünyadaki
19 kopyasından birini ele geçirir,
											sonra da Nobel Ödülü'ne layık beyninizle
ona dama öğretirdiniz.
											Çıta buydu.
											Şimdi ise telefonu olan birini
tanıyan birini tanımanız yeterli
											çünkü bilgisayar üst düzey bir teknoloji.
									","
											Vamos ver um exemplo benigno.
											Se quisessem jogar damas
com um computador em 1952,
											tinham literalmente de ser aquele sujeito,
											dono de um dos 19 exemplares daquele
computador, existentes no mundo na altura,
											e depois usar o vosso cérebro quase Nobel,
para lhe ensinar damas.
											Eram esses os requisitos.
											Hoje só precisam de conhecer alguém
que conheça alguém que tenha um telemóvel,
											porque a informática
é uma tecnologia exponencial.
									",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
"
","
","
",How synthetic biology could wipe out humanity — and how we can stop it,Rob Reid,16:36,"biology,CRISPR,technology,science,bioethics,genetics,medical research,invention,biotech,synthetic biology,engineering,public health,innovation"
