en,tr,es,title,speaker,duration,tags
"
","
","
",What it feels like to see Earth from space,Benjamin Grant,12:05,"art,climate change,environment,TEDx,photography"
"
											It's Christmas Eve, 1968.
											The Apollo 8 spacecraft
has successfully completed
											its first three orbits around the moon.
											Launched from Cape Canaveral
three days before,
											this is the first time
											that humans have ever traveled
beyond low Earth orbit.
											On the vessel's fourth pass,
											the Earth slowly comes into view
											and reveals itself
above the Moon's horizon.
											Astronaut Bill Anders frantically
asks his crewmates where their camera is,
											grabs the Hasselblad,
points it towards the window,
											presses the shutter,
											and takes one of the most
important photographs of all time:
											""Earthrise.""
									","
											1968 yılı Noel arifesi.
											Apollo 8 uzay aracı Ay etrafındaki
											ilk üç turunu başarı ile tamamladı.
											Üç gün önce Cape Canaveral'dan kalkarak,
											insanoğlu ilk defa
											alçak yörünge ötesine seyahat edecekti.
											Aracın dördüncü geçişinde
											Dünya yavaşça görüntüye giriyor
											ve kendisini Ay'ın ufkunda
meydana çıkarıyordu.
											Astronot Bill Anders telaşla mürettebatına
kameranın nerede olduğunu sorar,
											Hasselblad'ı kapar,
cama doğru tutar,
											deklanşöre basar
											ve tüm zamanların en önemli
fotoğraflarından birini çeker:
											""Earthrise.""
									","
											Es la víspera de Navidad, 1968.
											La nave espacial Apolo 8 
ha completado exitosamente,
											sus primeras tres órbitas 
alrededor de la Luna.
											Despegó de Cabo Cañaveral, 
tres días antes,
											y esta es la primera vez
											que los humanos han viajado 
más allá de la órbita terrestre.
											Cuando orbitan la Tierra por cuarta vez,
											ésta lentamente aparece a la vista
											y se revela sobre el horizonte de la Luna.
											El astronauta Bill Anders pregunta
frenéticamente por su cámara,
											agarra la Hasselblad, 
enfoca hacia la ventada,
											presiona el obturador,
											y toma una de fotografías 
más importantes de todos los tiempos:
											""Amanecer de la Tierra"".
									",What it feels like to see Earth from space,Benjamin Grant,12:05,"art,climate change,environment,TEDx,photography"
"
","
","
",What it feels like to see Earth from space,Benjamin Grant,12:05,"art,climate change,environment,TEDx,photography"
"
											When the crew was safely home
a few days later,
											they were asked about the mission.
											Anders famously replied,
											""We went to the moon,
											but we actually discovered Earth.""
									","
											Birkaç gün sonra eve sağ salim dönen ekibe
											görev hakkında sorular soruldu.
											Anders'ın meşhur cevabı şöyleydi:
											""Ay'a gittik,
											ama aslında Dünya'yı keşfettik.""
									","
											Con la tripulación a salvo
en sus hogares días después,
											se les preguntó sobre la misión.
											Anders respondió:
											""Fuimos a la Luna,
											pero en realidad descubrimos a la Tierra"".
									",What it feels like to see Earth from space,Benjamin Grant,12:05,"art,climate change,environment,TEDx,photography"
"
","
","
",What it feels like to see Earth from space,Benjamin Grant,12:05,"art,climate change,environment,TEDx,photography"
"
											What did he and his fellow crewmates feel
											in this incredible moment?
											In a study released just this past year,
											a team of researchers
at the University of Pennsylvania
											examined the testimonies
of hundreds of astronauts
											who had the opportunity
to view the Earth from space.
											Their analysis uncovered
three common feelings:
											first, a greater appreciation
for Earth's beauty;
											second, an increased sense
of connection to all other living beings;
											and third, an unexpected,
often overwhelming sense of emotion.
											The researchers believe that seeing
the Earth from a great distance
											provokes someone to develop
new cognitive frameworks
											to understand what they are seeing.
											They believe these astronauts
were forever changed
											by this new view,
											this new perspective,
											this new visual truth.
											This feeling is commonly referred to
as the ""overview effect.""
									","
											O ve arkadaşları
bu muhteşem anda
											ne hissetti?
											Geçen yıl yayınlanan bir çalışmada,
											Pensilvanya Üniversitesi'nden
bir araştırma ekibi
											Dünya'yı uzaydan izleme fırsatı bulan
											yüzlerce astronotun beyanını inceledi.
											Analizleri üç ortak duyguyu açığa çıkardı:
											ilki, Dünya'nın güzelliğini
daha çok takdir etme;
											ikincisi, diğer tüm canlılara
bağlılık hissinde artış;
											ve üçüncüsü, beklenmedik
kuvvetli bir duygu yoğunluğu.
											Araştırmacılar çok uzak bir mesafeden
Dünya'yı görmenin,
											ne gördüklerini anlamaları için yeni bir
bilişsel bir çerçeve geliştirmesine
											neden olduğuna inanıyorlar.
											Astronotların bu yeni manzara,
											bu yeni bakış açısı,
											bu yeni görsel hakikat ile
											tamamen değiştiklerine inanıyorlar.
											Bu his ekseriya
""sorgulama etkisi"" olarak anılır.
									","
											¿Qué sintieron él 
y sus compañeros de tripulación
											en este increíble momento?
											En un estudio publicado este pasado año,
											un equipo de investigadores de la 
Universidad de Pennsylvania
											examinaron los testimonios 
de miles de astronautas
											que tuvieron la oportunidad de ver 
la Tierra desde el espacio.
											Sus análisis revelaron 
tres sentimientos en común:
											primero, una mayor apreciación 
de la belleza de la Tierra;
											segundo, un incremento del sentimiento 
de conexión con todos los seres vivos;
											y tercero, un sentido inesperado, 
a menudo abrumador, de emoción.
											Los investigadores creen que ver 
la Tierra desde una gran distancia
											causa que alguien desarrolle 
nuevos marcos cognitivos
											para entender qué es lo que están viendo.
											Ellos creen que estos astronautas 
fueron cambiados de por vida
											por esta nueva vista,
											esta nueva perspectiva,
											esta nueva verdad visual.
											Este sentimiento es comúnmente referido 
como el ""efecto de visión del todo"".
									",What it feels like to see Earth from space,Benjamin Grant,12:05,"art,climate change,environment,TEDx,photography"
"
","
","
",What it feels like to see Earth from space,Benjamin Grant,12:05,"art,climate change,environment,TEDx,photography"
"
											Only 558 people
have ever been to outer space.
											558 people had the opportunity
											to gaze down in awe,
											to wonder at our planet
											floating in an infinite sea of darkness.
											But what if that number were bigger?
									","
											Dünya dışına sadece 558 kişi gidebildi.
											558 kişi, sonsuz bir karanlık denizinde
											süzülen gezegenimize
											huşu ve hayretle bakma
											şansına sahip oldu.
											Peki ya bu sayı daha büyük olsaydı?
									","
											Solo 558 personas han estado 
en el espacio exterior.
											558 personas han tenido la oportunidad
											de mirar con asombro,
											de preguntarse sobre nuestro planeta
											que flota en un océano infinito 
de obscuridad.
											Pero ¿qué pasaría si el número 
fuera más grande?
									",What it feels like to see Earth from space,Benjamin Grant,12:05,"art,climate change,environment,TEDx,photography"
"
","
","
",What it feels like to see Earth from space,Benjamin Grant,12:05,"art,climate change,environment,TEDx,photography"
"
											Three years ago,
I set off on my own mission:
											to see if I could bring this feeling
of overwhelming scale and beauty
											to many more people
											just by using one small computer
											in my small New York City apartment.
											It was then, in 2013,
that I launched ""Daily Overview.""
											Every day, I have used satellite imagery
											to create one expansive
overhead view of our planet.
											More than 1,000 of these images
have been created thus far,
											and more than 600,000 people
											tune in for this daily dose
of perspectives.
											I create the imagery by curating photos
from the massive archive
											of a satellite company
called Digital Globe.
											They operate a constellation
of five satellites,
											each roughly the size of an ambulance,
											that is constantly
taking pictures of the Earth
											as they orbit at
28,000 kilometers per hour.
									","
											Üç yıl önce,
kendi görevime koyuldum:

											Bakalım New York şehrindeki küçük dairemde
sadece küçük bir bilgisayarı kullanarak
											çok daha fazla kişiye
											bu ezici küçüklük ve güzellik duygusunu
											yaşatabilecek miyim?
											""Daily Overview"" açtığımda 2013 yılıydı.
											Her gün, uydu görüntülerini kullanarak
											gezegenimizin tepeden geniş bir
görüntüsünü oluşturdum.
											Şu ana kadar binden fazla
görüntü oluşturuldu
											ve 600 binden fazla insan
											bu günlük perspektif dozu için
katılım gösterdi.
											Bu görüntüleri
uydu şirketi Digital Globe'un
											muazzam arşivindeki fotoğrafları
düzenleyerek oluşturdum.
											Onlar beşli bir takım uyduyu işletiyorlar,
											her biri kabaca bir ambulans büyüklüğünde
											ve yörüngelerinde
28.000 km/h hızla giderken
											sürekli Dünya'nın resmini çekiyorlar.
									","
											Hace tres años, emprendí mi propia misión:
											ver si podía llevar este sentimiento 
de tan abrumadora escala y belleza
											a muchas más personas
											solo con el uso de una pequeña computadora
											en mi pequeño apartamento de Nueva York.
											Fue entonces, en el 2013, que lancé 
""Apreciación Global Diaria"".
											Todos los días, 
he usado imágenes satelitales
											para crear una visión total extensa 
de nuestro planeta.
											Más de mil de estas imágenes 
se han creado hasta ahora,
											y más de 600 000 personas
											se sintonizan todos los días
para su dosis diaria de perspectivas.
											Cree estas imágenes seleccionando 
fotos del masivo archivo
											de la compañía satelital 
llamada Digital Globe.
											Ellos operan una constelación 
de cinco satélites,
											cada uno casi del tamaño 
de una ambulancia,
											y que están constantemente 
tomando fotos de la Tierra,
											mientras orbitan a 28 000 km/h.
									",What it feels like to see Earth from space,Benjamin Grant,12:05,"art,climate change,environment,TEDx,photography"
