es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","The walk from ""no"" to ""yes""",William Ury,18:45,"TEDx,culture,global issues,politics,war"
"
											Bueno, el tema de la dificultad en las negociaciones
											me recuerda una de mis historias favoritas
											de Oriente Medio.
											La de un hombre que le dejó 17 camellos a sus 3 hijos.
											Al primer hijo le dejó la mitad de los camellos;
											al segundo le dejó un tercio de los camellos;
											y al más joven le dejó un noveno de los camellos.
											Bueno, los tres hijos comenzaron a negociar.
											17 no es divisible por 2.
											No es divisible por 3.
											No es divisible por 9.
											Los ánimos fraternales comenzaron a caldearse.
											Por último, en la desesperación,
											fueron a consultar a una anciana sabia.
											La sabia anciana pensó durante mucho tiempo
											hasta que finalmente regresó y dijo:
											""Bueno, no sé si puedo ayudarles
											pero al menos, si lo desean, les ofrezco mi camello"".
											De ese modo tenían 18 camellos.
											El primer hijo tomó la mitad; la mitad de 18 es 9.
											El segundo hijo tomó su tercio; el tercio de 18 es 6.
											Y el más joven tomó su noveno;
											un noveno de 18 es 2.
											Eso daba 17.
											Sobraba un camello.
											Se lo devolvieron a la sabia anciana.
									","
											Evet, uzlaşma zorluğu konusu
											bana en sevdiğim hikayelerden birisini,
											Miras olarak Üç oğluna 17 tane deve bırakan
											Orta Doğu'lu bir adamın hikayesini hatırlatır.
											birinci oğluna develerin yarısını,
											ikinci oğluna develerin üçte birini
											ve en genç oğluna da develerin dokuzda birini bırakır.
											Ve üç kardeş tartışmaya başlarlar
											17 2'ye bölünmemektedir.
											3'e de bölünmemektedir.
											9'a da bölünmemektedir.
											Kardeşçe ilişkileri gerilmeye başlar.
											Sonunda, umutsuzluk içinde
											yaşlı bilge bir kadına danışmaya giderler.
											Yaşlı bilge kadın uzun bir süre problemleri hakkında düşünür.
											ve sonunda geri gelir ve der ki,
											""Size yardım edebilir miyim bilemiyorum,
											ama en azından, eğer isterseniz, benim devemi alabilirsiniz"" der.
											Böylece 18 tane develeri olur.
											Birinci oğul yarısını alır - 18'in yarısı 9'u.
											İkinci oğul kendi 3'te 1 payını alır - 18'in üçte biri 6'sını.
											En genç oğlu da kendi 9'da 1'lik payını
											18'in 9'da 1'i yani 2 tane deveyi.
											eder 17
											1 deve ellerinde fazla kalır
											Onu da yaşlı bilge kadına geri verirler.
									","
											Le thème de la négociation difficile
											me rappelle une de mes histoires préférées
											du Moyen-Orient,
											celle d'un homme qui a laissé à ses trois fils, 17 chameaux.
											Et au premier fils, il a laissé la moitié des chameaux;
											et au second fils, il a laissé un tiers des chameaux;
											et au plus jeune fils, il a laissé un neuvième des chameaux.
											Les trois fils sont entrés en négociation.
											17 ne se divise pas par deux.
											ça ne se divise pas par trois.
											ça ne se divise pas par neuf.
											Les caractères des frères ont commencé à se tendre.
											Finalement, désespérés,
											ils sont allés consulter une vieille sage.
											La vieille sage a réfléchi longuement à leur problème,
											et finalement elle est revenue et a dit,
											""Bien, je ne sais pas si je peux vous aider,
											mais au moins, si vous voulez, vous pouvez avoir mon chameau.""
											Dès lors, ils avait donc 18 chameaux.
											Le premier fils a pris sa moitié — la moitié de 18 ça fait 9.
											Le second fils a pris son tiers — un tiers de 18 ça fait 6.
											Le plus jeune fils a pris son neuvième —
											un neuvième de 18 ça fait 2.
											Vous arrivez à 17.
											Il leur restait un chameau en trop.
											Ils le rendirent à la vielle femme sage.
									","
											Nun, das Thema ""schwierige Verhandlungen""
											erinnert mich an eine meiner Lieblingsgeschichten
											aus dem Mittleren Osten,
											über einen Mann, der seinen drei Söhnen 17 Kamele vererbte.
											Und dem ersten Sohn hinterließ er die Hälfte der Kamele;
											dem zweiten Sohn hinterließ er ein Drittel der Kamele;
											und dem jüngsten Sohn hinterließ er ein Neuntel der Kamele.
											Nun, die drei Söhne begannen zu verhandeln.
											17 lässt sich nicht durch zwei teilen.
											Es lässt sich nicht durch drei teilen.
											Es lässt sich nicht durch neun teilen.
											Die Bruderliebe wurde auf eine harte Probe gestellt.
											Schließlich, aus Verzweiflung,
											gingen sie und konsultierten eine weise alte Frau.
											Die weise alte Frau dachte lange über ihr Problem nach,
											und schließlich kam sie zurück und sagte:
											""Nun, ich weiß nicht wie ich euch helfen kann,
											aber, wenn ihr wollt, könnt ihr zumindest mein Kamel haben.""
											So hatten sie dann 18 Kamele.
											Der erste Sohn nahm seine Hälfte - die Hälfte von 18 ist neun.
											Der zweite Sohn nahm sein Drittel - ein Drittel von 18 ist sechs.
											Der jüngtste Sohn nahm sein Neuntel -
											ein Neuntel von 18 ist zwei.
											Zusammen ergibt das 17.
											Sie hatten ein Kamel über.
											Sie gaben es der alten weisen Frau zurück.
									","The walk from ""no"" to ""yes""",William Ury,18:45,"TEDx,culture,global issues,politics,war"
"
","
","
","
","The walk from ""no"" to ""yes""",William Ury,18:45,"TEDx,culture,global issues,politics,war"
"
											(Risas)
									","
											(kahkalar)
									","
											(Rires)
									","
											(Gelächter)
									","The walk from ""no"" to ""yes""",William Ury,18:45,"TEDx,culture,global issues,politics,war"
"
","
","
","
","The walk from ""no"" to ""yes""",William Ury,18:45,"TEDx,culture,global issues,politics,war"
"
											Si piensan un momento en esta historia
											creo que se parece
											mucho a las negociaciones difíciles en las que participamos.
											Empiezan con 17 camellos; no hay manera de resolverlo.
											En cierta manera necesitamos
											apartarnos de la situación, como lo hizo la sabia anciana,
											encarar el problema con una mirada fresca
											y proponer lo del camello 18.
											Encontrar ese camello 18 en los conflictos mundiales
											ha sido la pasión de mi vida.
											En esencia, veo a la Humanidad como a estos tres hermanos;
											somos todos una familia.
											Sabemos eso científicamente;
											gracias a la revolución de las comunicaciones
											todas las tribus del planeta, las 15.000 tribus,
											están en contacto unas con otras.
											Y hay una gran reunión familiar.
											Y como en toda reunión familiar
											no es todo paz y amor.
											Hay un montón de conflictos.
											Y la pregunta es:
											¿Cómo resolver nuestras diferencias?
											¿Cómo resolver nuestras diferencias más profundas
											dada la propensión humana a los conflictos
											y del ingenio humano
											para pergeñar armas de destrucción?
											Esa es la cuestión.
									","
											Şimdi, bu hikaye hakkında bir an için düşünürseniz.
											bence dahil olduğumuz bir çok
											içinden çıkılmaz tartışmaları anımsatıyor.
											17 deve ile başladıklarında sorunu çözebilecekleri bir yol yoktu.
											Her nasılsa, bilmemiz gereken şey,
											bu tarz durumlarda yaşlı bilge kadının yaptığı gibi bir adım geri çekilerek,
											duruma dışarıdan bir gözle bakmamız gerektiği
											tıpkı kadının 18'inci deve ile sonuca varması gibi.
											Dünya'daki çatışmalar için 18. deveyi bulmak
											benim için hayati bir tutku.
											Temel olarak insanlığı bir parça bu 3 kardeş gibi görüyorum.
											Hepimiz bir aileyiz.
											Bunu bilimsel olarak biliyoruz.
											iletişim devrimine şükürler olsun.
											dünyadaki bütün soylar, 15000 soyun hepsi
											birbirleri ile bağlantılı.
											bu büyük bir ailenin yeniden bir araya gelmesi.
											ve hala, bir çok ailenin bir araya gelmesinde olduğu gibi
											hepsi barış içinde ve net değil
											Bir sürü çatışma, anlaşmazlık var.
											ve sorun şu ki,
											farklılıklarımız ile nasıl başa çıkacağız?
											En derindeki farklılıklarımız ile,
											çatışmaya meyilli yapımız
											ve korkunç yok etme gücüne sahip silahlar üretme kabiliyetine sahip
											insan zekasıyla nasıl başa çıkacağız?
											Asıl soru bu.
									","
											Alors si vous réfléchissez un moment à cette histoire,
											je pense que ça ressemble
											à beaucoup de négociations difficiles dans lesquelles nous nous retrouvons.
											Elles commencent comme les 17 chameaux — insoluble.
											D'une manière ou d'une autre, ce que nous devons faire
											c'est sortir de ces situations, comme cette vieille sage,
											regarder la situation avec des yeux neufs
											et arriver avec un 18ème chameau.
											Eh bien trouver ce 18ème chameau dans les conflits mondiaux
											c'est la passion de ma vie.
											Je vois en fait l'humanité un peu comme ces trois frères;
											nous sommes tous une famille.
											Nous le savons de manière scientifique,
											grâce à la révolution des communications,
											toutes les tribus de la planète, les 15 000 tribus,
											sont en contact les unes avec les autres.
											Et c'est une grande réunion de famille.
											Et pourtant, comme beaucoup de réunions de famille,
											ce n'est pas tout rose.
											Il y a beaucoup de conflits.
											Et la question est,
											comment traitons-nous nos différences ?
											Comment gérons-nous avec nos différends les plus profonds,
											étant donnée la propension de l'humain pour le conflit
											et le génie humain
											à inventer des armes de destruction massive ?
											Là est la question.
									","
											Denken Sie jetzt einen Augenblick über die Geschichte nach.
											Ich denke, sie ähnelt
											einer Menge von schwierigen Verhandlungen, in die wir verwickelt werden.
											Sie beginnen wie die 17 Kamele - ohne Lösungsweg.
											Irgendwie müssen wir dann
											einen Schritt zurücktreten, wie die weise alte Frau,
											die Situation mit neuen Augen betrachten
											und mit einem 18. Kamel aufwarten.
											Das Finden des 18. Kamels in den Konflikten der Welt ist also
											die Leidenschaft meines Lebens.
											Im Grunde betrachte ich die Menschheit wie diese drei Brüder;
											wir sind alle eine Familie.
											Es ist wissenschaftlich erwiesen, dass
											dank der Kommunikationsrevolution,
											alle Völker dieses Planeten, alle 15.000 Völker,
											miteinander verbunden sind.
											Es ist eine große Familienzusammenkunft.
											Und doch, wie bei allen Familienzusammenkünften,
											ist nicht alles Friede und Freude.
											Da gibt es eine Menge Konflikte.
											Und die Frage ist,
											wie gehen wir mit Streitigkeiten um?
											Wie gehen wir mit unseren größten Streitigkeiten um,
											in Anbetracht der menschlichen Neigung zu Konflikten
											und des menschlichen Genies,
											Waffen mit enormer Zerstörungskraft zu erfinden?
											Das ist die Frage.
									","The walk from ""no"" to ""yes""",William Ury,18:45,"TEDx,culture,global issues,politics,war"
"
","
","
","
","The walk from ""no"" to ""yes""",William Ury,18:45,"TEDx,culture,global issues,politics,war"
"
											He pasado tres décadas largas,
											casi cuatro,
											viajando por el mundo
											tratando de trabajar, de involucrarme en conflictos
											que van desde Yugoslavia a Oriente Medio
											a Chechenia, a Venezuela,
											en algunos de los conflictos más difíciles sobre la faz de la Tierra
											me he planteado esa cuestión.
											Y creo que he encontrado, de algún modo,
											el secreto de la paz.
											En realidad es sorprendentemente simple.
											No es fácil, pero es simple.
											Ni siquiera es algo nuevo.
											Es quizá una de nuestras herencias humanas más antiguas.
											El secreto de la paz somos nosotros.
											Somos nosotros,
											como comunidad circundante
											en torno a los conflictos,
											quienes podemos desempeñar un papel constructivo.
									","
											Geçen üç on yılın büyük bir kısmını
											neredeyse 4 on yılı
											dünyayı dolaşarak geçirdim.
											çatışmalara dahil olmaya çalışarak
											Yugoslavya'dan Orta Doğu'ya
											Çeçenistan'dan Venezuella kadar
											dünya üzerindeki en zor çatışmalardan bir kısmı bunlar
											Kendime hep şu soruyu soruyordum.
											Sanırım, bazı şekillerde
											""barış""ın sırıı nedir buldum
											Aslında bu şaşırtıcı derecede basit.
											Kolay değil ama basit
											Hatta yeni bile değil.
											Bu belki en eski çağlardan kalma kalıtımsal miraslarımızdan biri
											""Barış""ın sırrı - Biziz!
											İşin sırrı ""Biz""iz
											herhangi bir çatışma anında
											yapıcı bir rol oynayabilecek olan
											çatışmanın etrafını saran topluluk olarak biziz
									","
											Comme j'ai passé la plus grande partie des trois dernières décennies —
											presque quatre —
											à voyager de par le monde,
											à essayer de travailler, en m'impliquant dans des conflits
											qui allaient de la Yougoslavie au Moyen-Orient
											de la Tchéchénie au Vénézuela,
											parmi les conflits les plus difficiles à la surface de la Terre,
											je me suis posé cette question.
											Et je pense que j'ai trouvé, d'une certaine manière,
											le secret de la paix.
											C'est en fait étonnamment simple.
											Ce n'est pas facile, mais c'est simple.
											Ce n'est même pas nouveau.
											C'est peut-être un de nos plus anciens patrimoines humains.
											Le secret de la paix, c'est nous.
											C'est nous qui agissons
											comme la communauté tout autour
											de n'importe quel conflit,
											qui peut jouer un rôle constructif.
									","
											Während ich den größten Teil der letzen drei Jahrzehnte -
											fast vier -
											damit verbracht habe, die Welt zu bereisen und
											und dabei versucht habe zu arbeiten, mich in Konflikten zu engagieren,
											die von Jugoslawien zum Mittleren Osten,
											von Tschetschenien nach Venezuela reichen,
											einige der schwierigsten Konflikte auf diesem Planeten,
											habe ich mir selbst diese Frage gestellt.
											Und ich glaube, ich habe, in mancher Hinsicht, entdeckt,
											was das Geheimnis für Frieden ist.
											Es ist tatsächlich überraschend einfach.
											Es ist nicht leicht, aber es ist einfach.
											Es ist nicht einmal neu.
											Es mag eine unserer ältesten menschlichen Erbschaften sein.
											Das Geheimnis des Friedens sind wir.
											Wir sind es, die handeln,
											als umgebende Gemeinschaft
											um jeden Konflikt herum,
											die eine konstruktive Rolle übernehmen können.
									","The walk from ""no"" to ""yes""",William Ury,18:45,"TEDx,culture,global issues,politics,war"
"
","
","
","
","The walk from ""no"" to ""yes""",William Ury,18:45,"TEDx,culture,global issues,politics,war"
"
											Les voy a contar una historia, un ejemplo.
											Hace 20 años yo estaba en Sudáfrica
											trabajando con las partes en conflicto
											y tenía un mes adicional
											así que pasé un tiempo viviendo
											con varios grupos bosquimanos.
											Sentía curiosidad sobre ellos y sobre su modo de resolver conflictos.
											Porque, después de todo, que se recuerde,
											ellos eran cazadores y recolectores
											que vivían más o menos como nuestros antepasados
											durante quizá el 99% de la historia humana.
											Todos los hombres tenían flechas envenenadas para la caza;
											absolutamente fatal.
											Entonces, ¿cómo resolvían sus diferencias?
											Bueno, por lo que supe,
											cuando los ánimos se caldean en esas comunidades,
											alguien va y esconde las flechas envenenadas en el monte
											y entonces todos se sientan en círculo,
											se sientan a hablar y hablan.
											Puede llevar 2 días, 3 días, 4 días,
											pero no descansan
											hasta que encuentran una resolución
											o, mejor aún, una reconciliación.
											Y si los ánimos siguen crispados
											entonces envían a alguien a visitar algún pariente
											para bajar la tensión.
									","
											Size kısa bir hikaye anlatayım, bir örnek
											Bundan 20 yıl kadar önce Güney Afrika'daydım.
											çatışma içindeki taraflarla çalışıyordum.
											Fazla bir ay kadar bir vaktim oldu.
											Ben de bu zamanı
											San Bushmen'deki bazı topluluklarla beraber geçirdim.
											Onların çatışmaları nasıl bir yöntemle çözdüklerini merak ediyordum.
											Çünkü, hepsinden sonra, canlı hatırıyla
											onlar avcı ve toplayıcı topluluklardı.
											bizim atalarımız ile çok benzer bir şekilde yaşıyorlardı.
											neredeyse insanlık tarihinin yüzde 99'unun yaşadığı gibi
											ve bütün erkekler avlanmak için zehirli oklardan kullanıyorlardı
											tamamen ölümcül
											bu durumda farklılıklarıyla nasıl başa çıkıyorlar?
											açıkcası öğrendiğim şey şu ki,
											bu topluluklarda ne zaman sinirler gerilse
											birisi gidip bütün zehirli okları çalıların arasına bir yerlere saklıyor
											ve ondan sonra herkes çember oluşturarak oturuyor
											oturuyor ve konuşuyorlar, ve konuşuyorlar, konuşuyorlar
											bu 2 gün sürebilir, veya 3 gün, 4 gün...
											ama dinlenmiyorlar
											ta ki bir çözüm bulana dek,
											ya da daha iyisi,
											Ve gerginlik hala çok yüksekse
											o zaman taraflardan birini bir yakınını ziyarete gönderiyorlar
											sakinleşmesi için zaman tanıyorlar.
									","
											Laissez-moi vous raconter juste une histoire, un exemple.
											Il y a environ 20 ans j'étais en Afrique du Sud
											je travaillais avec les parties dans ce conflit,
											et je suis resté un mois supplémentaire,
											alors j'ai passé un peu de temps à vivre
											avec plusieurs groupes de San Bushmen.
											J'étais curieux de les découvrir eux, et leur façon de résoudre les conflits.
											Parce que, après tout, de mémoire d'homme,
											ils ont toujours été chasseurs et cueilleurs,
											vivant quasiment comme nos ancêtres ont vécu
											peut-être 99% de l'histoire humaine.
											Et tous les hommes ont ces flèches empoisonnées qu'ils utilisent pour chasser —
											absolument mortelles.
											Alors comment gèrent-ils leurs différends ?
											Eh bien ce que j'ai appris
											c'est qu'à chaque fois que le ton monte dans ces communautés,
											quelqu'un part cacher les flèches empoisonnées dans la brousse,
											et ensuite tout le monde s'asseoit en cercle comme ça,
											et ensuite ils restent assis et ils parlent, et ils parlent.
											ça peut prendre deux jours, trois jours, quatre jours,
											mais ils ne se reposent pas
											tant qu'ils n'ont pas trouvé une résolution,
											ou mieux encore, une réconciliation.
											Et si le ton est toujours trop haut,
											alors ils envoient quelqu'un en visite à des proches,
											comme une période d'apaisement.
									","
											Lassen Sie mich Ihnen eine Geschichte erzählen, ein Beispiel.
											Vor ungefähr 20 Jahren war ich in Südafrika
											und arbeitete mit den Parteien in diesem Konflikt
											und ich hatte einen extra Monat
											und verbrachte ihn damit,
											mit einigen Gruppen der San-Buschmänner zu leben.
											Ich war neugierig auf sie und auf die Art wie sie Konflikte lösten.
											Weil sie im Grunde in den überlieferten Erinnerungen
											Jäger und Sammler waren und
											so ziemlich wie unsere Vorfahren
											für ungefähr 99 Prozent der menschlichen Geschichte lebten.
											All diese Männer haben giftige Pfeile, die sie zum Jagen benutzen —
											absolut tödlich.
											Wie gehen sie nun mit ihren Streitigkeiten um?
											Nun, ich lernte,
											dass, wann immer die Stimmung hochkocht in diesen Gemeinschaften,
											jemand losgeht und die Giftpfeile draußen im Busch versteckt.
											Und dann setzen sich alle in einen Kreis wie diesen,
											und sie sitzen, und sie reden, und sie reden.
											Es mag zwei Tage, drei Tage, vier Tage dauern,
											aber sie hören nicht auf,
											bevor sie eine Lösung finden,
											oder besser sogar, eine Versöhnung.
											Und falls die Stimmung immer noch zu angeheizt ist,
											senden sie jemanden weg, um ein paar Verwandte zu besuchen
											und um Zeit zum Abkühlen zu haben.
									","The walk from ""no"" to ""yes""",William Ury,18:45,"TEDx,culture,global issues,politics,war"
