en,pt,fr,title,speaker,duration,tags
"
","
","
",How we're harnessing nature's hidden superpowers,Oded Shoseyov,13:21,"animals,biodiversity,biomechanics,biotech,biology,books,DNA,collaboration,design,evolution,future,environment,genetics,innovation,life,materials,plants,nature,science,technology"
"
											Two hundred years of modern science.
											We have to admit
											that our performance is not great.
											The machines we build continue
to suffer from mechanical failures.
											The houses we build
do not survive severe earthquakes.
											But we shouldn't be so critical
of our scientists for a simple reason:
											they didn't have much time.
											Two hundred years is not a lot of time,
											while nature had three billion years
											to perfect some of the most
amazing materials,
											that we wish we had in our possession.
											Remember, these materials
carry a quality assurance
											of three billion years.
									","
											Duzentos anos de ciência moderna.
											Temos que reconhecer
											que o nosso desempenho não é grande coisa.
											As máquinas que construímos
continuam a sofrer avarias mecânicas.
											As casas que construímos
não resistem a sismos fortes.
											Mas não devemos ser muito críticos
dos nossos cientistas
											por uma simples razão:
											eles não tiveram muito tempo.
											Duzentos anos não é muito tempo,
											enquanto a Natureza
teve três mil milhões de anos
											para aperfeiçoar alguns
dos materiais mais espantosos,
											que gostaríamos de ter na nossa posse.
											Não se esqueçam de que estes materiais
têm uma garantia de qualidade
											de três mil milhões de anos.
									","
											200 ans de science moderne.
											Nous devons l'avouer :
											notre performance n'est pas géniale.
											Les machines qu'on conçoit
ont toujours des défaillances mécaniques.
											Les maisons qu'on bâtit ne résistent pas
aux tremblements de terre.
											Mais il ne faut pas être 
trop dur envers les scientifiques :
											ils n'ont pas eu beaucoup de temps.
											200 ans ce n'est pas beaucoup de temps,
											quand la nature a eu 
trois milliards d'années
											pour perfectionner certains 
de ses matériaux les plus incroyables,
											que nous aimerions tant posséder.
											Rappelez-vous, ces matériaux 
subi des tests qualité
											pendant trois milliards d'années.
									",How we're harnessing nature's hidden superpowers,Oded Shoseyov,13:21,"animals,biodiversity,biomechanics,biotech,biology,books,DNA,collaboration,design,evolution,future,environment,genetics,innovation,life,materials,plants,nature,science,technology"
"
","
","
",How we're harnessing nature's hidden superpowers,Oded Shoseyov,13:21,"animals,biodiversity,biomechanics,biotech,biology,books,DNA,collaboration,design,evolution,future,environment,genetics,innovation,life,materials,plants,nature,science,technology"
"
											Take, for example, sequoia trees.
											They carry hundreds of tons
for hundreds of years
											in cold weather, in warm climates,
											UV light.
											Yet, if you look at the structure
by high-resolution electron microscopy,
											and you ask yourself, what is it made of,
											surprisingly, it's made of sugar.
											Well, not exactly as we drink in our tea.
											It's actually a nanofiber
called nanocrystalline cellulose.
											And this nanocrystalline cellulose
is so strong, on a weight basis,
											it's about 10 times stronger than steel.
											Yet it's made of sugar.
									","
											Vejam, por exemplo, as sequoias.
											Transportam centenas de toneladas
durante centenas de anos
											em tempo frio, em climas quentes,
											na luz ultravioleta.
											Mas, se olharem para a estrutura
											a um microscópio eletrónico
de alta resolução
											e se interrogarem, de que será feito.
											Surpreendentemente, é feito de açúcar.
											Bem, não exatamente o que bebemos no chá.
											Na verdade, é uma nanofibra
chamada celulose nanocristalina.
											Esta celulose nanocristalina
é muito forte,
											no que se refere ao peso,
é 10 vezes mais forte que o aço.
											No entanto, é feita de açúcar.
									","
											Prenez, par exemple, le séquoia.
											Il supporte des centaines de tonnes
pour des centaines d'années,
											dans des climats glaciaux, 
dans des climats chauds,
											sous les rayons UV.
											Mais en observant sa structure à l'aide
d'un microscope à haute résolution,
											vous vous demandez de quoi elle est faite
											et vous réalisez avec stupeur 
qu'elle est faite de sucre.
											Oui, mais pas le même sucre 
que vous mettez dans votre thé.
											Il s'agit en fait d'une nanofibre 
qui s'appelle cellulose nanocristalline.
											Cette cellulose nanocristalline est
si résistante, sur la base du poids,
											qu'elle est en fait 
10 fois plus solide que l'acier.
											Pourtant, elle est faite de sucre.
									",How we're harnessing nature's hidden superpowers,Oded Shoseyov,13:21,"animals,biodiversity,biomechanics,biotech,biology,books,DNA,collaboration,design,evolution,future,environment,genetics,innovation,life,materials,plants,nature,science,technology"
"
","
","
",How we're harnessing nature's hidden superpowers,Oded Shoseyov,13:21,"animals,biodiversity,biomechanics,biotech,biology,books,DNA,collaboration,design,evolution,future,environment,genetics,innovation,life,materials,plants,nature,science,technology"
"
											So scientists all over the world
believe that nanocellulose
											is going to be one of the most important
materials for the entire industry.
											But here's the problem:
											say you want to buy
a half a ton of nanocellulose
											to build a boat or an airplane.
											Well, you can Google, you can eBay,
you can even Alibaba.
											You won't find it.
											Of course, you're going to find
thousands of scientific papers —
											great papers, where scientists
are going to say this is a great material,
											there are lots of things
we can do with it.
											But no commercial source.
									","
											Os cientistas, de todo o mundo,
acham que a nanocelulose
											vai ser um dos materiais
mais importantes para todas as indústrias.
											Mas há um problema:
											digamos que queremos comprar
meia tonelada de nanocelulose
											para construir um barco ou um avião.
											Podemos ir ao Google, ao eBay,
podemos até ir ao Alibaba.
											Não a encontramos.
											Claro que vamos encontrar
milhares de artigos científicos
											— artigos estupendos, em que os cientistas
dizem que isto é um material ótimo,
											podemos fazer coisas ótimas com ele.
											Mas não temos uma fonte comercial.
									","
											Ainsi, des scientifiques du monde entier
croient que la nanocellulose
											deviendra l'un des matériaux 
les plus importants de toute l'industrie.
											Mais il y a un problème :
											disons que vous voulez acheter
une demi-tonne de nanocellulose
											pour bâtir un navire ou un avion.
											Vous pouvez chercher sur Google, 
sur eBay ou même sur Alibaba ;
											vous ne trouverez pas.
											Évidemment vous trouverez 
des milliers d'articles scientifiques —
											des articles intéressants, dans lesquels
on vous dira que c'est un matériau génial
											et qu'on peut en faire tant de choses,
											mais pas de fournisseurs.
									",How we're harnessing nature's hidden superpowers,Oded Shoseyov,13:21,"animals,biodiversity,biomechanics,biotech,biology,books,DNA,collaboration,design,evolution,future,environment,genetics,innovation,life,materials,plants,nature,science,technology"
"
","
","
",How we're harnessing nature's hidden superpowers,Oded Shoseyov,13:21,"animals,biodiversity,biomechanics,biotech,biology,books,DNA,collaboration,design,evolution,future,environment,genetics,innovation,life,materials,plants,nature,science,technology"
"
											So we at the Hebrew University,
together with our partners in Sweden,
											decided to focus on the development
of an industrial-scale process
											to produce this nanocellulose.
											And, of course,
we didn't want to cut trees.
											So we were looking for another source
											of raw material,
											and we found one — in fact,
the sludge of the paper industry.
											The reason: there is a lot of it.
											Europe alone produces 11 million tons
											of that material annually.
											It's the equivalent of a mountain
three kilometers high,
											sitting on a soccer field.
											And we produce this mountain every year.
											So for everybody,
it's an environmental problem,
											and for us, it's a gold mine.
									","
											Por isso, aqui na Universidade Hebraica,
											em conjunto com os nossos
parceiros na Suécia,
											decidimos concentrarmo-nos
											no desenvolvimento de um processo
à escala industrial
											para produzir esta nanocelulose.
											Claro, não queríamos cortar as árvores.
											Por isso, procurámos outra origem
para esta matéria-prima.
											e encontrámos uma
— os desperdícios da indústria do papel.
											A razão: há uma montanha deles.
											Só a Europa produz 11 milhões
de toneladas por ano
											É o equivalente a uma montanha
com três quilómetros de altura,
											assente num campo de futebol.
											Produzimos uma montanha destas
todos os anos.
											Portanto, é um problema ecológico
para toda a gente.
											Para nós, é uma mina de ouro.
									","
											Nous, à l'Université hébraïque, 
avec l'aide de nos partenaires suédois,
											avons choisi de miser sur le développement
d'un processus à l'échelle industrielle
											pour produire cette nanocellulose.
											Et pour ce faire, 
pas question de couper des arbres.
											Nous avons donc cherché une autre source
											de matière première
											et nous en avons trouvé une :
les résidus de l'industrie papetière.
											La raison première : il y en a énormément.
											En Europe seulement,
on produit 11 millions de tonnes
											de cette mixture chaque année.
											C'est l'équivalent d'une montagne
de trois kilomètres de hauteur,
											sur un terrain de football.
											Et on produit cette montagne 
chaque année.
											Pour tout le monde, cela constitue 
un problème environnemental,
											alors que pour nous, c'est une mine d'or !
									",How we're harnessing nature's hidden superpowers,Oded Shoseyov,13:21,"animals,biodiversity,biomechanics,biotech,biology,books,DNA,collaboration,design,evolution,future,environment,genetics,innovation,life,materials,plants,nature,science,technology"
"
","
","
",How we're harnessing nature's hidden superpowers,Oded Shoseyov,13:21,"animals,biodiversity,biomechanics,biotech,biology,books,DNA,collaboration,design,evolution,future,environment,genetics,innovation,life,materials,plants,nature,science,technology"
"
											So now, we are actually producing,
on an industrial scale in Israel,
											nanocellulose, and very soon, in Sweden.
											We can do a lot of things
with the material.
											For example,
											we have shown that by adding
only a small percent of nanocellulose
											into cotton fibers, the same
as my shirt is made of,
											it increases its strength dramatically.
											So this can be used
for making amazing things,
											like super-fabrics for industrial
and medical applications.
											But this is not the only thing.
											For example, self-standing,
self-supporting structures,
											like the shelters that you can see now,
											actually are now showcasing
in the Venice Biennale for Architecture.
									","
											Agora estamos a produzir nanocelulose
à escala industrial
											em Israel e, muito em breve, na Suécia.
											Podemos fazer imensas coisas
com o material.
											Por exemplo, demonstrámos que,
											adicionando apenas uma pequena
percentagem de nanocelulose
											às fibras de algodão,
como as da minha camisa,
											a sua força aumenta drasticamente.
											Portanto, isso pode ser usado
para fazer coisas surpreendentes,
											como supertecidos para aplicações
industriais e médicas.
											Mas isto não é a única coisa.
											Por exemplo, estruturas autónomas
e autossuficientes,
											como os abrigos que estão a ver,
											que estão agora em exposição
na Bienal de Arquitetura de Veneza.
									","
											En Israël nous produisons maintenant,
à l'échelle industrielle,
											cette nanocellulose
et bientôt en Suède aussi.
											On peut faire des tas de choses avec ça.
											Par exemple,
											on a démontré qu'en ajoutant 
un petit pourcentage de nanocellulose
											à des fibres de coton, 
les mêmes dont ma chemise est faite,
											on augmente sa durabilité
de façon remarquable.
											Elle peut donc être utilisée
pour créer des choses incroyables,
											comme des super-tissus 
à dessein industriel ou médical.
											Et ça ne s'arrête pas là.
											Par exemple, on peut en faire 
des structures autoportantes
											comme les abris que vous voyez ici
											et qui sont présentement en démonstration
à la Biennale d'architecture de Venise.
									",How we're harnessing nature's hidden superpowers,Oded Shoseyov,13:21,"animals,biodiversity,biomechanics,biotech,biology,books,DNA,collaboration,design,evolution,future,environment,genetics,innovation,life,materials,plants,nature,science,technology"
