en,fr,title,speaker,duration,tags
"
","
",Capitalism isn't an ideology — it's an operating system,Bhu Srinivasan,6:10,"business,capitalism,economics,drones,innovation,politics,society,future"
"
											So, what is capitalism?
											Capitalism, fundamentally,
is a series of marketplaces.
											You can have a marketplace for lemonade,
											a marketplace for lemons,
											a marketplace for trucks
that transport lemons,
											a marketplace that fuels those trucks,
											marketplaces that sell wood
to build lemonade stands.
											However, capitalism of course, as we know,
											is this either celebrated term
											or condemned term.
											It's either revered or it's reviled.
											And I'm here to argue
that this is because capitalism,
											in the modern iteration,
is largely misunderstood.
									","
											Le capitalisme c'est,
											à la base, une succession
de plusieurs marchés.
											Vous avez un marché pour la limonade,
											un autre pour les citrons,
											un pour les camions
transportant les citrons,
											un pour le carburant de ces camions,
											un où on vend du bois
pour construire des stands de limonade.
											Cependant, comme on le sait bien sûr,
le capitalisme
											est soit un mot glorifié,
											soit un mot condamné.
											Il est révéré ou honni.
											Je soutiens ici
que c'est parce que le capitalisme,
											dans sa forme actuelle,
est en grande partie incompris.
									",Capitalism isn't an ideology — it's an operating system,Bhu Srinivasan,6:10,"business,capitalism,economics,drones,innovation,politics,society,future"
"
","
",Capitalism isn't an ideology — it's an operating system,Bhu Srinivasan,6:10,"business,capitalism,economics,drones,innovation,politics,society,future"
"
											In my view,
											capitalism should not
be thought of as an ideology,
											but instead should be thought of
as an operating system.
											Think of your iPhone.
											Your iPhone merges hardware with software.
											Apps and hardware.
											Now think about all the hardware
as the physical reality all around you,
											and think of the apps
as entrepreneurial activity,
											creative energy.
											And in-between,
you have an operating system.
											As you have advances in hardware,
											you have advances in software.
											And the operating system needs to keep up.
											It needs to be patched,
it needs to be updated,
											new releases have to happen.
											And all of these things
have to happen symbiotically.
											The operating system needs
to keep getting more and more advanced
											to keep up with innovation.
									","
											Selon moi,
											on ne devrait pas voir
le capitalisme comme une idéologie,
											mais plutôt comme
un système d'exploitation.
											Pensez à votre iPhone.
											Votre iPhone combine des composants
physiques avec des logiciels.
											Des apps et du hardware.
											Imaginez que la réalité physique autour
de nous est tout entière un hardware,
											et que les applications
sont l'activité entrepreneuriale,
											l'énergie créative.
											Entre eux,
il y a un système d'exploitation.
											Plus le hardware est avancé,
											plus le software l'est aussi.
											Ce système d'exploitation doit suivre :
											il faut le corriger, le mettre à jour.
											et lancer de nouvelles versions.
											Toutes ces actions
doivent se faire en symbiose.
											Le système d'exploitation a besoin
d'être de plus en plus avancé
											afin de suivre l'innovation.
									",Capitalism isn't an ideology — it's an operating system,Bhu Srinivasan,6:10,"business,capitalism,economics,drones,innovation,politics,society,future"
"
","
",Capitalism isn't an ideology — it's an operating system,Bhu Srinivasan,6:10,"business,capitalism,economics,drones,innovation,politics,society,future"
"
											And this is why, fundamentally,
											when you think about it
as an operating system,
											it devolves the language of ideology
											away from what traditional
defenders of capitalism think.
											But even if you go to the constitution,
											you'll notice, before the founders
even got to the First Amendment —
											with free speech,
free religion, free press,
											they thought about patents and copyright.
											They talked about the government's role
in promoting arts and sciences.
											It's the reason why I could not start
a search engine tomorrow called Goggle.
									","
											C'est pourquoi, fondamentalement,
											quand on le voit
comme un système d'exploitation,
											on exclut le langage idéologique,
											loin de ce que les défenseurs
traditionnels du capitalisme pensent.
											Même en allant jusqu'à la Constitution,
											on voit que, avant que ses créateurs
n'écrivent le Premier Amendement
											avec la liberté d'expression,
de culte et de la presse,
											ils ont pensé aux brevets
et aux droits d'auteurs.
											Ils ont discuté du rôle du gouvernement
pour promouvoir l'art et la science.
											Ainsi je ne pourrais pas créer aujourd'hui
un moteur de recherche appelé Goggle
									",Capitalism isn't an ideology — it's an operating system,Bhu Srinivasan,6:10,"business,capitalism,economics,drones,innovation,politics,society,future"
"
","
",Capitalism isn't an ideology — it's an operating system,Bhu Srinivasan,6:10,"business,capitalism,economics,drones,innovation,politics,society,future"
"
											(Laughter)
									","
											(Rires)
									",Capitalism isn't an ideology — it's an operating system,Bhu Srinivasan,6:10,"business,capitalism,economics,drones,innovation,politics,society,future"
"
","
",Capitalism isn't an ideology — it's an operating system,Bhu Srinivasan,6:10,"business,capitalism,economics,drones,innovation,politics,society,future"
"
											Google doesn't own Gs,
											but I couldn't do it
because there could be some confusion.
											So even property rights
have ambiguity built into them.
											And on and on.
											And by 1900, you have other types
of property that come into being.
									","
											Google ne possède pas les G,
											mais je ne pourrais pas
car ça prêterait à confusion.
											Même les droits de propriété
portent des ambiguïtés.
											Et ainsi de suite.
											Vers 1900, d'autres types
de propriété sont apparus.
									",Capitalism isn't an ideology — it's an operating system,Bhu Srinivasan,6:10,"business,capitalism,economics,drones,innovation,politics,society,future"
