en,es,pt,tr,title,speaker,duration,tags
"
","
","
","
",How to land on a comet,Fred Jansen,17:47,"rocket science,science,space,technology,big bang,physics,Planets,human origins,life,flight,engineering,NASA,solar system,asteroid"
"
											I'd like to take you on the epic quest
of the Rosetta spacecraft.
											To escort and land the probe on a comet,
											this has been my passion
for the past two years.
											In order to do that,
											I need to explain to you something
about the origin of the solar system.
									","
											Me gustaría llevarlos en la misión épica
de la nave espacial Rosetta
											a escoltar y aterrizar
la sonda en un cometa.
											Esta ha sido mi pasión 
los últimos dos años.
											Para hacer eso,
											necesito explicarles algo 
sobre el origen del sistema solar.
									","
											Gostava de levar-vos
na missão épica da nave Rosetta,
											para transportar e pousar uma sonda
num cometa.
											Tem sido a minha paixão
nos últimos dois anos.
											Para fazer isso,
											preciso de vos explicar uma coisa
sobre a origem do sistema solar.
									","
											Sizleri uzay aracı Rosetta'nın, 
destansı araştırmasına götürmek istiyorum:
											bir kuyruklu yıldıza eşlik etmek 
ve üzerine keşif aracı indirmek.
											Bu iki yıldır benim için bir tutkuydu.
											Öncelikle size
											Güneş Sistemi'nin kökeni hakkında 
bir şey açıklamam gerek.
									",How to land on a comet,Fred Jansen,17:47,"rocket science,science,space,technology,big bang,physics,Planets,human origins,life,flight,engineering,NASA,solar system,asteroid"
"
","
","
","
",How to land on a comet,Fred Jansen,17:47,"rocket science,science,space,technology,big bang,physics,Planets,human origins,life,flight,engineering,NASA,solar system,asteroid"
"
											When we go back
four and a half billion years,
											there was a cloud of gas and dust.
											In the center of this cloud,
our sun formed and ignited.
											Along with that, what we now know
as planets, comets and asteroids formed.
											What then happened, according to theory,
											is that when the Earth had cooled down
a bit after its formation,
											comets massively impacted the Earth
and delivered water to Earth.
											They probably also delivered
complex organic material to Earth,
											and that may have bootstrapped
the emergence of life.
											You can compare this to having
to solve a 250-piece puzzle
											and not a 2,000-piece puzzle.
									","
											Si retrocedemos 4 500 millones años,
había una nube de gas y polvo.
											En el centro de esta nube,
se formó y encendió nuestro Sol.
											Paralelo a esto,
											se formaron lo que ahora conocemos 
como planetas, cometas y asteroides.
											Lo que pasó entonces, 
de acuerdo con la teoría,
											es que cuando la Tierra se había enfriado 
un poco después de su formación,
											los cometas la impactaron masivamente 
y llevaron allí el agua.
											Probablemente también llevaron 
material orgánico complejo a la Tierra,
											y eso puede haber impulsado 
el surgimiento de la vida.
											Pueden comparar esto con tener que 
resolver un rompecabezas de 250 piezas
											y no uno de 2 000.
									","
											Se retrocedermos 4500 milhões de anos,
só existia uma nuvem de gás e de pó.
											No centro desta nuvem,
o nosso Sol formou-se e entrou em ignição.
											Em paralelo, os planetas,
cometas e asteroides formaram-se.
											O que aconteceu então,
de acordo com a teoria,
											foi que, depois de a Terra se formar
e arrefecer um pouco,
											massas enormes de cometas
atingiram a Terra e trouxeram água.
											Provavelmente também trouxeram
materiais orgânicos complexos,
											e isso pode ter desencadeado
o surgimento da vida.
											Isto pode comparar-se a ter de resolver 
um ""puzzle"" de 250 peças
											e não um ""puzzle"" de 2000 peças.
									","
											4,5 milyar yıl önce, gaz ve
											tozdan oluşan bir bulut vardı.
											Bu bulutun ortasında, güneşimiz oluştu 
ve tutuştu.
											Bu sırada, gezegenler, kuyruklu yıldız ve 
asteroit dediğimiz şeyler de şekillendi.
											Sonra teoriye göre, 
Dünya şekillenmesinden az sonra
											soğudu ve kuyruklu yıldızlar yoğun 
şekilde Dünya'ya çarptı
											ve Dünya'ya suyu getirdiler.
											Muhtemelen karmaşık organik 
maddeyi de Dünya'ya getirdiler
											ve bu da yaşamın başlamasında 
tetikleyici rol oynamış olabilir.
											Bunu, 2000 değil de 
250 parçalı bir yapbozu
											çözmek zorunda olmakla 
kıyaslayabilirsiniz.
									",How to land on a comet,Fred Jansen,17:47,"rocket science,science,space,technology,big bang,physics,Planets,human origins,life,flight,engineering,NASA,solar system,asteroid"
"
","
","
","
",How to land on a comet,Fred Jansen,17:47,"rocket science,science,space,technology,big bang,physics,Planets,human origins,life,flight,engineering,NASA,solar system,asteroid"
"
											Afterwards, the big planets
like Jupiter and Saturn,
											they were not in their place
where they are now,
											and they interacted gravitationally,
											and they swept the whole interior
of the solar system clean,
											and what we now know as comets
											ended up in something
called the Kuiper Belt,
											which is a belt of objects
beyond the orbit of Neptune.
											And sometimes these objects
run into each other,
											and they gravitationally deflect,
											and then the gravity of Jupiter
pulls them back into the solar system.
											And they then become the comets
as we see them in the sky.
									","
											Después, los planetas grandes 
como Júpiter y Saturno,
											que no estaban en el lugar
en que están ahora,
											interactuaron gravitacionalmente
											y arrasaron con todo el interior 
del sistema solar,
											y los que hoy conocemos como cometas
											terminaron en algo llamado 
el Cinturón de Kuiper,
											que es el cinturón de objetos 
más allá de la órbita de Neptuno.
											Y a veces estos objetos chocan
unos con otros,
											y se desvían por la gravedad
											hasta que la gravedad de Júpiter 
los jala de nuevo hacia el sistema solar.
											Y entonces se vuelven cometas 
como los vemos en el cielo.
									","
											Depois, os planetas grandes,
como Júpiter e Saturno,
											que não estavam onde estão hoje,
											interagiram gravitacionalmente
											e limparam o interior do sistema solar.
											As coisas a que hoje chamamos cometas
acabaram no chamado Cinturão de Kuiper,
											que é um cinturão de objetos
para além da órbita de Neptuno.
											Por vezes, estes objetos
chocam uns com os outros
											e desviam-se gravitacionalmente,
											e então a gravidade de Júpiter
puxa-os de volta para o sistema solar.
											Depois tornam-se nos cometas
que vemos no céu.
									","
											Daha sonrasında, Jupiter ve Satürn 
gibi büyük gezegenler,
											şu an bulundukları 
konumlarında değillerdi ve
											yerçekimsel olarak etkileşip
											tüm güneş sisteminin 
içini süpürüp geçtiler ve
											şimdi kuyruklu yıldız dediğimiz
											şeyler, Neptün'ün yörüngesinin ötesinde
											bir cisimler kuşağı olan 
Kuiper Kuşağı'nı oluşturdu.
											Bazen bu objeler birbirleri ile çarpışır,
											ve yerçekimsel olarak yön değiştirir,
											ve Jupiter'in yerçekimi onları 
tekrar Güneş sisteminin içine çeker
											ve böylece gökyüzünde gördüğümüz 
kuyruklu yıldızlar olurlar.
									",How to land on a comet,Fred Jansen,17:47,"rocket science,science,space,technology,big bang,physics,Planets,human origins,life,flight,engineering,NASA,solar system,asteroid"
"
","
","
","
",How to land on a comet,Fred Jansen,17:47,"rocket science,science,space,technology,big bang,physics,Planets,human origins,life,flight,engineering,NASA,solar system,asteroid"
"
											The important thing here to note
is that in the meantime,
											the four and a half billion years,
											these comets have been sitting
on the outside of the solar system,
											and haven't changed —
											deep, frozen versions of our solar system.
									","
											Lo importante para notar aquí es
que durante este tiempo,
											4 500 millones de años,
											estos cometas han estado detenidos 
en el exterior del sistema solar,
											y no han cambiado,
											versiones absolutamente congeladas 
de nuestro sistema solar.
									","
											O que é importante notar,
é que, entretanto,
											nos 4500 milhões de anos seguintes,
											estes cometas têm estado 
fora do sistema solar, e não mudaram.
											São versões congeladas
do nosso sistema solar.
									","
											Burada, not düşülmesi gereken 
önemli nokta,
											bu kuyruklu yıldızların 
4,5 milyar yıl boyunca,
											güneş sisteminin dışında, değişmeden
											güneş sisteminin dondurulmuş
											versiyonları gibi durduklarıdır.
									",How to land on a comet,Fred Jansen,17:47,"rocket science,science,space,technology,big bang,physics,Planets,human origins,life,flight,engineering,NASA,solar system,asteroid"
"
","
","
","
",How to land on a comet,Fred Jansen,17:47,"rocket science,science,space,technology,big bang,physics,Planets,human origins,life,flight,engineering,NASA,solar system,asteroid"
"
											In the sky, they look like this.
											We know them for their tails.
											There are actually two tails.
											One is a dust tail,
which is blown away by the solar wind.
											The other one is an ion tail,
which is charged particles,
											and they follow the magnetic field
in the solar system.
											There's the coma,
											and then there is the nucleus,
which here is too small to see,
											and you have to remember
that in the case of Rosetta,
											the spacecraft is in that center pixel.
											We are only 20, 30, 40 kilometers
away from the comet.
									","
											En el cielo se ven así.
											Los conocemos por sus colas.
											Son realmente dos colas.
											Una es la cola de polvo, 
que es proyectada por el viento solar.
											La otra es una cola de iones, 
que son partículas cargadas,
											y siguen el campo magnético 
del sistema solar.
											Está la coma, está el núcleo, 
demasiado pequeño para verlo aquí,
											y tienen que recordar 
que en el caso de Rosetta,
											la nave espacial está 
en ese píxel central.
											Estamos a solo 20, 30, 40 km del cometa.
									","
											No céu, têm este aspeto.
											Conhecemo-los pelas caudas.
Na verdade, existem duas caudas.
											Uma é uma cauda de poeira,
que é soprada pelo vento solar.
											A outra é uma cauda de iões.
											São partículas carregadas
											que seguem o campo magnético
do sistema solar.
											Existe a cabeleira e há o núcleo,
que aqui é demasiado pequeno para se ver.
											No caso da Rosetta, a nave espacial
está naquele píxel central.
											Estamos apenas a 20, 30 ou 40 km
do cometa.
									","
											Gökyüzünde, bu şekilde gözüküyorlar.
											Onları kuyruklarıyla tanıyoruz.
											Aslında 2 tane kuyruk var.
											Biri güneş rüzgarıyla sürüklenen 
toz kuyruk,
											Diğeri güneş sistemindeki 
manyetik alanı takip eden
											yüklü parçacıklardan 
oluşan iyon kuyruk.
											Buradaki yıldız bulutu,
											ve sonra nüve, çok küçük 
olduğundan görmesi zor.
											Bu arada, Rosetta'nın durumunda, 
uzay aracının
											bu merkez pikselde 
bulunduğunu unutmayın.
											Kuyruklu yıldızdan sadece 
20, 30, 40 kilometre uzaktayız.
									",How to land on a comet,Fred Jansen,17:47,"rocket science,science,space,technology,big bang,physics,Planets,human origins,life,flight,engineering,NASA,solar system,asteroid"
