es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The voices in my head,Eleanor Longden,14:17,"health,health care,mental health"
"
											El día que me fui de 
casa por primera vez
											para ir a la Universidad 
fue un día soleado
											lleno de esperanza y optimismo.
											Lo había hecho bien en la escuela. 
Las expectativas sobre mí eran altas,
											y entre llena de alegría 
en la vida estudiantil
											de conferencias, fiestas y 
robo de conos de tráfico.
									","
											O dia em que saí de casa pela primeira vez
											para ir para a universidade foi um dia brilhante
											cheio de esperança e otimismo.
											Tinha-me saído bem na escola. As expectativas 
para mim eram grandes
											e entrei animada na vida de estudante
											de palestras, festas e roubos de cones sinalizadores.
									","
											Üniversiteye gitmek için
											evden ayrıldığım gün 
güzel bir gündü,
											umut ve iyimserlikle doluydu.
											Okulda iyi iş çıkarmıştım. 
Üzerimdeki beklentiler yüksekti
											ve dersler,partiler ve trafik konisi hırsızlıklarıyla dolu
											öğrencilik hayatıma neşeyle başladım.
									","
											Le jour où j'ai quitté la maison pour la première fois,
											pour aller à l'université, fut une journée ensoleillée,
											pleine d'espoir et d'optimisme.
											J'avais bien réussi à l'école.
On attendait beaucoup de moi,
											et c'est avec jubilation
que j'ai entamé ma vie d'étudiante
											avec ses cours magistraux, ses fêtes,
et ses vols de cônes de signalisation.
									","
											Der Tag, an dem ich erstmals 
das Haus verließ,
											um an die Uni zu gehen, 
war ein strahlender Tag
											voller Hoffnung und Optimismus.
											Ich war erfolgreich in der Schule. 
Man erwartete sehr viel von mir
											und ich nahm fröhlich das studentische Leben auf,
											das aus Vorträgen, Partys 
und Leitkegel-Klau bestand.
									",The voices in my head,Eleanor Longden,14:17,"health,health care,mental health"
"
","
","
","
","
",The voices in my head,Eleanor Longden,14:17,"health,health care,mental health"
"
											Las apariencias, por supuesto, 
pueden ser engañosas,
											y en cierta medida, 
esta persona luchadora, enérgica
											de conferencias y robo 
de conos era una apariencia,
											aunque una muy bien 
elaborada y convincente.
											En el fondo, era en realidad 
muy infeliz e insegura
											y fundamentalmente asustada...
											temerosa de otras personas, 
del futuro, del fracaso
											y del vacío que sentí 
que estaba dentro de mí.
											Pero era experta en 
ocultarlo y desde el exterior
											parecía ser alguien 
con todo para esperar
											y aspirar.
											Esta fantasía de invulnerabilidad 
era tan perfecta
											que hasta yo misma me engañé
											y conforme el primer semestre 
terminó y comenzó el segundo,
											no había forma de que nadie 
pudiera haber predicho
											qué iba a suceder.
									","
											Mas as aparências, claro, podem ser enganadoras
											e na verdade esta espevitada, energética pessoa
											que frequentava palestras e roubava cones de trânsito 
era uma fachada
											muito bem executada e convincente.
											Interiormente estava de facto profundamente 
infeliz, insegura
											e fundamentalmente com medo
											medo das outras pessoas, do futuro, do falhanço
											e do vazio que sentia estar dentro de mim.
											Mas eu era competente a escondê-lo e do exterior
											parecia ser alguém que tudo pode esperar
											e a tudo pode aspirar.
											Esta fantasia de invulnerabilidade era tão completa
											que até me enganava a mim própria
											e, ao acabar o primeiro semestre e 
com o segundo a começar
											não havia forma que alguém pudesse prever
											o que estava prestes a acontecer.
									","
											Elbette görünüş aldatıcı olabilir
											ve bu derslere giden, trafik konileri çalan
											enerjik kişilik bir noktaya kadar bir maskeydi,
											her ne kadar iyi işlenmiş ve ikna edici de olsa.
											Derinlerde ise gerçekten çok mutsuz, güvensiz
											ve içten içe korku doluydum —
											diğer insanlardan, gelecekten, başarısızlıktan
											ve içimde hissettiğim boşluktan korkuyordum.
											Ancak bunu saklamakta becerikliydim, dışarıdan bakınca
											istediği her şeyi elde edebilecek, umut edebilecek
											bir insandım.
											Bu yenilmezlik fantazisi o kadar bütünlüklüydü ki
											kendimi bile kandırmıştım
											ve ilk dönem bitip ikinci dönem başladığında,
											kimsenin olacakları tahmin edebilmesine
											imkan yoktu.
									","
											Les apparences peuvent, bien sûr, être trompeuses,
											et dans une certaine mesure,
cette personnalité fougueuse, énergique
											qui suivait des cours magistraux et volait
des cônes de signalisation, n’était qu'une façade,
											bien que très bien conçue et convaincante.
											Sous ce masque, j'étais en fait profondément malheureuse, 
je manquais d'assurance,
											et j'étais complètement terrifiée -
											par les autres personnes, par le futur, par l'échec,
											et par le vide que je ressentais en moi.
											Mais j'étais douée pour le cacher, et à première vue,
											je semblais être quelqu'un
qui pouvait nourrir de grands espoirs,
											et de grandes ambitions.
											Ce fantasme d'invulnérabilité était si complet
											que je me suis trompée moi même,
											et lorsque le premier semestre s'acheva
et que le second débuta,
											personne n'aurait pu prédire
											ce qui était sur le point d'arriver.
									","
											Der Schein kann natürlich trügen
											und in gewissem Maß war diese 
lebhafte, energiegeladene Person,
											die zu Vorlesungen ging und 
Leitkegel stahl, eine Fassade,
											wenn auch eine sehr gut gemachte 
und überzeugende.
											Innerlich war ich zutiefst unglücklich, 
verunsichert
											und völlig verängstigt –
											Ich hatte Angst vor anderen Menschen, 
vor der Zukunft, vor dem Versagen
											und vor der Leere, die ich innerlich fühlte.
											Aber ich war geschickt darin 
es zu verstecken und von außen
											schien ich wie jemand, der auf alles hoffen
											und alles erreichen konnte.
											Dieses Fantasiebild von Unverletzbarkeit 
war so vollkommen,
											dass ich mich selbst täuschte.
											Als das erste Semester endete 
und das zweite begann,
											hätte niemand vorhersehen können,
											was passieren würde.
									",The voices in my head,Eleanor Longden,14:17,"health,health care,mental health"
"
","
","
","
","
",The voices in my head,Eleanor Longden,14:17,"health,health care,mental health"
"
											Salía de un seminario cuando empezó,
											tarareando para mí misma, 
moviendo mi bolso
											igual que cientos de veces antes,
											cuando de repente oí 
una voz que decía con calma,
											""Ella está saliendo de la habitación"".
									","
											Estava a sair de um seminário quando começou,
											a murmurar para mim própria, 
a remexer na minha mala
											como tinha feito centenas de vezes antes
											quando de repente ouço uma voz 
a observar calmamente
											“Ela está a sair da sala”.
									","
											Başladığında bir seminerden çıkmak üzereydim,
											daha önce bir çok kez yaptığım gibi
											çantamı karıştırıyor, kendi kendime mırıldanıyordum,
											aniden (beni) sakince (gözleyen) bir ses duydum
											""Odadan çıkıyor.""
									","
											Je sortais d'un séminaire quand ça a commencé,
											fredonnant en fouillant dans mon sac,
											comme je l'avait fait des centaines de fois auparavant,
											lorsque soudain, j'entendis une voix 
annoncer calmement :
											""Elle quitte la salle.""
									","
											Ich verließ gerade ein Seminar, 
als es anfing.
											Ich summte vor mich hin, 
fummelte an meiner Tasche herum,
											so wie ich es schon hundertmal gemacht hatte,
											als ich plötzlich eine Stimme hörte, 
die ruhig bemerkte:
											""Sie geht aus dem Raum.""
									",The voices in my head,Eleanor Longden,14:17,"health,health care,mental health"
"
","
","
","
","
",The voices in my head,Eleanor Longden,14:17,"health,health care,mental health"
"
											Miré alrededor y no había nadie allí,
											pero la claridad y 
la firmeza del comentario
											era inconfundible.
											Agitada, dejé mis libros en 
las escaleras y corrí a casa,
											y ahí estaba otra vez.
											""Ella está abriendo la puerta"".
									","
											Olhei à volta e não estava ninguém,
											mas a clareza e incisividade do comentário
											não levantavam margem para erro.
											Trémula, deixei os meus livros na escada e 
segui rapidamente para casa,
											e lá estava ela novamente.
											“Ela está a abrir a porta”
									","
											Etrafıma baktım, kimse yoktu
											ancak bu yorumun netliği ve kararlılığı
											barizdi.
											Sarsılmış bir şekilde, kitaplarımı merdivenlerde bıraktım ve aceleyle eve gittim
											ve yine oradaydı.
											""Kapıyı açıyor.""
									","
											J'ai regardé autour de moi, il n'y avait personne,
											mais la clarté et la détermination du commentaire
											étaient indubitables.
											Secouée, j'ai abandonné mes livres sur l'escalier,
et je me suis précipité chez moi,
											et elle est revenue.
											""Elle ouvre la porte.""
									","
											Ich schaute herum und es war niemand da,
											aber die Klarheit und Entschiedenheit 
des Kommentars
											war unmissverständlich.
											Erschüttert ließ ich meine Bücher auf der Treppe 
und rannte nach Hause,
											und da war es wieder.
											""Sie öffnet die Tür.""
									",The voices in my head,Eleanor Longden,14:17,"health,health care,mental health"
"
","
","
","
","
",The voices in my head,Eleanor Longden,14:17,"health,health care,mental health"
"
											Ese fue el comienzo. 
La voz había llegado.
											Y persistió la voz,
											días y luego de semanas, seguía y seguía
											narrando todo lo que hacía 
en tercera persona.
									","
											Isto foi o princípio. A voz tinha chegado.
											E a voz continuou,
											por dias e semanas, continuava,
											narrando tudo o que eu fazia, na terceira pessoa.
									","
											Bu başlangıçtı. Ses ortaya çıkmıştı
											ve ısrar ediyordu,
											günlerce, haftalarca, yaptığım her şeyi
											üçüncü kişi olarak anlatmaya devam etti.
									","
											C'était le début. La voix était venue.
											Et la voix a continué,
											des jours et des semaines,
encore et encore,
											racontant tout ce que je faisais à 
la troisième personne.
									","
											Es war der Beginn. Die Stimme war aufgetaucht.
											Und diese Stimme dauerte an,
											tagelang, wochenlang, immer weiter,
											sie erzählte alles, was ich tat, 
in der dritten Person.
									",The voices in my head,Eleanor Longden,14:17,"health,health care,mental health"
