en,fr,tr,title,speaker,duration,tags
"
","
","
",There's no such thing as not voting,Eric Liu,13:33,"communication,collaboration,community,democracy,government,entertainment,history,identity,inequality,politics,performance art,society,TEDNYC"
"
											Why bother?
											The game is rigged.
											My vote won't count.
											The choices are terrible.
											Voting is for suckers.
									","
											Pourquoi s'embêter ?
											Le jeu est truqué.
											Mon vote ne comptera pas.
											Les options sont horribles.
											Voter, c'est pour les nazes.
									","
											Neden uğraşayım?
											Oyun hileli.
											Oyum sayılmayacak.
											Seçimler berbat.
											Oy vermek enayilerin işi.
									",There's no such thing as not voting,Eric Liu,13:33,"communication,collaboration,community,democracy,government,entertainment,history,identity,inequality,politics,performance art,society,TEDNYC"
"
","
","
",There's no such thing as not voting,Eric Liu,13:33,"communication,collaboration,community,democracy,government,entertainment,history,identity,inequality,politics,performance art,society,TEDNYC"
"
											Perhaps you've thought
some of these things.
											Perhaps you've even said them.
											And if so, you wouldn't be alone,
and you wouldn't be entirely wrong.
											The game of public policy today
is rigged in many ways.
											How else would more than half
of federal tax breaks
											flow up to the wealthiest
five percent of Americans?
											And our choices indeed are often terrible.
											For many people
across the political spectrum,
											Exhibit A is the 2016
presidential election.
											But in any year, you can look
up and down the ballot
											and find plenty to be uninspired about.
									","
											Peut-être avez-vous pensé cela.
											Peut-être avez-vous dit cela.
											Si c'est le cas, vous n'êtes pas seul
et vous n'avez pas totalement tort.
											Le jeu de la politique publique
est truqué de bien des façons.
											Sinon, comment plus de la moitié
des avantages fiscaux
											reviennent-ils aux 5% des Américains
les plus riches ?
											Et nos options sont souvent horribles.
											Pour nombre de gens
venant de tous partis,
											l'important est
l'élection présidentielle de 2016.
											Mais chaque année, vous pouvez
regardez les scrutins
											et voir des choses peu inspirantes.
									","
											Belki bunları düşünmüşsünüzdür.
											Belki söylemişsinizdir bile.
											Ve eğer öyleyse, yalnız değilsiniz
ve tamamen haksız da sayılmazsınız.
											Bugün kamu politikası oyunu
birçok yönden şikeli.
											Yoksa federal vergi muafiyetinin
yarısından fazlası
											nasıl en zengin Amerikalıların
yüzde beşine akacak?
											Ve seçimlerimiz de çoğu zaman berbat.
											Siyasi yelpazede birçok kişi için,
											A sergisi 2016 başkanlık seçimidir.
											Fakat herhangi bir yılın
seçim sandıklarına bakabilir
											ve sönük pek çok şey görebilirsiniz.
									",There's no such thing as not voting,Eric Liu,13:33,"communication,collaboration,community,democracy,government,entertainment,history,identity,inequality,politics,performance art,society,TEDNYC"
"
","
","
",There's no such thing as not voting,Eric Liu,13:33,"communication,collaboration,community,democracy,government,entertainment,history,identity,inequality,politics,performance art,society,TEDNYC"
"
											But in spite of all this,
I still believe voting matters.
											And crazy as it may sound,
											I believe we can revive the joy of voting.
											Today, I want to talk
about how we can do that, and why.
									","
											Malgré tout cela,
je crois toujours que voter est important.
											Aussi fou que cela puisse paraître,
											je crois que nous pouvons
raviver la joie du vote.
											Aujourd'hui, je veux parler
de comment et pourquoi le faire.
									","
											Fakat tüm bunlara rağmen, oy vermenin
önemli olduğunu düşünüyorum.
											Ve kulağa çılgınca gelebilir ama
											oy vermeyi zevkli hâle
getirebileceğimize inanıyorum.
											Bugün, bunu nasıl ve neden yapabileceğimiz
hakkında konuşmak istiyorum.
									",There's no such thing as not voting,Eric Liu,13:33,"communication,collaboration,community,democracy,government,entertainment,history,identity,inequality,politics,performance art,society,TEDNYC"
"
","
","
",There's no such thing as not voting,Eric Liu,13:33,"communication,collaboration,community,democracy,government,entertainment,history,identity,inequality,politics,performance art,society,TEDNYC"
"
											There used to be a time
in American history when voting was fun,
											when it was much more than just
a grim duty to show up at the polls.
											That time is called
""most of American history.""
									","
											A un moment de l'histoire américaine,
voter était amusant,
											se rendre aux urnes
était plus qu'un triste devoir.
											Ce temps de « la majorité
de l'histoire américaine ».
									","
											Amerikan tarihinde oy vermenin
eğlenceli olduğu zamanlar vardı,
											oylamada gözükmek sıkıcı bir
görevden daha fazlasıyken.
											Bu zamana ""Amerikan tarihinin çoğu"" denir.
									",There's no such thing as not voting,Eric Liu,13:33,"communication,collaboration,community,democracy,government,entertainment,history,identity,inequality,politics,performance art,society,TEDNYC"
"
","
","
",There's no such thing as not voting,Eric Liu,13:33,"communication,collaboration,community,democracy,government,entertainment,history,identity,inequality,politics,performance art,society,TEDNYC"
"
											(Laughter)
									","
											(Rires)
									","
											(Gülüşmeler)
									",There's no such thing as not voting,Eric Liu,13:33,"communication,collaboration,community,democracy,government,entertainment,history,identity,inequality,politics,performance art,society,TEDNYC"
