en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
",What the Russian Revolution would have looked like on social media,Mikhail Zygar,4:49,"social media,politics,history,Internet,journalism,technology,TED Fellows"
"
											What is history?
											It is something written by the winners.
											There is a stereotype that history
should be focused on the rulers,
											like Lenin or Trotsky.
											As a result, people
in many countries, like mine, Russia,
											look at history as something
that was predetermined
											or determined by the leaders,
											and common people could not
influence it in any way.
											Many Russians today do not believe
that Russia could ever have been
											or ever will be a truly democratic nation,
											and this is due to the way
history has been framed
											to the citizens of Russia.
											And this is not true.
									","
											¿Qué es la historia?
											Es algo escrito por los vencedores.
											Existe el estereotipo de que la historia
debe girar en torno a los dirigentes,
											como Lenin o Trotsky.
											Por eso, en países como el mío, Rusia,
											la historia se interpreta 
como algo predeterminado
											o determinado por los líderes,
											sin ningún tipo de injerencia
de la gente común.
											Hoy en día, muchos rusos 
no creen que Rusia pudo haber sido
											o podrá ser alguna vez un país
verdaderamente democrático,
											y esto se debe a la manera
en que les contaron la historia.
											Y no es verdad.
									","
											O que é a História?
											É uma coisa escrita pelos vencedores.
											Há um estereótipo de que a História
devia concentrar-se nos governantes,
											como Lenine ou Trotsky.
											Em resultado disso, as pessoas
de muitos países, como o meu, a Rússia,
											olham para a História
como uma coisa pré-determinada
											ou determinada pelos líderes
											que as pessoas comuns
não podem influenciar de modo algum.
											Muitos russos hoje não acreditam
que a Rússia possa ter sido
											ou possa vir a ser uma nação
realmente democrática
											e isso deve-se à forma como
a História tem sido transmitida
											aos cidadãos da Rússia.
											Mas isso não é verdade.
									","
											Qu'est-ce que c'est l'histoire ?
											C'est une réalité écrite
par les vainqueurs.
											Un stéréotype veut que l'histoire
se focalise sur les dirigeants,
											comme Lénine ou Trotski.
											Par conséquent, les gens de beaucoup
de pays, comme le mien, la Russie,
											pensent que l'histoire est prédéterminée
											ou déterminée par les dirigeants
											et que les gens ordinaires ne peuvent
l'influencer d'aucune façon.
											Aujourd'hui, beaucoup de Russes croient
que la Russie n'a jamais été,
											ou ne sera jamais, une vraie
nation démocratique.
											C'est à cause de la manière
dont l'histoire est présentée
											aux Russes.
											Et c'est un mensonge.
									","
											Was ist Geschichte?
											Etwas, das von Siegern geschrieben wird.
											Es gibt dieses Klischee, dass sie sich
auf Machthaber konzentrieren soll,
											wie Lenin oder Trotzki.
											Deshalb sehen Menschen
aus vielen Ländern, wie meinem, Russland,
											Geschichte als etwas, das vorbestimmt ist
											oder von Machthabern bestimmt wurde,
											und auf das einfache Leute
gar keinen Einfluss hätten.
											Viele Russen denken heute,
dass Russland nie im Stande war
											oder je im Stande sein wird,
wirklich demokratisch zu sein,
											und das kommt davon,
auf welche Art die Geschichte
											auf Russen zugeschnitten wurde.
											Und das stimmt nicht.
									",What the Russian Revolution would have looked like on social media,Mikhail Zygar,4:49,"social media,politics,history,Internet,journalism,technology,TED Fellows"
"
","
","
","
","
",What the Russian Revolution would have looked like on social media,Mikhail Zygar,4:49,"social media,politics,history,Internet,journalism,technology,TED Fellows"
"
											To prove it, I spent two years
of my life trying to go 100 years back,
											to the year 1917,
											the year of the Russian Revolution.
											I asked myself, what if the internet
and Facebook existed 100 years ago?
											So last year, we built
a social network for dead people,
											named Project1917.com.
											My team and I created our software,
											digitized and uploaded
all possible real diaries and letters
											written by more than 3,000 people
											100 years ago.
											So any user of our website or application
											can follow a news feed
for each day of 1917
											and read what people
like Stravinsky or Trotsky,
											Lenin or Pavlova
and others thought and felt.
											We watch all those personalities
being ordinary people like you and me,
											not demigods,
											and we see that history consists
of their mistakes, fears, weaknesses,
											not only their ""genius ideas.""
									","
											Para demostrarlo, pasé dos años
de mi vida intentando retroceder 100 años:
											a 1917, el año de la Revolución rusa.
											Me pregunté, ¿qué habría pasado
si Internet y Facebook
											hubiesen existido hace 100 años?
											Así fue que el año pasado
											creamos una red social
de personas fallecidas
											y la llamamos ""Project1917.com"".
											Con mi equipo, creamos un programa,
											digitalizamos y subimos apuntes 
de diarios y cartas auténticas
											escritas por más de 3000 personas
											hace 100 años.
											De este modo, cualquier usuario
de este sitio web o de la aplicación
											puede seguir los acontecimientos
de cada día del año 1917
											y enterarse de lo que personalidades
como Stravinski o Trotsky,
											Lenin, Pavlova u otros pensaban y sentían.
											Así comprobamos que fueron personas 
comunes, como nosotros, no semidioses
											y vemos que la historia está hecha
de sus errores, miedos, debilidades,
											y no solo de sus ""ideas geniales"".
									","
											Para o provar, passei dois anos
da minha vida a tentar recuar cem anos,
											até ao ano de 1917,
											o ano da Revolução Russa.
											Perguntei a mim mesmo:
											E se já existisse há cem anos
a Internet e o Facebook?
											Assim, no ano passado,
											construímos uma rede social
para pessoas mortas,
											chamada Project1917.com.
											A minha equipa e eu
criámos um ""software"",
											digitalizámos e carregámos
											todos os diários
e cartas reais que pudemos
											escritas por mais de 3000 pessoas,
											há cem anos.
											Qualquer utilizador do nosso ""website""
											pode seguir as publicações
para cada dia de 1917
											e ler o que pessoas,
como Stravinsky ou Trotsky,
											Lenine ou Pavlova
e outros pensavam e sentiam.
											Observamos todas essas personalidades
como pessoas vulgares, como todos nós,
											e não como semideuses,
											e vemos que a História consiste
nos seus erros, receios, fraquezas
											e não apenas das suas ""ideias geniais"".
									","
											Pour le prouver, j'ai passé deux ans
à retourner 100 ans en arrière,
											en 1917,
											l'année de la Révolution russe.
											Je me suis demandé : et si Internet et
Facebook avaient existé, il y a 100 ans ?
											L'année dernière, on a donc construit
un réseau social de personnes mortes,
											appelé Project1917.com.
											Mon équipe et moi avons créé un logiciel,
											numérisé et téléchargé tous les journaux
intimes et les lettres possibles,
											écrits par plus de 3 000 personnes,
											il y a 100 ans.
											N'importe quel utilisateur
de notre site ou de l'application
											peut suivre un fil d'actualité
pour chaque jour de 1917
											et lire ce que des personnes
comme Stravinski, Trotski,
											Lénine, Pavlova et les autres
ont pensé et ressenti.
											On observe ces personnalités comme
des gens ordinaires, comme vous et moi,
											pas comme des demi-dieux,
											et on voit que l'Histoire se compose de
leurs erreurs, leurs peurs, leurs défauts
											et pas seulement
de leurs « idées de génie ».
									","
											Als Beweis bin ich zwei Jahre lang
100 Jahre in die Vergangenheit gereist,
											in das Jahr 1917,
											das Jahr der Russischen Revolution.
											Was, wenn es das Internet und Facebook
vor 100 Jahren gegeben hätte?
											Also haben wir letztes Jahr
ein soziales Netzwerk für Tote geschaffen,
											namens Project1917.com.
											Mein Team und ich
kreierten unsere Software,
											digitalisierten und uploadeten
sämtliche echte Tagebücher und Briefe,
											die von mehr als 3000 Menschen
											vor 100 Jahren verfasst wurden.
											Somit kann jeder Nutzer
unserer Website und App
											einem Newsfeed für jeden
einzelnen Tag aus 1917 folgen
											und lesen, was Menschen
wie Strawinski oder Trotski,
											Lenin oder Pawlowa
und andere dachten und fühlten.
											Wir sehen ihnen dabei zu, wie sie
normale Menschen wie du und ich sind,
											keine Halbgötter,
											und sehen, dass Geschichte auch
ihre Fehler, Ängste und Schwächen,
											und nicht nur ihre ""genialen Ideen"" ist.
									",What the Russian Revolution would have looked like on social media,Mikhail Zygar,4:49,"social media,politics,history,Internet,journalism,technology,TED Fellows"
"
","
","
","
","
",What the Russian Revolution would have looked like on social media,Mikhail Zygar,4:49,"social media,politics,history,Internet,journalism,technology,TED Fellows"
"
											Our project was a shock for many Russians,
											who used to think that our country
has always been an autocratic empire
											and the ideas of freedom and democracy
could never have prevailed,
											just because democracy
was not our destiny.
											But if we take a broader look,
											it's not that black and white.
											Yes, 1917 led to 70 years
of communist dictatorship.
											But with this project, we see that Russia
could have had a different history
											and a democratic future,
as any other country could or still can.
											Reading the posts from 1917,
											you learn that Russia
was the first country in the world
											to abolish the death penalty,
											or one of the first ones
to grant women voting rights.
									","
											Este proyecto sorprendió a muchos rusos,
											que creían que nuestro país 
siempre ha sido un imperio autocrático
											donde las ideas de libertad
y democracia no tenían cabida,
											simplemente porque la democracia
no era nuestro destino.
											Pero si lo vemos 
desde una perspectiva más amplia,
											no todo es blanco o negro.
											Es innegable que el año 1917 nos llevó
a 70 años de dictadura comunista.
											Pero este proyecto demuestra que Rusia
pudo haber tenido otra historia
											y un futuro democrático, como pudo
o puede tenerlo cualquier otro país.
											Si leen los posteos de 1917,
											verán que Rusia fue 
el primer país del mundo
											en abolir la pena de muerte,
											y uno de los primeros en dar
a la mujer el derecho al voto.
									","
											O nosso projeto foi um choque
para muitos russos,
											que costumavam pensar que o nosso país
tem sido sempre um império autocrático
											e as ideias de liberdade e de democracia
nunca puderam prevalecer,
											porque a democracia
não nos está destinada.
											Mas, se olharmos com maior amplitude,
											as coisas não são a preto e branco.
											Sim, 1917 levou a 70 anos
de ditadura comunista
											mas, com este projeto,
											vemos que a Rússia podia ter tido
uma história diferente
											e um futuro democrático,
											tal como qualquer outro país podia
e ainda pode ter.
											Lendo as publicações de 1917,
											ficamos a saber que a Rússia
foi o primeiro país do mundo
											a abolir a pena de morte
											ou um dos primeiros a conceder
às mulheres o direito de voto.
									","
											Ce projet a été un choc
pour beaucoup de Russes,
											habitués à penser que notre pays
avait toujours été un empire autocratique
											et que les idées de liberté et de
démocratie n'auraient jamais pu l'emporter
											parce que la démocratie 
n'était pas notre destin.
											Mais si on regarde plus largement,
											tout n'est pas noir ou blanc.
											Oui, 1917 a mené à 70 ans de
dictature communiste.
											Mais notre projet montre que la Russie
aurait pu avoir une histoire différente
											et un avenir démocratique, comme n'importe
quel pays l'a pu ou le peut encore.
											En lisant les posts de 1917,
											on apprend que la Russie fut
le premier pays au monde
											à abolir la peine de mort
											et l'un de premiers à accorder
le droit de vote aux femmes.
									","
											Unser Projekt war für
viele Russen ein Schock,
											die glaubten, dass unser Land
schon immer ein autokratisches Reich war
											und dass sich Freiheitsideen
und Demokratie nie durchsetzen könnten,
											nur weil Demokratie nicht
unsere Bestimmung war.
											Aber wenn wir es von Weitem betrachten,
											ist nicht alles Schwarz und Weiß.
											Ja, 1917 führte zu 70 Jahren
kommunistischer Diktatur.
											Aber dieses Projekt zeigt, dass Russland
eine andere Geschichte hätte haben können,
											und eine demokratische Zukunft, wie sie
jedes Land haben könnte und noch kann.
											Wenn man die Einträge von 1917 liest,
											erfährt man, dass Russland
das erste Land auf der Welt war,
											das die Todesstrafe abgeschafft hat,
											oder eines der ersten war,
die Frauen das Wahlrecht gaben.
									",What the Russian Revolution would have looked like on social media,Mikhail Zygar,4:49,"social media,politics,history,Internet,journalism,technology,TED Fellows"
"
","
","
","
","
",What the Russian Revolution would have looked like on social media,Mikhail Zygar,4:49,"social media,politics,history,Internet,journalism,technology,TED Fellows"
"
											Knowing history and understanding
how ordinary people influenced history
											can help us create a better future,
											because history is just a rehearsal
of what's happening right now.
											We do need new ways of telling history,
											and this year, for example,
											we started a new online project
that is called 1968Digital.com,
											and that is an online documentary series
											that gives you an impression
of that year, 1968,
											a year marked by global social change
											that, in many ways,
created the world as we know it now.
											But we are making that history alive
											by imagining what if all the main
characters could use mobile phones ...
											just like that?
											And we see that a lot of individuals
											were facing the same challenges
and were fighting for the same values,
											no matter if they lived
in the US or in USSR
											or in France or in China
or in Czechoslovakia.
									","
											Conocer la historia y entender 
la influencia de la gente común en ella
											nos puede ayudar
a construir un futuro mejor,
											porque la historia no es más que un ensayo
de lo que está pasando ahora.
											Es necesario crear una nueva 
manera de contar la historia.
											Este año, por ejemplo,
											lanzamos un nuevo proyecto 
llamado ""1968Digital.com"",
											una serie documental accesible 
vía web, ambientada en 1968,
											año marcado por un cambio 
social a nivel global
											que, en muchos aspectos, dio
lugar al mundo tal y como es hoy.
											Y estamos reviviendo esa historia
											imaginando que los personajes
principales usan teléfonos móviles,
											como vemos aquí.
											Y comprobamos que muchos de ellos
											enfrentaban los mismos desafíos 
y luchaban por los mismos valores,
											vivieran en EE. UU. o en la URSS,
											en Francia, China o Checoslovaquia.
									","
											Conhecer a História e compreender
como as pessoas vulgares a influenciaram
											pode ajudar-nos a criar um futuro melhor,
											porque a História é apenas um ensaio
para o que está a acontecer atualmente.
											Precisamos de novas formas
de contar a História
											e este ano, por exemplo,
											iniciámos um novo projeto ""online""
que se chama 1968Digital.com,
											e que é uma série documental ""online""
											que nos dá uma impressão desse ano, 1968,
											um ano marcado por uma mudança
social mundial
											que, de muitas formas,
criou o mundo como o conhecemos.
											Mas estamos a tornar viva essa História
											imaginando o que aconteceria
											se as principais personagens
usassem telemóveis
											como desta forma.
											Vemos que muitos indivíduos
											enfrentavam os mesmos problemas
e lutavam pelos mesmos valores,
											quer vivessem nos EUA ou na URSS,
											em França, na China
ou na Checoslováquia.
									","
											Connaître l'Histoire et comprendre comment
les gens ordinaires l'ont influencée
											peut nous aider à créer un futur meilleur
											car l'Histoire n'est qu'une répétition
de ce qui se passe maintenant.
											On a besoin de nouvelles manières
de raconter l'Histoire.
											Cette année, par exemple,
											on a débuté un nouveau projet
en ligne qui s'appelle 1968Digital.com.
											C'est une série documentaire sur Internet
											qui vous donne un aperçu de l'année 1968,
											une année marquée par
des changements sociaux mondiaux,
											qui, de multiples façons, a créé le monde
tel qu'on le connaît aujourd'hui.
											On fait revivre cette histoire
											en imaginant que tous les principaux
acteurs utilisent des portables –
											comme ceux-là.
											Et on voit que beaucoup d'individus
											ont affronté les mêmes défis et
se sont battus pour les mêmes valeurs,
											peu importe qu'ils aient vécu
aux États-Unis, en URSS,
											en France, en Chine ou en Tchécoslovaquie.
									","
											Geschichte zu kennen und zu verstehen,
											wie einfache Menschen
sie beeinflusst haben,
											kann eine bessere Zukunft schaffen,
											da Geschichte nur eine Probe davon ist,
was jetzt gerade passiert.
											Wir brauche neue Wege,
Geschichte zu erzählen,
											und dieses Jahr, zum Beispiel,
											haben wir ein neues Online-Projekt
namens 1968Digital.com gestartet,
											und das ist eine
Online-Dokumentationsreihe,
											die Ihnen einen Eindruck
über das Jahre 1968 vermittelt,
											ein Jahr geprägt von
globalen sozialen Veränderungen,
											die auf vielerlei Art die Welt,
wie wir sie heute kennen, geformt haben.
											Aber wir erwecken
diese Geschichte zum Leben,
											indem wir uns vorstellen, was wäre, wenn
alle Protagonisten Handys benutzt hätten.
											Einfach so.
											Und wir sehen, dass viele Personen
											die gleichen Herausforderungen hatten
und für die gleichen Werte kämpften,
											unabhängig davon, ob sie
in den USA oder in der UdSSR lebten,
											oder in Frankreich oder in China
oder in der Tschechoslowakei.
									",What the Russian Revolution would have looked like on social media,Mikhail Zygar,4:49,"social media,politics,history,Internet,journalism,technology,TED Fellows"
"
","
","
","
","
",What the Russian Revolution would have looked like on social media,Mikhail Zygar,4:49,"social media,politics,history,Internet,journalism,technology,TED Fellows"
"
											By exposing history
in such a democratic way,
											through social media,
											we show that people in power
are not the only ones making choices.
											That gives any user a possibility
of reclaiming history.
											Ordinary people matter.
											They have an impact.
											Ideas matter.
											Journalists, scientists,
philosophers matter.
											We shape society.
											We all make history.
									","
											Al exponer la historia de manera
tan democrática,
											a través de las redes sociales,
											vemos que los poderosos no son
los únicos que toman decisiones.
											De este modo, cualquier usuario tiene
la posibilidad de reivindicar la historia.
											La gente común es importante.
											Tiene influencia.
											Las ideas importan.
											Los periodistas, los científicos,
los filósofos, todos importan.
											Nosotros hacemos la sociedad.
											Y todos hacemos la historia.
									","
											Exibindo a História
desta forma democrática,
											através das redes sociais,
											mostramos que as pessoas no poder
não são as únicas que fazem escolhas.
											Isso dá a qualquer utilizador
a possibilidade de reclamar a História.
											As pessoas vulgares são importantes.
											Têm impacto.
											As ideias são importantes.
											Os jornalistas, os cientistas,
os filósofos são importantes.
											Nós modelamos a sociedade.
											Todos nós fazemos a História.
									","
											En révélant l'histoire
d'une manière si démocratique,
											via les médias sociaux,
											on montre que les gens au pouvoir
ne sont pas les seuls à faire des choix.
											Ce qui donne à chaque utilisateur une
possibilité de se réapproprier l'Histoire.
											Les gens ordinaires comptent.
											Ils ont un impact.
											Les idées comptent.
											Les journalistes, les scientifiques,
les philosophes comptent.
											Nous formons la société.
											Nous faisons tous l'Histoire.
									","
											Durch die Darstellung
von Geschichte auf demokratische Art,
											durch soziale Netzwerke,
											zeigen wir, dass Machthaber nicht
als einzige Entscheidungen treffen.
											Das gibt jedem Nutzer die Möglichkeit,
Geschichte zurückzugewinnen.
											Einfache Leute zählen.
											Sie üben Einfluss aus.
											Ideen zählen.
											Journalisten, Wissenschaftler,
Philosophen zählen.
											Wir formen die Gesellschaft.
											Wir alle schreiben Geschichte.
									",What the Russian Revolution would have looked like on social media,Mikhail Zygar,4:49,"social media,politics,history,Internet,journalism,technology,TED Fellows"
