en,fr,tr,title,speaker,duration,tags
"
","
","
",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
											When we're young, we're innocently brave,
											and we fearlessly dream
about what our lives might be like.
											Maybe you wanted to be an astronaut
or a rocket scientist.
											Maybe you dreamed
of traveling to every continent.
											Since I was very young,
											I dreamed of working
for the United Nations
											in some of the most difficult
countries in the world.
											And thanks to a lot of courage
											that dream came true.
									","
											Lorsqu'on est jeune, rien ne nous effraie
											et on imagine sans crainte ce à quoi
nos vies pourraient ressembler.
											Vous vouliez peut-être devenir astronaute
ou ingénieur aérospatial.
											Vous rêviez peut-être
de faire le tour du monde.
											Quand j'étais toute petite,
											je rêvais de travailler
pour les Nations Unies,
											dans certains des pays 
les plus difficiles de la planète.
											Et grâce à un grand courage,
											ce rêve est devenu réalité.
									","
											Gençken masum bir cesaretimiz olur,
											hayatımızın nasıl olabileceği
hakkında korkmadan hayal kurarız.
											Belki de astronot
veya roket bilimci olmak istemiştiniz.
											Belki de tüm kıtaları
gezmeyi hayal etmiştiniz.
											Küçüklüğümden beri
											Birleşmiş Milletler'de
çalıştığımı hayal ettim,
											dünyanın en sıkıntılı bazı ülkelerinde.
											Bol cesaret sayesinde de
											bu hayalim gerçek oldu.
									",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
","
","
",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
											But here's the thing about courage:
											it doesn't just appear
whenever we need it.
											It's the result of tough
reflection and real work,
											involving the balance
between fear and bravery.
											Without fear, we'll do foolish things.
											And without courage,
we'll never step into the unknown.
											The balance of the two
is where the magic lies,
											and it's a balance
we all deal with every day.
									","
											Il y a une chose à savoir sur le courage :
											il n'apparaît pas juste au moment
où on en a besoin.
											C'est le résultat d'une réflexion
approfondie et d'un travail concret
											qui implique un équilibre
entre la peur et la bravoure.
											Sans peur, nous ferions 
des choses insensées.
											Et sans courage, nous ne ferions
jamais un pas vers l'inconnu.
											La magie se trouve 
dans l'équilibre des deux
											et c'est un équilibre
avec lequel nous faisons face chaque jour.
									","
											Ancak cesaret hakkında şöyle bir şey var:
											İhtiyaç anında aniden belirmiyor.
											Zorlu bir yüzleşme
ve gerçek emeğin meyvesi,
											korku ve cesaret arasındaki
denge bunun bir parçası.
											Korku olmazsa aptalca şeyler yaparız.
											Cesaret olmazsa da
bilinmeyene asla adım atamayız.
											İkisinin arasındaki denge
büyünün yattığı yer
											ve bu denge ile her gün uğraşıyoruz.
									",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
","
","
",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
											First, a word about my fancy wheels.
											I haven't always used a wheelchair.
											I grew up like many of you,
											running, jumping and dancing.
											I love to dance.
											However, in my mid-twenties,
											I began to experience
a series of inexplicable falls.
											And a few years later,
											I was diagnosed with a recessive
genetic condition
											called hereditary inclusion body myopathy,
											or HIBM.
											It's a progressive muscle wasting disease
											that affects all of my muscles
from head to toe.
											HIBM is very rare.
											In the United States there are
less than 200 people diagnosed.
											To date, there is
no proved treatment or cure,
											and within 10 to 15 years of its onset,
											HIBM typically leads to quadriplegia,
											which is why I now use a wheelchair.
									","
											D'abord, un mot au sujet
de mes roues fantaisies.
											Je n'ai pas toujours été
en chaise roulante.
											J'ai grandi comme la plupart d'entre vous
à courir, sauter et danser.
											J'adore danser.
											Cependant, arrivée à la vingtaine,
											j'ai commencé à subir
une série de chutes inexplicables.
											Et quelques années plus tard,
											on m'a diagnostiqué
une maladie récessive génétique
											appelée myopathie héréditaire
à corps d'inclusion
											ou HIBM.
											C'est une maladie dégénérative
musculaire progressive
											qui affecte tous mes muscles
de la tête aux pieds.
											L'HIBM est très rare.
											Aux États-Unis, moins de 
200 personnes sont diagnostiquées.
											Il n'y a ni traitement,
ni cure avérés à ce jour
											et dans les 10 à 15 ans
après son apparition,
											l'HIBM mène généralement
à la quadriplégie,
											raison pour laquelle
j'utilise désormais une chaise roulante.
									","
											Öncelikle şık aracım hakkında birkaç söz.
											Hep tekerlekli sandalye kullanmadım.
											Pek çoğunuz gibi büyüdüm,
											koşarak, zıplayarak ve dans ederek.
											Dans etmeyi çok severim.
											Ancak yirmili yaşlarımın ortasında,
											sebebi bilinmeyen düşmeler
yaşamaya başladım.
											Birkaç yıl sonra da
											bana resesif genetik
bir hastalık teşhisi kondu;
											ismi kalıtsal beden miyopatisi,
											kısaca HIBM.
											Bu bir ilerleyen kas zayıflığı hastalığı,
											baştan ayağa tüm kasları etkiliyor.
											HIBM çok nadir.
											ABD'de 200'den daha az kişi
bu hastalığa sahip.
											Bugüne dek hastalığa kanıtlanmış
bir tedavisi ya da çare bulunamadı,
											başlangıcından itibaren
10 ve 15 yıl içinde de
											HIBM genellikle
kuadripleji rahatsızlığına neden ediyor,
											bu yüzden
tekerlekli sandalye kullanıyorum.
									",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
","
","
",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
											When I was first diagnosed,
everything changed.
											It was frightening news
											because I had no experience
with chronic illness or disabilities.
											And I had no idea
how the disease might progress.
											But what was most disheartening
											was to listen to other people advise me
											to limit my ambitions and dreams,
											and to change my expectations
of what to expect from life.
											""You should quit
your international career.""
											""No one will marry you this way.""
											""You would be selfish to have children.""
											The fact that someone who wasn't me
											was putting limitations
on my dreams and ambitions
											was preposterous.
											And unacceptable.
											So I ignored them.
									","
											Tout a changé 
quand le diagnostic a été posé.
											C'était une nouvelle terrifiante,
											car je ne connaissais ni les maladies
chroniques, ni les handicaps.
											Et je n'avais aucune idée
de la façon dont la maladie progresserait.
											Mais ce qui a été le plus décourageant
											fut d'écouter les gens me conseiller
de limiter mes ambitions et mes rêves
											et de changer mes attentes envers la vie.
											« Tu devrais quitter 
ta carrière internationale. »
											« Personne ne se mariera avec toi 
dans ta condition. »
											« Tu serais égoïste d'avoir des enfants. »
											Le fait que quelqu'un d'autre que moi
											puisse me limiter 
dans mes rêves et mes ambitions
											était grotesque.
											Et inacceptable.
											Je les ai donc ignorés.
									","
											Tanı ilk konduğunda her şey değişti.
											Bu korkunç bir haberdi
											çünkü hiç kronik hastalık
veya bir sakatlık geçirmemiştim.
											Ayrıca hastalığın
nasıl gelişeceğini bilmiyordum.
											Fakat en üzücü şey,
											hayallerim ve heveslerimi kısıtlamam için
											insanların tavsiyelerini dinlemek oldu,
											hayattan beklentilerimi değiştirmem için.
											""Uluslararası kariyerini bitirmelisin.""
											""Bu şekilde kimse seninle evlenmez.""
											""Çocuk yapman bencilce olur.""
											Benim yerime bir başkasının
											hayallerimi ve isteklerim
üzerine kota koyması...
											tamamen mantık dışıydı.
											Ve kabul edilemezdi.
											Ben de onları görmezden geldim.
									",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
","
","
",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
											(Cheers and applause)
									","
											(Acclamations et applaudissements)
									","
											(Alkışlar ve tebrikler)
									",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
","
","
",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
											I did get married.
											And I decided for myself
not to have children.
											And I continued my career
with the United Nations
											after my diagnosis,
											going to work for two years in Angola,
											a country recovering
from 27 years of brutal civil war.
											However, it would be another five years
											until I officially declared
my diagnosis to my employer.
											Because I was afraid
											that they would question my capacity
to manage and I'd lose my job.
											I was working in countries
where polio had been common,
											so when I overheard someone say
											that they thought
I might have survived polio,
											I thought my secret was safe.
											No one asked why I was limping.
											So I didn't say anything.
									","
											Je me suis mariée.
											Et j'ai décidé de ne pas avoir d'enfants.
											Et j'ai continué ma carrière
pour les Nations Unies
											après mon diagnostic,
											en travaillant pendant deux ans en Angola,
											un pays se relevant 
après 27 ans de guerre civile brutale.
											Cependant, il se passa encore cinq ans
											avant que je n'annonce officiellement
mon diagnostic à mon employeur.
											Car j'avais peur
											qu'il puisse questionner ma capacité
à diriger et que je perde mon travail.
											Je travaillais dans des pays
où la polio était courante,
											alors quand j'ai entendu par hasard
											quelqu'un qui pensait que j'avais
sûrement survécu à la polio,
											j'ai pensé 
que mon secret était bien gardé.
											Personne ne m'a demandé
pourquoi je boitais.
											Donc je n'ai rien dit.
									","
											Evlendim.
											Çocuk sahibi olmama
kararını da kendim verdim.
											Birleşmiş Milletler'deki
kariyerime devam ettim.
											Teşhisimden sonra,
											Angola'da iki yıl çalışmaya gittim,
											27 yıllık vahşi bir sivil savaş sonrası
toparlanan bir ülke.
											Ancak durumumu işverenime
açıklayana kadar beş yıl daha geçecekti.
											Başarımı sorgulayacakları ve sonrasında
işimdem olacağım korkusu taşıyordum.
											Çocuk felcinin yaygın olduğu
ülkelerde çalışıyordum,
											birinden çocuk felci atlattığımı
düşündüklerini duyunca
											sırrımın güvende olduğuna karar verdim.
											Kimse niçin rahat yürüyemediğimi sormadı.
											Bende bir şey söylemedim.
									",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
","
","
",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
											It took me over a decade
											to internalize the severity of HIBM,
											even as basic tasks and functions
became increasingly difficult.
											Yet, I continued to pursue my dream
of working all over the world,
											and was even appointed
as a disability focal point
											for UNICEF in Haiti,
											where I served for two years
after the devastating 2010 earthquake.
											And then my work brought me
to the United States.
											And even as the disease
progressed significantly
											and I needed leg braces
and a walker to get around,
											I still longed for adventure.
											And this time,
											I started dreaming
of a grand outdoor adventure.
											And what's more grand
than the Grand Canyon?
									","
											Ça m'a pris plus de dix ans
											pour accepter la sévérité de l'HIBM,
											même lorsque des tâches et des fonctions
basiques devinrent de plus en plus dures.
											Pourtant, j'ai poursuivi mon rêve
de travailler dans le monde entier
											et j'ai même été nommée
à une antenne handicap
											pour l'UNICEF à Haïti,
											où j'ai travaillé deux ans,
											après le tremblement de terre
dévastateur de 2010.
											Puis mon travail m'a menée aux États-Unis.
											Et même si la maladie
progressait de façon significative
											et que j'avais besoin d'une attelle
et d'un déambulateur,
											j'attendais toujours avec hâte
de nouvelles aventures.
											Et cette fois-ci,
											j'ai commencé à rêver 
d'une grande aventure en plein air.
											Et qu'est-ce qui est plus grand
que le Grand Canyon ?
									","
											HIBM'nin şiddetini özümsemem
on yıldan fazla sürdü,
											en basit işler bile 
giderek daha zor gelmeye başladı.
											Yine de dünyanın her yerinde
çalışma hayalimi sürdürdüm
											hatta Haiti'de UNICEF'in 
engellilere odak noktası olarak atandım,
											2010'daki yıkıcı deprem sonrasında
iki sene orada çalıştım.
											Ardından işim beni ABD'ye getirdi.
											Hastalık oldukça ilerlemesine rağmen
											ve artık yürümek için
değneklere ve walker'a ihtiyaç duysam da
											yine de maceranın peşinden koştum.
											Bu kez büyük bir açık hava macerası
hayal etmeye başladım.
											Büyük Kanyon'dan daha büyük
ne olabilir ki diye düşündüm?
									",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
","
","
",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
											Did you know that for every
five million people who visit the Rim
											only one percent go down
to the canyon's base?
											I wanted to be a part of that one percent.
											The only thing is —
									","
											Savez-vous que sur cinq millions 
de personnes qui visitent la Rive
											seulement 1% descend
dans l'antre du canyon ?
											Je voulais faire partie de ces 1%.
											Il faut savoir -
									","
											Kanyon'un kıyısına gelen
her beş milyon insandan
											sadece %1'inin merkeze indiğini
biliyor muydunuz?
											Ben de o %1'lik kısımda olmak istiyordum.
											Tek sorun —
									",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
","
","
",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Alkışlar)
									",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
","
","
",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
											The only thing is that the Grand Canyon
isn't exactly accessible.
											I was going to need some assistance
											to get down the 5,000-foot descent
of vertical loose terrain.
											Now, when I face obstacles,
											fear doesn't necessarily
immediately set in
											because I assume that one way or another,
											I'll figure it out.
											And in this case, my thought was,
											well, if I can't walk down,
											I could learn to ride a horse.
											So that's what I did.
									","
											Il faut savoir que le Grand Canyon 
n'est pas vraiment accessible.
											J'allais avoir besoin d'être aidée
											pour descendre les 1 500 mètres
d'un terrain friable et vertical.
											Quand je suis face à des obstacles,
la peur ne s'installe pas immédiatement,
											parce que je suppose
que d'une manière ou d'une autre,
											je trouverai une solution.
											Et dans ce cas, je me suis dit que,
											puisque je ne peux pas descendre,
											je pourrais apprendre à monter à cheval.
											C'est donc je que j'ai fait.
									","
											Tek sorun şu ki
Büyük Kanyon pek ulaşılır değil.
											1500 metre dik alandan aşağı inmek için
biraz yardıma ihtiyacım olacaktı.
											Bir engelle karşılaştığımda
											korku birden içimi kaplamıyor
											çünkü öyle ya da böyle
durumu halledeceğimi düşünüyorum.
											Bu durumda ise düşüncem şöyleydi:
											Eğer aşağıya yürüyerek inemiyorsam
											at sürmeyi öğrenebilirdim.
											Ben de öyle yaptım.
									",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
"
","
","
",The beautiful balance between courage and fear,Cara E. Yar Khan,9:55,"fear,personal growth,health,life,humanity,storytelling,self"
