en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",The neuroscience of restorative justice,Dan Reisel,14:35,"brain,crime,culture,global issues,science,psychology,cognitive science,behavioral economics,empathy,morality,prison,neuroscience"
"
											I'd like to talk today
											about how we can change our brains
											and our society.
									","
											Hoy me gustaría hablar
											de cómo podemos 
cambiar nuestras mentes
											y nuestra sociedad.
									","
											Gostava de falar hoje
											sobre como podemos mudar 
os nossos cérebros
											e a nossa sociedade.
									","
											Bugün beynimizi ve
											toplumuzu nasıl değiştirebileceğimize
											dair konuşmak istiyorum.
									","
											J'aimerais parler aujourd'hui
											de la façon dont 
nous pouvons modifier
											notre cerveau et notre société.
									",The neuroscience of restorative justice,Dan Reisel,14:35,"brain,crime,culture,global issues,science,psychology,cognitive science,behavioral economics,empathy,morality,prison,neuroscience"
"
","
","
","
","
",The neuroscience of restorative justice,Dan Reisel,14:35,"brain,crime,culture,global issues,science,psychology,cognitive science,behavioral economics,empathy,morality,prison,neuroscience"
"
											Meet Joe.
											Joe's 32 years old and a murderer.
											I met Joe 13 years ago on the lifer wing
											at Wormwood Scrubs high-security prison in London.
											I'd like you to imagine this place.
											It looks and feels like it sounds:
											Wormwood Scrubs.
											Built at the end of the Victorian Era
											by the inmates themselves,
											it is where England's most
dangerous prisoners are kept.
											These individuals have committed acts
											of unspeakable evil.
											And I was there to study their brains.
											I was part of a team of researchers
											from University College London,
											on a grant from the U.K. department of health.
											My task was to study a group of inmates
											who had been clinically diagnosed as psychopaths.
											That meant they were the most
											callous and the most aggressive
											of the entire prison population.
											What lay at the root of their behavior?
											Was there a neurological cause for their condition?
											And if there was a neurological cause,
											could we find a cure?
									","
											Él es Joe.
											Tiene 32 años y es asesino.
											Lo conocí hace 13 años en
el pabellón de cadena perpetua
											de Wormwood Scrubs,
la prisión londinense de alta seguridad.
											Quisiera que se imaginen este lugar.
											Es tal y como suena:
											""Wormwood Scrubs""
[arbustos de amargura].
											Fue construida a finales 
de la época victoriana
											por los propios reclusos
											y allí se encierra a los prisioneros
más peligrosos de Inglaterra.
											Estas personas han cometido
											crímenes realmente atroces.
											Y yo estaba allí para 
estudiar sus mentes.
											Yo era parte de un equipo 
de investigadores
											del University College London,
											becado por el Departamento 
de Salud del Reino Unido.
											Mi trabajo consistía en estudiar 
a un grupo de reclusos
											que habían sido diagnosticados
como psicópatas.
											Eso quería decir que eran
											los más despiadados y agresivos
											de todos los reclusos de la prisión.
											¿Cuál era la causa de 
este comportamiento?
											¿Había una causa neurológica 
para la enfermedad?
											Y si la había,
											¿podríamos encontrar una cura?
									","
											Apresento-vos o Joe.
											O Joe tem 32 anos e é um homicida.
											Conheci o Joe há 13 anos 
na ala dos condenados perpétuos
											em Londres, na prisão 
de alta-segurança de Wormwood Scrubs.
											Quero que imaginem o local.
											Parece-se e sente-se exatamente como soa:
											Wormwood Scrubs.
											Construída no final da época vitoriana
											pelos próprios prisioneiros,
											é onde estão os prisioneiros 
mais perigosos.
											Estes indivíduos praticaram crimes
											de uma ferocidade terrível.
											E eu fui até lá para estudar 
os seus cérebros.
											Fazia parte da equipa de investigadores
											da Universidade de Londres,
											com uma bolsa do
Dept. Saúde do Reino Unido.
											A minha tarefa era estudar 
um grupo de prisioneiros
											com o diagnóstico clínico de psicopatas.
											Isto quer dizer que eram
											os mais impiedosos e agressivos
											de toda a população da prisão.
											O que estaria
na raiz do seu comportamento?
											Haveria alguma causa neurológica 
para a sua condição?
											E, se existia uma causa neurológica,
											poderíamos encontrar uma cura?
									","
											Joe ile tanışın.
											Joe 32 yaşında bir katil.
											Joe ile 13 yıl önce Londra'da Wormwood Scrubs
											yüksek güvenlikli hapishanesinin
müebbet koğuşunda tanıştım.
											Bu yeri hayal etmenizi istiyorum.
											İsmi ile müsemma bir yer.
											Wormwood Scrubs, ""Acı Çalılık""
											Viktorya döneminin sonunda
											mahkumlar tarafından inşa edilmiş olan
											bu hapishane İngiltere'nin
en tehlikeli mahkumlarının tutulduğu yer.
											Bu kişiler, tarif edilemeyecek kötülükte
											suçlar işlemiş.
											Ve ben onların beyinlerini incelemek için oradaydım.
											University College London'dan
											bir araştırmacı takımındaydım
											ve İngiltere Sağlık Bakanlığı'nın
verdiği ödenek üzerine oradaydık.
											Görevim, klinik açıdan psikopat olarak teşhis edilmiş
											bir grup mahkumu incelemekti.
											Yani onlar, tüm hapishane nüfusunun
											en duygusuz ve en saldırgan
											mahkumlarıydı.
											Davranışlarının temelinde ne yatıyordu?
											Durumlarını açıklayacak nörolojik bir sebep var mıydı?
											Ve eğer nörolojik bir sebep varsa,
											bir tedavi bulabilir miydik?
									","
											Voici Joe.
											Il a 32 ans et est un meurtrier.
											Je l'ai rencontré il y a 13 ans
dans l'unité des perpétuités
											à la prison haute sécurité
de Wormwood Scrubs à Londres.
											J'aimerais que vous imaginiez ce lieu.
											Ça ressemble exactement à l'idée 
qu'on s'en fait en entendant son nom :
											Wormwood Scrubs.
											Construite à la fin de l'ère victorienne
											par les détenus eux-mêmes,
c'est l'endroit d'Angleterre
											où les prisonniers
les plus dangereux sont détenus.
											Ces individus ont commis des actes
											d'une barbarie innommable.
											J'étais là pour étudier leurs cerveaux.
											Je faisais partie 
d'une équipe de chercheurs
											de l'University College de Londres,
											sur une subvention du Département
de la Santé du Royaume-Uni.
											Ma tâche était d'étudier 
un groupe de détenus
											qui avaient été diagnostiqués
cliniquement comme psychopathes.
											Cela voulait dire qu'ils étaient
											les plus durs et les plus agressifs
											de la population carcérale.
											Qu'y a-t-il à l'origine de 
leur comportement ?
											Y avait-il une cause neurologique 
à leur condition ?
											S'il y avait une cause neurologique,
											pourrions-nous trouver un remède ?
									",The neuroscience of restorative justice,Dan Reisel,14:35,"brain,crime,culture,global issues,science,psychology,cognitive science,behavioral economics,empathy,morality,prison,neuroscience"
"
","
","
","
","
",The neuroscience of restorative justice,Dan Reisel,14:35,"brain,crime,culture,global issues,science,psychology,cognitive science,behavioral economics,empathy,morality,prison,neuroscience"
"
											So I'd like to speak about change, and 
especially about emotional change.
											Growing up, I was always intrigued
											by how people change.
											My mother, a clinical psychotherapist,
											would occasionally see patients at home
											in the evening.
											She would shut the door to the living room,
											and I imagined
											magical things happened in that room.
											At the age of five or six
											I would creep up in my pajamas
											and sit outside with my ear glued to the door.
											On more than one occasion, I fell asleep
											and they had to push me out of the way
											at the end of the session.
									","
											Me gustaría hablar del cambio,
en particular del cambio emocional.
											Desde chico, siempre me ha intrigado
											el modo en que la gente cambia.
											Mi madre, psicóloga clínica,
											a veces atendía 
pacientes en casa
											por las tardes.
											Cerraba la puerta del salón
											y yo me imaginaba
											que allí ocurrían cosas mágicas.
											Cuando tenía cinco o seis años,
											me deslizaba sigilosamente en pijama
											y me sentaba fuera, 
pegando el oído a la puerta.
											Más de una vez, 
me quedé dormido
											y me tuvieron que 
sacar a empujones
											al final de la sesión.
									","
											Gostava de falar sobre mudança 
e, especialmente, sobre mudança emocional.
											Desde novo, sempre achei intrigante
											o modo como as pessoas mudam.
											A minha mãe, psicoterapeuta clínica,
											por vezes recebia pacientes em casa,
											à noite.
											Fechava a porta da sala
											e eu imaginava
											que aconteciam coisas mágicas
naquela sala.
											Quando tinha 5 ou 6 anos,
											ia pé ante pé, de pijama,
											e sentava-me cá fora, 
de orelha colada à porta.
											Às vezes, adormecia
											e tinham que me afastar do caminho
											no fim da sessão.
									","
											Değişim ve özellikle duygusal değişim
hakkında konuşmak istiyorum.
											Büyürken, insanların nasıl değiştiğini
											her zaman merak ederdim.
											Klinik psikoterapist olan annem,
											akşamları zaman zaman evde hastalarına
											bakardı.
											Oturma odasının kapısını kapatırdı
											ve ben o odada
											büyülü şeylerin gerçekleştiğini hayal ederdim.
											Beş ya da altı yaşımdayken,
											üzerimde pijamalarla sessizce
											kulağım kapıya yapışmış bir şekilde dışarda otururdum.
											Birden fazla sefer, uyuya kaldım
											ve seansın sonunda beni yoldan
											itmeleri gerekti.
									","
											Donc, je voudrais parler de changement
											et en particulier de 
changement émotionnel.
											En grandissant, 
j'ai toujours été intrigué
											par la façon dont les gens changent.
											Ma mère, une psychothérapeute clinique,
											recevait des patients 
de temps à temps à la maison
											dans la soirée.
											Elle fermait la porte de
la salle à manger,
											et j'imaginais
											les choses magiques qui se passaient 
dans cette pièce.
											À l'âge de cinq ou six ans,
											je sortais de mon lit en pyjama
											et m'asseyais à l'extérieur,
l'oreille collée à la porte.
											Plus d'une fois, je me suis endormi
											et ils devaient me pousser 
hors du passage
											à la fin de la session.
									",The neuroscience of restorative justice,Dan Reisel,14:35,"brain,crime,culture,global issues,science,psychology,cognitive science,behavioral economics,empathy,morality,prison,neuroscience"
"
","
","
","
","
",The neuroscience of restorative justice,Dan Reisel,14:35,"brain,crime,culture,global issues,science,psychology,cognitive science,behavioral economics,empathy,morality,prison,neuroscience"
"
											And I suppose that's how I found myself
											walking into the secure interview room
											on my first day at Wormwood Scrubs.
											Joe sat across a steel table
											and greeted me with this blank expression.
											The prison warden, looking equally indifferent,
											said, ""Any trouble, just press the red buzzer,
											and we'll be around as soon as we can.""
											(Laughter)
									","
											Supongo que fue 
así como terminé
											entrando a la sala de entrevistas
											en mi primer día en
Wormwood Scrubs.
											Joe se sentó detrás 
una mesa de acero
											y me saludó sin expresión.
											El guardia de la prisión, con la misma 
expresión indiferente, dijo:
											""Si hay algún problema,
presione el timbre rojo
											y vendremos lo antes posible"".
											(Risas)
									","
											E suponho que foi assim que me encontrei
											a entrar na sala de segurança
de entrevistas
											no meu primeiro dia em Wormwood Scrubs.
											Joe estava sentado em frente 
duma mesa metálica
											e cumprimentou-me
com uma expressão alheada.
											O diretor da prisão, com um ar 
igualmente indiferente,
											disse: ""Qualquer problema, 
carregue no botão vermelho,
											""e nós aparecemos logo que pudermos"".
											(Risos)
									","
											Ve sanırım böylece kendimi
											Wormwood Scrubs'taki ilk günümde
											güvenli görüşme odasına girerken buldum.
											Joe çelik masada karşıma oturdu
											ve boş bir ifade ile beni karşıladı.
											Hapishane gardiyanı,
aynı boş ifade ile bana bakarak,
											""Bir sorun çıkarsa, sadece kırmızı alarma bas
											ve biz mümkün olduğunca çabuk geliriz"" dedi.
											(Kahkaha)
									","
											Je suppose que c'est comme ça
que je me suis retrouvé
											dans le parloir sécurisé,
											dès mon premier jour à Wormwood Scrubs.
											Joe était assis à une table en acier
											et me salua avec cette expression vide.
											Le gardien de prison, 
tout aussi indifférent,
											dit : « En cas de problème, 
appuyez simplement sur le bouton rouge,
											et nous serons là
aussi vite que possible. »
											(Rires)
									",The neuroscience of restorative justice,Dan Reisel,14:35,"brain,crime,culture,global issues,science,psychology,cognitive science,behavioral economics,empathy,morality,prison,neuroscience"
"
","
","
","
","
",The neuroscience of restorative justice,Dan Reisel,14:35,"brain,crime,culture,global issues,science,psychology,cognitive science,behavioral economics,empathy,morality,prison,neuroscience"
"
											I sat down.
											The heavy metal door slammed shut behind me.
											I looked up at the red buzzer
											far behind Joe on the opposite wall.
											(Laughter)
									","
											Me senté.
											La puerta pesada de metal 
se cerró a mis espaldas.
											Miré el timbre rojo
											que estaba detrás de Joe, 
en la pared de enfrente.
											(Risas)
									","
											Sentei-me.
											A pesada porta metálica 
fechou-se atrás de mim.
											Olhei para o botão vermelho
											ao longe, por trás do Joe,
na parede oposta.
											(Risos)
									","
											Oturdum.
											Ağır metal kapı ardımda hızla kapandı.
											Joe'nun arkasındaki duvarın
											üzerinde bulunan kırmızı alarma baktım.
											(Kahkaha)
									","
											Je me suis assis.
											La lourde porte de métal 
se referma derrière moi.
											J'ai levé les yeux vers le buzzer rouge
											loin derrière Joe sur le mur opposé.
											(Rires)
									",The neuroscience of restorative justice,Dan Reisel,14:35,"brain,crime,culture,global issues,science,psychology,cognitive science,behavioral economics,empathy,morality,prison,neuroscience"
