en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The story of Ezra,Newton Aduaka,18:44,"Africa,creativity,culture,entertainment,film,global issues,war"
"
											This is very strange for me, because I’m not used to doing this:
											I usually stand on the other side of the light,
											and now I'm feeling the pressure I put other people into. And it's hard ...
											The previous speaker has, I think,
											really painted a very good background as to
											the impulse behind my work and what drives me, and my sense of loss,
											and trying to find the answer to the big questions.
									","
											Esto es muy raro para mí, ya que no suelo hacerlo,
											normalmente permanezco del otro lado de la luz,
											y ahora siento la presión a la que expongo a otras personas, y es difícil.
											El ponente anterior ha sido, creo,
											realmente ha plasmado muy bien el trasfondo sobre lo que realmente —
											el impulso detrás de mi trabajo y lo que me motiva, y mi sensación de pérdida,
											y tratar de encontrar la respuesta a las grandes preguntas.
									","
											Bu benim için biraz garip, bunu yapmaya pek alışkın değilim,
											Genellikle ışıkların diğer tarafında dururum.
											ve şimdi diğer insanlara yaptığım baskıyı hissedebiliyorum, bu zor birşey.
											Bir önceki konuşmacı, sanırım,
											bazı konuların ne olduğuna dair gerçekten çok iyi bir zemin çizdi.
											Özellikle de çalışmalarımı yapmamı sağlayan itici güç ve kaybetme hissime dair
											ve önemli sorulara cevap bulmaya çalışmam hakkında.
									","
											Je n'ai pas l'habitude de cet exercice, c'est très étrange pour moi.
											Je suis d'habitude de l'autre côté du rideau,
											et maintenant je ressens la pression que j'impose à mes acteurs... c'est vraiment dur.
											L'intervenant précédent a, je trouve,
											décrit de manière très juste le contexte dans lequel
											j'ai commencé mon travail ; ce qui me meut, ainsi que mon sentiment du vide,
											et ce désir de chercher une réponse aux questions fondamentales.
									","
											Das hier ist sehr eigenartig für mich, weil ich es nicht gewöhnt bin,
											normalerweise stehe ich auf der anderen Seite der Scheinwerfer,
											und jetzt fühle ich den Druck, dem ich andere Leute aussetze und es ist schwer.
											Der vorherige Sprecher hat, glaube ich,
											einen wirklich guten Hintergrund gemalt für das, was wirklich —
											der Antrieb hinter meiner Arbeit ist und was mich vorwärts treibt, und mein Gefühl von Verlust,
											und der Versuch, die Antwort auf die großen Fragen zu finden.
									",The story of Ezra,Newton Aduaka,18:44,"Africa,creativity,culture,entertainment,film,global issues,war"
"
","
","
","
","
",The story of Ezra,Newton Aduaka,18:44,"Africa,creativity,culture,entertainment,film,global issues,war"
"
											But this, for me, I mean, coming here to do this,
											feels like — there’s this sculptor that I like very much, Giacometti,
											who after many years of living in France — and learning, you know,
											studying and working — he returned home and he was asked, what did you produce?
											What have you done with so many years of being away?
											And he sort of, he showed a handful of figurines.
											And obviously they were, ""Is this what you spent years doing?
											And we expected huge masterpieces!""
											But what struck me is the understanding that in those little pieces
											was the culmination of a man’s life, search, thought, everything —
											just in a reduced, small version.
											In a way, I feel like that.
											I feel like I’m coming home to talk about
											what I’ve been away doing for 20 years.
											And I will start with a brief taster of what I’ve been about:
											a handful of films — nothing much,
											two feature films and a handful of short films.
											So, we’ll go with the first piece.
									","
											Pero esto, para mí, digo, venir aquí a esto, se siente como,
											se siente como — existe este escultor que me gusta mucho, Giacometti,
											quien después de muchos años de vivir en Francia, y aprender, saben,
											estudiar y trabajar, regresó a casa y se le preguntó, ¿qué produjiste?
											¿Qué has hecho durante tantos años alejado?
											y él como que, él mostró un montón de figurillas.
											y obviamente fue como, ""¿en esto te tardaste años?""
											Y esperábamos, saben, obras maestras enormes, ya saben ...""
											Pero lo que me impactó fue comprender que en esas pequeñas piezas
											estaba la culminación de la búsqueda de la vida de un hombre, su pensamiento y todo.
											Sólo que en una versión reducida, pequeña.
											De cierta manera, yo me siento así.
											Siento como si regresara a casa para hablar sobre
											lo que he estado haciendo ya durante 20 años.
											Y comenzaré con una pequeña prueba de en qué he estado ocupado.
											Un puñado de películas, no mucho —
											dos películas importantes y un puñado de cortos.
											Así que comenzaremos con la primera pieza
									","
											Fakat bu, benim için, yani, buraya gelip bunu yapmak,
											öyle bir his ki — çok beğendiğim bir heykeltraş var, Giacometti,
											yıllarca Fransa'da yaşadıktan ve öğrendikten sonra, bilirsiniz
											okuduktan ve çalıştıktan sonra, eve dönünce ""ne ürettin?"" diye sormuşlar
											yıllarca uzakta yaşadın, neler yaptın demişler.
											o da onlara bir avuç dolusu heykelcik göstermiş.
											onlar da doğal olarak ""Yıllarını bunun için mi harcadın?"" diye sormuşlar.
											""Biz kocaman şaheserler görmeyi beklemiştik!""
											Fakat beni etkileyen, o küçük parçalarda
											bir adamın yaşam arayışının, düşüncelerinin, her şeyinin sonuçlarının olduğunu anlamaktır.
											Sadece biraz daha küçültülmüş bir versiyon olarak.
											Bir şekilde, ben de böyle hissediyorum.
											Eve, 20 yıldır uzakta neler yaptığımı
											anlatmaya gelmiş gibi hissediyorum şimdi.
											Ve buna benim ne hakkında çalıştığımı gösteren kısa bir tanıtım ile başlayacağım.
											Bir avuç film, çok fazla birşey değil,
											İki uzun metrajlı film ve birkaç kısa metrajlı film.
											Öyleyse, ilk parça ile başlayalım.
									","
											Mais le fait venir ici pour cette présentation me fait penser,
											me fait penser à un sculpteur que j'aime beaucoup, Giacometti,
											qui, après avoir vécu de nombreuses années en France,
											et appris, étudié et travaillé, est rentré chez lui et quand on lui a demandé ""Qu'avez-vous produit ?
											Qu'avez-vous fait durant cette longue absence ?""
											Et pour réponse, il a montré une poignée de petites figurines.
											Et bien sûr ils ont réagi ""C'est tout ce que vous avez fait de toutes ces années ?
											Nous attendions des chefs d'oeuvre impressionnants, vous voyez...""
											Mais ce qui m'a frappé, c'est lorsque j'ai compris que dans ces petites pièces
											était le résultat de la quête de toute une vie d'homme, ses pensées, tout.
											Simplement, à une échelle réduite, plus petite.
											D'une certaine manière, c'est ce que je ressens.
											J'ai l'impression de rentre à la maison
											pour parler de ce que j'ai fait à l'étranger depuis maintenant 20 ans.
											Je vais donc commencer par un avant-goût de ce qui m'a occupé.
											Une poignée de films, pas grand chose -
											deux long-métrages et une poignée de court-métrages.
											Alors, on va commencer avec ce premier extrait.
									","
											Aber das hier, hierher zu kommen und das zu tun, fühlt sich an wie,
											es fühlt sich an wie - es gibt da diesen Bildhauer, den ich sehr mag, Giacometti,
											der, nachdem er lange Jahre in Frankreich gelebt und gelernt hat,
											studiert und gearbeitet hat, nach Hause kam und gefragt wurde: Was hast du geschaffen?
											Was hast du mit so vielen Jahren Wegsein gemacht?
											Und er zeigte ihnen eine Handvoll Figürchen.
											Natürlich sagten sie: ""Das hast du all die Jahre gemacht?
											Und wir haben, du weißt schon, riesige Meisterwerke erwartet ... ""
											Aber was mich beeindruckte war das Verständnis, dass in diesen kleinen Stücken
											der Höhepunkt von Lebenssuche, Lebensgedanken und überhaupt allem Leben, dieses Mannes war.
											Nur in einer reduzierten, kleinen Version.
											In gewisser Weise fühle ich mich so.
											Es ist als wäre ich heimgekommen um darüber zu sprechen,
											was ich in diesen 20 Jahren in der Ferne getan habe.
											Ich werde mit einem kurzen Vorgeschmack darauf beginnen, was ich so getan habe.
											Eine Handvoll Filme, nichts Großartiges -
											zwei Spielfilme und eine Handvoll Kurzfilme.
											Also, zum ersten Stück.
									",The story of Ezra,Newton Aduaka,18:44,"Africa,creativity,culture,entertainment,film,global issues,war"
"
","
","
","
","
",The story of Ezra,Newton Aduaka,18:44,"Africa,creativity,culture,entertainment,film,global issues,war"
"
											(Video) Woman: ""I destroy lives,"" mum said.
											I love her, you know.
											She’s not even my real mum.
											My real mum and dad dumped me
											and fucked off back to Nigeria.
											The devil is in me, Court.
											Court: Sleep.
											Woman: Have you ever been?
											Court: Where?
											Woman: Nigeria.
											Court: Never.
											My mum wanted to,
											couldn’t afford it.
											Woman: Wish I could.
											I have this feeling I’d be happy there.
											Why does everyone get rid of me?
											Court: I don't want to get rid of you.
											Woman: You don't need me.
											You’re just too blind to see it now.
									","
											Video: Destruyó vidas, eso dijo mamá.
											La amo, tu sabes.
											Ni siquiera es mi verdadera mamá.
											Mi mamá y papá verdaderos me abandonaron
											y se largaron de vuelta a Nigeria.
											El demonio está en mí, Court.
											Duerme.
											¿Alguna vez has estado?
											¿Dónde?
											Nigeria.
											Nunca.
											Mi mamá quería,
											no le alcanzaba.
											Desearía poder.
											Tengo la sensación de que sería feliz allá.
											¿Por qué todos se deshacen de mí?
											Yo no me quiero deshacer de ti.
											Tú no me necesitas.
											Sólo que eres demasiado ciego para verlo ahora.
									","
											Video: Ben insanların hayatlarını yıkıyormuşum, annem öyle dedi.
											Onu seviyorum, biliyorsun.
											Gerçek annem bile değil.
											Gerçek anne babam beni terketti.
											ve Nijerya'ya defolup gittiler.
											İçimde şeytan var, Court.
											Court: Uyu.
											Kadın: Hiç gittin mi?
											Court: Nereye?
											Kadın: Nijerya'ya.
											Court: Hiç gitmedim.
											Annem istemişti
											ama parası yetmedi.
											Kadın: Keşke gidebilsem.
											Orada mutlu olacakmışım gibi bir his var içimde.
											Niye herkes benden kurtulmak istiyor?
											Court: Ben senden kurtulmak istemiyorum.
											Kadın: Bana ihtiyacın yok.
											Sadece şimdi bunu göremeyecek kadar körsün.
									","
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
									","
											Video: Ich zerstöre Leben, sagte Mama.
											Ich liebe sie, weißt du.
											Sie ist nicht einmal meine richtige Mama.
											Meine echten Mama und Papa haben mich weggeworfen
											und sind zurück nach Nigeria abgehauen.
											Der Teufel ist in mir, Court.
											Schlaf.
											Warst du jemals dort?
											Wo?
											Nigeria.
											Nie.
											Meine Mama wollte,
											konnte es sich nicht leisten.
											Wünschte, ich könnte.
											Ich habe so ein Gefühl, dass ich dort glücklich wäre.
											Warum wollen mich alle loswerden?
											Ich will dich nicht loswerden.
											Du brauchst mich nicht.
											Du bist nur noch zu blind es zu sehen.
									",The story of Ezra,Newton Aduaka,18:44,"Africa,creativity,culture,entertainment,film,global issues,war"
"
","
","
","
","
",The story of Ezra,Newton Aduaka,18:44,"Africa,creativity,culture,entertainment,film,global issues,war"
"
											Boy: What do you do all day?
											Marcus: Read.
											Boy: Don't you get bored?
											And how come you ain't got a job anyway?
											Marcus: I am retired.
											Boy: So?
											Marcus: So I've done my bit for Queen and country, now I work for myself.
											Boy: No, now you sit around like a bum all day.
											Marcus: Because I do what I like?
											Boy: Look man, reading don't feed no one.
											And it particularly don't feed your spliff habit.
											Marcus: It feeds my mind and my soul.
											Boy: Arguing with you is a waste of time, Marcus.
											Marcus: You’re a rapper, am I right?
											Boy: Yeah.
											Marcus: A modern day poet.
											Boy: Yeah, you could say that.
											Marcus: So what do you talk about?
											Boy: What's that supposed to mean?
											Marcus: Simple. What do you rap about?
											Boy: Reality, man.
											Marcus: Whose reality?
											Boy: My fuckin' reality.
											Marcus: Tell me about your reality.
											Boy: Racism, oppression, people like me not getting a break in life.
											Marcus: So what solutions do you offer? I mean, the job of a poet is not just —
											Boy: Man, fight the power! Simple: blow the motherfuckers out of the sky.
											Marcus: With an AK-47?
											Boy: Man, if I had one, too fuckin' right.
											Marcus: And how many soldiers have you recruited to fight this war with you?
											Boy: Oh, Marcus, you know what I mean.
											Marcus: When a man resorts to profanities,
											it’s a sure sign of his inability to express himself.
											Boy: See man, you’re just taking the piss out of me now.
											Marcus: The Panthers.
											Boy: Panthers?
											Ass kickin' guys who were fed up with all that white supremacist, powers-that-be bullshit,
											and just went in there and kicked everybody's arse.
											Fuckin’ wicked, man. I saw the movie. Bad! What?
									","
											¿Qué haces en todo el día?
											Leer.
											¿No te aburres?
											¿Y cómo es que no tienes trabajo, de todos modos?
											Estoy jubilado.
											¿Y?
											Y he hecho mi parte por la Reina y el país, ahora trabajo para mí.
											No, ahora te la pasas sentado por ahí como un vago todo el día.
											¿Es porque hago lo que me gusta?
											Mira hombre, leer no alimenta a nadie.
											Y particularmente no alimenta tu hábito por la marihuana.
											Alimenta mi mente y mi alma.
											Discutir contigo es una pérdida de tiempo, Marcus.
											¿Eres un rapero? ¿Estoy en lo correcto?
											Sí.
											Un poeta de la modernidad.
											Sí, se podría decir.
											¿Y sobre qué hablas?
											¿Qué se supone que significa eso?
											Simple. ¿Sobre qué rapeas?
											De la realidad, hombre.
											¿La realidad de quién?
											Mi maldita realidad.
											Cuéntame de tu realidad.
											Racismo, depresión, personas como yo sin descanso en la vida.
											¿Y qué soluciones ofreces? Quiero decir, el trabajo de un poeta no es sólo ...
											Hombre, combatir el poder. Simple. Eliminar a los bastardos del cielo.
											¿Con una AK-47?
											Hombre, si tuviera una, demonios claro que sí.
											¿Y cuántos soldados has reclutado para que combatan esta guerra contigo?
											Oh, Marcus, sabes a lo que me refiero.
											Cuando un hombre recurre a las obscenidades,
											es una señal indudable de su incapacidad para expresarse.
											Mira hombre, ya me estás haciendo enfurecer.
											Las Panteras.
											¿Panteras?
											Tipos patea traseros que se hartaron de toda esa porquería de supremacía blanca y los poderosos,
											y sólo llegaron y patearon el trasero de todos.
											Excelente, hombre. Ví la película. ¡Mala! ¿Qué?
									","
											Çocuk: Bütün gün ne yaparsın?
											Marcus: Okurum.
											Çocuk: Hiç sıkılmıyor musun?
											Nasıl oluyor da çalışmıyorsun ki sen?
											Marcus: Emekliyim ben.
											Çocuk: Yani?
											Marcus: Yani Kraliçe için ve bu ülke için kendi payıma düşeni yaptım, şimdi kendim için çalışıyorum.
											Çocuk: Hayır, şimdi bütün gün aylak aylak oturuyorsun.
											Marcus: İstediğim şeyi yaptığım için mi?
											Çocuk: Bak adamım, okumak kimseyi doyurmuyor.
											Ve özellikle de senin şu esrar alışkanlığını doyurmaz.
											Marcus: Benim aklımı ve ruhumu doyuruyor ama.
											Çocuk: Seninle tartışmak zaman kaybı, Marcus.
											Marcus: Sen rapçisin, doğru mu?
											Çocuk: Evet.
											Marcus: Modern zamanların şairi
											Çocuk: Evet, öyle de denebilir.
											Marcus: Peki ne hakkında konuşuyorsun?
											Çocuk: O ne demek oluyor?
											Marcus: Basit. Ne hakkında rap yaparsın?
											Çocuk: Gerçekler, adamım.
											Marcus: Kimin gerçeği.
											Çocuk: Benim lanet olası gerçeğim.
											Marcus: Senin gerçeğinden bahset bana.
											Çocuk: Irkçılık, depresyon, benim gibi insanların hayatta hiçbir yere gelememesi.
											Marcus: Peki ne gibi çözümler öneriyorsun? Yani, bir şairin işi sadece bu değildir...
											Çocuk: Adamım, güçlülerle savaş. Basit. Orospu çocuklarını havaya uçur.
											Marcus: AK-47 ile mi?
											Çocuk: Adamım, bende ondan bi tane olsa, hemen yapardım.
											Marcus: Peki bu savaşı birlikte yürütmek için kaç tane asker topladın?
											Çocuk: Aman, Marcus, ne demek istediğimi biliyorsun.
											Marcus: Bir adam çareyi küfürde ararsa
											bu kendini ifade etmekteki acizliğinin göstergesidir.
											Çocuk: Gördün mü adamım, sen sadece benle dalga geçiyorsun.
											Marcus: Panterler
											Çocuk: Panterler?
											Beyaz üstünlükçü, yetkileri elinde tutanların saçmalıklardan bıkmış, onların canına okuyan adamlardı.
											ve sadece oraya gittiler ve herkese günlerini gösterdiler.
											Çok kötü adamım. Filmi izledim. Berbat! Ne?
									","
											Qu'est-ce que tu fais toute la journée ?
											Je lis.
											Tu ne t'ennuies pas ?
											Et pourquoi t'as pas de boulot, d'abord ?
											je suis retraité.
											Et ?
											Et donc j'ai fait ma part pour la Reine et pour le pays, et maintenant je travaille pour moi.
											Non, maintenant tu zones comme un clochard toute la journée.
											Parce que je fais ce que je veux ?
											Écoute, la lecture n'a jamais nourri personne.
											Et en particulier ne te fournit pas ton joint habituel.
											Elle nourrit mon esprit et mon âme.
											C'est une perte de temps de discuter avec toi, Marcus.
											T'es un rappeur, n'est-ce pas ?
											Ouais.
											Un poète des temps modernes.
											Ouais, on peut dire ça.
											Et alors, tu parles de quoi ?
											Qu'est-ce que tu veux dire ?
											C'est simple. Tu rappes sur quoi ?
											La vraie vie, man.
											Quelle vraie vie ?
											Ma putain de vraie vie.
											Parle moi de ta vraie vie.
											Le racisme, la récession, les gens comme moi qui n'ont jamais aucun répit.
											Et quelles solutions tu proposes ? Je veux dire, le rôle d'un poète, ce n'est pas juste de...
											La lutte contre le système. C'est simple. Faut dégager ces enculés.
											Avec un AK-47 ?
											Si j'en avais un, à fond !
											Et combien de soldats as-tu recruté pour aller combattre avec toi ?
											Oh Marcus, tu vois ce que je veux dire.
											Quand un homme en est réduit à des insanités,
											c'est le signe certain de son incapacité à s'exprimer.
											Tu vois, tu commence à me faire chier maintenant.
											Les Panthers.
											Les Panthers ?
											Des mecs qui bougeaient leur cul, et qui en avaient ras-le-bol de tous ces partisans du pouvoir blanc, du baratin des puissants,
											et qui sont allé là-bas leur botter le cul à tous.
											Trop classe, mec. J'ai vu le film. Top ! Ben quoi ?
									","
											Was tust du den ganzen Tag?
											Lesen.
											Wird dir nicht langweilig?
											Und wieso hast du eigentlich keinen Job?
											Ich bin pensioniert.
											Und?
											Also habe ich meinen Teil für Königin und Land getan, jetzt arbeite ich für mich selbst.
											Nein, jetzt sitzt du nur den ganzen Tag wie ein Penner herum.
											Weil ich tue was ich mag?
											Hör' Mann, lesen macht keinen satt.
											Und besonders nicht mit deiner Grasabhängigkeit.
											Es nährt meinen Geist und meine Seele.
											Mit dir zu streiten ist Zeitverschwendung, Marcus.
											Du bist Rapper? Stimmt das?
											Ja.
											Ein Dichter der heutigen Zeit.
											Ja, könnte man so sagen.
											Also worüber redest du?
											Was soll das heißen?
											Einfach. Worüber rapst du?
											Die Wirklichkeit, Mann.
											Wessen Wirklichkeit?
											Meine verdammte Wirklichkeit.
											Erzähl mir von deiner Wirklichkeit.
											Rassismus, Depression, dass Leute wie ich im Leben keine Chance kriegen.
											Also was für Lösungen bietest du an? Ich meine, der Job eines Dichters ist nicht nur ...
											Mann, die Großen bekämpfen. Einfach. Die Hurensöhne niedermetzeln.
											Mit einer AK-47?
											Mann, auf jeden verdammten Fall, wenn ich eine hätte.
											Und wie viele Soldaten hast du schon rekrutiert, um diesen Krieg mit dir zu kämpfen?
											Oh, Marcus, du weißt, was ich meine.
											Wenn jemand auf Vulgaritäten zurückgreift,
											ist das ein sicheres Zeichen seiner Unfähigkeit sich auszudrücken.
											Siehst du, Mann, jetzt verarscht du mich einfach nur.
											Die Panter.
											Panter?
											Richtig harte Typen, die die weiße Vorherrschaft und den Powers-that-be-Scheiß satt hatten,
											und einfach losgegangen sind und alle niedergemacht haben.
											Verdammt geil, Mann. Ich hab den Film gesehen. Böse! Was?
									",The story of Ezra,Newton Aduaka,18:44,"Africa,creativity,culture,entertainment,film,global issues,war"
"
","
","
","
","
",The story of Ezra,Newton Aduaka,18:44,"Africa,creativity,culture,entertainment,film,global issues,war"
"
											Director 1: I saw his last film.
											Épuise, right?
											Woman 1: Yes.
											D1: Not to make a bad joke, but it was really épuisé.
											Epuisé — tired, exhausted, fed up.
											Director 2: Can you not shut up?
											Now, you talk straight to me, what’s wrong with my films?
											Let’s go.
											W1: They suck.
											Woman 2: They suck? What about yours?
											What, what, what, what about, what?
											What do you think about your movie?
											D1: My movies, they are OK, fine.
											They are better than making documentaries no one ever sees.
											What the fuck are you talking about?
											Did you ever move your fuckin' ass from Hollywood
											to go and film something real?
											You make people fuckin' sleep.
											Dream about bullshit.
									","
											Vi su última película.
											Epuise, ¿cierto?
											Sí.
											No fue un mal trabajo, pero fue epuise.
											Epuise — Desganado, agotado, harto.
											¿No te puedes callar?
											Ahora, háblenme francamente, ¿Qué hay de malo en mis películas?
											Vamos.
											Apestan.
											¿Apestan? ¿Qué hay de las tuyas?
											¿Qué, qué, qué, qué tienen, qué?
											¿Qué opinas de tu película?
											Mis películas, son aceptables, buenas.
											Son mejores que hacer documentales que nadie verá.
											¿De qué mierda hablas?
											¿Alguna vez salió tu trasero de Hollywood
											para filmar algo real?
											Haces que la gente se adormezca.
											Que sueñen con tonterías.
									","
											Yönetmen 1: Son filmini gördüm.
											Epuise, değil mi?
											Kadın 1: Evet.
											Y1: Kötü bir espri olacak ama hakikaten epuise idi.
											Epuise — yorgun, bitkin, bezgin.
											Yönetmen 2: Bir susar mısın?
											Şimdi benimle adam gibi konuş, filmlerimin nesi var?
											Hadi gidelim.
											K1: Berbatlar.
											Kadın 2: Berbat mı? Peki ya seninkiler?
											Ne, ne, ne, peki ama, ne?
											Sen filmin hakkında ne düşünüyorsun?
											Y1: Filmlerim, fena değil, iyiler.
											Kimsenin izlemeyeceği belgeseller yapmaktan iyidir.
											Neden bahsediyorsun?
											Hollywood'un oradan hiç kıçını kaldırıp
											gerçek bir film izlemeye gittin mi?
											İnsanları uyutuyorsun.
											Boş laflarla uyutuyorsun.
									","
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
											-
									","
											Ich habe seinen letzten Film gesehen.
											Épuise, richtig?
											Ja.
											Ich will keinen schlechten Witz machen, aber er war ""épuisé"".
											Epuisé - müde, erschöpft, fertig.
											Kannst du nicht den Mund halten?
											Jetzt red Klartext mit mir, was stimmt nicht mit meinen Filmen?
											Sag schon.
											Sie sind scheiße.
											Scheiße? Was ist mit deinen?
											Was, was, was, was ist mit ihnen, was?
											Was hältst du von deinem Film?
											Meine Filme, sie sind OK, in Ordnung.
											Sie sind besser als Dokumentarfilme zu machen, die sich nie jemand ansieht.
											Worüber, zum Teufel, redest du?
											Hast du deinen verdammten Hintern jemals aus Hollywood raus bewegt,
											um loszugehen und etwas Echtes zu filmen?
											Du bringst die Leute zum Schlafen, verdammt.
											Und sie träumen Mist.
									",The story of Ezra,Newton Aduaka,18:44,"Africa,creativity,culture,entertainment,film,global issues,war"
