en,fr,title,speaker,duration,tags
"
","
",Digital humans that look just like us,Doug Roble,12:34,"technology,emotions,film,animation,design,entertainment,visualizations,movies,art"
"
											Hello.
											I'm not a real person.
											I'm actually a copy of a real person.
											Although, I feel like a real person.
											It's kind of hard to explain.
											Hold on — I think I saw
a real person ... there's one.
											Let's bring him onstage.
									","
											Salut.
											Je ne suis pas une vraie personne.
											Je suis une copie d'une vraie personne.
											Même si je me sens
comme une vraie personne.
											C'est plutôt dur à expliquer.
											Attendez - je pense que j'ai vu
une vraie personne... En voilà une.
											Amenons-le sur scène.
									",Digital humans that look just like us,Doug Roble,12:34,"technology,emotions,film,animation,design,entertainment,visualizations,movies,art"
"
","
",Digital humans that look just like us,Doug Roble,12:34,"technology,emotions,film,animation,design,entertainment,visualizations,movies,art"
"
											Hello.
									","
											Salut.
									",Digital humans that look just like us,Doug Roble,12:34,"technology,emotions,film,animation,design,entertainment,visualizations,movies,art"
"
","
",Digital humans that look just like us,Doug Roble,12:34,"technology,emotions,film,animation,design,entertainment,visualizations,movies,art"
"
											(Applause)
									","
											(Applaudissements)
									",Digital humans that look just like us,Doug Roble,12:34,"technology,emotions,film,animation,design,entertainment,visualizations,movies,art"
"
","
",Digital humans that look just like us,Doug Roble,12:34,"technology,emotions,film,animation,design,entertainment,visualizations,movies,art"
"
											What you see up there is a digital human.
											I'm wearing an inertial
motion capture suit
											that's figuring what my body is doing.
											And I've got a single camera here
that's watching my face
											and feeding some machine-learning software
that's taking my expressions,
											like, ""Hm, hm, hm,""
											and transferring it to that guy.
											We call him ""DigiDoug.""
											He's actually a 3-D character
that I'm controlling live in real time.
									","
											Ce que vous voyez là-haut est
un humain numérique.
											Je porte un costume inertiel
de motion capture
											qui sait ce que mon corps fait.
											Et j'ai une caméra ici
qui observe mon visage
											et nourrit un logiciel d'apprentissage
automatique qui prend mes expressions,
											comme « Hm, hm, hm »
											et le transfère à ce gars.
											On l'appelle « DigiDoug ».
											C'est en fait un personnage 3D
que je contrôle en direct, en temps réel.
									",Digital humans that look just like us,Doug Roble,12:34,"technology,emotions,film,animation,design,entertainment,visualizations,movies,art"
"
","
",Digital humans that look just like us,Doug Roble,12:34,"technology,emotions,film,animation,design,entertainment,visualizations,movies,art"
"
											So, I work in visual effects.
											And in visual effects,
											one of the hardest things to do
is to create believable, digital humans
											that the audience accepts as real.
											People are just really good
at recognizing other people.
											Go figure!
											So, that's OK, we like a challenge.
									","
											Je travaille dans les effets spéciaux.
											Et dans les effets spéciaux,
											une des choses les plus dures à faire
est créer des humains numériques crédibles
											que le public accepte comme réels.
											Les gens sont juste très bons
pour reconnaître d'autres gens.
											Sans blague !
											Mais ça va, on aime les défis.
									",Digital humans that look just like us,Doug Roble,12:34,"technology,emotions,film,animation,design,entertainment,visualizations,movies,art"
