fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
","""Thula Mama""",Vusi Mahlasela,10:06,"Africa,activism,entertainment,live music,music,singer,women"
"
											J'aimerais dédier cette chanson à toutes les femmes en Afrique du Sud,
											ces femmes qui n'ont pas sombré pendant l'Apartheid.
											Et bien sûr, je la dédie aussi à ma grand-mère,
											qui je pense, a joué un rôle très important, surtout pour moi,
											quand j'étais un activiste et que la police me harcelait.
									","
											I’d like to dedicate this one to all the women in South Africa —
											those women who refused to dwindle in the midst of apartheid.
											And, of course, I’m dedicating it also to my grandmother,
											whom I think really played quite a lot of important roles,
											especially for me when I was an activist, and being harassed by the police.
									","
											Bu şarkıyı Güney Afrika'daki tüm kadınlara adamak istiyorum.
											ayrımcılığın ortasında küçük düşürülmeyi reddeden kadınlara
											tabii ki büyük anneme de adıyorum.
											Özellikle aktivist olduğum ve polis tarafından baskı gördüğüm zamanlarda
											benim için çok önemli bir rol oynadı.
									","
											Ich möchte dieses Lied allen Frauen in Südafrika widmen –
											jenen Frauen, die sich während der Apartheit nicht entmutigen ließen.
											Und natürlich möchte ich es auch meiner Großmutter widmen,
											die meines Erachtens damals eine sehr wichtige Rolle spielte,
											besonders für mich, der als Aktivist von der Polizei schikaniert wurde.
									","
											Quisiera dedicar esta canción a todas las mujeres sudafricanas;
											a esas mujeres que no cedieron durante el apartheid.
											Y, por supuesto, se la dedico también a mi abuela
											que pienso realmente tuvo un papel muy importante
											sobre todo en mi época de activista cuando era perseguido por la policía.
									","""Thula Mama""",Vusi Mahlasela,10:06,"Africa,activism,entertainment,live music,music,singer,women"
"
","
","
","
","
","""Thula Mama""",Vusi Mahlasela,10:06,"Africa,activism,entertainment,live music,music,singer,women"
"
											Souvenez-vous du 16 juin 1976, quand les étudiants sud-africains ont boycotté
											la langue afrikaner en tant que moyen d'oppression,
											parce qu'on leur avait dit
											qu'ils devaient tout faire en afrikaner —
											la biologie, les mathématiques. Et nos dialectes ?
											Les étudiants voulaient parler avec le gouvernement,
											et la police a répliqué avec des balles.
											Donc chaque année, le 16 juin, nous célébrons
											tous ces camarades ou étudiants qui sont morts.
											J'étais encore très jeune ce jour-là, j'avais peut-être 11 ans,
											et j'ai commencé à poser des questions,
											et c'est là que mon éducation politique a commencé.
											Plus tard, j'ai rejoint l'organisation pour la jeunesse
											sous la tutelle du Congrès National Africain (ANC).
											En tant qu'organisateur de ces journées
											de commémoration, la police nous arrêtait,
											ils nous appelaient les ""leaders"".
											Alors j'avais pris l'habitude de m'échapper de la maison
											quand je savais que la police pouvait venir
											vers le 9 ou 10 juin.
											Et un jour, ma grand-mère a dit :
											«Écoute, tu ne vas pas t'enfuir encore.
											C'est chez toi, tu restes ici.»
											Et en effet, la police est venue pour nous arrêter,
											nous mettre en prison et nous relâcher quand ils le voudraient, après le 20.
									","
											You will recall that in 1976, June 16, the students of South Africa boycotted
											the language of Afrikaans as the medium of the oppressor,
											as they were sort of like really told
											that they must do everything in Afrikaans —
											biology, mathematics — and what about our languages?
											And the students wanted to speak to the government,
											and police answered with bullets.
											So every year, June 16, we will commemorate
											all those comrades or students who died.
											And I was very young then. I think I was 11 years,
											and I started asking questions,
											and that’s when my political education started.
											And I joined, later on, the youth organization
											under the African National Congress.
											So as part of organizing this and whatever,
											this commemoration, the police will round us up
											as they call us leaders.
											And I used to run away from home,
											when I know that maybe the police might be coming
											around the ninth or 10th of June or so.
											And my grandmother one time said,
											""No, look, you’re not going to run away.
											This is your place, you stay here.""
											And indeed, the police came — because they’ll just arrest us
											and put us in jail and release us whenever they feel like, after the 20th or so.
									","
											Hatırlarsanız 16 Haziran 1976'da Güney Afrikada öğrenciler
											Afrikaans dilini zalimciliğe aracı olduğu için boykot ettiler.
											bildiğiniz gibi onlara her şeyi
											Afrikaans dilinde yapmaları söylenmişti—
											— biyoloji, matematik — peki diğer dillere ne olacak ?
											Öğrenciler yöneticiler ile konuşmak istediler
											ve polisler mermilerle karşılık verdiler.
											Bu yüzden her yıl 16 Haziran'da orada ölen
											öğrenci ve insanları anıyoruz.
											O zamanlar sanırım 11 yaşındaydım, çok gençtim
											ve sorular sormaya başladım,
											ve işte o zaman benim politik eğitimim başladı.
											Daha sonra Afrika Ulusal Kongresi
											adı altındaki gençlik örgütüne katıldım.
											İşleri ayarlamanın bir parçası olarak
											polis bizi bir araya toplar
											ve bizi liderler gibi hitap ederlerdi.
											Haziran'ın 10'da filan polisin
											gelme ihtimaline karşı
											evden kaçardım.
											Ve büyük annem bir keresinde şöyle dedi,
											""Hayır, evden kaçmayacaksın.
											Burası senin yerin, burada dur. ""
											Ve gerçekten de polis geldi— çünkü bizi hapse atıp
											20'sinden sonra filan salıvermek istiyordular.
									","
											Bekanntlich boykottierten am 16. Juni 1976 die Studenten Südafrikas
											die Sprache Afrikaans als Sprache der Unterdrücker,
											denn man schrieb ihnen gewissermaßen vor,
											dass sie alles in Afrikaans zu studieren hätten –
											Biologie, Mathematik – was aber war mit unseren Sprachen?
											Die Studenten wollten mit Regierungsvertretern sprechen,
											und die Polizei antwortete mit Kugeln.
											Deswegen gedenken wir jedes Jahr am 16. Juni
											all jener Kameraden und Studenten, die damals starben.
											Ich war noch sehr jung, ich glaube 11 Jahre alt,
											aber ich stellte schon Fragen, und auf diese Weise
											begann damals meine politische Erziehung.
											Später trat ich dann der Jugendorganisation
											vom Afrikanischen Nationalkongress bei.
											Und weil wir zu denen gehören, die jene Gedenkfeier
											organisieren, pflegt uns die Polizei immer
											als sogenannte Rädelsführer zu verhaften.
											Und ich lief dann immer von zu Hause fort,
											als ich wusste, dass die Polizei immer so
											um den 9. oder 10. Juni herum zu uns kam.
											Eines Tages aber sagte meine Großmutter:
											""Nein, diesmal läufst du nich davon.
											Dies hier ist dein Zuhause, und hier bleibst du.""
											Und tatsächlich kam auch die Polizei – wie sie das immer tat – um uns
											zu verhaften und erst irgendwann nach dem 20. Juni wieder frei zu lassen.
									","
											Ustedes recordarán que el 16 de junio de 1976 los estudiantes sudafricanos boicotearon
											el idioma africaans por considerarlo un instrumento del opresor;
											ya saben, tenían instrucciones
											de hacer todo en africaans —
											biología, matemáticas. ¿Y nuestros idiomas?
											Los estudiantes querían hablar con el gobierno
											pero la policía les respondió con balas.
											Por eso cada 16 de junio conmemoramos
											a todos aquellos camaradas o estudiantes que murieron.
											Yo era muy pequeño, pienso que tenía 11 años,
											y comencé a hacer preguntas.
											Y así comenzó mi educación política
											Más tarde ingresé a la organización juvenil que
											era parte del Congreso Nacional Africano.
											Entonces, mientras organizábamos algo,
											una conmemoración, la policía nos cercaba,
											ya saben, por considerarnos líderes.
											Y yo solía huir de casa
											cuando calculaba que ya vendría la policía,
											cerca del 9 ó 10 de junio o así.
											Pero mi abuela, saben, una vez dijo:
											""No, mira, no vas a huir"".
											""Este es tu lugar y aquí te quedas"".
											Y, de hecho, vino la policía – porque nos arrestarían,
											nos encarcelarían, para liberarnos cuando quisieran, después del 20 más o menos.
									","""Thula Mama""",Vusi Mahlasela,10:06,"Africa,activism,entertainment,live music,music,singer,women"
"
","
","
","
","
","""Thula Mama""",Vusi Mahlasela,10:06,"Africa,activism,entertainment,live music,music,singer,women"
"
											Donc le 10 juin, ils sont arrivés, ont encerclé la maison,
											et ma grand-mère a éteint toutes les lumières,
											et ouvert la porte de la cuisine.
											Elle leur a dit: «Vusi est là, et vous ne l'aurez pas.
											J'en ai marre de vous, qui venez nous harceler,
											alors que vos enfants dorment tranquillement chez vous.
											Il est là, et vous ne l'aurez pas.
											J'ai une casserole d'eau bouillante: le premier qui rentre, elle est pour lui.»
											Et ils sont partis.
											(Applaudissements)
									","
											So it was on the 10th of June, and they came, and they surrounded the house,
											and my grandmother switched off all the lights in the house,
											and opened the kitchen door.
											And she said to them, ""Vusi's here, and you're not going to take him tonight.
											I'm tired of you having to come here, harassing us,
											while your children are sleeping peacefully in your homes.
											He is here, and you're not going to take him.
											I've got a bowl full of boiling water — the first one who comes in here, gets it.""
											And they left.
											(Applause) (Music)
									","
											Böylece 10 Haziran'da geldiler, evi sardılar
											ve büyük annem bütün ışıkları södürdü,
											ve mutfağın kapısını açtı.
											Ve onlara şöyle dedi, ""Vusi burada ve siz onu bu gece almayacaksınız.
											Sizin çocuklarınız evinizde yatıp uyurken
											buraya gelip bizi rahatsız etmenizden bıktım.
											O burada ve siz onu almayacaksınız.
											Bir tas kaynar suyum var ve buraya ilk gelenin üzerine dökeceğim.""
											Ve gittiler.
											(Alkışlar)
									","
											Es war also am 10. Juni, als sie kamen und unser Haus umstellten.
											Meine Großmutter löschte alle Lichter im Haus,
											dann öffnete sie die Küchentür und sagte:
											""Vusi ist hier. Aber diesmal werdet ihr ihn nicht mitnehmen.
											Ich habe es satt, dass ihr hierher kommt und uns belästigt,
											während eure eigenen Kinder friedlich in ihren Betten schlafen.
											Er ist hier, und ihr werdet ihn nicht mitnehmen. Ich habe hier eine Schüssel mit
											kochendem Wasser für den ersten, der hier hereinkommt.
											Und sie zogen tatsächlich ab.
											(Applaus)
									","
											Fue así que el 10 de junio vinieron y rodearon la casa.
											Mi abuela apagó todas las luces
											y abrió la puerta de la cocina.
											Y les dijo: ""Vusi está aquí pero esta noche no se lo van a llevar"".
											""Estoy cansada de que vengan aquí a acosarnos...
											mientras sus hijos duermen tranquilos en sus casas"".
											""Él está aquí y ustedes no se lo van a llevar"".
											“Tengo agua hirviendo lista para el primero que se acerque"".
											Y se fueron.
											(Aplausos)
									","""Thula Mama""",Vusi Mahlasela,10:06,"Africa,activism,entertainment,live music,music,singer,women"
"
","
","
","
","
","""Thula Mama""",Vusi Mahlasela,10:06,"Africa,activism,entertainment,live music,music,singer,women"
"
											♫ Thula Mama, Thula Mama, Thula Mama, Thula Mama. ♫
											♫ Derrière les larmes dans tes yeux, dans mes souvenirs d'enfant ♫
											♫ Je connais cette vérité dans ton sourire, ♫
											♫ Je connais cette vérité dans ton sourire, ♫
											♫ qui perce les ténèbres de mon ignorance. ♫
											♫ Oh, il y a une mama qui dort, ♫
											♫ tu es très malade et ton cœur pleure. ♫
											♫ Tu te demandes, demandes, demandes, demandes où ce monde va ♫
											♫ Est-ce juste que les enfants doivent se débrouiller seuls? Non, non, non, non ♫
											♫ Est-ce juste d'accumuler des soucis sur la tête d'une vieille dame? ♫
											♫ Ces anonymes n'ont pas de chance ♫
											♫ Thula Mama Mama, Thula Mama. Thula Mama Mama. ♫
											♫ Thula Mama, Thula Mama, Thula Mama Mama, Thula Mama ♫
											♫ Demain tout ira mieux. ♫
											♫ Demain, ce sera plus facile de lutter, Mama ♫
											♫ Thula Mama, Thula Mama. ♫
									","
											♫ Thula Mama, Thula Mama, Thula Mama, Thula Mama. ♫
											♫ Through the mist of the tears in your eyes on my childhood memory, ♫
											♫ I know the truth in your smile, ♫
											♫ I know the truth in your smile, ♫
											♫ piercing through the gloom of my ignorance. ♫
											♫ Oh, there is a mama lying down sleeping ♫
											♫ you're very ill and your heart crying. ♫
											♫ Wondering, wondering, wondering, wondering where is this world coming to. ♫
											♫ Is it right the children have to fend for themselves? No, no, no, no, no. no. ♫
											♫ Is it right heaping trouble on an old lady's head? ♫
											♫ So unlucky faceless people. ♫
											♫ Thula Mama Mama, Thula Mama. Thula Mama Mama. ♫
											♫ Thula Mama, Thula Mama, Thula Mama Mama, Thula Mama ♫
											♫ Tomorrow it’s going to be better. ♫
											♫ Tomorrow it's going to be better to climb, Mama. ♫
											♫ Thula Mama, Thula Mama. ♫
									","
											♫ Thula Mama, Thula Mama, Thula Mama. ♫
											♫ Çocukluk anılarımın ortasındaki yaşlı gözlerinin içinden ♫
											♫ gülüşündeki hakikatı biliyorum ♫
											♫ Cahilliğimi delip geçen ♫
											♫ gülüşündeki hakikatı biliyorum ♫
											♫ Oh, annem orada uyuyor ♫
											♫ sen çok hastasın ve kalbin ağlıyor. ♫
											♫ Bu dünyanın nereye gittiğine şaşırıyorsun, şaşırıyorsun, şaşırıyorsun. ♫
											♫ Çocukların kendilerine bakmaları zorunluluğu doğru mu? Hayır, hayır, hayır, hayır. ♫
											♫ Zorlukları yaşlı bir teyzenin üzerine yıkmak doğru mu? ♫
											♫ Bu kadar yüzsüz şanssız insanlar. ♫
											♫ Thula Mama Mama, Thula Mama. Thula Mama Mama. ♫
											♫ Thula Mama Mama, Thula Mama. Thula Mama Mama. ♫
											♫ Yarın daha iyi olacak. ♫
											♫ Yarın yükselmesi daha kolay olacak. ♫
											♫ Thula Mama, Thula Mama. ♫
									","
											♫ Thula Mama, Thula Mama, Thula Mama, Thula Mama ♫
											♫ Durch deinen Tränenschleier über meinen Kindheitserinnerungen ♫
											♫ erkenne ich die Wahrheit in deinem Lächeln ♫
											♫ erkenne ich die Wahrheit in deinem Lächeln ♫
											♫ die durch das Dunkel meiner Ahnungslosigkeit dringt. ♫
											♫ Oh, es gibt eine Mutter, die sich schlafen legt ♫
											♫ du bist sehr krank und dein Herz weint. ♫
											♫ Du fragst dich ständig, wohin es mit unserer Welt gekommen ist. ♫
											♫ Ist ist in Ordnung, dass Kinder für sich selbst sorgen müssen? Nein, nein, nein. ♫
											♫ Ist es in Ordnung, dass man eine alte Dame mit Kummer überhäuft? ♫
											♫ Solch unglückliche, namenlose Menschen. ♫
											♫ Thula Mama Mama, Thula Mama, Thula Mama Mama. ♫
											♫ Thula Mama, Thula Mama, Thula Mama Mama, Thula Mama ♫
											♫ Morgen wird alles wieder gut. ♫
											♫ Morgen wird es wieder aufwärts gehen, Mama. ♫
											♫ Thula Mama, Thula Mama. ♫
									","
											♫ Thula Mama, Thula Mama, Thula Mama, Thula Mama. ♫
											♫ Por las lágrimas de tus ojos en mis recuerdos de infancia, ♫
											♫ conozco la verdad en tu sonrisa, ♫
											♫ conozco la verdad en tu sonrisa, ♫
											♫ que perfora la penumbra de mi ignorancia. ♫
											♫ Oh, hay una mamá recostada durmiendo ♫
											♫ está muy mal y su corazón llora. ♫
											♫ Preguntando, preguntando, preguntando: ¿a dónde va el mundo? ♫
											♫ ¿Está bien que los niños tengan que valerse por sí mismos? No, no, no, no. ♫
											♫ ¿Está bien colmar de problemas la cabeza de una anciana? ♫
											♫ Entonces gente anónima sin suerte: ♫
											♫ Thula Mama Mama, Thula Mama. Thula Mama Mama. ♫
											♫ Thula Mama, Thula Mama, Thula Mama Mama, Thula Mama ♫
											♫ Mañana va a ser mejor. ♫
											♫ Mañana va a ser mejor para subir, Mama. ♫
											♫ Thula Mama, Thula Mama. ♫
									","""Thula Mama""",Vusi Mahlasela,10:06,"Africa,activism,entertainment,live music,music,singer,women"
"
","
","
","
","
","""Thula Mama""",Vusi Mahlasela,10:06,"Africa,activism,entertainment,live music,music,singer,women"
"
											♫ Suis-je destiné à briller dans la chanson comme un blues man ou un troubadour ♫
											♫ Puis loin, je ne chanterai dans aucun club de blues ♫
											♫ baby, baby, baby, baby, baby, baby, baby, baby, baby, baby, baby, baby. ♫
											♫ Devrais-je arrêter de chanter l'amour, ♫
											♫ maintenant que mes souvenirs sont couverts de sang? ♫
											♫ Ma sœur, pourquoi prenons-nous un bouton pour un cancer? ♫
											♫ Qui sont ceux qui disent ""plus jamais de poèmes d'amour"" désormais? ♫
									","
											♫ Am I to break into the song like the blues man or troubadour. ♫
											♫ And then from long distance in no blues club am I to sing, ♫
											♫ baby, baby, baby, baby, baby, baby, baby, baby, baby, baby, baby, baby. ♫
											♫ Should I now stop singing of love, ♫
											♫ now that my memory’s surrounded by blood? ♫
											♫ Sister, why oh why do we at times mistake a pimple for a cancer? ♫
											♫ So who are they who says, no more love poems now? ♫
									","
											♫ Blues adamı ya da ozan gibi şarkının içine zorla girecek miyim? ♫
											♫ Sonra uzun mesafelerden blues klubü dışında sarkı söylemem lazım ♫
											♫ bebeğim, bebeğim, bebeğim, bebeğim, bebeğim, bebeğim, bebeğim, bebeğim. ♫
											♫ Şimdi hafızalarım kan ile çevrelendiği zaman ♫
											♫ Aşkı çalmayı bırakmalı mıyım? ♫
											♫ Kardeşim, neden bazen bir sivilceyle tümörü karıştırıyoruz? ♫
											♫ Bu söyleyenler kimler, neden aşk şiiri yok? ♫
									","
											♫ Soll ich das Lied unterbrechen, wie ein Blues-Sänger oder Troubadour? ♫
											♫ Und soll ich dann aus der Ferne in keinem Blues-Club singen ♫
											♫ Baby, Baby, Baby, Baby, Baby, Baby, Baby, Baby, Baby, Baby, Baby, Baby. ♫
											♫ Sollte ich aufhören, von Liebe zu singen, ♫
											♫ jetzt, wo meine Erinnerung in Blut getränkt ist? ♫
											♫ Schwester, warum nur machen wir manchmal aus einer Mücke einen Elefanten? ♫
											♫ Wer sind diejenigen, die keine Liebesgedichte mehr wollen? ♫
									","
											♫ ¿Me pongo a cantar como un trovador o un blusero? ♫
											♫ Y luego, ya lejos, ¿no cantaría en algún club de blues? ♫
											♫ Nena, nena, nena, nena, nena, nena, nena... ♫
											♫ ¿Debería dejar de cantarle al amor? ♫
											♫ ¿Ahora que mi recuerdo está teñido de sangre? ♫
											♫ Hermana: ¿por qué, oh, por qué a veces confundimos un grano con cáncer? ♫
											♫ Entonces ¿quiénes son los que ahora prohíben los poemas de amor? ♫
									","""Thula Mama""",Vusi Mahlasela,10:06,"Africa,activism,entertainment,live music,music,singer,women"
