en,es,tr,title,speaker,duration,tags
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											I'm here to tell you not just my story
											but stories of exceptional women
from India whom I've met.
											They continue to inspire me,
											teach me, guide me
in my journey of my life.
											These are incredible women.
											They never had an opportunity
to go to school,
											they had no degrees,
											no travel, no exposure.
											Ordinary women
who did extraordinary things
											with the greatest of their courage,
											wisdom and humility.
											These are my teachers.
									","
											Estoy aquí para contarles,
no solo mi historia,
											sino las de mujeres excepcionales
de la India que yo he conocido.
											No dejan de inspirarme,
											de enseñarme y de guiarme
en el viaje de mi vida.
											Son mujeres increíbles.
											Nunca tuvieron la oportunidad
de ir al colegio,
											no tenían formación,
											ni viajaron, ni contacto alguno.
											Mujeres corrientes que han hecho
cosas extraordinarias
											con su gran coraje,
											su sabiduría y su humildad.
											Estas son mis maestras.
									","
											Burada sadece kendi hikayemi değil
											Hindistan'da tanıştığım istisnai
kadınların hikayelerini anlatacağım.
											Onlar, hayat yolculuğumda 
bana ilham vermeye,
											bir şeyler öğretmeye, 
yol göstermeye devam ediyorlar.
											Bunlar inanılmaz kadınlar.
											Onların okula gitme 
fırsatları olmadı,
											lisansları yoktu,
											hiç seyahat etmediler,
keşfetmediler.
											Onlar harika bir cesaretle,
bilgelik ve tevazu ile
											olağandışı şeyler yapan
											sıradan kadınlar.
											Onlar benim öğretmenlerim.
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											For the last three decades,
											I've been working,
staying and living in India
											and working with women in rural India.
											I was born and brought up in Mumbai.
											When I was in college,
											I met Jayaprakash Narayan,
											famous Gandhian leader
											who inspired youth to work in rural India.
											I went into the villages
to work in rural India.
											I was part of land rights movement,
											farmers' movement
											and women's movement.
											On the same line,
											I ended up in a very small village,
											fell in love with a young, handsome,
dynamic young farmer-leader
											who was not very educated,
											but he could pull the crowd.
											And so in the passion of youth,
											I married him
											and left Mumbai,
											and went to a small village
which did not have running water
											and no toilet.
											Honestly, my family
and friends were horrified.
									","
											Durante las últimas tres décadas
											he estado trabajando
y viviendo en la India,
											y he trabajado con mujeres
de la India rural.
											Nací y me crié en Mumbai.
											Cuando estaba en la facultad,
											conocí a Jayaprakash Narayan,
											un conocido líder gandhiano
											que movilizó a la juventud
a trabajar en la India rural.
											Yo fui a trabajar
a los pueblos de la India rural.
											Apoyé el movimiento a favor
de los derechos territoriales,
											el movimiento campesino
											y el movimiento feminista.
											En la misma línea,
											terminé en un pueblo muy pequeño,
											me enamoré de un dirigente agrícola joven,
guapo y dinámico
											que no era muy culto,
											pero que era capaz de mover las masas.
											Y así, por la pasión de la juventud,
											me casé con él
											y abandoné Mumbai
											para irme a un pueblecito
que no tenía agua potable
											ni baño.
											Sinceramente, mi familia y mis amigos
se quedaron horrorizados.
									","
											Son 30 yıldır
											Hindistan kırsalında kadınlar ile
birlikte kalıyor, çalışıyor ve
											yaşıyorum.
											Mumbai'de doğdum ve büyüdüm.
											Üniversiteye giderken,
											gençleri Hindistan kırsalında
											çalışmaya teşvik eden Gandi lider
											Jayaprakash Narayan ile tanıştım.
											Hindistan kırsalında çalışmak 
için köylere gittim.
											Toprak hakları hareketinin,
											çiftçiler hareketinin 
ve kadın hakları
											hareketinin bir parçasıydım.
											Aynı zamanda,
											küçük bir köye gitmiş,
											çok eğitimli olmayan fakat 
kalabalıktan sıyrılmış,
											yakışıklı, çalışkan bir 
genç çiftçi liderine
											aşık olmuştum.
											Ve gençlik hevesi ile
											onunla evlendim
											ve Mumbai'yi terk ettim,
											akan suyu veya tuvaleti olmayan
											bir köye gittim.
											Açıkça söylemek gerekirse, ailem ve
arkadaşlarım dehşete düşmüştü.
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											I was staying with my family,
											with my three children in the village,
											and one day,
											a few years later one day,
											a woman called Kantabai came to me.
											Kantabai said, ""I want
to open a saving account.
											I want to save.""
											I asked Kantabai:
											""You are doing business of blacksmith.
											Do you have enough money to save?
											You are staying on the street.
											Can you save?""
											Kantabai was insistent.
											She said, ""I want to save
because I want to buy a plastic sheet
											before the monsoons arrive.
											I want to save my family from rain.""
											I went with Kantabai to the bank.
											Kantabai wanted to save 10 rupees a day —
											less than 15 cents.
											Bank manager refused to open
the account of Kantabai.
											He said Kantabai's amount is too small
											and it's not worth his time.
											Kantabai was not asking
any loan from the bank.
											She was not asking any subsidy
or grant from the government.
											What she was asking
was to have a safe place
											to save her hard-earned money.
											And that was her right.
											And I went —
											I said if banks are not opening
the account of Kantabai,
											why not start the bank
											which will give an opportunity
for women like Kantabai to save?
											And I applied for the banking license
to Reserve Bank of India.
									","
											Estaba con mi familia,
											con mis tres hijos en el pueblecito,
											y un día,
											unos años después
											una mujer que se llamaba
Kantabai vino a verme.
											Kantabai me dijo: ""Me gustaría 
abrir una cuenta de ahorros.
											Quiero ahorrar.""
											Yo le pregunté:
											""Te dedicas a la herrería.
											¿Tienes suficiente como para ahorrar?
											Vives en la calle.
											¿Puedes ahorrar?""
											Kantabai insistió.
											Me dijo: ""Quiero ahorrar 
para comprar una sábana de plástico
											antes de que lleguen los monzones.
											Quiero proteger
a mi familia de la lluvia.""
											Fui con Kantabai al banco.
											Ella quería ahorrar 10 rupias al día,
											menos de 15 céntimos.
											El director del banco se negó 
a abrirle una cuenta a Kantabai.
											Dijo que la cantidad de Kantabai
era demasiado pequeña
											y que estaba perdiendo su tiempo.
											Kantabai no le estaba pidiendo
ningún préstamo al banco.
											No le estaba pidiendo ayuda
o subvención al gobierno.
											Lo único que estaba pidiendo
era un lugar seguro
											para guardar el dinero
que ganaba duramente.
											Estaba en su derecho.
											Entonces me dije,
											si los bancos no quieren
abrirle una cuenta a Kantabai,
											¿por qué no abrir un banco
											que dé la oportunidad de ahorrar
a mujeres como Kantabai?
											Así que le solicité la licencia bancaria
al Banco de la Reserva de la India.
									","
											Köyde üç çocuğum ile
											birlikte ailemle yaşıyordum,
											birkaç yıl sonra
											bir gün
											Kantabai adında bir 
kadın yanıma geldi.
											Kantabai, ""Birikim hesabı 
açtırmak ve para biriktirmek
											istiyorum."" dedi.
											Ona, ""Demircilik işi yapıyor,
											sokaklarda kalıyorsun.
											Biriktirebilecek kadar paran var mı?""
											ve ""Biriktirebilir misin?""
											diye sordum.
											Kantabai ısrar etti.
											""Muson yağmurları gelmeden
plastik çarşaf alacak parayı
											biriktirmek, 
ailemi yağmurdan
											korumak istiyorum."" dedi.
											Kantabai ile bankaya gittim.
											Kantabai her gün 10 rupi
koymak istiyordu,
											15 sentten daha az.
											Banka müdürü Kantabai'nin 
hesabını açmayı reddetti.
											Kaantabai'nin söylediği 
miktarın çok az olduğunu
											ve zamanına bile 
değmediğini söyledi.
											Kantabai bankadan 
borç istemiyordu.
											Hükümetten yardım veya 
hibe istemiyordu.
											İstediği şey, binbir zorlukla 
kazandığı parasını biriktirmek için
											güvenilir bir yerdi.
											Ve bu onun hakkıydı.
											Ve gittim,
											eğer banka Kantabai'nin hesabını 
açmıyora neden Kantabai gibi
											para biriktirmek isteyen kadınlara
											yardım edecek bir banka 
açılmadığını düşündüm.
											Hindistan Rezerv Bankası'na 
bankacılık lisansı için başvurdum.
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											No, it was not an easy task.
											Our license was rejected —
									","
											No fue tarea fácil.
											Nos denegaron la licencia
									","
											Hayır, kolay bir görev değildi.
											Lisansımız reddedildi,
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											on the grounds —
											Reserve Bank said
that we cannot issue a license
											to the bank whose promoting
members who are nonliterate.
											I was terrified.
											I was crying.
											And by coming back home,
											I was continuously crying.
											I told Kantabai and other women
											that we couldn't get the license
because our women are nonliterate.
											Our women said, ""Stop crying.
											We will learn to read and write
											and apply again, so what?""
									","
											debido a que,
											según el Banco de la Reserva,
no podían emitirle una licencia
											a un banco que va a fomentar
a los analfabetos.
											Me quedé espantada.
											Rompí a llorar.
											Y en el camino de vuelta a casa,
											seguí llorando.
											Le dije a Kantabai y a otras mujeres
											que no pudimos conseguir la licencia
porque estas mujeres eran analfabetas.
											Las mujeres me dijeron: ""Deja de llorar.
											Aprenderemos a leer y a escribir
											y la pediremos de nuevo, ¿qué más da?
									","
											şu gerekçeyle;
											Rezerv Bankası, okuryazar olmayan
üyeleri teşvik eden bankaya
											lisans veremeyeceğini 
söyledi.
											Dehşete kapılmıştım.
											Ağlıyordum.
											Ve eve giderken,
											devamlı ağlıyordum.
											Kantabai ve diğer kadınlara,
kadınlarımız
											okuma yazma bilmediği için
lisans alamadığımızı söyledim.
											Kadınlarımız ağlamamamı söyledi.
											''Okuma ve yazma öğreniriz,
ve sonra tekrar
											başvururuz, ne olmuş 
yani?'' dediler.
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											We started our literacy classes.
											Every day our women would come.
											They were so determined
that after working the whole day,
											they would come to the class
and learn to read and write.
											After five months,
											we applied again,
											but this time I didn't go alone.
											Fifteen women accompanied me
to Reserve Bank of India.
											Our women told
the officer of Reserve Bank,
											""You rejected the license
because we cannot read and write.
											You rejected the license
because we are nonliterate.""
											But they said, ""There were no schools
when we were growing,
											so we are not responsible
for our noneducation.""
											And they said, ""We cannot read and write,
											but we can count.""
									","
											Empezamos nuestras clases
de alfabetización.
											Las mujeres venían todos los días.
											Estaban tan decididas que después
de estar trabajando todo el día,
											venían a clase para aprender
a leer y a escribir.
											Después de cinco meses,
											volvimos a hacer la solicitud,
											pero esta vez no fui sola.
											Me acompañaron 15 mujeres
al Banco de la Reserva de la India.
											Ellas le dijeron al directivo del banco:
											""Ud. rechazó darnos la licencia
porque no sabíamos leer ni escribir.
											Nos la denegó porque éramos analfabetas.""
											También dijeron: ""No había
ningún colegio donde nos criamos,
											así que no somos responsables
de no haber sido escolarizadas.""
											También dijeron:
""No sabemos leer ni escribir,
											pero sabemos contar.""
									","
											Okuma yazma derslerine başladık.
											Kadınlarımız her gün gelirlerdi.
											Bütün gün işte çalıştıktan sonra
okuma yazma öğrenmek için
											gelmekte kararlıydılar.
											Beş ay sonra
											tekrar başvurduk,
											fakat bu sefer yalnız değildim.
											Hindistan Rezerv Bankasına 
giderken onbeş kadın bana eşlik etti.
											Kadınlarımız, Hindistan 
Rezerv Bankası çalışanına
											''Okuyup yazamıyoruz diye 
lisansı reddettiniz.
											Okuma yazmamız yok diye
lisansı reddettiniz.'' dediler.
											''Biz büyürken okul yoktu,
											yani eğitimsiz olmamızın 
sorumlusu biz değiliz.'' dediler.
											Ve ''Okuyup yazamayabiliriz
											fakat sayabiliriz.'' dediler.
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
											And they challenged the officer.
											""Then tell us to calculate
the interest of any principal amount.""
									","
											Incluso desafiaron al directivo:
											""Pregúntenos que calculemos el interés
de cualquier cantidad principal.""
									","
											Ve çalışana meydan okudular.
											''O zaman, herhangi bir para tutarının 
faizini hesaplamamızı söyle.''
									",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
"
","
","
",How women in rural India turned courage into capital,Chetna Gala Sinha,14:28,"community,india,finance,social change,activism,entrepreneur,collaboration,women,economics"
