en,es,fr,title,speaker,duration,tags
"
","
","
",How we can predict the next financial crisis,Didier Sornette,17:01,"business,economics,global issues,prediction,markets"
"
											Once upon a time
											we lived in an economy of financial growth and prosperity.
											This was called the Great Moderation,
											the misguided belief by most economists,
											policymakers and central banks
											that we have transformed into a new world
											of never-ending growth and prosperity.
											This was seen by robust and steady GDP growth,
											by low and controlled inflation,
											by low unemployment,
											and controlled and low financial volatility.
									","
											Érase una vez
											una economía en la que vivíamos con crecimiento financiero y prosperidad.
											Se le llamó la Gran Moderación,
											la creencia equivocada de la mayoría de los economistas,
											las autoridades y los bancos centrales
											de que habíamos logrado un nuevo mundo
											de incesante crecimiento y prosperidad.
											Esto se creyó por el crecimiento robusto y estable del PIB,
											por una inflación baja y controlada,
											por bajo desempleo,
											y por una volatilidad financiera controlada y baja.
									","
											Il était une fois,
											nous vivions dans une économie 
de croissance financière et de prospérité.
											C'est ce qu'on appelait
la Grande Modération,
											la croyance erronée qu'avaient 
la plupart des économistes,
											des décideurs et des banques centrales
											que nous étions devenus 
un nouveau monde
											de croissance et de prospérité sans fin.
											C'était avéré par la croissance 
robuste et stable du PIB,
											par une inflation faible et contrôlée,
											par un faible taux de chômage,
											et une volatilité financière 
contrôlée et faible.
									",How we can predict the next financial crisis,Didier Sornette,17:01,"business,economics,global issues,prediction,markets"
"
","
","
",How we can predict the next financial crisis,Didier Sornette,17:01,"business,economics,global issues,prediction,markets"
"
											But the Great Recession in 2007 and 2008,
											the great crash, broke this illusion.
											A few hundred billion dollars of losses in the financial sector
											cascaded into five trillion dollars
											of losses in world GDP
											and almost $30 trillion losses
											in the global stock market.
									","
											Pero la gran recesión del 2007 y 2008,
											la gran crisis, rompió esta ilusión.
											Unas pérdidas de 100 mil millones de dólares en el sector financiero
											llevó a detrimentos en cascada de
											5 billones de dólares en el PIB mundial
											y casi 30 billones de pérdidas
											en los mercados de valores mundiales.
									","
											Mais la Grande Récession 
en 2007 et 2008,
											le grand krach, a brisé cette illusion.
											Quelques 100 milliards de dollars de pertes 
dans le secteur financier
											se sont transformées en 5 000 milliards de dollars
											de pertes dans le PIB mondial
											et presque 30 000 milliards de pertes
											dans le marché boursier mondial.
									",How we can predict the next financial crisis,Didier Sornette,17:01,"business,economics,global issues,prediction,markets"
"
","
","
",How we can predict the next financial crisis,Didier Sornette,17:01,"business,economics,global issues,prediction,markets"
"
											So the understanding of this Great Recession
											was that this was completely surprising,
											this came out of the blue,
											this was like the wrath of the gods.
											There was no responsibility.
											So, as a reflection of this,
											we started the Financial Crisis Observatory.
											We had the goal to diagnose in real time
											financial bubbles
											and identify in advance their critical time.
									","
											Como explicación de esta gran recesión
											se dijo que era completamente sorprendente,
											que vino de la nada,
											que provenía de la ira de los dioses.
											No hubo ninguna responsabilidad.
											Por lo tanto, como respuesta a esto,
											empezamos el Observatorio de Crisis Financieras.
											Teníamos el objetivo de diagnosticar en tiempo real
											las burbujas financieras
											e identificar con anticipación su momento crítico.
									","
											On a interprété cette grande récession
											comme une surprise totale,
											arrivée à l'improviste,
											comme si c'était la colère des dieux.
											Personne n'était responsable.
											Alors, après avoir réfléchi,
											nous avons créé 
l'Observatoire des crises financières.
											Nous avions pour objectif 
de diagnostiquer en temps réel
											les bulles financières
											et d'identifier à l'avance leur moment critique.
									",How we can predict the next financial crisis,Didier Sornette,17:01,"business,economics,global issues,prediction,markets"
"
","
","
",How we can predict the next financial crisis,Didier Sornette,17:01,"business,economics,global issues,prediction,markets"
"
											What is the underpinning, scientifically, of this financial observatory?
											We developed a theory called ""dragon-kings.""
											Dragon-kings represent extreme events
											which are of a class of their own.
											They are special. They are outliers.
											They are generated by specific mechanisms
											that may make them predictable,
											perhaps controllable.
									","
											¿Cuál es el sustento científico, de este observatorio financiero?
											Desarrollamos la teoría llamada ""dragones reyes"".
											Los dragones reyes representan eventos extremos
											que son de una clase particular.
											Son especiales, atípicos.
											Se generan por mecanismos específicos
											que pueden hacerlos predecibles,
											y tal vez controlables.
									","
											Quel est le fondement, scientifique, 
de cet Observatoire financier ?
											Nous avons développé une théorie 
appelée « rois-dragons ».
											Les rois-dragons représentent 
les événements extrêmes
											qui sont d'une classe à part.
											Ils sont spéciaux. 
Ce sont des valeurs aberrantes.
											Ils sont générés 
par des mécanismes spécifiques
											qui peuvent les rendre prévisibles,
											peut-être contrôlables.
									",How we can predict the next financial crisis,Didier Sornette,17:01,"business,economics,global issues,prediction,markets"
"
","
","
",How we can predict the next financial crisis,Didier Sornette,17:01,"business,economics,global issues,prediction,markets"
"
											Consider the financial price time series,
											a given stock, your perfect stock,
											or a global index.
											You have these up-and-downs.
											A very good measure of the risk of this financial market
											is the peaks-to-valleys that represent
											a worst case scenario
											when you bought at the top and sold at the bottom.
											You can look at the statistics, the frequency of the occurrence
											of peak-to-valleys of different sizes,
											which is represented in this graph.
											Now, interestingly, 99 percent
											of the peak-to-valleys of different amplitudes
											can be represented by a universal power law
											represented by this red line here.
											More interestingly, there are outliers, there are exceptions
											which are above this red line,
											occur 100 times more frequently, at least,
											than the extrapolation would predict them to occur
											based on the calibration of the 99 percent remaining
											peak-to-valleys.
											They are due to trenchant dependancies
											such that a loss is followed by a loss
											which is followed by a loss which is followed by a loss.
											These kinds of dependencies
											are largely missed by standard risk management tools,
											which ignore them and see lizards
											when they should see dragon-kings.
											The root mechanism of a dragon-king
											is a slow maturation towards instability,
											which is the bubble,
											and the climax of the bubble is often the crash.
											This is similar to the slow heating of water
											in this test tube reaching the boiling point,
											where the instability of the water occurs
											and you have the phase transition to vapor.
											And this process, which is absolutely non-linear —
											cannot be predicted by standard techniques —
											is the reflection of a collective emergent behavior
											which is fundamentally endogenous.
											So the cause of the crash, the cause of the crisis
											has to be found in an inner instability of the system,
											and any tiny perturbation will make this instability occur.
									","
											Consideren las series temporales de precios financieros,
											de una acción determinada, su acción preferida,
											o un índice global.
											Verán estos altibajos.
											Una muy buena medida del riesgo de este mercado financiero
											es la tendencia de pico a valle que representa
											uno de los peores escenarios
											cuando se compra en la parte superior y se vende en la parte inferior.
											Se pueden ver las estadísticas, la frecuencia de la ocurrencia
											del pico a valle de diferentes tamaños,
											representada en este gráfico.
											Ahora, curiosamente, el 99%
											de los pico a valles de diferentes amplitudes
											cumplen una ley universal de la energía
											representada por esta línea roja.
											Más interesante aún, hay comportamientos atípicos, excepciones,
											que están por encima de la línea roja,
											y que son por lo menos 100 veces más frecuentes,
											de lo que la extrapolación predeciría
											basado en una calibración del 99%
											del resto de pico a valles.
											Se deben a dependencias críticas
											como una pérdida seguida por otra pérdida
											seguida por otra, seguida por otra.
											Este tipo de dependencias
											se omiten en las herramientas de gestión de riesgo estándar,
											que las ignoran y ven lagartos
											cuando deberían ver dragones reyes.
											El mecanismo raíz de un dragón rey
											es una maduración lenta hacia la inestabilidad,
											que es la burbuja,
											y el punto culminante de la burbuja es a menudo el desplome.
											Es similar al lento calentamiento del agua,
											en este tubo de ensayo, para llegar al punto de ebullición,
											cuando se produce inestabilidad
											y se tiene la transición de fase a vapor.
											Este proceso, que es absolutamente no lineal,
											no se puede predecir por técnicas convencionales.
											Es el reflejo de un comportamiento colectivo emergente
											fundamentalmente endógeno.
											La causa del desplome, la causa de la crisis,
											tiene que buscarse en una inestabilidad interna del sistema.
											Cualquier pequeña perturbación producirá esta inestabilidad.
									","
											Considérons la série chronologique
des prix financiers,
											une action donnée, l'action parfaite,
											ou un indice mondial.
											Vous avez ces hauts et ces bas.
											Une très bonne mesure du risque 
de ce marché financier,
											ce sont les écarts qui représentent
											le scénario du pire
											quand vous avez acheté sur une crête
et vendu sur un creux.
											Vous pouvez consulter les statistiques, 
la fréquence de l'occurrence
											des écarts de différentes tailles,
											qui est représenté dans ce graphique.
											Ce qui est intéressant, c'est que 99 %
											des écarts d'amplitudes différentes
											peut être représenté 
par une loi de puissance universelle
											représentée par cette ligne rouge ici.
											Plus intéressant encore, il y a 
des valeurs aberrantes, il existe des exceptions
											qui sont au-dessus de cette ligne rouge,
											qui sont 100 fois plus fréquentes, au moins,
											que l'extrapolation ne les prédirait
											d'après l'étalonnage
											des 99 % d'écarts restants.
											Ils sont dus aux dépendances incisives
											telle qu'une perte est suivie d'une perte
											qui est suivie d'une perte 
qui est suivie d'une perte.
											Ces types de dépendances
											sont en grande partie laissés de côté
par les outils de gestion des risques standards,
											qui les ignorent et voient des lézards
											quand ils devraient voir des rois-dragons
											Le mécanisme racine d'un roi-dragon
											est une lente maturation vers l'instabilité,
											qui est la bulle,
											et le point culminant de la bulle 
est souvent le krach.
											C'est similaire à l'échauffement lent de l'eau
											dans ce tube à essai 
pour atteindre le point d'ébullition,
											où l'instabilité de l'eau se produit
											et vous avez la transition vers la vapeur.
											Et ce processus, qui n'est absolument pas linéaire,
											et ne peut être prédit par 
les techniques habituelles,
											est le reflet d'un comportement 
émergent collectif
											qui est fondamentalement endogène.
											Si on doit trouver la cause du krach, 
la cause de la crise,
											dans une instabilité interne du système,
											et toute perturbation minuscule 
déclenchera cette instabilité.
									",How we can predict the next financial crisis,Didier Sornette,17:01,"business,economics,global issues,prediction,markets"
