en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",The hidden opportunities of the informal economy,Niti Bhan,7:26,"Africa,culture,creativity,business,economics,resources,investment,social change,society"
"
											The informal markets of Africa
are stereotypically seen
											as chaotic and lackadaisical.
											The downside of hearing
the word ""informal""
											is this automatic grand
association we have,
											which is very negative,
											and it's had significant consequences
and economic losses,
											easily adding — or subtracting —
40 to 60 percent of the profit margin
											for the informal markets alone.
											As part of a task of mapping
the informal trade ecosystem,
											we've done an extensive literature review
											of all the reports and research
on cross-border trade in East Africa,
											going back 20 years.
											This was to prepare us for fieldwork
to understand what was the problem,
											what was holding back informal trade
in the informal sector.
									","
											Hay un estereotipo sobre los mercados
informales de África que los tilda
											de caóticos y poco entusiastas.
											Lo malo de escuchar la palabra ""informal""
											son las asociaciones creadas que tenemos,
											muy negativas,
											que han tenido consecuencias significativas
y pérdidas económicas,
											que fácilmente agregan -o quitan-
40 a 60 % del margen de ganancia
											de los mercados informales solamente.
											Como parte de la tarea de trazar
el ecosistema informal de comercio
											hemos hecho una revisión exhaustiva
de la literatura de los reportes
											e investigaciones en el comercio
transfronterizo del este de África,
											de los últimos 20 años.
											Este fue un trabajo previo para entender
cuál era el problema,
											que estaba deteniendo el comercio informal
en los sectores informales.
									","
											Les marchés informels de l'Afrique
sont, selon le stéréotype,
											des lieux chaotiques et nonchalants.
											Le désavantage du mot « informel »,
											c'est ce stéréotype automatique,
											et très négatif.
											Il entraîne d'importantes répercussions
et pertes économiques ;
											40 à 60% du bénéfice
est ainsi retranché,
											uniquement pour les marchés informels.
											En dressant la carte de
l'écosystème commercial informel,
											nous avons fait une analyse
documentaire approfondie
											de tous les rapports et recherches 
sur le commerce transfrontalier
											en Afrique de l'Est
sur 20 ans.
											Nous préparions le travail de terrain
pour comprendre
											ce qui freinait le commerce informel
dans ce secteur.
									","
											Afrika'daki, kayıt dışı marketler
basmakalıp bir şekilde
											karmakarışık ve cansız görülmektedir.
											Çok negatif bir manaya gelen
											""kayıt dışı"" tabiri, yere serilerek
											oluşturulan tezgâhlardan ibaret
											ve bu durumun varlığı, tek başına
gayriresmî pazarların günlük kâr marjına
											yüzde 40'tan yüzde 60'a kadar sahip olması
											ekonomiye ciddi zarar veriyor.
											Kayıt dışı ticaretin özüne bakarsak
											20 yıl geriye kadar giden
											Doğu Afrika ticaretinin bütün raporlarının
											kapsamlı haritasını ortaya koyduk.
											Kayıt dışı sektördeki ticareti neyin 
tuttuğunu ve sorunu
											anlamamızı sağlayan bir çalışmaydı.
									",The hidden opportunities of the informal economy,Niti Bhan,7:26,"Africa,culture,creativity,business,economics,resources,investment,social change,society"
"
","
","
","
",The hidden opportunities of the informal economy,Niti Bhan,7:26,"Africa,culture,creativity,business,economics,resources,investment,social change,society"
"
											What we discovered
over the last 20 years was,
											nobody had distinguished
between illicit —
											which is like smuggling or contraband
in the informal sector —
											from the legal but unrecorded,
											such as tomatoes, oranges, fruit.
											This criminalization —
											what in Swahili refers to as ""biashara,""
which is the trade or the commerce,
											versus ""magendo,"" which is
the smuggling or contraband —
											this criminalization
of the informal sector,
											in English, by not distinguishing
between these aspects,
											easily can cost each African economy
between 60 to 80 percent addition
											on the annual GDP growth rate,
											because we are not recognizing the engine
											of what keeps the economies running.
									","
											Lo que descubrimos
de estos últimos 20 años
											es que nadie ha distinguido entre ilícito
											— que es una forma de contrabando
en el sector informal —
											y legal, pero no registrado,
											tales como tomates, naranjas, frutas.
											Esta criminalización...
											lo que en suajili se dice ""biashara"",
que es una forma de comercio,
											versus el ""magendo"", que es contrabando,
											esta criminalización del sector informal
											en inglés, por no distinguir
entre estos tres aspectos,
											puede costarle a cada economía africana
entre 60 a 80 % más
											en la tasa de crecimiento anual
del Producto Interno Bruto
											porque no reconocemos el motor
											que mantiene la economía
en funcionamiento.
									","
											Ce que nous avons découvert
sur ces 20 dernières années,
											c'est que personne n'avait fait
la distinction entre ce qui est illicite,
											comme la contrebande
dans le secteur informel,
											de ce qui est légal, mais non enregistré,
											comme les tomates,
les oranges, les fruits.
											Cette criminalisation de
											ce que, en swahili, on appelle 
« biashara », ou commerce,
											par opposition à « magendo »,
ou contrebande,
											cette criminalisation
du secteur informel,
											parce que cette distinction
n'existe pas en anglais,

											coûterait à chaque économie africaine
de 60 à 80% de la progression
											du taux de croissance annuel de leur PIB,
											car nous ne reconnaissons pas
le moteur
											qui fait tourner ces économies.
									","
											Son 20 yılda keşfettiğimiz şey,
hiç kimsenin,
											-kayıt dışı sektördeki
kaçakçılık ve kaçak mal ayrımındaki gibi-
											yasadışı mal ile domates, 
portakal veya meyveler gibi
											kayıt dışı yasal malların
											ne olduğunu ayırt edemediği.
											Bu ticaret (Savahilice'de biashara) suçunu
											kaçakçılık (Savahilice'de magendo) 
suçuyla kıyaslarsak;
											bu ticaret suçu,
											İngilizce'de bu bakış 
açılarına bakılmaksızın
											kayıt dışı sektörde
											her Afrika ülkesi'nin yıllık GSYİH'sine
											%60-80'lik katkı sağlayabilir,
											çünkü biz ekonomiyi yürüten
											mekanizmayı fark etmiyoruz.
									",The hidden opportunities of the informal economy,Niti Bhan,7:26,"Africa,culture,creativity,business,economics,resources,investment,social change,society"
"
","
","
","
",The hidden opportunities of the informal economy,Niti Bhan,7:26,"Africa,culture,creativity,business,economics,resources,investment,social change,society"
"
											The informal sector is growing jobs
at four times the rate
											of the traditional formal economy,
											or ""modern"" economy, as many call it.
											It offers employment and income
generation opportunities
											to the most ""unskilled""
in conventional disciplines.
											But can you make a french fry
machine out of an old car?
									","
											El sector informal está generando
cuatro veces más trabajos
											que el sector formal tradicional
de la economía,
											o economía ""moderna"",
como muchos la llaman.
											Ofrece empleos y oportunidades
de generación de ingresos
											a la mayoría de los ""no tan hábiles""
en disciplinas convencionales.
											Pero, ¿puedes hacer una máquina
de patatas con un auto viejo?
									","
											Le secteur informel crée
quatre fois plus d'emplois
											que l'économie officielle,
traditionnelle
											ou « moderne », comme
beaucoup la désignent.
											Il offre des opportunités d'emploi
et de génération de revenus
											aux personnes « non qualifiées »
dans des domaines conventionnels.
											Sauriez-vous faire une friteuse
à partir d'une vieille voiture ?
									","
											Kayıt dışı sektör, geleneksel resmî
ekonomiye veya yaygın bir ifade ile
											""modern"" ekonomiye 4 katı oranla
											istihdam sağlıyor.
											En beceriksiz insanlara dahi
											iş ve gelir olanağı sağlıyor.
											Ama eski bir arabadan
kızartma makinesi yapabilir misin?
									",The hidden opportunities of the informal economy,Niti Bhan,7:26,"Africa,culture,creativity,business,economics,resources,investment,social change,society"
"
","
","
","
",The hidden opportunities of the informal economy,Niti Bhan,7:26,"Africa,culture,creativity,business,economics,resources,investment,social change,society"
"
											So, this, ladies and gentlemen,
											is what so desperately needs
to be recognized.
											As long as the current assumptions
hold that this is criminal,
											this is shadow,
											this is illegal,
											there will be no attempt at integrating
the informal economic ecosystem
											with the formal or even the global one.
									","
											Por tanto, esto, señoras y señores,
											es lo que debe reconocerse urgentemente.
											En tanto sigamos suponiendo
que esto es un crimen,
											que es oscuro,
											que es ilegal,
											no habrá intento alguno de integrar
el ecosistema de economía informal
											al formal o al mundial.
									","
											Voilà, mesdames et messieurs,
											ce qui mérite urgemment 
d'être reconnu.
											Si on ne change pas nos hypothèses, 
ce sera considéré comme criminel,
											une chose de l'ombre,
											illégale,
											on ne tentera pas d'intégrer
l'écosystème économique informel
											à l'économie officielle ou mondiale.
									","
											İşte bu, bayanlar ve baylar,
											umutsuzca farkına varılmaya
ihtiyaç duyan şey.
											Günümüz akımları 
bunu suç saydığı sürece,
											bu karanlıktır,
											yasa dışıdır.
											Kayıt dışı ekonomiyi, küresel ya da resmî
ekonomi sistemlere dâhil edecek
											hiçbir girişim olmayacaktır.
									",The hidden opportunities of the informal economy,Niti Bhan,7:26,"Africa,culture,creativity,business,economics,resources,investment,social change,society"
"
","
","
","
",The hidden opportunities of the informal economy,Niti Bhan,7:26,"Africa,culture,creativity,business,economics,resources,investment,social change,society"
"
											I'm going to tell you a story of Teresia,
											a trader who overturned
all our assumptions,
											made us question all the stereotypes
that we'd gone in on,
											based on 20 years of literature review.
											Teresia sells clothes under a tree
in a town called Malaba,
											on the border of Uganda and Kenya.
											You think it's very simple, don't you?
											We'll go hang up new clothes
from the branches,
											put out the tarp, settle down,
wait for customers,
											and there we have it.
											She was everything we were expecting
according to the literature,
											to the research,
											right down to she was a single
mom driven to trade,
											supporting her kids.
									","
											Les voy a contar una historia de Teresia,
											una comerciante que alteró
todo lo que nosotros suponíamos,
											nos hizo cuestionar todos
los estereotipos que teníamos,
											basados en 20 años de literatura revisada.
											Teresia vende ropa debajo de un árbol
en una cuidad llamada Malaba,
											en la frontera entre Uganda y Kenia
											Pueden pensar que es muy simple, ¿verdad?
											Colgaremos ropa nueva 
en las ramas del árbol,
											ponemos un piso, nos acomodamos,
esperamos a los clientes,
											y ya lo tenemos.
											Ella hizo todo lo que esperábamos
de acuerdo a la literatura,
											a la investigación.
											Ella era una madre soltera,
motivada a vender
											y proveer para sus hijos.
									","
											Je vais vous raconter l'histoire
de Teresia,
											une commerçante
qui a renversé toutes nos hypothèses,
											tous les stéréotypes attendus
											à partir des 20 années
d'analyse documentaire.
											Teresia vend des vêtements sous
un arbre à Malaba, une ville
											à la frontière de
l'Ouganda et du Kenya.
											Vous vous dites que
c'est très simple, non ?
											Accrocher de nouveaux 
vêtements aux branches,
											étendre la bâche, nous installer,
attendre les clients
											et voilà.
											Teresia était tout ce que nous
nous attendions
											selon l'analyse et la recherche,
											puisqu'elle était aussi
une mère célibataire
											faisant du commerce
pour soutenir ses enfants.
									","
											Tüm varsayımlarımızı altüst eden tüccar
											Teresia'nın hikâyesini anlatacağım.
											20 yıllık bir literatür çalışmasını
gözden geçirerek
											bütün basmakalıp düşünceleri
sorgulamamıza neden oldu.
											Teresia, Kenya ve Uganda sınırındaki 
Malaba kasabasında,
											bir ağacın altında kıyafet satardı.
											Bunun çok basit olduğunu 
düşünüyorsunuz, değil mi?
											Dallara yeni giysiler asar,
											tentemizi kurup yerleşirdik
ve müşteri beklerdik
											ve müşteri gelirdi.
											Literatüre göre,
araştırmamıza göre,
											o tam da olmasını beklediğimiz kişi,
											tamamıyla ticarete bağlı
yalnız bir anne,
											çocuklarına bakıyor.
									",The hidden opportunities of the informal economy,Niti Bhan,7:26,"Africa,culture,creativity,business,economics,resources,investment,social change,society"
