en,fr,title,speaker,duration,tags
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											This talk contains mature language
Viewer discretion is advised
											Let's get this out of the way.
											I'm here because I wrote
a book about civility,
											and because that book came out
											right around the 2016
American presidential election,
											I started getting lots of invitations
to come and talk about civility
											and why we need more of it
in American politics.
											So great.
											The only problem was that I had written
that book about civility
											because I was convinced
that civility is ...
											bullshit.
									","
											[Cette présentation contient du langage
ne convenant pas aux enfants.
											Public averti uniquement.]
											Mettons ça au clair maintenant.
											Je suis ici car j'ai écrit
un livre sur la civilité
											et puisque ce livre est sorti
											juste au moment des élections
présidentielles américaines de 2016,
											j'ai reçu beaucoup d'invitations
pour parler au sujet de la civilité
											et pourquoi, en Amérique, il nous faut
plus de civilité en politique.
											Génial.
											Le problème est que j'avais écrit
un livre sur la civilité
											car j'étais convaincue
que la civilité, c'était...
											de la connerie.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											(Laughter)
									","
											(Rires)
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											Now, that may sound
like a highly uncivil thing to say,
											and lucky for you, and for my publisher,
											I did eventually come to change my mind.
											In the course of writing that book
											and studying the long history
of civility and religious tolerance
											in the 17th century,
											I came to discover
that there is a virtue of civility,
											and far from being bullshit,
it's actually absolutely essential,
											especially for tolerant societies,
											so societies like this one,
that promise not only to protect diversity
											but also the heated and sometimes
even hateful disagreements
											that that diversity inspires.
									","
											Dire cela peut sembler très irrespectueux
											et, heureusement pour vous
et pour mon éditeur,
											j'ai fini par changer d'avis.
											En écrivant ce livre
											et en étudiant la longue histoire
											de la civilité
et de la tolérance religieuse
											au XVIIe siècle,
											j'ai découvert que
la civilité a un avantage
											et que, loin d'être de la connerie,
elle est en fait absolument essentielle,
											en particulier
pour des sociétés tolérantes,
											des sociétés comme celle-ci,
qui promettent de protéger la diversité
											mais aussi les désaccords
enflammés et parfois même haineux
											que la diversité inspire.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											You see, the thing about disagreement
											is that there is a reason
											that ""disagreeable"" is a synonym
for ""unpleasant.""
											As the English philosopher
Thomas Hobbes pointed out
											all the way back in 1642,
											that's because the mere act
of disagreement is offensive.
									","
											Une chose au sujet des désaccords :
											il y a une raison
											pour que « désagréable »
soit synonyme de « déplaisant ».
											Comme l'a fait remarquer
le philosophe anglais Thomas Hobbes
											il y a bien longtemps, en 1642,
											c'est parce que le simple fait
de ne pas être d'accord est une attaque.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											And Hobbes is still right.
It works like this:
											so, if you and I disagree,
											and I'm right, because I always am,
											how am I to make sense of the fact
that you are so very, very wrong?
											It couldn't possibly be that you've just
come to a different conclusion
											in good faith?
											No, you must be up to something,
you must be stupid,
											bigoted, interested.
											Maybe you're insane.
											And the same goes the other way. Right?
											So the mere fact
of your disagreeing with me
											is implicitly an insult not only
to my views, but to my intelligence, too.
											And things only get worse
when the disagreements at stake
											are the ones that we somehow
consider to be fundamental,
											whether to our worldviews
or to our identities.
											You know the kinds of disagreement I mean.
											One doesn't discuss religion or politics
											or increasingly, the politics
of popular culture, at the dinner table,
											because these are the disagreements,
											these are the things that people
really, seriously disagree about,
											and they define themselves against
their opponents in the controversy.
									","
											Hobbes a toujours raison.
Cela fonctionne ainsi :
											si je découvre
que nous sommes en désaccord
											et que j'ai raison,
car j'ai toujours raison,
											comment expliquer que vous ayez
tellement, tellement tort ?
											Ce ne pourrait pas être que vous êtes
arrivé à une conclusion différente
											en toute bonne foi ?
											Non, vous devez mijoter quelque chose,
vous devez être stupide,
											intolérant, intéressé.
											Peut-être êtes-vous fou.
											Il en va de même dans l'autre sens.
											Le simple fait que vous soyez
en désaccord avec moi
											est implicitement une attaque envers
mes opinions, mais aussi mon intelligence.
											Les choses ne font qu'empirer
quand les désaccords en jeu
											sont ceux que nous considérons
comme étant fondamentaux,
											qu'il s'agisse de notre vision du monde
ou de notre identité.
											Vous savez de quels désaccords je parle.
											On ne parle pas
de religion ou de politique
											ou, de plus en plus, de la politique
de la culture populaire, à table,
											car ce sont les désaccords,
											ce sont les choses au sujet desquelles
les gens sont sérieusement en désaccord
											et ils se définissent par rapport
à leurs antagonistes dans la controverse.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											But of course
those fundamental disagreements
											are precisely the ones
that tolerant societies
											like the United States
propose to tolerate,
											which perhaps explains why,
historically, at least,
											tolerant societies haven't been
the happy-clappy communities of difference
											that you sometimes hear about.
											No, they tend to be places
where people have to hold their noses
											and rub along together
despite their mutual contempt.
											That's what I learned
from studying religious tolerance
											in early modern England and America.
											And I also learned
that the virtue that makes
											that un-murderous coexistence,
if you will, possible,
											is the virtue of civility,
											because civility makes
our disagreements tolerable
											so that we can share a life together
even if we don't share a faith —
											religious, political or otherwise.
									","
											Mais bien sûr, ces désaccords fondamentaux
											sont précisément ceux
que les sociétés tolérantes
											telles que les États-Unis
proposent de tolérer,
											ce qui explique peut-être pourquoi,
tout du moins historiquement,
											les sociétés tolérantes n'ont pas été
les joyeuses communautés de la différence
											dont vous entendez parfois parler.
											Elles ont tendance à être des endroits
où les gens doivent se pincer le nez
											et bien s'entendre
malgré un mépris mutuel.
											C'est ce que j'ai appris
en étudiant la tolérance religieuse
											au début de l'Angleterre
et de l'Amérique modernes.
											J'ai également appris
que la vertu qui rend
											une coexistence non meurtrière
- en quelque sorte - possible,
											est la civilité
											car la civilité rend
nos désaccords tolérables
											afin que nous puissions vivre ensemble
même si nous ne partageons pas une foi —
											religieuse, politique ou autre.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											Still, I couldn't help but notice
											that when most people
talk about civility today —
											and boy, do they talk
about civility a lot —
											they seem to have something else in mind.
											So if civility is the virtue that makes it
possible to tolerate disagreement
											so that we can actually
engage with our opponents,
											talking about civility
											seems to be mainly
a strategy of disengagement.
											It's a little bit like threatening
to take your ball and go home
											when the game isn't going your way.
											Because the funny thing about incivility
											is that it's always
the sin of our opponents.
											It's funny.
											When it comes to our own bad behavior,
											well, we seem to develop
sudden-onset amnesia,
											or we can always justify it
as an appropriate response
											to the latest outrage from our opponents.
											So, ""How can I be civil to someone
who is set out to destroy
											everything I stand for?
											And by the way, they started it.""
											It's all terrifically convenient.
									","
											Je n'ai pas pu m'empêcher de remarquer
											qu'aujourd'hui, quand la plupart des gens
parlent de civilité —
											et ils parlent vraiment beaucoup —
											ils semblent avoir autre chose à l'esprit.
											Si la civilité est la vertu qui rend
possible de tolérer le désaccord
											pour que l'on puisse
discuter avec nos adversaires,
											parler de civilité
											semble principalement être
une stratégie de désengagement.
											C'est un peu comme menacer
de prendre votre ballon et de rentrer
											quand le match ne se passe pas
comme vous le voudriez.
											Ce qui est amusant
au sujet de l'incivilité,
											c'est que c'est toujours
le péché de nos adversaires.
											C'est amusant.
											Quand il s'agit de notre mauvais conduite,
											nous semblons pris
d'une soudaine amnésie,
											ou nous pouvons toujours la justifier
comme étant une réponse adéquate
											au dernier affront de nos adversaires.
											« Comment puis-je être civil
envers quelqu'un qui s'est fixé d'anéantir
											tout ce en quoi je crois ?
											Au passage, c'est lui qui a commencé. »
											C'est incroyablement pratique.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											Also convenient is the fact
that most of today's big civility talkers
											tend to be quite vague and fuzzy
											when it comes to what they think
civility actually entails.
											We're told that civility
is simply a synonym for respect,
											for good manners, for politeness,
											but at the same time, it's clear
that to accuse someone of incivility
											is much, much worse
than calling them impolite,
											because to be uncivil
is to be potentially intolerable
											in a way that merely being rude isn't.
											So to call someone uncivil,
to accuse them of incivility,
											is a way of communicating
that they are somehow beyond the pale,
											that they're not worth
engaging with at all.
									","
											Ce qui est également pratique,
c'est le fait que, de nos jours,
											la plupart de ceux qui parlent de civilité
											ont tendance à être
assez vagues et flous
											quand il s'agit de ce qu'ils pensent
que la civilité implique.
											On nous dit que la civilité
est simplement un synonyme du respect,
											des bonnes manières, de la politesse,
											mais en même temps, il est clair
qu'accuser quelqu'un d'incivilité
											est bien pire que
de l'accuser d'impolitesse
											car être incivil, c'est être
potentiellement intolérant,
											ce qu'être simplement impoli n'est pas.
											Dire de quelqu'un qu'il est incivil,
l'accuser d'incivilité
											est une façon de communiquer
qu'il a dépassé les bornes,
											que cela ne vaut même pas la peine
d'engager le dialogue avec lui.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											So here's the thing:
											civility isn't bullshit,
											it's precious because it's the virtue
that makes fundamental disagreement
											not only possible but even
sometimes occasionally productive.
											It's precious, but it's also
really, really difficult.
									","
											Le truc, c'est que
											la civilité n'est pas de la connerie,
											c'est précieux car c'est la vertu
qui rend un désaccord fondamental
											non seulement possible,
mais parfois même productif.
											C'est précieux, mais c'est aussi
vraiment, vraiment difficile.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											Civility talk, on the other hand,
											well, that's really easy,
											really easy,
											and it also is almost always
complete bullshit,
											which makes things slightly awkward for me
											as I continue to talk to you
about civility.
									","
											D'un autre côté, la civilité,
											c'est très facile,
											très facile,
											et c'est presque toujours de la connerie,
											ce qui rend les choses
un peu moins embarrassantes pour moi
											alors que je continue
à vous parler de civilité.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											(Laughter)
									","
											(Rires)
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											Anyway, we tend to forget it,
											but politicians and intellectuals
have been warning us for decades now
											that the United States
is facing a crisis of civility,
											and they've tended to blame that crisis
on technological developments,
											on things like cable TV,
talk radio, social media.
											But any historian will tell you
											that there never was a golden age
of disagreement,
											let alone good feelings,
											not in American politics.
											In my book, though, I argue
that the first modern crisis of civility
											actually began about 500 years ago,
											when a certain professor of theology
named Martin Luther
											took advantage of a recent advancement
in communications technology,
											the printing press,
											to call the Pope the Antichrist,
											and thus inadvertently launch
the Protestant Reformation.
									","
											Bref.
											On l'oublie,
											mais les politiciens et intellectuels
nous avertissent depuis des décennies
											que les États-Unis font face
à une crise de la civilité
											et ils ont eu tendance à accuser
les développements technologiques,
											des choses comme la télévision par câble,
la radio, les réseaux sociaux.
											Mais tout historien vous dira
											qu'il n'y a jamais eu
d'âge d'or du désaccord,
											encore moins des bons sentiments,
											pas en politique américaine.
											Mais, dans mon livre, j'avance
											que la première
crise moderne de la civilité
											a commencé il y a environ 500 ans,
											quand un certain professeur de théologie
du nom de Martin Luther
											a tiré profit des progrès récents
en technologie de la communication,
											l'imprimerie,
											pour appeler le pape l'antéchrist
											et ainsi lancer par mégarde
la réforme protestante.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											So think of the press, if you will,
as the Twitter of the 16th century,
											and Martin Luther as the original troll.
											And I'm not exaggerating here.
											He once declared himself unable to pray
											without at the same time cursing
											his ""anti-Christian,""
i.e. Catholic, opponents.
											And of course, those Catholic opponents
clutched their pearls
											and called for civility then, too,
											but all the while,
they gave as good as they got
											with traditional slurs like ""heretic,""
											and, worst of all, ""Protestant,""
											which began in the 16th century
as an insult.
											The thing about
civility talk, then as now,
											was that you could call out
your opponent for going low,
											and then take advantage
of the moral high ground
											to go as low or lower,
											because calling for civility
sets up the speaker
											as a model of decorum
while implicitly, subtly stigmatizing
											anyone with the temerity
to disagree as uncivil.
											And so civility talk in the 17th century
becomes a really effective way
											for members of the religious establishment
											to silence, suppress, exclude dissenters
outside of the established church,
											especially when they spoke out
against the status quo.
											So Anglican ministers
could lecture atheists
											on the offensiveness of their discourse.
											Everyone could complain about the Quakers
											for refusing to doff and don their hats
											or their ""uncouth"" practice
of shaking hands.
											But those accusations of incivility
											pretty soon became
pretexts for persecution.
									","
											Voyez l'imprimerie, si vous voulez,
comme le Twitter du XVIe siècle
											et Martin Luther comme le troll originel.
											Je n'exagère pas.
											Un jour, il s'est déclaré
incapable de prier
											sans maudire en même temps
											ses opposants « anti-chrétiens »,
c'est-à-dire catholiques.
											Bien sûr, ces opposants catholiques
ont serré leurs crucifix
											et appelé à la civilité,
											mais ils donnaient aussi
tout ce qu'ils avaient
											avec les traditionnels « hérétiques »
											et, pire que tout, « protestant »,
											qui a fait ses débuts au XVIe siècle
en tant qu'insulte.
											Le truc au sujet de l'appel
à la civilité, à l'époque et maintenant,
											c'est que vous pouviez dénoncer
votre adversaire pour des coups bas
											et profiter de la supériorité
de votre position morale
											pour frapper aussi bas, voire plus bas,
											car appeler à la civilité
fait de l'orateur
											un modèle de bienséance
et stigmatise implicitement, subtilement,
											quiconque ayant la témérité
de ne pas être d'accord comme incivil.
											Au XVIIe siècle, l'appel à la civilité
devient un moyen très efficace
											pour les membres
de l'institution religieuse
											de faire taire, réprimer,
exclure les dissidents de l’Église établie
											en particulier quand ils s'élevaient
contre le statu quo.
											Les pasteurs anglicans
pouvaient sermonner les athéistes
											sur le caractère outrageant
de leur discours.
											Tout le monde pouvait
se plaindre des quakers
											pour leur refus de saluer
avec leur chapeau
											ou leur pratique « grossière »
de se serrer les mains.
											Mais ces accusations d'incivilité
											sont rapidement devenues
des prétextes à la persécution.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											So far, so familiar, right?
											We see that strategy again and again.
											It's used to silence civil rights
protesters in the 20th century.
											And I think it explains
why partisans on both sides of the aisle
											keep reaching for this,
frankly, antiquated,
											early modern language of civility
											precisely when they want to communicate
that certain people and certain views
											are beyond the pale,
											but they want to save
themselves the trouble
											of actually making an argument.
									","
											Jusqu'ici, cela semble familier, non ?
											Nous voyons cette stratégie
à maintes reprises.
											Elle est utilisée pour faire taire
les manifestants pour les droits civils
											au XXe siècle.
											Je pense qu'elle explique pourquoi
les partisans des deux partis
											continuent à appeler
à ce qui est honnêtement
											un langage désuet de la civilité
du début du temps moderne,
											précisément quand ils veulent communiquer
que certaines personnes et opinions
											ont dépassé les limites
											mais qu'ils veulent s'épargner le fait
											de faire valoir leurs arguments.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											So no wonder skeptics like me
tend to roll our eyes
											when the calls for
conversational virtue begin,
											because instead of healing
our social and political divisions,
											it seems like so much civility talk
is actually making the problem worse.
											It's saving us the trouble
of actually speaking to each other,
											allowing us to speak
past each other or at each other
											while signaling our superior virtue
											and letting the audience know
which side we're on.
									","
											Il n'est pas étonnant que les sceptiques
lèvent les yeux au ciel
											quand commencent les appels
à la vertu conversationnelle,
											car au lieu de guérir
nos divisions sociales et politiques,
											il semble que tant d'appels à la civilité
empirent le problème.
											Cela nous épargne le fait
de parler à l'autre,
											permettant des dialogues de sourds
ou que nous parlions à l'autre
											tout en exprimant
la supériorité de notre vertu
											et en faisant savoir au public
de quel côté nous sommes.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											And given this, I think
one might be forgiven, as I did,
											for assuming that because
so much civility talk is bullshit,
											well then, the virtue of civility
must be bullshit, too.
											But here, again, I think a little
historical perspective goes a long way.
											Because remember, the same
early modern crisis of civility
											that launched the Reformation
											also gave birth to tolerant societies,
											places like Rhode Island, Pennsylvania,
											and indeed, eventually the United States,
											places that at least aspired
to protect disagreement
											as well as diversity,
											and what made that possible
was the virtue of civility.
											What made disagreement tolerable,
											what it made it possible
for us to share a life,
											even when we didn't share a faith,
											was a virtue,
											but one, I think,
that is perhaps less aspirational
											and a lot more confrontational
											than the one that people
who talk about civility a lot today
											tend to have in mind.
									","
											Étant donné cela, je pense que l'on peut
pardonner quelqu'un qui, comme moi,
											a présumé que, les discussions
sur la civilité étant des conneries,
											la vertu de la civilité
devait l'être également.
											À nouveau, je pense qu'une perspective
historique aide grandement.
											Souvenez-vous, la même crise
de la civilité du début des temps modernes
											ayant lancé la Réforme
											a aussi donné naissance
à des sociétés tolérantes,
											des lieux tels que Rhode Island,
en Pennsylvanie,
											et finalement, les États-Unis,
											des lieux qui aspiraient
à protéger le désaccord
											ainsi que la diversité
											et ce qui a rendu cela possible,
c'est la vertu de la civilité.
											Ce qui a rendu le désaccord tolérable,
											ce qui a rendu possible
notre vie ensemble,
											même si nous ne partagions pas une foi,
											c'était une vertu
											mais une vertu qui, je pense,
est peut-être moins ambitieuse
											et beaucoup plus conflictuelle
											que celle dont les gens qui,
aujourd'hui, parlent beaucoup de civilité
											ont à l'esprit.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											So I like to call that virtue
""mere civility.""
											You may know it as the virtue
that allows us to get through
											our relations with an ex-spouse,
											or a bad neighbor,
											not to mention a member
of the other party.
											Because to be merely civil
is to meet a low bar grudgingly,
											and that, again, makes sense,
											because civility is a virtue
that's meant to help us disagree,
											and as Hobbes told us
all those centuries ago,
											disagreeable means unpleasant
for a reason.
									","
											J'aime appeler cette vertu
« simple civilité ».
											Vous connaissez peut-être cette vertu
qui rend possibles
											nos relations avec un ancien conjoint,
											un mauvais voisin,
											pour ne pas parler
d'un membre de l'autre parti.
											Être simplement civil, c'est satisfaire
à contrecœur un standard peu élevé
											et cela a du sens
											car la civilité est une vertu
censée nous aider à être en désaccord
											et, comme Hobbes nous l'a dit
il y a tant de siècles,
											il y a une raison pour que
« désagréable » signifie « déplaisant ».
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											But if it isn't bullshit,
what exactly is civility or mere civility?
											What does it require?
											Well, to start, it is not and cannot be
											the same thing
as being respectful or polite,
											because we need civility precisely
when we're dealing with those people
											that we find it the most difficult,
or maybe even impossible, to respect.
											Similarly, being civil
can't be the same as being nice,
											because being nice means not telling
people what you really think about them
											or their wrong, wrong views.
											No, being civil means speaking your mind,
											but to your opponent's face,
											not behind her back.
											Being merely civil
means not pulling our punches,
											but at the same time, it means maybe
not landing all those punches all at once,
											because the point of mere civility
											is to allow us to disagree,
to disagree fundamentally,
											but to do so without denying or destroying
the possibility of a common life tomorrow
											with the people that we think
are standing in our way today.
											And in that sense, I think
civility is actually closely related
											to another virtue, the virtue of courage.
											So mere civility is having the courage
to make yourself disagreeable,
											and to stay that way,
											but to do so while staying in the room
											and staying present to your opponents.
											And it also means that, sometimes,
calling bullshit on people's civility talk
											is really the only civil thing to do.
											At least that's what I think.
									","
											Mais si ce n'est pas de la connerie,
											qu'est-ce que la civilité
ou la simple civilité ?
											Que nécessite-t-elle ?
											Pour commencer, ce n'est pas,
et ça ne peut pas être,
											la même chose que le fait
d'être respectueux ou poli
											car nous avons besoin de la civilité
précisément face à ces personnes
											pour lesquelles il nous est difficile,
voire impossible, d'éprouver du respect.
											Être civil ne peut pas être
la même chose qu'être gentil
											car être gentil, c'est ne pas dire
aux gens ce que vous pensez vraiment d'eux
											ou de leurs opinions erronées.
											Être civil, c'est dire ce que vous pensez,
											mais le dire en face
											et non dans le dos de votre adversaire.
											Être simplement civil signifie
ne pas prendre des gants,
											mais, en même temps,
ne pas tout dire d'un coup,
											car l'objectif de la simple civilité
											est de nous permettre d'être
fondamentalement en désaccord
											mais sans nier ou anéantir la possibilité
d'une vie commune à l'avenir
											avec les gens qui, à notre avis,
nous barrent le chemin aujourd'hui.
											Dans ce sens, je pense
que la civilité est étroitement liée
											à une autre vertu : la vertu du courage.
											La simple civilité, c'est avoir le courage
de vous rendre désagréable
											et de le rester,
											mais de le faire en restant dans la pièce
											et en restant présent
pour vos adversaires.
											Cela signifie aussi que, parfois, dire que
les appels au civisme sont de la connerie
											est la seule chose civile à faire.
											Tout du moins, c'est ce que je pense.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											But look, if I've learned anything
from studying the long history
											of religious tolerance
in the 17th century, it's this:
											if you're talking about civility
as a way to avoid an argument,
											to isolate yourself
in the more agreeable company
											of the like-minded
who already agree with you,
											if you find yourself
never actually speaking to anyone
											who really, truly, fundamentally
disagrees with you,
											well, you're doing civility wrong.
									","
											Mais si j'ai appris quoi que ce soit
de l'étude de la longue histoire
											de la tolérance religieuse
au XVIIe siècle, c'est ceci :
											si vous parlez de civilité
pour éviter un débat,
											pour vous isoler
en compagnie plus agréable
											avec des gens qui sont
déjà d'accord avec vous,
											si vous ne vous retrouvez jamais
à parler à qui que ce soit
											qui est réellement, vraiment,
fondamentalement en désaccord avec vous,
											vous ne pratiquez pas
la civilité correctement.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											Thank you.
									","
											Merci.
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
											(Applause)
									","
											(Applaudissements)
									",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
"
","
",Is civility a sham?,Teresa Bejan,13:53,"communication,politics,Debate,humanity,identity,personal growth,social change,society,culture"
