en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Why do societies collapse?,Jared Diamond,18:21,"culture,environment,global issues,history,social change,society,technology"
"
											I think all of us have been interested, at one time or another,
											in the romantic mysteries of all those societies that collapsed,
											such as the classic Maya in the Yucatan, the Easter Islanders,
											the Anasazi, Fertile Crescent society, Angor Wat, Great Zimbabwe
											and so on. And within the last decade or two,
											archaeologists have shown us that there were environmental problems
											underlying many of these past collapses.
											But there were also plenty of places in the world
											where societies have been developing for thousands of years
											without any sign of a major collapse,
											such as Japan, Java, Tonga and Tikopea. So evidently, societies
											in some areas are more fragile than in other areas.
											How can we understand what makes some societies more fragile
											than other societies? The problem is obviously relevant
											to our situation today, because today as well, there are
											some societies that have already collapsed, such as Somalia
											and Rwanda and the former Yugoslavia. There are also
											societies today that may be close to collapse, such as Nepal, Indonesia and Columbia.
									","
											Creo que todos nos hemos interesado en algun momento
											en los románticos misterios de las sociedades que han colapsado,
											como la Maya, la Yucatan, la Rapanui de la isla de Pascua,
											la Anasazi, la sociedad del Creciente Fértil, Angkor Wat, la del gran Gran Zimbabue
											y otras. Durante el último par de décadas,
											los arqueólogos nos han demostrado que hubo problemas medioambientales
											detrás de muchos de estos colapsos.
											Pero también hubo numerosos lugares en el mundo
											donde las sociedades han seguido desarrollándose durante miles de años
											sin ningún síntoma de serio colapso,
											como Japón, Java, Tonga y Tikopia. Por tanto es evidente que las sociedades
											en algunas áreas son más frágiles que en otras áreas.
											¿Cómo podemos entender lo que hace a algunas sociedades más frágiles
											que a otras? El problema es desde luego relevante
											para nuestra situación actual, porque hoy también hay
											algunas sociedades que ya han colapsado, como Somalia,
											Ruanda o la antigua Yugoslavia. También hay
											sociedades actuales que pueden estar a punto de colapsar, como Nepal, Indonesia y Colombia.
									","
											Hepimiz tarihe gömülen toplumların romantik esrarıyla
											zaman zaman ilgilenmişizdir: Klasik Maya ve Yucatan kültürleri,
											Paskalya Adası'nın yerlileri, Anasazi, Bereketli Hilal toplumları,
											Angkor Wat, Büyük Zimbabwe ve benzerleri. Son on yirmi yıl
											içinde de arkeologlar, bu yıkılışların
											birçoğunun arkasında, çevresel sorunların olduğunu
											ortaya çıkardılar.
											Öte yandan, dünyanın bir çok yerinde de
											toplumlar binyıllardır yok oluş belirtisi göstermeden
											gelişmelerini sürdürmektedir:
											Japonya, Java, Tonga ve Tikopea. Şu halde, öyle görünüyor ki,
											bazı bölgelerdeki toplumlar diğerlerinden daha kırılgan.
											Bazı toplumların neden diğerlerinden daha kırılgan olduklarını
											nasıl anlarız? Bu soru, açık bir şekilde günümüzü de
											ilgilendirir, çünkü bugün, henüz yeni çöküşe uğramış
											toplumlar görüyoruz: Somali, Ruanda ve eski Yugaslavya.
											Ayrıca çöküşün eşiğinde olabilecek
											toplumlar da vardır: Nepal, Endonezya ve Kolombiya.
									","
											Je pense qu'à un moment ou à un autre, chacun de nous s'est intéressé
											aux mystères romantiques de toutes ces sociétés qui s'effondrent,
											comme les Mayas classiques et le Yucatan, les habitants de l’île de Pâques,
											les Anasazis, société du croissant fertile, Agor Wat, le Grand Zimbabwe
											et cætera. Dans les dix ou vingt dernières années,
											les archéologues nous ont montrés qu'il y avait des problèmes environnementaux
											à la source de plusieurs de ces chutes.
											Mais il y a aussi beaucoup d'endroit dans le monde
											où des sociétés se sont développée pendant des milliers d'années
											sans aucun signe d'effondrement majeur,
											tel que le Japon, Java, Tonga et Tikopea. Bien évidemment, les sociétés
											d'une certaine zone sont plus fragile que celles d'autres endroits.
											Comment comprendre ce qui rend certaines sociétés plus fragiles
											que d'autres? Le problème a évidemment un rapport
											avec notre situation actuelle, car aujourd'hui aussi
											certaines sociétés se sont déjà effondrées, comme la Somalie
											et le Rwanda, et l'ancienne Yougoslavie.Il y a aussi
											des sociétés éventuellement proche de l'effondrement, comme le Népal, l'Indonésie et la Colombie.
									","
											Ich glaube, dass wir alle uns einmal für die romanhaften Mysterien
											all der versunkenen Gesellschaften interessiert haben,
											wie die klassischen Maya und Yucatan, die Bewohner der Osterinsel,
											die Anasazi, der Fruchbare Halbmond, Angkor Wat, Groß-Simbabwe usw.
											Und im Laufe der letzten 10 oder 20 Jahre
											haben uns Archäologen aufgezeigt, dass viele dieser Zusammenbrüche
											in der Vergangenheit aufgrund von Umweltproblemen erfolgten.
											Aber an sehr vielen Orten der Welt haben sich
											Gesellschaften über Tausende von Jahren entwickelt,
											ohne jedes Zeichen eines größeren Zusammenbruchs,
											wie etwa Japan, Java, Tonga und Tikopea. Offenbar sind also Gesellschaften
											in einigen Gegenden fragiler als in anderen.
											Wie können wir verstehen, was einige Gesellschaften anfälliger macht
											als andere? Das Problem ist offensichtlich für unsere heutige Situation
											relevant, weil es auch heute einige Gesellschaften gibt,
											die schon zusammengebrochen sind, wie etwa Somalia
											und Ruanda und das frühere Jugoslawien. Es gibt auch heute
											Gesellschaften, die vielleicht nahe am Kollaps stehen, wie etwa Nepal, Indonesien und Kolumbien.
									",Why do societies collapse?,Jared Diamond,18:21,"culture,environment,global issues,history,social change,society,technology"
"
","
","
","
","
",Why do societies collapse?,Jared Diamond,18:21,"culture,environment,global issues,history,social change,society,technology"
"
											What about ourselves?
											What is there that we can learn from the past that would help us avoid
											declining or collapsing in the way that so many past societies have?
											Obviously the answer to this question is not going
											to be a single factor. If anyone tells you that there is a single-factor
											explanation for societal collapses, you know right away
											that they're an idiot. This is a complex subject.
											But how can we make sense out of the complexities of this subject?
											In analyzing societal collapses, I've arrived at a
											five-point framework — a checklist of things that I go through
											to try and understand collapses. And I'll illustrate that five-point
											framework by the extinction of the Greenland Norse society.
											This is a European society with literate records,
											so we know a good deal about the people and their motivation.
											In AD 984 Vikings went out to Greenland, settled Greenland,
											and around 1450 they died out — the society collapsed,
											and every one of them ended up dead.
									","
											¿Y qué hay de nosotros?
											¿Qué podemos aprender del pasado que nos ayude a impedir que acabemos
											decayendo o colapsando de la manera en que lo han hecho muchas sociedades del pasado?
											Evidentemente la respuesta a esta pregunta no se reduce
											a un único factor. Si alguien les dice que hay un factor único
											que explica el colapso de las sociedades, ustedes saben inmediatamente
											que es un idiota. Es un asunto complicado.
											¿Pero cómo podemos darle sentido a las complejidades de este tema?
											Al analizar el colapso de las sociedades, he llegado a
											un esquema de cinco puntos: una lista de verificación de cosas que reviso
											al intentar entender esos colapsos. Intentaré ilustrar este esquema
											a partir de la extinción de la sociedad escandinava de Groenlandia.
											Se trata de una sociedad europea con registros escritos,
											así que sabemos bastante sobre sus gentes y sus motivaciones.
											En el 984 DC los vikingos llegaron a Groenlandia, la colonizaron
											y alrededor del año 1450 se extinguieron -la sociedad colapsó,
											y todos ellos acabaron muertos.
									","
											Peki ya kendimiz?
											Toplumumuzun, geçmiş zaman toplumları gibi çökmesini engellemek
											için öğrenebileceğimiz hangi dersler vardır?
											Kuşkusuz, bu sorunun cevabı sadece bir faktör olmayacaktır.
											Eğer birisi size toplumların çöküşlerini açıklayan
											tek bir faktör olduğunu söylerse, onun aptal olduğunu
											hemen anlarsınız. Bu karmaşık bir konudur.
											Ama bu konunun karmaşıklığının içinden nasıl çıkarız?
											Toplumsal çöküşleri incelerken, beş maddelik
											bir çerçeveye ulaştım: Çöküşleri anlamama yardımcı
											olmak için üzerinden geçtiğim beş kalemlik bir liste.
											Bu listeyi, İskandinav Grönland toplumunun yokoluşu açıklayarak
											anlatacağım. Bu, yazılı kaynakları olan Avrupalı
											bir toplumdu, dolayısıyla bu insanları ve amaçlarını büyük
											ölçüde biliyoruz. MS 984'te İskandinavlar Grönland'a gidip
											yerleştiler ve 1450'de yok oldular — toplumları çöktü,
											ve toplumlarının içindeki her bir birey de öldü.
									","
											Et nous?
											Que pouvons nous apprendre du passé qui nous aiderait à éviter
											le déclin ou l'effondrement comme tant d'autres sociétés avant nous?
											Evidemment, un facteur unique
											n'explique pas tout. Si quelqu'un vous dis qu'il y a un facteur unique
											pour expliquer l'effondrement d'une société, vous savez immédiatement
											qu'il s'agit d'un idiot. C'est un sujet complexe.
											Comment tirer un enseignement d'un sujet aussi complexe?
											En analysant l'effondrement des sociétés, j'en suis arrivé à
											un schéma en cinq étapes : une liste de points qui me permettent
											d'essayer de comprendre ces chutes. Je vais illustrer ces cinq points
											en parlant de l'extinction de la société Normande du Groenland.
											C'est une société européenne avec des traces écrites,
											donc nous savons pas mal de choses sur ces gens et ce qui les motivait
											En l'an 984, les Vikings arrivèrent au Groënland et le colonisèrent
											et en 1450 ils disparurent, leur société s'effondra,
											et ils moururent tous.
									","
											Was ist mit uns?
											Was können wir aus der Vergangenheit lernen, um zu verhindern,
											dass wir ebenso kollabieren wie so viele vergangene Gesellschaften?
											Offensichtlich wird die Antwort auf diese Frage kein einzelner Faktor sein.
											Wenn Ihnen jemand sagt, dass es eine Ein-Faktor-Erklärung
											für den Kollaps von Gesellschaften gibt, dann wissen Sie gleich,
											dass es ein Idiot ist. Dies ist ein komplexes Thema.
											Aber welchen Sinn können wir aus der Komplexität dieses Themas herauslesen?
											Bei der Analyse von Zusammenbrüchen von Gesellschaften
											sind mir fünf Punkte aufgefallen: eine Checkliste von Dingen, anhand der
											ich versuche, solche Kollapse zu verstehen. Und ich werde diese
											fünf Punkte anhand des Aussterbens der Nordmänner in Grönland illustrieren.
											Dies ist eine europäische Gesellschaft mit schriftlichen Aufzeichnungen,
											daher wissen wir ziemlich gut über diese Menschen und ihre Motive Bescheid.
											984 u.Z. wanderten Wikinger nach Grönland aus, besiedelten es,
											und um 1450 herum starben sie aus - die Gesellschaft kollabierte,
											und jeder von ihnen kam dabei um.
									",Why do societies collapse?,Jared Diamond,18:21,"culture,environment,global issues,history,social change,society,technology"
"
","
","
","
","
",Why do societies collapse?,Jared Diamond,18:21,"culture,environment,global issues,history,social change,society,technology"
"
											Why did they all end up dead? Well, in my five-point framework,
											the first item on the framework is to look for human impacts
											on the environment: people inadvertently destroying the resource
											base on which they depend. And in the case of the Viking Norse,
											the Vikings inadvertently caused soil erosion and deforestation,
											which was a particular problem for them because
											they required forests to make charcoal, to make iron.
											So they ended up an Iron Age European society, virtually
											unable to make their own iron. A second item on my checklist is
											climate change. Climate can get warmer or colder or dryer or wetter.
											In the case of the Vikings — in Greenland, the climate got colder
											in the late 1300s, and especially in the 1400s. But a cold climate
											isn't necessarily fatal, because the Inuit — the Eskimos inhabiting
											Greenland at the same time — did better, rather than worse,
											with cold climates. So why didn't the Greenland Norse as well?
									","
											¿Por qué acabaron muertos? Bueno, en mi esquema de cinco puntos
											el primer paso es buscar impacto humano
											en el medio ambiente: gente que sin darse cuenta destruye
											los recursos de los que dependen. Y en el caso de los vikingos escandinavos,
											éstos provocaron sin darse cuenta la erosión del suelo y la deforestación,
											lo que resultó un problema particular para ellos porque
											necesitaban los bosques para hacer carbón y el carbón para hacer hierro.
											Así que acabaron como una sociedad europea de la Edad de Hierro
											incapaz de fabricar su propio hierro. El segundo punto de la lista es
											el cambio climático. El clima puede volverse más cálido, o más frío o más seco, o más húmedo.
											En el caso de los vikingos de Groenlandia, el clima se hizo más frío
											a finales del 1300 y especialmente a lo largo del 1400. Sin embargo, un clima frío
											no es necesariamente fatal, porque a los inuit -los esquimales
											que habitaban Groenlandia al mismo tiempo- les iba mejor en vez de peor
											en climas fríos. ¿Por qué no les fue mejor a los escandinavos de Groenlandia?
									","
											Niye sonunda hepsi öldü? Beş noktalı çerçevemdeki ilk kalem,
											insanların, çevrelerine yaptıkları etki: insanların dikkatsizce
											bağımlı oldukları kaynakları tüketmeleri. İskandinavya Vikingleri
											de dikkatsizce humuslu toprağın erozyonuna ve ormansızlaşmasına
											yol açtılar. Bu onlar için ciddi bir sorundu; çünkü ormanı
											kullanarak kömür, kömürü kullanarak da
											demir yapıyorlardı. Dolayısıyla, demirsiz kalmış
											bir Avrupalı Demir Çağı toplumuna dönüştüler.
											Listemdeki ikinci bir kalem de iklim değişikliği.
											İklimler ılıyabilir, soğuyabilir, kuruyabilir veya nemlenebilir.
											Grönland'daki Vikingler'e bakarsak, 1300'lü yıllarda ve özellikle 1400'lerde
											iklimlerinin soğuduğunu görürüz. Soğuk bir iklim illâ
											ölümcül olmak zorunda değil, çünkü bu soğuyan iklim,
											Inuitler'e — yani Grönland Eskimoları'na — köstek olmaktansa
											destek oldu. Peki neden Grönland İskandinavları'nın
									","
											Pourquoi finirent-ils tous morts ? Et bien, dans mon schéma en cinq points,
											la première étape sur le schéma est de chercher les impacts humains
											sur l'environnement : Les gens détruisant par mégarde la ressource
											sur laquelle ils reposent. Et dans le cas des Vikings Normands,
											les Vikings causèrent par inadvertance l'érosion et la déforestation,
											ce qui était un sérieux problème pour eux car
											ils avait besoin des forêts pour produire du charbon de bois, pour faire du fer.
											Ils se trouvèrent donc comme une société européenne de l'age du fer virtuellement
											incapable de produire leur propre fer. Le deuxième point sur ma liste est
											le changement de climat. Le climat peut devenir plus chaud, ou plus froid, ou plus sec, ou plus humide.
											Dans le cas des Vikings du Groenland, le climat est devenu plus froid
											à la fin du XIVème et particulièrement au XVème siècle. Mais un climat froid
											n'est pas forcément fatal, parce que les Inuits — Les Eskimos vivant
											au Groenland à la même époque — s'en sont très bien sorti
											avec les climats froids. Alors pourquoi pas les Normands?
									","
											Warum kamen alle um? Nun, in meinem 5-Punkte-Rahmen
											ist der erste Punkt, nach menschlichen Einflüssen auf die Umwelt
											zu suchen. Wenn Menschen unabsichtlich die Ressourcenbasis zerstören,
											von der sie abhängen. Und die Wikinger verursachten
											unbeabsichtigt Bodenerosion und Entwaldung.
											Das war für sie deshalb ein besonderes Problem, weil sie
											Wälder brauchten, um Kohle herzustellen, um Eisen herzustellen.
											So wurden sie zu einer Gesellschaft im Europa der Eisenzeit,
											die kein eigenes Eisen herstellen konnte. Der zweite Punkt ist Klimawandel.
											Das Klima kann wärmer oder kälter, trockener oder nasser werden.
											Im Falle der Wikinger in Grönland wurde das Klima kälter
											im späten 14. und besonders im 15. Jh. Aber ein kaltes Klima
											ist nicht notwendigerweise fatal, denn den Inuit, den Eskimos,
											die gleichzeitig auf Grönland lebten - ging es dabei besser statt schlechter.
											Also warum ging es den Nordmännern auf Grönland nicht ebenso?
									",Why do societies collapse?,Jared Diamond,18:21,"culture,environment,global issues,history,social change,society,technology"
"
","
","
","
","
",Why do societies collapse?,Jared Diamond,18:21,"culture,environment,global issues,history,social change,society,technology"
"
											The third thing on my checklist is relations with neighboring
											friendly societies that may prop up a society. And if that
											friendly support is pulled away, that may make a society
											more likely to collapse. In the case of the Greenland Norse,
											they had trade with the mother country — Norway —
											and that trade dwindled: partly because Norway got weaker,
											partly because of sea ice between Greenland and Norway.
									","
											El tercer elemento de mi lista son las relaciones con las
											sociedades pacíficas limítrofes que pueden servir de apoyo. Y si ese
											apoyo amistoso se retira, puede hacer que una sociedad sea
											más proclive a colapsar. En el caso de los escandinavos de Groenlandia
											éstos mantenían relaciones comerciales con la metrópoli, con Noruega,
											y estas relaciones disminuyeron en parte debido al debilitamiento de Noruega,
											y en parte por la congelación del mar entre Groenlandia y Noruega.
									","
											işine yaramadı? Listemdeki üçüncü kalem de komşu
											dost toplumların desteği. Eğer bu destek ortadan
											kalkarsa, bu toplumu çöküşe yaklaştırabilir.
											Grönland İskandinavları anavatanları Norveç ile ticaret
											yapıyorlardı. Ancak bu ticaret
											hem Norveç'in zayıflamasıyla, hem de Grönland ve Norveç arasındaki denizin
											buzlanmasıyla giderek azaldı.
									","
											La troisième chose sur ma liste est la relation avec
											les sociétés voisines amies qui pourraient soutenir une société. Et si
											ce support amical est retiré, cela rend plus facile
											la chute d'une société. Dans le cas des Normands du Groenland,
											ils commerçaient avec leur pays d'origine, la Norvège,
											et ce commerce a diminué en partie car la Norvège s'est affaiblie,
											mais aussi à cause de la glace entre le Groenland et la Norvège.
									","
											Der dritter Punkt auf meiner Checkliste sind die Beziehungen zu befreundeten
											Nachbargesellschaften, die eine Gesellschaft unterstützen kann. Und wenn
											diese freundliche Unterstützung entfällt, dann kann das zum Kollaps
											einer Gesellschaft beitragen. Die Nordmänner auf Grönland
											trieben Handel mit dem Mutterland, mit Norwegen,
											und dieser Handel wurde weniger, teilweise, weil Norwegen schwächer wurde,
											teilweise, weil das Meer zwischen Grönland und Norwegen zufror.
									",Why do societies collapse?,Jared Diamond,18:21,"culture,environment,global issues,history,social change,society,technology"
"
","
","
","
","
",Why do societies collapse?,Jared Diamond,18:21,"culture,environment,global issues,history,social change,society,technology"
"
											The fourth item on my checklist is relations with hostile societies.
											In the case of Norse Greenland, the hostiles were the Inuit —
											the Eskimos sharing Greenland — with whom the Norse
											got off to bad relationships. And we know that the Inuit
											killed the Norse and, probably of greater importance,
											may have blocked access to the outer fjords, on which
											the Norse depended for seals at a critical time of the year.
									","
											El cuarto elemento de mi lista son las relaciones son las sociedades hostiles.
											En el caso de los escandinavos de Groenlandia, los inuit fueron los hostiles,
											los esquimales con los que compartían Groenlandia y con los
											que comenzaron en malos términos. Y sabemos que los inuit
											mataron escandinavos y que, lo que es más importante,
											que podrían haber bloqueado su acceso a los fiordos exteriores
											de los que dependían los escandinavos para cazar focas en una época crítica del año.
									","
											Listemdeki dördüncü kalem de hasım toplumlarla ilişkiler.
											Grönland İskandinavları'nın hasımları İnuitler'di —
											yani Grönland'ı İskandinavlar'la paylaşan Eskimolar.
											İlişkileri kötüydü. İnuitler'in, İskandinavlar'ı
											öldürdüklerini biliyoruz; daha da önemlisi,
											İskandinavyalılar'ın fok balığı avlamak için yılın belli bir zamanında
											gitmeye mecbur oldukları dış fiyortlara ulaşımlarını engellemiş olabilirler.
									","
											Le quatrième point sur ma liste est la relation avec les sociétés ennemies.
											Dans le cas des Normands du Groenland, l'ennemi était les Inuits,
											les Eskimos avec qui les Normands partageaient le Groenland
											était en mauvais termes. Et nous savons que les Inuits
											tuèrent les Normands, et, probablement plus important,
											leur ont bloqué l'accès aux fjords extérieurs dont
											les Normands dépendaient pour les phoques à un moment critique de l'année.
									","
											Der vierte Punkt auf meiner Checklist ist die Beziehung zu Feinden.
											Im Fall der Nordmänner auf Grönland waren die Feinde die Inuit,
											die auch auf Grönland lebten und zu denen die Nordmänner
											ein sehr schlechtes Verhältnis hatten. Und wir wissen, dass die Inuit
											Nordmänner getötet haben, und, wahrscheinlich noch entscheidender,
											den Zugang zu den äußeren Fjorden blockiert haben, von dem
											die Nordmänner in einer kritischen Zeit des Jahres abhingen, um Robben zu jagen.
									",Why do societies collapse?,Jared Diamond,18:21,"culture,environment,global issues,history,social change,society,technology"
