en,tr,fr,title,speaker,duration,tags
"
","
","
",The psychology of your future self,Dan Gilbert,6:49,"culture,humanity,psychology,personality"
"
											At every stage of our lives
											we make decisions that will profoundly influence
											the lives of the people we're going to become,
											and then when we become those people,
											we're not always thrilled with the decisions we made.
											So young people pay good money
											to get tattoos removed that teenagers
											paid good money to get.
											Middle-aged people rushed to divorce people
											who young adults rushed to marry.
											Older adults work hard to lose
											what middle-aged adults worked hard to gain.
											On and on and on.
											The question is, as a psychologist,
that fascinates me is,
											why do we make decisions
											that our future selves so often regret?
									","
											Hayatımızın her aşamasında
											gelecekte olacağımız kişinin hayatını
											büyük ölçüde etkileyecek kararlar alıyoruz
											ve sonunda o kişi olduğumuzda
											çoğu zaman aldığımız kararlardan pek de mutlu olmuyoruz.
											Genç insanlar, dövmelerini sildirmek için büyük meblağlar öderken,
											ergenler de aynı zamanda dövme yaptırmak için
											büyük meblağlar ödüyor.
											Orta yaşlı insanlar boşanmak için aceleci davranırken,
											genç yetişkinler evlenmek için acele ediyorlar.
											Orta yaştaki yetişkinler istediklerini elde etmek için çok çalışırken,
											diğer yetişkinler elde ettiklerini yok etmek için çok çalışıyor.
											Mütemadiyen devam eden bir olay.
											Bir psikolog olarak beni cezbeden asıl soru ise,
											neden sıklıkla
											gelecekteki 'biz'in pişmanlık duyacağı kararlar alıp duruyoruz?
									","
											Dans chaque étape de nos vies,
											nous prenons des décisions
											qui influenceront profondément
											les vies des personnes que nous serons.
											Et souvent quand nous le devenons,
											nous ne sommes pas toujours contents
											
avec les décisions que nous avons prises.
											Les jeunes paient très cher
											pour enlever les tatouages
											que les adolescents qu'ils étaient
											ont payé cher pour avoir.
											Les individus d'âge moyen
											se dépêchent de divorcer
											des jeunes adultes
											qu'ils se dépêchaient d'épouser.
											Les gens plus âgés
											travaillent dur pour perdre
											ce que les gens d'âge moyen
											ont gagné en travaillant dur.
											Et cetera, et cetera.
											La question, qui me fascine,
											moi, psychologue est :
											pourquoi prenons-nous des décisions
											que nous regretterons si souvent ?
									",The psychology of your future self,Dan Gilbert,6:49,"culture,humanity,psychology,personality"
"
","
","
",The psychology of your future self,Dan Gilbert,6:49,"culture,humanity,psychology,personality"
"
											Now, I think one of the reasons —
											I'll try to convince you today —
											is that we have a fundamental misconception
											about the power of time.
											Every one of you knows that the rate of change
											slows over the human lifespan,
											that your children seem to change by the minute
											but your parents seem to change by the year.
											But what is the name of this magical point in life
											where change suddenly goes
											from a gallop to a crawl?
											Is it teenage years? Is it middle age?
											Is it old age? The answer, it turns out,
											for most people, is now,
											wherever now happens to be.
											What I want to convince you today
											is that all of us are walking around with an illusion,
											an illusion that history, our personal history,
											has just come to an end,
											that we have just recently become
											the people that we were always meant to be
											and will be for the rest of our lives.
									","
											Mesela, aklıma gelen cevaplardan bir tanesi
											-hepinizi bugün ikna etmeye kararlıyım-
											bizim, zamanın gücüyle ilgili
											kavramsal bir yanılgıda olduğumuz.
											Hepinizin bildiği gibi
											değişim oranımız yaşımız ilerledikçe yavaşlamaktadır,
											çocuklarınız her dakika değişim gösterirken
											ebeveynlerinizin değişimi yıllar alır.
											Fakat, değişimin birden ortadan kaybolduğu,
											dörtnala giderken birden emeklemeye başladığımız
											bu sihirli anın adı nedir?
											Ergenlik dönemi mi? Orta yaş mı?
											Yaşlılık mı? Görünen o ki
											birçok insan için bu an 'şimdi' oluyor.
											bu bahsettiğimiz 'şimdi' artık nerede gerçekleşiyorsa.
											Bugün burada sizleri, hepimizin hayatımızı
											bir aldatmaca içerisinde geçirdiğimize dair ikna etmek istiyorum,
											geçmişin ve kişisel geçmişimize ait yanılgılarımızın
											son bulduğu bir aldatmaca.
											kendimizi, hep olmak istediğimiz
											ve gelecekte hep olacağımız kişiler olarak
											gördüğümüz bir aldatmacanın sonu.
									","
											Bon, je pense qu'une des raisons,
											dont je vais essayer de vous convaincre,
											c'est qu'une idée fondamentale
											que nous avons est fausse
											à propos du pouvoir du temps.
											Chacun de vous sait que
le taux de changement
											ralentit pendant la durée de vie humaine.
											C'est pourquoi vos enfants
											semblent changer chaque minute
											alors que vos parents semblent
											changer chaque année.
											Mais comment se nomme
											ce point magique dans la vie
											où, tout à coup, le changement se fait
											du galop au ralentissement ?
											Est-ce que ce sont les années
											adolescentes ? L'âge moyen ?
											Les vieux jours ? La réponse est que,
											pour la plupart des gens, c'est maintenant.
											Quel que soit ce « maintenant ».
											Ce dont je veux
vous convaincre aujourd'hui
											est que nous vivons
											tous avec une illusion,
											une illusion que l'histoire,
											notre histoire personnelle,
											vient juste de se terminer.
											Que nous venons juste de devenir
											la personne que nous étions censé être
											et que nous serons
											pour le reste de notre vie.
											Laissez-moi vous le
prouver par quelques données.
									",The psychology of your future self,Dan Gilbert,6:49,"culture,humanity,psychology,personality"
"
","
","
",The psychology of your future self,Dan Gilbert,6:49,"culture,humanity,psychology,personality"
"
											Let me give you some data to back up that claim.
											So here's a study of change in people's
											personal values over time.
											Here's three values.
											Everybody here holds all of them,
											but you probably know that as you grow,
											as you age, the balance of these values shifts.
											So how does it do so?
											Well, we asked thousands of people.
											We asked half of them to predict for us
											how much their values would
change in the next 10 years,
											and the others to tell us
											how much their values had
changed in the last 10 years.
											And this enabled us to do a really
interesting kind of analysis,
											because it allowed us to compare the predictions
											of people, say, 18 years old,
											to the reports of people who were 28,
											and to do that kind of analysis
throughout the lifespan.
									","
											Size bu iddiayı destekleyici birkaç bilgi vereyim.
											Burada, zaman içerisinde kişilerin değer yargılarında
											oluşan değişiklikleri gösteren bir çalışma var.
											Burada 3 değer baz alınmış.
											Buradaki herkes bu değerlerin tümüne sahip
											fakat muhtemelen siz yaşlandıkça değerlerinizin
											değiştiğini farketmişsinizdir.
											Peki, bu durum nasıl oluyor?
											1000 kişiye sorduk.
											Bu kişilerin yarısından, önümüzdeki 10 yıl içerisinde
											değerlerinin ne kadarının değişeceğini öngörmelerini
											diğer yarısına ise geçtiğimiz 10 yıl içerisinde
											değerlerinin ne kadarının değiştiğini söylemelerini istedik.
											Ve bu araştırma bize çok ilginç analiz yapma şansı tanıdı
											çünkü sunulan tahminleri karşılaştırabiliyorduk,
											mesela 18 yaşındaki insanın raporu ile
											28 yaşındaki insanın raporunu karşılaştırarak
											bir insan ömrünün analizini yapabildik.
									","
											Voilà une étude qui montre le changement
											dans les valeurs personnelles,
											de gens avec le temps.
											Voilà trois valeurs.
											Tout le monde les garde,
											mais probablement vous savez
											quand vous grandissez,
											l'équilibre de ces valeurs change.
											Alors, comment cela arrive ?
											Bon, nous avons demandé
											à des milliers des personnes.
											A la moitié, nous avons demandé de prédire
											comment leurs valeurs
									",The psychology of your future self,Dan Gilbert,6:49,"culture,humanity,psychology,personality"
"
","
","
",The psychology of your future self,Dan Gilbert,6:49,"culture,humanity,psychology,personality"
"
											Here's what we found.
											First of all, you are right,
											change does slow down as we age,
											but second, you're wrong,
											because it doesn't slow nearly as much as we think.
											At every age, from 18 to 68 in our data set,
											people vastly underestimated how much change
											they would experience over the next 10 years.
											We call this the ""end of history"" illusion.
											To give you an idea of the magnitude of this effect,
											you can connect these two lines,
											and what you see here is that 18-year-olds
											anticipate changing only as much
											as 50-year-olds actually do.
									","
											Bulduğumuz veriler şöyle;
											İlk olarak, haklısınız
											bizler yaşlandıkça değişim sürecimiz yavaşlıyor,
											ikinci olarak ise, haksızsınız,
											çünkü bu yavaşlama düşündüğünüz oranda gerçekleşmiyor.
											Elimizdeki verilere göre 18 ve 68 yaş arası kişiler
											gelecek 10 yıl içerisinde tecrübe edecekleri değişimi
											büyük oranda azımsamışlar.
											Biz bu duruma 'geçmişin sonu' aldatmacası diyoruz.
											Bu etkinin önemini algılayabilmeniz için
											şu iki çizgiyi birleştirebilirsiniz,
											gördüğünüz gibi 18 yaşındaki kişilerin
											değişim beklentisi
											50 yaşındakilerle aynı.
									","
											changeraient dans 10 ans,
											et aux autres, de prédire
											comment leurs valeurs ont
											déjà changé dans les 10 dernières années.
											A partir de ces infos, nous avons
											mené une étude intéressante,
											car ces infos nous ont permis
											de comparer les prédictions
											de personnes de 18 ans,
											à celles de personnes de 28 ans,
											et surtout, à mener ce genre d'analyse
											durant toutes les étapes de la vie.
											Voilà ce que nous avons trouvé.
									",The psychology of your future self,Dan Gilbert,6:49,"culture,humanity,psychology,personality"
"
","
","
",The psychology of your future self,Dan Gilbert,6:49,"culture,humanity,psychology,personality"
"
											Now it's not just values. It's all sorts of other things.
											For example, personality.
											Many of you know that psychologists now claim
											that there are five fundamental
dimensions of personality:
											neuroticism, openness to experience,
											agreeableness, extraversion, and conscientiousness.
											Again, we asked people how much they expected
											to change over the next 10 years,
											and also how much they had
changed over the last 10 years,
											and what we found,
											well, you're going to get used to
seeing this diagram over and over,
											because once again the rate of change
											does slow as we age,
											but at every age, people underestimate
											how much their personalities will change
											in the next decade.
									","
											Şimdi sadece bu değerler için değil, diğer bütün konular için de durum aynı.
											Kişilik konusu örneğin.
											Birçoğunuzun bildiği gibi psikologlar
											kişiliğin beş temel boyutu olduğunu savunuyor.
											nevrotiklik, yeni deneyimlere açık olmak
											geçimli olmak, dışa dönüklük ve dürüstlük.
											Ve tekrar insanlara,
											önümüzdeki 10 yıl içerisinde ne kadar değişim öngördüklerini
											ve geçtiğimiz 10 yıl içerisinde ne kadar değiştiklerini sorduk
											ve ulaştığımız sonuç,
											pekala bu grafiği tekrar tekrar görmeye alışmanız gerekecek
											çünkü değişim oranımız yine
											biz yaşlandıkça azalıyor
											fakat her yaşta kişiler bu oranı azımsıyor
											önümüzdeki 10 yıl içerisinde karakterlerinin ne kadar değişecekleri
											konusunu gerçek verilerin altında tahmin yürütüyorlar.
									","
											Tout d'abord, vous avez raison,
											les changements ralentissent avec l'âge,
											mais en second, vous avez faux,
											parce que ça ne ralentit pas
											autant que nous le pensons.
											A chaque âge, de 18 à 68 ans
											dans notre base de données,
											les gens sous-estiment
											grandement comment le changement
											qu'ils voudraient expérimenter
											les dix prochaines années.
											Nous appelons cela l'illusion
											de la « fin de l'histoire ».
											Pour vous donner une idée
											de l'ampleur de cet effet,
											vous pouvez connecter ces deux lignes,
											et ce que vous voyez ici
											est que les gens de 18 ans
											pensent voir du changement autant
											que les gens de 50 ans.
											Maintenant ce ne sont pas que des valeurs,
											ce sont toutes sortes de choses.
									",The psychology of your future self,Dan Gilbert,6:49,"culture,humanity,psychology,personality"
