en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											Imagine a place where your neighbors
greet your children by name;
											a place with splendid vistas;
											a place where you can drive
just 20 minutes
											and put your sailboat on the water.
											It's a seductive place, isn't it?
									","
											Imaginen un lugar donde los vecinos
llaman a sus hijos por su nombre;
											un lugar con vistas maravillosas;
											un lugar en el que,
a solo 20 minutos en auto,
											uno puedes colocar 
el barco en el agua.
											Suena tentador, ¿no?
									","
											Imaginem um lugar onde os vizinhos
cumprimentam os vossos filhos pelo nome,
											um lugar com vistas esplêndidas,
											um lugar onde basta conduzir 
apenas 20 minutos
											para pôr o barco à vela na água.
											É um lugar sedutor, não é?
									","
											Bir yer hayal edin, komşularınız 
çocuklarınızı isimleriyle selamlıyor,
											görkemli manzaraları olan bir yer,
											sadece 20 dakika araba sürüp 
yelkenli teknenizi
											suya koyabileceğiniz bir yer.
											Çok baştan çıkarıcı bir yer, değil mi?
									","
											Imaginez un endroit où vos voisins
saluent vos enfants par leur nom,
											un endroit avec de splendides panoramas,
											un endroit où vous pouvez
conduire juste 20 minutes
											et mettre votre voilier à l'eau.
											C'est un endroit séduisant, n'est-ce pas ?
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											I don't live there.
											(Laughter)
											But I did journey on a 27,000-mile trip
											for two years, to the fastest-growing
and whitest counties in America.
									","
											Yo no vivo ahí.
											(Risas)
											Pero hice un viaje de 43 000 km
durante dos años
											por los condados con mayor crecimiento
y mayor población blanca de EE.UU.
											Blancotopía
									","
											Eu não moro lá...
											(Risos)
											... mas vivi uma jornada, numa 
viagem de 43 000 km em dois anos,
											aos condados de crescimento 
mais rápido e mais ""brancos"" dos EUA.
											[Brancotopia]
									","
											Ben orada yaşamıyorum.
											(Gülüşmeler)
											Amerika'nın en hızlı büyüyen 
ve en beyaz bölgelerine
											iki yıl boyunca süren 44.000 kilometrelik
bir yolculuk yaptım.
									","
											Je n'habite pas là-bas.
											(Rires)
											Mais j'ai fait un voyage
de 44 000 km en 2 ans,
											dans les comtés à la croissance la
plus rapide et les plus blancs d'Amérique.
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											What is a Whitopia?
											I define Whitopia in three ways:
											First, a Whitopia has posted at least
six percent population growth since 2000.
											Secondly, the majority of that growth
comes from white migrants.
											And third, the Whitopia
has an ineffable charm,
											a pleasant look and feel,
											a je Ne sais quoi.
											(Laughter)
									","
											¿Qué es una blancotopía?
											Yo la defino de tres formas:
											Primero, en blancotopía la población
ha crecido al menos un 6 % desde el 2000.
											Segundo, la mayor parte de ese crecimiento
lo han provocado emigrantes blancos.
											Y tercero, blancotopía 
tiene un encanto inexplicable,
											un aspecto y una sensación agradables,
											un no sé qué. 
[En francés]
											(Risas)
									","
											O que é uma Brancotopia?
											Eu defino Brancotopia de três formas:
											Primeiro, a população branca terá crescido 
pelo menos 6% desde 2000.
											Segundo, a maior parte desse
crescimento provém de imigrantes brancos.
											E terceiro, a Brancotopia tem 
um encanto inefável,
											uma aparência e um ambiente agradáveis,
											e um ""je ne sais quoi.""
											(Risos)
									","
											Whitopia (beyaz ütopya) nedir?
											Ben Whitopia'yı üç şekilde tanımlıyorum:
											İlki, Whitopia 2000'den beri en azından 
yüzde 6 oranında nüfus artışı gösterdi.
											İkincisi, bu büyümenin çoğunu 
beyaz göçmenler oluşturuyor.
											Üçüncüsü ise, Whitopia'da
tarifsiz bir cazibe,
											hoş bir görüntü ve his,
											bir je Ne sais quoi var.
											(Gülüşmeler)
									","
											Qu'est-ce qu'une Whitopia ?
											Je définis la Whitopia de trois façons :
											une Whitopia affiche une croissance de
la population d'au moins 6% depuis 2000.
											Deuxièmement, la majorité de cette
croissance provient de migrants blancs.
											Et troisièmement, la Whitopia
a un charme ineffable,
											un look et une ambiance agréables,
											un « je ne sais quoi ».
											(Rires)
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											To learn how and why
Whitopias are ticking,
											I immersed myself for several months
apiece in three of them:
											first, St. George, Utah;
											second, Coeur d'Alene, Idaho;
											and third, Forsyth County, Georgia.
									","
											Para saber cómo y por qué
las blancotopías están progresando,
											me sumergí en tres de ellas
durante varios meses cada una:
											primero, en St. George, Utah;
											segundo, en Coeur d'Alene, Idaho;
											y tercero, en Forsyth County, Georgia.
											Primera parada: St. George.
											Preciosa ciudad con paisajes
de montañas de rocas rojas.
									","
											Para perceber como e porque é que as 
Brancotopias estão a crescer rapidamente,
											eu vivi imerso, durante vários meses 
de cada vez, em três delas:
											primeiro, em St. George, no Utah;
											segundo, em Coeur d'Alene, no Idaho
											e terceiro, em Forsyth County, na Geórgia.
									","
											Whitopia'ların ne şekilde ve niye 
işlediğini öğrenmek için,
											her üçünde de birkaç ay 
kalıp adapte oldum:
											Önce, St. George, Utah;
											ikinci olarak, Coeur d'Alene, Idaho
											ve üçüncü olarak, Forsyth County, Georgia.
									","
											Pour apprendre comment et pourquoi
les Whitopias fonctionnent,
											je me suis immergé pendant plusieurs mois
dans trois d'entre eux :
											premièrement, St. George en Utah,
											deuxièmement, Cœur d'Alene en Idaho,
											et troisièmement,
Forsyth County en Géorgie.
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											First stop, St. George —
a beautiful town of red rock landscapes.
											In the 1850s, Brigham Young
dispatched families to St. George
											to grow cotton because
of the hot, arid climate.
											And so they called it Utah's Dixie,
and the name sticks to this day.
											I approached my time in each Whitopia
like an anthropologist.
											I made detailed spreadsheets of all
the power brokers in the communities,
											who I needed to meet,
where I needed to be,
											and I threw myself with gusto
in these communities.
											I went to zoning board meetings,
											I went to Democratic clubs
and Republican clubs.
											I went to poker nights.
											In St. George, I rented
a home at the Entrada,
											one of the town's
premier gated communities.
											There were no Motel 6's
or Howard Johnsons for me.
											I lived in Whitopia as a resident,
and not like a visitor.
									","
											En la década de 1850, Brigham Young
envió familias a St. George
											para cultivar algodón,
porque el clima era cálido y seco.
											Así que la llamaron la ""Dixie"" de Utah,
y el mote se mantiene hoy en día.
											Abordé mi estancia en estas blancotopías
como si fuera un antropólogo.
											Elaboré complejas hojas de cálculo
sobre las personas influyentes del lugar,
											sobre a quién debía conocer,
sobre lugares donde debía estar.
											Y me sumergí con gusto
en estas comunidades.
											Asistí a reuniones sobre zonificación,
											a clubes de demócratas
y a clubes de republicanos.
											Jugué partidas de póquer.
											En St. George alquilé
una casa en la ""Entrada""
											una de las mejores urbanizaciones
privadas de la ciudad.
											No quería moteles baratos
ni hoteles.
											Vivía en esta blancotopía como
residente y no como visitante.
									","
											Primeira paragem, St. George
											— uma bela cidade com paisagens
de rochas vermelhas.
											Durante a década de 1850, Brigham
Young mandou famílias para St. George
											para cultivar algodão, 
por causa do clima quente e árido.
											Por isso chamaram-lhe Dixie de Utah
e o nome mantém-se até hoje.
											Eu encarei o meu tempo em cada
Brancotopia como um antropólogo.
											Criei folhas de cálculo detalhadas com 
todos os poderosos de cada comunidade,
											quem precisava de conhecer, 
onde precisava de estar,
											e atirei-me por completo 
a estas comunidades.
											Fui a reuniões dos governos locais,
											fui a clubes de Democratas
e a clubes de Republicanos.
											Fui a noites de póquer.
											Em St. George, aluguei 
uma casa em Entrada,
											um dos melhores condomínios 
fechados da cidade.
											Para mim, não houve motéis baratos.
											Vivi na Brancotopia como 
residente e não como visitante.
									","
											İlk durak, St. George — doğada kırmızı 
kayaların olduğu güzel bir kasaba.
											1850'lerde Brigham Young 
pamuk yetiştirmeleri için
											aileleri St. George'a gönderdi, 
çünkü sıcak, kurak bir iklimi vardı.
											Bu yüzden oraya Utah Dixie (güney eyaletler)
adını verdiler ve bu isim bu zamana dek geldi.
											Her Whitopia'daki zamanımı bir 
antropolog gibi geçirdim.
											Topluluktaki tüm güç simsarlarının 
detaylı çizelgelerini hazırladım,
											kimlerle tanışmam lazım, 
nerede olmam lazım
											ve kendimi zevkle bu 
toplulukların içine attım.
											Bölgeleme yönetim kurulu 
toplantılarına gittim,
											Demokratik ve Cumhuriyetçi 
klüplere gittim.
											Poker gecelerine gittim.
											St. George, Entrada'da bir ev kiraladım,
											kasabanın birinci sınıf kapalı 
sitelerinden biri.
											Benim için Motel 6'lar veya 
Howard Johnsons'lar yoktu.
											Whitopia'nın sakini olarak yaşadım, 
bir ziyaretçi gibi değil.
									","
											Premier arrêt, St. George — une belle
ville de paysages de roche rouge.
											Dans les années 1850, Brigham Young
expédia des familles à St. George
											pour cultiver du coton
à cause du climat chaud et aride.
											Et ils l'ont appelé Dixie de l'Utah,
et le nom est resté.
											J'ai abordé ma période dans
chaque Whitopia comme un anthropologue.
											Je fis des feuilles détaillées de tous les
hommes d'influence dans les communautés,
											qui je devais rencontrer,
où je devais être,
											et je me suis lancé avec enthousiasme
dans ces communautés.
											Je suis allé aux réunions
du conseil d'administration,
											je suis allé aux clubs démocratiques
et clubs républicains.
											Je suis allé à des nuits de poker.
											A St. Georges, je louais
une maison à l'Entrada,
											un des quartiers huppés sécurisés
de la ville.
											Il n'y avait pas de Motel 6
ou d'hôtel Howard Johnson pour moi.
											Je vivais à Whitopia comme un résident,
et non pas comme un visiteur.
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											I rented myself this home by phone.
											(Laughter)
											(Applause)
									","
											Alquilé esta casa, por teléfono.
											(Risas)
											(Aplausos)
									","
											Aluguei a minha casa... por telefone.
											(Risos)
											(Aplausos)
									","
											Bu evi kendime telefonda kiraladım.
											(Gülüşmeler)
											(Alkış)
									","
											Je me suis loué cette maison
par téléphone.
											(Rires)
											(Applaudissements)
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											Golf is the perfect seductive
symbol of Whitopia.
											When I went on my journey,
											I had barely ever held a golf club.
											By the time I left, I was golfing
at least three times a week.
											(Laughter)
									","
											El golf es el símbolo más adecuado
para representar las blancotopías.
											Cuando comencé mi viaje,
											prácticamente no había
usado un palo de golf en mi vida.
											Cuando terminé, jugaba al golf
al menos tres veces por semana.
											(Risas)
									","
											O golfe é o símbolo perfeito,
atrativo da Brancotopia.
											Quando embarquei nesta minha jornada,
											praticamente nunca tinha 
segurado num taco de golfe.
											Quando me fui embora, jogava golfe 
pelo menos três vezes por semana.
											(Risos)
									","
											Golf, çok çekici bir
Whitopia sembolü.
											Seyahatime başladığımda,
											bir golf sopasını dahi hemen 
hemen hiç tutmamıştım.
											Ayrıldığım zamansa, haftada en 
azından üç kez golf oynuyordum.
											(Gülüşmeler)
									","
											Le golf est le parfait symbole
de séduction de Whitopia.
											Quand je suis parti en voyage,
											je n'avais jamais tenu un club de golf.
											Au moment où je suis reparti, je golfais
au moins trois fois par semaine.
											(Rires)
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											Golf helps people bond.
											Some of the best interviews I ever scored
during my trip were on the golf courses.
											One venture capitalist, for example,
invited me to golf in his private club
											that had no minority members.
									","
											El golf ayuda a crear vínculos.
											Algunas de mis mejores entrevistas
sucedieron en campos de golf.
											Un profesional de finanzas, por ejemplo,
me invitó a jugar en su club privado
											donde no había socios 
representantes de minorías.
									","
											O golfe ajuda as pessoas a criar vínculos.
											As melhores entrevistas que consegui
durante a viagem foram em campos de golfe.
											Um investidor, por exemplo, convidou-me
para jogar golfe no seu clube privado
											onde não havia membros de minorias.
									","
											Golf insanların birbirine 
bağlanmalarını sağlıyor.
											Seyahatim boyunca yaptığım en iyi 
mülakatların çoğu golf sahalarında oldu.
											Örneğin, bir risk sermayedarı beni 
hiçbir azınlık üyesi olmayan
											özel bir klüpte golfe davet etti.
									","
											Le golf aide les gens à créer des liens.
											Certaines des meilleures interviews 
que j'ai réalisées
											furent sur les terrains de golf.
											Un investisseur en capital-risque
m'a invité au golf dans son club privé
											qui n'a pas de membres noirs.
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											I also went fishing.
											(Laughter)
											Because I had never fished,
this fellow had to teach me
											how to cast my line and what bait to use.
									","
											También fui de pesca.
											(Risas)
											Yo nunca había pescado,
así que este tipo tuvo que enseñarme
											cómo lanzar la caña y qué anzuelo usar.
									","
											Também fui à pesca.
											(Risos)
											Como nunca tinha pescado, 
este tipo teve de me ensinar
											a lançar a linha e que tipo de isco usar.
									","
											Aynı zamanda balığa gittim.
											(Gülüşmeler)
											Daha önce hiç balık avlamadığım için, 
bu arkadaş bana oltamı nasıl
											atacağımı ve hangi yemi kullanacağımı 
öğretmek zorunda kaldı.
									","
											Je suis aussi allé pêcher.
											(Rires)
											Comme je n'avais jamais pêché,
cet homme a dû m'enseigner
											comment jeter ma ligne
et quel appât utiliser.
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											I also played poker every weekend.
											It was Texas Hold 'em with a $10 buy-in.
											My poker mates may have been bluffing
about the hands that they drew,
											but they weren't bluffing
about their social beliefs.
											Some of the most raw,
salty conversations I ever had
											during my journey were at the poker table.
									","
											Además jugaba al póquer
todos los fines de semana.
											Jugábamos al Texas Hold'em
con una apuesta mínima de USD 10.
											Puede que mis compañeros blofearan
sobre las cartas que tenían.
											Pero no lo hacían
sobre sus ideales sociales.
											Algunas de las conversaciones
más crudas y amargas
											de todo el viaje ocurrieron
durante esas partidas.
									","
											Também jogava póquer todas as semanas.
											Jogávamos ao Texas Hold'em 
a 10 dólares a entrada.
											Os meus amigos do póquer podiam estar 
a fazer bluff sobre as mãos que tinham,
											mas não estavam a fazer bluff sobre 
as suas crenças sociais.
											Algumas das conversas mais cruas 
e fervorosas que alguma vez tive
											durante a minha jornada, foram
enquanto jogava póquer.
									","
											Her hafta sonu poker de oynadım.
											10 dolar bahisle Texas Hold 'em oyunuydu.
											Poker arkadaşlarım oynadıkları ellerle 
ilgili blöfler yapıyor olabilirlerdi;
											ama toplumsal inançlarıyla 
ilgili blöfler yapmıyorlardı.
											Yolculuğum boyunca 
yaşadığım en samimi,
											esprili muhabbetlerin 
çoğu poker masasındaydı.
									","
											Je jouais aussi au poker chaque week-end.
											C'était du Texas Hold'em
avec une cave de 10 $.
											Mes partenaires de poker ont peut-être
dû bluffer sur leurs cartes,
											mais ils ne bluffaient pas
sur leurs convictions sociales.
											Certaines des conversations les plus
crues et salées que j'ai eues
											durant mon voyage furent
aux tables de poker.
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											I'm a gung ho entertainer.
											I love to cook, I hosted
many dinner parties, and in return,
											people invited me to their dinner parties,
											and to their barbecues,
and to their pool parties,
											and to their birthday parties.
									","
											Se me da muy bien entretener a la gente.
											Me encanta cocinar,
he organizado muchas cenas
											y, a cambio, la gente
me invitaba a las suyas.
											Y a sus barbacoas,
y a sus piscinas,
											y a sus fiestas de cumpleaños.
									","
											Sou um animador e peras.
											Adoro cozinhar, dei muitos jantares
e, em troca,
											as pessoas convidavam-me 
para os seus jantares,
											para os seus churrascos, 
para as suas festas na piscina,
											e para as suas festas de aniversário.
									","
											Çok hevesli bir eğlendiriciyim.
											Yemek pişirmeye bayılırım, pek çok 
akşam yemeği partisi düzenledim
											ve karşılığında insanlar da beni 
akşam yemeği partilerine,
											barbekülerine, havuz başı partilerine
											ve doğum günü partilerine davet etti.
									","
											Je suis un comique enthousiaste.
											J'adore cuisiner, j'ai organisé
de nombreux dîners, et en retour,
											les gens m'ont invité à leurs dîners,
											et à leurs barbecues,
et à leurs soirées,
											et à leurs anniversaires.
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											But it wasn't all fun.
											Immigration turned out to be
a big issue in this Whitopia.
											The St. George's Citizens Council
on Illegal Immigration
											held regular and active protests
against immigration,
											and so what I gleaned from this Whitopia
is what a hot debate this would become.
											It was a real-time preview,
and so it has become.
									","
											Pero no todo era pasarlo bien.
											Resulta que la inmigración era un
asunto muy presente en blancotopía.
											El consejo de ciudadanos
para la inmigración ilegal de St. George
											llevaba a cabo de forma regular
manifestaciones contra la inmigración,
											por lo que deduje que en blancotopía 
el tema generaría un debate muy acalorado.
											Era un adelanto en directo.
Y así ha sido.
									","
											Mas nem tudo foi divertido.
											A imigração acabou por ser um 
grave problema nesta Brancotopia.
											O Concelho de Imigração
Ilegal dos cidadãos de St. George
											fazia protestos ativos contra 
a imigração, regularmente,
											portanto o que aprendi nesta Brancotopia
foi que isto se tornaria um debate aceso.
											Foi uma anteestreia em tempo real,
e como tal assim se tornou.
									","
											Ama her zaman eğlence yoktu.
											Bu Whitopia'da, göçmenlik büyük 
bir sorun hâline geldi.
											Yasa dışı göçmenlik üzerine 
St. George Vatandaşları Konseyi,
											düzenli ve aktif olarak göçmenlik 
karşıtı gösteriler yaptı
											ve benim bu Whitopia'dan anladığım,
bunun sıcak bir konu hâline geleceğiydi.
											Gerçek zamanlı bir izlenimdi 
ve böylece bu hâle geldi.
									","
											Mais ce n'était pas toujours drôle.
											L'immigration s'est avérée être
un gros problème dans cette Whitopia.
											Le conseil des citoyens de St. George
sur l'immigration clandestine
											tenait des protestations régulières
et dynamiques sur l'immigration,
											donc ce que j'ai glané sur cette Whitopia,
c'est comment ce débat deviendrait vif.
											Ce fut un aperçu en temps réel,
et ça l'est devenu.
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											Next stop: Almost Heaven,
a cabin I rented for myself
											in Coeur d'Alene, in the beautiful
North Idaho panhandle.
											I rented this place
for myself, also by phone.
											(Laughter)
									","
											Siguiente parada: ""Casi paraíso"",
una cabaña que alquilé

											en Coeur d'Alene, en la preciosa
franja al norte de Idaho.
											Este sitio también lo alquilé
por teléfono.
											(Risas)
									","
											Paragem seguinte: Quase Céu,
uma casa que aluguei
											em Coeur d'Alene, na bela e estreita 
zona do Norte de Idaho
											Aluguei este sítio para mim,
também por telefone.
											(Risos)
									","
											Bir sonraki durak: Neredeyse bir cennet, 
Coeur d'Alene'de kendime
											bir kabin kiraladım, güzel 
Kuzey Idaho sınırı uzantısında.
											Bu yeri de kendime telefonla kiraladım.
											(Gülüşmeler)
									","
											Prochain arrêt : Almost Heaven,
une cabane que je louais pour moi
											à Cœur d'Alene, dans la belle péninsule
du nord de l'Idaho.
											J'ai loué cet endroit,
aussi par téléphone.
											(Rires)
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											The book ""A Thousand Places To See
Before You Die"" lists Coeur d'Alene —
											it's a gorgeous paradise for huntsmen,
boatmen and fishermen.
									","
											El libro ""1000 lugares que ver
antes de morir"" menciona Coeur d'Alene.
											Es un precioso paraíso para
cazadores, barqueros y pescadores.
									","
											O livro ""A Thousand Places To See 
Before You Die"" menciona Coeur d'Alene
											— é um autêntico paraíso para quem vai
caçar, pescar e andar de barco.
									","
											Coeur d'Alene, ""Ölmeden Önce Görmeniz 
Gereken Bin Yer"" adlı kitabın listesinde —
											avcılar, botçular ve balıkçılar 
için harika bir cennet.
									","
											Le livre « Mille endroits à voir
avant de mourir » cite Cœur d'Alene -
											c'est un paradis magnifique pour
les chasseurs, bateliers et pêcheurs.
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
											My growing golf skills
came in handy in Coeur d'Alene.
											I golfed with retired LAPD cops.
											In 1993, around 11,000 families and cops
											fled Los Angeles
after the L.A. racial unrest,
											for North Idaho, and they've built
an expatriated community.
											Given the conservatism of these cops,
											there's no surprise that North Idaho
has a strong gun culture.
											In fact, it is said, North Idaho
has more gun dealers than gas stations.
											So what's a resident to do to fit in?
											I hit the gun club.
											When I rented a gun,
the gentleman behind the counter
											was perfectly pleasant and kind,
											until I showed him
my New York City driver's license.
											That's when he got nervous.
											I'm not as bad a shot
as I thought I might have been.
									","
											Mis nuevas habilidades para el golf
me fueron muy útiles allí.
											Jugué al golf con policías
de Los Ángeles jubilados.
											En 1993, unos 11 000 policías y familias,
											tras los disturbios raciales,
se mudaron de Los Ángeles
											al norte de Idaho, donde han construido
una comunidad de expatriados.
											Debido al carácter conservador
de estos policías,
											no sorprende saber que allí apoyan
firmemente la posesión de armas.
											De hecho, se dice que hay
más vendedores de armas que gasolineras.
											Así que, ¿qué tiene que hacer uno 
para encajar?
											Me uní al club de las armas.
											Cuando fui a alquilar un arma,
el señor que me atendió
											fue muy agradable y simpático,
											hasta que le enseñé
mi carnet de conducir de Nueva York.
											Ahí es cuando se puso nervioso.
											No tengo tan mala puntería
como yo creía.
									","
											As minhas aptidões no golfe
foram úteis em Coeur d'Alene.
											Joguei com polícias reformados 
do departamento de Los Angeles.
											Em 1993, cerca de 11 000 
famílias e polícias
											depois dos conflitos por motivos raciais,
											trocaram Los Angeles pelo Norte de Idaho,
											e construíram 
uma comunidade de expatriados.
											Devido ao conservadorismo
destes polícias,
											não é surpreendente que o Norte de Idaho
tenha uma forte cultura de armas.
											De facto, diz-se que o Norte do Idaho
											tem mais traficantes de armas
que bombas de gasolina.
											Que faz então um residente 
para se enquadrar?
											Fui ao clube de armas.
											Quando aluguei uma pistola, 
o homem atrás do balcão
											foi perfeitamente prestável e simpático,
											até lhe mostrar a minha carta 
de condução de Nova Iorque.
											Foi aí que ficou nervoso.
											Não sou tão mau atirador
quanto pensava que fosse.
									","
											Coeur d'Alene'de, gelişmekte olan 
golf yeteneğim işe yaradı.
											Emekli LAPD polisleriyle golf oynadım.
											1993'te L.A. ırkçılık karışıklığı
sonrası, 11.000 civarında
											aile ve polis Los Angeles'tan 
Kuzey Idaho'ya kaçtı
											ve gurbetçi bir topluluk kurdular.
											Bu polislerin muhafazakârlığı 
söz konusu olunca,
											Kuzey Idaho'nun güçlü bir silah kültürü 
olması sürpriz değil.
											Aslında Kuzey Idaho'da benzin istasyonlarından 
daha fazla silah satıcısı olduğu söyleniyor.
											Orada oturan biri uyum 
sağlamak için ne yapabilir?
											Silah klübüne gittim.
											Silah kiraladığımda, tezgâhın 
arkasındaki beyefendi
											tamamen sevimli ve nazikti,
											ta ki ona New York şehrinin sürücü 
belgesini gösterinceye dek.
											O zaman endişelendi.
											Düşündüğüm kadar kötü bir 
atışçı olmayabilirim.
									","
											Mes compétences croissantes en golf
furent utiles à Cœur d'Alene.
											J'ai joué avec des retraités
de la police de Los Angeles.
											En 1993, environ 11 000 familles et flics
											ont fui Los Angeles après les émeutes,
											pour le nord de l'Idaho, et ils ont
construit une communauté d'expatriés.
											Compte tenu du conservatisme 
de ces flics,
											il n'est pas surprenant que le nord de
l'Idaho ait une forte culture des armes.
											En fait, on dit que cette région a plus de
marchands d'armes que de stations essence.
											Alors que fait un résident
pour s'adapter ?
											J'ai rejoint le club de tir.
											Lorsque je louais une arme,
le monsieur derrière le comptoir
											était parfaitement agréable et gentil,
											jusqu'à ce que je lui montre
mon permis de conduire de New York.
											C'est quand il est devenu nerveux.
											Je ne suis pas aussi mauvais tireur
que je le pensais.
									",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
"
","
","
","
","
",My road trip through the whitest towns in America,Rich Benjamin,13:01,"United States,culture,race"
