en,es,title,speaker,duration,tags
"
","
",How changing your story can change your life,Lori Gottlieb,16:25,"psychology,self,writing,storytelling,personal growth,communication,identity"
"
											I'm going to start
by telling you about an email
											that I saw in my inbox recently.
											Now, I have a pretty unusual inbox
											because I'm a therapist
											and I write an advice column
called ""Dear Therapist,""
											so you can imagine what's in there.
											I mean, I've read thousands
of very personal letters
											from strangers all over the world.
											And these letters range
from heartbreak and loss,
											to spats with parents or siblings.
											I keep them in a folder on my laptop,
											and I've named it
""The Problems of Living.""
											So, I get this email,
I get lots of emails just like this,
											and I want to bring you
into my world for a second
											and read you one of these letters.
											And here's how it goes.
									","
											Voy a empezar hablándoles 
de un correo electrónico
											que me llegó hace poco.
											Mi bandeja de entrada es bastante rara
											porque soy sicoterapeuta
											y escribo una columna
llamada ""Querida terapeuta"",
											así que pueden imaginarse qué contiene.

											Significa que leo miles de cartas
de tipo muy personal
											de gente que no conozco
de todo el mundo.
											Y esas cartas abarcan 
desde desamores y pérdidas
											a enfados con los padres o hermanos.
											Las guardo en una carpeta
en mi portátil
											a la que he puesto el nombre
""Los problemas de vivir"".
											Así que, tomé este correo,
tengo muchos iguales a este,
											y me gustaría que entrasen
en mi mundo por un momento
											y leerles una de estas cartas.
											Dice así:
									",How changing your story can change your life,Lori Gottlieb,16:25,"psychology,self,writing,storytelling,personal growth,communication,identity"
"
","
",How changing your story can change your life,Lori Gottlieb,16:25,"psychology,self,writing,storytelling,personal growth,communication,identity"
"
											""Dear Therapist,
											I've been married for 10 years
											and things were good
until a couple of years ago.
											That's when my husband
stopped wanting to have sex as much,
											and now we barely have sex at all.""
											I'm sure you guys were not expecting this.
									","
											""Querida terapeuta,
											me casé hace 10 años
											y todo fue bien hasta hace
unos años atrás.
											Fue cuando mi marido dejó
de querer tener sexo como antes,
											y ahora casi no lo hacemos nunca"".
											Creo que los hombres
no se esperaban esto.
									",How changing your story can change your life,Lori Gottlieb,16:25,"psychology,self,writing,storytelling,personal growth,communication,identity"
"
","
",How changing your story can change your life,Lori Gottlieb,16:25,"psychology,self,writing,storytelling,personal growth,communication,identity"
"
											(Laughter)
									","
											(Risas)
									",How changing your story can change your life,Lori Gottlieb,16:25,"psychology,self,writing,storytelling,personal growth,communication,identity"
"
","
",How changing your story can change your life,Lori Gottlieb,16:25,"psychology,self,writing,storytelling,personal growth,communication,identity"
"
											""Well, last night I discovered
that for the past few months,
											he's been secretly having
long, late-night phone calls
											with a woman at his office.
											I googled her, and she's gorgeous.
											I can't believe this is happening.
											My father had an affair
with a coworker when I was young
											and it broke our family apart.
											Needless to say, I'm devastated.
											If I stay in this marriage,
											I'll never be able
to trust my husband again.
											But I don't want to put our kids
through a divorce,
											stepmom situation, etc.
											What should I do?""
									","
											""Anoche descubrí
que hace unos cuantos meses
											habla por teléfono en secreto
a altas horas de la noche
											con una compañera de oficina.
											La busqué en Google, es guapísima.
											No puedo creer lo que está pasando.
											Cuando yo era joven, 
mi padre se lió con una compañera
											y destruyó nuestra familia.
											No hace falta decir que estoy destrozada.
											Si sigo con mi matrimonio
											nunca podré confiar de nuevo en mi marido,
											pero no quiero que mis hijos
pasen por un divorcio,
											que tengan una madrastra, etc.
											¿Qué debería hacer?""
									",How changing your story can change your life,Lori Gottlieb,16:25,"psychology,self,writing,storytelling,personal growth,communication,identity"
"
","
",How changing your story can change your life,Lori Gottlieb,16:25,"psychology,self,writing,storytelling,personal growth,communication,identity"
"
											Well, what do you think she should do?
											If you got this letter,
											you might be thinking
about how painful infidelity is.
											Or maybe about how especially
painful it is here
											because of her experience
growing up with her father.
											And like me, you'd probably
have some empathy for this woman,
											and you might even have some,
											how should I put this nicely,
											let's just call them ""not-so-positive""
feelings for her husband.
									","
											Bien, ¿qué piensan Uds.
que debe hacer esta mujer?
											Después de leer esta carta,
											quizás piensen que la infidelidad
es algo muy doloroso.
											O que en este caso
es más doloroso todavía
											porque lo experimentó
cuando sucedió con su padre.
											Y, como yo, probablemente,
sientan cierta empatía con ella,
											y quizás también algo de,
											¿cómo decirlo finamente?
											llamémosle sentimientos
""nada positivos"" hacia su esposo.
									",How changing your story can change your life,Lori Gottlieb,16:25,"psychology,self,writing,storytelling,personal growth,communication,identity"
