en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",What baby boomers can learn from millennials at work — and vice versa,Chip Conley,12:22,"work,business,entrepreneur,aging,leadership,creativity,collaboration,diversity,communication,personal growth"
"
											It was my third day on the job
at a hot Silicon Valley start-up
											in early 2013.
											I was twice the age
of the dozen engineers in the room.
											I'd been brought in to the company
											because I was a seasoned
expert in my field,
											but in this particular room,
											I felt like a newbie amongst
the tech geniuses.
											I was listening to them talk
											and thinking that the best thing
I could do was be invisible.
											And then suddenly, the 25-year-old
wizard leading the meeting stared at me
											and asked, ""If you shipped a feature
and no one used it,
											did it really ship?""
									","
											Era mi tercer día de trabajo en una 
empresa emergente en Silicon Valley
											a principios de 2013.
											Tenía el doble de edad que 
la docena de ingenieros en la sala.
											Me llevaron a la compañía
											porque era un experto
experimentado en mi campo,
											pero en esta sala en particular
											me sentía un novato entre 
los genios de la tecnología.
											Los escuchaba hablar
											y pensaba que lo mejor que 
podía hacer era ser invisible.
											Y luego de repente, el mago de 25 años
que dirigía la reunión me miró
											y preguntó, ""Si montas un 
elemento y nadie la utiliza,
											¿de verdad se montó?"".
									","
											Silikon Vadisi'nde, çiçeği burnunda 
bir start-up'taki işimin üçüncü günüydü.
											2013 yılının ilk ayları.
											Yaşım, ortamdaki onlarca mühendisin 
yaşından iki kat daha fazlaydı.
											Şirkete çağrılmıştım
											çünkü alanımda
oldukça deneyimli bir uzmandım,
											fakat bu salonda,
											tekno-dehaların arasında
kendimi çaylak gibi hissettim.
											Onları konuşurken dinledim
											ve yapabileceğim en iyi şeyin
görünmemek olduğuna kanaat getirdim.
											Sonra, toplantıyı yöneten 25'lik büyücü 
birden gözlerini bana dikti
											ve sordu: ""Yeni bir özellik sürsen
fakat insanlar onu kullanmasa
											gerçekten onu sürmüş olur musun?""
									","
											C'était mon troisième jour dans
une start-up de la Silicon Valley,
											début 2013.
											J'avais le double de l'âge de la dizaine 
d'ingénieurs présents dans la salle.
											L'entreprise m'avait recruté
											parce que j'étais un expert
dans mon domaine
											mais dans cette salle 

											avec ces génies de la techno,
je me sentais tel un novice.
											Je les écoutais parler,
											je me disais que la meilleure chose
était de rester invisible.
											Tout d'un coup, le génie de 25 ans 
qui animait la réunion
											me regarde et me dit : « Si vous expédiez
un système et personne ne l'utilise,
											a-t-il été vraiment expédié ? »
									",What baby boomers can learn from millennials at work — and vice versa,Chip Conley,12:22,"work,business,entrepreneur,aging,leadership,creativity,collaboration,diversity,communication,personal growth"
"
","
","
","
",What baby boomers can learn from millennials at work — and vice versa,Chip Conley,12:22,"work,business,entrepreneur,aging,leadership,creativity,collaboration,diversity,communication,personal growth"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",What baby boomers can learn from millennials at work — and vice versa,Chip Conley,12:22,"work,business,entrepreneur,aging,leadership,creativity,collaboration,diversity,communication,personal growth"
"
","
","
","
",What baby boomers can learn from millennials at work — and vice versa,Chip Conley,12:22,"work,business,entrepreneur,aging,leadership,creativity,collaboration,diversity,communication,personal growth"
"
											""Ship a feature""?
											In that moment, Chip knew
he was in deep ship.
									","
											""¿Montar un elemento?"".
											En ese momento, Chip sabía
que estaba en aguas profundas.
									","
											""Bir özellik sürmek?""
											Tam o anda, bendeniz Chip
anladım ki hapı yutmuşum.
									","
											« Expédier un système ? »
											À ce moment-là, j'ai cru
qu'ils allaient m'expédier aussi.
									",What baby boomers can learn from millennials at work — and vice versa,Chip Conley,12:22,"work,business,entrepreneur,aging,leadership,creativity,collaboration,diversity,communication,personal growth"
"
","
","
","
",What baby boomers can learn from millennials at work — and vice versa,Chip Conley,12:22,"work,business,entrepreneur,aging,leadership,creativity,collaboration,diversity,communication,personal growth"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",What baby boomers can learn from millennials at work — and vice versa,Chip Conley,12:22,"work,business,entrepreneur,aging,leadership,creativity,collaboration,diversity,communication,personal growth"
"
","
","
","
",What baby boomers can learn from millennials at work — and vice versa,Chip Conley,12:22,"work,business,entrepreneur,aging,leadership,creativity,collaboration,diversity,communication,personal growth"
"
											I had no idea what he was talking about.
											I just sat there awkwardly,
											and mercifully, he moved on
to someone else.
											I slid down in my chair,
											and I couldn't wait
for that meeting to end.
									","
											No tenía idea de qué estaba hablando.
											Me senté incómodo
											y con compasión, y él siguió con otro.
											Me deslicé en mi silla
											y no podía esperar a que
terminara esa reunión.
									","
											Ne dediği hakkında 
en ufak bir fikrim yoktu.
											Orada öylece, biraz şaşkın,
dikkatini başkasına yönelttiğinden
											azıcık da minnettar bir şekilde
oturdum kaldım.
											Sandalyemden aşağı kayarak kayboldum
											ve hevesle toplantının bitmesini bekledim.
									","
											Je n'avais aucune idée de quoi il parlait.
											Je suis resté là, mal à l'aise,
											et heureusement
il est passé à quelqu'un d'autre.
											Je me suis enfoncé dans ma chaise
											et j'avais hâte que la réunion se termine.
									",What baby boomers can learn from millennials at work — and vice versa,Chip Conley,12:22,"work,business,entrepreneur,aging,leadership,creativity,collaboration,diversity,communication,personal growth"
"
","
","
","
",What baby boomers can learn from millennials at work — and vice versa,Chip Conley,12:22,"work,business,entrepreneur,aging,leadership,creativity,collaboration,diversity,communication,personal growth"
