en,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
											""Who’s there?""
											Whispered in the dark,
											this question begins a tale of conspiracy,
deception and moral ambiguity.
											And in a play where everyone 
has something to hide,
											its answer is far from simple.
									","
											""Quem está aí?""
											Este sussurro na escuridão
											é a pergunta que dá início
a um conto de conspirações,
											de mentiras e de ambiguidades morais.
											Numa peça em que todos
têm qualquer coisa a esconder,
											a resposta está longe de ser simples.
									","
											« Qui est là ? »
											Murmurée dans l'obscurité,
											cette question débute un récit
de conspiration,
											de tromperie et d'ambiguïté morale.
											Et, dans une pièce où tout le monde
a quelque chose à cacher,
											la réponse est loin d'être simple.
									","
											""Kim var orada?""
											Karanlığın içinden fısıldadı.
											Komplo, aldatma ve ahlaki kargaşanın 
hikayesi bu soruyla başlar.
											Herkesin gizleyecek bir şeyinin
olduğu bir oyunda
											cevabı ise hiç basit değil.
									","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
","
","
","
","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
											Written by William Shakespeare 
between 1599 and 1601,
											""Hamlet"" depicts its titular character 
haunted by the past,
											but immobilized by the future.
											Mere months after the sudden 
death of his father,
											Hamlet returns from school a stranger 
to his own home,
											and deeply unsure of what might be lurking
in the shadows.
											But his brooding takes a turn
											when he’s visited by a ghost that 
bears his father’s face.
											The phantom claims to be the victim 
of a “murder most foul,”
											and convinces Hamlet that his uncle 
Claudius usurped the throne
											and stole queen Gertrude’s heart.
											The prince’s mourning turns to rage,
											and he begins to plots his revenge
											on the new king and 
his court of conspirators.
									","
											Escrito por William Shakespeare
entre 1599 e 1601,
											""Hamlet"" descreve a personagem do título
perseguida pelo passado,
											mas imobilizada pelo futuro.
											Poucos meses depois 
da morte súbita do pai,
											Hamlet regressa da escola,
um estranho na sua própria casa,
											e profundamente inseguro
do que pode estar à espreita nas sombras.
											Mas a sua inquietação
sofre uma reviravolta
											quando lhe aparece um fantasma
com o rosto do pai.
											Esse fantasma afirma ser vítima
do mais ""vil assassínio""
											e convence Hamlet de que
o tio Claudius usurpou o trono
											e roubou o coração da rainha Gertrude.
											O desgosto do príncipe
transforma-se em fúria
											e ele começa a congeminar
a sua vingança
											contra o novo rei 
e a sua corte de conspiradores.
									","
											Écrit par William Shakespeare
entre 1599 et 1601,
											« Hamlet » dépeint le personnage
du titre hanté par le passé,
											mais paralysé par l'avenir.
											Seulement quelques mois
après la mort subite de son père,
											Hamlet rentre de l'école et se sent
étranger en sa propre maison
											et craint ce qui pourrait
se cacher dans l'ombre.
											Mais ses pensées changent
											lorsqu'il reçoit la visite d'un spectre
qui a le visage de son père.
											Le spectre déclare être la victime
d'un « meurtre horrible »,
											et convainc Hamlet que son oncle
Claudius a usurpé le trône
											et volé le cœur de la reine Gertrude.
											Le deuil du prince se transforme en rage,
											et il commence à préparer sa vengeance
											contre le nouveau roi
et sa cour de conspirateurs.
									","
											1599 ile 1601 yılları arasında
William Shakespeare tarafından yazılan
											""Hamlet"", geçmişi peşini bırakmayan,
geleceği ise elini kolunu bağlayan
											bir karakteri anlatmaktadır.
											Babasının ani ölümünden sadece aylar sonra
											Hamlet okuldan kendi evine 
bir yabancı gibi geri döner
											ve gölgelerde neyin gizleniyor 
olabileceğinden emin değildir.
											Fakat babasının yüzünü taşıyan bir hayalet
tarafından ziyaret edildiğinde
											düşünceleri yön değiştirir.
											Hayalet ""en pis cinayetin"" 
bir kurbanı olduğunu iddia eder
											ve Hamlet'i amcası Claudius'un 
tahtı zorla ele geçirdiğine
											ve kraliçe Gertrude'nin 
kalbini çaldığına inandırır.
											Prensin yası öfkeye dönüşür
											ve yeni krala ve komplocu meclisine karşı
											intikamını planlamaya başlar.
									","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
","
","
","
","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
											The play is an odd sort of tragedy,
											lacking either the abrupt brutality or 
all-consuming romance
											that characterize Shakespeare’s 
other work in the genre.
											Instead it plumbs the depths of its 
protagonist’s indecisiveness,
											and the tragic consequences thereof.
											The ghost’s revelation draws Hamlet into 
multiple dilemmas–
											what should he do, who can he trust,
											and what role might he play 
in the course of justice?
											These questions are complicated 
by a tangled web of characters,
											forcing Hamlet to negotiate friends, 
family,
											court counselors, and love interests–
											many of whom possess ulterior motives.
									","
											A peça é uma estranha forma de tragédia,
											a que falta a brutalidade abrupta
ou o romance devorador
											que caracterizam outras obras
de Shakespeare, do mesmo género.
											Em vez disso, mergulha na profundeza
da indecisão do protagonista
											e nas suas trágicas consequências.
											A revelação do fantasma
levanta múltiplos dilemas a Hamlet:
											O que é que ele deve fazer,
em quem é que pode confiar,
											e que papel poderá desempenhar
no decurso da justiça?
											Estas perguntas complicam-se
numa emaranhada teia de personagens
											que forçam Hamlet a negociar
amigos, família,
											conselheiros da corte
e personagens românticas
											- muitos dos quais possuem
intenções dissimuladas.
									","
											La pièce est une tragédie bizarre,
											à qui il manque la brutalité soudaine
ou l'amour dévorant
											qui caractérisent les autres œuvres
de Shakespeare dans le genre.
											Plutôt, elle sonde les profondeurs
de l'indécision de son protagoniste
											et ses tragiques conséquences.
											La révélation du spectre attire Hamlet
dans plusieurs dilemmes :
											qu'est-ce que devrait-il faire,
à qui peut-il faire confiance,
											et quel rôle pourrait-il jouer
dans le cours de la justice ?
											Ces questions sont compliquées
par un labyrinthe de personnages,
											qui forcent Hamlet à négocier
ses amis, sa famille,
											les conseillers de cour
et ses intérêts amoureux,
											dont la plupart possèdent
des raisons cachées.
									","
											Oyun trajedinin tuhaf bir türü.
											Shakespeare'in 
diğer eserlerinde görülen
											gaddarlık ya da romantizm 
bu oyunda bulunmuyor.
											Bunun yerine, ana karakterin 
kararsızlığının derinliklerine
											ve bunun trajik sonuçlarına eğiliyor.
											Hayaletin söyledikleri Hamlet'i 
çeşitli ikilemlere sürüklüyor–
											ne yapmalıydı, kime güvenebilirdi
											ve adalet yolunda hangi rolü oynamalıydı?
											Karmaşık bir karakter ağıyla
daha da çetrefilleşen bu sorular,
											Hamlet'i çoğu art niyetli
arkadaşları, aile üyeleri,
											danışman ve flörtleriyle çatışmaya itiyor.
									","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
","
","
","
","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
											The prince constantly delays and dithers 
over how to relate to others,
											and how he should carry out revenge.
											This can make Hamlet more than a little 
exasperating,
											but it also makes him one of the most 
human characters Shakespeare ever created.
											Rather than rushing into things,
											Hamlet becomes consumed with the awful 
machinations of thinking itself.
											And over the course of the play,
											his endless questions come to echo 
throughout our own racing minds.
									","
											O príncipe adia e hesita constantemente
											sem saber como se relacionar
com os outros,
											nem como concretizar a sua vingança.
											Isso pode tornar Hamlet
mais do que exasperante,
											mas também o torna uma das figuras
mais humanas que Shakespeare criou.
											Em vez de precipitar as coisas,
											Hamlet consome-se nas terríveis
maquinações do seu pensamento.
											Durante o desenrolar da peça,
											as suas perguntas infindáveis
acabam por ecoar no nosso espírito.
									","
											Le prince s'attarde et hésite constamment
sur comment se relier aux autres
											et comment mener sa vengeance.
											Cela peut rendre Hamlet bien exaspérant,
											mais le rend aussi l'un
des personnages les plus humains
											jamais crées par Shakespeare.
											Plutôt que de foncer dans les choses,
											Hamlet est rongé par les horribles
machinations de la réflexion même.
											Et tout au long de la pièce,
											ses questions sans fin commencent
à résonner aussi dans nos esprits.
									","
											Prens diğerleriyle nasıl ilişki kuracağına
ve intikamını nasıl alacağına dair
											sürekli gelgitler yaşıyor.
											Bu, Hamlet'i çileden çıkarıyor, 
ama aynı zamanda
											onu Shakespeare'in yarattığı 
en insani karakterlerden biri yapıyor.
											Düşünmeden hareket etmektense
											Hamlet bizzat düşünmenin 
berbat entrikaları ile tükeniyor.
											Tüm oyun boyunca
											bitmek bilmeyen soruları 
kendi zihnimizde yankılanıyor.
									","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
","
","
","
","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
											To accomplish this,
											Shakespeare employs his most introspective
language.
											From the usurping king’s blazing 
contemplation of heaven and hell,
											to the prince’s own cackling meditation
on mortality,
											Shakespeare uses melancholic monologues
to breathtaking effect.
											This is perhaps best exemplified in 
Hamlet’s most famous declaration of angst:
									","
											Para esse efeito,
											Shakespeare recorre à sua linguagem 
mais introspetiva.
											Da contemplação resplandecente
do céu e inferno do rei usurpador
											até à meditação irónica
sobre a mortalidade,
											Shakespeare usa monólogos melancólicos
de efeito surpreendente.
											O melhor exemplo disso é talvez
as famosas palavras de angústia de Hamlet:
									","
											Pour ce faire,
											Shakespeare utilise sa langue
la plus introspective.
											De la contemplation flamboyante du paradis
et de l'enfer par le roi usurpateur,
											à la méditation jacassante
sur la mortalité du prince,
											Shakespeare utilise des monologues
mélancoliques avec un effet incroyable.
											Ceci est peut-être le mieux représenté
											dans la célèbre déclaration
d'angoisse d'Hamlet.
									","
											Bunu başarmak için,
											Shakespeare içgözlemsel dilini kullanıyor.
											Gaspçı kralın çarpıcı cennet 
ve cehennem düşüncelerinden
											prensin fanilik üzerine 
kendi laflama meditasyonuna kadar
											Shakespeare, melankolik monologları
nefes kesecek kadar etkili kullanıyor.
											Bu, belki de en iyi Hamlet'in ünlü
kaygı ifadesinde örneğini buluyor.
									","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
