en,fr,title,speaker,duration,tags
"
","
",The amazing brains and morphing skin of octopuses and other cephalopods,Roger Hanlon,13:30,"science,oceans,nature,evolution,marine biology,brain,animals,biology"
"
											This is a strange and wonderful brain,
											one that gives rise to an idea
of a kind of alternative intelligence
											on this planet.
											This is a brain that is formed
in a very strange body,
											one that has the equivalent
of small satellite brains
											distributed throughout that body.
											How different is it from the human brain?
											Very different, so it seems,
											so much so that my colleagues and I
are struggling to understand
											how that brain works.
											But what I can tell you for certain
											is that this brain is capable
of some amazing things.
									","
											Voici un étrange et merveilleux cerveau,
											qui fait naître l'idée
d'une autre forme d’intelligence
											sur cette planète.
											Il s'agit d'un cerveau qui se trouve
dans un corps très étrange,
											l'équivalent de petits cerveaux satellites
											répartis dans tout ce corps.
											En quoi diffère-t-il du cerveau humain ?
											Il semble très différent,
											à tel point que mes collègues et moi
avons du mal à comprendre
											comment il fonctionne.
											Mais ce que je peux
vous dire avec certitude,
											c'est que ce cerveau
a des capacités extraordinaires.
									",The amazing brains and morphing skin of octopuses and other cephalopods,Roger Hanlon,13:30,"science,oceans,nature,evolution,marine biology,brain,animals,biology"
"
","
",The amazing brains and morphing skin of octopuses and other cephalopods,Roger Hanlon,13:30,"science,oceans,nature,evolution,marine biology,brain,animals,biology"
"
											So, who does this brain belong to?
											Well, join me for a little bit
of diving into the ocean,
											where life began,
											and let's have a look.
											You may have seen some of this before,
											but we're behind a coral reef,
and there's this rock out there,
											a lot of sand, fishes swimming around ...
											And all of a sudden this octopus appears,
											and now it flashes white,
											inks in my face and jets away.
											In slow motion reverse,
											you see the ring develop around the eye,
											and then the pattern develops in the skin.
											And now watch the 3-D texture
of the skin change
											to really create this
beautiful, 3-D camouflage.
									","
											A qui appartient donc ce cerveau ?
											Eh bien, suivez-moi pour
une plongée dans l'océan,
											là où la vie a commencé,
											et ouvrons l’œil.
											Vous avez peut-être déjà vu ça,
											nous sommes derrière un récif de corail
et il y a ce rocher là-bas,
											beaucoup de sable,
des poissons qui nagent autour...
											Et tout à coup, une pieuvre apparaît.
											Soudain elle devient blanche,
											me jette son encre au visage et file.
											En marche arrière et au ralenti,
											on voit l'anneau se former autour de l’œil
											puis le motif se dessiner sur la peau.
											Et maintenant, regardez la texture en 3D
de la peau évoluer
											pour créer ce magnifique camouflage en 3D.
									",The amazing brains and morphing skin of octopuses and other cephalopods,Roger Hanlon,13:30,"science,oceans,nature,evolution,marine biology,brain,animals,biology"
"
","
",The amazing brains and morphing skin of octopuses and other cephalopods,Roger Hanlon,13:30,"science,oceans,nature,evolution,marine biology,brain,animals,biology"
"
											So there are 25 million color organs
called ""chromatophores"" in the skin,
											and all those bumps out there,
which we call ""papillae,""
											and they're all neurally controlled
and can change instantaneously.
											I would argue that dynamic camouflage
											is a form of ""intelligence.""
											The level of complexity of the skin
with fast precision change
											is really quite astonishing.
									","
											Les 25 millions de cellules pigmentaires
de la peau, appelées « chromatophores »,
											et toutes ces bosses,
que nous nommons « papilles »,
											sont contrôlées par les neurones
et peuvent changer instantanément.
											Je dirais que le camouflage dynamique
											est une forme « d'intelligence ».
											Le niveau de complexité de la peau
avec sa métamorphose rapide et précise
											est vraiment étonnant.
									",The amazing brains and morphing skin of octopuses and other cephalopods,Roger Hanlon,13:30,"science,oceans,nature,evolution,marine biology,brain,animals,biology"
"
","
",The amazing brains and morphing skin of octopuses and other cephalopods,Roger Hanlon,13:30,"science,oceans,nature,evolution,marine biology,brain,animals,biology"
"
											So what can you do with this skin?
											Well, let's think a little bit
about other things besides camouflage
											that they can do with their skin.
											Here you see the mimic octopus
and a pattern.
											All of a sudden,
it changes dramatically —
											that's signaling, not camouflage.
											And then it goes back
to the normal pattern.
											Then you see the broadclub cuttlefish
											showing this passing cloud display
as it approaches a crab prey.
											And finally, you see the flamboyant
cuttlefish in camouflage
											and it can shift instantly
to this bright warning display.
									","
											Que pouvez-vous faire avec cette peau ?
											Eh bien, réfléchissons un peu
aux autres choses qu'ils peuvent faire
											avec leur peau, en dehors du camouflage.
											Vous voyez ici la pieuvre mimétique
recouverte d'un motif.
											Tout à coup, elle change radicalement –
											c'est un signal, pas un camouflage.
											Et puis, elle revient au motif normal.
											Voyez aussi cette seiche à grandes mains
											se transformer en nuage qui passe
à l'approche d'une proie, un crabe.
											Enfin, regardez cette seiche flamboyante
sous son camouflage
											qui peut afficher en un instant
cet aspect lumineux pour faire peur.
									",The amazing brains and morphing skin of octopuses and other cephalopods,Roger Hanlon,13:30,"science,oceans,nature,evolution,marine biology,brain,animals,biology"
"
","
",The amazing brains and morphing skin of octopuses and other cephalopods,Roger Hanlon,13:30,"science,oceans,nature,evolution,marine biology,brain,animals,biology"
"
											What we have here
is a sliding scale of expression,
											a continuum, if you will,
											between conspicuousness and camouflage.
											And this requires a lot of control.
											Well, guess what?
											Brains are really good for control.
											The brain of the octopus shown here
has 35 lobes to the brain,
											80 million tiny cells.
											And even though that's interesting,
											what's really odd is that
the skin of this animal
											has many more neurons, as illustrated
here, especially in the yellow.
											There are 300 million neurons in the skin
											and only 80 million in the brain itself —
											four times as many.
											Now, if you look at that,
											there's actually one of those
little satellite brains
											and the equivalent of the spinal cord
for each of the eight arms.
											This is a very unusual way
to construct a nervous system in a body.
									","
											Nous avons là une échelle
progressive d’expressions,
											un continuum, si vous préférez,
											entre la visibilité et le camouflage.
											Et cela demande une parfaite maîtrise.
											Eh bien, devinez quoi ?
											Le cerveau sait très bien le faire.
											Le cerveau de la pieuvre visible ici
est composé de 35 lobes,
											80 millions de cellules minuscules.
											Et même si c'est intéressant,
											le plus étrange dans tout ça,
c'est que sa peau
											a beaucoup plus de neurones,
comme on le voit ici en jaune.
											Il y a 300 millions
de neurones sur sa peau
											et seulement 80 millions dans le cerveau –
											soit quatre fois plus.
											Si vous regardez de plus près,
											il y a, en fait, un de ces petits
cerveaux satellites
											et l'équivalent de la moelle épinière
pour chacun des huit bras.
											C'est une manière très inhabituelle de
former un système nerveux dans un corps.
									",The amazing brains and morphing skin of octopuses and other cephalopods,Roger Hanlon,13:30,"science,oceans,nature,evolution,marine biology,brain,animals,biology"
