en,tr,fr,title,speaker,duration,tags
"
","
","
",The fundamental right to seek asylum,Melanie Nezer,10:55,"refugees,government,society,immigration,policy,activism,social change,humanity,history,TEDx"
"
											Last summer, I got a call
from a woman named Ellie.
											And she had heard about the family
separations at the southern border
											and wanted to know
what she could do to help.
											She told me the story
of her grandfather and his father.
											When they were kids in Poland,
											their father,
											fearing for his son's safety,
											gave them a little bit of money
and told them to walk west,
											to just keep walking west across Europe.
											And they did.
											They walked all the way
west across Europe,
											and they got on a boat
and they got to America.
											Ellie said that when she heard
the stories of the teens
											walking up across Mexico,
											all she could think about
was her grandfather and his brother.
											She said that for her, the stories
were exactly the same.
									","
											Geçen yaz, Ellie isimli
bir kadın beni aradı.
											Güney sınırında ailelerin
ayrı düştüklerini duymuş
											ve yardım etmek için ne
yapabileceğini sordu.
											Dedesinin ve babasının 
hikâyesini anlattı.
											Çocukluğunda, Polonya'da oğlunun
güvenliğinden endişelenen babası,
											onlara bir miktar para vermiş
											ve Avrupa boyunca batıya
doğru yürümelerini söylemiş.
											Onlar da bunu yapmışlar,
Avrupa boyunca tüm yolu yürümüşler.
											Ardından, bir bota binmişler
ve Amerika'ya ulaşmışlar.
											Ellie, Meksika boyunca yürüyen
gençlerin hikâyesini duyduğunda
											düşünebildiği tek şeyin dedesi 
ve erkek kardeşi olduğunu
											ve kendisine göre, bu hikâyelerin
tamamen aynı olduğunu söyledi.
									","
											L'été dernier, j'ai reçu un appel
d'une femme appelée Ellie.
											Elle avait entendu parler des séparations
des familles à la frontière sud
											et voulait savoir
comment elle pouvait aider.
											Elle m'a raconté l'histoire
de son grand-père et de son père.
											Quand ils étaient enfants en Pologne,
											leur père,
											craignant pour la sécurité de son fils,
											leur a donné un peu d'argent
et leur a dit de marcher vers l'ouest
											de marcher vers l'ouest
à travers l'Europe.
											C'est ce qu'ils ont fait.
											Ils ont traversé toute l'Europe,
											sont montés dans un bateau
et sont arrivés en Amérique.
											Ellie a dit que quand elle avait entendu
les histoires des adolescents
											marchant depuis le Mexique,
											tout ce à quoi elle pouvait penser
était son grand-père et son frère.
											Elle a dit que pour elle,
ces histoires étaient identiques.
									",The fundamental right to seek asylum,Melanie Nezer,10:55,"refugees,government,society,immigration,policy,activism,social change,humanity,history,TEDx"
"
","
","
",The fundamental right to seek asylum,Melanie Nezer,10:55,"refugees,government,society,immigration,policy,activism,social change,humanity,history,TEDx"
"
											Those brothers were
the Hassenfeld Brothers —
											the ""Has"" ""bros"" —
											the Hasbro toy company,
											which, of course, brought us
Mr. Potato Head.
									","
											Bu kardeşler, Hassenfeld kardeşlerdi;
											""Has"" ve ""Bros""
											yani, Hasbro oyuncak şirketi.
											Bu da bizi Bay Patates Kafa'ya götürüyor.
									","
											Ces frères s'appelaient Hassenfeld
[NdT: Hassenfeld Brothers] -
											les « Has » « bros » —
											l'entreprise de jouets Hasbro,
											qui nous a bien sûr offert M. Patate.
									",The fundamental right to seek asylum,Melanie Nezer,10:55,"refugees,government,society,immigration,policy,activism,social change,humanity,history,TEDx"
"
","
","
",The fundamental right to seek asylum,Melanie Nezer,10:55,"refugees,government,society,immigration,policy,activism,social change,humanity,history,TEDx"
"
											But that is not actually why
I'm telling you this story.
											I'm telling you this story
because it made me think
											about whether I would have the faith,
											the courage,
											to send my teens —
and I have three of them —
											on a journey like that.
											Knowing that they wouldn't
be safe where we were,
											would I be able to watch them go?
									","
											Ama bu, aslında bu hikâyeyi 
anlatma sebebim değil.
											Size bunu anlatıyorum çünkü bu hikâye
bana, kendi üç çocuğumu
											böyle bir yolculuğa yollamak için inancım
ve cesaretim olur muydu diye düşündürdü.
											Eskiden güvenli olduğumuz yerde
artık güvenli olamayacaklarını bilerek
											gitmelerini izleyebilir miydim?
									","
											Mais ce n'est pas la raison pour laquelle
je vous raconte cette histoire.
											Je vous raconte cette histoire
car cela m'a fait réfléchir
											à si j'aurais ou non la foi,
											le courage,
											d'envoyer mes adolescents —
j'en ai trois —
											dans un tel périple.
											En sachant qu'ils ne seraient pas
en sécurité là où nous serions,
											serais-je capable de les regarder partir ?
									",The fundamental right to seek asylum,Melanie Nezer,10:55,"refugees,government,society,immigration,policy,activism,social change,humanity,history,TEDx"
"
","
","
",The fundamental right to seek asylum,Melanie Nezer,10:55,"refugees,government,society,immigration,policy,activism,social change,humanity,history,TEDx"
"
											I started my career decades ago
at the southern US border,
											working with Central American
asylum seekers.
											And in the last 16 years,
I've been at HIAS,
											the Jewish organization that fights
for refugee rights around the world,
											as a lawyer and an advocate.
											And one thing I've learned
is that, sometimes,
											the things that we're told
make us safer and stronger
											actually don't.
											And, in fact, some of these policies
have the opposite of the intended results
											and in the meantime, cause tremendous
and unnecessary suffering.
									","
											Kariyerime, onlarca yıl önce,
Güney ABD sınırında
											Orta Amerikalı sığınmacılarla
çalışarak başladım.
											Son 16 yılda, avukat olarak
HIAS'ta bulundum.
											Bu, dünya çapında mülteci hakları için
mücadele eden bir Yahudi organizasyonu.
											Öğrendiklerimden biri şuydu:
											Bizim daha güvenli ve daha güçlü olmamızı
sağladığı söylenen şeyler,
											bazen bunu sağlamaz.
											Hatta bu ilkelerin bazıları,
istenenin tam tersi sonuçlara sahip
											ve bu esnada büyük ve gereksiz
ızdıraplara neden oluyor.
									","
											J'ai entamé ma carrière
il y a des décennies
											à la frontière sud des États-Unis,
											travaillant avec des demandeurs d'asile
d'Amérique centrale.
											Les 16 dernières années,
j'ai été à la HIAS,
											l'organisation juive
											qui se bat pour les droits
des réfugiés à travers le monde,
											en tant qu'avocate
et défenseur de ces droits.
											Une chose que j'ai apprise
est que, parfois,
											les choses dont l'on nous dit
											qu'elles nous apporteront
plus de sécurité et de force
											n'en font rien.
											En fait, certaines de ces politiques
ont l'effet opposé aux résultats escomptés
											et, pendant ce temps-là, causent
une souffrance énorme et inutile.
									",The fundamental right to seek asylum,Melanie Nezer,10:55,"refugees,government,society,immigration,policy,activism,social change,humanity,history,TEDx"
"
","
","
",The fundamental right to seek asylum,Melanie Nezer,10:55,"refugees,government,society,immigration,policy,activism,social change,humanity,history,TEDx"
"
											So why are people showing up
at our southern border?
											Most of the immigrants and refugees
that are coming to our southern border
											are fleeing three countries:
Guatemala, Honduras and El Salvador.
											These countries are consistently ranked
											among the most violent
countries in the world.
											It's very difficult to be safe
in these countries,
											let alone build a future
for yourself and your family.
											And violence against
women and girls is pervasive.
											People have been fleeing Central America
											for generations.
											Generations of refugees
have been coming to our shores,
											fleeing the civil wars of the 1980s,
											in which the United States
was deeply involved.
											This is nothing new.
											What's new is that recently,
there's been a spike in families,
											children and families,
showing up at checkpoints
											and presenting themselves to seek asylum.
									","
											Öyleyse neden insanlar 
güney sınırımıza geliyor?
											Güney sınırımıza gelen mülteci
ve göçmenlerin çoğu şu üç ülkeden kaçıyor:
											Guatemala, Honduras ve El Salvador.
											Bu ülkeler sürekli olarak dünyanın
en şiddetli ülkeleri arasında sıralanıyor.
											Kendiniz ve aileniz için
gelecek kurmayı bırakın,
											bu ülkelerde güvende
olmanız bile çok zor.
											Kadınlara ve kızlara karşı şiddet yaygın.
											İnsanlar Orta Amerika'dan
nesillerdir kaçıyor.
											ABD'nin son derece dahil olduğu 1980'lerin
sivil savaşlarından kaçan mülteciler
											nesillerden beri kıyılarımıza geliyor.
											Bu yeni bir durum değil.
											Yeni olan şey, son zamanlarda
ailelerin ve çocukların
											kontrol noktalarına gelip iltica talebinde
bulunmalarındaki ani artış.
									","
											Pourquoi les gens se présentent-ils
à notre frontière sud ?
											La plupart des immigrants
et réfugiés qui y arrivent
											fuient trois pays : le Guatemala,
le Honduras et le Salvador.
											Ces pays sont invariablement classés
											parmi les pays les plus violents du monde.
											Être en sécurité dans ces pays
est très difficile,
											sans même parler de se construire
un avenir, pour soi et sa famille.
											La violence envers les femmes
et les filles est omniprésente.
											Les gens fuient l'Amérique centrale
											depuis des générations.
											Des générations de réfugiés
sont venues jusqu'à nos côtes,
											fuyant les guerres civiles des années 80,
											dans lesquelles les États-Unis
étaient profondément impliqués.
											Ce n'est rien de nouveau.
											Ce qui est nouveau, c'est que récemment,
il y a eu un pic de familles,
											d'enfants et de familles,
se présentant aux postes-frontières
											et demandant l'asile.
									",The fundamental right to seek asylum,Melanie Nezer,10:55,"refugees,government,society,immigration,policy,activism,social change,humanity,history,TEDx"
