en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Why thinking you're ugly is bad for you,Meaghan Ramsey,12:02,"beauty,life,women"
"
											This is my niece, Stella.
											She's just turned one and started to walk.
											And she's walking in that really cool way that
one-year-olds do,
											a kind of teetering, my-body's-moving-
too-fast-for-my-legs kind of way.
											It is absolutely gorgeous.
											And one of her favorite 
things to do at the moment
											is to stare at herself in the mirror.
											She absolutely loves her reflection.
											She giggles and squeals, and gives
herself these big, wet kisses.
											It is beautiful.
											Apparently, all of her friends do this and my mom
tells me that I used to do this,
											and it got me thinking:
											When did I stop doing this?
											When is it suddenly not okay to love 
the way that we look?
											Because apparently we don't.
									","
											Bu benim yeğenim, Stella.
											Bir yaşına yeni girdi ve yürümeye başladı.
											Bir yaşındakilerin yaptığı gibi
harika bir şekilde yürüyor,
											biraz sendeliyor, ""bedenim ayaklarım için
fazla hızlı hareket ediyor"" tarzı.
											Kesinlikle harika.
											Şu an en sevdiği şeylerden biri
											aynada kendine bakmak
											Yansımasını kesinlikle seviyor.
											Kıkırdıyor, ciyaklıyor ve kendine şu
büyük, ıslak öpücüklerden veriyor.
											Bu harika.
											Anlaşılan tüm arkadaşları bunu yapıyor
ve annem benim de yaptığımı söyledi
											ve bu bana şunu düşündürdü:
											Bunu yapmayı ne zaman bıraktım?
											Görünüşümüzü sevmek
ne zaman birdenbire yanlış oldu?
											Çünkü belli ki yapmıyoruz.
									","
											Voici ma nièce, Stella.
											Elle vient d'avoir un an 
et elle commence à marcher.
											Elle marche comme tous 
les autres enfants de son âge,
											en titubant, du genre : « Mon corps 
bouge trop vite pour mes jambes ».
											C'est absolument magnifique.
											Et ce qu'elle préfère faire en ce moment,
c'est de fixer son reflet dans le miroir.
											Elle adore son reflet.
											Elle rigole, elle crie, 
et se fait de gros bisous baveux.
											C'est beau.
											Apparemment, ses amis le font et 
ma mère m'a dit que je le faisais aussi,
											alors je me suis demandée :
											Quand est-ce que j'ai arrêté de faire ça ?
											Quand cessons-nous soudainement 
d'aimer notre apparence ?
											Parce qu'apparemment,
on n'aime pas notre apparence.
									","
											Das ist meine Nichte, Stella.
											Sie wurde grad 1 Jahr
und hat begonnen zu laufen.
											Sie läuft auf diese coole Art, 
wie 1-Jährige nun mal laufen,
											ein Taumeln, nach dem Motto ""mein Körper
ist zu schnell für meine Beine"".
											Es sieht total niedlich aus.
											Und eine ihrer Lieblingsbeschäftigung ist,
											sich selbst im Spiegel anzuschauen.
											Sie liebt ihr Spiegelbild sehr.
											Sie kichert, quiekst und gibt sich selbst 
diese großen, feuchten Küsse.
											Es ist richtig schön.
											Anscheinend tun das all ihre Freunde und 
meine Mutter meint, dass tat ich auch,
											und das gab mir zu denken:
											Wann habe ich damit aufgehört?
											Wann ist es plötzlich nicht mehr okay,
sein äußeres Erscheinungsbild zu lieben?
											Denn anscheinend tun wir das nicht.
									",Why thinking you're ugly is bad for you,Meaghan Ramsey,12:02,"beauty,life,women"
"
","
","
","
",Why thinking you're ugly is bad for you,Meaghan Ramsey,12:02,"beauty,life,women"
"
											Ten thousand people every month google,
											""Am I ugly?""
											This is Faye. Faye is 13 and she 
lives in Denver.
											And like any teenager, she just wants to 
be liked and to fit in.
											It's Sunday night.
											She's getting ready for the week ahead at school.
											And she's slightly dreading it, and 
she's a bit confused because
											despite her mom telling her all the time
											that she's beautiful,
											every day at school, someone tells her 
that she's ugly.
											Because of the difference between what her mom 
tells her and what her friends
											at school, or her peers at school are telling her,
											she doesn't know who to believe.
											So, she takes a video of herself. 
She posts it to YouTube
											and she asks people to please leave 
a comment:
											""Am I pretty or am I ugly?""
											Well, so far, Faye has received 
over 13,000 comments.
											Some of them are so nasty, they don't 
bear thinking about.
											This is an average, healthy-looking 
teenage girl receiving this feedback
											at one of the most emotionally vulnerable
times in her life.
											Thousands of people are posting videos like this,
											mostly teenage girls, reaching out in this way.
											But what's leading them to do this?
									","
											Her ay on bin kişi Google'da
											""Ben çirkin miyim"" diye aratıyor.
											Bu Faye. 13 yaşında ve Denver'da yaşıyor.
											Her ergen gibi beğenilmek
ve kabul edilmek istiyor.
											Pazar gecesi.
											Okul haftasına hazırlanıyor.
											Ve hafifçe ürküyor, biraz kafası karışık
											çünkü annesi ona sürekli güzel
											olduğunu söylemesine rağmen,
											okulda her gün, biri ona
çirkin olduğunu söylüyor.
											Annesinin ve okuldaki arkadaşlarının
											veya akranlarının söylediklerinin
farklılığından dolayı,
											kime inanacağını bilmiyor.
											Bu yüzden, kendisinin bir videosunu
çekiyor. Youtube'a gönderiyor
											ve insanlara bir yorum
yazmalarını rica ediyor:
											""Ben tatlı mıyım yoksa çirkin mi?""
											Şimdiye kadar Faye 13,000 yorum aldı.
											Bazıları çok iğrenç,
düşünmeye layık değil.
											Bu ortalama, sağlıklı görünen
ergen bir kız ve hayatındaki
											duygusal olarak en hassas
zamanındaki bu geri bildirimi alıyor.
											Binlerce insan bunun
gibi videolar yolluyor,
											çoğunlukla ergen kızlar
bu yönteme başvuruyor.
											Fakat onları bunu yapmaya iten ne?
									","
											Tous les mois, dix mille personnes
tapent sur Google :
											« Est-ce que je suis laid ? »
											Voici Faye. Faye a 13 ans 
et elle habite à Denver.
											Et comme toutes les adolescentes,
elle veut être aimée et s'intégrer.
											C'est dimanche soir.
											Elle se prépare pour une semaine d'école.
											Ça l'angoisse un peu,
et elle est troublée
											car, bien que sa mère lui dise
tout le temps qu'elle est belle,
											tous les jours à l'école, 
quelqu'un lui dit qu'elle est laide.
											À cause de l'écart entre ce que sa mère 
et ce que ses amis lui disent à l'école,
											ou ce que ses camarades
de classe lui disent,
											elle ne sait pas qui croire.
											Donc elle fait une vidéo d'elle 
et elle la poste sur YouTube.
											Elle demande aux gens 
de laisser un commentaire :
											« Suis-je belle ou laide ? »
											Jusqu'ici, Faye a reçu plus 
de 13 000 commentaires.
											Certains d'entre eux sont si méchants 
que je ne veux même pas en parler.
											C'est une jeune fille ordinaire 
et en bonne santé
											qui reçoit ces commentaires
											à un moment de sa vie où elle est
le plus émotionnellement vulnérable.
											Des milliers de gens 
postent ce genre de vidéos,
											la plupart étant des jeunes filles,
essayant d'avoir une réponse.
											Qu'est-ce qui les amène à faire ça ?
									","
											Jeden Monat geben Zehntausend 
Menschen bei Google ein:
											""Bin ich hässlich?""
											Das ist Faye.
Faye ist 13 und wohnt in Denver.
											Und wie jeder Teenager möchte sie einfach 
gemocht werden und dazugehören.
											Es ist Sonntagabend.
											Sie bereitet sich gerade für die nächste 
Schulwoche.
											Es graut ihr etwas davor.
Sie ist etwas verwirrt,
											auch wenn ihre Mutter
ihr immer wieder sagt,
											dass sie schön sei,
											sagt ihr jeden Tag irgendjemand
in der Schule, dass sie hässlich sei.
											Weil ihre Mutter das eine sagt
und ihre Freunde
											oder Schulkameraden etwas anderes sagen,
											weiß sie nicht, wem sie glauben soll.
											Also macht sie ein Video von sich,
stellt es auf YouTube
											und bittet andere
einen Kommentar abzugeben:
											""Bin ich schön oder hässlich?""
											Bis jetzt hat Faye
über 13 000 Kommentare erhalten.
											Einige davon sind so gemein,
dass man über sie nicht nachdenken sollte.
											Das ist ein durchschnittliches, gesund
aussehendes Mädchen, die dieses Feedback
											in einer der emotional verwundbarsten
Zeiten ihres Lebens bekommt.
											Zehntausende von Menschen
posten solche Videos,
											meistens Mädchen im Teenagealter,
die es auf diesem Weg probieren.
											Aber was bringt sie dazu, dies zu tun?
									",Why thinking you're ugly is bad for you,Meaghan Ramsey,12:02,"beauty,life,women"
"
","
","
","
",Why thinking you're ugly is bad for you,Meaghan Ramsey,12:02,"beauty,life,women"
"
											Well, today's teenagers are rarely alone.
											They're under pressure to be online
and available at all times,
											talking, messaging, liking, commenting, 
sharing, posting —
											it never ends.
											Never before have we been so connected,
											so continuously, so instantaneously, so young.
											And as one mom told me, it's like there's a party
in their bedroom every night.
											There's simply no privacy.
											And the social pressures that go along 
with that are relentless.
											This always-on environment is training
our kids to value themselves
											based on the number of likes they get
											and the types of comments that they receive.
											There's no separation between online and offline life.
											What's real or what isn't is really
hard to tell the difference between.
											And it's also really hard to tell the difference 
between what's authentic
											and what's digitally manipulated.
											What's a highlight in someone's life versus
what's normal in the context of everyday.
									","
											Bugünün ergenleri nadiren yalnız.
											Her zaman çevrimiçi ve
uygun olma baskısı altındalar
											konuşma, mesajlaşma, beğenme,
yorum yapma, paylaşma, gönderme —
											asla bitmez.
											Daha önce hiç bu kadar bağlı,
											sürekli, anlık, genç olmamıştık.
											Ve bir annenin bana söylediği gibi,
yatak odalarında her gece bir parti var gibi.
											Basitçe, gizlilik yok.
											Ve buna eşlik eden sosyal baskılar acımasız.
											Bu sürekli açık çevre,
çocuklarımızı aldıkları
											beğeni sayısıyla ve yorum türleriyle
											kendilerine değer vermeye itiyor.
											Çevrimiçi ve çevrimdışı yaşam
arasında bir fark kalmadı.
											Neyin gerçek olup neyin
olmadığını söylemek gerçekten zor.
											Ve ayrıca neyin gerçek
ve neyin dijital olarak
											oynanmış olduğunu
söylemek de gerçekten zor.
											Birinin yaşamındaki özel bir ana karşı
gündelik yaşamdaki normal nedir?
									","
											Les jeunes d'aujourd'hui
sont rarement seuls.
											On les pousse à être connectés 
et disponibles tout le temps,
											à parler, envoyer des messages,
aimer, commenter, partager, poster —
											ça ne s'arrête jamais.
											Nous n'avons jamais été 
aussi connectés auparavant,
											de manière si continue, si instantanée 
et à un si jeune âge.
											Une mère m'a dit :
											« C'est comme s'il y avait tous les soirs
une fête dans leur chambre. »
											Il n'y a tout simplement
plus de vie privée.
											Une pression sociale 
sans relâche en résulte.
											Cet environnement entraîne 
nos enfants à mesurer leur valeur
											en fonction du nombre 
de « J'aime » obtenus
											et du genre de commentaires reçus.
											Il n'y a pas de frontière entre
vie réelle et vie virtuelle.
											Il est difficile de différencier
ce qui est vrai de ce qui ne l'est pas.
											Et c'est aussi compliqué 
de repérer ce qui est authentique
											et ce qui est retouché par ordinateur.
											Ce qui est normal dans la vie quotidienne
et ce qui est extraordinaire.
									","
											Naja, die Teenager von heute 
sind selten allein.
											Sie stehen unter Druck,
immer online und verfügbar zu sein,
											sie reden, schreiben Nachrichten, ""liken"",
kommentieren, teilen, posten —
											es hört nie auf.
											Nie zuvor waren wir so verbunden,
											so durchgehend, so unverzüglich, so jung.
											Eine Mutter sagte zu mir, es ist, als ob
jeden Abend eine Party im Zimmer steigt.
											Man hat einfach kein Privatleben.
											Und der gesellschaftliche Druck,
der damit einhergeht, ist unbarmherzig.
											Dieses Immer-da-sein
lehrt unsern Kindern sich selbst
											auf Grundlage der Anzahl von ""Likes""
											und der Art der Kommentare,
die sie bekommen, zu bewerten.
											Es gibt keine Trennung
zwischen dem online und ""offline"" Leben.
											Was real ist und was nicht,
ist wirklich schwer zu sagen.
											Es ist wirklich schwer den Unterschied
zwischen dem, was authentisch
											und dem, was digital bearbeitet ist,
zu erkennen.
											Was ist ein Höhepunkt in jemandes Leben
gegen was ist normal im Alltag.
									",Why thinking you're ugly is bad for you,Meaghan Ramsey,12:02,"beauty,life,women"
"
","
","
","
",Why thinking you're ugly is bad for you,Meaghan Ramsey,12:02,"beauty,life,women"
"
											And where are they looking to for inspiration?
											Well, you can see the kinds of images
that are covering the newsfeeds
											of girls today.
											Size zero models still dominate our catwalks.
											Airbrushing is now routine.
											And trends like #thinspiration, #thighgap,
											#bikinibridge and #proana.
											For those who don't know, #proana means pro-anorexia.
											These trends are teamed with the 
stereotyping and flagrant objectification
											of women in today's popular culture.
											It is not hard to see what girls are
benchmarking themselves against.
											But boys are not immune to this either.
											Aspiring to the chiseled jaw lines and ripped six packs
of superhero-like sports stars
											and playboy music artists.
									","
											Ve ilham için nereye bakarlar?
											Bugün haber kaynaklarını kaplayan kız
											resimlerinin türlerini görebilirsiniz.
											Sıfır beden modeller hala podyumlara egemen.
											Makyaj bugün sıradan.
											Ve modalar #kalçaboşluğu, #incebel,
											#bikiniköprüsü ve #proana.
											Bilmeyenler için, #proana
anoreksiya yanlısı anlamındadır.
											Bu modalar günümüz popüler
kültüründeki kadınların klişeleştirmesi
											ve pervasızca nesneleştirilmesi
ile oluşturulmuştur.
											Kızların kendilerini ne ile kıyasladıklarını 
görmek çok zor değil.
											Ancak erkekler de bu durumdan 
etkilenmiyor değil.
											Süper kahraman rolündeki spor yıldızlarının ve de
zampara müzik yıldızlarının muntazam yüz hatlarına
											ve baklava kaslarına imreniyorlar.
									","
											Et de qui s'inspirent-ils ?
											Vous pouvez voir le genre d'images
											qui remplissent le fil d'actualité
des filles aujourd'hui.
											Les modèles de taille 0 
dominent toujours nos défilés.
											Le photomontage fait partie de la routine.
											Et des hashtags comme 
#thinspiration, #thighgap,
											#bikinibridge et #proana.
											Pour ceux qui ne le savent pas,
#proana signifie pro-anorexie.
											Ces modes s'allient aux stéréotypes
											et à la flagrante objectivation des femmes
dans la culture populaire actuelle.
											Il n'est pas dur de voir
à quoi les filles se comparent.
											Mais les garçons n'en sont pas immunisés.
											Aspirant à des mâchoires carrées
											et des abdominaux ressemblant 
à ceux de leurs super-héros :
											les athlètes et les stars de la musique.
									","
											Was ist ihre Quelle der Inspiration?
											Sie können die Bildern sehen,
die in den Newsfeeds der heutigen Mädchen
											auftauchen.
											Models mit Größe 0 dominieren
immer noch die Laufstege.
											Bildbearbeitung ist heute Routine.
											Und Trends wie #thinspiration, #thighgap,
											#bikinibridge und #proana.
											Übrigens, #proana steht für Pro-Anorexia.
											Diese Trends gehen einher mit 
der stereotypen und
											schamlosen Verobjektivierung 
der Frauen in der
											heutigen Kultur. Man erkennt leicht,
mit wem sich die Mädchen vergleichen.
											Aber die Jungen sind 
dagegen auch nicht immun:
											Das Streben nach dem kantigem Gesicht 
und dem Waschbrettbauch
											der heldenhaften Sportler 
und Playboy-Musikstars.
									",Why thinking you're ugly is bad for you,Meaghan Ramsey,12:02,"beauty,life,women"
"
","
","
","
",Why thinking you're ugly is bad for you,Meaghan Ramsey,12:02,"beauty,life,women"
"
											But, what's the problem with all of this?
											Well, surely we want our kids to grow up as healthy, 
well balanced individuals.
											But in an image-obsessed culture, we are
training our kids
											to spend more time and mental effort on 
their appearance
											at the expense of all of the other aspects
of their identities.
											So, things like their relationships, the development
of their physical abilities,
											and their studies and so on begin to suffer.
											Six out of 10 girls are now choosing not to do 
something because they don't
											think they look good enough.
											These are not trivial activities.
											These are fundamental activities to their
development as humans
											and as contributors to society and to 
the workforce.
											Thirty-one percent, nearly one in 
three teenagers, are withdrawing
											from classroom debate. They're failing
											to engage in classroom debate because
											they don't want to draw attention to the 
way that they look.
											One in five are not showing up to class at all
											on days when they don't feel good about it.
											And when it comes to exams,
											if you don't think you look good enough,
											specifically if you don't think you are thin enough,
											you will score a lower grade point average
											than your peers who are not concerned with this.
											And this is consistent across Finland, the U.S.
											and China, and is true regardless of how much
you actually weigh.
											So to be super clear, we're talking about the
											way you think you look, not how
you actually look.
											Low body confidence is undermining 
academic achievement.
									","
											Peki tüm bunlardaki problem nedir?
											Elbette çocuklarımızın sağlıklı büyümesini,
iyi yetişmiş bireyler olmasını istiyoruz.
											Ancak şekil takıntılı kültürde, çocuklarımızı
											kişiliklerindeki diğer niteliklere rağmen,
											görünüşlerine daha fazla kafa yormaları
ve zaman harcamaları için yetiştiriyoruz
											Bu yüzden, ilişkilerinde, fiziksel gelişimlerinde
											ve eğitimlerinde sorunlar ortaya çıkıyor.
											Her 10 kızdan altısı hiçbir şey
yapmamayı tercih ediyor,
											çünkü yeterince güzel
olmadıklarını düşünüyorlar.
											Bunlar önemsiz aktiviteler de değiller.
											Bunlar, insani gelişimlerine
yardımcı olacak,
											topluma ve iş gücüne yararlı bireyler
olmalarını sağlayacak temel aktiviteler.
											Yüzde 31 oranında,
neredeyse her üç gençten birisi
											sınıftaki münazaralardan geri çekiliyor.
											Bu tartışmalarda başarısız oluyorlar,
											çünkü görünümleri üzerine
dikkat çekmek istemiyorlar.
											Beşte biri bu konuda
iyi hissetmedikleri günlerde
											hiç sınıfa uğramıyorlar bile.
											Sınav zamanı geldiğinde ise
											eğer yeterince iyi
göründüğünü düşünmüyorsan,
											özellikle yeterince zayıf
olduğunu düşünmüyorsan,
											sınavda bu konuda endişesi
olmayan arkadaşlarının
											ortalamasından daha düşük not alırsın.
											Bu çıkarım, aslında kaç kilo
olduğunuzdan bağımsız olarak
											Finlandiya, Amerika
ve Çin'de tutarlılık gösteriyor.
											Açıkça belirtmek gerekirse,
burada konuştuğumuz şey
											nasıl göründüğünüzü düşündüğünüz,
aslında nasıl göründüğünüz değil.
											Düşük beden özgüveni,
akademik başarıyı da düşürüyor.
									","
											Mais quel est le problème dans tout cela ?
											Nous voulons que nos enfants deviennent
des adultes sains, en bonne santé.
											Mais dans une culture obsédée par l'image,
											nous poussons nos enfants
à passer plus de temps
											et à faire plus d'efforts 
pour leur apparence
											aux dépens de tous les autres 
aspects de leur identité.
											Des choses comme leurs relations,
											le développement de leurs capacités
physiques et leurs études
											commencent à en souffrir.
											Maintenant, 6 filles sur 10 choisissent 
de ne pas faire quelque chose
											parce qu'elles pensent 
ne pas être assez jolies.
											Ce ne sont pas des activités banales.
											Ce sont des activités fondamentales à
leur développement en tant qu'humains
											et en tant que contributrices
à la société et au monde du travail.
											31 %, presque un tiers des adolescents,
s'effacent lors des débats en classe.
											Ils ne s'engagent pas dans ces débats
											car ils ne veulent pas attirer l'attention
sur ce à quoi ils ressemblent.
											Un ado sur cinq ne va pas du tout en cours
les jours où il ne se sent pas bien.
											En ce qui concerne les examens,
											si vous ne vous trouvez pas assez beau,
											particulièrement si vous pensez 
ne pas être assez mince,
											vous aurez en moyenne un point de moins
											que vos camarades 
qui ne s'en inquiètent pas.
											Et ceci est valable en Finlande, 
aux États-Unis, en Chine,
											et vrai quel que soit votre poids.
											Pour être vraiment clair, nous parlons
de ce que vous pensez de votre allure
											et non de votre allure réelle.
											Une faible confiance en votre corps
diminue votre réussite académique.
									","
											Aber wo liegt das Problem?
											Gewiss wollen wir, dass unsere Kinder zu 
gesunden, ausgeglichenen Menschen werden.
											Aber in einer vom Aussehen
besessenen Kultur erziehen wir
											unsere Kinder dazu, mehr Zeit und Gedanken
mit dem Aussehen zu verbringen,
											auf Kosten aller anderen 
Aspekte ihrer Identität.
											So fangen ihre Beziehungen, 
körperliche Entwicklung
											und die Schule an, darunter zu leiden.
											6 von 10 Mädchen machen lieber nichts,
weil sie denken,
											dass sie nicht gut genug aussehen.
											Und das sind nicht
unbedeutende Aktivitäten.
											Es sind grundlegende Aktivitäten
in ihrer Entwicklung als Mensch
											und als Beitragende zur Gesellschaft
und zum Arbeitsleben.
											31 %, etwa 1 von 3 Teenagern
halten sich bei einer Diskussion
											im Klassenzimmer zurück.
											Sie diskutieren nicht mit, weil sie
											die Aufmerksamkeit nicht
auf ihr Aussehen lenken wollen.
											1 von 5 geht gar nicht zur Schule,
											wenn sie sich damit nicht wohlfühlen.
											Wenn man bei Prüfungen denkt,
											dass man nicht gut aussieht oder
											vor allem nicht dünn genug ist,
											bekommt man im Durchschnitt
eine Note schlechter als die,
											die sich darum nicht kümmern müssen.
											Und das ist überall der Fall,
in Finnland, USA
											und China, und ganz gleich,
wie viel man tatsächlich wiegt.
											Um das Ganze klar zu stellen,
es geht hier darum,
											wie man denkt, dass man aussieht,
und nicht, wie man tatsächlich
											aussieht. Negatives Körpergefühl
untergräbt akademische Erfolge.
									",Why thinking you're ugly is bad for you,Meaghan Ramsey,12:02,"beauty,life,women"
