en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",The genius puppetry behind War Horse,Handspring Puppet Co.,18:11,"animals,design,entertainment,theater,performance"
"
											Adrian Kohler: Well, we're here today
											to talk about the evolution of a puppet horse.
									","
											Adrian Kohler: Bueno, hoy estamos aquí
											para contarles la evolución de una marioneta de caballo.
									","
											Adrian Kohler : Donc, nous sommes ici aujourd'hui
											pour parler de l'évolution d'une marionnette de cheval.
									","
											Adrian Kohler: Wir sind heute hier um über
											die Entwicklung einer Pferdepuppe zu sprechen.
									",The genius puppetry behind War Horse,Handspring Puppet Co.,18:11,"animals,design,entertainment,theater,performance"
"
","
","
","
",The genius puppetry behind War Horse,Handspring Puppet Co.,18:11,"animals,design,entertainment,theater,performance"
"
											Basil Jones: But actually we're going to start this evolution
											with a hyena.
									","
											Basil Jones: Pero, en realidad, vamos a comenzar esta evolución
											con una hiena.
									","
											Basil Jones: Mais en réalité nous allons commencer cette histoire
											par une hyène.
									","
											Basil Jones: Aber eigentlich fangen wir diese Entwicklung
											mit einer Hyäne an.
									",The genius puppetry behind War Horse,Handspring Puppet Co.,18:11,"animals,design,entertainment,theater,performance"
"
","
","
","
",The genius puppetry behind War Horse,Handspring Puppet Co.,18:11,"animals,design,entertainment,theater,performance"
"
											AK: The ancestor of the horse.
											Okay, we'll do something with it.
											(Laughter)
											Hahahaha.
											The hyena is the ancestor of the horse
											because it was part of a production
											called ""Faustus in Africa,""
											a Handspring Production from 1995,
											where it had to play draughts with Helen of Troy.
											This production was directed
											by South African artist and theater director,
											William Kentridge.
											So it needed a very articulate front paw.
											But, like all puppets, it has other attributes.
									","
											AK: El antepasado del caballo.
											Bueno, vamos a hacer algo con esto.
											(Risas)
											(Risa de hiena)
											Esta hiena es el antepasado del caballo
											porque fue parte de una producción
											llamada ""Fausto en África"",
											una producción de Handspring de 1995
											en la que tenía que jugar a las damas con Helena de Troya.
											Esta producción fue dirigida
											por el artista sudafricano y director de teatro
											William Kentridge.
											Por eso necesitaba una garra delantera muy articulada.
											Pero, como toda marioneta, tiene otros atributos.
									","
											AK : L'ancêtre du cheval.
											Bon, nous en ferons quelque chose.
											(Rires)
											Hahahahahahahahaha.
											La hyène est l'ancêtre du cheval
											parce qu'elle faisait partie d'une production
											intitulée ""Faust en Afrique"",
											une production de Handspring datant de 1995,
											dans laquelle elle devait jouer aux dames avec Hélène de Troie.
											Cette production était mise en scène
											par un artiste et metteur en scène de théâtre sud-africain,
											William Kentridge.
											Elle avait donc besoin d'une patte avant très articulée.
											Mais, comme toutes les marionnettes, elle a d'autres attributs.
									","
											Der Urahnin des Pferdes.
											OK, wir machen mal was mit ihr.
											(Gelächter)
											Hii hii hii hiihihihiii.
											Die Hyäne ist die Ahnin des Pferdes,
											weil sie Teil einer Produktion war, die
											""Faust in Afrika"" hiess,
											eine ""Handspring Produktion"" von 1995,
											wo sie mit Helena von Troja Dame spielen sollte.
											Sie wurde von einem südafrikanischen
											Künstler und Regisseur inszeniert,
											William Kentridge.
											Die Hyäne brauchte eine äusserst gelenkige Vorderpfote.
											Wie alle Puppen hat sie noch andere Fähigkeiten.
									",The genius puppetry behind War Horse,Handspring Puppet Co.,18:11,"animals,design,entertainment,theater,performance"
"
","
","
","
",The genius puppetry behind War Horse,Handspring Puppet Co.,18:11,"animals,design,entertainment,theater,performance"
"
											BJ: One of them is breath,
											and it kind of breathes.
									","
											BJ: Uno es la respiración,
											una cierta respiración.
									","
											BI : L'un d'eux est la respiration,
											et, en un sens, elle respire.
									","
											Eine ist ihr Atem,
											sie atmet irgendwie.
									",The genius puppetry behind War Horse,Handspring Puppet Co.,18:11,"animals,design,entertainment,theater,performance"
"
","
","
","
",The genius puppetry behind War Horse,Handspring Puppet Co.,18:11,"animals,design,entertainment,theater,performance"
"
											AK: Haa haa haaa.
									","
											AK: (Respiración de hiena).
									","
											AK: Haa haa haaa.
									","
											Hhhh - Hhhhhh - Hhhhhhh
									",The genius puppetry behind War Horse,Handspring Puppet Co.,18:11,"animals,design,entertainment,theater,performance"
