en,tr,pt,fr,title,speaker,duration,tags
"
","
","
","
",The rise and fall of the Mongol Empire,Anne F. Broadbridge,4:48,"violence,animation,war,world cultures,TED-Ed,Asia,history,ancient world,china"
"
											It was the largest contiguous land 
empire in history—
											stretching from Korea to Ukraine and 
from Siberia to southern China,
											and was forged on the open plains.
									","
											Sınırları Kore'den Ukrayna'ya,
											Sibirya'dan Batı Çin'e uzanan
											tarihteki en geniş ve en çok 
taklit edilen imparatorluktu.
									","
											Foi o maior império da História
em extensão territorial contígua,
											estendendo-se da Coreia à Ucrânia
e da Sibéria ao sul da China,
											e forjou-se sobre as planícies abertas.
									","
											Ce fut le plus grand empire
terrestre de l'Histoire :
											il s’étendait de la Corée à l’Ukraine
et de la Sibérie au sud de la Chine,
											et il s'établit sur de vastes plaines.
									",The rise and fall of the Mongol Empire,Anne F. Broadbridge,4:48,"violence,animation,war,world cultures,TED-Ed,Asia,history,ancient world,china"
"
","
","
","
",The rise and fall of the Mongol Empire,Anne F. Broadbridge,4:48,"violence,animation,war,world cultures,TED-Ed,Asia,history,ancient world,china"
"
											In the 12th century CE, before the 
Mongol Empire formed,
											the East Asian steppe was home to 
scattered groups of Mongol
											and Turkic pastoral nomads led by Khans.
											The people herded sheep, cattle, 
yaks and camels.
											They lived in felt tents and moved between
summer and winter campsites.
											Nomadic women held significant authority, 

											managing these migrations, 
many of the flocks and trade.
											Meanwhile, men specialized in 
mounted warfare.
									","
											Milattan sonra 12. yüzyılda, 
Moğol İmparatorluğu ortaya çıkmadan önce,
											Doğu Asya bozkırları dağınık 
Moğol gruplarına ve Han'ların yönettiği
											göçebe çoban Türklere 
ev sahipliği yapıyordu.
											İnsanlar koyun, sığır, 
Tibet öküzü ve deve güderlerdi.
											Keçe çadırlarda yaşayıp mevsimlik 
olarak yer değiştirirlerdi.
											Göçebe kadınlar göç, 
sürü işleri ve ticaret alanında
											kayda değer bir yetki sahibiydi.
											Bu sırada erkekler atlı savaş 
üzerine yoğunlaştılar.
									","
											No século XII, antes da formação
do Império Mongol,
											a estepe da Ásia Oriental albergava
grupos dispersos de pastores nómadas,
											mongóis e turcos, 
chefiados por ""khans"".
											Os povos pastoreavam ovelhas,
vacas, iaques e camelos.
											Viviam em tendas de feltro
											e movimentavam-se entre acampamentos
de verão e de inverno.
											As mulheres nómadas tinham
uma autoridade significativa,
											gerindo essas migrações,
muitos dos rebanhos e o comércio.
											Entretanto, os homens
especializaram-se na guerra a cavalo.
									","
											Au XIIe siècle de l'ère chrétienne, 
avant la formation de l’Empire mongol,
											les steppes d’Asie de l’Est abritaient
											des groupes épars de bergers
nomades mongols et turcs
											dirigés par les Khans.
											Ils gardaient des moutons, du bétail,
des yacks et des chameaux.
											Ils vivaient dans des tentes en feutre
et migraient en été et en hiver.
											Les femmes nomades
exerçaient un pouvoir important,
											gérant ces migrations, ainsi que 
la plupart des troupeaux et le commerce.
											Les hommes, eux, se spécialisaient 
dans le combat à cheval.
									",The rise and fall of the Mongol Empire,Anne F. Broadbridge,4:48,"violence,animation,war,world cultures,TED-Ed,Asia,history,ancient world,china"
"
","
","
","
",The rise and fall of the Mongol Empire,Anne F. Broadbridge,4:48,"violence,animation,war,world cultures,TED-Ed,Asia,history,ancient world,china"
"
											These nomadic groups often 
fought each other.
											That was to change under Temujin, who was
born into an aristocratic Mongol family.
											Despite losing his father at an early age 
and growing up in poverty,
											he quickly rose to power by forging 
strategic alliances with other leaders.
											Unlike those khans, Temujin promoted 
soldiers based on merit
											and distributed spoils evenly 
among them.
											His most brilliant move was to scatter 
the nomads he conquered
											among his own soldiers so they couldn't 
join together against him.
											These innovations made him unstoppable,
											and by 1206, he had united the people 
of the felt-walled tents
											and become Chinggis Khan.
									","
											Bu göçebe gruplar sıklıkla savaşırlardı.
											Bu durum, aristokrat bir Moğol ailesine 
mensup Timuçin'in yönetiminde değişecekti.
											Babasını küçük yaşta kaybetmsine 
ve yokluk içinde büyümesine rağmen
											diğer liderlerle stratejik anlaşmalar 
yaparak hızla güç kazandı.
											Diğer Han'ların aksine askerlerini 
liyakata göre terfi ettirdi
											ve yağmalanan malları 
aralarında eşit paylaştırdı.
											En parlak hamlesi
yendiği dağınık göçebeleri
											kendi askerleri arasına almaktı.
											Böylece tekrar karşısına
çıkmalarını önledi.
											Bu yenilikler, Timuçin'i 
durdurulamaz hale getirdi.
											1206'dan itibaren insanları
keçe çadırlarından çıkarıp birleştirdi
											ve Cengiz Han adını aldı.
									","
											Estes grupos nómadas
lutavam muitas vezes entre si.
											Isso iria mudar com Temujin, que nasceu
numa família aristocrata mongol.
											Apesar de perder o pai em tenra idade,
e de crescer em pobreza,
											rapidamente chegou ao poder
											forjando alianças estratégicas
com outros líderes.
											Ao contrário desses ""khans"",
											Temujin promovia soldados
com base no mérito
											e distribuía espólios
de forma igual entre eles.
											A sua estratégia mais brilhante
											foi dispersar os nómadas que conquistava
entre os seus soldados,
											para eles não se poderem
juntar contra ele.
											Estas inovações tornaram-no imparável
											e, em 1206, conseguira unir o povo
das tendas de feltro
											e tornou-se o Gengis Khan.
									","
											Il arrivait que ces groupes nomades
se battent entre eux.
											Les choses changèrent avec Temüjin, né
dans une famille aristocratique mongole.
											Malgré la perte de son père
lorsqu'il était jeune
											et son enfance pauvre,
											il accéda rapidement au pouvoir en créant
des alliances avec d'autres chefs.
											À la différence des Khans,
											Temüjin valorisait les soldats
selon leur mérite
											et distribuait équitablement le butin.
											Son action la plus remarquable
											fut de disperser les nomades vaincus
parmi ses soldats,
											afin qu’ils ne puissent
pas s'allier contre lui.
											Grâce à ces innovations,
personne ne pouvait l’arrêter
											et, en 1206, il avait réuni
ceux qui vivaient dans des tentes.
											Il était devenu Gengis Khan.
									",The rise and fall of the Mongol Empire,Anne F. Broadbridge,4:48,"violence,animation,war,world cultures,TED-Ed,Asia,history,ancient world,china"
"
","
","
","
",The rise and fall of the Mongol Empire,Anne F. Broadbridge,4:48,"violence,animation,war,world cultures,TED-Ed,Asia,history,ancient world,china"
"
											The Mongols were shamanists,
											believing that the spirits of nature 
and their ancestors
											inhabited the world around them.
											Over all arched the Sky god Tenggeri.
											Chinggis Khan believed that Tenggeri 
wanted him to conquer the entire world
											in his name.
											With the nomads of the Mongolian 
plain united,
											this seemed within reach.
											Anyone who resisted the Mongols was 
resisting Tenggeri's will,
											and for this insubordination, had to die.
									","
											Moğollar şamandı,
											doğanın ve atalarının ruhlarının 
dünyada kendileriyle beraber olduğuna,
											hepsinden öte 
Göktanrı'nın gücüne inanırlardı.
											Cengiz Han, Göktanrı'nın tüm dünyayı 
fethetmesini istediğini düşünüyordu.
											Göçebelerin Moğollar'a katılmasıyla
											bu plan ulaşılabilir görüldü.
											Moğollar'a direnen 
Tanrı'ya direnmiş demekti
											ve itaatsizliğin cezası ölümdü.
									","
											Os mongóis eram xamanistas,
											acreditavam que os espíritos da Natureza
e os seus antepassados
											habitavam no mundo à sua volta.
											Acima de tudo, curvavam-se
ao deus do céu, Tengri.
											Gengis Khan acreditava que Tengri queria
											que ele conquistasse
o mundo inteiro, em seu nome.
											Com os nómadas da planície
mongol unidos,
											isto parecia estar ao seu alcance.
											Quem quer que resistisse aos mongóis
estava a resistir à vontade de Tengri
											e, perante essa insubordinação,
tinha de morrer.
									","
											Les Mongols pratiquaient le shamanisme,
et croyaient que les esprits de la nature
											et leurs ancêtres vivaient autour d’eux.
											Au-dessus de toutes choses
se trouvait le dieu du ciel, Tengri.
											Gengis Khan croyait que Tengri
souhaitait qu’il conquière le monde entier
											en son nom.
											Avec l'unification des nomades 
des plaines mongoles,
											cela semblait possible.
											Quiconque résistait aux Mongols
résistait à la volonté de Tengri
											et, du fait de cette insoumission,
devait mourir.
									",The rise and fall of the Mongol Empire,Anne F. Broadbridge,4:48,"violence,animation,war,world cultures,TED-Ed,Asia,history,ancient world,china"
"
","
","
","
",The rise and fall of the Mongol Empire,Anne F. Broadbridge,4:48,"violence,animation,war,world cultures,TED-Ed,Asia,history,ancient world,china"
"
											Under Chinggis Khan,
											the Mongols first subdued northern China 
and the eastern Islamic lands.
											After his death in 1227,
											the Divine Mandate passed to his family, 
or the Golden Lineage.
											In the 1230s, Chinggis Khan's sons 
and daughters
											conquered the Turks of Central Asia 
and the Russian princes,
											then destroyed two European 
armies in 1241.
											In the 1250s, the Mongols seized Islamic 
territory as far as Baghdad,
											while in the East their grasp reached
southern China by 1279.
									","
											Cengiz Han komutası altında
											Moğollar ilk olarak Kuzey Çin ve doğudaki
İslam uyarlıklarını boyunduruğa aldılar.
											1227'deki ölümünden sonra
											İlahi vekalet ailesine 
yani ""Altın Soy""a geçti.
											1230'larda Cengiz Han'ın oğul ve kızları
											Orta Asya Türklerine 
ve Rus Prenslerine hükmettiler
											ve 1241'de iki Avrupa 
ordusunu yok ettiler.
											1250'lerde Moğollar Bağdat'a kadar
olan İslam topraklarını ele geçirirken
											1279'dan sonra pençeleri
Doğu Çin'e kadar ulaştı.
									","
											Com Gengis Khan,
											os mongóis dominaram o norte da China
e as terras islâmicas orientais.
											Depois da sua morte, em 1227,
											o Mandato Divino
passou para a sua família,
											ou seja, a Linhagem de Ouro.
											Na década de 1230,
os filhos e filhas de Gengis Khan
											conquistaram os turcos da Ásia Central
e os príncipes russos,
											depois derrotaram dois exércitos
europeus, em 1241,
											Na década de 1250, os mongóis conquistaram
os territórios islâmicos até Bagdad,
											enquanto no Oriente, o domínio deles
estendeu-se até ao sul da China em 1279.
									","
											Sous Gengis Khan,
											les Mongols s'emparèrent d’abord
											du nord de la Chine
et de l’est des terres islamiques.
											Après sa mort en 1227,
											le mandat divin fut transmis à sa famille,
des gens de sang royal.
											Dans les années 1230,
les fils et filles de Gengis Khan
											conquirent les Turcs d'Asie centrale
et les princes russes,
											avant de détruire deux armées 
européennes en 1241.
											Dans les années 1250, ils s'emparèrent
des territoires islamiques jusqu’à Bagdad,
											tandis qu’à l’est, leur emprise atteignit
le sud de la Chine en 1279.
									",The rise and fall of the Mongol Empire,Anne F. Broadbridge,4:48,"violence,animation,war,world cultures,TED-Ed,Asia,history,ancient world,china"
